season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7827953,11,36,Brighton_and_Hove_Albion,Away,134029,131897,Mathew Ryan,mathew-ryan,G,False,,,12.0,11.0,1.0,12.0,,,8.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,90.0,,,,,,,20.0,,5.3,,,,,,,,,31.0,,28.0,3.0,31.0,0,,38.0,,,,
2018-19,7827968,12,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827968,12,36,Brighton_and_Hove_Albion,Away,134029,131897,Mathew Ryan,mathew-ryan,G,False,,,11.0,9.0,8.0,17.0,,,11.0,,,,,,1.0,,,,,,,,,,,,,,90.0,,,,,,,19.0,,6.2,1.0,3.0,,,,,,,30.0,,26.0,10.0,36.0,0,,41.0,,,,
2018-19,7827994,13,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827994,13,36,Brighton_and_Hove_Albion,Home,134029,131897,Mathew Ryan,mathew-ryan,G,False,,,12.0,4.0,13.0,17.0,,,7.0,,,,,,,,,,,,,,,,,,,,90.0,,,,1.0,,,20.0,,6.5,2.0,2.0,,,,,,,32.0,,18.0,19.0,37.0,0,,43.0,,,,
2018-19,7828020,14,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828020,14,36,Brighton_and_Hove_Albion,Away,134029,131897,Mathew Ryan,mathew-ryan,G,False,,,6.0,5.0,10.0,15.0,,,6.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,9.0,,6.5,,1.0,,,,,,,15.0,,10.0,14.0,24.0,0,,29.0,,,,
2018-19,7828035,15,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828035,15,36,Brighton_and_Hove_Albion,Home,134029,131897,Mathew Ryan,mathew-ryan,G,False,,,8.0,8.0,2.0,10.0,,,7.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,1.0,,,14.0,,6.6,2.0,3.0,,,,,,,22.0,,21.0,3.0,24.0,0,,30.0,,,,
2018-19,7828060,16,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828060,16,36,Brighton_and_Hove_Albion,Away,134029,131897,Mathew Ryan,mathew-ryan,G,False,,,13.0,8.0,11.0,19.0,1.0,3.0,11.0,,,,,,,,1.0,3.0,,,,,,2.0,,,,,90.0,,,,,,,21.0,2.0,6.8,2.0,3.0,,,3.0,,,,34.0,,19.0,21.0,40.0,0,,54.0,,,,
2018-19,7828069,17,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828069,17,36,Brighton_and_Hove_Albion,Home,134029,131897,Mathew Ryan,mathew-ryan,G,False,,,10.0,4.0,11.0,15.0,,,5.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,9.0,,6.0,,1.0,,,,,,,17.0,,11.0,11.0,22.0,0,,29.0,,,,
2018-19,7828076,18,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828076,18,36,Brighton_and_Hove_Albion,Away,134029,131897,Mathew Ryan,mathew-ryan,G,False,,,11.0,7.0,7.0,14.0,,,7.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,16.0,,5.9,,1.0,,,2.0,,,,26.0,,17.0,13.0,30.0,0,,40.0,,,,
2018-19,7828095,19,36,Brighton_and_Hove_Albion,Home,32673,50093,David Button,david-button,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828095,19,36,Brighton_and_Hove_Albion,Home,134029,131897,Mathew Ryan,mathew-ryan,G,False,,,9.0,7.0,4.0,11.0,,,5.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,5.0,1.0,7.0,2.0,3.0,,,1.0,,,,14.0,,10.0,6.0,16.0,0,,24.0,,,,
2018-19,7828105,20,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828105,20,36,Brighton_and_Hove_Albion,Home,32673,50093,David Button,david-button,G,False,,1.0,4.0,4.0,2.0,6.0,,,6.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,15.0,,7.6,3.0,4.0,,,2.0,,,1.0,19.0,,19.0,2.0,21.0,0,,30.0,,,,
2018-19,7828030,21,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828030,21,36,Brighton_and_Hove_Albion,Away,32673,50093,David Button,david-button,G,False,,,6.0,4.0,6.0,10.0,,1.0,7.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,17.0,,6.5,1.0,4.0,,,,,,,23.0,,19.0,8.0,27.0,0,,34.0,,,,
2018-19,7828047,22,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828047,22,36,Brighton_and_Hove_Albion,Home,32673,50093,David Button,david-button,G,False,,,8.0,6.0,3.0,9.0,,,13.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,1.0,,,19.0,2.0,6.6,1.0,2.0,,,2.0,,,,27.0,,23.0,5.0,28.0,0,,35.0,,,,
2018-19,7828111,23,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828111,23,36,Brighton_and_Hove_Albion,Away,32673,50093,David Button,david-button,G,False,,,9.0,8.0,4.0,12.0,,,7.0,,,,,,,,,,,,,,,,,,,,90.0,,,,1.0,,,11.0,,6.4,2.0,4.0,,,,,,,20.0,,19.0,4.0,23.0,0,,30.0,,,,
2018-19,7828131,24,36,Brighton_and_Hove_Albion,Away,32673,50093,David Button,david-button,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828131,24,36,Brighton_and_Hove_Albion,Away,134029,131897,Mathew Ryan,mathew-ryan,G,False,,,10.0,10.0,4.0,14.0,,1.0,6.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,8.0,,5.6,1.0,3.0,,,,,,,18.0,,18.0,4.0,22.0,0,,28.0,,,,
2018-19,7828150,25,36,Brighton_and_Hove_Albion,Home,32673,50093,David Button,david-button,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828150,25,36,Brighton_and_Hove_Albion,Home,134029,131897,Mathew Ryan,mathew-ryan,G,False,,1.0,8.0,6.0,4.0,10.0,,,9.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,11.0,,6.9,,,,,1.0,,,1.0,19.0,,13.0,8.0,21.0,0,,26.0,,,,
2018-19,7828166,26,36,Brighton_and_Hove_Albion,Home,32673,50093,David Button,david-button,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828166,26,36,Brighton_and_Hove_Albion,Home,134029,131897,Mathew Ryan,mathew-ryan,G,False,,,8.0,6.0,13.0,19.0,,,11.0,,,,,,,,1.0,,,,1.0,,,,,,,,90.0,,,1.0,1.0,,,10.0,,5.2,1.0,2.0,,,,,,,18.0,,16.0,13.0,29.0,0,,35.0,,,,
2018-19,8170431,27,36,Brighton_and_Hove_Albion,Away,32673,50093,David Button,david-button,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,8170431,27,36,Brighton_and_Hove_Albion,Away,134029,131897,Mathew Ryan,mathew-ryan,G,False,,,15.0,12.0,6.0,18.0,,,9.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,13.0,,5.6,1.0,1.0,,,,,,,28.0,,23.0,8.0,31.0,0,,33.0,,,,
2018-19,7828202,28,36,Brighton_and_Hove_Albion,Away,32673,50093,David Button,david-button,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828202,28,36,Brighton_and_Hove_Albion,Away,134029,131897,Mathew Ryan,mathew-ryan,G,False,,,10.0,8.0,9.0,17.0,,,4.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,7.0,,6.1,1.0,1.0,,,,,,,17.0,,13.0,11.0,24.0,0,,26.0,,,,
2018-19,7828221,29,36,Brighton_and_Hove_Albion,Home,32673,50093,David Button,david-button,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828221,29,36,Brighton_and_Hove_Albion,Home,134029,131897,Mathew Ryan,mathew-ryan,G,False,,,6.0,5.0,10.0,15.0,,,7.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,5.0,,7.9,2.0,4.0,,,1.0,,,,11.0,,9.0,11.0,20.0,0,,31.0,,,,
2018-19,7828245,30,36,Brighton_and_Hove_Albion,Away,32673,50093,David Button,david-button,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828245,30,36,Brighton_and_Hove_Albion,Away,134029,131897,Mathew Ryan,mathew-ryan,G,False,,,9.0,8.0,1.0,9.0,,,5.0,,,,,,,,,,,,,,,,,,,,90.0,,,,1.0,,,12.0,,6.4,1.0,2.0,,,,,,,21.0,,18.0,3.0,21.0,0,,24.0,,,,
2018-19,8170432,31,36,Brighton_and_Hove_Albion,Home,32673,50093,David Button,david-button,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,8170432,31,36,Brighton_and_Hove_Albion,Home,134029,131897,Mathew Ryan,mathew-ryan,G,False,,,4.0,1.0,14.0,15.0,,,6.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,4.0,,6.0,1.0,1.0,,,,,,,8.0,,4.0,15.0,19.0,0,,26.0,,,,
2018-19,7828140,32,36,Brighton_and_Hove_Albion,Home,32673,50093,David Button,david-button,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828140,32,36,Brighton_and_Hove_Albion,Home,134029,131897,Mathew Ryan,mathew-ryan,G,False,,,11.0,9.0,11.0,20.0,,,6.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,13.0,,6.4,1.0,1.0,,,,,,,23.0,,16.0,16.0,32.0,0,,36.0,,,,
2018-19,8167491,33,36,Brighton_and_Hove_Albion,Away,32673,50093,David Button,david-button,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,8167491,33,36,Brighton_and_Hove_Albion,Away,134029,131897,Mathew Ryan,mathew-ryan,G,False,,,12.0,10.0,3.0,13.0,,,11.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,26.0,,6.7,1.0,4.0,,,1.0,,,,38.0,,36.0,3.0,39.0,0,,46.0,,,,
2018-19,7828177,34,36,Brighton_and_Hove_Albion,Home,32673,50093,David Button,david-button,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828177,34,36,Brighton_and_Hove_Albion,Home,134029,131897,Mathew Ryan,mathew-ryan,G,False,,,7.0,5.0,4.0,9.0,,,10.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,12.0,,5.1,1.0,2.0,,,,,,,18.0,,14.0,7.0,21.0,0,,27.0,,,,
2018-19,7828260,35,36,Brighton_and_Hove_Albion,Away,32673,50093,David Button,david-button,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828260,35,36,Brighton_and_Hove_Albion,Away,134029,131897,Mathew Ryan,mathew-ryan,G,False,,,10.0,9.0,5.0,14.0,,,13.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,21.0,,8.2,4.0,5.0,,,,,,,31.0,,27.0,8.0,35.0,0,,42.0,,,,
2018-19,7828210,36,36,Brighton_and_Hove_Albion,Home,32673,50093,David Button,david-button,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828210,36,36,Brighton_and_Hove_Albion,Home,134029,131897,Mathew Ryan,mathew-ryan,G,False,,1.0,5.0,3.0,6.0,9.0,,,9.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,8.0,,6.4,,,,,2.0,,,1.0,13.0,,7.0,10.0,17.0,0,1.0,26.0,,,,
2018-19,7828234,37,36,Brighton_and_Hove_Albion,Away,32673,50093,David Button,david-button,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828234,37,36,Brighton_and_Hove_Albion,Away,134029,131897,Mathew Ryan,mathew-ryan,G,False,,,10.0,7.0,5.0,12.0,,2.0,5.0,,,,,,,,,2.0,,,,,,1.0,,,,,90.0,,,,1.0,,,12.0,1.0,8.0,4.0,6.0,,,1.0,,,,21.0,,16.0,7.0,23.0,0,,36.0,,,,
2018-19,7828251,38,36,Brighton_and_Hove_Albion,Home,32673,50093,David Button,david-button,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828251,38,36,Brighton_and_Hove_Albion,Home,134029,131897,Mathew Ryan,mathew-ryan,G,False,,,9.0,9.0,,9.0,,,12.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,9.0,,6.1,3.0,5.0,,,2.0,,,,18.0,,16.0,2.0,18.0,0,,31.0,,,,
