season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025205,6,56,Sunderland,Away,958718,,Anthony Patterson,anthony-patterson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025205,6,56,Sunderland,Away,1012928,498016,Robin Roefs,robin-roefs,G,False,,,10.0,3.0,23.0,26.0,,1.0,,11.0,,,,,,,,1.0,,,0.00690135,,,,0.0,,1.6927,4.0,,,2.0,,,,,,,90.0,,,,,,,,,13.0,,1.0,9.1,4.0,6.0,,,,1.0,,,,23.0,,14.0,25.0,39.0,,,0,,56.0,,,,
2025-26,14025227,7,56,Sunderland,Away,958718,,Anthony Patterson,anthony-patterson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025227,7,56,Sunderland,Away,1012928,498016,Robin Roefs,robin-roefs,G,False,,,3.0,3.0,21.0,24.0,,,,14.0,,,,,,,,,,,0.00393109,,,,0.0,,0.0742,,,,,,,,,,,90.0,,,,,,,,,18.0,,,6.6,2.0,4.0,,,,,,,,21.0,,18.0,24.0,42.0,,,0,,51.0,,,,
2025-26,14025247,8,56,Sunderland,Home,958718,,Anthony Patterson,anthony-patterson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025247,8,56,Sunderland,Home,1012928,498016,Robin Roefs,robin-roefs,G,False,,,6.0,4.0,14.0,18.0,,,,6.0,,,,,,,,,,,0.00067206,,,,0.0,,0.2698,1.0,,,,,,,,,,90.0,,,,,,,,,19.0,,,7.4,2.0,3.0,,,,,,,,25.0,,23.0,14.0,37.0,,,0,,42.0,,,,
2025-26,14025261,9,56,Sunderland,Away,958718,,Anthony Patterson,anthony-patterson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025261,9,56,Sunderland,Away,1012928,498016,Robin Roefs,robin-roefs,G,False,,,8.0,8.0,7.0,15.0,,1.0,,11.0,,,,,,,,1.0,,,0.00240698,,,,0.0,,-0.0126,3.0,,,,,,,,,,90.0,,,,,,,,,21.0,,1.0,7.6,4.0,6.0,,,,2.0,,,,27.0,,26.0,8.0,34.0,,,0,,53.0,,,,
2025-26,14723615,10,56,Sunderland,Home,958718,,Anthony Patterson,anthony-patterson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14723615,10,56,Sunderland,Home,1012928,498016,Robin Roefs,robin-roefs,G,False,,,4.0,2.0,26.0,28.0,,,,12.0,,,,,,,,1.0,,,0.00045338,,,,0.0,,-0.264,3.0,,,,,,,,,,90.0,,,,,,,,,15.0,,,6.3,,1.0,,,,,,,,19.0,,16.0,27.0,43.0,,,0,,52.0,,1.0,,
2025-26,14025054,11,56,Sunderland,Home,958718,,Anthony Patterson,anthony-patterson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025054,11,56,Sunderland,Home,1012928,498016,Robin Roefs,robin-roefs,G,False,,,8.0,8.0,13.0,21.0,,1.0,,11.0,,,,,,,,1.0,,,0.00469022,,,,0.0,,-0.6231,,,,,,,,,,,90.0,,,,,,,,,21.0,,1.0,6.5,4.0,5.0,,,,1.0,,,,28.0,,26.0,15.0,41.0,,,0,,52.0,,1.0,,
2025-26,14025075,12,56,Sunderland,Away,958718,,Anthony Patterson,anthony-patterson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025075,12,56,Sunderland,Away,1012928,498016,Robin Roefs,robin-roefs,G,False,,,6.0,6.0,34.0,40.0,,1.0,,8.0,,,,,,,,3.0,,,0.00348839,,,,0.0,,0.2667,,,,1.0,,,,,,,90.0,,,,,,,,,12.0,,1.0,7.6,2.0,4.0,,,,1.0,,,,18.0,,17.0,35.0,52.0,,,0,,64.0,,2.0,,
2025-26,14025114,13,56,Sunderland,Home,958718,,Anthony Patterson,anthony-patterson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025114,13,56,Sunderland,Home,1012928,498016,Robin Roefs,robin-roefs,G,False,,,4.0,5.0,19.0,24.0,,1.0,8.0,8.0,,,,,,,,1.0,,,0.0211588,,,,0.0,,0.9543,2.0,,,,,,,,,,90.0,,,,,,,,,10.0,,1.0,8.5,4.0,4.0,,,56.500657898688,1.0,,,,12.0,,11.0,22.0,33.0,45.885,,0,,46.0,,,,
2025-26,14025147,14,56,Sunderland,Away,958718,,Anthony Patterson,anthony-patterson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025147,14,56,Sunderland,Away,1012928,498016,Robin Roefs,robin-roefs,G,False,,,5.0,4.0,23.0,27.0,,3.0,10.0,13.0,1.0,,,,,,,3.0,,1.0,0.00326986,,,,0.0,,0.0034000000000001,5.0,,,1.0,,,,,,,90.0,,,,,,,,,26.0,0.0,,7.5,2.0,4.0,,,106.20020368269,,,,,31.0,,26.0,27.0,53.0,33.753561592029,,0,,65.0,,1.0,,
2025-26,14025171,15,56,Sunderland,Away,958718,,Anthony Patterson,anthony-patterson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025171,15,56,Sunderland,Away,1012928,498016,Robin Roefs,robin-roefs,G,False,,3.0,6.0,3.0,27.0,30.0,,,9.0,6.0,,,,,,,,,,,0.00150699,,,,0.0,,-0.7731,2.0,,,,,,,,,,90.0,,,,,,,,,16.0,,,6.4,2.0,2.0,,,53.167842421122,2.0,,,3.0,22.0,,14.0,32.0,46.0,-21.84,,0,,55.0,,,,
2025-26,14025207,16,56,Sunderland,Home,958718,,Anthony Patterson,anthony-patterson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025207,16,56,Sunderland,Home,1012928,498016,Robin Roefs,robin-roefs,G,False,,,6.0,4.0,12.0,16.0,,1.0,5.0,16.0,,,,,,,,3.0,,,0.00222027,,,,0.0,,0.286,3.0,,,,,,,,,,90.0,,,,,,,,,19.0,,1.0,7.0,,2.0,,,26.510715654068,1.0,,,,24.0,,22.0,12.0,34.0,8.505,,0,,51.0,,2.0,,
2025-26,14025218,17,56,Sunderland,Away,958718,,Anthony Patterson,anthony-patterson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025218,17,56,Sunderland,Away,1012928,498016,Robin Roefs,robin-roefs,G,False,,,3.0,3.0,16.0,19.0,,,10.0,12.0,,,,,,,,,,,0.00063765,,,,0.0,,0.2371,1.0,,,,,,,,,,90.0,,,,,,,,,18.0,,,7.0,,4.0,,,65.148674020485,,,,,21.0,,19.0,18.0,37.0,-2.285,,0,,49.0,,,,
2025-26,14025250,18,56,Sunderland,Home,958718,,Anthony Patterson,anthony-patterson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025250,18,56,Sunderland,Home,1012928,498016,Robin Roefs,robin-roefs,G,False,,,1.0,1.0,26.0,27.0,,,9.0,12.0,,,,,,,,,,,0.00032352,,,,0.0,,0.2205,,,,,,,,,,,90.0,,,,,,,,,6.0,,,7.2,2.0,4.0,,,45.808279716232,,,,,6.0,,4.0,28.0,32.0,15.12,,0,,44.0,,,,
2025-26,14025270,19,56,Sunderland,Home,958718,,Anthony Patterson,anthony-patterson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025270,19,56,Sunderland,Home,1012928,498016,Robin Roefs,robin-roefs,G,False,,,4.0,4.0,19.0,23.0,,,13.0,8.0,,,,,,,,,,,0.00652918,,,,0.0,,0.7447,,,,,,,,,,,90.0,,,,,,,,,13.0,,,7.1,4.0,4.0,,,67.629690597079,,,,,16.0,,15.0,21.0,36.0,40.215,,0,,43.0,,,,
2025-26,14025290,20,56,Sunderland,Away,958718,,Anthony Patterson,anthony-patterson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025290,20,56,Sunderland,Away,1012928,498016,Robin Roefs,robin-roefs,G,False,,,5.0,5.0,18.0,23.0,,1.0,9.0,10.0,,,,,,,,1.0,,,0.00346884,,,,0.0,,0.1573,1.0,,,,,,,,,,90.0,,,,,,,,,11.0,,1.0,7.1,2.0,3.0,,,74.48541314581,2.0,,,,16.0,,16.0,18.0,34.0,34.02,,0,,48.0,,,,
2025-26,14025027,21,56,Sunderland,Away,958718,,Anthony Patterson,anthony-patterson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025027,21,56,Sunderland,Away,1012928,498016,Robin Roefs,robin-roefs,G,False,,1.0,6.0,6.0,24.0,30.0,,2.0,17.0,10.0,,,,1.0,,,1.0,2.0,,,0.00128306,,,,0.0,,0.1614,3.0,,,,,,,,,,90.0,,,,,,,,,16.0,,1.0,7.3,3.0,3.0,,,118.28936685375,3.0,,,1.0,22.0,,19.0,27.0,46.0,57.12,,0,,61.0,,,,
2025-26,14025085,22,56,Sunderland,Home,958718,,Anthony Patterson,anthony-patterson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025085,22,56,Sunderland,Home,1012928,498016,Robin Roefs,robin-roefs,G,False,,,6.0,3.0,37.0,40.0,,1.0,10.0,10.0,,,,,,,,1.0,,,0.00206822,,,,0.0,,0.0447,1.0,,,,,,,,,,90.0,,,,,,,,,11.0,,2.0,6.9,1.0,1.0,,,53.916597942967,2.0,,,,16.0,,11.0,39.0,50.0,25.305,,0,,58.0,1.0,,,
2025-26,14025122,23,56,Sunderland,Away,958718,,Anthony Patterson,anthony-patterson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025122,23,56,Sunderland,Away,1012928,498016,Robin Roefs,robin-roefs,G,False,,1.0,5.0,4.0,25.0,29.0,,1.0,15.0,9.0,,,,,,,,1.0,,,0.00761112,,,,0.0,,-1.7839,1.0,,,,,,,,,,90.0,,,,,1.0,,,,8.0,,1.0,6.1,1.0,2.0,,,116.02241580217,1.0,,,1.0,13.0,,12.0,25.0,37.0,85.05,,0,,47.0,,1.0,,
2025-26,15129444,24,56,Sunderland,Home,95461,74854,Simon Moore,simon-moore,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,15129444,24,56,Sunderland,Home,1012928,498016,Robin Roefs,robin-roefs,G,False,,1.0,7.0,6.0,12.0,18.0,,,15.0,6.0,,,,,,,,,,,0.00911328,,,,0.0,,,1.0,,,,,,,,,,90.0,,,,,,,,,12.0,0.0,,6.7,,,,,77.389968006421,,,,1.0,19.0,,17.0,13.0,30.0,15.000949698882,,0,,34.0,,,,
2025-26,14025158,25,56,Sunderland,Away,1012928,498016,Robin Roefs,robin-roefs,G,False,,1.0,6.0,7.0,24.0,31.0,,1.0,16.0,12.0,,,,,,,,1.0,,,0.00982431,,,,0.0,,-1.7685,,,,,,,,,,,90.0,,,,,,,,,18.0,,,5.7,2.0,2.0,,,97.013987593215,3.0,,,1.0,24.0,,25.0,24.0,49.0,39.557667071264,,0,,60.0,,,,
2025-26,14025158,25,56,Sunderland,Away,1099795,515046,Melker Ellborg,melker-ellborg,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025197,26,56,Sunderland,Home,1012928,498016,Robin Roefs,robin-roefs,G,False,,1.0,8.0,7.0,20.0,27.0,,,19.0,10.0,,,,,,,,2.0,,,0.00195708,,,,0.0,,0.4428,2.0,,,,,,,,,,90.0,,,,,,,,,21.0,0.0,3.0,7.0,1.0,2.0,,,127.17615691392,5.0,1.0,,1.0,29.0,,25.0,23.0,48.0,79.242512007792,,0,,65.0,,1.0,1.0,
2025-26,14025197,26,56,Sunderland,Home,1099795,515046,Melker Ellborg,melker-ellborg,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024011,27,56,Sunderland,Home,1012928,498016,Robin Roefs,robin-roefs,G,False,,,7.0,7.0,29.0,36.0,,,24.0,11.0,,,,,,,,,,,0.0283375,,,,0.0,,-0.8309,,,,,,,,,,,90.0,,,,,1.0,,,,11.0,0.0,,6.3,,1.0,,,199.88997529618,,,,,17.0,,16.0,30.0,46.0,113.37791312576,,0,,54.0,,,,
2025-26,14024011,27,56,Sunderland,Home,1099795,515046,Melker Ellborg,melker-ellborg,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023970,28,56,Sunderland,Away,1012928,498016,Robin Roefs,robin-roefs,G,False,,,7.0,2.0,18.0,20.0,,2.0,10.0,5.0,,,,,,,,3.0,1.0,1.0,0.0013777,,,,0.0,,0.0597,3.0,,,,,,,,,,90.0,,,,,,,,,12.0,0.0,2.0,6.4,3.0,4.0,,,46.098734309452,2.0,,,,19.0,,11.0,21.0,32.0,16.583745421129,,0,,46.0,,1.0,,
2025-26,14023970,28,56,Sunderland,Away,1099795,515046,Melker Ellborg,melker-ellborg,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023982,29,56,Sunderland,Away,95461,74854,Simon Moore,simon-moore,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023982,29,56,Sunderland,Away,1099795,515046,Melker Ellborg,melker-ellborg,G,False,,,4.0,2.0,7.0,9.0,,,6.0,11.0,,,,,,,,,,,0.00025639,,,,0.0,,0.7287,,,,,,,,,,,90.0,,,,,,,,,19.0,0.0,2.0,7.1,2.0,4.0,,,26.285971963571,2.0,,,,23.0,,20.0,8.0,28.0,0.18430940748145,,0,,39.0,,,,
2025-26,14023996,30,56,Sunderland,Home,95461,74854,Simon Moore,simon-moore,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023996,30,56,Sunderland,Home,1099795,515046,Melker Ellborg,melker-ellborg,G,False,,1.0,5.0,2.0,21.0,23.0,,,13.0,15.0,,,,,,,,1.0,,,0.0173247,,,,0.0,,0.3338,,,,,,,,,,,90.0,,,,,,,,,13.0,0.0,1.0,7.1,2.0,3.0,,,63.778081870995,2.0,1.0,,1.0,18.0,,15.0,21.0,36.0,10.514428658221,,0,,49.0,,,1.0,
2025-26,14024021,31,56,Sunderland,Away,95461,74854,Simon Moore,simon-moore,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024021,31,56,Sunderland,Away,1099795,515046,Melker Ellborg,melker-ellborg,G,False,,,4.0,3.0,11.0,14.0,,,7.0,7.0,,,,,,,,1.0,,,0.0010655,,,,0.0,,-0.4563,,,,,,,,,,,90.0,,,,,,,,,20.0,0.0,,6.8,1.0,3.0,,,43.392906922873,2.0,,,,23.0,,19.0,15.0,34.0,30.164834299711,,0,,43.0,,1.0,,
2025-26,14025026,32,56,Sunderland,Home,1012928,498016,Robin Roefs,robin-roefs,G,False,,,8.0,4.0,13.0,17.0,,,9.0,13.0,,,,,,,,,,,0.00312362,,,,0.0,,1.82,,,,,,,,,,,90.0,,,,,,,,,13.0,0.0,,8.6,6.0,7.0,,,72.981683286524,,,,,20.0,,14.0,16.0,30.0,45.249109255574,,0,,43.0,,,,
2025-26,14025026,32,56,Sunderland,Home,1099795,515046,Melker Ellborg,melker-ellborg,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025030,33,56,Sunderland,Away,1012928,498016,Robin Roefs,robin-roefs,G,False,,,4.0,2.0,13.0,15.0,,,13.0,7.0,,,,,,,,,,1.0,0.00058317,,,,0.0,,-0.4406,,,,,,,,,,,90.0,,,,,,,,,9.0,0.0,,5.8,2.0,3.0,,,77.800004777911,,,,,13.0,,10.0,14.0,24.0,42.19329834804,,0,,29.0,,,,
2025-26,14025030,33,56,Sunderland,Away,1099795,515046,Melker Ellborg,melker-ellborg,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023932,34,56,Sunderland,Home,1012928,498016,Robin Roefs,robin-roefs,G,False,,,6.0,6.0,20.0,26.0,,,22.0,5.0,,,,,,,,,1.0,,0.00479886,,,,0.0,,-3.6679,1.0,,,,,,,,,,90.0,,,,,,,,,10.0,0.0,,5.1,1.0,2.0,,,144.37213838037,,,,,15.0,,14.0,22.0,36.0,17.033548683025,,0,,39.0,,,,
2025-26,14023932,34,56,Sunderland,Home,1099795,515046,Melker Ellborg,melker-ellborg,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023951,35,56,Sunderland,Away,1012928,498016,Robin Roefs,robin-roefs,G,False,,,8.0,7.0,7.0,14.0,,1.0,8.0,9.0,,,,,,,,2.0,,,0.00180483,,,,0.0,,0.5544,1.0,,,,,,,,,,90.0,,,,,,,,,20.0,0.0,,7.7,4.0,6.0,,,57.352480740537,,,,,28.0,,25.0,9.0,34.0,13.160686534754,,0,,47.0,,1.0,,
2025-26,14023951,35,56,Sunderland,Away,1099795,515046,Melker Ellborg,melker-ellborg,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023938,36,56,Sunderland,Home,1012928,498016,Robin Roefs,robin-roefs,G,False,,,6.0,4.0,20.0,24.0,,1.0,13.0,9.0,,,,,,,,2.0,,,0.00450592,,,,0.0,,0.0855,,,,,,,,,,,90.0,,,,,,,,,7.0,0.0,1.0,7.1,1.0,1.0,,,69.584672713695,1.0,,,,13.0,,10.0,21.0,31.0,18.113624290038,,0,,40.0,,1.0,,
2025-26,14023938,36,56,Sunderland,Home,1099795,515046,Melker Ellborg,melker-ellborg,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023955,37,56,Sunderland,Away,1012928,498016,Robin Roefs,robin-roefs,G,False,,,5.0,3.0,22.0,25.0,,1.0,6.0,7.0,,,,,,,,1.0,,,0.00207308,,,,0.0,,-0.0063,1.0,,,,,,,,,,90.0,,,,,,,,,14.0,0.0,3.0,6.5,2.0,3.0,,,44.776918336099,3.0,,,,18.0,,15.0,24.0,39.0,30.305777976711,,0,,50.0,,,,
2025-26,14023955,37,56,Sunderland,Away,1099795,515046,Melker Ellborg,melker-ellborg,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023966,38,56,Sunderland,Home,1012928,498016,Robin Roefs,robin-roefs,G,False,,,6.0,5.0,12.0,17.0,,,8.0,6.0,,,,,,,,1.0,1.0,,0.00207359,,,,0.0,,-0.5938,,,,1.0,,,,,,,90.0,,,,,,,,,11.0,0.0,,5.9,1.0,2.0,,,48.759309500783,,,,,17.0,,15.0,13.0,28.0,28.777056949271,,0,,33.0,,1.0,,
2025-26,14023966,38,56,Sunderland,Home,1099795,515046,Melker Ellborg,melker-ellborg,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
