season,matchId,gameweek,team_id,team,venue,playerId,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2013-14,3964785,1,7,Aston_Villa,Away,99528,Antonio Luna,antonio-luna,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964785,1,3,Arsenal,Home,137844,Carl Jenkinson,carl-jenkinson,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,62.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964789,1,8,Chelsea,Home,2,Ashley Cole,ashley-cole,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964789,1,88,Hull_City,Away,596,Alex Bruce,alex-bruce,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964789,1,88,Hull_City,Away,693,Liam Rosenior,liam-rosenior,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964789,1,8,Chelsea,Home,1205,John Terry,john-terry,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964789,1,8,Chelsea,Home,9628,Gary Cahill,gary-cahill,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964789,1,88,Hull_City,Away,10180,Paul McShane,paul-mcshane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964789,1,88,Hull_City,Away,10281,Curtis Davies,curtis-davies,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964789,1,8,Chelsea,Home,25233,Branislav Ivanović,branislav-ivanovic,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964789,1,88,Hull_City,Away,32787,Ahmed Elmohamady,ahmed-elmohamady,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964789,1,88,Hull_City,Away,32844,Maynor Figueroa,maynor-figueroa,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964789,1,88,Hull_City,Away,46347,James Chester,james-chester,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964791,1,6,Tottenham_Hotspur,Away,927,Michael Dawson,michael-dawson,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964791,1,6,Tottenham_Hotspur,Away,1018,Younès Kaboul,younes-kaboul,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964791,1,31,Crystal_Palace,Home,9025,Florian Marange,florian-marange,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964791,1,31,Crystal_Palace,Home,9726,Daniel Gabbidon,daniel-gabbidon,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964791,1,31,Crystal_Palace,Home,10038,Damien Delaney,damien-delaney,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964791,1,6,Tottenham_Hotspur,Away,16586,Danny Rose,danny-rose,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,86.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964791,1,6,Tottenham_Hotspur,Away,16921,Jan Vertonghen,jan-vertonghen,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964791,1,31,Crystal_Palace,Home,24685,Mile Jedinak,mile-jedinak,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964791,1,6,Tottenham_Hotspur,Away,32821,Kyle Naughton,kyle-naughton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964791,1,31,Crystal_Palace,Home,38820,Dean Moxey,dean-moxey,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964791,1,31,Crystal_Palace,Home,39183,Joel Ward,joel-ward,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964791,1,6,Tottenham_Hotspur,Away,44614,Kyle Walker,kyle-walker,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964795,1,14,Liverpool,Home,534,Kolo Touré,kolo-toure,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964795,1,110,Stoke_City,Away,1203,Robert Huth,robert-huth,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964795,1,14,Liverpool,Home,1204,Glen Johnson,glen-johnson,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964795,1,14,Liverpool,Home,8510,Daniel Agger,daniel-agger,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964795,1,110,Stoke_City,Away,10572,Andy Wilkinson,andy-wilkinson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964795,1,110,Stoke_City,Away,17063,Erik Pieters,erik-pieters,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964795,1,110,Stoke_City,Away,27314,Ryan Shawcross,ryan-shawcross,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964795,1,14,Liverpool,Home,30265,Jose Enrique,jose-enrique,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964795,1,110,Stoke_City,Away,48988,Geoff Cameron,geoff-cameron,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964795,1,110,Stoke_City,Away,54311,Marc Muniesa,marc-muniesa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964795,1,14,Liverpool,Home,111961,Andre Wisdom,andre-wisdom,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964799,1,43,Manchester_City,Home,532,Gaël Clichy,gael-clichy,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964799,1,4,Newcastle_United,Away,796,Steven Taylor,steven-taylor,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964799,1,4,Newcastle_United,Away,3057,Fabricio Coloccini,fabricio-coloccini,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964799,1,4,Newcastle_United,Away,3579,Mathieu Debuchy,mathieu-debuchy,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964799,1,43,Manchester_City,Home,6019,Vincent Kompany,vincent-kompany,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,71.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964799,1,43,Manchester_City,Home,10607,Joleon Lescott,joleon-lescott,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964799,1,43,Manchester_City,Home,11796,Pablo Zabaleta,pablo-zabaleta,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964799,1,43,Manchester_City,Home,11869,Jesús Navas,jesus-navas,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964799,1,43,Manchester_City,Home,13989,Javi García,javi-garcia,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,19.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964799,1,43,Manchester_City,Home,26097,Aleksandar Kolarov,aleksandar-kolarov,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964799,1,43,Manchester_City,Home,32002,Jack Rodwell,jack-rodwell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964799,1,4,Newcastle_United,Away,51392,Mapou Yanga-Mbiwa,mapou-yanga-mbiwa,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964799,1,4,Newcastle_United,Away,185995,Paul Dummett,paul-dummett,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964801,1,11,Everton,Away,1079,Sylvain Distin,sylvain-distin,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964801,1,11,Everton,Away,1890,Johnny Heitinga,johnny-heitinga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964801,1,45,Norwich_City,Home,5177,Javier Garrido,javier-garrido,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964801,1,45,Norwich_City,Home,9198,Steven Whittaker,steven-whittaker,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964801,1,11,Everton,Away,9766,Leighton Baines,leighton-baines,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964801,1,11,Everton,Away,10507,Phil Jagielka,phil-jagielka,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964801,1,45,Norwich_City,Home,16501,Michael Turner,michael-turner,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964801,1,45,Norwich_City,Home,16589,Jonathan Howson,jonathan-howson,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964801,1,45,Norwich_City,Home,20378,Russell Martin,russell-martin,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964801,1,45,Norwich_City,Home,22100,Ryan Bennett,ryan-bennett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964801,1,45,Norwich_City,Home,27247,Martin Olsson,martin-olsson,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964801,1,11,Everton,Away,76632,Séamus Coleman,seamus-coleman,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964801,1,11,Everton,Away,152077,John Stones,john-stones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964803,1,54,Fulham,Away,474,Sascha Riether,sascha-riether,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964803,1,54,Fulham,Away,530,Philippe Senderos,philippe-senderos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964803,1,54,Fulham,Away,563,Aaron Hughes,aaron-hughes,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964803,1,56,Sunderland,Home,763,John O'Shea,john-oshea,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964803,1,56,Sunderland,Home,4574,Carlos Cuellar,carlos-cuellar,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964803,1,54,Fulham,Away,6381,Brede Hangeland,brede-hangeland,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964803,1,56,Sunderland,Home,17898,Modibo Diakité,modibo-diakite,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964803,1,56,Sunderland,Home,41021,Valentin Roberge,valentin-roberge,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964803,1,56,Sunderland,Home,45764,Ondřej Čelůstka,ondrej-celustka,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,86.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964805,1,1,Manchester_United,Away,748,Rio Ferdinand,rio-ferdinand,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964805,1,1,Manchester_United,Away,3063,Patrice Evra,patrice-evra,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964805,1,1,Manchester_United,Away,11184,Nemanja Vidić,nemanja-vidic,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964805,1,1,Manchester_United,Away,11820,Antonio Valencia,antonio-valencia,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964805,1,80,Swansea_City,Home,20204,Ashley Williams,ashley-williams,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964805,1,80,Swansea_City,Home,27463,Àngel Rangel,angel-rangel,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964805,1,1,Manchester_United,Away,40677,Fábio,fabio,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964805,1,80,Swansea_City,Home,41553,Chico,chico,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964805,1,1,Manchester_United,Away,47741,Chris Smalling,chris-smalling,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964805,1,1,Manchester_United,Away,93868,Phil Jones,phil-jones,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964805,1,80,Swansea_City,Home,94758,Ben Davies,ben-davies,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964805,1,80,Swansea_City,Home,106273,Jordi Amat,jordi-amat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964807,1,35,West_Bromwich_Albion,Home,556,Liam Ridgewell,liam-ridgewell,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964807,1,35,West_Bromwich_Albion,Home,7776,Jonas Olsson,jonas-olsson,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964807,1,35,West_Bromwich_Albion,Home,11484,Goran Popov,goran-popov,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964807,1,35,West_Bromwich_Albion,Home,13357,Gareth McAuley,gareth-mcauley,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964807,1,20,Southampton,Away,16764,Jos Hooiveld,jos-hooiveld,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964807,1,35,West_Bromwich_Albion,Home,27338,Billy Jones,billy-jones,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964807,1,20,Southampton,Away,27622,José Fonte,jose-fonte,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964807,1,20,Southampton,Away,39480,Dejan Lovren,dejan-lovren,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964807,1,20,Southampton,Away,43215,Nathaniel Clyne,nathaniel-clyne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964807,1,35,West_Bromwich_Albion,Home,50027,Craig Dawson,craig-dawson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964807,1,20,Southampton,Away,190839,Luke Shaw,luke-shaw,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964807,1,20,Southampton,Away,227942,Calum Chambers,calum-chambers,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964809,1,21,West_Ham_United,Home,98,Guy Demel,guy-demel,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964809,1,97,Cardiff_City,Away,634,Mark Hudson,mark-hudson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964809,1,21,West_Ham_United,Home,9729,James Collins,james-collins,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964809,1,21,West_Ham_United,Home,12398,Răzvan Raț,razvan-rat,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3964809,1,21,West_Ham_United,Home,14120,Winston Reid,winston-reid,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964809,1,97,Cardiff_City,Away,15305,Ben Turner,ben-turner,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964809,1,97,Cardiff_City,Away,16797,Matthew Connolly,matthew-connolly,D,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3964809,1,21,West_Ham_United,Home,32124,James Tomkins,james-tomkins,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
