season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,substitute.1,totalShots
2011-12,1768169,1,54,Fulham,Home,514,4098,John Arne Riise,john-arne-riise,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768169,1,54,Fulham,Home,530,16854,Philippe Senderos,philippe-senderos,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768169,1,54,Fulham,Home,563,1869,Aaron Hughes,aaron-hughes,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768169,1,54,Fulham,Home,889,15968,Chris Baird,chris-baird,D,True,,,,,,,
2011-12,1768169,1,54,Fulham,Home,932,9493,Stephen Kelly,stephen-kelly,D,True,,,,,,,
2011-12,1768169,1,54,Fulham,Home,6381,15284,Brede Hangeland,brede-hangeland,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768348,2,54,Fulham,Away,514,4098,John Arne Riise,john-arne-riise,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768348,2,54,Fulham,Away,530,16854,Philippe Senderos,philippe-senderos,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768348,2,54,Fulham,Away,563,1869,Aaron Hughes,aaron-hughes,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768348,2,54,Fulham,Away,932,9493,Stephen Kelly,stephen-kelly,D,True,,,,,,,
2011-12,1768348,2,54,Fulham,Away,6381,15284,Brede Hangeland,brede-hangeland,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768354,3,54,Fulham,Away,530,16854,Philippe Senderos,philippe-senderos,D,True,,,,,,,
2011-12,1768354,3,54,Fulham,Away,563,1869,Aaron Hughes,aaron-hughes,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768354,3,54,Fulham,Away,889,15968,Chris Baird,chris-baird,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768354,3,54,Fulham,Away,932,9493,Stephen Kelly,stephen-kelly,D,True,,,,,,,
2011-12,1768354,3,54,Fulham,Away,6381,15284,Brede Hangeland,brede-hangeland,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768975,4,54,Fulham,Home,514,4098,John Arne Riise,john-arne-riise,D,False,0.0,0.0,79.0,0.0,,,0.0
2011-12,1768975,4,54,Fulham,Home,530,16854,Philippe Senderos,philippe-senderos,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768975,4,54,Fulham,Home,563,1869,Aaron Hughes,aaron-hughes,D,False,0.0,0.0,20.0,0.0,,,0.0
2011-12,1768975,4,54,Fulham,Home,932,9493,Stephen Kelly,stephen-kelly,D,True,0.0,0.0,70.0,0.0,,,0.0
2011-12,1768975,4,54,Fulham,Home,6381,15284,Brede Hangeland,brede-hangeland,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768975,4,54,Fulham,Home,1422475,6298,Zdenek Grygera,zdenek-grygera,D,True,,,,,,,
2011-12,1768987,5,54,Fulham,Home,514,4098,John Arne Riise,john-arne-riise,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768987,5,54,Fulham,Home,530,16854,Philippe Senderos,philippe-senderos,D,True,,,,,,,
2011-12,1768987,5,54,Fulham,Home,889,15968,Chris Baird,chris-baird,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768987,5,54,Fulham,Home,932,9493,Stephen Kelly,stephen-kelly,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768987,5,54,Fulham,Home,6381,15284,Brede Hangeland,brede-hangeland,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768987,5,54,Fulham,Home,1422475,6298,Zdenek Grygera,zdenek-grygera,D,True,,,,,,,
2011-12,1769002,6,54,Fulham,Away,514,4098,John Arne Riise,john-arne-riise,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769002,6,54,Fulham,Away,530,16854,Philippe Senderos,philippe-senderos,D,True,,,,,,,
2011-12,1769002,6,54,Fulham,Away,889,15968,Chris Baird,chris-baird,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769002,6,54,Fulham,Away,932,9493,Stephen Kelly,stephen-kelly,D,True,,,,,,,
2011-12,1769002,6,54,Fulham,Away,6381,15284,Brede Hangeland,brede-hangeland,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769002,6,54,Fulham,Away,1422475,6298,Zdenek Grygera,zdenek-grygera,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769008,7,54,Fulham,Home,514,4098,John Arne Riise,john-arne-riise,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769008,7,54,Fulham,Home,530,16854,Philippe Senderos,philippe-senderos,D,True,,,,,,,
2011-12,1769008,7,54,Fulham,Home,889,15968,Chris Baird,chris-baird,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769008,7,54,Fulham,Home,932,9493,Stephen Kelly,stephen-kelly,D,True,,,,,,,
2011-12,1769008,7,54,Fulham,Home,6381,15284,Brede Hangeland,brede-hangeland,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769008,7,54,Fulham,Home,1422475,6298,Zdenek Grygera,zdenek-grygera,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769021,8,54,Fulham,Away,514,4098,John Arne Riise,john-arne-riise,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769021,8,54,Fulham,Away,563,1869,Aaron Hughes,aaron-hughes,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769021,8,54,Fulham,Away,889,15968,Chris Baird,chris-baird,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769021,8,54,Fulham,Away,932,9493,Stephen Kelly,stephen-kelly,D,True,,,,,,,
2011-12,1769021,8,54,Fulham,Away,6381,15284,Brede Hangeland,brede-hangeland,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769029,9,54,Fulham,Home,514,4098,John Arne Riise,john-arne-riise,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769029,9,54,Fulham,Home,563,1869,Aaron Hughes,aaron-hughes,D,True,0.0,0.0,1.0,0.0,,,0.0
2011-12,1769029,9,54,Fulham,Home,889,15968,Chris Baird,chris-baird,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769029,9,54,Fulham,Home,932,9493,Stephen Kelly,stephen-kelly,D,True,,,,,,,
2011-12,1769029,9,54,Fulham,Home,6381,15284,Brede Hangeland,brede-hangeland,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769029,9,54,Fulham,Home,1422475,6298,Zdenek Grygera,zdenek-grygera,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769045,10,54,Fulham,Away,514,4098,John Arne Riise,john-arne-riise,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769045,10,54,Fulham,Away,889,15968,Chris Baird,chris-baird,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769045,10,54,Fulham,Away,932,9493,Stephen Kelly,stephen-kelly,D,True,,,,,,,
2011-12,1769045,10,54,Fulham,Away,6381,15284,Brede Hangeland,brede-hangeland,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769045,10,54,Fulham,Away,1422475,6298,Zdenek Grygera,zdenek-grygera,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769051,11,54,Fulham,Home,514,4098,John Arne Riise,john-arne-riise,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769051,11,54,Fulham,Home,889,15968,Chris Baird,chris-baird,D,False,0.0,0.0,90.0,1.0,,,0.0
2011-12,1769051,11,54,Fulham,Home,932,9493,Stephen Kelly,stephen-kelly,D,True,0.0,0.0,44.0,0.0,,,0.0
2011-12,1769051,11,54,Fulham,Home,6381,15284,Brede Hangeland,brede-hangeland,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769051,11,54,Fulham,Home,1422475,6298,Zdenek Grygera,zdenek-grygera,D,False,0.0,0.0,46.0,0.0,,,0.0
2011-12,1769062,12,54,Fulham,Away,530,16854,Philippe Senderos,philippe-senderos,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769062,12,54,Fulham,Away,563,1869,Aaron Hughes,aaron-hughes,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769062,12,54,Fulham,Away,889,15968,Chris Baird,chris-baird,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769062,12,54,Fulham,Away,6381,15284,Brede Hangeland,brede-hangeland,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769067,13,54,Fulham,Away,514,4098,John Arne Riise,john-arne-riise,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769067,13,54,Fulham,Away,530,16854,Philippe Senderos,philippe-senderos,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769067,13,54,Fulham,Away,563,1869,Aaron Hughes,aaron-hughes,D,True,,,,,,,
2011-12,1769067,13,54,Fulham,Away,889,15968,Chris Baird,chris-baird,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769067,13,54,Fulham,Away,6381,15284,Brede Hangeland,brede-hangeland,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769081,14,54,Fulham,Home,514,4098,John Arne Riise,john-arne-riise,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769081,14,54,Fulham,Home,530,16854,Philippe Senderos,philippe-senderos,D,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769081,14,54,Fulham,Home,563,1869,Aaron Hughes,aaron-hughes,D,True,,,,,,,
