season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7827862,1,97,Cardiff_City,Away,30401,45220,Alex Smithies,alex-smithies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827862,1,97,Cardiff_City,Away,133199,88734,Neil Etheridge,neil-etheridge,G,False,,,9.0,9.0,,9.0,,,5.0,,,,,,,,,,,,,,,,,,,,90.0,,,,1.0,,1.0,,28.0,,6.7,2.0,2.0,,,,,,,37.0,,35.0,2.0,37.0,0,,39.0,,,,
2018-19,7827898,2,97,Cardiff_City,Home,30401,45220,Alex Smithies,alex-smithies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827898,2,97,Cardiff_City,Home,133199,88734,Neil Etheridge,neil-etheridge,G,False,,2.0,7.0,5.0,2.0,7.0,,,13.0,,,,,,,,,,,,,,,,,,,,90.0,,,,1.0,,1.0,,20.0,,8.7,5.0,6.0,,,2.0,,,2.0,27.0,,25.0,2.0,27.0,0,,38.0,,,,
2018-19,7827911,3,97,Cardiff_City,Away,30401,45220,Alex Smithies,alex-smithies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827911,3,97,Cardiff_City,Away,133199,88734,Neil Etheridge,neil-etheridge,G,False,,,10.0,10.0,2.0,12.0,,,8.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,13.0,1.0,7.3,1.0,1.0,,,1.0,,,,22.0,,22.0,2.0,24.0,0,,31.0,,,,
2018-19,7827921,4,97,Cardiff_City,Home,51122,10589,Brian Murphy,brian-murphy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827921,4,97,Cardiff_City,Home,133199,88734,Neil Etheridge,neil-etheridge,G,False,,,5.0,5.0,,5.0,,,4.0,,,,,,,,,1.0,,,,,,,,1.0,,,90.0,,,,,,,,11.0,,7.2,6.0,8.0,,,1.0,,,,16.0,,14.0,2.0,16.0,0,,28.0,,1.0,,
2018-19,7827925,5,97,Cardiff_City,Away,51122,10589,Brian Murphy,brian-murphy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827925,5,97,Cardiff_City,Away,133199,88734,Neil Etheridge,neil-etheridge,G,False,,,15.0,15.0,,15.0,,,7.0,,,,,,,,,,,,,,,,,,,,90.0,,,,1.0,,,,19.0,,5.8,3.0,3.0,,,,,,,34.0,,34.0,,34.0,0,,37.0,,,,
2018-19,7827947,6,97,Cardiff_City,Home,51122,10589,Brian Murphy,brian-murphy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827947,6,97,Cardiff_City,Home,133199,88734,Neil Etheridge,neil-etheridge,G,False,,,9.0,6.0,4.0,10.0,,,8.0,,,,,,,,,,,,,,,,,1.0,,,90.0,,,,,,,,18.0,,5.8,4.0,5.0,,,,,,,27.0,,23.0,5.0,28.0,0,,35.0,,,,
2018-19,7827970,7,97,Cardiff_City,Home,51122,10589,Brian Murphy,brian-murphy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827970,7,97,Cardiff_City,Home,133199,88734,Neil Etheridge,neil-etheridge,G,False,,,11.0,11.0,,11.0,,,7.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,14.0,,5.9,,,,,,,,,24.0,,24.0,,24.0,0,,28.0,,,,
2018-19,7828001,8,97,Cardiff_City,Away,51122,10589,Brian Murphy,brian-murphy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828001,8,97,Cardiff_City,Away,133199,88734,Neil Etheridge,neil-etheridge,G,False,,,9.0,8.0,3.0,11.0,,,7.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,20.0,1.0,7.2,4.0,5.0,,,1.0,,,,29.0,,25.0,6.0,31.0,0,,37.0,,,,
2018-19,7828010,9,97,Cardiff_City,Home,30401,45220,Alex Smithies,alex-smithies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828010,9,97,Cardiff_City,Home,133199,88734,Neil Etheridge,neil-etheridge,G,False,,1.0,8.0,6.0,4.0,10.0,,,6.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,16.0,,6.1,1.0,2.0,,,1.0,,,1.0,24.0,,22.0,4.0,26.0,0,,29.0,,,,
2018-19,7827927,10,97,Cardiff_City,Away,30401,45220,Alex Smithies,alex-smithies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827927,10,97,Cardiff_City,Away,133199,88734,Neil Etheridge,neil-etheridge,G,False,,1.0,7.0,7.0,,7.0,,,12.0,,,,,,,,,,,,,,,,,1.0,,,90.0,,,,,,,,19.0,,5.4,,2.0,,,2.0,,,1.0,25.0,,25.0,,25.0,0,,34.0,,,,
2018-19,7827956,11,97,Cardiff_City,Home,30401,45220,Alex Smithies,alex-smithies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827956,11,97,Cardiff_City,Home,133199,88734,Neil Etheridge,neil-etheridge,G,False,,,5.0,5.0,,5.0,,,6.0,,,,,,,,,,,1.0,,,,1.0,,,,,90.0,,,,,,,,27.0,,6.4,3.0,3.0,,,,,,,31.0,,30.0,1.0,31.0,0,,37.0,,,,
2018-19,7827968,12,97,Cardiff_City,Home,30401,45220,Alex Smithies,alex-smithies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827968,12,97,Cardiff_City,Home,133199,88734,Neil Etheridge,neil-etheridge,G,False,,,6.0,5.0,4.0,9.0,,,9.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,21.0,1.0,6.6,1.0,2.0,,,1.0,,,,27.0,,25.0,5.0,30.0,0,,36.0,,,,
2018-19,7827992,13,97,Cardiff_City,Away,30401,45220,Alex Smithies,alex-smithies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827992,13,97,Cardiff_City,Away,133199,88734,Neil Etheridge,neil-etheridge,G,False,,,13.0,11.0,2.0,13.0,,,9.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,20.0,1.0,7.4,6.0,6.0,,,1.0,,,,33.0,,29.0,4.0,33.0,0,,40.0,,,,
2018-19,7828015,14,97,Cardiff_City,Home,30401,45220,Alex Smithies,alex-smithies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828015,14,97,Cardiff_City,Home,133199,88734,Neil Etheridge,neil-etheridge,G,False,,1.0,9.0,7.0,2.0,9.0,,,15.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,29.0,,6.7,2.0,3.0,,,,,,1.0,38.0,,35.0,3.0,38.0,0,,45.0,,,,
2018-19,7828040,15,97,Cardiff_City,Away,30401,45220,Alex Smithies,alex-smithies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828040,15,97,Cardiff_City,Away,133199,88734,Neil Etheridge,neil-etheridge,G,False,,1.0,7.0,7.0,,7.0,,,11.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,21.0,,7.6,8.0,8.0,,,1.0,,,1.0,26.0,,24.0,2.0,26.0,0,,41.0,,1.0,,
2018-19,7828056,16,97,Cardiff_City,Home,30401,45220,Alex Smithies,alex-smithies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828056,16,97,Cardiff_City,Home,133199,88734,Neil Etheridge,neil-etheridge,G,False,,,6.0,6.0,,6.0,,1.0,13.0,,,,,,,,,1.0,,,,,,2.0,,1.0,,,90.0,,,,,,,,28.0,,7.1,1.0,1.0,,,,,,1.0,30.0,,29.0,2.0,31.0,0,,40.0,,,,
2018-19,7828067,17,97,Cardiff_City,Away,30401,45220,Alex Smithies,alex-smithies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828067,17,97,Cardiff_City,Away,133199,88734,Neil Etheridge,neil-etheridge,G,False,,,15.0,13.0,2.0,15.0,,,6.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,20.0,1.0,6.9,4.0,5.0,,,1.0,,,,34.0,,31.0,4.0,35.0,0,,43.0,,1.0,,
2018-19,7828082,18,97,Cardiff_City,Home,30401,45220,Alex Smithies,alex-smithies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828082,18,97,Cardiff_City,Home,133199,88734,Neil Etheridge,neil-etheridge,G,False,,1.0,5.0,4.0,2.0,6.0,,,6.0,,,,,,,,,,,,,,,,,,,,90.0,,,,1.0,,,,17.0,,5.6,2.0,4.0,,,,,,1.0,21.0,,19.0,4.0,23.0,0,,28.0,,,,
2018-19,7828094,19,97,Cardiff_City,Away,30401,45220,Alex Smithies,alex-smithies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828094,19,97,Cardiff_City,Away,133199,88734,Neil Etheridge,neil-etheridge,G,False,,,12.0,11.0,1.0,12.0,,1.0,7.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,25.0,,8.1,4.0,5.0,,,1.0,,,,36.0,,31.0,5.0,36.0,0,,46.0,,,,
2018-19,7828109,20,97,Cardiff_City,Away,30401,45220,Alex Smithies,alex-smithies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828109,20,97,Cardiff_City,Away,133199,88734,Neil Etheridge,neil-etheridge,G,False,,2.0,10.0,9.0,1.0,10.0,,,8.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,1.0,,1.0,,14.0,,9.2,3.0,7.0,,,2.0,,,2.0,24.0,,23.0,1.0,24.0,0,,34.0,,,,
2018-19,7828032,21,97,Cardiff_City,Home,30401,45220,Alex Smithies,alex-smithies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828032,21,97,Cardiff_City,Home,133199,88734,Neil Etheridge,neil-etheridge,G,False,,1.0,12.0,11.0,1.0,12.0,,,4.0,,,,,,,,,1.0,,,,,,,,,,1.0,90.0,,,,,,,,13.0,1.0,5.9,1.0,1.0,,,2.0,,,1.0,25.0,,21.0,4.0,25.0,0,1.0,30.0,,,,1.0
2018-19,7828049,22,97,Cardiff_City,Home,30401,45220,Alex Smithies,alex-smithies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828049,22,97,Cardiff_City,Home,133199,88734,Neil Etheridge,neil-etheridge,G,False,,2.0,8.0,8.0,2.0,10.0,,,11.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,30.0,1.0,7.5,2.0,3.0,,,2.0,,,2.0,38.0,,35.0,5.0,40.0,0,,52.0,,1.0,,
2018-19,7828101,23,97,Cardiff_City,Away,30401,45220,Alex Smithies,alex-smithies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828101,23,97,Cardiff_City,Away,133199,88734,Neil Etheridge,neil-etheridge,G,False,,,11.0,10.0,2.0,12.0,,,15.0,,,,,,,,,,,,,,,,,,1.0,,90.0,,,,,,,,25.0,,6.3,3.0,3.0,,,,,,,34.0,,31.0,4.0,35.0,0,,48.0,1.0,,,
2018-19,7828130,24,97,Cardiff_City,Away,30401,45220,Alex Smithies,alex-smithies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828130,24,97,Cardiff_City,Away,133199,88734,Neil Etheridge,neil-etheridge,G,False,,,16.0,15.0,1.0,16.0,,1.0,5.0,,,,,,,,,1.0,,,,,,1.0,,1.0,,,90.0,,,,1.0,,,,12.0,,6.2,2.0,2.0,,,1.0,,,,28.0,,26.0,2.0,28.0,0,,34.0,,,,
2018-19,7828144,25,97,Cardiff_City,Home,30401,45220,Alex Smithies,alex-smithies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828144,25,97,Cardiff_City,Home,133199,88734,Neil Etheridge,neil-etheridge,G,False,,,11.0,10.0,2.0,12.0,,,5.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,17.0,,7.4,1.0,2.0,,,,,,,28.0,,27.0,2.0,29.0,0,,32.0,,,,
2018-19,7828168,26,97,Cardiff_City,Away,30401,45220,Alex Smithies,alex-smithies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828168,26,97,Cardiff_City,Away,133199,88734,Neil Etheridge,neil-etheridge,G,False,,,7.0,5.0,3.0,8.0,,1.0,13.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,21.0,1.0,7.4,2.0,6.0,,,1.0,,,,28.0,,25.0,4.0,29.0,0,,38.0,,,,
2018-19,7828181,27,97,Cardiff_City,Home,30401,45220,Alex Smithies,alex-smithies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828181,27,97,Cardiff_City,Home,133199,88734,Neil Etheridge,neil-etheridge,G,False,,,8.0,7.0,1.0,8.0,,,4.0,,,,1.0,,,,1.0,,,,,,,,,,,,90.0,,,,,,,,18.0,,4.9,,2.0,,,,,,1.0,26.0,,23.0,3.0,26.0,0,,30.0,,,,
2018-19,7828204,28,97,Cardiff_City,Home,30401,45220,Alex Smithies,alex-smithies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828204,28,97,Cardiff_City,Home,133199,88734,Neil Etheridge,neil-etheridge,G,False,,,6.0,6.0,,6.0,,,7.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,14.0,,5.6,1.0,1.0,,,1.0,,,,19.0,,19.0,,19.0,0,,23.0,,,,
2018-19,7828219,29,97,Cardiff_City,Away,30401,45220,Alex Smithies,alex-smithies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828219,29,97,Cardiff_City,Away,133199,88734,Neil Etheridge,neil-etheridge,G,False,,1.0,6.0,6.0,4.0,10.0,,,7.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,18.0,,7.0,4.0,4.0,,,,,,1.0,24.0,,23.0,5.0,28.0,0,,36.0,,,,
2018-19,7828241,30,97,Cardiff_City,Home,30401,45220,Alex Smithies,alex-smithies,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828241,30,97,Cardiff_City,Home,133199,88734,Neil Etheridge,neil-etheridge,G,False,,,3.0,3.0,,3.0,,,8.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,28.0,,7.5,2.0,2.0,,,,,,,31.0,,26.0,5.0,31.0,0,,35.0,,,,
2018-19,8170432,31,97,Cardiff_City,Away,51122,10589,Brian Murphy,brian-murphy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,8170432,31,97,Cardiff_City,Away,133199,88734,Neil Etheridge,neil-etheridge,G,False,,2.0,6.0,4.0,3.0,7.0,,2.0,11.0,,,,,,1.0,,,2.0,,,,,,1.0,,1.0,,,90.0,,,,,,,,33.0,1.0,7.2,2.0,2.0,,,2.0,,,2.0,39.0,,37.0,3.0,40.0,0,,46.0,,,,
2018-19,7828262,32,97,Cardiff_City,Home,51122,10589,Brian Murphy,brian-murphy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828262,32,97,Cardiff_City,Home,133199,88734,Neil Etheridge,neil-etheridge,G,False,,1.0,9.0,8.0,1.0,9.0,,,8.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,28.0,,5.9,,1.0,,,,,,1.0,36.0,,33.0,3.0,36.0,0,,39.0,,,,
2018-19,7828159,33,97,Cardiff_City,Away,51122,10589,Brian Murphy,brian-murphy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828159,33,97,Cardiff_City,Away,133199,88734,Neil Etheridge,neil-etheridge,G,False,,,14.0,14.0,,14.0,,,9.0,,,,,,,,,,,,,,,,,1.0,,,90.0,,,,,,,,24.0,,8.3,4.0,9.0,,,,,,,38.0,,37.0,1.0,38.0,0,,48.0,,,,
