season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025071,2,90,Burnley,Home,1392044,494960,Quilindschy Hartman,quilindschy-hartman,D,False,1.0,,2.0,19.0,16.0,35.0,,1.0,,3.0,,,,,,,2.0,6.0,,,0.0417926,,,,0.0,,,,,,,,,,,,,90.0,,,,,,,15.0,,,7.3,,,,,,3.0,2.0,5.0,,5.0,,26.0,17.0,43.0,,,0,5.0,64.0,,,,2.0
2025-26,14025106,3,90,Burnley,Away,44614,58621,Kyle Walker,kyle-walker,D,False,,,4.0,13.0,19.0,32.0,3.0,1.0,,3.0,,,,1.0,,,5.0,4.0,,,0.103134,,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,,,20.0,,,6.2,,,,,,4.0,,1.0,,11.0,,19.0,24.0,43.0,,,0,3.0,65.0,2.0,,,2.0
2025-26,14025106,3,90,Burnley,Away,838399,208912,Joe Worrall,joe-worrall,D,True,,,,,1.0,1.0,,2.0,,1.0,,,,,,,,2.0,,,7.3e-07,,,,0.0,,,,,1.0,,,,,,,,19.0,,,,,,,1.0,,,6.4,,,,,,1.0,,,,,,1.0,1.0,2.0,,,0,,5.0,,1.0,,
2025-26,14025106,3,90,Burnley,Away,875360,478969,Hjalmar Ekdal,hjalmar-ekdal,D,False,,,1.0,9.0,26.0,35.0,1.0,3.0,,6.0,,,,1.0,,,2.0,5.0,,,0.00294605,,,,0.0,,,,,1.0,,,,,,,,83.0,,,,,,,6.0,,,6.7,,,,,,9.0,,,,4.0,,12.0,29.0,41.0,,,0,2.0,55.0,,,,1.0
2025-26,14025106,3,90,Burnley,Away,1008456,,Oliver Sonne,oliver-sonne,D,True,,,,,,,,1.0,,,,,,1.0,,,1.0,2.0,,,,,,,0.0,,,,,1.0,,,,,,,,8.0,,,,,,,2.0,,,6.3,,,,,,,,,,1.0,,2.0,,2.0,,,0,1.0,5.0,,,,1.0
2025-26,14025106,3,90,Burnley,Away,1117223,477717,Maxime Estève,maxime-esteve,D,False,,,3.0,4.0,12.0,16.0,3.0,1.0,,1.0,,,,,,1.0,5.0,3.0,,,0.00274141,,,1.0,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,5.0,,,6.0,,,,,,5.0,,,,4.0,,6.0,14.0,20.0,,,0,1.0,31.0,,1.0,,1.0
2025-26,14025106,3,90,Burnley,Away,1136896,549329,Lucas Pires,lucas-pires,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025106,3,90,Burnley,Away,1392044,494960,Quilindschy Hartman,quilindschy-hartman,D,False,,,1.0,5.0,6.0,11.0,1.0,1.0,,3.0,,,1.0,1.0,,,2.0,3.0,,,0.00323443,0.0943,,,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,7.0,,,6.2,,,,,,5.0,,1.0,,3.0,,8.0,7.0,15.0,,,1,2.0,34.0,,,,2.0
2025-26,14025130,4,90,Burnley,Home,44614,58621,Kyle Walker,kyle-walker,D,False,,,1.0,5.0,4.0,9.0,,,,1.0,,,,1.0,,,1.0,2.0,,,0.00227176,,,,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,10.0,,,6.5,,,,,,2.0,1.0,,,5.0,,10.0,7.0,17.0,,,0,1.0,27.0,,,1.0,1.0
2025-26,14025130,4,90,Burnley,Home,838399,208912,Joe Worrall,joe-worrall,D,True,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,,,,,,,11.0,,,,,,,2.0,,,6.3,,,,,,1.0,,,,,,,,,,,0,,3.0,,,,
2025-26,14025130,4,90,Burnley,Home,875360,478969,Hjalmar Ekdal,hjalmar-ekdal,D,False,,,1.0,2.0,4.0,6.0,1.0,4.0,,,,,,,,,1.0,5.0,,,0.00101983,0.0134,,,0.0,,,,,1.0,,,,,,,,90.0,,3.0,,,,,2.0,,,7.2,,,1.0,,,7.0,,,,2.0,,2.0,6.0,8.0,,,1,1.0,22.0,,,,1.0
2025-26,14025130,4,90,Burnley,Home,996910,461188,Bashir Humphreys,bashir-humphreys,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025130,4,90,Burnley,Home,1117223,477717,Maxime Estève,maxime-esteve,D,False,,,1.0,2.0,10.0,12.0,1.0,1.0,,,,,,1.0,,,2.0,2.0,,,0.00066777,,,,0.0,,,,,1.0,,,,,,,,90.0,,3.0,,,,,4.0,,,7.0,,,,,,12.0,,,,3.0,,6.0,10.0,16.0,,,0,,33.0,,1.0,,
2025-26,14025130,4,90,Burnley,Home,1136896,549329,Lucas Pires,lucas-pires,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025130,4,90,Burnley,Home,1392044,494960,Quilindschy Hartman,quilindschy-hartman,D,False,,,1.0,3.0,2.0,5.0,1.0,1.0,,2.0,,,,,,,1.0,3.0,,,0.0134917,,,,0.0,,,,,6.0,1.0,,,,,,,90.0,,,,,,,15.0,,,6.8,,,,,,9.0,,3.0,,3.0,,7.0,3.0,10.0,,,0,2.0,41.0,1.0,,,2.0
2025-26,14025160,5,90,Burnley,Home,44614,58621,Kyle Walker,kyle-walker,D,False,,,4.0,16.0,15.0,31.0,2.0,2.0,,7.0,,,,,,,4.0,6.0,,,0.0244617,,,2.0,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,21.0,,,6.9,,,,,,5.0,3.0,1.0,,9.0,,28.0,20.0,48.0,,,0,2.0,73.0,1.0,,2.0,2.0
2025-26,14025160,5,90,Burnley,Home,838399,208912,Joe Worrall,joe-worrall,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025160,5,90,Burnley,Home,875360,478969,Hjalmar Ekdal,hjalmar-ekdal,D,False,,,2.0,7.0,13.0,20.0,1.0,2.0,,3.0,,1.0,,,,,1.0,2.0,,,0.00164955,0.1429,0.1203,,0.0,,,,,1.0,,,,,,,,90.0,1.0,1.0,,,,,5.0,,,6.6,,,1.0,,,6.0,,,,3.0,,11.0,14.0,25.0,,,2,,38.0,,,,
2025-26,14025160,5,90,Burnley,Home,996910,461188,Bashir Humphreys,bashir-humphreys,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025160,5,90,Burnley,Home,1117223,477717,Maxime Estève,maxime-esteve,D,False,,,1.0,7.0,23.0,30.0,,5.0,,5.0,,,,,,,1.0,8.0,,,0.00155205,0.1189,,1.0,0.0,,,,,2.0,1.0,,,,,,,90.0,,,,,,,5.0,,,7.0,,,2.0,,,8.0,,,,4.0,,9.0,26.0,35.0,,,2,1.0,50.0,,2.0,,1.0
2025-26,14025160,5,90,Burnley,Home,1136896,549329,Lucas Pires,lucas-pires,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025160,5,90,Burnley,Home,1392044,494960,Quilindschy Hartman,quilindschy-hartman,D,False,4.0,,1.0,10.0,8.0,18.0,1.0,,,,,,,,,1.0,5.0,2.0,,,0.310834,0.0202,0.0905,3.0,0.0,,,,,1.0,3.0,,,,,,,90.0,1.0,1.0,,,,,18.0,,,7.0,,,,,,1.0,,11.0,,3.0,,14.0,8.0,22.0,,,1,2.0,55.0,2.0,,,1.0
2025-26,14025199,6,90,Burnley,Away,44614,58621,Kyle Walker,kyle-walker,D,False,,,2.0,10.0,14.0,24.0,1.0,6.0,,7.0,,,1.0,4.0,,1.0,8.0,7.0,,,0.0189505,0.0295,,1.0,0.0,,,,,2.0,,,,,,,,90.0,,1.0,,,,,23.0,,,5.5,,,,,,2.0,1.0,2.0,,6.0,,20.0,18.0,38.0,,,1,1.0,69.0,2.0,,,
2025-26,14025199,6,90,Burnley,Away,838399,208912,Joe Worrall,joe-worrall,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025199,6,90,Burnley,Away,875360,478969,Hjalmar Ekdal,hjalmar-ekdal,D,False,,,3.0,4.0,17.0,21.0,1.0,3.0,,1.0,,,,,,,1.0,6.0,1.0,,0.145315,,,,0.0,,,,,,1.0,,,,,,,90.0,,1.0,,,,,6.0,,,5.9,,,,,,5.0,,,,6.0,,8.0,18.0,26.0,,,0,3.0,39.0,1.0,,,2.0
2025-26,14025199,6,90,Burnley,Away,996910,461188,Bashir Humphreys,bashir-humphreys,D,True,,,,,2.0,2.0,,,,,,,,,,,,,,,4.94e-06,,,,0.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,0,,2.0,,,,
2025-26,14025199,6,90,Burnley,Away,1117223,477717,Maxime Estève,maxime-esteve,D,False,,,3.0,6.0,21.0,27.0,1.0,,,3.0,,,,1.0,,,2.0,4.0,1.0,,0.00425488,0.0188,,,0.0,,,,,,,,,,,,,90.0,,1.0,2.0,,,,1.0,,,4.5,,,1.0,,,7.0,,,,3.0,,6.0,22.0,28.0,,,1,4.0,45.0,,,,1.0
2025-26,14025199,6,90,Burnley,Away,1392044,494960,Quilindschy Hartman,quilindschy-hartman,D,False,,,1.0,7.0,14.0,21.0,1.0,,,1.0,,,,1.0,,,3.0,2.0,,,0.122483,0.0198,0.0422,1.0,1.0,,,,,1.0,1.0,,,,,,,88.0,1.0,,,,,,8.0,,,6.0,,,,,,3.0,,,,1.0,,12.0,16.0,28.0,,,1,2.0,37.0,,,,1.0
2025-26,14025217,7,90,Burnley,Away,44614,58621,Kyle Walker,kyle-walker,D,False,,,1.0,16.0,9.0,25.0,4.0,2.0,,5.0,,,1.0,,,2.0,10.0,7.0,,,0.0148107,0.084,,2.0,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,26.0,,,5.8,,,,,,,2.0,,,9.0,,26.0,12.0,38.0,,,1,3.0,69.0,2.0,2.0,,1.0
2025-26,14025217,7,90,Burnley,Away,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,False,,,1.0,13.0,29.0,42.0,6.0,1.0,,4.0,,,,,,,7.0,4.0,,,0.00602701,,,1.0,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,9.0,,,6.6,,,,,,2.0,,,,4.0,,19.0,31.0,50.0,,,0,3.0,58.0,1.0,,,
2025-26,14025217,7,90,Burnley,Away,838399,208912,Joe Worrall,joe-worrall,D,True,,,,1.0,,1.0,,,,,,,,,,,,,,,0.00319809,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,0,,1.0,,,,
2025-26,14025217,7,90,Burnley,Away,996910,461188,Bashir Humphreys,bashir-humphreys,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025217,7,90,Burnley,Away,1117223,477717,Maxime Estève,maxime-esteve,D,False,,,4.0,16.0,30.0,46.0,3.0,,,3.0,,,,1.0,,,5.0,,,,0.0332943,,,1.0,0.0,,,,,3.0,1.0,,,,,,,89.0,,1.0,,,,,1.0,,,6.2,,,,,,2.0,,,,4.0,,16.0,30.0,46.0,,,0,,54.0,,,,
2025-26,14025217,7,90,Burnley,Away,1392044,494960,Quilindschy Hartman,quilindschy-hartman,D,False,3.0,,3.0,9.0,17.0,26.0,1.0,,,4.0,1.0,,,1.0,,1.0,5.0,1.0,,,0.166974,,,1.0,1.0,,,,,,2.0,,,,,,,90.0,,,,,,,12.0,,,6.4,,,,,,,1.0,4.0,,6.0,1.0,16.0,18.0,34.0,,,0,,49.0,,1.0,,
2025-26,14025235,8,90,Burnley,Home,44614,58621,Kyle Walker,kyle-walker,D,False,1.0,,3.0,13.0,17.0,30.0,,1.0,,8.0,1.0,,,,,,2.0,3.0,,,0.161636,,,2.0,1.0,,,,,4.0,1.0,,,,,,,90.0,,,,,,,11.0,,,7.7,,,,,,7.0,,1.0,,8.0,,16.0,20.0,36.0,,,0,1.0,59.0,1.0,1.0,,
2025-26,14025235,8,90,Burnley,Home,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,False,,,4.0,3.0,18.0,21.0,4.0,2.0,,2.0,,,,,,,4.0,2.0,,,0.00084446,,,,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,5.0,,,6.9,,,,,,10.0,,,,8.0,,6.0,20.0,26.0,,,0,,37.0,,,,
2025-26,14025235,8,90,Burnley,Home,875360,478969,Hjalmar Ekdal,hjalmar-ekdal,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025235,8,90,Burnley,Home,1117223,477717,Maxime Estève,maxime-esteve,D,False,,,1.0,2.0,18.0,20.0,1.0,1.0,,3.0,,,,,,,2.0,3.0,,,0.00053885,,,1.0,0.0,,,,,2.0,,,,,,,,90.0,,1.0,,,,,6.0,,,7.2,,,,,,9.0,,,,5.0,,8.0,18.0,26.0,,,0,2.0,41.0,,,,1.0
2025-26,14025235,8,90,Burnley,Home,1136896,549329,Lucas Pires,lucas-pires,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025235,8,90,Burnley,Home,1392044,494960,Quilindschy Hartman,quilindschy-hartman,D,False,,,1.0,7.0,17.0,24.0,2.0,,,2.0,,,,,,,2.0,4.0,,,0.0126618,,,,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,13.0,,,7.0,,,,,,3.0,,1.0,,3.0,,9.0,24.0,33.0,,,0,4.0,59.0,1.0,,,2.0
2025-26,14025271,9,90,Burnley,Away,44614,58621,Kyle Walker,kyle-walker,D,False,,,2.0,18.0,13.0,31.0,3.0,2.0,,6.0,,,,,,1.0,4.0,6.0,,,0.0135519,,,,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,23.0,,,6.7,,,,,,12.0,,2.0,,10.0,,26.0,18.0,44.0,,,0,3.0,82.0,1.0,1.0,,2.0
2025-26,14025271,9,90,Burnley,Away,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,False,,,1.0,7.0,30.0,37.0,,2.0,,1.0,,,,1.0,,,2.0,2.0,,1.0,0.00285307,,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,,,7.0,,,6.1,,,,,,9.0,,,,4.0,,14.0,30.0,44.0,,,0,,54.0,,,,
2025-26,14025271,9,90,Burnley,Away,875360,478969,Hjalmar Ekdal,hjalmar-ekdal,D,True,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,1.0,,2.0,,2.0,,,0,,2.0,,,,
2025-26,14025271,9,90,Burnley,Away,1117223,477717,Maxime Estève,maxime-esteve,D,False,,,2.0,13.0,18.0,31.0,2.0,3.0,,2.0,,,,,,,2.0,4.0,,,0.00390078,,,,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,9.0,,,6.4,,,,,,6.0,,,,6.0,,19.0,20.0,39.0,,,0,1.0,50.0,1.0,,,1.0
2025-26,14025271,9,90,Burnley,Away,1136896,549329,Lucas Pires,lucas-pires,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025271,9,90,Burnley,Away,1392044,494960,Quilindschy Hartman,quilindschy-hartman,D,False,,,3.0,12.0,12.0,24.0,2.0,1.0,,2.0,1.0,,,1.0,,,3.0,1.0,,,0.581517,0.0093,,,2.0,,,,,1.0,2.0,,,,,,,90.0,,,,,,,16.0,,,7.1,,,1.0,,,5.0,,5.0,,5.0,,15.0,16.0,31.0,,,1,,57.0,1.0,,,
2025-26,14025275,10,90,Burnley,Home,44614,58621,Kyle Walker,kyle-walker,D,False,,,3.0,13.0,11.0,24.0,,,,6.0,,,,1.0,,2.0,5.0,6.0,,,0.00772177,,,1.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,22.0,,,6.4,,,,,,,1.0,2.0,,5.0,,21.0,11.0,32.0,,,0,4.0,63.0,4.0,2.0,,2.0
2025-26,14025275,10,90,Burnley,Home,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,False,,,4.0,14.0,30.0,44.0,,5.0,,2.0,,,,,1.0,,1.0,6.0,,,0.0137944,,,1.0,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,9.0,,,7.7,,,,,,17.0,,,,11.0,,20.0,33.0,53.0,,,0,,73.0,,1.0,,
2025-26,14025275,10,90,Burnley,Home,875360,478969,Hjalmar Ekdal,hjalmar-ekdal,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025275,10,90,Burnley,Home,1117223,477717,Maxime Estève,maxime-esteve,D,False,,,,18.0,25.0,43.0,1.0,,,6.0,1.0,,,,,,2.0,2.0,,1.0,0.291993,,,1.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,4.0,,,6.9,,,,,,3.0,,,,2.0,,21.0,26.0,47.0,,,0,,54.0,,2.0,,
2025-26,14025275,10,90,Burnley,Home,1136896,549329,Lucas Pires,lucas-pires,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025275,10,90,Burnley,Home,1392044,494960,Quilindschy Hartman,quilindschy-hartman,D,False,1.0,,2.0,17.0,14.0,31.0,,,,1.0,,,,,,1.0,1.0,2.0,,,0.0189002,,,,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,12.0,,,6.3,,,,,,1.0,,3.0,,2.0,,19.0,19.0,38.0,,,0,2.0,58.0,1.0,,,2.0
2025-26,14025060,11,90,Burnley,Away,44614,58621,Kyle Walker,kyle-walker,D,False,1.0,,4.0,26.0,33.0,59.0,,2.0,,8.0,1.0,,,1.0,,,4.0,5.0,,,0.0820921,,,2.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,1.0,,,,,21.0,,,6.8,,,,,,4.0,2.0,2.0,,9.0,,35.0,34.0,69.0,,,0,1.0,97.0,2.0,1.0,1.0,1.0
2025-26,14025060,11,90,Burnley,Away,817979,180804,Axel Tuanzebe,axel-tuanzebe,D,False,,,4.0,16.0,38.0,54.0,2.0,2.0,,4.0,,,,,,,4.0,3.0,,,0.00483276,,,2.0,0.0,,,,,1.0,,,,,,,,90.0,,2.0,,,,,3.0,,,6.9,,,,,,6.0,,,,5.0,,17.0,39.0,56.0,,,0,1.0,70.0,,,,1.0
2025-26,14025060,11,90,Burnley,Away,875360,478969,Hjalmar Ekdal,hjalmar-ekdal,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025060,11,90,Burnley,Away,1117223,477717,Maxime Estève,maxime-esteve,D,False,,,1.0,19.0,36.0,55.0,,5.0,,3.0,,,,1.0,,,1.0,5.0,,,0.0294013,,,,0.0,,,,,2.0,1.0,,,,,,,90.0,,1.0,,,,,2.0,,,6.8,,,,,,10.0,,,,2.0,,21.0,36.0,57.0,,,0,,71.0,,,,
2025-26,14025060,11,90,Burnley,Away,1136896,549329,Lucas Pires,lucas-pires,D,True,1.0,,,3.0,4.0,7.0,,,,,,,,,,,,,,,0.0732284,,,,0.0,,,,,,1.0,,,,,,,9.0,,,,,,,2.0,,,6.3,,,,,,,,1.0,,,,4.0,4.0,8.0,,,0,,12.0,1.0,,,
2025-26,14025060,11,90,Burnley,Away,1392044,494960,Quilindschy Hartman,quilindschy-hartman,D,False,,,2.0,18.0,14.0,32.0,1.0,,,6.0,1.0,,,,,,2.0,2.0,,,0.0654701,,,1.0,0.0,,,,,2.0,2.0,,,,,,,81.0,,,,,,,23.0,,,6.1,,,,,,2.0,,8.0,,10.0,,29.0,17.0,46.0,,,0,2.0,71.0,,,,1.0
