season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,substitute.1,totalShots
2011-12,1768169,1,54,Fulham,Home,803,1827,Mark Schwarzer,mark-schwarzer,G,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768169,1,54,Fulham,Home,133199,88734,Neil Etheridge,neil-etheridge,G,True,,,,,,,
2011-12,1768348,2,54,Fulham,Away,803,1827,Mark Schwarzer,mark-schwarzer,G,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768348,2,54,Fulham,Away,133199,88734,Neil Etheridge,neil-etheridge,G,True,,,,,,,
2011-12,1768354,3,54,Fulham,Away,803,1827,Mark Schwarzer,mark-schwarzer,G,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768354,3,54,Fulham,Away,133199,88734,Neil Etheridge,neil-etheridge,G,True,,,,,,,
2011-12,1768975,4,54,Fulham,Home,803,1827,Mark Schwarzer,mark-schwarzer,G,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768975,4,54,Fulham,Home,133199,88734,Neil Etheridge,neil-etheridge,G,True,,,,,,,
2011-12,1768987,5,54,Fulham,Home,803,1827,Mark Schwarzer,mark-schwarzer,G,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768987,5,54,Fulham,Home,133199,88734,Neil Etheridge,neil-etheridge,G,True,,,,,,,
2011-12,1769002,6,54,Fulham,Away,803,1827,Mark Schwarzer,mark-schwarzer,G,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769002,6,54,Fulham,Away,133199,88734,Neil Etheridge,neil-etheridge,G,True,,,,,,,
2011-12,1769008,7,54,Fulham,Home,803,1827,Mark Schwarzer,mark-schwarzer,G,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769008,7,54,Fulham,Home,133199,88734,Neil Etheridge,neil-etheridge,G,True,,,,,,,
2011-12,1769021,8,54,Fulham,Away,803,1827,Mark Schwarzer,mark-schwarzer,G,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769021,8,54,Fulham,Away,133199,88734,Neil Etheridge,neil-etheridge,G,True,,,,,,,
2011-12,1769029,9,54,Fulham,Home,803,1827,Mark Schwarzer,mark-schwarzer,G,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769029,9,54,Fulham,Home,133199,88734,Neil Etheridge,neil-etheridge,G,True,,,,,,,
2011-12,1769045,10,54,Fulham,Away,803,1827,Mark Schwarzer,mark-schwarzer,G,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769045,10,54,Fulham,Away,133199,88734,Neil Etheridge,neil-etheridge,G,True,,,,,,,
2011-12,1769051,11,54,Fulham,Home,803,1827,Mark Schwarzer,mark-schwarzer,G,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769051,11,54,Fulham,Home,133199,88734,Neil Etheridge,neil-etheridge,G,True,,,,,,,
2011-12,1769062,12,54,Fulham,Away,803,1827,Mark Schwarzer,mark-schwarzer,G,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769062,12,54,Fulham,Away,133199,88734,Neil Etheridge,neil-etheridge,G,True,,,,,,,
2011-12,1769067,13,54,Fulham,Away,803,1827,Mark Schwarzer,mark-schwarzer,G,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769067,13,54,Fulham,Away,133199,88734,Neil Etheridge,neil-etheridge,G,True,,,,,,,
2011-12,1769081,14,54,Fulham,Home,803,1827,Mark Schwarzer,mark-schwarzer,G,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1769081,14,54,Fulham,Home,133199,88734,Neil Etheridge,neil-etheridge,G,True,,,,,,,
