season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352584,4,7,Aston_Villa,Away,864898,245414,Nicolò Zaniolo,nicolo-zaniolo,F,True,,,,5.0,1.0,6.0,,,1.0,,,,,,1.0,2.0,3.0,,,0.00665214,0.0,0.0,1.0,,,,,,1.0,1.0,,25.0,,,,,,,,5.0,,6.9,,,,1.0,1.0,,,,,6.0,2.0,8.0,0,2.0,18.0,2.0,,1.0,1.0
2023-24,11352584,4,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,8.0,17.0,23.0,40.0,1.0,,4.0,,,,,,1.0,2.0,6.0,,,0.0309411,0.0,0.0,,,,,,,,,,72.0,,,,,,,,5.0,,7.2,,,,,1.0,,,10.0,,20.0,23.0,43.0,0,3.0,52.0,1.0,2.0,1.0,3.0
2023-24,11352584,4,7,Aston_Villa,Away,974577,476344,Jhon Durán,jhon-duran,F,True,,,,3.0,,3.0,,,,,,,1.0,,1.0,3.0,,,,0.0116541,0.0843,0.0,1.0,,,,,,,,,17.0,,,,,,,,3.0,,6.7,,,2.0,,,,,,,5.0,,5.0,2,,9.0,,,,
2023-24,11352584,4,7,Aston_Villa,Away,1162083,549068,Omari Kellyman,omari-kellyman,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352602,5,7,Aston_Villa,Home,26025,111782,Robin Olsen,robin-olsen,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352602,5,7,Aston_Villa,Home,96538,101188,Lucas Digne,lucas-digne,D,False,4.0,,2.0,44.0,17.0,57.0,,4.0,7.0,,,,,,3.0,6.0,7.0,,,0.212338,0.0335,0.0,3.0,1.0,,,,,1.0,2.0,,90.0,,,,,,,,33.0,,7.5,,,1.0,2.0,,13.0,,6.0,,61.0,26.0,74.0,1,3.0,115.0,3.0,,,1.0
2023-24,11352602,5,7,Aston_Villa,Home,158263,98980,Emiliano Martínez,emiliano-martinez,G,False,,,2.0,2.0,24.0,26.0,,,11.0,,,,,,,,,,,0.00029027,0.0,0.0,,,,-0.3321,,,,,,90.0,,,,,,,,3.0,,6.8,1.0,2.0,,,,,,5.0,,4.0,25.0,29.0,0,,39.0,,,,
2023-24,11352602,5,7,Aston_Villa,Home,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,,4.0,4.0,1.0,,1.0,,,,,,,1.0,,,,1.268e-05,0.0,0.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,4.0,5.0,0,,6.0,,,,
2023-24,11352602,5,7,Aston_Villa,Home,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352602,5,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,1.0,,1.0,20.0,7.0,26.0,,,5.0,,,,,,2.0,5.0,4.0,,,0.0602732,0.0,0.0,2.0,,,,,,,1.0,,71.0,,,,,,,,10.0,,6.5,,,,,2.0,1.0,,1.0,,24.0,7.0,30.0,0,1.0,44.0,2.0,2.0,1.0,
2023-24,11352602,5,7,Aston_Villa,Home,294593,106468,Álex Moreno,alex-moreno,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352602,5,7,Aston_Villa,Home,331737,166989,Youri Tielemans,youri-tielemans,M,True,,,2.0,11.0,5.0,16.0,,,,,,1.0,1.0,,1.0,2.0,1.0,,,0.0330221,0.0755,0.0,,,,,,,1.0,,,32.0,,,,,,,,8.0,,6.7,,,,1.0,,2.0,,3.0,,17.0,6.0,21.0,1,,31.0,,1.0,,
2023-24,11352602,5,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,10.0,1.0,11.0,2.0,1.0,2.0,,1.0,1.0,,,,4.0,2.0,,,0.0359753,0.6098,0.4908,1.0,,,,,1.0,,1.0,,89.0,1.0,,,,,,1.0,4.0,,7.3,,,2.0,,1.0,,,1.0,,11.0,2.0,13.0,4,,25.0,1.0,1.0,,
2023-24,11352602,5,7,Aston_Villa,Home,580550,171101,Clément Lenglet,clement-lenglet,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352602,5,7,Aston_Villa,Home,808590,215711,Leon Bailey,leon-bailey,M,True,1.0,,1.0,12.0,3.0,14.0,1.0,1.0,7.0,,,1.0,1.0,,1.0,6.0,3.0,,,0.0446105,0.774,0.8835,1.0,,1.0,,,,1.0,,,33.0,1.0,,,,,,,10.0,,7.3,,,,,4.0,2.0,,1.0,,17.0,4.0,19.0,2,,30.0,1.0,,2.0,
2023-24,11352602,5,7,Aston_Villa,Home,826204,226944,Boubacar Kamara,boubacar-kamara,M,False,,,5.0,22.0,11.0,33.0,,,4.0,,,,1.0,,1.0,3.0,4.0,,,0.0273101,0.0,0.0,1.0,,,,,,,,,58.0,,,,,,,,5.0,,6.8,,,,,1.0,,,7.0,,25.0,12.0,37.0,0,3.0,49.0,,,1.0,1.0
2023-24,11352602,5,7,Aston_Villa,Home,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,5.0,35.0,45.0,80.0,,3.0,5.0,,,,1.0,,,1.0,6.0,,,0.0182344,0.0,0.0,,,,,,,1.0,,,90.0,,1.0,,,,,,5.0,,7.3,,,,2.0,,,,5.0,,39.0,46.0,85.0,0,3.0,95.0,,,,1.0
2023-24,11352602,5,7,Aston_Villa,Home,833956,199796,Matty Cash,matty-cash,D,False,1.0,,1.0,33.0,11.0,43.0,2.0,,4.0,,,,3.0,,,7.0,6.0,,,0.0398309,0.6829,0.0,1.0,,,,,,1.0,,,90.0,,,,,,,,10.0,,7.0,,,2.0,1.0,1.0,4.0,,3.0,,37.0,16.0,49.0,2,6.0,75.0,,,,2.0
2023-24,11352602,5,7,Aston_Villa,Home,855817,243557,Moussa Diaby,moussa-diaby,M,False,1.0,,1.0,19.0,4.0,22.0,,,2.0,1.0,,2.0,1.0,,1.0,2.0,,,,0.344303,0.111,0.0,,1.0,,,,,,2.0,,90.0,,,,,,,,13.0,,7.0,,,,,,3.0,,3.0,1.0,28.0,5.0,30.0,2,,40.0,2.0,,,
2023-24,11352602,5,7,Aston_Villa,Home,864169,244954,Pau Torres,pau-torres,D,False,,,9.0,69.0,48.0,117.0,,,9.0,,,,1.0,,,1.0,3.0,,,0.0444643,0.0,0.0,,,,,,,1.0,,,90.0,,,,,,,,8.0,,7.5,,,,1.0,,,,11.0,,74.0,50.0,124.0,0,3.0,132.0,,,,1.0
2023-24,11352602,5,7,Aston_Villa,Home,864898,245414,Nicolò Zaniolo,nicolo-zaniolo,F,False,,,,13.0,1.0,14.0,,1.0,2.0,,,1.0,1.0,,4.0,8.0,4.0,,,0.267523,0.0341,0.0,,,,,,,,3.0,,57.0,,,,,,,,15.0,,6.5,,,,,4.0,1.0,,,,16.0,3.0,18.0,1,,37.0,3.0,2.0,1.0,
2023-24,11352602,5,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,1.0,,4.0,38.0,18.0,55.0,,,16.0,,,,3.0,,1.0,6.0,10.0,,,0.0991826,0.7884,0.9548,1.0,,1.0,,,,1.0,1.0,,90.0,1.0,,,,,,,14.0,,8.2,,,,1.0,2.0,3.0,,4.0,,47.0,20.0,64.0,1,6.0,90.0,1.0,3.0,1.0,4.0
2023-24,11352602,5,7,Aston_Villa,Home,974577,476344,Jhon Durán,jhon-duran,F,True,,,1.0,3.0,1.0,4.0,,1.0,1.0,,,,,,,3.0,2.0,,,0.00061776,0.0967,0.1214,3.0,,1.0,,,,,,,19.0,2.0,,,,,,,3.0,,7.6,,,,,,,,1.0,,5.0,1.0,6.0,2,1.0,10.0,1.0,,,1.0
2023-24,11352602,5,7,Aston_Villa,Home,994557,462381,Filip Marschall,filip-marschall,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352631,6,7,Aston_Villa,Away,26025,111782,Robin Olsen,robin-olsen,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352631,6,7,Aston_Villa,Away,96538,101188,Lucas Digne,lucas-digne,D,False,,,,11.0,16.0,27.0,1.0,,6.0,,,,1.0,,1.0,4.0,5.0,,,0.0210227,0.0197,0.0826,1.0,,,,,,3.0,,,90.0,1.0,,,,,,,17.0,,7.4,,,1.0,,,4.0,,1.0,,19.0,19.0,34.0,2,4.0,62.0,1.0,1.0,,2.0
2023-24,11352631,6,7,Aston_Villa,Away,158263,98980,Emiliano Martínez,emiliano-martinez,G,False,,2.0,7.0,3.0,32.0,35.0,,,8.0,,,,,,,,,,,0.00026542,0.0,0.0,,,,1.6442,,,,,,90.0,,,,,,,,12.0,,7.7,3.0,4.0,,1.0,,,2.0,17.0,,11.0,35.0,46.0,0,,57.0,,,,
2023-24,11352631,6,7,Aston_Villa,Away,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,,2.0,2.0,,,,,,,,,,,,,,6.044e-05,0.0,0.0,,,,,,,,,,12.0,,1.0,,,,,,,,6.6,,,,,,,,,,,2.0,2.0,0,,3.0,,,,
2023-24,11352631,6,7,Aston_Villa,Away,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352631,6,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,1.0,,2.0,12.0,3.0,14.0,,,4.0,,,,2.0,,1.0,5.0,2.0,,,0.0230703,0.0,0.0,1.0,,,,,,1.0,,,75.0,,,,,,,,10.0,,6.6,,,,,2.0,3.0,,3.0,,17.0,5.0,19.0,0,1.0,29.0,1.0,,1.0,1.0
2023-24,11352631,6,7,Aston_Villa,Away,331737,166989,Youri Tielemans,youri-tielemans,M,True,,,,6.0,2.0,8.0,1.0,,3.0,,,,,,1.0,2.0,1.0,,,0.0105559,0.0,0.0,,,,,,,,,,9.0,,,,,,,,4.0,,6.7,,,,,,1.0,,,,9.0,2.0,10.0,0,1.0,14.0,,,,
2023-24,11352631,6,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,5.0,1.0,6.0,3.0,,2.0,1.0,,1.0,,,,3.0,2.0,,,0.136374,0.1978,0.1777,,,1.0,,,,,1.0,,89.0,1.0,,,,,,,6.0,,7.8,,,,,,1.0,,,,7.0,1.0,7.0,2,,18.0,4.0,2.0,,
2023-24,11352631,6,7,Aston_Villa,Away,580550,171101,Clément Lenglet,clement-lenglet,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352631,6,7,Aston_Villa,Away,808590,215711,Leon Bailey,leon-bailey,M,True,1.0,,,4.0,,3.0,,,2.0,,,,1.0,,,7.0,,,,0.188643,0.0,0.0,2.0,,,,,,,1.0,,15.0,,,,,,,,6.0,,5.8,,,,,4.0,1.0,,1.0,,6.0,,5.0,0,,11.0,,,,
2023-24,11352631,6,7,Aston_Villa,Away,826204,226944,Boubacar Kamara,boubacar-kamara,M,False,,,5.0,16.0,24.0,40.0,1.0,,5.0,,,,1.0,,,5.0,6.0,,,0.0514182,0.0,0.0,1.0,,,,,,2.0,4.0,,89.0,,,,,,,,11.0,,7.4,,,,,3.0,,,9.0,,21.0,24.0,45.0,0,5.0,65.0,4.0,,1.0,4.0
2023-24,11352631,6,7,Aston_Villa,Away,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,1.0,8.0,29.0,37.0,2.0,2.0,1.0,,,,,,,2.0,5.0,,,0.00408428,0.1988,0.0,,,,,,,1.0,,,90.0,,2.0,,,,,,2.0,,7.7,,,1.0,6.0,,,,1.0,,8.0,30.0,38.0,1,1.0,53.0,1.0,2.0,,1.0
2023-24,11352631,6,7,Aston_Villa,Away,833956,199796,Matty Cash,matty-cash,D,False,,,1.0,12.0,19.0,31.0,,,3.0,,,1.0,,,,,,,,0.00794736,0.0667,0.5676,,,,,,,1.0,,,90.0,2.0,,,,,,,4.0,,7.5,,,,2.0,,1.0,,2.0,,14.0,20.0,33.0,3,,47.0,,,,
2023-24,11352631,6,7,Aston_Villa,Away,855817,243557,Moussa Diaby,moussa-diaby,M,False,,,2.0,11.0,6.0,17.0,,,1.0,,1.0,,1.0,,1.0,3.0,1.0,,,0.0519978,0.2251,0.3545,,,,,,,,1.0,,81.0,1.0,,,,,,,6.0,,6.6,,,1.0,,1.0,2.0,,2.0,1.0,13.0,6.0,17.0,2,1.0,27.0,2.0,,,
2023-24,11352631,6,7,Aston_Villa,Away,864169,244954,Pau Torres,pau-torres,D,False,,,4.0,11.0,34.0,45.0,2.0,1.0,2.0,,,,,,,2.0,4.0,,,0.00499899,0.0,0.0,,,,,,,,1.0,,90.0,,,,,,,,4.0,,7.4,,,,2.0,1.0,,,4.0,,11.0,38.0,49.0,0,2.0,57.0,,,1.0,2.0
2023-24,11352631,6,7,Aston_Villa,Away,864898,245414,Nicolò Zaniolo,nicolo-zaniolo,F,False,,,,5.0,4.0,9.0,3.0,1.0,5.0,,,1.0,,,3.0,11.0,6.0,,,0.0205249,0.1558,0.0296,2.0,,,,,,,,,75.0,1.0,,,,,,,21.0,,6.7,,,,2.0,7.0,5.0,,,,15.0,5.0,15.0,2,,47.0,4.0,1.0,4.0,
2023-24,11352631,6,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,5.0,26.0,21.0,47.0,,2.0,11.0,,,2.0,1.0,,1.0,5.0,6.0,,,0.0771421,0.0808,0.0,3.0,,,,,,1.0,,,90.0,,1.0,,,,,,18.0,,7.1,,,,2.0,1.0,5.0,,10.0,,38.0,25.0,58.0,2,2.0,75.0,1.0,1.0,1.0,1.0
2023-24,11352631,6,7,Aston_Villa,Away,974577,476344,Jhon Durán,jhon-duran,F,True,,,,3.0,,3.0,1.0,1.0,1.0,,,,1.0,,2.0,4.0,1.0,,,0.00113575,0.0,0.0,1.0,,,,,,,,,11.0,,,,,,,,3.0,,6.3,,,,,,,,,,3.0,1.0,4.0,0,,6.0,,,,
2023-24,11352631,6,7,Aston_Villa,Away,975937,232653,Jacob Ramsey,jacob-ramsey,M,True,,,,2.0,2.0,4.0,,,2.0,,,,1.0,,1.0,3.0,4.0,,,0.00464247,0.1224,0.4967,,,,,,,,,,15.0,1.0,,,,,,,7.0,,6.8,,,,,1.0,,,1.0,,3.0,3.0,6.0,1,4.0,19.0,2.0,,,2.0
2023-24,11352631,6,7,Aston_Villa,Away,1162083,549068,Omari Kellyman,omari-kellyman,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352638,7,7,Aston_Villa,Home,26025,111782,Robin Olsen,robin-olsen,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352638,7,7,Aston_Villa,Home,96538,101188,Lucas Digne,lucas-digne,D,False,1.0,,,12.0,6.0,17.0,2.0,,4.0,,,1.0,,,3.0,7.0,3.0,,,0.0604278,0.0821,0.0,1.0,,,,,,,1.0,,90.0,,,,,,,,9.0,,6.4,,,,3.0,1.0,2.0,,,,16.0,7.0,21.0,1,2.0,45.0,,1.0,,2.0
2023-24,11352638,7,7,Aston_Villa,Home,158263,98980,Emiliano Martínez,emiliano-martinez,G,False,,,6.0,6.0,14.0,20.0,,,2.0,,,,,,,,,,,0.00266859,0.0,0.0,,,,0.1461,,,,,,90.0,,,,,,,,21.0,,6.6,1.0,2.0,,,,,,26.0,,24.0,17.0,41.0,0,,44.0,,,,
2023-24,11352638,7,7,Aston_Villa,Home,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352638,7,7,Aston_Villa,Home,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352638,7,7,Aston_Villa,Home,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352638,7,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,,,2.0,14.0,6.0,20.0,,,2.0,1.0,,1.0,3.0,,1.0,7.0,8.0,,,0.281928,0.0376,0.0,3.0,1.0,,,,,1.0,3.0,,90.0,,,,,,,,6.0,,7.9,,,,,2.0,,,2.0,,18.0,6.0,24.0,1,5.0,40.0,1.0,1.0,2.0,1.0
2023-24,11352638,7,7,Aston_Villa,Home,331737,166989,Youri Tielemans,youri-tielemans,M,True,,,,2.0,1.0,3.0,,,1.0,,,,,,,,1.0,,,0.00199561,0.0,0.0,,,,,,,,,,9.0,,,,,,,,,,6.6,,,,,,,,,,2.0,1.0,3.0,0,,4.0,,1.0,,
2023-24,11352638,7,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,15.0,2.0,17.0,3.0,1.0,3.0,,1.0,1.0,1.0,,,5.0,4.0,,,0.168774,0.8078,1.9599,,1.0,3.0,,,,,5.0,,90.0,4.0,,,,,,,11.0,,10.0,,,1.0,1.0,3.0,,,1.0,,21.0,3.0,24.0,6,,41.0,3.0,1.0,2.0,
2023-24,11352638,7,7,Aston_Villa,Home,580550,171101,Clément Lenglet,clement-lenglet,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352638,7,7,Aston_Villa,Home,604232,165659,Diego Carlos,diego-carlos,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352638,7,7,Aston_Villa,Home,826204,226944,Boubacar Kamara,boubacar-kamara,M,False,,,1.0,13.0,14.0,27.0,1.0,1.0,3.0,,,,1.0,,,5.0,10.0,,,0.0128477,0.0,0.0,3.0,,,,,,1.0,,,89.0,,1.0,,,,,,7.0,,7.0,,,,,,,,3.0,,16.0,18.0,34.0,0,4.0,47.0,,5.0,,3.0
2023-24,11352638,7,7,Aston_Villa,Home,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,1.0,11.0,20.0,31.0,,,3.0,,,,,,,1.0,4.0,,,0.00389834,0.0,0.0,1.0,,,,,,,,,90.0,,2.0,,,,,,5.0,,6.9,,,,5.0,,,,3.0,,13.0,23.0,36.0,0,,48.0,,4.0,,
2023-24,11352638,7,7,Aston_Villa,Home,833956,199796,Matty Cash,matty-cash,D,False,,,1.0,6.0,13.0,19.0,,,5.0,1.0,,,2.0,,,2.0,9.0,,,0.482566,0.0,0.0,,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,8.0,,7.9,,,,2.0,,1.0,,1.0,,8.0,15.0,22.0,0,6.0,50.0,1.0,3.0,,4.0
2023-24,11352638,7,7,Aston_Villa,Home,855817,243557,Moussa Diaby,moussa-diaby,M,False,,,1.0,8.0,4.0,12.0,,,2.0,,,2.0,,,2.0,4.0,5.0,,,0.0415021,0.4164,0.4698,1.0,1.0,,,,,,1.0,,79.0,2.0,,,,,,,7.0,,7.7,,,1.0,,5.0,1.0,,1.0,,12.0,4.0,15.0,5,,31.0,,1.0,4.0,
2023-24,11352638,7,7,Aston_Villa,Home,864169,244954,Pau Torres,pau-torres,D,False,,,,13.0,20.0,33.0,1.0,,4.0,,,,1.0,,,5.0,1.0,,,0.00442804,0.0,0.0,3.0,,,,,,,,,90.0,,1.0,,,,,,8.0,,6.4,,,,,1.0,,,4.0,,19.0,22.0,41.0,0,,46.0,,,1.0,
2023-24,11352638,7,7,Aston_Villa,Home,864898,245414,Nicolò Zaniolo,nicolo-zaniolo,F,False,,,,2.0,,2.0,,1.0,3.0,,,1.0,,,4.0,12.0,2.0,,,0.00061661,0.0456,0.0321,4.0,,,,,,,,,57.0,1.0,,,,,,,12.0,,5.9,,,,,4.0,,,,,4.0,2.0,6.0,2,1.0,20.0,,,,1.0
2023-24,11352638,7,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,2.0,23.0,14.0,37.0,1.0,,4.0,,,,,,1.0,4.0,5.0,,,0.186112,0.1393,0.3265,2.0,,1.0,,,,,1.0,,90.0,1.0,,,,,,,7.0,,7.8,,,1.0,,,2.0,,4.0,,27.0,15.0,40.0,2,3.0,53.0,1.0,2.0,,2.0
2023-24,11352638,7,7,Aston_Villa,Home,974577,476344,Jhon Durán,jhon-duran,F,True,,,,2.0,1.0,3.0,,1.0,1.0,,,,1.0,,,2.0,1.0,,,0.00375804,0.0,0.0,1.0,,,,,,,,,11.0,,,,,,,,2.0,,6.5,,,,1.0,,,,,,3.0,1.0,4.0,0,,7.0,1.0,,,
2023-24,11352638,7,7,Aston_Villa,Home,975937,232653,Jacob Ramsey,jacob-ramsey,M,True,,,,6.0,3.0,9.0,,1.0,,,,,1.0,,1.0,2.0,2.0,,,0.0385513,0.0671,0.4594,,,1.0,,,,1.0,,,33.0,1.0,,,,,,,1.0,,7.3,,,1.0,,,,,,,6.0,3.0,9.0,2,,14.0,,1.0,,
2023-24,11352656,8,7,Aston_Villa,Away,26025,111782,Robin Olsen,robin-olsen,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352656,8,7,Aston_Villa,Away,96538,101188,Lucas Digne,lucas-digne,D,False,2.0,,,18.0,15.0,31.0,,2.0,5.0,,,,1.0,,,1.0,3.0,,,0.177558,0.0,0.0,,,,,,,2.0,2.0,,90.0,,,,,,,,25.0,,7.0,,,,,,12.0,,3.0,,37.0,18.0,43.0,0,,73.0,1.0,1.0,,
2023-24,11352656,8,7,Aston_Villa,Away,158263,98980,Emiliano Martínez,emiliano-martinez,G,False,,1.0,1.0,1.0,26.0,27.0,,,7.0,,,,,,,,,,,0.00089742,0.0,0.0,,,,0.7752,1.0,,,,,90.0,,,,,,,,2.0,,7.0,1.0,2.0,,1.0,,,1.0,3.0,,3.0,26.0,29.0,0,,37.0,,,,
2023-24,11352656,8,7,Aston_Villa,Away,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352656,8,7,Aston_Villa,Away,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352656,8,7,Aston_Villa,Away,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352656,8,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,3.0,,3.0,21.0,3.0,21.0,1.0,,4.0,1.0,,,2.0,,,6.0,4.0,,,0.197733,0.1112,0.0,3.0,,,,,,2.0,4.0,,90.0,,,,,,,,6.0,,7.4,,,2.0,,,4.0,,3.0,,25.0,3.0,24.0,2,,41.0,2.0,4.0,,
2023-24,11352656,8,7,Aston_Villa,Away,331737,166989,Youri Tielemans,youri-tielemans,M,True,,,,4.0,7.0,11.0,,,2.0,,,,,,,,,,,0.00161314,0.0,0.0,,,,,,,,,,8.0,,,,,,,,,,6.6,,,,,,,,,,4.0,7.0,11.0,0,,12.0,,,,
2023-24,11352656,8,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,2.0,5.0,7.0,7.0,1.0,4.0,1.0,1.0,,,,1.0,9.0,2.0,,,0.271915,0.2816,0.1553,,1.0,,,,1.0,,1.0,,90.0,1.0,,,,,,,11.0,,7.1,,,2.0,,1.0,,,1.0,,6.0,6.0,12.0,3,,28.0,4.0,1.0,,
2023-24,11352656,8,7,Aston_Villa,Away,580550,171101,Clément Lenglet,clement-lenglet,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352656,8,7,Aston_Villa,Away,604232,165659,Diego Carlos,diego-carlos,D,False,,,2.0,20.0,40.0,60.0,1.0,,4.0,,,,2.0,,,3.0,,,,0.00682445,0.0,0.0,,,,,,,1.0,,,90.0,,,,,,,,6.0,,6.5,,,,1.0,,,,6.0,1.0,25.0,41.0,66.0,0,,69.0,,,,
2023-24,11352656,8,7,Aston_Villa,Away,808590,215711,Leon Bailey,leon-bailey,M,True,1.0,,,5.0,2.0,6.0,,,1.0,,,,,,,1.0,1.0,,,0.0576834,0.0,0.0,,,,,,,,1.0,,8.0,,,,,,,,5.0,,6.6,,,,,1.0,3.0,,,,8.0,2.0,7.0,0,,14.0,1.0,1.0,,
2023-24,11352656,8,7,Aston_Villa,Away,826204,226944,Boubacar Kamara,boubacar-kamara,M,False,,,1.0,6.0,10.0,16.0,,1.0,2.0,,,,,,,3.0,6.0,,,0.00250165,0.0,0.0,1.0,,,,,,2.0,1.0,,82.0,,,,,,,,3.0,,6.6,,,,,2.0,,,1.0,,7.0,10.0,17.0,0,2.0,30.0,,3.0,,
2023-24,11352656,8,7,Aston_Villa,Away,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,,15.0,20.0,35.0,,,4.0,,,1.0,,,,2.0,3.0,,,0.0238367,0.2333,0.2059,1.0,,,,,,1.0,1.0,,90.0,1.0,1.0,,,,,,10.0,,7.0,,,,3.0,1.0,,,3.0,,19.0,22.0,41.0,2,,57.0,,3.0,,
2023-24,11352656,8,7,Aston_Villa,Away,833956,199796,Matty Cash,matty-cash,D,False,,,1.0,4.0,3.0,7.0,,,8.0,,1.0,1.0,1.0,,1.0,6.0,2.0,,,0.00939781,0.1737,0.269,2.0,,,,,,2.0,,,82.0,1.0,,,,,,,14.0,,6.4,,,,2.0,2.0,1.0,,2.0,,9.0,6.0,14.0,2,2.0,29.0,3.0,,,2.0
