playerId,playerName,position,team_name,team_id,nationality,season,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,successfulCrossesOpenPlay,fiftyFifty,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalShots,throughBalls,successfulLayoffs,foulWonPenalty,successfulFiftyFifty,unsuccessfulCrossesOpenPlay,substituteOn,shotsOnTargetOutsideBox,successfulCrossesAndCorners,aerialDuelsLost,penaltiesConceded,totalTouchesInOppositionBox,throwInsToOppositionPlayer,keyPassesAttemptAssists,groundDuelsLost,putthroughBlockedDistributionWon,oboxTarget,tacklesLost,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,blocks,totalFoulsConceded,interceptions,backwardPasses,substituteOff,foulAttemptedTackle,handballsConceded,expectedGoals,iboxTarget,shotsOnTargetInBox,shotsOffTargetIncWoodwork,blockedShots,goalAssists,goals,offsides,awayGoals,oboxBlocked,shotsBlockedInBox,homeGoals,rightFootGoals,iboxBlocked,shotsBlockedOutsideBox,secondGoalAssists,successfulCornersIntoBox,leftFootGoals,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,hitWoodwork,expectedGoalsFreekick,cornersTakenInclShortCorners,unsuccessfulLayoffs,penaltiesTaken,penaltyGoals,headedGoals,lastPlayerTackle,clearancesOffTheLine,ownGoalScored,crossesNotClaimed,setPiecesGoals,redCards2ndYellow,otherGoals,penaltiesSaved,savesFromPenalty
225321,Aaron Ramsdale,Goalkeeper,Arsenal,3,England,2022-23,0.0488,0.0,17.0,1.0,22.0,8.0,38.0,38.0,342.0,934.0,153.0,4.0,7.0,14.0,5.0,3420.0,12.0,7.0,3.0,5.0,454.0,14.0,3.0,40.8004,17.0,34.0,43.0,179.0,95.0,4.0,0.0,12.0,4.0,572.0,261.0,38.0,5.0,86.0,36.0,5.0,7.0,0.0,249.0,667.0,1.0,350.0,1.0,1.0,78.0,24.0,183.0,138.0,1276.0,1.0,107.0,506.0,72.0,1.0,334.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463748,Karl Hein,Goalkeeper,Arsenal,3,Estonia,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224068,Matt Turner,Goalkeeper,Arsenal,3,United States,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461012,Cameron Plain,Goalkeeper,Bournemouth,91,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229600,Mark Travers,Goalkeeper,Bournemouth,91,Ireland,2022-23,0.012,0.0,5.0,,11.0,1.0,12.0,11.0,87.0,313.0,118.0,,4.0,2.0,2.0,1035.0,4.0,6.0,1.0,,145.0,5.0,2.0,24.5027,28.0,11.0,32.0,63.0,36.0,,0.0,4.0,1.0,174.0,78.0,12.0,,64.0,26.0,,4.0,0.0,140.0,145.0,,87.0,,,32.0,15.0,76.0,81.0,423.0,1.0,33.0,162.0,25.0,0.0,86.0,16.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69752,Neto,Goalkeeper,Bournemouth,91,Brazil,2022-23,0.0363,0.0,29.0,3.0,35.0,9.0,27.0,27.0,306.0,696.0,231.0,2.0,8.0,6.0,5.0,2385.0,12.0,1.0,,7.0,217.0,15.0,4.0,40.4344,21.0,25.0,39.0,93.0,100.0,4.0,0.0,15.0,2.0,500.0,251.0,27.0,6.0,116.0,38.0,7.0,5.0,0.0,274.0,309.0,,313.0,1.0,1.0,93.0,31.0,103.0,173.0,1007.0,,61.0,274.0,65.0,4.0,297.0,60.0,3.0,,,,,,,,,,,,,,,3.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,
444172,Will Dennis,Goalkeeper,Bournemouth,91,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154561,David Raya,Goalkeeper,Brentford,94,Spain,2022-23,0.1762,0.0,51.0,,64.0,15.0,38.0,38.0,579.0,1475.0,269.0,9.0,15.0,12.0,2.0,3420.0,19.0,10.0,2.0,6.0,486.0,10.0,2.0,48.8073,63.0,20.0,46.0,181.0,154.0,6.0,0.0,23.0,2.0,1047.0,383.0,38.0,2.0,292.0,36.0,8.0,13.0,0.0,321.0,904.0,1.0,586.0,,1.0,108.0,40.0,247.0,410.0,1883.0,1.0,145.0,604.0,90.0,1.0,564.0,94.0,4.0,,1.0,,,,1.0,,,,,,,,,2.0,,1.0,,2.0,2.0,1.0,,,,,,,,1.0,,,,,0.1115,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,
503300,Matthew Cox,Goalkeeper,Brentford,94,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140200,Thomas Strakosha,Goalkeeper,Brentford,94,Albania,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49262,Jason Steele,Goalkeeper,Brighton,36,England,2022-23,0.1578,0.0,10.0,,7.0,11.0,15.0,15.0,59.0,490.0,55.0,,1.0,6.0,2.0,1350.0,3.0,2.0,,2.0,372.0,3.0,1.0,18.6671,7.0,9.0,23.0,94.0,37.0,1.0,0.0,4.0,4.0,251.0,112.0,15.0,,17.0,21.0,3.0,1.0,0.0,102.0,414.0,,63.0,,1.0,1.0,15.0,145.0,59.0,606.0,,12.0,414.0,30.0,1.0,48.0,26.0,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0
215059,Robert Sánchez,Goalkeeper,Brighton,36,Spain,2022-23,0.021,0.0,12.0,1.0,13.0,8.0,23.0,23.0,170.0,673.0,131.0,1.0,7.0,6.0,6.0,2070.0,8.0,3.0,3.0,1.0,426.0,5.0,5.0,24.5066,15.0,14.0,30.0,126.0,48.0,,0.0,9.0,1.0,354.0,169.0,23.0,5.0,44.0,27.0,2.0,7.0,0.0,201.0,487.0,,177.0,,,33.0,11.0,193.0,77.0,867.0,,70.0,459.0,34.0,2.0,162.0,52.0,1.0,,3.0,,,,,,,,3.0,,,,,,1.0,,,,1.0,,,1.0,,,,,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
209288,Tom McGill,Goalkeeper,Brighton,36,Canada,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447107,Ethan Wady,Goalkeeper,Chelsea,8,United States,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109745,Kepa Arrizabalaga,Goalkeeper,Chelsea,8,Spain,2022-23,0.014,0.0,13.0,2.0,32.0,9.0,29.0,29.0,173.0,895.0,182.0,1.0,12.0,9.0,1.0,2565.0,22.0,6.0,1.0,11.0,603.0,15.0,1.0,35.959,13.0,31.0,33.0,225.0,91.0,8.0,0.0,24.0,5.0,365.0,221.0,29.0,2.0,56.0,27.0,12.0,11.0,0.0,294.0,644.0,,176.0,2.0,1.0,39.0,26.0,305.0,119.0,1207.0,,54.0,666.0,58.0,1.0,164.0,60.0,2.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
122074,Marcus Bettinelli,Goalkeeper,Chelsea,8,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228286,Édouard Mendy,Goalkeeper,Chelsea,8,Senegal,2022-23,0.0051,0.0,8.0,,6.0,2.0,10.0,9.0,56.0,242.0,63.0,2.0,4.0,1.0,,855.0,5.0,2.0,,1.0,144.0,4.0,,12.9948,5.0,7.0,14.0,60.0,25.0,2.0,0.0,6.0,1.0,120.0,74.0,10.0,1.0,22.0,12.0,2.0,4.0,0.0,92.0,169.0,,57.0,,,18.0,8.0,62.0,42.0,334.0,,24.0,164.0,19.0,1.0,54.0,17.0,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
11948,Andy Lonergan,Goalkeeper,Everton,11,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40349,Asmir Begovic,Goalkeeper,Everton,11,Bosnia & Herzegovina,2022-23,0.0005,0.0,1.0,,,,1.0,1.0,9.0,25.0,8.0,1.0,1.0,1.0,,90.0,1.0,,,,11.0,2.0,,0.4929,1.0,3.0,,6.0,4.0,,0.0,1.0,,14.0,9.0,1.0,,3.0,,,1.0,0.0,10.0,14.0,,9.0,,,3.0,1.0,5.0,5.0,39.0,,5.0,13.0,4.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111234,Jordan Pickford,Goalkeeper,Everton,11,England,2022-23,0.3757,0.0,20.0,,35.0,5.0,37.0,37.0,557.0,1156.0,315.0,2.0,11.0,8.0,6.0,3330.0,13.0,6.0,1.0,5.0,305.0,18.0,5.0,61.0076,47.0,33.0,57.0,193.0,124.0,5.0,0.0,19.0,3.0,870.0,301.0,37.0,2.0,226.0,51.0,8.0,8.0,0.0,314.0,592.0,1.0,565.0,,,152.0,32.0,93.0,294.0,1512.0,,169.0,373.0,89.0,6.0,552.0,48.0,6.0,,2.0,,,,,1.0,,,2.0,,,,,3.0,1.0,,,1.0,3.0,,,,,,1.0,,1.0,4.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0
172649,Dean Henderson,Goalkeeper,Nott'm Forest,17,England,2022-23,0.0255,0.0,18.0,,14.0,3.0,18.0,18.0,243.0,562.0,156.0,3.0,1.0,6.0,5.0,1620.0,2.0,12.0,,1.0,204.0,8.0,2.0,27.3984,20.0,20.0,31.0,89.0,55.0,1.0,0.0,3.0,3.0,365.0,156.0,18.0,2.0,70.0,19.0,2.0,1.0,0.0,206.0,330.0,,247.0,,,57.0,14.0,108.0,115.0,772.0,,89.0,249.0,40.0,2.0,240.0,42.0,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
450197,George Shelvey,Goalkeeper,Nott'm Forest,17,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184193,Jordan Smith,Goalkeeper,Nott'm Forest,17,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28411,Keylor Navas,Goalkeeper,Nott'm Forest,17,Costa Rica,2022-23,0.0183,0.0,13.0,,16.0,3.0,17.0,17.0,223.0,464.0,151.0,2.0,6.0,1.0,4.0,1529.0,7.0,3.0,,1.0,122.0,13.0,4.0,30.6455,17.0,24.0,32.0,65.0,51.0,,0.0,7.0,5.0,355.0,149.0,17.0,1.0,76.0,29.0,1.0,6.0,0.0,144.0,188.0,,229.0,,1.0,72.0,9.0,44.0,119.0,633.0,,56.0,165.0,35.0,2.0,220.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20066,Wayne Hennessey,Goalkeeper,Nott'm Forest,17,Wales,2022-23,0.003,0.0,,1.0,2.0,,4.0,3.0,36.0,84.0,25.0,,,,,271.0,2.0,,,2.0,25.0,1.0,,3.9244,1.0,3.0,5.0,11.0,9.0,1.0,0.0,2.0,,58.0,19.0,4.0,1.0,16.0,5.0,2.0,,0.0,29.0,47.0,,38.0,,,9.0,5.0,15.0,23.0,114.0,,8.0,32.0,7.0,0.0,36.0,5.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80201,Bernd Leno,Goalkeeper,Fulham,54,Germany,2022-23,0.0327,0.0,30.0,,43.0,5.0,36.0,36.0,285.0,1205.0,242.0,7.0,11.0,8.0,8.0,3240.0,14.0,5.0,,3.0,761.0,8.0,7.0,60.4747,25.0,26.0,51.0,273.0,144.0,3.0,0.0,18.0,8.0,503.0,302.0,36.0,5.0,99.0,46.0,7.0,11.0,0.0,378.0,827.0,,288.0,,,54.0,42.0,429.0,159.0,1619.0,,84.0,821.0,100.0,3.0,280.0,41.0,4.0,,3.0,,,,,,,,2.0,,,,,,1.0,,,1.0,4.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0
235449,George Wickens,Goalkeeper,Fulham,54,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155529,Marek Rodák,Goalkeeper,Fulham,54,Slovakia,2022-23,0.002,0.0,1.0,,,1.0,2.0,2.0,32.0,58.0,15.0,,1.0,1.0,,180.0,1.0,,,,9.0,1.0,,2.0221,7.0,2.0,2.0,1.0,2.0,,0.0,1.0,2.0,51.0,18.0,2.0,,14.0,2.0,,1.0,0.0,11.0,26.0,,33.0,,,7.0,,6.0,17.0,69.0,,13.0,12.0,2.0,0.0,31.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437495,Illan Meslier,Goalkeeper,Leeds,2,France,2022-23,0.0297,0.0,32.0,2.0,27.0,8.0,34.0,34.0,369.0,842.0,242.0,3.0,13.0,5.0,3.0,3060.0,18.0,7.0,2.0,8.0,352.0,22.0,3.0,54.8077,26.0,52.0,67.0,215.0,94.0,5.0,0.0,25.0,9.0,512.0,304.0,34.0,2.0,82.0,60.0,12.0,10.0,0.0,332.0,475.0,1.0,377.0,1.0,,104.0,26.0,115.0,121.0,1241.0,,132.0,391.0,65.0,3.0,361.0,64.0,7.0,,1.0,1.0,,0.0615,1.0,,,,1.0,,,,,3.0,,1.0,,,4.0,,,1.0,,,1.0,,1.0,1.0,,,1.0,,0.1181,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,
78315,Joel Robles,Goalkeeper,Leeds,2,Spain,2022-23,0.008,0.0,1.0,,4.0,,4.0,4.0,59.0,102.0,32.0,,3.0,,3.0,360.0,3.0,1.0,,,21.0,6.0,2.0,10.5242,3.0,8.0,11.0,5.0,16.0,,0.0,4.0,1.0,83.0,31.0,4.0,1.0,10.0,10.0,1.0,3.0,0.0,38.0,43.0,,59.0,,,14.0,5.0,14.0,22.0,150.0,,22.0,33.0,12.0,1.0,59.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223081,Kristoffer Klaesson,Goalkeeper,Leeds,2,Norway,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45220,Alex Smithies,Goalkeeper,Leicester,13,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
