playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,foulWonPenalty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,oboxBlocked,substituteOn,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,penaltiesConceded,successfulLaunches,unsuccessfulLaunches,offsides,cornersTakenInclShortCorners,unsuccessfulCornersIntoBox,penaltiesTaken,headedGoals,penaltyGoals,catches,savesMadeFromOutsideBox,savesMadeCaught,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,expectedGoalsFreekick,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,clearancesOffTheLine,penaltiesSaved,penaltiesFaced,savesFromPenalty,penaltyGoalsConceded,otherGoals,secondGoalAssists,setPiecesGoals,redCards2ndYellow,ownGoalScored,awayGoals,winningGoal,homeGoals,timesTackled
48844,David Ospina,Goalkeeper,Arsenal,3,Colombia,2017-18,,,0.0013,0.0,,,,,,,,5.0,,,,4.0,36.0,,117.0,,,1.0,5.0,2.0,,,,380.0,,,,6.0,,,1.0,59.0,,,2.4713,,5.0,3.0,,,17.0,4.0,6.0,,80.0,51.0,5.0,,,,,,9.0,3.0,,,1.0,5.0,0.0,70.0,,,36.0,,,,20.0,,,22.0,,169.0,,,,,72.0,,,,0.0,36.0,15.0,,7.0,16.0,,,,,,,5.0,3.0,1.0,4.0,9.0,1.0,1.0,1.0,41.0,14.0,6.0,6.0,,,,,,,,,,,,,,,,,,
113534,Matt Macey,Goalkeeper,Arsenal,3,England,2017-18,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11334,Petr Cech,Goalkeeper,Arsenal,3,Czech Republic,2017-18,2.0,,0.04,0.0,,,,1.0,,,3.0,34.0,,,,34.0,281.0,,811.0,,,,16.0,11.0,,,,3040.0,,,1.0,21.0,2.0,3.0,6.0,346.0,,,46.0752,,43.0,48.0,,1.0,153.0,4.0,23.0,,537.0,330.0,34.0,,,,,1.0,98.0,46.0,,,7.0,15.0,0.0,466.0,,,292.0,1.0,2.0,,121.0,,,184.0,,1227.0,,1.0,,,432.0,,,,1.0,278.0,55.0,,50.0,149.0,,,,,,,31.0,25.0,6.0,20.0,92.0,8.0,2.0,3.0,358.0,90.0,32.0,62.0,,,,,,1.0,6.0,1.0,,,,,,,,,,
18726,Artur Boruc,Goalkeeper,Bournemouth,91,Poland,2017-18,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40349,Asmir Begovic,Goalkeeper,Bournemouth,91,Bosnia & Herzegovina,2017-18,6.0,,0.0324,0.0,,,,,,,4.0,38.0,,,,38.0,460.0,,945.0,,,,13.0,6.0,,,,3420.0,,,2.0,15.0,7.0,1.0,4.0,239.0,,,55.9233,1.0,36.0,61.0,,4.0,114.0,7.0,21.0,,725.0,351.0,38.0,,,,,,146.0,54.0,,,8.0,11.0,0.0,428.0,,,470.0,,,,106.0,2.0,2.0,246.0,,1363.0,,,,,339.0,2.0,,,2.0,456.0,103.0,1.0,93.0,239.0,,,,,,,31.0,46.0,16.0,20.0,110.0,6.0,4.0,4.0,369.0,174.0,39.0,64.0,,,,,,1.0,3.0,1.0,2.0,,,,,,,,,
131897,Mathew Ryan,Goalkeeper,Brighton,36,Australia,2017-18,3.0,,0.0636,0.0,,,,,,,1.0,38.0,,,,38.0,548.0,,1053.0,,,,13.0,10.0,,,,3420.0,,,,13.0,3.0,1.0,,141.0,,,51.3586,,23.0,54.0,,3.0,76.0,1.0,16.0,,914.0,335.0,38.0,,,,,,270.0,51.0,,,3.0,13.0,0.0,454.0,,,562.0,,,,63.0,,3.0,364.0,,1388.0,,,,,235.0,,,,0.0,547.0,80.0,,139.0,265.0,,,,,,,35.0,50.0,8.0,13.0,124.0,8.0,3.0,4.0,288.0,186.0,29.0,73.0,,,,,,2.0,3.0,2.0,,,,,,,,,,
48860,Niki Mäenpää,Goalkeeper,Brighton,36,Finland,2017-18,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20480,Tim Krul,Goalkeeper,Brighton,36,Netherlands,2017-18,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28609,Adam Legzdins,Goalkeeper,Burnley,90,England,2017-18,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39725,Anders Lindegaard,Goalkeeper,Burnley,90,Denmark,2017-18,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
