season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2015-16,6768303,32,57,Watford,Away,15038,41945,Sebastian Prödl,sebastian-prodl,D,False,,,,4.0,8.0,12.0,1.0,1.0,3.0,,,,1.0,,,,2.0,2.0,,,,,,,,6.0,,,90.0,1.0,2.0,,,,,,,,6.8,,,,,4.0,,,,2.0,,6.0,10.0,16.0,1,1.0,30.0,,,,
2015-16,6768303,32,57,Watford,Away,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,1.0,3.0,13.0,16.0,,2.0,3.0,,,,,,,,,4.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,,,6.5,,,,,7.0,1.0,,,5.0,,7.0,14.0,21.0,0,1.0,34.0,,,1.0,
2015-16,6768303,32,57,Watford,Away,33302,52153,Miguel Britos,miguel-britos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768303,32,57,Watford,Away,128637,67527,Allan Nyom,allan-nyom,D,False,1.0,,1.0,16.0,16.0,31.0,2.0,2.0,10.0,,,,2.0,,,,6.0,6.0,,,2.0,,,,,3.0,1.0,,90.0,,,,,,,,,,6.1,,,,,4.0,,7.0,,3.0,,29.0,18.0,40.0,0,3.0,64.0,,1.0,,
2015-16,6768303,32,57,Watford,Away,149663,126184,Nathan Aké,nathan-ake,D,False,1.0,,1.0,8.0,5.0,12.0,1.0,2.0,3.0,,,,1.0,,,,3.0,4.0,,,,,,,,2.0,,,90.0,,,,,,,,,,6.1,,,1.0,,1.0,1.0,2.0,,4.0,,14.0,6.0,18.0,1,2.0,41.0,,,,
2015-16,6768323,33,57,Watford,Home,14046,28160,Mario Suárez,mario-suarez,D,True,,,,3.0,1.0,4.0,,,2.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,,8.0,,,,,,,,,,6.9,,,,,,1.0,,,,,3.0,1.0,4.0,0,,6.0,,,1.0,
2015-16,6768323,33,57,Watford,Home,15038,41945,Sebastian Prödl,sebastian-prodl,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768323,33,57,Watford,Home,16779,40868,José Holebas,jose-holebas,D,False,,,4.0,6.0,8.0,14.0,,1.0,6.0,,,1.0,1.0,,,1.0,2.0,3.0,,,,,,,,4.0,1.0,,90.0,,,,,,,,,,7.7,,,3.0,,3.0,,,,12.0,,13.0,12.0,25.0,4,2.0,52.0,,,,
2015-16,6768323,33,57,Watford,Home,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,3.0,9.0,8.0,17.0,2.0,5.0,5.0,,,,,,,1.0,3.0,10.0,,,,,,,,3.0,,,90.0,,1.0,,,,,,,,7.4,,,,,3.0,,,,10.0,,15.0,11.0,26.0,0,4.0,41.0,,1.0,,
2015-16,6768323,33,57,Watford,Home,33302,52153,Miguel Britos,miguel-britos,D,False,,,3.0,9.0,9.0,18.0,1.0,5.0,6.0,,,,1.0,,,1.0,4.0,7.0,1.0,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,,,6.3,,,1.0,,2.0,,,,9.0,,14.0,14.0,28.0,1,2.0,38.0,,,,
2015-16,6768323,33,57,Watford,Home,128637,67527,Allan Nyom,allan-nyom,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768348,34,57,Watford,Away,14046,28160,Mario Suárez,mario-suarez,D,True,,,1.0,5.0,2.0,7.0,,1.0,3.0,,,1.0,1.0,,,1.0,3.0,3.0,,,1.0,,,,,,,,24.0,,,,,,,,,,6.7,,,1.0,,1.0,,,,3.0,,9.0,4.0,13.0,2,2.0,20.0,,,,
2015-16,6768348,34,57,Watford,Away,15038,41945,Sebastian Prödl,sebastian-prodl,D,False,,,2.0,3.0,9.0,12.0,2.0,1.0,3.0,,,,1.0,,,,4.0,2.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,,,6.9,,,,,6.0,,,,7.0,,8.0,11.0,19.0,0,1.0,29.0,,,,
2015-16,6768348,34,57,Watford,Away,33302,52153,Miguel Britos,miguel-britos,D,False,,,4.0,4.0,11.0,15.0,2.0,1.0,1.0,,,,,,,,3.0,2.0,,,2.0,,,,,2.0,,,90.0,,1.0,,,,,,,,7.0,,,,,9.0,,,,18.0,,13.0,16.0,29.0,0,,44.0,,2.0,,
2015-16,6768348,34,57,Watford,Away,128637,67527,Allan Nyom,allan-nyom,D,False,1.0,,2.0,11.0,8.0,18.0,2.0,4.0,4.0,,,,3.0,,,1.0,10.0,5.0,,,3.0,,,,,2.0,,,90.0,,,,,,,,,,6.1,,,,,1.0,1.0,1.0,,12.0,,21.0,10.0,30.0,0,,56.0,3.0,1.0,,
2015-16,6768348,34,57,Watford,Away,149663,126184,Nathan Aké,nathan-ake,D,False,,,,9.0,12.0,21.0,2.0,,4.0,,,,,,,,2.0,4.0,,,,,,,,3.0,,,90.0,,1.0,,,,,,,,7.7,,,1.0,,5.0,,2.0,,4.0,,18.0,14.0,30.0,1,4.0,61.0,1.0,,,
2015-16,6768343,35,57,Watford,Away,14046,28160,Mario Suárez,mario-suarez,D,False,,,9.0,27.0,17.0,44.0,,1.0,7.0,,,,,,,,2.0,6.0,,1.0,1.0,,,,,1.0,,,90.0,,,,,,,,16.0,,6.8,,,,,4.0,2.0,,,14.0,,36.0,21.0,57.0,0,4.0,72.0,1.0,,1.0,4.0
2015-16,6768343,35,57,Watford,Away,15038,41945,Sebastian Prödl,sebastian-prodl,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768343,35,57,Watford,Away,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,3.0,3.0,14.0,17.0,2.0,1.0,5.0,,,,,,,,3.0,6.0,,,1.0,,,,,3.0,,,90.0,,2.0,1.0,,,,,7.0,,6.7,,,,,2.0,,,,5.0,,6.0,18.0,24.0,0,5.0,38.0,,,,4.0
2015-16,6768343,35,57,Watford,Away,33302,52153,Miguel Britos,miguel-britos,D,False,,,6.0,7.0,15.0,22.0,,2.0,2.0,,,,1.0,,,,2.0,3.0,,,1.0,,,,,5.0,,,90.0,,1.0,,,,,,17.0,,6.2,,,,,3.0,,,,15.0,,16.0,22.0,38.0,0,,52.0,,1.0,,
2015-16,6768343,35,57,Watford,Away,128637,67527,Allan Nyom,allan-nyom,D,False,,,,5.0,3.0,8.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,45.0,,,,,,,,5.0,,5.4,,,,,,,1.0,,2.0,,8.0,3.0,10.0,0,1.0,22.0,,,,1.0
2015-16,6768343,35,57,Watford,Away,149663,126184,Nathan Aké,nathan-ake,D,True,,,1.0,8.0,3.0,11.0,1.0,,2.0,,,,,,,,2.0,1.0,,,1.0,,,,,2.0,2.0,,45.0,,,,,,,,7.0,,6.7,,,,,2.0,1.0,1.0,,1.0,,10.0,6.0,15.0,0,,24.0,,,1.0,
2015-16,6768366,36,57,Watford,Home,14046,28160,Mario Suárez,mario-suarez,D,False,,,9.0,51.0,17.0,68.0,1.0,1.0,3.0,,,,1.0,,,1.0,6.0,1.0,,,1.0,,,,,,3.0,,90.0,,,,,,,,,,6.5,,,1.0,,,2.0,,,10.0,,59.0,18.0,77.0,1,,81.0,,,,
2015-16,6768366,36,57,Watford,Home,15038,41945,Sebastian Prödl,sebastian-prodl,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768366,36,57,Watford,Home,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,7.0,13.0,37.0,50.0,3.0,2.0,4.0,,,,,,,,3.0,4.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,,,7.1,,,,,7.0,,,,8.0,,17.0,38.0,55.0,0,2.0,68.0,,,,
2015-16,6768366,36,57,Watford,Home,33302,52153,Miguel Britos,miguel-britos,D,False,,,,11.0,28.0,39.0,6.0,5.0,4.0,,,,3.0,,,,9.0,6.0,,,1.0,,,,,,,,90.0,,,,,,,,,,6.0,,,,,2.0,,,,6.0,,19.0,29.0,48.0,0,1.0,53.0,,1.0,,
2015-16,6768366,36,57,Watford,Home,128637,67527,Allan Nyom,allan-nyom,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768366,36,57,Watford,Home,149663,126184,Nathan Aké,nathan-ake,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768364,37,57,Watford,Away,14046,28160,Mario Suárez,mario-suarez,D,False,,,1.0,9.0,5.0,14.0,1.0,,1.0,,,,1.0,,,,6.0,6.0,,,3.0,,,,,1.0,,,53.0,,,,,,,,,,6.8,,,,,3.0,4.0,,,2.0,,12.0,5.0,17.0,0,2.0,30.0,1.0,1.0,3.0,
2015-16,6768364,37,57,Watford,Away,15038,41945,Sebastian Prödl,sebastian-prodl,D,False,,,2.0,1.0,3.0,4.0,3.0,3.0,1.0,,,1.0,1.0,,,1.0,6.0,6.0,,,1.0,,,,,2.0,,,90.0,,2.0,,,,,,,,7.0,,,,,5.0,,,,5.0,,4.0,4.0,8.0,1,3.0,24.0,1.0,1.0,,
2015-16,6768364,37,57,Watford,Away,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,1.0,7.0,3.0,10.0,,,,,,,2.0,,,,2.0,5.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,,,6.5,,,,,2.0,2.0,,,3.0,,14.0,4.0,18.0,0,2.0,37.0,,1.0,2.0,
2015-16,6768364,37,57,Watford,Away,33302,52153,Miguel Britos,miguel-britos,D,False,,,5.0,7.0,8.0,15.0,5.0,1.0,3.0,,,,,,,,6.0,1.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,,,6.6,,,1.0,,6.0,,,,9.0,,12.0,9.0,21.0,1,,29.0,,,,
2015-16,6768364,37,57,Watford,Away,128637,67527,Allan Nyom,allan-nyom,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768364,37,57,Watford,Away,149663,126184,Nathan Aké,nathan-ake,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768379,38,57,Watford,Home,14046,28160,Mario Suárez,mario-suarez,D,True,,,1.0,6.0,4.0,10.0,,,1.0,,,,1.0,,,,2.0,,,,1.0,,,,,,1.0,,24.0,,,,,,,,,,6.5,,,1.0,,,,,,1.0,,8.0,6.0,14.0,1,,17.0,,,,
2015-16,6768379,38,57,Watford,Home,15038,41945,Sebastian Prödl,sebastian-prodl,D,False,,,6.0,6.0,14.0,20.0,,4.0,3.0,,,,,,,,,4.0,,,,,1.0,,,2.0,,,90.0,1.0,1.0,,,,,,,,7.6,,,1.0,,5.0,,,,11.0,,12.0,16.0,28.0,2,,39.0,,,,
2015-16,6768379,38,57,Watford,Home,22200,41338,Craig Cathcart,craig-cathcart,D,False,1.0,,2.0,15.0,8.0,22.0,1.0,1.0,3.0,,,,1.0,,,1.0,3.0,3.0,,,,,,,,3.0,,,45.0,,,,,,,,,,6.7,,,,,2.0,1.0,1.0,,4.0,,21.0,9.0,29.0,0,1.0,44.0,,,1.0,
2015-16,6768379,38,57,Watford,Home,33302,52153,Miguel Britos,miguel-britos,D,False,1.0,,5.0,9.0,12.0,20.0,1.0,3.0,4.0,,,,,,,,2.0,7.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,,,6.9,,,1.0,,8.0,,1.0,,7.0,,12.0,12.0,23.0,1,3.0,39.0,,1.0,,
2015-16,6768379,38,57,Watford,Home,128637,67527,Allan Nyom,allan-nyom,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768379,38,57,Watford,Home,149663,126184,Nathan Aké,nathan-ake,D,False,,,1.0,11.0,9.0,20.0,,,2.0,,,,,,,,1.0,4.0,,,1.0,,,,,5.0,,,90.0,2.0,,,,,,,,,7.2,,,,,5.0,1.0,5.0,,1.0,,19.0,12.0,26.0,2,3.0,58.0,1.0,,1.0,
