season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437083,1,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,,,,11.0,14.0,25.0,1.0,,3.0,,,,2.0,,1.0,5.0,5.0,,,1.0,,,,,,3.0,,61.0,,2.0,,,,,,,6.0,,7.0,,,1.0,,2.0,,,,3.0,,14.0,15.0,29.0,1,4.0,44.0,,1.0,,
2017-18,7437083,1,21,West_Ham_United,Away,46799,59779,Pedro Obiang,pedro-obiang,M,False,,,2.0,19.0,25.0,44.0,2.0,3.0,11.0,,,,6.0,,1.0,9.0,11.0,,,,,,,,,1.0,,90.0,,,,,,,,,16.0,,6.5,,,,,3.0,1.0,,,3.0,,27.0,28.0,55.0,0,6.0,72.0,3.0,1.0,1.0,
2017-18,7437083,1,21,West_Ham_United,Away,330099,163526,Edimilson Fernandes,edimilson-fernandes,M,False,,,1.0,8.0,7.0,15.0,,,3.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,60.0,1.0,,,,,,,,7.0,,6.5,,,,,,,,,2.0,,12.0,7.0,19.0,2,1.0,27.0,2.0,,,
2017-18,7437083,1,21,West_Ham_United,Away,856714,204480,Declan Rice,declan-rice,M,True,,,2.0,12.0,10.0,22.0,1.0,,1.0,,,,1.0,,,2.0,,,,,,,,,2.0,,,29.0,,,,,,,,,2.0,,6.2,,,,,,,,,2.0,,12.0,11.0,23.0,0,,28.0,1.0,,,
2017-18,7438040,2,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,2.0,,6.0,18.0,19.0,35.0,1.0,,5.0,,,1.0,,,2.0,3.0,5.0,,,,,,,,1.0,2.0,,90.0,,,,,,,,,12.0,,7.1,,,,,,1.0,3.0,,8.0,,26.0,20.0,43.0,1,2.0,57.0,1.0,2.0,1.0,
2017-18,7438040,2,21,West_Ham_United,Away,46799,59779,Pedro Obiang,pedro-obiang,M,True,,,,1.0,2.0,3.0,,,3.0,,,,,,,,4.0,,,,,,,,,,,14.0,,,,,,,,,1.0,,7.0,,,,,1.0,1.0,,,1.0,,2.0,2.0,4.0,0,3.0,9.0,,,1.0,
2017-18,7438040,2,21,West_Ham_United,Away,330099,163526,Edimilson Fernandes,edimilson-fernandes,M,True,,,1.0,3.0,1.0,4.0,3.0,,1.0,,,,,,,3.0,1.0,,,,,,,,,,,22.0,,,,,,,,,3.0,,6.5,,,,,,,1.0,,2.0,,6.0,1.0,6.0,0,1.0,8.0,,,,
2017-18,7438040,2,21,West_Ham_United,Away,856714,204480,Declan Rice,declan-rice,M,False,,,2.0,7.0,16.0,23.0,1.0,2.0,4.0,,,,,,,1.0,2.0,,,,,,,,3.0,,,76.0,,1.0,,,,,,,9.0,,6.8,,,,,,,,,2.0,,12.0,18.0,30.0,0,,38.0,2.0,,,
2017-18,7437778,3,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,1.0,,7.0,17.0,17.0,33.0,,,5.0,,,,1.0,,,2.0,4.0,,,1.0,,,,,2.0,,,71.0,,,,,,,,,14.0,,6.8,,,,,1.0,,7.0,,11.0,,28.0,19.0,40.0,0,1.0,59.0,,3.0,,
2017-18,7437778,3,21,West_Ham_United,Away,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,True,,,,3.0,9.0,12.0,,1.0,2.0,,,,1.0,,,2.0,3.0,,,1.0,,,,,1.0,,,19.0,,,,,,,,,2.0,,6.5,,,,,,1.0,,,,,4.0,9.0,13.0,0,1.0,18.0,1.0,,1.0,
