season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768144,15,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,,,4.0,14.0,22.0,36.0,1.0,,10.0,1.0,,1.0,1.0,,,1.0,3.0,3.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,,,7.5,,,1.0,,3.0,1.0,,,4.0,,15.0,24.0,39.0,2,1.0,56.0,,1.0,1.0
2015-16,6768144,15,21,West_Ham_United,Away,12987,21091,Alex Song,alex-song,M,False,,,6.0,10.0,19.0,29.0,,1.0,9.0,,,,6.0,,,2.0,10.0,10.0,,,2.0,,,,,,1.0,,78.0,,,,,,,,,6.8,,,,,1.0,1.0,,,7.0,,12.0,22.0,34.0,0,7.0,46.0,,1.0,1.0
2015-16,6768144,15,21,West_Ham_United,Away,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,1.0,,,7.0,14.0,20.0,1.0,,9.0,,,,,,,,3.0,5.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,,7.2,,,,,,1.0,1.0,,1.0,,10.0,16.0,25.0,0,5.0,41.0,3.0,,
2015-16,6768144,15,21,West_Ham_United,Away,46799,59779,Pedro Obiang,pedro-obiang,M,True,,,1.0,,3.0,3.0,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,12.0,,1.0,,,,,,,6.5,,,,,,,,,1.0,,1.0,3.0,4.0,0,,6.0,,,
2015-16,6768163,16,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,False,,,5.0,28.0,12.0,40.0,1.0,2.0,8.0,,,,,,,2.0,4.0,5.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,,6.8,,,1.0,,,,4.0,,7.0,,36.0,14.0,46.0,1,2.0,58.0,,1.0,
2015-16,6768163,16,21,West_Ham_United,Home,12987,21091,Alex Song,alex-song,M,False,,,1.0,15.0,7.0,22.0,,,8.0,,,1.0,1.0,,,2.0,4.0,7.0,,,1.0,,,,,3.0,,,64.0,,,,,,,,,7.3,,,,,1.0,1.0,1.0,,3.0,,25.0,9.0,33.0,1,4.0,51.0,,2.0,1.0
2015-16,6768163,16,21,West_Ham_United,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,1.0,12.0,8.0,20.0,2.0,1.0,9.0,,,1.0,2.0,,,1.0,7.0,7.0,,,2.0,,,,,,3.0,,90.0,2.0,1.0,,,,,,,7.5,,,1.0,,3.0,,,,2.0,,17.0,9.0,26.0,4,4.0,43.0,,2.0,
2015-16,6768163,16,21,West_Ham_United,Home,46799,59779,Pedro Obiang,pedro-obiang,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768163,16,21,West_Ham_United,Home,792122,172567,Josh Cullen,cullen-josh,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768169,17,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,,,5.0,20.0,9.0,29.0,1.0,,9.0,,,,,,,2.0,3.0,3.0,,,,,,,,2.0,,,90.0,,,,,,,,,7.0,,,1.0,,1.0,,,,5.0,,26.0,9.0,35.0,1,1.0,48.0,1.0,2.0,
2015-16,6768169,17,21,West_Ham_United,Away,12987,21091,Alex Song,alex-song,M,False,,,1.0,13.0,7.0,20.0,,,7.0,,,,3.0,,,1.0,4.0,4.0,,,,,,,,2.0,2.0,,73.0,,,,,,,,,6.9,,,,,1.0,,1.0,,1.0,,15.0,8.0,22.0,0,3.0,33.0,,1.0,
2015-16,6768169,17,21,West_Ham_United,Away,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,2.0,11.0,5.0,16.0,1.0,1.0,6.0,,,,1.0,,,1.0,4.0,2.0,,,1.0,,,,,2.0,1.0,,90.0,,1.0,,,,,,,6.6,,,,,1.0,1.0,1.0,,2.0,1.0,16.0,5.0,20.0,0,,32.0,1.0,,1.0
2015-16,6768169,17,21,West_Ham_United,Away,46799,59779,Pedro Obiang,pedro-obiang,M,True,,,,2.0,2.0,4.0,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,17.0,,,,,,,,,6.6,,,,,,,,,,,2.0,2.0,4.0,0,1.0,7.0,,,
2015-16,6768169,17,21,West_Ham_United,Away,792122,172567,Josh Cullen,cullen-josh,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768175,18,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,,,1.0,17.0,19.0,36.0,2.0,1.0,4.0,,,1.0,4.0,,,1.0,8.0,7.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,,6.6,,,,,1.0,,2.0,,3.0,,24.0,21.0,43.0,1,4.0,56.0,1.0,2.0,
2015-16,6768175,18,21,West_Ham_United,Away,12987,21091,Alex Song,alex-song,M,True,,,,4.0,1.0,5.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,1.0,,,15.0,,,,,,,,,6.6,,,,,1.0,,,,,,6.0,2.0,8.0,0,,10.0,,,
2015-16,6768175,18,21,West_Ham_United,Away,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,,9.0,5.0,14.0,,3.0,4.0,,1.0,,,,,1.0,4.0,7.0,,,2.0,,,,1.0,1.0,,,90.0,,,,,,,,,6.8,,,2.0,,3.0,3.0,2.0,,1.0,,18.0,6.0,22.0,2,2.0,42.0,3.0,1.0,2.0
2015-16,6768175,18,21,West_Ham_United,Away,46799,59779,Pedro Obiang,pedro-obiang,M,False,,,1.0,16.0,11.0,27.0,6.0,3.0,5.0,,,,2.0,,,,8.0,8.0,,,,,,,,3.0,,,90.0,1.0,,,,,,,,7.2,,,,,5.0,1.0,,,1.0,,20.0,12.0,32.0,1,4.0,47.0,,,1.0
2015-16,6768175,18,21,West_Ham_United,Away,792122,172567,Josh Cullen,cullen-josh,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768175,18,21,West_Ham_United,Away,798083,160585,Djair Parfitt-Williams,djair-parfitt-williams,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768372,19,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,False,,,3.0,32.0,33.0,65.0,,1.0,7.0,,,,3.0,,,1.0,4.0,6.0,,,,,,,,4.0,3.0,,90.0,,,,,,,,,7.3,,,,,,,2.0,,6.0,,41.0,35.0,74.0,0,5.0,91.0,,,
2015-16,6768372,19,21,West_Ham_United,Home,12987,21091,Alex Song,alex-song,M,False,,,,10.0,5.0,15.0,2.0,3.0,3.0,,,,1.0,,,2.0,6.0,4.0,,,1.0,,,,,,,,45.0,,,,,,,,,6.2,,,,,,,,,,,17.0,6.0,23.0,0,1.0,27.0,,,
2015-16,6768372,19,21,West_Ham_United,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,2.0,13.0,23.0,36.0,1.0,4.0,7.0,,,,1.0,,,,3.0,10.0,,,1.0,,,,,4.0,,,90.0,,,,,,,,,7.4,,,1.0,,3.0,,1.0,,4.0,,21.0,27.0,47.0,1,5.0,66.0,1.0,1.0,
2015-16,6768372,19,21,West_Ham_United,Home,46799,59779,Pedro Obiang,pedro-obiang,M,True,,,,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,6.5,,,,,,,,,1.0,,3.0,1.0,4.0,0,,4.0,,,
2015-16,6768372,19,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,True,1.0,,1.0,14.0,9.0,22.0,,,10.0,,,,,,,,3.0,3.0,,,,,,,,,1.0,,45.0,,,,,,,,,6.7,,,1.0,,1.0,3.0,4.0,,1.0,,19.0,10.0,25.0,1,1.0,40.0,1.0,2.0,
2015-16,6768372,19,21,West_Ham_United,Home,792122,172567,Josh Cullen,cullen-josh,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768373,20,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,False,1.0,,1.0,7.0,17.0,23.0,,,9.0,,,,2.0,1.0,,2.0,6.0,8.0,,,1.0,1.0,,,,6.0,2.0,,90.0,1.0,2.0,,,,,,,7.9,,,,,2.0,1.0,1.0,,1.0,,11.0,21.0,31.0,1,5.0,59.0,2.0,3.0,
2015-16,6768373,20,21,West_Ham_United,Home,12987,21091,Alex Song,alex-song,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768373,20,21,West_Ham_United,Home,14216,37901,Dimitri Payet,dimitri-payet,M,True,1.0,,,4.0,5.0,8.0,,,1.0,,,,,,,,,1.0,,,,,,,,,2.0,,26.0,,,,,,,,,7.0,,,,,,1.0,2.0,,,,5.0,5.0,8.0,0,,12.0,1.0,,1.0
2015-16,6768373,20,21,West_Ham_United,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,,8.0,10.0,18.0,,3.0,7.0,,,,2.0,,,,3.0,9.0,,,,,,,,3.0,,,90.0,1.0,2.0,,,,,,,7.2,,,,,,1.0,,,2.0,,14.0,15.0,29.0,1,4.0,47.0,2.0,2.0,
2015-16,6768373,20,21,West_Ham_United,Home,46799,59779,Pedro Obiang,pedro-obiang,M,True,,,2.0,6.0,9.0,15.0,,1.0,1.0,,,,1.0,,,,2.0,3.0,,,1.0,,,,,,,,51.0,,1.0,,,,,,,6.8,,,1.0,,,1.0,,,2.0,,7.0,11.0,18.0,1,1.0,25.0,,,1.0
2015-16,6768373,20,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,,14.0,6.0,20.0,,,2.0,,,,1.0,,,1.0,3.0,,,,,,,,1.0,1.0,,,39.0,,,,,,,,,6.3,,,1.0,,,1.0,,,1.0,,17.0,7.0,24.0,1,,30.0,,,
2015-16,6768191,21,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,,,5.0,30.0,33.0,63.0,,1.0,15.0,,,1.0,5.0,,,,5.0,7.0,,,,,,,,2.0,,,90.0,,,,,,,,,7.3,,,1.0,,,2.0,1.0,,6.0,,37.0,38.0,74.0,2,3.0,87.0,,1.0,2.0
2015-16,6768191,21,21,West_Ham_United,Away,12987,21091,Alex Song,alex-song,M,True,,,,1.0,4.0,5.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,12.0,,,,,,,,,6.7,,,,,,,,,,,1.0,4.0,5.0,0,1.0,9.0,2.0,,
2015-16,6768191,21,21,West_Ham_United,Away,14216,37901,Dimitri Payet,dimitri-payet,M,False,3.0,,2.0,29.0,13.0,39.0,,,3.0,2.0,,,,,,3.0,3.0,5.0,,,,1.0,1.0,,,,3.0,,78.0,2.0,,,,,,,,8.9,,,,,,2.0,9.0,,3.0,,42.0,14.0,47.0,2,3.0,71.0,1.0,,2.0
2015-16,6768191,21,21,West_Ham_United,Away,46799,59779,Pedro Obiang,pedro-obiang,M,False,,,,13.0,20.0,33.0,2.0,3.0,6.0,,,,6.0,,,,10.0,9.0,,,2.0,,,,,1.0,,,90.0,,1.0,,,,,,,6.4,,,,,1.0,2.0,,,1.0,,21.0,21.0,42.0,0,2.0,58.0,2.0,2.0,2.0
2015-16,6768191,21,21,West_Ham_United,Away,792122,172567,Josh Cullen,cullen-josh,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768206,22,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,,,6.0,25.0,30.0,55.0,,,6.0,,,,3.0,,,1.0,4.0,6.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,,7.0,,,1.0,,,,,,8.0,,30.0,31.0,61.0,1,4.0,73.0,1.0,2.0,
2015-16,6768206,22,21,West_Ham_United,Away,12987,21091,Alex Song,alex-song,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768206,22,21,West_Ham_United,Away,14216,37901,Dimitri Payet,dimitri-payet,M,False,1.0,,5.0,29.0,14.0,42.0,,,9.0,,,,1.0,,,3.0,7.0,2.0,,,,,,,,1.0,3.0,,90.0,,,,,,,,,6.7,,,,,,5.0,8.0,,9.0,,49.0,17.0,58.0,0,,77.0,1.0,,2.0
2015-16,6768206,22,21,West_Ham_United,Away,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,,16.0,14.0,30.0,1.0,3.0,7.0,,,,1.0,,,1.0,3.0,7.0,,,,,,,,1.0,,,90.0,2.0,,,,,,,,7.1,,,1.0,,,1.0,2.0,,,,19.0,14.0,31.0,3,2.0,46.0,1.0,1.0,1.0
2015-16,6768206,22,21,West_Ham_United,Away,46799,59779,Pedro Obiang,pedro-obiang,M,False,,,2.0,8.0,12.0,20.0,,,5.0,,,1.0,,,,1.0,1.0,2.0,,,,,,,,2.0,1.0,,45.0,,1.0,,,,,,,6.9,,,,,1.0,1.0,,,4.0,,10.0,14.0,24.0,1,1.0,33.0,,,1.0
2015-16,6768206,22,21,West_Ham_United,Away,792122,172567,Josh Cullen,cullen-josh,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768212,23,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,False,1.0,,7.0,35.0,15.0,49.0,2.0,1.0,11.0,,,,1.0,,,,7.0,5.0,,,3.0,,,,,3.0,3.0,,90.0,,3.0,,,,,,,7.0,,,,,1.0,1.0,3.0,,9.0,1.0,50.0,17.0,64.0,0,3.0,89.0,3.0,1.0,
2015-16,6768212,23,21,West_Ham_United,Home,12987,21091,Alex Song,alex-song,M,False,,,2.0,22.0,23.0,45.0,,1.0,13.0,,,,5.0,,,1.0,8.0,10.0,,,1.0,,,,,,,,90.0,,,,,,,,,6.8,,,1.0,,2.0,3.0,,,2.0,,30.0,23.0,53.0,1,7.0,70.0,2.0,,2.0
2015-16,6768212,23,21,West_Ham_United,Home,14216,37901,Dimitri Payet,dimitri-payet,M,False,2.0,,9.0,34.0,14.0,46.0,,,8.0,,,,2.0,,,1.0,7.0,12.0,,,1.0,,,,,,2.0,,90.0,1.0,,,,,,,,7.7,,,1.0,,,9.0,10.0,,13.0,,51.0,15.0,56.0,2,3.0,89.0,2.0,3.0,6.0
2015-16,6768212,23,21,West_Ham_United,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,1.0,13.0,15.0,28.0,3.0,6.0,4.0,,,,2.0,,,,8.0,11.0,,,3.0,,,,1.0,1.0,1.0,,90.0,,,,,,,,,6.8,,,1.0,,2.0,3.0,1.0,,2.0,,19.0,16.0,34.0,1,1.0,51.0,2.0,3.0,2.0
2015-16,6768212,23,21,West_Ham_United,Home,46799,59779,Pedro Obiang,pedro-obiang,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768245,24,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,False,,,6.0,79.0,27.0,106.0,,1.0,5.0,,,,2.0,,,3.0,8.0,3.0,,,3.0,1.0,,,,,4.0,,90.0,1.0,1.0,,,,,,,7.3,,,1.0,,,,,,7.0,,85.0,29.0,114.0,2,1.0,129.0,1.0,1.0,
2015-16,6768245,24,21,West_Ham_United,Home,12987,21091,Alex Song,alex-song,M,False,,,10.0,75.0,28.0,103.0,,,16.0,,,,2.0,,,2.0,7.0,6.0,,,3.0,,,,,2.0,3.0,,90.0,,,,,,,,,7.6,,,1.0,,,1.0,,,14.0,,84.0,30.0,114.0,1,4.0,127.0,1.0,1.0,1.0
2015-16,6768245,24,21,West_Ham_United,Home,13175,19575,Joey O'Brien,joey-obrien,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768245,24,21,West_Ham_United,Home,14216,37901,Dimitri Payet,dimitri-payet,M,False,4.0,,5.0,60.0,15.0,71.0,,,6.0,,,,1.0,,,5.0,7.0,8.0,,,,,,,1.0,,5.0,,90.0,2.0,,,,,,,,8.3,,,,,,7.0,8.0,,6.0,1.0,70.0,15.0,77.0,2,,107.0,3.0,2.0,6.0
2015-16,6768245,24,21,West_Ham_United,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,,17.0,5.0,22.0,4.0,6.0,4.0,,,2.0,,,,1.0,8.0,10.0,,,2.0,,1.0,,,1.0,,,89.0,2.0,,,,,,,,7.8,,,2.0,,1.0,2.0,,,,,24.0,6.0,30.0,6,2.0,44.0,,1.0,1.0
2015-16,6768245,24,21,West_Ham_United,Home,46799,59779,Pedro Obiang,pedro-obiang,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768245,24,21,West_Ham_United,Home,792122,172567,Josh Cullen,cullen-josh,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768230,25,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,,,10.0,49.0,35.0,84.0,,,8.0,,,1.0,,,,,1.0,4.0,,,1.0,,,,,,3.0,,90.0,,,,,,,,,7.7,,,,,,1.0,,,13.0,,55.0,35.0,90.0,1,2.0,96.0,,1.0,1.0
2015-16,6768230,25,21,West_Ham_United,Away,12987,21091,Alex Song,alex-song,M,False,,,5.0,52.0,20.0,72.0,,,4.0,,,1.0,1.0,,,2.0,5.0,6.0,,,1.0,,,,,1.0,2.0,,90.0,,,,,,,,,7.4,,,2.0,,,2.0,1.0,,8.0,,58.0,22.0,79.0,3,4.0,97.0,2.0,1.0,1.0
2015-16,6768230,25,21,West_Ham_United,Away,13175,19575,Joey O'Brien,joey-obrien,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768230,25,21,West_Ham_United,Away,14216,37901,Dimitri Payet,dimitri-payet,M,False,5.0,,1.0,37.0,9.0,41.0,1.0,,3.0,,,,,,,,5.0,4.0,,,1.0,,,,,1.0,4.0,,90.0,,,,,,,,,7.1,,,,,,3.0,12.0,,3.0,,52.0,10.0,50.0,0,1.0,77.0,4.0,3.0,
2015-16,6768230,25,21,West_Ham_United,Away,46799,59779,Pedro Obiang,pedro-obiang,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768256,26,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,,,5.0,28.0,14.0,42.0,2.0,,9.0,,,,,,,,3.0,3.0,,,,,1.0,,,2.0,2.0,,90.0,1.0,,,,,,,,7.8,,,,,,3.0,,,9.0,,42.0,14.0,56.0,1,1.0,68.0,1.0,,2.0
2015-16,6768256,26,21,West_Ham_United,Away,12987,21091,Alex Song,alex-song,M,False,,,1.0,13.0,14.0,27.0,,,6.0,,,,3.0,,,1.0,5.0,6.0,,,1.0,,,,,1.0,,,62.0,,,,,,,,,6.8,,,,,,1.0,,,1.0,,15.0,18.0,33.0,0,5.0,43.0,1.0,,1.0
2015-16,6768256,26,21,West_Ham_United,Away,14216,37901,Dimitri Payet,dimitri-payet,M,False,2.0,,,22.0,12.0,32.0,1.0,1.0,4.0,,,,,,,2.0,4.0,4.0,,,,1.0,1.0,,,,3.0,,90.0,2.0,,,,,,,,8.1,,,,,,3.0,12.0,,3.0,1.0,39.0,12.0,39.0,2,,63.0,1.0,1.0,2.0
2015-16,6768256,26,21,West_Ham_United,Away,46799,59779,Pedro Obiang,pedro-obiang,M,False,,,1.0,18.0,15.0,33.0,1.0,9.0,5.0,,,,2.0,,,3.0,9.0,17.0,,,3.0,,,,,2.0,,,90.0,,1.0,,,,,,,6.7,,,1.0,,,2.0,3.0,,2.0,,28.0,21.0,46.0,1,4.0,72.0,2.0,3.0,2.0
2015-16,6768256,26,21,West_Ham_United,Away,798083,160585,Djair Parfitt-Williams,djair-parfitt-williams,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768261,27,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,False,,,3.0,22.0,17.0,39.0,,,2.0,,,,2.0,,,3.0,6.0,2.0,,,1.0,,,,1.0,2.0,,,82.0,1.0,,,,,,,,6.7,,,,,1.0,1.0,1.0,,5.0,,26.0,19.0,44.0,1,1.0,57.0,1.0,,1.0
2015-16,6768261,27,21,West_Ham_United,Home,12987,21091,Alex Song,alex-song,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768261,27,21,West_Ham_United,Home,14216,37901,Dimitri Payet,dimitri-payet,M,False,2.0,,1.0,19.0,8.0,25.0,,,4.0,,,,1.0,,,,5.0,6.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,,7.2,,,2.0,,,7.0,8.0,,2.0,,30.0,8.0,30.0,2,1.0,53.0,2.0,1.0,4.0
2015-16,6768261,27,21,West_Ham_United,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,3.0,13.0,22.0,35.0,4.0,1.0,8.0,,,,,,,2.0,7.0,10.0,,,,,,,,4.0,,,90.0,,1.0,,,,,,,7.6,,,,,,6.0,,,6.0,,22.0,24.0,46.0,0,4.0,69.0,1.0,,5.0
2015-16,6768261,27,21,West_Ham_United,Home,46799,59779,Pedro Obiang,pedro-obiang,M,True,,,,,2.0,2.0,,,1.0,,,,,,,1.0,2.0,,,,1.0,,,,,,,,8.0,,,,,,,,,6.3,,,,,1.0,,,,1.0,,1.0,3.0,4.0,0,,8.0,1.0,,
2015-16,6768261,27,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,1.0,23.0,9.0,32.0,,,2.0,,,,1.0,,,1.0,4.0,1.0,,,,,,,,1.0,1.0,,65.0,,,,,,,,,6.5,,,1.0,,,3.0,1.0,,2.0,,27.0,9.0,35.0,1,,45.0,,,1.0
2015-16,6768265,28,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,False,1.0,,4.0,14.0,8.0,21.0,2.0,2.0,4.0,,,,,,,3.0,7.0,8.0,,,1.0,,,,,4.0,3.0,,90.0,1.0,,,,,,,,7.4,,,1.0,,2.0,2.0,1.0,,7.0,2.0,23.0,11.0,33.0,2,2.0,59.0,4.0,3.0,1.0
2015-16,6768265,28,21,West_Ham_United,Home,12987,21091,Alex Song,alex-song,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768265,28,21,West_Ham_United,Home,14216,37901,Dimitri Payet,dimitri-payet,M,False,4.0,,1.0,20.0,4.0,20.0,,,5.0,,,2.0,,,,3.0,7.0,3.0,,,1.0,1.0,,,,2.0,6.0,,90.0,1.0,,,,,,,,7.3,,,,,,5.0,9.0,,1.0,,34.0,6.0,31.0,3,,60.0,1.0,1.0,2.0
2015-16,6768265,28,21,West_Ham_United,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,1.0,6.0,6.0,12.0,2.0,2.0,6.0,,,,1.0,1.0,,,3.0,3.0,,,,,,,,3.0,,,90.0,,1.0,,,,,,,7.4,,,,,10.0,,,,6.0,,10.0,8.0,18.0,0,,35.0,1.0,1.0,
2015-16,6768265,28,21,West_Ham_United,Home,46799,59779,Pedro Obiang,pedro-obiang,M,False,,,2.0,13.0,4.0,17.0,4.0,3.0,6.0,,,,,,,2.0,10.0,12.0,,,3.0,,,,,4.0,,,90.0,,,,,,,,,7.6,,,1.0,,1.0,3.0,,,5.0,,20.0,8.0,28.0,1,7.0,56.0,1.0,,2.0
2015-16,6768265,28,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,2.0,14.0,5.0,19.0,1.0,,9.0,,,,1.0,,,2.0,5.0,4.0,,,,,,,,3.0,,,84.0,,,,,,,,,6.9,,,,,,4.0,,,2.0,2.0,18.0,5.0,23.0,0,1.0,36.0,1.0,,3.0
2015-16,6768265,28,21,West_Ham_United,Home,788240,154040,George Dobson,george-dobson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768274,29,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,1.0,,3.0,37.0,34.0,70.0,1.0,1.0,4.0,1.0,,,2.0,,,,3.0,2.0,,,1.0,1.0,,,,1.0,2.0,,90.0,,1.0,,,,,,,7.4,,,1.0,,1.0,,2.0,,6.0,,45.0,34.0,77.0,1,1.0,87.0,,1.0,
2015-16,6768274,29,21,West_Ham_United,Away,12987,21091,Alex Song,alex-song,M,True,,,2.0,18.0,11.0,29.0,,,5.0,,,,2.0,,,,4.0,3.0,,,2.0,,,,,1.0,,,29.0,,,,1.0,,,,,6.1,,,,,,,,,4.0,,20.0,12.0,32.0,0,2.0,37.0,,1.0,
2015-16,6768274,29,21,West_Ham_United,Away,14216,37901,Dimitri Payet,dimitri-payet,M,False,5.0,,4.0,42.0,11.0,48.0,,,6.0,,,1.0,,,,5.0,7.0,4.0,,,,1.0,1.0,,,1.0,5.0,,90.0,1.0,,,,,,,,8.6,,,2.0,,,4.0,19.0,,5.0,,68.0,12.0,61.0,4,,101.0,2.0,2.0,2.0
2015-16,6768274,29,21,West_Ham_United,Away,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,1.0,9.0,16.0,25.0,,4.0,4.0,,,,2.0,,,,2.0,9.0,,,,,,,,4.0,,,90.0,1.0,,,,,,,,7.3,,,,,9.0,,,,3.0,,10.0,18.0,28.0,1,5.0,53.0,1.0,,
2015-16,6768274,29,21,West_Ham_United,Away,46799,59779,Pedro Obiang,pedro-obiang,M,False,,,1.0,17.0,19.0,36.0,,1.0,4.0,,,,2.0,,,,2.0,6.0,,,,,,,,,,,61.0,,1.0,,,,,,,6.9,,,,,1.0,,,,2.0,,18.0,21.0,39.0,0,4.0,47.0,,1.0,
