season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025088,2,21,West_Ham_United,Home,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025088,2,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,1.0,8.0,11.0,19.0,2.0,2.0,,4.0,,,1.0,1.0,,,6.0,4.0,,,0.00181182,0.0881,0.0726,1.0,0.0,,,,,,,,,,,,,70.0,1.0,,,,,,9.0,,,6.1,,,,,,1.0,2.0,,,1.0,1.0,14.0,11.0,25.0,,,2,1.0,35.0,1.0,1.0,,1.0
2025-26,14025088,2,21,West_Ham_United,Home,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,1.0,32.0,17.0,49.0,2.0,,,5.0,,,,,,,6.0,6.0,,,0.0907835,0.0721,0.1836,1.0,0.0,1.0,,,,,1.0,,,,,,,90.0,2.0,,,,,,13.0,,,8.3,,,,,,1.0,3.0,,,3.0,,37.0,17.0,54.0,,,2,5.0,73.0,2.0,1.0,,3.0
2025-26,14025088,2,21,West_Ham_United,Home,845464,229384,Andy Irving,andy-irving,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025088,2,21,West_Ham_United,Home,1089582,490142,Freddie Potts,freddie-potts,M,True,,,1.0,10.0,13.0,23.0,,1.0,,2.0,,,,,,2.0,3.0,2.0,,,0.004517,,,,0.0,,,,,,,,,,,,,45.0,,,,,,,10.0,,,6.4,,,,,,1.0,1.0,,,2.0,,14.0,16.0,30.0,,,0,1.0,37.0,,,,
2025-26,14025109,3,21,West_Ham_United,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,3.0,,1.0,8.0,13.0,21.0,1.0,,,4.0,,,,,,,2.0,1.0,,,0.108798,,,,0.0,,,,,1.0,3.0,,,,,,,75.0,,,,,,,6.0,,,6.8,,,,,,1.0,1.0,4.0,,1.0,,12.0,13.0,25.0,,,0,,33.0,,1.0,,
2025-26,14025109,3,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,2.0,,,9.0,6.0,15.0,2.0,1.0,,4.0,2.0,,,,,1.0,6.0,6.0,,,0.0435516,0.067,0.3659,,0.0,1.0,,,,1.0,2.0,,,,,,,90.0,1.0,,,,,,16.0,,,7.8,,,,,,1.0,5.0,3.0,,1.0,,12.0,7.0,19.0,,,1,2.0,44.0,7.0,1.0,2.0,
2025-26,14025109,3,21,West_Ham_United,Away,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025109,3,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,,6.0,18.0,24.0,1.0,,,2.0,,,,,,,1.0,2.0,,,0.00460768,,,,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,7.0,,,6.9,,,,,,4.0,,1.0,,2.0,,10.0,20.0,30.0,,,0,2.0,40.0,,,,1.0
2025-26,14025109,3,21,West_Ham_United,Away,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,1.0,14.0,21.0,35.0,2.0,3.0,,8.0,,1.0,,,,3.0,12.0,11.0,,,0.0466898,1.1117,1.0449,3.0,0.0,1.0,,,,,2.0,,,,,,,90.0,2.0,2.0,,,,,22.0,,,7.2,,,1.0,,,3.0,7.0,2.0,,1.0,,22.0,23.0,45.0,,,3,2.0,82.0,2.0,3.0,3.0,1.0
2025-26,14025109,3,21,West_Ham_United,Away,845464,229384,Andy Irving,andy-irving,M,True,,,,7.0,3.0,10.0,1.0,,,1.0,,,,,,,1.0,2.0,,,0.00380044,,,,0.0,,,,,,,,,,,,,15.0,,,,,,,,,,6.7,,,,,,,,,,,,7.0,3.0,10.0,,,0,2.0,14.0,,,,1.0
2025-26,14025109,3,21,West_Ham_United,Away,917005,450070,Crysencio Summerville,crysencio-summerville,M,True,,,1.0,5.0,,5.0,,,,3.0,,,,,,,,1.0,,,0.0229229,,,,1.0,,,,,,1.0,,,,,,,8.0,,1.0,,,,1.0,,,,7.4,,,,,,,,,,1.0,,5.0,,5.0,,,0,,7.0,,1.0,,
2025-26,14025109,3,21,West_Ham_United,Away,1089582,490142,Freddie Potts,freddie-potts,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025109,3,21,West_Ham_United,Away,1142562,551226,Mateus Fernandes,mateus-fernandes,M,False,1.0,,1.0,7.0,13.0,20.0,,,,7.0,,,,3.0,,1.0,5.0,6.0,,,0.102927,,,1.0,0.0,,,,,1.0,2.0,,,,,,,82.0,,,,,,,5.0,,,7.0,,,,,,,,2.0,,2.0,,9.0,14.0,23.0,,,0,3.0,34.0,,3.0,,2.0
2025-26,14025148,4,21,West_Ham_United,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,2.0,,4.0,18.0,10.0,28.0,1.0,1.0,,1.0,1.0,,,2.0,,,3.0,1.0,,,0.243266,,,,0.0,,,,,,2.0,,,,,,,89.0,,1.0,,,,,4.0,,,7.0,,,,,,1.0,,3.0,,6.0,,20.0,11.0,31.0,,,0,,39.0,,,,
2025-26,14025148,4,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,,10.0,5.0,15.0,1.0,,,4.0,,,,2.0,,3.0,9.0,5.0,,,0.0220969,0.117,0.2664,1.0,0.0,,,,,1.0,,,,,,,,90.0,2.0,,,,,,11.0,,,6.3,,,1.0,,,3.0,3.0,1.0,,1.0,,12.0,6.0,18.0,,,3,1.0,39.0,1.0,3.0,1.0,1.0
2025-26,14025148,4,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,,5.0,12.0,17.0,,5.0,,1.0,,,,1.0,,,3.0,6.0,,,0.00451578,0.0134,0.0108,2.0,0.0,,,,,1.0,,,,,,,,54.0,1.0,,,,,,9.0,,,6.1,,,,,,8.0,,,,4.0,,9.0,15.0,24.0,,,1,1.0,38.0,2.0,,,
2025-26,14025148,4,21,West_Ham_United,Home,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,1.0,9.0,5.0,14.0,4.0,3.0,,1.0,,,,1.0,,1.0,7.0,3.0,,,0.0105058,0.2543,,1.0,0.0,,,,,,1.0,,,,,,,68.0,,,,,,,12.0,,,6.1,,,1.0,,,1.0,,,,3.0,,18.0,6.0,24.0,,,1,,31.0,,,,
2025-26,14025148,4,21,West_Ham_United,Home,845464,229384,Andy Irving,andy-irving,M,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,1.0,,,,
2025-26,14025148,4,21,West_Ham_United,Home,917005,450070,Crysencio Summerville,crysencio-summerville,M,False,,,,9.0,1.0,10.0,1.0,,,1.0,,,,2.0,,,5.0,6.0,,,0.0142011,,,,0.0,,,,,,,,,,,,,61.0,,,,,,,4.0,,,6.7,,,,,,2.0,4.0,,,1.0,,11.0,1.0,12.0,,,0,2.0,25.0,,2.0,2.0,1.0
2025-26,14025148,4,21,West_Ham_United,Home,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,,4.0,4.0,,,,2.0,,,,,,1.0,1.0,,,,1.727e-05,,,,0.0,,,,,,,,,,,,,29.0,,,,,,,2.0,,,6.4,,,,,,1.0,,,,,,,4.0,4.0,,,0,,8.0,1.0,,,
2025-26,14025148,4,21,West_Ham_United,Home,1089582,490142,Freddie Potts,freddie-potts,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025148,4,21,West_Ham_United,Home,1142562,551226,Mateus Fernandes,mateus-fernandes,M,False,,,1.0,10.0,8.0,18.0,,,,1.0,,,,1.0,,,3.0,2.0,,,0.150196,,,2.0,0.0,,,,,,2.0,,,,,,,61.0,,,,,,,6.0,,,6.6,,,,,,,,1.0,,1.0,,12.0,9.0,21.0,,,0,2.0,29.0,2.0,,,2.0
2025-26,14025148,4,21,West_Ham_United,Home,1170560,564940,Soungoutou Magassa,soungoutou-magassa,M,True,,,1.0,1.0,11.0,12.0,,,,,,,,1.0,,,2.0,2.0,,,0.00023312,,,,0.0,,,,,,,,,,,,,29.0,,1.0,,,,,2.0,,,6.8,,,,,,,1.0,,,1.0,,1.0,12.0,13.0,,,0,2.0,19.0,,,,2.0
2025-26,14025175,5,21,West_Ham_United,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,1.0,,3.0,26.0,15.0,41.0,3.0,,11.0,1.0,1.0,,1.0,2.0,,,8.0,1.0,,,0.228781,0.018,,3.0,0.0,,,,,1.0,2.0,,,,,,,90.0,,,,,,,14.0,,,6.6,,,,,87.572782685119,1.0,,5.0,,4.0,,32.0,16.0,48.0,21.42,,1,1.0,61.0,3.0,,,1.0
2025-26,14025175,5,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,1.0,,2.0,6.0,3.0,9.0,2.0,,7.0,1.0,,,,,,4.0,7.0,3.0,,,0.231195,0.2359,0.9213,,0.0,1.0,,,,,1.0,,,,,,,90.0,1.0,,,,,,13.0,3.0,,7.5,,,1.0,,123.23112970999,1.0,2.0,3.0,,2.0,1.0,10.0,3.0,13.0,101.745,76.568044254514,2,1.0,31.0,2.0,1.0,1.0,1.0
2025-26,14025175,5,21,West_Ham_United,Home,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025175,5,21,West_Ham_United,Home,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,1.0,,,21.0,13.0,34.0,2.0,1.0,14.0,5.0,,,,,,2.0,10.0,7.0,,,0.0812069,0.0276,,3.0,0.0,,,,,,2.0,,,,,,,90.0,,,,,,,21.0,1.0,,6.3,,,1.0,,119.13072476373,,6.0,2.0,,3.0,,32.0,14.0,46.0,32.34,8.9992644699442,1,2.0,72.0,3.0,1.0,3.0,1.0
2025-26,14025175,5,21,West_Ham_United,Home,845464,229384,Andy Irving,andy-irving,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025175,5,21,West_Ham_United,Home,917005,450070,Crysencio Summerville,crysencio-summerville,M,False,1.0,,1.0,17.0,4.0,21.0,1.0,,11.0,3.0,,,,,,3.0,8.0,2.0,,,0.20378,,,2.0,0.0,,,,,,,,,,,,,78.0,,,,,,,11.0,4.0,,6.3,,,,,164.20488489971,,3.0,1.0,,1.0,,20.0,5.0,25.0,118.65,98.728027820807,0,,39.0,1.0,1.0,1.0,
2025-26,14025175,5,21,West_Ham_United,Home,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,,1.0,1.0,1.0,,,,,,,,,,2.0,,,,6.764e-05,0.0695,,,0.0,,,,,,,,,,,,,12.0,,,,,,,1.0,,,6.3,,,1.0,,,,1.0,,,,,,1.0,1.0,,,1,,3.0,,,,
2025-26,14025175,5,21,West_Ham_United,Home,1142562,551226,Mateus Fernandes,mateus-fernandes,M,False,,,1.0,20.0,16.0,36.0,,,15.0,2.0,,,,1.0,,1.0,2.0,1.0,,,0.00752829,,,,0.0,,,,,1.0,,,,,,,,78.0,,1.0,,,,,7.0,1.0,,6.5,,,,,143.30502412818,1.0,1.0,,,2.0,,25.0,16.0,41.0,49.35,39.758763675446,0,,49.0,1.0,,1.0,
2025-26,14025175,5,21,West_Ham_United,Home,1170560,564940,Soungoutou Magassa,soungoutou-magassa,M,True,,,1.0,4.0,1.0,5.0,,,6.0,1.0,,,,,,,1.0,,,,0.00075482,,,1.0,0.0,,,,,,,,,,,,,12.0,,,,,,,3.0,,,6.5,,,,,48.025007524357,,,,,2.0,,6.0,2.0,8.0,28.665,,0,,10.0,,,,
2025-26,14311407,6,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,,11.0,7.0,18.0,2.0,,,3.0,,,2.0,1.0,,1.0,5.0,1.0,,,0.0616755,0.1488,0.2757,1.0,0.0,1.0,,,,2.0,,,,,,,,90.0,1.0,,,,,,8.0,,,7.4,,,,,,,,4.0,,2.0,,13.0,8.0,21.0,,,3,,33.0,,1.0,,
2025-26,14311407,6,21,West_Ham_United,Away,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14311407,6,21,West_Ham_United,Away,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,3.0,,3.0,27.0,9.0,36.0,,2.0,,7.0,,,1.0,,,,3.0,5.0,,,0.304757,0.0474,,1.0,0.0,,,,,1.0,3.0,,,,,,,89.0,,,,,,,22.0,,,6.9,,,,,,3.0,2.0,7.0,,4.0,,39.0,10.0,49.0,,,1,2.0,75.0,3.0,1.0,,1.0
2025-26,14311407,6,21,West_Ham_United,Away,845464,229384,Andy Irving,andy-irving,M,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,0,,1.0,,,,
2025-26,14311407,6,21,West_Ham_United,Away,917005,450070,Crysencio Summerville,crysencio-summerville,M,False,1.0,,,18.0,9.0,27.0,1.0,,,5.0,,1.0,1.0,,,1.0,4.0,5.0,,,0.168498,0.4955,0.7413,,0.0,,,,,,1.0,,,,,,,77.0,1.0,1.0,,,,,10.0,,,7.5,,,1.0,,,3.0,5.0,2.0,,,1.0,20.0,9.0,29.0,,,3,,55.0,4.0,2.0,3.0,
2025-26,14311407,6,21,West_Ham_United,Away,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,3.0,2.0,5.0,,,,2.0,,,,,,,1.0,,,,0.00389577,,,,0.0,,,,,,,,,,,,,13.0,,,,,,,1.0,,,6.5,,,,,,,1.0,,,,,3.0,2.0,5.0,,,0,,7.0,,,,
2025-26,14311407,6,21,West_Ham_United,Away,1089582,490142,Freddie Potts,freddie-potts,M,True,,,,8.0,7.0,15.0,1.0,2.0,,1.0,,,,,,,2.0,4.0,,,0.00838812,,,,0.0,,,,,,,,,,,,,31.0,,,,,,,4.0,,,6.9,,,,,,2.0,1.0,,,1.0,,10.0,8.0,18.0,,,0,2.0,26.0,,,,2.0
2025-26,14311407,6,21,West_Ham_United,Away,1142562,551226,Mateus Fernandes,mateus-fernandes,M,False,,,2.0,19.0,21.0,40.0,,1.0,,1.0,,,1.0,1.0,,2.0,6.0,3.0,,,0.0112281,0.11,,3.0,0.0,,,,,,,,,,,,,90.0,,,,,,,7.0,,,6.4,,,1.0,,,1.0,,,,2.0,,21.0,22.0,43.0,,,2,2.0,57.0,2.0,,,1.0
2025-26,14311407,6,21,West_Ham_United,Away,1170560,564940,Soungoutou Magassa,soungoutou-magassa,M,False,,,2.0,19.0,9.0,28.0,1.0,,,5.0,,,,1.0,,1.0,5.0,4.0,,,0.0107703,,,2.0,0.0,,,,,,,,,,,,,59.0,,1.0,,,,,5.0,,,6.8,,,,,,1.0,1.0,,,3.0,,20.0,12.0,32.0,,,0,2.0,43.0,,1.0,1.0,
2025-26,14025214,7,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,1.0,7.0,5.0,12.0,1.0,1.0,,3.0,,,,,,2.0,6.0,3.0,,,0.0100679,,,1.0,0.0,,,,,2.0,1.0,,,,,,,90.0,,,,,,,11.0,,,6.2,,,,,,2.0,2.0,4.0,,2.0,,9.0,5.0,14.0,,,0,,33.0,,2.0,,
2025-26,14025214,7,21,West_Ham_United,Away,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025214,7,21,West_Ham_United,Away,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,2.0,,1.0,17.0,12.0,29.0,,,,3.0,2.0,,,2.0,,4.0,9.0,10.0,,1.0,0.344001,0.0123,,1.0,0.0,,,,,1.0,2.0,,,,,,,90.0,,2.0,,,,,18.0,,,7.7,,,1.0,,,,3.0,5.0,,3.0,,21.0,12.0,33.0,,,1,5.0,65.0,4.0,4.0,1.0,3.0
2025-26,14025214,7,21,West_Ham_United,Away,917005,450070,Crysencio Summerville,crysencio-summerville,M,False,,,,15.0,8.0,23.0,,1.0,,4.0,,,1.0,,,1.0,5.0,7.0,,,0.00922927,0.0205,,2.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,9.0,,,6.6,,,,,,4.0,2.0,,,1.0,,19.0,8.0,27.0,,,1,2.0,46.0,2.0,4.0,,1.0
2025-26,14025214,7,21,West_Ham_United,Away,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025214,7,21,West_Ham_United,Away,1089582,490142,Freddie Potts,freddie-potts,M,True,,,,3.0,3.0,6.0,,1.0,,,,,,,,,,1.0,,,0.00105892,,,,0.0,,,,,,,,,,,,,29.0,,,,,,,5.0,,,6.4,,,,,,1.0,,,,3.0,,7.0,4.0,11.0,,,0,,13.0,,,,
2025-26,14025214,7,21,West_Ham_United,Away,1142562,551226,Mateus Fernandes,mateus-fernandes,M,False,,,2.0,13.0,22.0,35.0,2.0,,,4.0,,,,1.0,,1.0,8.0,7.0,,,0.0070257,,,2.0,0.0,,,,,,,,,,,,,90.0,,,,,,,5.0,,,7.0,,,,,,1.0,2.0,,,2.0,,13.0,22.0,35.0,,,0,7.0,51.0,1.0,,,3.0
2025-26,14025214,7,21,West_Ham_United,Away,1170560,564940,Soungoutou Magassa,soungoutou-magassa,M,False,,,,7.0,3.0,10.0,1.0,,,,,,,1.0,,,3.0,1.0,,,0.00176273,,,1.0,0.0,,,,,1.0,,,,,,,,61.0,,1.0,,,,,5.0,,,6.2,,,,,,2.0,,,,2.0,,10.0,3.0,13.0,,,0,1.0,26.0,2.0,,,
2025-26,14504827,8,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,,8.0,4.0,12.0,3.0,,12.0,3.0,,,,,1.0,,6.0,3.0,,,0.00714526,0.0935,0.2026,,0.0,,,,,,1.0,,,,,,,90.0,1.0,1.0,,,,,18.0,3.0,,6.7,,,1.0,,125.96842794154,2.0,3.0,5.0,,3.0,1.0,14.0,6.0,20.0,102.9,74.149775738204,2,1.0,40.0,2.0,2.0,,1.0
2025-26,14504827,8,21,West_Ham_United,Home,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,,2.0,1.0,3.0,,,,,,,,,,,,,,,0.00016217,,,,0.0,,,,,1.0,,,,,,,,19.0,,,,,,,,,,6.4,,,,,,,,,,,,2.0,1.0,3.0,,,0,,4.0,,,,
2025-26,14504827,8,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,,6.0,12.0,18.0,3.0,4.0,4.0,2.0,,,1.0,1.0,,,5.0,5.0,,,0.0100733,0.1074,,1.0,0.0,,,,,,1.0,,,,,,,71.0,,,,,,,14.0,,,6.5,,,,,23.931417108244,6.0,,,,5.0,,17.0,14.0,31.0,-0.63,,1,1.0,43.0,,,,1.0
2025-26,14504827,8,21,West_Ham_United,Home,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,1.0,18.0,8.0,26.0,9.0,4.0,11.0,4.0,,,,,,1.0,13.0,7.0,,,0.0804467,0.0417,,3.0,0.0,,,,,,,,,,,,,90.0,,,,,,,23.0,1.0,,6.9,,,1.0,,92.67461583818,3.0,1.0,2.0,,3.0,1.0,31.0,10.0,41.0,47.985,14.486769826293,1,2.0,61.0,3.0,1.0,,2.0
2025-26,14504827,8,21,West_Ham_United,Home,845464,229384,Andy Irving,andy-irving,M,False,1.0,,3.0,18.0,13.0,31.0,2.0,,10.0,7.0,,,,,,1.0,4.0,2.0,,,0.0173869,,,,0.0,,,,,,1.0,,,,,,,61.0,,,,,,,10.0,1.0,,6.6,,,,,102.54601911804,,1.0,5.0,,3.0,,21.0,13.0,34.0,67.095,36.03717019967,0,2.0,49.0,1.0,,,
2025-26,14504827,8,21,West_Ham_United,Home,917005,450070,Crysencio Summerville,crysencio-summerville,M,False,,,1.0,12.0,8.0,20.0,,,17.0,3.0,,,1.0,,,1.0,3.0,5.0,,,0.0371246,0.0552,,2.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,10.0,5.0,,7.0,,,1.0,,247.83130731951,,2.0,3.0,,1.0,,15.0,8.0,23.0,127.575,156.69799588574,2,1.0,38.0,3.0,2.0,2.0,1.0
