season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436554,33,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,True,,,,2.0,,2.0,,1.0,,,,,,,,,,1.0,,,0.00022888,,,,0.0,,,,,1.0,,,10.0,,,,,,,,,,6.5,,,,,,1.0,,,,,,2.0,,2.0,,,0,,4.0,,,,
2024-25,12436554,33,21,West_Ham_United,Home,832427,224860,Carlos Soler,carlos-soler,M,False,,,2.0,24.0,25.0,49.0,,,,3.0,,,,1.0,,,1.0,2.0,,,0.0172784,0.0268,,,0.0,,,,,,,,90.0,,2.0,,,,,6.0,,,7.0,,,1.0,,,2.0,,2.0,,3.0,,29.0,25.0,52.0,,,1,1.0,64.0,1.0,1.0,,
2024-25,12436554,33,21,West_Ham_United,Home,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,2.0,,6.0,33.0,26.0,57.0,1.0,1.0,,9.0,,,1.0,,,1.0,7.0,7.0,,1.0,0.415932,0.0828,,4.0,0.0,,,,,,4.0,,90.0,,,,,,,12.0,,,7.4,,,,,,2.0,1.0,2.0,,6.0,,42.0,27.0,67.0,,,1,2.0,84.0,,4.0,,1.0
2024-25,12436554,33,21,West_Ham_United,Home,845464,229384,Andy Irving,andy-irving,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436554,33,21,West_Ham_United,Home,905163,460842,Mohammed Kudus,mohammed-kudus,M,False,,,,23.0,5.0,28.0,,,,4.0,,,1.0,,,1.0,1.0,4.0,,,0.198954,0.1729,,,0.0,,,,,,1.0,,75.0,,,,,,,9.0,,,7.3,,,1.0,,,,2.0,3.0,,,,29.0,5.0,31.0,,,2,,44.0,2.0,2.0,2.0,
2024-25,12436554,33,21,West_Ham_United,Home,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,1.0,2.0,3.0,,,,1.0,,,,1.0,,1.0,2.0,1.0,,,0.00019751,0.1468,0.116,,0.0,,,,,,,,15.0,1.0,,,,,,2.0,,,6.7,,,,,,,1.0,,,,,1.0,2.0,3.0,,,1,,9.0,1.0,,1.0,
2024-25,12436546,34,21,West_Ham_United,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,,,2.0,28.0,8.0,36.0,,,,4.0,,,1.0,,,1.0,3.0,1.0,,,0.0275681,0.0368,,1.0,0.0,,,,,,1.0,,45.0,,,,,,,4.0,,,6.6,,,,,,,1.0,,,3.0,,30.0,8.0,38.0,,,1,1.0,43.0,,,,
2024-25,12436546,34,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,2.0,,2.0,14.0,8.0,20.0,3.0,2.0,,3.0,2.0,,2.0,,,2.0,7.0,3.0,,,0.858479,0.082,,1.0,2.0,,,,,,4.0,,90.0,,,,,,,10.0,,,8.0,,,,,,1.0,1.0,5.0,,2.0,1.0,18.0,9.0,22.0,,,2,,37.0,1.0,1.0,,
2024-25,12436546,34,21,West_Ham_United,Away,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436546,34,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,2.0,12.0,10.0,22.0,,3.0,,2.0,,,,,,,2.0,8.0,,,0.0105295,0.6415,1.129,2.0,0.0,1.0,,,1.0,3.0,,,90.0,2.0,1.0,,,,,5.0,,,8.0,,,1.0,,,1.0,,,,2.0,,13.0,13.0,26.0,,,3,4.0,42.0,1.0,1.0,,1.0
2024-25,12436546,34,21,West_Ham_United,Away,832427,224860,Carlos Soler,carlos-soler,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436546,34,21,West_Ham_United,Away,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,6.0,34.0,22.0,56.0,,3.0,,3.0,,,,2.0,,2.0,7.0,9.0,,1.0,0.059896,0.0164,,1.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,17.0,,,6.7,,,1.0,,,,4.0,1.0,,7.0,,41.0,23.0,63.0,,,1,2.0,85.0,2.0,2.0,2.0,
2024-25,12436546,34,21,West_Ham_United,Away,845464,229384,Andy Irving,andy-irving,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436546,34,21,West_Ham_United,Away,905163,460842,Mohammed Kudus,mohammed-kudus,M,False,,,3.0,14.0,6.0,20.0,1.0,,,6.0,,,1.0,1.0,,4.0,11.0,8.0,,,0.0287979,0.3011,0.5497,1.0,0.0,1.0,,,,,,,90.0,1.0,,,,,,15.0,,,7.4,,,,,,1.0,11.0,1.0,,3.0,,18.0,6.0,23.0,,,2,,52.0,3.0,1.0,7.0,
2024-25,12436546,34,21,West_Ham_United,Away,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436565,35,21,West_Ham_United,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,True,2.0,,,7.0,,5.0,,1.0,,,1.0,,1.0,,,,1.0,3.0,,,0.381025,0.0879,,1.0,0.0,,,,,,2.0,,10.0,,,,,,,1.0,,,7.5,,,1.0,,,,,2.0,,,,7.0,1.0,6.0,,,2,2.0,12.0,,,,1.0
2024-25,12436565,35,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,,5.0,2.0,7.0,2.0,1.0,,,,1.0,,,,2.0,6.0,4.0,,,0.0522419,0.5321,0.5874,1.0,0.0,1.0,,,,,,,90.0,2.0,,,,,,12.0,,,7.0,,,1.0,,,,1.0,1.0,,,1.0,12.0,2.0,13.0,,,3,1.0,29.0,1.0,2.0,,1.0
2024-25,12436565,35,21,West_Ham_United,Home,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436565,35,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,1.0,13.0,20.0,33.0,3.0,5.0,,5.0,,,1.0,,,3.0,8.0,7.0,,,0.0199075,0.0492,,3.0,0.0,,,,,,,,80.0,,,,,,,16.0,,,6.6,,,1.0,,,,,2.0,,2.0,,23.0,23.0,44.0,,,2,2.0,55.0,,,,
2024-25,12436565,35,21,West_Ham_United,Home,832427,224860,Carlos Soler,carlos-soler,M,True,,,,2.0,3.0,5.0,,,,1.0,,,,,,,,3.0,,,0.00038552,,,,0.0,,,,,,,,10.0,,,,,,,2.0,,,6.9,,,,,,,,,,,,3.0,3.0,6.0,,,0,2.0,11.0,1.0,1.0,,1.0
2024-25,12436565,35,21,West_Ham_United,Home,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,4.0,16.0,25.0,41.0,,1.0,,6.0,,,,2.0,,,5.0,10.0,,,0.0312369,,,3.0,0.0,,,,,,1.0,,80.0,,,,,,,15.0,,,7.0,,,,,,3.0,1.0,,,6.0,,25.0,29.0,54.0,,,0,3.0,72.0,2.0,5.0,1.0,2.0
2024-25,12436565,35,21,West_Ham_United,Home,905163,460842,Mohammed Kudus,mohammed-kudus,M,False,2.0,,1.0,16.0,3.0,17.0,3.0,,,3.0,,,1.0,,,1.0,7.0,7.0,,,0.111944,0.0398,,1.0,0.0,,,,,,2.0,,90.0,,,,,,,11.0,,,7.0,,,,,,,5.0,4.0,,2.0,,20.0,3.0,19.0,,,1,2.0,40.0,4.0,2.0,3.0,2.0
2024-25,12436565,35,21,West_Ham_United,Home,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436569,36,21,West_Ham_United,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,1.0,,,23.0,42.0,64.0,1.0,1.0,,4.0,1.0,1.0,,,,,1.0,4.0,,,0.127746,0.4599,1.039,,0.0,,,,,1.0,2.0,,90.0,2.0,,,,,,7.0,,,7.6,,,,,,,,3.0,,,,26.0,46.0,69.0,,,2,3.0,81.0,,,,3.0
2024-25,12436569,36,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,1.0,,,6.0,1.0,6.0,,,,2.0,,,,,,2.0,5.0,2.0,,,0.00769811,0.3211,0.9496,,0.0,1.0,,,,,,,73.0,1.0,,,,,,13.0,,,6.9,,,,,,,3.0,3.0,,,,11.0,3.0,11.0,,,1,1.0,24.0,,1.0,,1.0
2024-25,12436569,36,21,West_Ham_United,Away,609752,197024,Guido Rodríguez,guido-rodriguez,M,False,,,1.0,7.0,23.0,30.0,,1.0,,4.0,,,,,,1.0,2.0,4.0,,,0.00559679,,,1.0,0.0,,,,,,,,64.0,,,,,,,8.0,,,6.8,,,,,,2.0,1.0,,,2.0,1.0,11.0,25.0,36.0,,,0,2.0,45.0,1.0,,1.0,1.0
2024-25,12436569,36,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,1.0,9.0,14.0,23.0,1.0,3.0,,2.0,,,,,,,2.0,4.0,,,0.00475762,0.5858,0.9869,,0.0,1.0,,,,1.0,,,90.0,1.0,3.0,,,,,14.0,,,7.8,,,,,,5.0,1.0,,,2.0,,16.0,17.0,33.0,,,1,1.0,49.0,2.0,,,1.0
2024-25,12436569,36,21,West_Ham_United,Away,832427,224860,Carlos Soler,carlos-soler,M,True,,,,6.0,7.0,13.0,,,,,,,,,,,,,,,0.010927,,,,0.0,,,,,,,,17.0,,,,,,,4.0,,,6.5,,,,,,,,,,,,6.0,9.0,15.0,,,0,,18.0,2.0,,,
2024-25,12436569,36,21,West_Ham_United,Away,839981,224024,Lucas Paquetá,lucas-paqueta,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436569,36,21,West_Ham_United,Away,847151,213999,Edson Álvarez,edson-alvarez,M,True,,,,8.0,13.0,21.0,1.0,,,3.0,,,,,,,3.0,,,,0.00306883,,,1.0,0.0,,,,,1.0,,,26.0,,,,,,,2.0,,,6.4,,,,,,,1.0,,,1.0,,8.0,14.0,22.0,,,0,,24.0,,,,
2024-25,12436569,36,21,West_Ham_United,Away,905163,460842,Mohammed Kudus,mohammed-kudus,M,False,,,,9.0,14.0,23.0,,,,3.0,1.0,,1.0,,,3.0,8.0,2.0,,,0.0192818,0.1241,,3.0,1.0,,,,,,1.0,,73.0,,,,,,,14.0,,,6.8,,,2.0,,,,5.0,2.0,,1.0,,13.0,16.0,27.0,,,3,,45.0,2.0,,2.0,
2024-25,12436569,36,21,West_Ham_United,Away,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436533,37,21,West_Ham_United,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,1.0,,3.0,14.0,22.0,35.0,,3.0,,1.0,,,,,,,,5.0,,,0.15329,,,,0.0,,,,,1.0,1.0,,59.0,,,,,,,6.0,,,7.1,,,,,,2.0,,5.0,,3.0,,20.0,22.0,37.0,,,0,1.0,47.0,,1.0,,1.0
2024-25,12436533,37,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,1.0,12.0,3.0,15.0,1.0,,,4.0,,,2.0,1.0,,2.0,11.0,4.0,,,0.0341313,0.1646,0.4133,1.0,0.0,1.0,,,,,,,90.0,1.0,,,,,,20.0,,,6.9,,,,,,1.0,8.0,2.0,,1.0,,19.0,6.0,23.0,,,3,1.0,47.0,2.0,1.0,2.0,1.0
2024-25,12436533,37,21,West_Ham_United,Home,609752,197024,Guido Rodríguez,guido-rodriguez,M,False,,,3.0,7.0,14.0,21.0,,2.0,,3.0,,,,,,,3.0,5.0,,,0.0178779,,,2.0,0.0,,,,,1.0,,,58.0,,,,,,,4.0,,,6.7,,,,,,4.0,1.0,1.0,,4.0,,10.0,14.0,23.0,,,0,2.0,36.0,,1.0,,
2024-25,12436533,37,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,1.0,3.0,8.0,11.0,2.0,1.0,,1.0,,,,,,2.0,5.0,3.0,,,0.00108417,0.0405,0.0276,1.0,0.0,,,,,,,,58.0,1.0,,,,,,7.0,,,6.8,,,,,,3.0,,,,1.0,,7.0,8.0,15.0,,,1,2.0,25.0,1.0,,,1.0
2024-25,12436533,37,21,West_Ham_United,Home,832427,224860,Carlos Soler,carlos-soler,M,True,1.0,,2.0,17.0,4.0,20.0,1.0,1.0,,,,,,,,,3.0,3.0,,,0.629221,0.1205,0.4689,2.0,0.0,,,,,,4.0,,31.0,1.0,,,,,,3.0,,,7.2,,,,,,,,3.0,,2.0,,20.0,4.0,21.0,,,1,1.0,29.0,,1.0,,
2024-25,12436533,37,21,West_Ham_United,Home,839981,224024,Lucas Paquetá,lucas-paqueta,M,True,,,5.0,20.0,7.0,27.0,,,,3.0,,,1.0,,,1.0,3.0,2.0,,,0.0415459,0.1378,,1.0,0.0,,,,,1.0,,,32.0,,,,,,,10.0,,,6.7,,,,,,,3.0,1.0,,5.0,,27.0,7.0,33.0,,,1,,46.0,1.0,,2.0,
2024-25,12436533,37,21,West_Ham_United,Home,847151,213999,Edson Álvarez,edson-alvarez,M,True,,,1.0,12.0,14.0,26.0,1.0,1.0,,4.0,,,,,,1.0,5.0,2.0,,,0.0118758,,,2.0,0.0,,,,,,1.0,,32.0,,,,,,,6.0,,,6.6,,,,,,1.0,1.0,,,3.0,,14.0,15.0,29.0,,,0,1.0,37.0,1.0,,,1.0
2024-25,12436533,37,21,West_Ham_United,Home,905163,460842,Mohammed Kudus,mohammed-kudus,M,False,2.0,,,12.0,12.0,22.0,,1.0,,5.0,,,1.0,,,1.0,6.0,7.0,,,0.101218,0.151,,,0.0,,,,,,1.0,,79.0,,,,,,,15.0,,,6.7,,,2.0,,,,7.0,5.0,,,,15.0,13.0,23.0,,,3,2.0,50.0,4.0,2.0,2.0,1.0
2024-25,12436533,37,21,West_Ham_United,Home,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,8.0,3.0,11.0,,,,,,,1.0,,,,2.0,2.0,,,0.00969294,0.1308,,,0.0,,,,,,,,11.0,,,,,,,2.0,,,6.6,,,,,,,4.0,,,,,8.0,3.0,11.0,,,1,,16.0,,,2.0,
2024-25,12436538,38,21,West_Ham_United,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,1.0,,2.0,33.0,13.0,45.0,,,,4.0,,,1.0,3.0,,,3.0,2.0,,,0.209281,0.5576,0.9109,,0.0,1.0,,,,1.0,2.0,,80.0,1.0,,,,,,3.0,,,7.6,,,,,,,,2.0,,2.0,,36.0,13.0,47.0,,,2,1.0,58.0,,1.0,,
2024-25,12436538,38,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,,30.0,14.0,44.0,1.0,,,3.0,1.0,,1.0,,,3.0,5.0,4.0,,,0.165551,0.1137,0.0839,,1.0,1.0,,,,,2.0,,90.0,2.0,1.0,,,,,11.0,,,8.8,,,1.0,,,1.0,3.0,,,,,36.0,15.0,51.0,,,4,2.0,69.0,,,2.0,
2024-25,12436538,38,21,West_Ham_United,Away,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,1.0,2.0,8.0,10.0,,,,,,,,,,,,2.0,,,0.0202548,,,,1.0,,,,,,1.0,,10.0,,,,,,,2.0,,,7.2,,,,,,,,,,2.0,,3.0,8.0,11.0,,,0,2.0,14.0,1.0,,,2.0
2024-25,12436538,38,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,1.0,13.0,12.0,25.0,2.0,,,3.0,,,,1.0,,,5.0,2.0,,,0.0197222,0.1131,0.0329,2.0,0.0,,,,,1.0,,,90.0,1.0,1.0,,,,,5.0,,,6.9,,,,,,3.0,,1.0,,2.0,,15.0,15.0,29.0,,,1,1.0,42.0,,1.0,,
2024-25,12436538,38,21,West_Ham_United,Away,839981,224024,Lucas Paquetá,lucas-paqueta,M,True,,,,1.0,10.0,11.0,,,,,,,,1.0,,,1.0,1.0,,,0.00032576,,,,0.0,,,,,,,,10.0,,,,,,,4.0,,,6.5,,,,,,,1.0,,,1.0,,3.0,12.0,15.0,,,0,,16.0,,,1.0,
2024-25,12436538,38,21,West_Ham_United,Away,845464,229384,Andy Irving,andy-irving,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436538,38,21,West_Ham_United,Away,847151,213999,Edson Álvarez,edson-alvarez,M,False,,,2.0,33.0,18.0,51.0,1.0,1.0,,3.0,,,1.0,,,1.0,4.0,6.0,,,0.0387777,0.0757,,2.0,0.0,,,,,1.0,,,80.0,,,,,,,13.0,,,7.1,,,,,,5.0,,,,4.0,,41.0,21.0,62.0,,,1,5.0,80.0,1.0,,,3.0
2024-25,12436538,38,21,West_Ham_United,Away,905163,460842,Mohammed Kudus,mohammed-kudus,M,True,,,2.0,4.0,5.0,9.0,2.0,,,2.0,,,,,,,3.0,4.0,,,0.00529126,0.0706,0.2255,,0.0,1.0,,,,,,,17.0,1.0,,,,,,2.0,,,7.5,,,,,,,2.0,,,2.0,,4.0,5.0,9.0,,,1,1.0,17.0,1.0,2.0,1.0,1.0
2024-25,12436538,38,21,West_Ham_United,Away,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
