playerId,playerName,position,team_name,team_id,nationality,season,straightRedCards,totalRedCards,yellowCards,duelsLost,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,throughBalls,gamesPlayed,setPiecesGoals,totalPasses,goals,awayGoals,oboxBlocked,substituteOn,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,goalsConcededOutsideBox,groundDuelsWon,successfulCornersIntoBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,shotsBlockedInBox,totalFoulsWon,winningGoal,recoveries,appearances,rightFootGoals,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,freekickTotal,openPlayPasses,shotsOffTargetIncWoodwork,totalLossesOfPossession,tacklesWon,attemptsFromSetPieces,leftsidePasses,totalFoulsConceded,unsuccessfulCornersIntoBox,successfulLongPasses,backwardPasses,touches,successfulPassesOwnHalf,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,expectedAssists,expectedGoalsFreekick,overruns,totalShots,unsuccessfulShortPasses,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,timePlayed,unsuccessfulLayoffs,duelsWon,penaltiesConceded,putthroughBlockedDistribution,successfulShortPasses,totalTouchesInOppositionBox,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,oboxTarget,tacklesLost,lastPlayerTackle,successfulPassesOppositionHalf,goalsConcededInsideBox,iboxBlocked,groundDuels,aerialDuelsWon,cornersWon,successfulDribbles,blocks,interceptions,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,foulAttemptedTackle,expectedGoals,throwInsToOwnPlayer,handballsConceded,offsides,hitWoodwork,otherGoals,clearancesOffTheLine,foulWonPenalty,penaltiesTaken,headedGoals,penaltyGoals,throwInsToOppositionPlayer,secondGoalAssists,ownGoalScored,redCards2ndYellow,goalKicks,gkSuccessfulDistribution,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,drops,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox
97846,Alex Cairns,Goalkeeper,Leeds,2,England,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592740,Alfie Cresswell,Defender,Leeds,2,England,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466525,Anton Stach,Midfielder,Leeds,2,Germany,2025-26,0.0,0.0,3.0,137.0,24.0,14.0,2.9098,65.0,2.0,29.0,3.0,939.0,5.0,2.0,13.0,1.0,3.0,3.0,29.0,5.0,107.0,30.0,4.0,31.0588,60.0,2.0,11.0,24.0,1.0,119.0,29.0,4.0,1.0,22.0,112.0,48.0,8.0,905.0,17.0,414.0,36.0,8.0,197.0,36.0,67.0,42.0,189.0,1525.0,284.0,36.0,51.0,13.0,4.5118,0.4763,4.0,31.0,177.0,3.0,44.0,28.0,213.0,24.0,102.0,77.0,5.0,6.0,45.0,2378.0,3.0,155.0,1.0,62.0,684.0,55.0,52.0,36.0,108.0,244.0,292.0,31.0,3.0,309.0,6.0,29.0,1.0,487.0,31.0,11.0,215.0,48.0,21.0,20.0,9.0,20.0,9.0,13.0,14.0,25.0,2.9245,,,,,,,,,,,,,,,,,,,,,,,,,,,
248056,Ao Tanaka,Midfielder,Leeds,2,Japan,2025-26,0.0,0.0,1.0,59.0,2.0,5.0,1.3459,27.0,3.0,28.0,,690.0,2.0,0.0,2.0,14.0,1.0,1.0,13.0,1.0,40.0,6.0,1.0,22.3015,18.0,2.0,,9.0,1.0,81.0,28.0,1.0,1.0,7.0,25.0,15.0,,652.0,10.0,163.0,14.0,,157.0,13.0,6.0,21.0,133.0,907.0,318.0,22.0,32.0,4.0,1.4655,,2.0,15.0,78.0,,23.0,14.0,100.0,14.0,12.0,25.0,1.0,2.0,14.0,1314.0,2.0,52.0,,31.0,569.0,14.0,15.0,22.0,46.0,214.0,111.0,17.0,2.0,186.0,2.0,13.0,,286.0,21.0,,86.0,12.0,3.0,4.0,2.0,21.0,15.0,2.0,11.0,7.0,1.6068,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
427637,Brenden Aaronson,Midfielder,Leeds,2,United States,2025-26,0.0,0.0,3.0,233.0,18.0,17.0,4.5001,50.0,6.0,37.0,,668.0,4.0,2.0,10.0,7.0,11.0,11.0,48.0,5.0,132.0,,4.0,33.564,29.0,,8.0,51.0,0.0,130.0,37.0,3.0,1.0,53.0,26.0,127.0,1.0,636.0,12.0,364.0,25.0,1.0,154.0,20.0,,7.0,232.0,1277.0,197.0,17.0,28.0,10.0,3.6277,0.137,7.0,29.0,109.0,5.0,19.0,30.0,126.0,26.0,,72.0,1.0,2.0,10.0,2465.0,2.0,156.0,1.0,62.0,535.0,98.0,17.0,32.0,185.0,128.0,389.0,32.0,2.0,154.0,2.0,25.0,,355.0,27.0,8.0,317.0,24.0,14.0,31.0,4.0,15.0,28.0,10.0,7.0,5.0,4.5515,6.0,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
536119,Charlie Crew,Midfielder,Leeds,2,Wales,2025-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200617,Daniel James,Midfielder,Leeds,2,Wales,2025-26,0.0,0.0,0.0,29.0,7.0,3.0,0.5274,7.0,1.0,19.0,,119.0,,,5.0,13.0,2.0,2.0,7.0,4.0,21.0,1.0,1.0,11.649,9.0,,2.0,8.0,0.0,19.0,19.0,,,9.0,43.0,13.0,,118.0,4.0,116.0,4.0,,29.0,1.0,,3.0,16.0,257.0,13.0,5.0,13.0,7.0,0.7253,,2.0,7.0,42.0,,1.0,6.0,47.0,43.0,1.0,14.0,,1.0,7.0,553.0,,28.0,,15.0,69.0,28.0,8.0,16.0,22.0,17.0,57.0,5.0,,57.0,1.0,3.0,,66.0,12.0,2.0,43.0,7.0,12.0,6.0,,1.0,7.0,5.0,3.0,1.0,0.9077,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
177815,Dominic Calvert-Lewin,Forward,Leeds,2,England,2025-26,0.0,0.0,3.0,282.0,8.0,34.0,15.4321,10.0,1.0,35.0,,460.0,14.0,6.0,2.0,5.0,19.0,19.0,189.0,6.0,56.0,,2.0,35.137,19.0,1.0,6.0,38.0,2.0,46.0,35.0,9.0,1.0,22.0,9.0,51.0,,460.0,32.0,358.0,4.0,,102.0,45.0,,5.0,131.0,893.0,70.0,5.0,25.0,1.0,1.0895,,4.0,66.0,186.0,1.0,64.0,30.0,191.0,9.0,,317.0,4.0,1.0,1.0,2726.0,19.0,184.0,,27.0,264.0,135.0,36.0,34.0,93.0,98.0,466.0,7.0,8.0,129.0,1.0,6.0,,200.0,28.0,6.0,149.0,128.0,10.0,8.0,9.0,4.0,13.0,2.0,2.0,6.0,15.8123,,2.0,26.0,3.0,1.0,3.0,2.0,5.0,3.0,4.0,,,,,,,,,,,,,,,,,
199598,Ethan Ampadu,Defender,Leeds,2,Wales,2025-26,0.0,0.0,10.0,111.0,11.0,6.0,2.0811,81.0,6.0,35.0,,1731.0,1.0,0.0,7.0,,2.0,2.0,32.0,7.0,127.0,,4.0,48.2506,18.0,16.0,4.0,36.0,0.0,182.0,35.0,1.0,,5.0,16.0,17.0,,1672.0,9.0,434.0,46.0,,475.0,50.0,,83.0,284.0,2370.0,783.0,75.0,73.0,10.0,2.2521,,,15.0,174.0,1.0,50.0,35.0,249.0,16.0,,89.0,6.0,3.0,10.0,3123.0,,184.0,1.0,58.0,1399.0,26.0,83.0,49.0,79.0,486.0,295.0,33.0,1.0,486.0,3.0,35.0,,709.0,42.0,4.0,206.0,57.0,9.0,12.0,18.0,50.0,4.0,7.0,39.0,23.0,2.4957,39.0,5.0,,,,1.0,1.0,,,,112.0,1.0,,,,,,,,,,,,,,,
536916,Facundo Buonanotte,Midfielder,Leeds,2,Argentina,2025-26,0.0,0.0,1.0,6.0,2.0,,,1.0,,4.0,,36.0,,,,3.0,,,1.0,1.0,1.0,1.0,,0.7391,3.0,,,,0.0,3.0,4.0,,,2.0,1.0,2.0,,36.0,,16.0,,,13.0,1.0,1.0,1.0,8.0,57.0,7.0,1.0,1.0,,0.0932,,,,7.0,,2.0,1.0,8.0,,2.0,2.0,,,1.0,81.0,,2.0,,3.0,27.0,8.0,,4.0,5.0,8.0,8.0,2.0,,7.0,,1.0,,22.0,3.0,,6.0,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
