season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436886,2,7,Aston_Villa,Home,948261,244850,Morgan Rogers,morgan-rogers,M,False,,,2.0,11.0,8.0,19.0,1.0,,5.0,1.0,,3.0,,,,3.0,8.0,,,0.074305,0.1077,,,0.0,,,,,,2.0,,90.0,,,,,,,,14.0,,7.3,,,,,,7.0,1.0,,3.0,,18.0,11.0,28.0,3,2.0,48.0,1.0,1.0,5.0,1.0
2024-25,12436886,2,7,Aston_Villa,Home,975937,232653,Jacob Ramsey,jacob-ramsey,M,True,,,,6.0,6.0,12.0,,,3.0,,,,,,2.0,2.0,2.0,,,0.0133773,0.0342,0.1641,,0.0,,,,,,1.0,,25.0,1.0,,,,,,,3.0,,6.8,,,,,,2.0,,,,,7.0,6.0,13.0,1,,19.0,,,2.0,
2024-25,12436886,2,7,Aston_Villa,Home,1014461,481624,Jaden Philogene-Bidace,jaden-philogene-bidace,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436918,3,7,Aston_Villa,Away,98435,88894,Ross Barkley,ross-barkley,M,True,,,,9.0,9.0,18.0,,1.0,1.0,,,,1.0,,,1.0,1.0,,,0.0477398,,,,0.0,,,,,,1.0,,28.0,,1.0,,,,,,,,6.7,,,,,1.0,,,,,,9.0,9.0,18.0,0,,22.0,,,,
2024-25,12436918,3,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,,,2.0,10.0,11.0,21.0,,1.0,4.0,,,,,,2.0,4.0,6.0,,,0.0109211,0.0906,,2.0,0.0,,,,,1.0,,,90.0,,,,,,,,18.0,,6.9,,,1.0,,,2.0,3.0,,3.0,,20.0,13.0,30.0,1,1.0,49.0,4.0,2.0,2.0,1.0
2024-25,12436918,3,7,Aston_Villa,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,5.0,27.0,25.0,52.0,1.0,,7.0,,,,,,1.0,3.0,6.0,,,0.299699,,,1.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,,12.0,,7.4,,,,,2.0,2.0,,,7.0,,35.0,28.0,63.0,0,2.0,76.0,,2.0,2.0,2.0
2024-25,12436918,3,7,Aston_Villa,Away,783126,195546,Emiliano Buendía,emiliano-buendia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436918,3,7,Aston_Villa,Away,808590,215711,Leon Bailey,leon-bailey,M,False,,,,4.0,,4.0,,,2.0,,,,,,,1.0,,,,0.0143932,,,,0.0,,,,,,,,16.0,,,,,,,,2.0,,6.4,,,,,,1.0,,,,1.0,4.0,,4.0,0,,6.0,1.0,,,
2024-25,12436918,3,7,Aston_Villa,Away,923973,449871,Amadou Onana,amadou-onana,M,False,1.0,,,9.0,14.0,22.0,1.0,,2.0,,,2.0,1.0,,,6.0,1.0,,,0.0263362,0.4494,0.9782,4.0,0.0,1.0,,,,2.0,1.0,,62.0,1.0,,,,,,,5.0,,7.2,,,,,1.0,1.0,1.0,,,,10.0,15.0,24.0,3,,37.0,3.0,,1.0,
2024-25,12436918,3,7,Aston_Villa,Away,948261,244850,Morgan Rogers,morgan-rogers,M,False,,,1.0,7.0,6.0,13.0,,1.0,7.0,1.0,,,,,3.0,7.0,4.0,,,0.19579,,,1.0,0.0,,,,,,1.0,,90.0,,,,,,,,17.0,,6.7,,,,,2.0,4.0,,,1.0,,11.0,6.0,17.0,0,,38.0,7.0,2.0,1.0,
2024-25,12436918,3,7,Aston_Villa,Away,975937,232653,Jacob Ramsey,jacob-ramsey,M,True,,,,14.0,10.0,24.0,1.0,,5.0,1.0,,,,,2.0,4.0,5.0,,,0.552269,0.0591,0.2608,1.0,0.0,,,,,,2.0,,63.0,1.0,,,,,,,7.0,,7.4,,,,,,3.0,,,,,16.0,12.0,28.0,1,2.0,37.0,1.0,,3.0,1.0
2024-25,12436918,3,7,Aston_Villa,Away,1089388,515597,Lamare Bogarde,lamare-bogarde,M,False,,,,12.0,15.0,27.0,1.0,,2.0,,,,3.0,,4.0,11.0,6.0,,,0.00261302,,,3.0,0.0,,,,,,,,79.0,,,,,,,,11.0,,6.2,,,,,2.0,1.0,,,1.0,,19.0,15.0,34.0,0,3.0,52.0,,2.0,1.0,1.0
2024-25,12436933,4,7,Aston_Villa,Home,98435,88894,Ross Barkley,ross-barkley,M,True,,,4.0,33.0,9.0,42.0,,,3.0,,,,,,,1.0,,,,0.0410099,0.0346,,1.0,1.0,,,,,,1.0,,45.0,,,,,,,,1.0,,7.2,,,1.0,,,,,,4.0,,34.0,9.0,43.0,1,,45.0,,,,
2024-25,12436933,4,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,1.0,,1.0,26.0,9.0,34.0,1.0,,3.0,,,1.0,,,2.0,3.0,5.0,,,0.323125,0.0939,,,0.0,,,,,,1.0,,89.0,,,,,,,,10.0,,7.1,,,,,,2.0,6.0,,1.0,1.0,31.0,10.0,35.0,1,1.0,54.0,,2.0,2.0,1.0
2024-25,12436933,4,7,Aston_Villa,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,1.0,,2.0,98.0,29.0,126.0,1.0,,4.0,1.0,,,2.0,,1.0,5.0,5.0,,,0.225317,,,2.0,0.0,,,,,,2.0,,90.0,,,,,,,,15.0,,7.6,,,,,,,4.0,,4.0,,111.0,29.0,136.0,0,4.0,147.0,1.0,1.0,,3.0
2024-25,12436933,4,7,Aston_Villa,Home,783126,195546,Emiliano Buendía,emiliano-buendia,M,True,,,,3.0,1.0,4.0,,,1.0,,,,1.0,,,1.0,,,,0.00527281,,,,0.0,,,,,,,,13.0,,,,,,,,,,6.5,,,,,,,,,,,3.0,1.0,4.0,0,,5.0,,,,
2024-25,12436933,4,7,Aston_Villa,Home,923973,449871,Amadou Onana,amadou-onana,M,False,,,1.0,19.0,8.0,27.0,1.0,2.0,3.0,,,,,,1.0,3.0,6.0,1.0,,0.0260541,,,1.0,0.0,,,,,1.0,,,45.0,,,,,,,,7.0,,6.3,,,,,,1.0,,,2.0,,23.0,10.0,33.0,0,2.0,39.0,,1.0,1.0,2.0
2024-25,12436933,4,7,Aston_Villa,Home,948261,244850,Morgan Rogers,morgan-rogers,M,False,,,2.0,14.0,6.0,20.0,4.0,,2.0,,2.0,1.0,,,3.0,11.0,4.0,,,0.040249,0.2335,0.3411,1.0,0.0,,,,,,1.0,,90.0,3.0,1.0,,,,,,15.0,,6.3,,,,,,5.0,,,2.0,,20.0,7.0,27.0,4,1.0,48.0,2.0,1.0,2.0,
2024-25,12436933,4,7,Aston_Villa,Home,975937,232653,Jacob Ramsey,jacob-ramsey,M,False,,,,33.0,4.0,37.0,,,1.0,,,1.0,,,2.0,5.0,3.0,,,0.0659313,0.253,,,0.0,,,,,,,,69.0,,,,,,,,9.0,,6.6,,,1.0,,,3.0,,,,,35.0,4.0,39.0,2,2.0,51.0,2.0,1.0,,1.0
2024-25,12436933,4,7,Aston_Villa,Home,1014461,481624,Jaden Philogene-Bidace,jaden-philogene-bidace,M,True,,,,,1.0,1.0,,,1.0,,,,,,,1.0,2.0,,,6.2e-07,,,1.0,0.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,0,1.0,4.0,1.0,1.0,,1.0
2024-25,12436933,4,7,Aston_Villa,Home,1089388,515597,Lamare Bogarde,lamare-bogarde,M,False,,,2.0,34.0,18.0,52.0,,1.0,4.0,1.0,,,1.0,,1.0,4.0,7.0,,,0.076831,,,2.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,,9.0,,7.0,,,,,1.0,,,,4.0,,39.0,19.0,58.0,0,5.0,76.0,2.0,1.0,,3.0
2024-25,12436933,4,7,Aston_Villa,Home,1167065,537403,Kadan Young,kadan-young,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436957,5,7,Aston_Villa,Home,98435,88894,Ross Barkley,ross-barkley,M,True,,,,9.0,7.0,16.0,,,2.0,,,1.0,,,1.0,3.0,3.0,,,0.00959618,0.0514,,1.0,0.0,,,,,1.0,,,28.0,,,,,,,,3.0,,6.6,,,,,,1.0,,,,,9.0,7.0,16.0,1,3.0,26.0,,,,1.0
2024-25,12436957,5,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,,,,8.0,5.0,13.0,1.0,,3.0,,,1.0,1.0,,,2.0,,,,0.192878,0.025,,,0.0,,,,,,,,45.0,,,,,,,,3.0,,6.6,,,,,,,,,,,11.0,5.0,16.0,1,,19.0,,,,
2024-25,12436957,5,7,Aston_Villa,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,3.0,,2.0,43.0,11.0,51.0,,,2.0,2.0,,,,,2.0,5.0,8.0,,,0.384133,,,2.0,1.0,,,,,,3.0,,90.0,,,,,,,,18.0,,8.2,,,,,,3.0,9.0,,3.0,,55.0,14.0,60.0,0,3.0,82.0,,3.0,2.0,2.0
2024-25,12436957,5,7,Aston_Villa,Home,783126,195546,Emiliano Buendía,emiliano-buendia,M,True,,,,3.0,1.0,4.0,,,,,,,,,1.0,2.0,,,,0.00211635,,,1.0,0.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,3.0,1.0,4.0,0,,5.0,,,,
2024-25,12436957,5,7,Aston_Villa,Home,808590,215711,Leon Bailey,leon-bailey,M,True,1.0,,,15.0,1.0,15.0,,,1.0,1.0,,,,,2.0,2.0,2.0,,,0.329732,0.0708,,,0.0,,,,,,1.0,,45.0,,,,,,,,7.0,,7.2,,,1.0,,,1.0,1.0,,,,17.0,1.0,17.0,1,,29.0,3.0,1.0,1.0,
2024-25,12436957,5,7,Aston_Villa,Home,923973,449871,Amadou Onana,amadou-onana,M,False,,,1.0,14.0,8.0,22.0,3.0,1.0,4.0,,,,1.0,,2.0,7.0,6.0,,,0.0314074,,,1.0,0.0,,,,,,,,62.0,,3.0,,,,,,6.0,,7.0,,,,,1.0,,,,2.0,,18.0,8.0,26.0,0,4.0,40.0,,1.0,,3.0
2024-25,12436957,5,7,Aston_Villa,Home,948261,244850,Morgan Rogers,morgan-rogers,M,False,,,,19.0,8.0,27.0,1.0,,6.0,2.0,,,3.0,,1.0,11.0,3.0,,,0.601482,,,2.0,2.0,,,,,1.0,3.0,,90.0,,,,,,,,15.0,,7.6,,,,,1.0,6.0,,,,,22.0,11.0,33.0,0,1.0,50.0,4.0,,2.0,1.0
2024-25,12436957,5,7,Aston_Villa,Home,975937,232653,Jacob Ramsey,jacob-ramsey,M,False,,,,13.0,3.0,16.0,,,3.0,,,,,,,,4.0,,,0.0264737,,,,0.0,,,,,,,,62.0,,,,,,,,8.0,,6.8,,,,,,1.0,1.0,,1.0,,18.0,3.0,20.0,0,1.0,29.0,3.0,2.0,1.0,
2024-25,12436957,5,7,Aston_Villa,Home,1089388,515597,Lamare Bogarde,lamare-bogarde,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436957,5,7,Aston_Villa,Home,1167065,537403,Kadan Young,kadan-young,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436993,6,7,Aston_Villa,Away,98435,88894,Ross Barkley,ross-barkley,M,True,,,,3.0,,3.0,,,2.0,,,,,,1.0,1.0,,,,0.00106675,0.0199,0.0574,,0.0,,,,,,,,13.0,1.0,,,,,,,4.0,,6.6,,,,,,,,,,,4.0,2.0,6.0,1,,8.0,,,,
2024-25,12436993,6,7,Aston_Villa,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,3.0,32.0,13.0,45.0,,1.0,5.0,1.0,,,1.0,,,4.0,5.0,,,0.162243,0.0262,,3.0,0.0,,,,,1.0,1.0,,84.0,,,,,,,,6.0,,7.5,,,1.0,,2.0,1.0,1.0,,5.0,,38.0,13.0,50.0,1,,62.0,,3.0,1.0,
2024-25,12436993,6,7,Aston_Villa,Away,783126,195546,Emiliano Buendía,emiliano-buendia,M,True,,,,3.0,1.0,4.0,,,,,,,,,,,1.0,,,0.00394053,0.0868,,,0.0,,,,,,,,13.0,,,,,,,,2.0,,6.8,,,1.0,,,,,,,,4.0,1.0,5.0,1,1.0,9.0,1.0,,,1.0
2024-25,12436993,6,7,Aston_Villa,Away,808590,215711,Leon Bailey,leon-bailey,M,False,1.0,,1.0,20.0,6.0,25.0,,1.0,4.0,1.0,,,,,1.0,5.0,2.0,,,0.445124,,,3.0,1.0,,,,,,1.0,,64.0,,,,,,,,11.0,,6.9,,,,,1.0,1.0,1.0,,2.0,,25.0,6.0,30.0,0,,39.0,3.0,1.0,,
2024-25,12436993,6,7,Aston_Villa,Away,923973,449871,Amadou Onana,amadou-onana,M,False,,,1.0,27.0,23.0,50.0,,,4.0,,,,2.0,,,4.0,6.0,,,0.0247801,,,1.0,0.0,,,,,2.0,,,90.0,,1.0,,,,,,6.0,,7.0,,,,,3.0,1.0,,,1.0,,29.0,26.0,55.0,0,6.0,71.0,,,,4.0
2024-25,12436993,6,7,Aston_Villa,Away,948261,244850,Morgan Rogers,morgan-rogers,M,False,,,2.0,12.0,4.0,16.0,,,1.0,,1.0,,,,5.0,10.0,2.0,,,0.136381,0.24,0.6951,3.0,0.0,1.0,,,,,,,64.0,1.0,,,,,,,12.0,,6.5,,,1.0,,,3.0,,,2.0,,15.0,4.0,19.0,2,,34.0,2.0,1.0,1.0,
2024-25,12436993,6,7,Aston_Villa,Away,975937,232653,Jacob Ramsey,jacob-ramsey,M,False,,,1.0,34.0,5.0,39.0,1.0,,2.0,,,,1.0,,,2.0,4.0,,,0.035635,0.0454,,,0.0,,,,,,1.0,,90.0,,,,,,,,5.0,,7.2,,,1.0,,1.0,2.0,,,1.0,1.0,37.0,6.0,43.0,1,1.0,51.0,1.0,1.0,2.0,
2024-25,12436993,6,7,Aston_Villa,Away,1014461,481624,Jaden Philogene-Bidace,jaden-philogene-bidace,M,True,,,,4.0,2.0,6.0,1.0,,,,,,1.0,,,3.0,3.0,,,0.00591771,,,1.0,0.0,,,,,,,,26.0,,,,,,,,1.0,,6.6,,,,,,,,,,,4.0,2.0,6.0,0,1.0,11.0,,2.0,,
2024-25,12436993,6,7,Aston_Villa,Away,1089388,515597,Lamare Bogarde,lamare-bogarde,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437006,7,7,Aston_Villa,Home,98435,88894,Ross Barkley,ross-barkley,M,False,,,,17.0,18.0,35.0,1.0,1.0,6.0,,,,1.0,,,4.0,4.0,,,0.0745091,,,2.0,0.0,,,,,,2.0,,90.0,,,,,,,,11.0,,6.9,,,,,1.0,1.0,,,2.0,,23.0,21.0,44.0,0,2.0,52.0,2.0,,1.0,1.0
2024-25,12437006,7,7,Aston_Villa,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,3.0,27.0,11.0,38.0,,3.0,1.0,,,1.0,1.0,,1.0,5.0,7.0,,,0.0591464,0.0911,0.3923,2.0,0.0,,,,,1.0,1.0,,90.0,1.0,1.0,,,,,,22.0,,7.3,,,,,1.0,1.0,4.0,,6.0,,39.0,19.0,54.0,2,3.0,72.0,,1.0,,3.0
2024-25,12437006,7,7,Aston_Villa,Home,783126,195546,Emiliano Buendía,emiliano-buendia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437006,7,7,Aston_Villa,Home,808590,215711,Leon Bailey,leon-bailey,M,False,,,,8.0,9.0,17.0,,,1.0,,,1.0,,,2.0,4.0,3.0,,,0.064817,0.0199,,,0.0,,,,,,1.0,,63.0,,,,,,,,10.0,,6.7,,,,,,3.0,2.0,,,,10.0,11.0,19.0,1,,31.0,2.0,2.0,1.0,
2024-25,12437006,7,7,Aston_Villa,Home,948261,244850,Morgan Rogers,morgan-rogers,M,False,,,,10.0,8.0,18.0,4.0,,4.0,,,,,,4.0,10.0,4.0,,,0.0247975,0.1385,,1.0,0.0,,,,,,1.0,,90.0,,,,,,,,12.0,,7.0,,,2.0,,1.0,3.0,,,,,14.0,8.0,22.0,2,,41.0,3.0,2.0,2.0,
2024-25,12437006,7,7,Aston_Villa,Home,1014461,481624,Jaden Philogene-Bidace,jaden-philogene-bidace,M,False,,,,8.0,3.0,11.0,1.0,,4.0,,,1.0,,,,2.0,4.0,,,0.0345006,0.117,,,0.0,,,,,,,,90.0,,,,,,,,8.0,,7.0,,,1.0,,,2.0,1.0,,1.0,,13.0,3.0,15.0,2,2.0,28.0,1.0,1.0,1.0,1.0
2024-25,12437006,7,7,Aston_Villa,Home,1089388,515597,Lamare Bogarde,lamare-bogarde,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437006,7,7,Aston_Villa,Home,1167065,537403,Kadan Young,kadan-young,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437028,8,7,Aston_Villa,Away,98435,88894,Ross Barkley,ross-barkley,M,True,,,,7.0,7.0,14.0,,,1.0,,,,,,,,1.0,,,0.0102578,0.11,,,0.0,,,,,2.0,1.0,,15.0,,,,,,,,1.0,,7.1,,,1.0,,,,,,,,7.0,8.0,15.0,1,1.0,19.0,,,,
2024-25,12437028,8,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,True,,,,2.0,2.0,4.0,,,,,,,,,,,1.0,,,0.00929477,,,,0.0,,,,,,1.0,,16.0,,,,,,,,,,6.7,,,,,,,,,,,2.0,2.0,4.0,0,1.0,5.0,,,,
2024-25,12437028,8,7,Aston_Villa,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,3.0,,4.0,41.0,24.0,62.0,,1.0,6.0,1.0,,,,,1.0,3.0,6.0,,,0.323167,,,2.0,1.0,,,,,1.0,4.0,,90.0,,,,,,,,17.0,,8.2,,,,,3.0,1.0,10.0,,5.0,,54.0,24.0,68.0,0,2.0,92.0,1.0,2.0,1.0,1.0
2024-25,12437028,8,7,Aston_Villa,Away,783126,195546,Emiliano Buendía,emiliano-buendia,M,True,,,1.0,4.0,3.0,7.0,,,1.0,,,,1.0,,,1.0,2.0,,,0.00394907,,,,0.0,,,,,,,,16.0,,,,,,,,1.0,,6.7,,,,,,,,,1.0,,5.0,3.0,8.0,0,1.0,10.0,,1.0,,1.0
2024-25,12437028,8,7,Aston_Villa,Away,808590,215711,Leon Bailey,leon-bailey,M,False,,,1.0,7.0,6.0,13.0,1.0,,3.0,,,1.0,1.0,,4.0,8.0,1.0,,,0.0520241,0.0246,,,0.0,,,,,1.0,1.0,,61.0,,,,,,,,17.0,,6.3,,,,,2.0,3.0,3.0,,1.0,,10.0,7.0,14.0,1,,38.0,6.0,,1.0,
2024-25,12437028,8,7,Aston_Villa,Away,826204,226944,Boubacar Kamara,boubacar-kamara,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437028,8,7,Aston_Villa,Away,923973,449871,Amadou Onana,amadou-onana,M,False,,,,18.0,13.0,31.0,,,3.0,,,,1.0,,,1.0,4.0,,,0.0291918,,,,0.0,,,,,3.0,1.0,,75.0,,,,,,,,2.0,,7.1,,,,,,1.0,,,,,19.0,14.0,33.0,0,2.0,41.0,,1.0,1.0,1.0
2024-25,12437028,8,7,Aston_Villa,Away,948261,244850,Morgan Rogers,morgan-rogers,M,False,,,1.0,12.0,7.0,19.0,1.0,,5.0,,1.0,,,,3.0,6.0,2.0,,,0.194201,0.6507,0.3341,2.0,0.0,1.0,,,,2.0,1.0,,83.0,1.0,,,,,,,9.0,,7.5,,,2.0,,1.0,1.0,,,1.0,,17.0,7.0,24.0,3,,40.0,1.0,1.0,1.0,
