season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352670,10,7,Aston_Villa,Home,808590,215711,Leon Bailey,leon-bailey,M,True,,,,11.0,5.0,16.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,3.0,2.0,,,0.0982572,0.1448,,,1.0,,,,,,2.0,,45.0,,,,,,,,7.0,,6.7,,,1.0,,,1.0,1.0,,1.0,,16.0,5.0,20.0,1,,26.0,,1.0,,
2023-24,11352670,10,7,Aston_Villa,Home,826204,226944,Boubacar Kamara,boubacar-kamara,M,False,,,3.0,32.0,37.0,69.0,4.0,2.0,1.0,,,,2.0,,,9.0,4.0,,,0.206358,,,3.0,,,,,,,1.0,,79.0,,1.0,,,,,,5.0,,7.2,,,,,1.0,,,,3.0,,36.0,38.0,74.0,0,2.0,80.0,,,,2.0
2023-24,11352670,10,7,Aston_Villa,Home,855817,243557,Moussa Diaby,moussa-diaby,M,False,,,,13.0,6.0,19.0,,1.0,2.0,1.0,,1.0,1.0,,,5.0,2.0,,,0.316182,0.2956,0.655,3.0,,1.0,,,,,1.0,,89.0,1.0,,,,,,,10.0,,7.9,,,,,,2.0,2.0,,,,21.0,7.0,26.0,2,,32.0,,,1.0,
2023-24,11352670,10,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,1.0,,4.0,43.0,45.0,87.0,,1.0,4.0,,,,,,,1.0,5.0,,,0.12634,,,1.0,1.0,,,,,,3.0,,89.0,,1.0,,,,,,14.0,,7.8,,,,,,,3.0,,7.0,,51.0,48.0,96.0,0,4.0,108.0,3.0,,,3.0
2023-24,11352670,10,7,Aston_Villa,Home,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352317,11,7,Aston_Villa,Away,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,4.0,,4.0,2.0,,,,,,,,,2.0,,,,0.00219564,,,,,,,,,,,,11.0,,,,,,,,2.0,,6.4,,,,,,,,,,,6.0,,6.0,0,,7.0,,,,
2023-24,11352317,11,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,2.0,,5.0,31.0,8.0,37.0,,,5.0,1.0,,1.0,,,3.0,5.0,2.0,,,0.47882,0.1065,,,,,,,,1.0,2.0,,90.0,,,,,,,,15.0,,7.3,,,,,,4.0,4.0,,6.0,,39.0,9.0,44.0,1,,62.0,1.0,,2.0,
2023-24,11352317,11,7,Aston_Villa,Away,331737,166989,Youri Tielemans,youri-tielemans,M,True,,,1.0,34.0,5.0,39.0,,1.0,5.0,,,,,,2.0,3.0,3.0,,,0.0410687,0.0596,,1.0,,,,,,,,,31.0,,,,,,,,7.0,,7.0,,,1.0,,,1.0,2.0,,2.0,,38.0,5.0,41.0,1,,50.0,1.0,1.0,1.0,
2023-24,11352317,11,7,Aston_Villa,Away,808590,215711,Leon Bailey,leon-bailey,M,True,1.0,,,12.0,1.0,12.0,,1.0,,,,,,,1.0,6.0,3.0,,,0.104971,0.3239,,1.0,,,,,,,1.0,,45.0,,,,,,,,13.0,,6.7,,,3.0,,,6.0,4.0,,,,18.0,2.0,16.0,3,,36.0,1.0,,2.0,
2023-24,11352317,11,7,Aston_Villa,Away,826204,226944,Boubacar Kamara,boubacar-kamara,M,False,,,6.0,46.0,26.0,72.0,,2.0,6.0,,,,1.0,,1.0,4.0,5.0,,,0.0668935,,,1.0,,,,,,1.0,1.0,,78.0,,,,,,,,3.0,,7.0,,,,,3.0,1.0,,,7.0,,47.0,26.0,73.0,0,1.0,85.0,,2.0,,1.0
2023-24,11352317,11,7,Aston_Villa,Away,855817,243557,Moussa Diaby,moussa-diaby,M,False,1.0,,,18.0,9.0,26.0,,,3.0,,,,,,1.0,5.0,2.0,,,0.254581,0.0498,0.3446,1.0,,,,,,1.0,4.0,,90.0,1.0,,,,,,,10.0,,7.0,,,,,,3.0,2.0,,,,22.0,9.0,29.0,1,2.0,44.0,2.0,,,
2023-24,11352317,11,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,1.0,,5.0,47.0,35.0,81.0,1.0,2.0,,,,1.0,,,,3.0,6.0,,,0.168964,0.0162,,1.0,,,,,,1.0,,,86.0,,,,,,,,14.0,,7.2,,,,,1.0,2.0,8.0,,5.0,,58.0,35.0,85.0,1,1.0,105.0,2.0,2.0,1.0,1.0
2023-24,11352326,12,7,Aston_Villa,Home,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352326,12,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,,,3.0,13.0,9.0,22.0,,,6.0,,,,3.0,,1.0,7.0,15.0,,,0.136743,0.1272,0.5535,1.0,,1.0,,,,1.0,1.0,,90.0,1.0,,,,,,,13.0,,8.3,,,,,,9.0,1.0,,5.0,,22.0,9.0,30.0,1,1.0,54.0,,7.0,7.0,1.0
2023-24,11352326,12,7,Aston_Villa,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,1.0,,2.0,12.0,9.0,20.0,,2.0,6.0,1.0,,,3.0,,1.0,4.0,7.0,,,0.378044,0.0769,0.2929,,,,,,,2.0,1.0,,90.0,1.0,,,,,,,18.0,,7.3,,,,,,,3.0,,3.0,,25.0,13.0,35.0,1,1.0,52.0,,4.0,,
2023-24,11352326,12,7,Aston_Villa,Home,808590,215711,Leon Bailey,leon-bailey,M,True,,,2.0,6.0,4.0,10.0,1.0,,2.0,1.0,,,,,,2.0,2.0,,,0.61126,0.0583,,,1.0,,,,,2.0,2.0,,28.0,,,,,,,,5.0,,7.4,,,1.0,,,2.0,,,2.0,,8.0,4.0,12.0,1,,22.0,2.0,1.0,1.0,
2023-24,11352326,12,7,Aston_Villa,Home,826204,226944,Boubacar Kamara,boubacar-kamara,M,False,,,,20.0,30.0,50.0,,1.0,3.0,,,,2.0,,,4.0,1.0,,,0.0173735,0.0261,,1.0,,,,,,,,,90.0,,,,,,,,6.0,,6.5,,,1.0,,1.0,1.0,,,1.0,,23.0,31.0,54.0,1,,59.0,,,,
2023-24,11352326,12,7,Aston_Villa,Home,855817,243557,Moussa Diaby,moussa-diaby,M,False,,,,5.0,4.0,9.0,1.0,,1.0,,2.0,,,,2.0,3.0,1.0,,,0.174192,0.6859,0.1947,,,,,,,,1.0,,62.0,1.0,,,,,,,7.0,,6.4,,,1.0,,,1.0,1.0,,,2.0,8.0,5.0,12.0,2,,20.0,1.0,,1.0,
2023-24,11352326,12,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,1.0,,2.0,17.0,37.0,53.0,,2.0,6.0,,,,,,,2.0,5.0,,,0.0366064,,,1.0,,,,,,,1.0,,90.0,,,,,,,,13.0,,6.8,,,,,,3.0,3.0,,4.0,,25.0,40.0,62.0,0,1.0,72.0,1.0,,2.0,
2023-24,11352385,13,7,Aston_Villa,Away,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352385,13,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,1.0,,4.0,17.0,8.0,24.0,1.0,,6.0,2.0,,,1.0,,1.0,4.0,4.0,,,0.626514,0.0807,,,,,,,,2.0,3.0,,89.0,,,,,,,,9.0,,7.5,,,1.0,,,3.0,1.0,,5.0,,19.0,9.0,27.0,1,2.0,42.0,4.0,,2.0,
2023-24,11352385,13,7,Aston_Villa,Away,331737,166989,Youri Tielemans,youri-tielemans,M,True,,,,17.0,9.0,26.0,,,4.0,,,,,,2.0,5.0,3.0,,,0.070743,,,1.0,1.0,,,,,1.0,2.0,,45.0,,,,,,,,8.0,,6.8,,,,,,2.0,,,,,21.0,9.0,30.0,0,2.0,41.0,,1.0,,
2023-24,11352385,13,7,Aston_Villa,Away,808590,215711,Leon Bailey,leon-bailey,M,True,,,1.0,10.0,4.0,14.0,1.0,,2.0,,,2.0,1.0,,2.0,5.0,3.0,,,0.0209913,0.2334,0.2789,,,,,,1.0,,1.0,,45.0,1.0,,,,,,,8.0,,6.8,,,,,,4.0,,,1.0,1.0,11.0,5.0,16.0,3,,28.0,3.0,,3.0,
2023-24,11352385,13,7,Aston_Villa,Away,826204,226944,Boubacar Kamara,boubacar-kamara,M,False,,,2.0,19.0,24.0,43.0,1.0,,6.0,,,,1.0,,1.0,6.0,4.0,,,0.0254255,0.0318,0.1727,3.0,,,,,,1.0,,,90.0,1.0,,,,,,,4.0,,7.1,,,,,,1.0,,,2.0,,21.0,25.0,46.0,1,2.0,56.0,,1.0,1.0,2.0
2023-24,11352385,13,7,Aston_Villa,Away,855817,243557,Moussa Diaby,moussa-diaby,M,False,1.0,,,6.0,4.0,9.0,2.0,,,,,,1.0,,1.0,6.0,1.0,,,0.0307711,0.061,,,,,,,,1.0,1.0,,45.0,,,,,,,,3.0,,6.5,,,1.0,,1.0,3.0,1.0,,,,6.0,4.0,9.0,1,,20.0,,,1.0,
2023-24,11352385,13,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,2.0,,5.0,20.0,30.0,48.0,,1.0,7.0,1.0,,,3.0,,1.0,6.0,7.0,,,0.117552,,,3.0,1.0,,,,,2.0,2.0,,90.0,,,,,,,,7.0,,7.8,,,,,,1.0,4.0,,6.0,,25.0,30.0,51.0,0,3.0,66.0,,2.0,1.0,2.0
2023-24,11352385,13,7,Aston_Villa,Away,975937,232653,Jacob Ramsey,jacob-ramsey,M,True,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,0,1.0,3.0,1.0,,,
2023-24,11352385,13,7,Aston_Villa,Away,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352388,14,7,Aston_Villa,Away,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352388,14,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,,,2.0,11.0,5.0,16.0,,1.0,1.0,,,,2.0,,,3.0,3.0,,,0.171999,,,1.0,,,,,,,,,65.0,,,,,,,,9.0,,6.5,,,,,,,2.0,,3.0,,19.0,6.0,23.0,0,1.0,30.0,,1.0,,1.0
2023-24,11352388,14,7,Aston_Villa,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,3.0,21.0,25.0,46.0,1.0,,6.0,,,,4.0,,2.0,8.0,9.0,,,0.0229106,,,1.0,,,,,,3.0,,,90.0,,,,,,,,18.0,,7.0,,,,,1.0,,1.0,,4.0,,29.0,31.0,59.0,0,6.0,78.0,2.0,3.0,,5.0
2023-24,11352388,14,7,Aston_Villa,Away,808590,215711,Leon Bailey,leon-bailey,M,False,,,,10.0,11.0,21.0,3.0,,5.0,1.0,,1.0,1.0,,2.0,9.0,4.0,,,0.157339,0.1189,0.1454,1.0,,1.0,,,,,1.0,,74.0,1.0,,,,,,,11.0,,7.2,,,,,,4.0,2.0,,,1.0,15.0,12.0,25.0,2,,41.0,1.0,2.0,2.0,
2023-24,11352388,14,7,Aston_Villa,Away,855817,243557,Moussa Diaby,moussa-diaby,M,True,1.0,,,2.0,1.0,2.0,,,,,,,,,,4.0,,,,0.0894411,,,1.0,1.0,,,,,,1.0,,16.0,,,,,,,,6.0,,6.5,,,,,,3.0,2.0,,,,3.0,2.0,3.0,0,,9.0,1.0,,,
2023-24,11352388,14,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,1.0,,3.0,31.0,41.0,71.0,1.0,1.0,10.0,,1.0,2.0,2.0,,2.0,7.0,8.0,,,0.070393,0.3277,0.2588,1.0,,,,,,1.0,1.0,,90.0,1.0,,,,,,,15.0,,7.2,,,1.0,,,4.0,5.0,,6.0,,40.0,43.0,78.0,4,3.0,103.0,1.0,1.0,3.0,3.0
2023-24,11352388,14,7,Aston_Villa,Away,975937,232653,Jacob Ramsey,jacob-ramsey,M,True,,,,8.0,4.0,12.0,,1.0,,,,,2.0,,1.0,6.0,2.0,,,0.021061,,,2.0,,,,,,,,,45.0,,,,,,,,7.0,,6.1,,,,,,1.0,1.0,,,,10.0,6.0,15.0,0,1.0,21.0,,,,
2023-24,11352388,14,7,Aston_Villa,Away,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352417,15,7,Aston_Villa,Home,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352417,15,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,,,3.0,15.0,6.0,21.0,,,7.0,,,2.0,1.0,,7.0,11.0,14.0,,,0.0629644,0.2519,0.053,3.0,,,,,,,4.0,,90.0,1.0,,,,,,,22.0,,7.9,,,1.0,,,5.0,1.0,,6.0,,25.0,8.0,32.0,4,6.0,66.0,3.0,3.0,5.0,4.0
2023-24,11352417,15,7,Aston_Villa,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,1.0,18.0,6.0,24.0,,1.0,2.0,,,1.0,,,1.0,3.0,4.0,,,0.0477647,0.0363,,2.0,1.0,,,,,,1.0,,85.0,,,,,,,,10.0,,7.1,,,,,1.0,2.0,2.0,,2.0,,27.0,6.0,31.0,1,,40.0,,1.0,2.0,
2023-24,11352417,15,7,Aston_Villa,Home,808590,215711,Leon Bailey,leon-bailey,M,False,,,,12.0,4.0,16.0,1.0,,4.0,,,1.0,,,3.0,7.0,3.0,,,0.0452975,0.4025,0.5338,1.0,,1.0,,,,,2.0,,85.0,3.0,,,,,,,14.0,,7.9,,,1.0,,,5.0,1.0,,,,17.0,5.0,21.0,5,,41.0,3.0,,3.0,
2023-24,11352417,15,7,Aston_Villa,Home,826204,226944,Boubacar Kamara,boubacar-kamara,M,False,,,,28.0,20.0,48.0,,,4.0,,,,,,1.0,2.0,4.0,,,0.099026,,,1.0,,,,,,3.0,3.0,,90.0,,,,,,,,10.0,,7.3,,,,,,1.0,,,2.0,,33.0,21.0,54.0,0,2.0,69.0,3.0,1.0,1.0,
2023-24,11352417,15,7,Aston_Villa,Home,855817,243557,Moussa Diaby,moussa-diaby,M,True,,,,3.0,,3.0,,,,,,,,,,,2.0,,,0.00118825,,,,,,,,,,,,11.0,,,,,,,,1.0,,6.8,,,,,,2.0,,,,,3.0,,3.0,0,,6.0,1.0,,2.0,
2023-24,11352417,15,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,2.0,,4.0,23.0,23.0,44.0,,,7.0,1.0,1.0,2.0,,,,1.0,2.0,,,0.476793,0.6129,0.9759,1.0,,,,,1.0,1.0,4.0,,90.0,1.0,,,,,,,9.0,,7.7,,,2.0,,,,3.0,,6.0,,30.0,25.0,52.0,5,,65.0,,2.0,,
2023-24,11352417,15,7,Aston_Villa,Home,975937,232653,Jacob Ramsey,jacob-ramsey,M,True,,,,1.0,2.0,3.0,,1.0,1.0,,,,,,,1.0,1.0,,,0.00079478,,,,,,,,,,,,11.0,,,,,,,,3.0,,6.4,,,,,,1.0,,,,,1.0,2.0,3.0,0,,6.0,2.0,,,
2023-24,11352449,16,7,Aston_Villa,Home,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,,1.0,1.0,,1.0,,,,1.0,,,,1.0,3.0,,,1.19e-06,0.0321,,1.0,,,,,,,,,23.0,,,,,,,,4.0,,6.5,,,,,2.0,,,,3.0,,2.0,3.0,5.0,1,2.0,10.0,,,,1.0
2023-24,11352449,16,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,,,2.0,9.0,2.0,11.0,,,7.0,,,1.0,2.0,,4.0,12.0,10.0,,,0.0218975,0.2243,0.2186,3.0,,1.0,,,,2.0,1.0,,90.0,1.0,,,,,,,15.0,,7.6,,,,,1.0,6.0,1.0,,3.0,,14.0,3.0,16.0,2,5.0,45.0,2.0,2.0,3.0,4.0
2023-24,11352449,16,7,Aston_Villa,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,,6.0,6.0,12.0,,,1.0,,,,,,1.0,2.0,5.0,,,0.00744234,,,,,,,,,,,,56.0,,,,,,,,7.0,,6.8,,,,,,2.0,1.0,,,,8.0,7.0,14.0,0,2.0,27.0,1.0,2.0,1.0,
2023-24,11352449,16,7,Aston_Villa,Home,808590,215711,Leon Bailey,leon-bailey,M,False,,,,4.0,3.0,7.0,1.0,,2.0,,,,,,1.0,5.0,2.0,,,0.329367,,,1.0,1.0,,,,,,1.0,,45.0,,,,,,,,6.0,,6.7,,,,,,2.0,1.0,,,,7.0,3.0,9.0,0,2.0,16.0,,,,2.0
2023-24,11352449,16,7,Aston_Villa,Home,826204,226944,Boubacar Kamara,boubacar-kamara,M,False,,,1.0,8.0,11.0,19.0,,,5.0,,,,2.0,1.0,1.0,4.0,1.0,,,0.00767017,,,,,,,,,2.0,,,67.0,,2.0,,,,,,8.0,,7.0,,,,,1.0,1.0,,,4.0,,10.0,14.0,24.0,0,1.0,37.0,,,,
2023-24,11352449,16,7,Aston_Villa,Home,855817,243557,Moussa Diaby,moussa-diaby,M,True,,,,3.0,2.0,5.0,,,1.0,,,,,,1.0,2.0,,,,0.0897227,,,1.0,,,,,,1.0,2.0,,45.0,,,,,,,,4.0,,6.8,,,,,1.0,,1.0,,,,5.0,2.0,6.0,0,,12.0,1.0,,,
2023-24,11352449,16,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,2.0,13.0,14.0,27.0,1.0,,5.0,,,1.0,,,1.0,5.0,4.0,,,0.00840718,0.01,,2.0,,,,,,1.0,1.0,,90.0,,,,,,,,11.0,,6.7,,,,,3.0,1.0,1.0,,2.0,,19.0,15.0,33.0,1,3.0,49.0,2.0,1.0,,1.0
2023-24,11352449,16,7,Aston_Villa,Home,975937,232653,Jacob Ramsey,jacob-ramsey,M,True,,,,3.0,3.0,6.0,,,7.0,,,,,,4.0,7.0,1.0,,,0.00254365,,,,,,,,,,,,34.0,,,,,,,,11.0,,6.2,,,,,1.0,3.0,,,1.0,,7.0,3.0,10.0,0,1.0,22.0,,,,1.0
2023-24,11352487,17,7,Aston_Villa,Away,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,0.00017005,,,,,,,,,,,,13.0,,,,,,,,,,6.5,,,,,1.0,,,,,,1.0,,1.0,0,,3.0,,,,
2023-24,11352487,17,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,,,2.0,26.0,14.0,40.0,,,5.0,,,,1.0,,4.0,5.0,8.0,,,0.111222,0.0176,0.0609,,,,,,,,1.0,,90.0,1.0,,,,,,,19.0,,7.2,,,,,1.0,2.0,2.0,,2.0,,37.0,17.0,52.0,1,2.0,69.0,1.0,4.0,2.0,2.0
2023-24,11352487,17,7,Aston_Villa,Away,808590,215711,Leon Bailey,leon-bailey,M,True,1.0,,1.0,6.0,1.0,6.0,1.0,1.0,1.0,1.0,,,,,,4.0,2.0,,,0.226437,,,,1.0,,,,,,1.0,,25.0,,,,,,,,9.0,,6.7,,,,,,3.0,2.0,,2.0,,9.0,2.0,9.0,0,,19.0,2.0,1.0,,
2023-24,11352487,17,7,Aston_Villa,Away,826204,226944,Boubacar Kamara,boubacar-kamara,M,False,,,1.0,34.0,21.0,55.0,1.0,2.0,6.0,1.0,,,,,2.0,5.0,8.0,,,0.52474,0.0174,,1.0,1.0,,,,,2.0,2.0,,90.0,,,,,,,,13.0,,7.6,,,1.0,,2.0,1.0,1.0,,2.0,,42.0,23.0,64.0,1,4.0,82.0,,2.0,,3.0
2023-24,11352487,17,7,Aston_Villa,Away,855817,243557,Moussa Diaby,moussa-diaby,M,False,1.0,,,22.0,6.0,27.0,1.0,,2.0,,,2.0,,,2.0,4.0,2.0,,,0.0681566,0.0546,,1.0,,,,,,,,,65.0,,,,,,,,7.0,,6.8,,,,,,2.0,3.0,,,,25.0,7.0,29.0,2,,40.0,1.0,,2.0,
2023-24,11352487,17,7,Aston_Villa,Away,975937,232653,Jacob Ramsey,jacob-ramsey,M,False,2.0,,,34.0,5.0,37.0,,,3.0,,1.0,,,,1.0,2.0,2.0,,,0.289189,0.1473,0.0647,,,,,,,,4.0,,89.0,1.0,,,,,,,15.0,,7.3,,,1.0,,1.0,1.0,4.0,,1.0,,42.0,6.0,44.0,2,1.0,62.0,3.0,1.0,,1.0
2023-24,11352487,17,7,Aston_Villa,Away,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352511,18,7,Aston_Villa,Home,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352511,18,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,2.0,,1.0,51.0,18.0,67.0,,,5.0,1.0,,,2.0,,7.0,10.0,3.0,,,0.327113,,,,,,,,,,2.0,,90.0,,,,,,,,23.0,,6.8,,,,,,2.0,5.0,,4.0,,66.0,18.0,79.0,0,1.0,96.0,,1.0,1.0,
2023-24,11352511,18,7,Aston_Villa,Home,808590,215711,Leon Bailey,leon-bailey,M,False,,,,18.0,6.0,24.0,1.0,1.0,3.0,,,,1.0,,2.0,9.0,4.0,,,0.107308,0.0186,,2.0,,,,,,,2.0,,81.0,,,,,,,,10.0,,6.6,,,1.0,,,3.0,2.0,,,,23.0,6.0,27.0,1,,40.0,,3.0,,
2023-24,11352511,18,7,Aston_Villa,Home,855817,243557,Moussa Diaby,moussa-diaby,M,False,,,,14.0,4.0,18.0,2.0,1.0,1.0,,,,1.0,,1.0,9.0,5.0,,,0.0353747,0.0965,0.1315,,,,,,,,,,74.0,1.0,,,,,,,14.0,,6.7,,,,,,7.0,1.0,,,,18.0,7.0,24.0,1,,40.0,,2.0,2.0,
2023-24,11352511,18,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,1.0,,2.0,50.0,33.0,82.0,1.0,5.0,4.0,1.0,,1.0,1.0,,,5.0,9.0,,,0.214603,0.0371,,3.0,1.0,,,,,2.0,2.0,,90.0,,,,,,,,12.0,,7.8,,,,,,,6.0,,2.0,,58.0,36.0,88.0,1,2.0,108.0,1.0,2.0,,
2023-24,11352511,18,7,Aston_Villa,Home,975937,232653,Jacob Ramsey,jacob-ramsey,M,False,,,,23.0,9.0,32.0,2.0,1.0,4.0,,,,1.0,,2.0,6.0,5.0,,,0.205906,,,1.0,,,,,,,,,90.0,,,,,,,,13.0,,6.9,,,,,,,2.0,,,,34.0,9.0,41.0,0,1.0,55.0,,3.0,,1.0
2023-24,11352511,18,7,Aston_Villa,Home,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352511,18,7,Aston_Villa,Home,1117946,515599,Tommi O'Reilly,tommi-oreilly,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352563,19,7,Aston_Villa,Away,190405,151589,Leander Dendoncker,leander-dendoncker,M,False,,,3.0,11.0,20.0,31.0,1.0,2.0,3.0,,,,1.0,,,2.0,7.0,,,0.0132126,0.7039,0.9736,,,1.0,,,,2.0,,,86.0,1.0,,,,,,,6.0,,7.7,,,,,,,,,4.0,,13.0,22.0,35.0,1,4.0,50.0,2.0,1.0,,3.0
2023-24,11352563,19,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,1.0,,,10.0,9.0,18.0,,2.0,4.0,,1.0,1.0,,,2.0,5.0,4.0,,,0.0814924,0.5316,0.6358,1.0,,1.0,,,,1.0,2.0,,86.0,2.0,,,,,,,20.0,,7.0,,,,,1.0,3.0,2.0,,1.0,,17.0,11.0,26.0,3,,47.0,6.0,1.0,1.0,
2023-24,11352563,19,7,Aston_Villa,Away,808590,215711,Leon Bailey,leon-bailey,M,False,,,1.0,8.0,6.0,14.0,1.0,2.0,3.0,,,1.0,,,3.0,6.0,6.0,,,0.241544,0.1009,0.0475,,,,,,,,1.0,,77.0,1.0,,,,,,,16.0,,6.7,,,,,,4.0,2.0,,1.0,,15.0,8.0,21.0,2,1.0,37.0,2.0,1.0,2.0,
2023-24,11352563,19,7,Aston_Villa,Away,855817,243557,Moussa Diaby,moussa-diaby,M,True,,,,1.0,3.0,4.0,1.0,,1.0,,,,,,,1.0,,,,0.00046397,,,,,,,,,,,,13.0,,,,,,,,2.0,,6.5,,,,,,,1.0,,,,2.0,3.0,4.0,0,,7.0,,,,
2023-24,11352563,19,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,1.0,,1.0,20.0,21.0,40.0,2.0,,4.0,,,,1.0,,1.0,6.0,,,,0.0900563,0.0392,,1.0,,,,,,,2.0,,90.0,,,,,,,,16.0,,6.3,,,1.0,,,1.0,3.0,,3.0,,28.0,26.0,51.0,1,,60.0,1.0,,,
2023-24,11352563,19,7,Aston_Villa,Away,975937,232653,Jacob Ramsey,jacob-ramsey,M,False,,,,8.0,4.0,12.0,1.0,,2.0,,,1.0,,,1.0,3.0,2.0,,,0.0205796,0.1044,,1.0,,,,,,1.0,,,77.0,,1.0,,,,,,11.0,,6.7,,,,,,,1.0,,,,13.0,6.0,18.0,1,1.0,31.0,3.0,1.0,,
2023-24,11352563,19,7,Aston_Villa,Away,1085950,490094,Tim Iroegbunam,tim-iroegbunam,M,True,,,,4.0,2.0,6.0,,,1.0,,,,1.0,,,2.0,1.0,,,0.00168973,,,1.0,,,,,,,,,14.0,,,,,,,,,,6.5,,,,,,,,,,,4.0,2.0,6.0,0,,7.0,,1.0,,
