playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,penaltiesSaved,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,duelsWon,goalsConcededOutsideBox,penaltiesConceded,groundDuelsWon,successfulShortPasses,savesFromPenalty,totalTouchesInOppositionBox,punches,penaltyGoalsConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,totalFoulsConceded,successfulLongPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,blockedShots,overruns,totalShots,goalAssists,successfulLayoffs,unsuccessfulCrossesOpenPlay,offsides,substituteOn,successfulCrossesAndCorners,unsuccessfulLayoffs,aerialDuelsLost,putthroughBlockedDistribution,throwInsToOppositionPlayer,ownGoalScored,tacklesLost,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,shotsOffTargetIncWoodwork,cornersWon,blocks,interceptions,backwardPasses,substituteOff,hitWoodwork,shotsOnTargetIncGoals,throughBalls,goals,awayGoals,cornersTakenInclShortCorners,successfulCornersIntoBox,homeGoals,penaltiesTaken,leftFootGoals,attemptsFromSetPieces,unsuccessfulCornersIntoBox,clearancesOffTheLine,handballsConceded,secondGoalAssists,lastPlayerTackle,headedGoals,setPiecesGoals,rightFootGoals,foulWonPenalty,redCards2ndYellow,penaltyGoals
98760,Kemar Roofe,Forward,West Brom,35,Jamaica,2011-12,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14279,Marc-Antoine Fortuné,Forward,West Brom,35,France,2011-12,113.0,,0.0,,10.0,,85.0,17.0,12.0,87.0,361.0,,,28.0,1.0,,1106.0,67.0,1.0,,53.0,268.0,,90.0,,2.0,19.0,,12.0,16.0,99.0,88.0,,21.0,0.0,180.0,,84.0,49.0,17.0,,,212.0,15.0,152.0,14.0,0.0,,361.0,238.0,7.0,22.0,,,100.0,20.0,6.0,641.0,,,64.0,,0.0,2.0,11.0,2.0,9.0,4.0,30.0,1.0,38.0,29.0,20.0,5.0,2.0,9.0,14.0,1.0,,,3.0,23.0,29.0,72.0,15.0,29.0,2.0,6.0,89.0,5.0,,15.0,4.0,2.0,0.0,,,2.0,,1.0,,,,3.0,,,,,1.0,,,
26900,Peter Odemwingie,Forward,West Brom,35,Nigeria,2011-12,163.0,,0.0,,25.0,,168.0,30.0,25.0,178.0,799.0,,,33.0,6.0,,2288.0,86.0,4.0,,78.0,595.0,,146.0,,5.0,31.0,,6.0,30.0,138.0,169.0,,23.0,8.0,249.0,,127.0,81.0,30.0,,,428.0,26.0,216.0,8.0,0.0,,796.0,415.0,20.0,30.0,,,250.0,33.0,26.0,1266.0,4.0,3.0,199.0,,2.0,10.0,24.0,4.0,22.0,11.0,55.0,2.0,102.0,44.0,38.0,5.0,6.0,15.0,25.0,1.0,,,5.0,45.0,46.0,95.0,31.0,36.0,4.0,24.0,253.0,7.0,1.0,24.0,7.0,10.0,7.0,4.0,1.0,3.0,1.0,7.0,1.0,2.0,,3.0,,,1.0,,2.0,,,
20452,Shane Long,Forward,West Brom,35,Ireland,2011-12,191.0,,0.0,,23.0,,182.0,32.0,24.0,187.0,627.0,,,135.0,4.0,,2186.0,144.0,5.0,,72.0,428.0,,105.0,,4.0,24.0,,23.0,33.0,128.0,165.0,,41.0,2.0,335.0,,140.0,49.0,32.0,,,349.0,28.0,200.0,72.0,0.0,,626.0,355.0,17.0,8.0,,,136.0,53.0,12.0,990.0,4.0,3.0,93.0,,2.0,5.0,20.0,2.0,3.0,5.0,35.0,1.0,88.0,12.0,33.0,8.0,2.0,12.0,63.0,,,,6.0,22.0,12.0,68.0,16.0,12.0,3.0,27.0,186.0,5.0,3.0,19.0,1.0,8.0,3.0,,,5.0,1.0,1.0,,,,6.0,1.0,,1.0,,6.0,,,1.0
27440,Simon Cox,Forward,West Brom,35,Ireland,2011-12,55.0,,0.0,,8.0,,48.0,18.0,7.0,54.0,258.0,,,11.0,,,756.0,25.0,3.0,,22.0,198.0,,30.0,,,15.0,2.0,7.0,17.0,47.0,46.0,,5.0,0.0,80.0,,86.0,38.0,18.0,,,128.0,14.0,69.0,3.0,0.0,,257.0,120.0,8.0,9.0,,,61.0,14.0,6.0,399.0,1.0,4.0,77.0,,2.0,6.0,7.0,1.0,3.0,3.0,17.0,1.0,14.0,17.0,2.0,11.0,1.0,1.0,8.0,,1.0,,,17.0,17.0,28.0,8.0,7.0,1.0,11.0,65.0,4.0,,9.0,5.0,,,1.0,,,,,,,,2.0,,,,,,,,
