season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243395,1,90,Burnley,Home,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,,,,3.0,,,,,,,,,1.0,4.0,,,,,,,,,,,,10.0,,,,,,,,2.0,,6.3,,,,,,,,,,,,,,0,,2.0,1.0,,,
2019-20,8243395,1,90,Burnley,Home,50480,60689,Chris Wood,chris-wood,F,False,,,,5.0,,5.0,5.0,2.0,2.0,,,,,,,1.0,7.0,3.0,,,1.0,,,,,,,,90.0,,,,,,,,17.0,,6.4,,,1.0,,1.0,,2.0,,,3.0,14.0,1.0,13.0,1,,29.0,6.0,1.0,,
2019-20,8243414,2,90,Burnley,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,,1.0,1.0,2.0,2.0,,,,,,,,1.0,3.0,2.0,,,,,,,,,,,29.0,,,,,,,,4.0,,6.6,,,1.0,,1.0,,,,,,3.0,1.0,4.0,1,,9.0,,,,
2019-20,8243414,2,90,Burnley,Away,50480,60689,Chris Wood,chris-wood,F,False,,,,11.0,,11.0,4.0,1.0,,,,,,,,1.0,5.0,1.0,,,,,,,,,1.0,,61.0,,,,,,,,5.0,,6.5,,,,,,,,,,,12.0,,12.0,0,,21.0,3.0,,,
2019-20,8243435,3,90,Burnley,Away,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,1.0,1.0,2.0,3.0,,2.0,,,,,,,,4.0,1.0,,,,,,,,,,,12.0,,,,,,,,2.0,,6.4,,,,,,1.0,,,,,1.0,1.0,2.0,0,1.0,6.0,1.0,,,1.0
2019-20,8243435,3,90,Burnley,Away,50480,60689,Chris Wood,chris-wood,F,False,,,,13.0,2.0,15.0,10.0,4.0,,,1.0,1.0,,,,,10.0,5.0,,,,,,,,,1.0,,90.0,1.0,,,,,,,14.0,,6.7,,,1.0,,3.0,1.0,,,,1.0,21.0,3.0,24.0,3,,39.0,5.0,,1.0,
2019-20,8243435,3,90,Burnley,Away,58488,81183,Matěj Vydra,matej-vydra,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243434,4,90,Burnley,Home,26989,44683,Jay Rodriguez,jay-rodriguez,F,True,,,,2.0,1.0,3.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,17.0,1.0,,,,,,,1.0,,6.3,,,,,,1.0,,,,1.0,2.0,1.0,3.0,1,,7.0,1.0,,1.0,
2019-20,8243434,4,90,Burnley,Home,50480,60689,Chris Wood,chris-wood,F,False,,,,6.0,3.0,9.0,11.0,2.0,,,,,,,,1.0,13.0,3.0,,,1.0,,,,,,1.0,,90.0,1.0,,1.0,,,,,9.0,,6.3,,,,,,,,,1.0,3.0,11.0,3.0,14.0,1,,24.0,2.0,1.0,,
2019-20,8243434,4,90,Burnley,Home,58488,81183,Matěj Vydra,matej-vydra,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
