season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7827869,1,90,Burnley,Away,19524,12813,Jonathan Walters,jonathan-walters,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827869,1,90,Burnley,Away,19633,40399,Sam Vokes,sam-vokes,F,True,,,,,1.0,1.0,1.0,3.0,,,,,,,,,1.0,3.0,,,,,,,,,,,17.0,,,,,,,,8.0,,6.7,,,1.0,,,,,,,,7.0,1.0,8.0,1,,10.0,1.0,,,
2018-19,7827869,1,90,Burnley,Away,50480,60689,Chris Wood,chris-wood,F,False,,,,8.0,4.0,12.0,4.0,5.0,3.0,,,,,,,1.0,6.0,8.0,,,1.0,,,,,1.0,,,73.0,2.0,,,,,,,7.0,,6.9,,,,,,,,,1.0,4.0,12.0,4.0,16.0,2,1.0,29.0,2.0,2.0,,1.0
2018-19,7827897,2,90,Burnley,Home,19633,40399,Sam Vokes,sam-vokes,F,True,,,,4.0,1.0,5.0,5.0,5.0,,,,1.0,,,,1.0,6.0,5.0,,,,,,,,,1.0,,20.0,,,,,,,,5.0,,6.6,,,,,,,,,,,6.0,3.0,9.0,1,,11.0,,,,
2018-19,7827897,2,90,Burnley,Home,50480,60689,Chris Wood,chris-wood,F,False,,,,6.0,4.0,10.0,7.0,4.0,1.0,,,,,,,2.0,9.0,5.0,,,,,,,,,,,65.0,,,,,,,,6.0,,6.6,,,1.0,,,,,,,1.0,7.0,4.0,11.0,1,,19.0,3.0,1.0,,
2018-19,7827910,3,90,Burnley,Away,19633,40399,Sam Vokes,sam-vokes,F,True,,,,4.0,1.0,5.0,2.0,6.0,,,,,,,,,2.0,6.0,,,,,,,,,,,24.0,,,,,,,,5.0,,6.7,,,1.0,,,,,,,1.0,8.0,1.0,9.0,1,,11.0,1.0,,,
2018-19,7827910,3,90,Burnley,Away,50480,60689,Chris Wood,chris-wood,F,False,,,,4.0,4.0,8.0,3.0,2.0,,,,,,,,,6.0,2.0,,,3.0,,,,,,1.0,,66.0,,,,,,,,9.0,,6.4,,,,,,,2.0,,,1.0,9.0,4.0,11.0,0,,19.0,4.0,,,
2018-19,7827917,4,90,Burnley,Home,19633,40399,Sam Vokes,sam-vokes,F,True,,,,4.0,,4.0,5.0,5.0,,,2.0,,,,,1.0,7.0,5.0,,,1.0,,,,,,1.0,,32.0,2.0,,,,,,,3.0,,6.4,,,1.0,,,,,,,,6.0,,6.0,3,,11.0,,,,
2018-19,7827917,4,90,Burnley,Home,50480,60689,Chris Wood,chris-wood,F,False,,,,10.0,4.0,14.0,4.0,3.0,1.0,,,,1.0,,,,5.0,6.0,,,,,,,,,,,84.0,,,,,,,,15.0,,6.7,,,1.0,,,1.0,,,,,21.0,4.0,25.0,1,1.0,33.0,4.0,1.0,1.0,1.0
2018-19,7827917,4,90,Burnley,Home,58488,81183,Matěj Vydra,matej-vydra,F,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,3.0,,6.8,,,1.0,,1.0,,,,,,3.0,1.0,4.0,1,,7.0,1.0,,,
