season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2014-15,5582492,4,3,Arsenal,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582512,5,3,Arsenal,Away,1367,17733,Lukas Podolski,lukas-podolski,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,12.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582512,5,3,Arsenal,Away,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,78.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582512,5,3,Arsenal,Away,34120,37265,Alexis Sánchez,alexis-sanchez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582532,6,3,Arsenal,Home,1367,17733,Lukas Podolski,lukas-podolski,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582532,6,3,Arsenal,Home,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582532,6,3,Arsenal,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,27.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582554,7,3,Arsenal,Away,1367,17733,Lukas Podolski,lukas-podolski,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,11.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582554,7,3,Arsenal,Away,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582554,7,3,Arsenal,Away,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,79.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582572,8,3,Arsenal,Home,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582572,8,3,Arsenal,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582602,9,3,Arsenal,Away,1367,17733,Lukas Podolski,lukas-podolski,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582602,9,3,Arsenal,Away,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582602,9,3,Arsenal,Away,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582612,10,3,Arsenal,Home,1367,17733,Lukas Podolski,lukas-podolski,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,10.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582612,10,3,Arsenal,Home,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,80.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582612,10,3,Arsenal,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582612,10,3,Arsenal,Home,96536,80711,Yaya Sanogo,yaya-sanogo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582644,11,3,Arsenal,Away,1367,17733,Lukas Podolski,lukas-podolski,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582644,11,3,Arsenal,Away,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582644,11,3,Arsenal,Away,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582644,11,3,Arsenal,Away,96536,80711,Yaya Sanogo,yaya-sanogo,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582652,12,3,Arsenal,Home,1367,17733,Lukas Podolski,lukas-podolski,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582652,12,3,Arsenal,Home,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582652,12,3,Arsenal,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582652,12,3,Arsenal,Home,39070,44346,Olivier Giroud,olivier-giroud,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,13.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582688,13,3,Arsenal,Away,1367,17733,Lukas Podolski,lukas-podolski,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582688,13,3,Arsenal,Away,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582688,13,3,Arsenal,Away,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582688,13,3,Arsenal,Away,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582692,14,3,Arsenal,Home,1367,17733,Lukas Podolski,lukas-podolski,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,9.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582692,14,3,Arsenal,Home,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,81.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582692,14,3,Arsenal,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582692,14,3,Arsenal,Home,39070,44346,Olivier Giroud,olivier-giroud,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,25.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582692,14,3,Arsenal,Home,96536,80711,Yaya Sanogo,yaya-sanogo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582726,15,3,Arsenal,Away,1367,17733,Lukas Podolski,lukas-podolski,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,27.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582726,15,3,Arsenal,Away,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582726,15,3,Arsenal,Away,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582726,15,3,Arsenal,Away,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,63.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582732,16,3,Arsenal,Home,1367,17733,Lukas Podolski,lukas-podolski,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,17.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582732,16,3,Arsenal,Home,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582732,16,3,Arsenal,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,87.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582732,16,3,Arsenal,Home,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,73.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582732,16,3,Arsenal,Home,96536,80711,Yaya Sanogo,yaya-sanogo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582756,17,3,Arsenal,Away,1367,17733,Lukas Podolski,lukas-podolski,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582756,17,3,Arsenal,Away,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582756,17,3,Arsenal,Away,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582756,17,3,Arsenal,Away,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,82.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582772,18,3,Arsenal,Home,1367,17733,Lukas Podolski,lukas-podolski,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582772,18,3,Arsenal,Home,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,88.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582772,18,3,Arsenal,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582772,18,3,Arsenal,Home,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,53.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582810,19,3,Arsenal,Away,1367,17733,Lukas Podolski,lukas-podolski,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582810,19,3,Arsenal,Away,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,84.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582810,19,3,Arsenal,Away,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582810,19,3,Arsenal,Away,190867,147675,Chuba Akpom,chuba-akpom,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582824,20,3,Arsenal,Away,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582824,20,3,Arsenal,Away,190867,147675,Chuba Akpom,chuba-akpom,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,6.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582832,21,3,Arsenal,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582832,21,3,Arsenal,Home,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,73.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582860,22,3,Arsenal,Away,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,84.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582860,22,3,Arsenal,Away,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582872,23,3,Arsenal,Home,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,22.0,3.0,7.0,,,,,,,,2.0,6.0,10.0,,,1.0,1.0,1.0,,1.0,,2.0,70.0,1.0,,0.0,,,,,8.2,,,1.0,,1.0,,,,,,,,37.0,2.0,2.0,,2.0,2.0,
2014-15,5582872,23,3,Arsenal,Home,190867,147675,Chuba Akpom,chuba-akpom,F,True,,,,,,3.0,,2.0,1.0,,1.0,,,,,,1.0,6.0,,,1.0,0.0,0.0,,,,,20.0,2.0,,0.0,,,1.0,,7.3,,,,,1.0,2.0,1.0,,,,,,3.0,2.0,1.0,,2.0,1.0,2.0
2014-15,5582908,24,3,Arsenal,Away,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,78.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582908,24,3,Arsenal,Away,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582908,24,3,Arsenal,Away,190867,147675,Chuba Akpom,chuba-akpom,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582912,25,3,Arsenal,Home,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582912,25,3,Arsenal,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,68.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582912,25,3,Arsenal,Home,39070,44346,Olivier Giroud,olivier-giroud,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,22.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582936,26,3,Arsenal,Away,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,77.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582936,26,3,Arsenal,Away,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,89.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582936,26,3,Arsenal,Away,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582952,27,3,Arsenal,Home,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,3.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582952,27,3,Arsenal,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,87.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582952,27,3,Arsenal,Home,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582978,28,3,Arsenal,Away,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582978,28,3,Arsenal,Away,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582978,28,3,Arsenal,Away,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582992,29,3,Arsenal,Home,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,25.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582992,29,3,Arsenal,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,65.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582992,29,3,Arsenal,Home,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582992,29,3,Arsenal,Home,190867,147675,Chuba Akpom,chuba-akpom,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583020,30,3,Arsenal,Away,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,89.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583020,30,3,Arsenal,Away,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583020,30,3,Arsenal,Away,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583032,31,3,Arsenal,Home,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,5.0,,5.0,,,,,,1.0,,,,,,3.0,,,,0.0,0.0,,,1.0,,17.0,1.0,,0.0,,,,,7.5,,,1.0,,,2.0,,,,1.0,5.0,,5.0,3.0,,,2.0,1.0,2.0
2014-15,5583032,31,3,Arsenal,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,1.0,,4.0,28.0,3.0,30.0,1.0,1.0,7.0,,,1.0,1.0,,,3.0,7.0,6.0,,,1.0,1.0,1.0,,,4.0,3.0,90.0,1.0,,0.0,,,,,8.4,,,1.0,,,5.0,3.0,,5.0,1.0,36.0,3.0,36.0,3.0,1.0,,1.0,,4.0
2014-15,5583032,31,3,Arsenal,Home,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,17.0,3.0,20.0,5.0,6.0,2.0,1.0,,,1.0,,,1.0,10.0,9.0,,,1.0,0.0,1.0,,,,2.0,90.0,4.0,,0.0,,,,,7.9,,,1.0,,,2.0,,,,1.0,21.0,4.0,25.0,5.0,2.0,,3.0,1.0,
2014-15,5583094,32,3,Arsenal,Away,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583094,32,3,Arsenal,Away,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583094,32,3,Arsenal,Away,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,82.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583114,33,3,Arsenal,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,1.0,52.0,3.0,55.0,,1.0,4.0,,,3.0,1.0,,,3.0,6.0,6.0,,,,0.0,0.0,,,,3.0,90.0,1.0,,0.0,,,,,7.8,,,3.0,,,6.0,6.0,,3.0,,71.0,3.0,68.0,7.0,1.0,95.0,1.0,,4.0
2014-15,5583114,33,3,Arsenal,Home,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,19.0,2.0,21.0,2.0,2.0,2.0,,,,,,,1.0,6.0,2.0,,,2.0,0.0,0.0,,1.0,,1.0,90.0,1.0,,0.0,,,,,7.0,,,2.0,,,1.0,3.0,,,,31.0,2.0,30.0,3.0,,39.0,1.0,,
2014-15,5583134,34,3,Arsenal,Home,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,3.0,,3.0,1.0,1.0,,,,,,,,,3.0,2.0,,,1.0,0.0,0.0,,,,1.0,14.0,,,0.0,,,,,6.5,,,,,,1.0,1.0,,,,4.0,,3.0,0.0,1.0,,,,
