season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,11047751,7,3,Arsenal,Home,858194,205533,Eddie Nketiah,eddie-nketiah,F,True,,,,5.0,1.0,6.0,,,2.0,1.0,1.0,,,,,,1.0,,,0.501322,0.2249,0.6317,,1.0,,,,,,1.0,,18.0,1.0,,,,,,,2.0,,6.9,,,,,,1.0,,,,,6.0,1.0,7.0,1,,10.0,1.0,,1.0,
2022-23,11047751,7,3,Arsenal,Home,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,,,1.0,27.0,7.0,34.0,3.0,,2.0,,,1.0,,,2.0,5.0,1.0,,,0.21053,0.8621,1.6813,,,2.0,,,,1.0,1.0,,90.0,2.0,,,,,,,10.0,,8.4,,,,,1.0,,1.0,,1.0,1.0,31.0,7.0,37.0,3,1.0,51.0,4.0,,,1.0
2022-23,11047751,7,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,False,,,,21.0,5.0,26.0,1.0,1.0,1.0,1.0,,1.0,1.0,,3.0,8.0,4.0,,,0.0289139,0.3589,0.3536,2.0,1.0,1.0,,,,,2.0,,82.0,1.0,,,,,,,19.0,,8.0,,,1.0,,,2.0,,,1.0,1.0,31.0,6.0,37.0,3,1.0,58.0,3.0,1.0,1.0,1.0
2022-23,10385635,8,3,Arsenal,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,,26.0,7.0,33.0,6.0,,3.0,,1.0,1.0,1.0,,3.0,12.0,5.0,,,0.0289732,0.8267,1.6824,3.0,,1.0,,,,,,,90.0,3.0,,,,,,,13.0,,7.1,,,,,,2.0,1.0,,,1.0,30.0,7.0,36.0,4,2.0,58.0,4.0,1.0,2.0,2.0
2022-23,10385635,8,3,Arsenal,Away,858194,205533,Eddie Nketiah,eddie-nketiah,F,True,,,,4.0,,4.0,1.0,1.0,,,,,,,,2.0,1.0,,,0.00260499,0.0,0.0,,,,,,,,,,12.0,,,,,,,,4.0,,6.4,,,,,,1.0,,,,,7.0,,7.0,0,,9.0,,,,
2022-23,10385635,8,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,,,,20.0,4.0,24.0,2.0,,4.0,,,,,,5.0,9.0,5.0,,,0.179045,0.17,0.061,1.0,,,,,,1.0,2.0,,78.0,1.0,,,,,,,12.0,,6.8,,,,,1.0,5.0,2.0,,,,26.0,4.0,28.0,1,,50.0,,1.0,4.0,
2022-23,10385635,8,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,1.0,,1.0,38.0,3.0,40.0,2.0,,2.0,,,1.0,,,2.0,7.0,2.0,,,0.134827,0.2286,0.2378,2.0,2.0,,,,,1.0,3.0,,89.0,1.0,,,,,,,9.0,,7.7,,,1.0,,1.0,1.0,3.0,,1.0,,42.0,4.0,43.0,3,2.0,59.0,1.0,,,1.0
2022-23,10385648,9,3,Arsenal,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,1.0,15.0,3.0,18.0,2.0,1.0,2.0,,1.0,,,,2.0,8.0,7.0,,,0.0312352,1.4179,1.1043,3.0,,1.0,,,,,1.0,,80.0,3.0,1.0,,,,,,12.0,,7.4,,,1.0,,,2.0,,,1.0,,18.0,3.0,21.0,4,2.0,44.0,4.0,3.0,1.0,2.0
2022-23,10385648,9,3,Arsenal,Home,858194,205533,Eddie Nketiah,eddie-nketiah,F,True,,,,3.0,1.0,4.0,,,2.0,,,,,,1.0,1.0,2.0,,,0.0170799,0.0,0.0,,,,,,,,,,10.0,,,,,,,,2.0,,6.6,,,,,,,,,,,3.0,1.0,4.0,0,,9.0,1.0,2.0,,
2022-23,10385648,9,3,Arsenal,Home,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,,,1.0,31.0,5.0,36.0,1.0,,3.0,,,1.0,,,2.0,7.0,7.0,,,0.116543,0.1247,0.142,2.0,1.0,,,,1.0,,2.0,,90.0,1.0,,,,,,,18.0,,7.4,,,1.0,,,6.0,9.0,,1.0,1.0,42.0,5.0,38.0,3,2.0,71.0,2.0,1.0,4.0,2.0
2022-23,10385648,9,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,False,3.0,,,28.0,5.0,30.0,1.0,,1.0,,,,,,2.0,5.0,3.0,,,0.201992,0.2731,0.1409,,,,,,,,5.0,,90.0,1.0,,,,,,,14.0,,7.3,,,2.0,,1.0,3.0,9.0,,,,36.0,5.0,32.0,3,1.0,56.0,2.0,1.0,1.0,1.0
2022-23,10385644,10,3,Arsenal,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,2.0,14.0,5.0,19.0,,,4.0,,,,1.0,,3.0,7.0,5.0,,1.0,0.0640314,0.2851,0.3121,2.0,,,,,,,,,89.0,2.0,,,,,,1.0,9.0,,7.0,,,,,1.0,4.0,,,3.0,1.0,16.0,5.0,21.0,2,1.0,42.0,3.0,1.0,3.0,1.0
2022-23,10385644,10,3,Arsenal,Home,858194,205533,Eddie Nketiah,eddie-nketiah,F,True,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,0.00098559,0.0,0.0,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,1.0,,2.0,,2.0,0,,4.0,,,,
2022-23,10385644,10,3,Arsenal,Home,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,,,1.0,18.0,6.0,24.0,,1.0,6.0,1.0,,1.0,1.0,,,6.0,4.0,,,0.651391,0.4973,0.6301,2.0,1.0,1.0,,,,,2.0,,90.0,1.0,,,,,,,19.0,,7.6,,,,,,3.0,2.0,,1.0,1.0,26.0,7.0,31.0,2,,54.0,7.0,3.0,,
2022-23,10385644,10,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,False,,,1.0,16.0,2.0,18.0,,,3.0,,,1.0,,,1.0,5.0,4.0,,,0.0239559,2.0413,2.034,3.0,,2.0,,,,1.0,,,89.0,3.0,,,,,,,12.0,,8.1,,,,,1.0,3.0,2.0,,1.0,,22.0,2.0,22.0,4,1.0,43.0,3.0,2.0,1.0,1.0
2022-23,10385700,11,3,Arsenal,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,1.0,13.0,7.0,20.0,3.0,,1.0,,1.0,,3.0,,2.0,11.0,4.0,,,0.0153355,0.0688,0.0,1.0,,,,,,,2.0,,82.0,,,,,,,,12.0,,6.3,,,1.0,,1.0,4.0,,,1.0,,16.0,8.0,24.0,1,1.0,43.0,4.0,1.0,2.0,1.0
2022-23,10385700,11,3,Arsenal,Away,858194,205533,Eddie Nketiah,eddie-nketiah,F,True,,,1.0,3.0,,3.0,2.0,1.0,1.0,,,,,,,3.0,1.0,,,0.00109012,0.0712,0.0,1.0,,,,,,,,,8.0,,,,,,,,2.0,,6.5,,,1.0,,,1.0,,,2.0,,4.0,,4.0,1,,7.0,,,,
2022-23,10385700,11,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,,,1.0,12.0,12.0,24.0,1.0,,6.0,,,1.0,,,3.0,12.0,6.0,,,0.214727,0.0523,0.0,4.0,,,,,,1.0,1.0,,90.0,,,,,,,,20.0,,6.2,,,,,,8.0,4.0,,4.0,,20.0,14.0,30.0,1,1.0,60.0,3.0,1.0,4.0,
2022-23,10385700,11,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,1.0,,,10.0,6.0,15.0,1.0,,6.0,,,,,,2.0,6.0,6.0,,,0.0880617,0.0924,0.1081,1.0,,1.0,,,,,1.0,,82.0,1.0,,,,,,,15.0,,7.2,,,,,,5.0,1.0,,1.0,,18.0,9.0,26.0,1,1.0,42.0,,2.0,3.0,1.0
2022-23,10913239,12,3,Arsenal,Home,135666,116216,Leandro Trossard,leandro-trossard,F,True,,,,10.0,,10.0,,,,,,,,,1.0,2.0,,,,0.0272941,,,1.0,,,,,,,1.0,,14.0,,,,,,,,6.0,,6.4,,,,,,,1.0,,1.0,,14.0,,13.0,0,,18.0,1.0,,,
2022-23,10913239,12,3,Arsenal,Home,858194,205533,Eddie Nketiah,eddie-nketiah,F,False,,,,4.0,7.0,11.0,3.0,,2.0,,2.0,2.0,1.0,,3.0,10.0,4.0,,,0.00339365,0.5623,,3.0,,,,,,,,,90.0,,,,,,,1.0,8.0,,5.8,,,2.0,,,1.0,,,,,5.0,8.0,13.0,4,1.0,30.0,2.0,3.0,,
2022-23,10913239,12,3,Arsenal,Home,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,1.0,,,9.0,9.0,17.0,2.0,,4.0,,,,,,1.0,6.0,5.0,,,0.0992955,,,2.0,,,,,,,1.0,,76.0,,,,,,,,9.0,,6.8,,,,,,4.0,3.0,,,,12.0,11.0,20.0,0,1.0,35.0,2.0,1.0,3.0,
2022-23,10913239,12,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,False,1.0,,,11.0,4.0,14.0,1.0,,2.0,1.0,,,1.0,,2.0,6.0,7.0,,,0.12082,0.7884,0.9934,1.0,,1.0,,,,1.0,1.0,,90.0,1.0,,,,,,,16.0,,7.2,,,,,,2.0,1.0,,2.0,,17.0,5.0,21.0,1,2.0,46.0,3.0,4.0,1.0,2.0
2022-23,10385368,13,3,Arsenal,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,,13.0,8.0,21.0,4.0,2.0,3.0,,2.0,2.0,,,3.0,11.0,8.0,,,0.0866654,0.3445,0.1471,1.0,,,,,,,,,90.0,1.0,1.0,,,,,,12.0,,5.8,,,1.0,,1.0,3.0,,,1.0,1.0,17.0,9.0,26.0,4,2.0,47.0,1.0,4.0,,1.0
2022-23,10385368,13,3,Arsenal,Away,858194,205533,Eddie Nketiah,eddie-nketiah,F,True,,,,5.0,,5.0,,,1.0,,,1.0,,,,2.0,3.0,,,0.00607636,0.0907,0.0,1.0,,,,,,,,,19.0,,,,,,,,3.0,,6.6,,,,,,1.0,,,,,5.0,,5.0,1,1.0,14.0,2.0,2.0,,
2022-23,10385368,13,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,1.0,,,9.0,4.0,12.0,3.0,,2.0,,,1.0,,,1.0,6.0,4.0,,,0.0285315,0.0445,0.0,1.0,,,,,,,,,71.0,,,,,,,,13.0,,6.6,,,,,2.0,3.0,4.0,,1.0,1.0,15.0,5.0,16.0,1,2.0,36.0,3.0,,2.0,
2022-23,10385368,13,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,,,1.0,13.0,8.0,21.0,,,7.0,,,1.0,2.0,,2.0,6.0,4.0,,,0.0375487,0.0714,0.0,2.0,,,,,,2.0,,,90.0,,,,,,,,15.0,,6.5,,,1.0,,,3.0,2.0,,2.0,1.0,23.0,8.0,29.0,2,2.0,47.0,1.0,1.0,1.0,2.0
2022-23,10385364,14,3,Arsenal,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,,27.0,9.0,36.0,,2.0,5.0,2.0,2.0,2.0,1.0,,6.0,10.0,6.0,,,0.575694,0.6699,0.4376,,2.0,,,,,1.0,4.0,,90.0,3.0,,,,,,,21.0,,7.4,,,2.0,,,3.0,,,1.0,,34.0,11.0,45.0,7,3.0,72.0,3.0,1.0,,3.0
2022-23,10385364,14,3,Arsenal,Home,858194,205533,Eddie Nketiah,eddie-nketiah,F,True,,,,4.0,1.0,5.0,,,,,,,,,,,,,,0.0258351,0.0,0.0,,,,,,,,1.0,,15.0,,,,,,,,2.0,,6.6,,,,,,,,,,,5.0,2.0,7.0,0,,8.0,,,,
2022-23,10385364,14,3,Arsenal,Home,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,,,2.0,18.0,3.0,21.0,3.0,,2.0,,,,,,4.0,7.0,,,,0.0765646,0.2683,0.309,,,1.0,,,,2.0,1.0,,63.0,2.0,,,,,,,10.0,,7.4,,,,,,,1.0,,2.0,1.0,22.0,3.0,24.0,2,,38.0,2.0,,,
2022-23,10385364,14,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,False,2.0,,1.0,13.0,2.0,13.0,,,2.0,,,,1.0,,,2.0,1.0,,,0.122238,0.1564,0.0,1.0,1.0,,,,,,3.0,,27.0,,,,,,,,5.0,,7.3,,,1.0,,,,3.0,,1.0,,18.0,2.0,17.0,1,,23.0,,1.0,,
2022-23,10385376,15,3,Arsenal,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,,15.0,3.0,18.0,4.0,2.0,2.0,,1.0,1.0,1.0,,3.0,16.0,12.0,,,0.0399028,0.5455,0.1034,3.0,,,,,,2.0,2.0,,90.0,1.0,,,,,,,23.0,,6.6,,,1.0,,2.0,9.0,3.0,,1.0,,24.0,3.0,24.0,3,2.0,63.0,6.0,4.0,4.0,2.0
2022-23,10385376,15,3,Arsenal,Away,858194,205533,Eddie Nketiah,eddie-nketiah,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385376,15,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,,,2.0,15.0,6.0,21.0,2.0,1.0,6.0,1.0,,,,,3.0,8.0,5.0,,,0.222672,0.162,0.0,2.0,,,,,,,1.0,,89.0,,,,,,,,14.0,,7.1,,,2.0,,1.0,2.0,3.0,,2.0,,20.0,8.0,25.0,2,,45.0,3.0,3.0,1.0,
2022-23,10385376,15,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,2.0,,1.0,25.0,9.0,32.0,1.0,,6.0,1.0,,,,,5.0,9.0,4.0,,,0.130674,0.1073,0.0,2.0,1.0,,,,,,3.0,,90.0,,,,,,,,21.0,,7.4,,,1.0,,,1.0,9.0,,1.0,,37.0,10.0,38.0,1,2.0,60.0,2.0,2.0,,1.0
2022-23,10385393,16,3,Arsenal,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,1.0,20.0,9.0,29.0,6.0,2.0,3.0,,,2.0,1.0,,,7.0,6.0,,,0.136724,0.3526,0.0,,,,,,1.0,2.0,1.0,,90.0,,,,,,,,6.0,,7.6,,,3.0,,3.0,1.0,,,1.0,1.0,21.0,10.0,31.0,5,1.0,52.0,4.0,2.0,1.0,
2022-23,10385393,16,3,Arsenal,Away,858194,205533,Eddie Nketiah,eddie-nketiah,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385393,16,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,,,1.0,9.0,9.0,18.0,3.0,1.0,1.0,,,,,,1.0,5.0,4.0,,,0.0157314,0.0658,0.259,,,,,,,1.0,,,90.0,1.0,1.0,,,,,,16.0,,6.9,,,,,,3.0,5.0,,1.0,,16.0,9.0,20.0,1,1.0,44.0,5.0,,2.0,1.0
