season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896967,1,3,Arsenal,Away,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,,,1.0,9.0,5.0,14.0,1.0,,,,,,2.0,,3.0,8.0,6.0,,,2.0,,1.0,,,1.0,1.0,,87.0,1.0,,,,,,,7.0,,7.4,,,1.0,,1.0,1.0,,,2.0,1.0,12.0,5.0,17.0,2,2.0,34.0,1.0,3.0,1.0,1.0
2020-21,8896967,1,3,Arsenal,Away,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,False,,,,13.0,7.0,20.0,,2.0,7.0,,,,2.0,,2.0,7.0,4.0,,,2.0,,1.0,,,,1.0,,90.0,3.0,,,,,,,14.0,,7.5,,,,,,2.0,2.0,,1.0,1.0,20.0,9.0,27.0,3,,40.0,1.0,2.0,1.0,
2020-21,8896967,1,3,Arsenal,Away,593526,195735,Nicolas Pépé,nicolas-pepe,F,True,1.0,,,5.0,3.0,7.0,1.0,,2.0,,,,,,,2.0,,,,,,,,,,1.0,,15.0,,,,,,,,4.0,,6.6,,,,,,1.0,1.0,,,,7.0,3.0,9.0,0,,12.0,1.0,,,
2020-21,8896967,1,3,Arsenal,Away,858194,205533,Eddie Nketiah,eddie-nketiah,F,True,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,,1.0,,,,
2020-21,8896967,1,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896947,2,3,Arsenal,Home,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,,,,14.0,8.0,22.0,2.0,,5.0,,,,1.0,,1.0,5.0,2.0,,,2.0,,1.0,,,,,,77.0,1.0,,,,,,,12.0,,7.1,,,,,1.0,,,,1.0,1.0,19.0,11.0,30.0,1,,39.0,2.0,2.0,,
2020-21,8896947,2,3,Arsenal,Home,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,False,,,2.0,20.0,6.0,26.0,2.0,,1.0,1.0,,,,,3.0,5.0,3.0,,,,1.0,,,,,3.0,,90.0,1.0,,,,,,,10.0,,7.4,,,,,,1.0,5.0,,3.0,1.0,26.0,6.0,27.0,1,1.0,42.0,1.0,1.0,1.0,1.0
2020-21,8896947,2,3,Arsenal,Home,593526,195735,Nicolas Pépé,nicolas-pepe,F,True,,,,6.0,1.0,7.0,1.0,,2.0,,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,26.0,,,,,,,,8.0,,6.6,,,,,,1.0,3.0,,,,10.0,1.0,8.0,1,,20.0,3.0,,1.0,
2020-21,8896947,2,3,Arsenal,Home,858194,205533,Eddie Nketiah,eddie-nketiah,F,True,,,,,2.0,2.0,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,13.0,1.0,,,,,,,3.0,,7.5,,,,,,1.0,,,,,2.0,2.0,4.0,1,,8.0,1.0,,1.0,
2020-21,8896947,2,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,False,1.0,,1.0,14.0,17.0,30.0,2.0,1.0,4.0,,,1.0,,,,3.0,4.0,,,,,,,,,3.0,,89.0,,,,,,,,18.0,,7.3,,,1.0,,1.0,3.0,2.0,,2.0,3.0,24.0,19.0,41.0,2,,64.0,4.0,1.0,2.0,
2020-21,8896930,3,3,Arsenal,Away,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,,,,3.0,8.0,11.0,1.0,3.0,3.0,,2.0,,2.0,,1.0,6.0,4.0,,,2.0,,1.0,,,,1.0,,74.0,3.0,,,,,,,6.0,,6.6,,,,,1.0,,,,,1.0,4.0,9.0,13.0,3,,25.0,3.0,1.0,,
2020-21,8896930,3,3,Arsenal,Away,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,False,,,1.0,4.0,4.0,8.0,1.0,3.0,3.0,,,,2.0,,,4.0,4.0,,,,,,,,,,,90.0,,,,,,,,16.0,,6.4,,,,,1.0,1.0,1.0,,2.0,1.0,12.0,9.0,20.0,0,1.0,27.0,,,,
2020-21,8896930,3,3,Arsenal,Away,593526,195735,Nicolas Pépé,nicolas-pepe,F,True,,,,2.0,2.0,4.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,22.0,,,,,,,,4.0,,6.4,,,,,,1.0,2.0,,,,5.0,2.0,5.0,0,,9.0,,,,
2020-21,8896930,3,3,Arsenal,Away,858194,205533,Eddie Nketiah,eddie-nketiah,F,True,,,,1.0,1.0,2.0,2.0,,,,,,,,1.0,3.0,,,,,,,,,,,,16.0,,,,,,,,1.0,,6.4,,,,,,,,,,,1.0,1.0,2.0,0,,3.0,,,,
2020-21,8896930,3,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896901,4,3,Arsenal,Home,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896901,4,3,Arsenal,Home,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,False,,,,23.0,4.0,27.0,2.0,1.0,1.0,,,,1.0,,,4.0,3.0,,,1.0,,,,,,1.0,,90.0,2.0,,,,,,,8.0,,7.0,,,,,1.0,1.0,1.0,,2.0,,28.0,5.0,32.0,2,,42.0,2.0,1.0,1.0,
2020-21,8896901,4,3,Arsenal,Home,593526,195735,Nicolas Pépé,nicolas-pepe,F,True,,,1.0,7.0,1.0,8.0,4.0,,1.0,,,,1.0,,1.0,7.0,,,,,,1.0,,,,,,32.0,1.0,,,,,,,7.0,,6.9,,,,,,1.0,,,2.0,,10.0,2.0,12.0,1,,20.0,1.0,,,
2020-21,8896901,4,3,Arsenal,Home,858194,205533,Eddie Nketiah,eddie-nketiah,F,False,,,,4.0,5.0,9.0,,2.0,1.0,,,,,,,,3.0,,,,,,,,,,,58.0,1.0,,,,,,,6.0,,6.9,,,,,1.0,1.0,,,,,7.0,5.0,12.0,1,,20.0,3.0,,1.0,
2020-21,8896901,4,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,False,,,,19.0,8.0,27.0,1.0,,2.0,,,1.0,1.0,,,3.0,8.0,,,,,1.0,,,,,,87.0,1.0,,,,,,,8.0,,7.5,,,,,1.0,3.0,2.0,,1.0,,24.0,9.0,31.0,2,2.0,51.0,,4.0,2.0,1.0
2020-21,8896916,5,3,Arsenal,Away,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,True,,,,,2.0,2.0,1.0,,1.0,,,,,,,2.0,,,,1.0,,,,,,,,21.0,,,,,,,,3.0,,6.4,,,,,,,,,1.0,,3.0,2.0,5.0,0,,5.0,,,,
2020-21,8896916,5,3,Arsenal,Away,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,False,1.0,,,9.0,2.0,10.0,2.0,2.0,1.0,1.0,,,,,1.0,5.0,3.0,,,1.0,,,,,,2.0,,90.0,,,,,,,,9.0,,7.0,,,,,1.0,1.0,1.0,,2.0,2.0,12.0,4.0,15.0,0,,25.0,2.0,1.0,,
