season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025154,5,3,Arsenal,Home,804508,224117,Viktor Gyökeres,viktor-gyokeres,F,False,,,,3.0,3.0,6.0,2.0,2.0,,3.0,,,,,,,2.0,5.0,2.0,,,0.0106141,,,,0.0,,,,,,,,,,,,,90.0,,,,,13.0,,,5.9,,,,,,,1.0,,,1.0,1.0,7.0,4.0,11.0,,,0,,22.0,5.0,,,
2025-26,14025154,5,3,Arsenal,Home,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,True,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,0.00054006,0.1963,0.7998,,0.0,1.0,,,,,,,,,,,,10.0,1.0,,,,2.0,,,7.6,,,,,,,1.0,,,,,1.0,,1.0,,,1,,5.0,1.0,,,
2025-26,14025154,5,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,True,2.0,,1.0,19.0,3.0,22.0,,,,3.0,,,1.0,1.0,,,,4.0,6.0,,,0.214251,0.0401,,3.0,0.0,,,,,,2.0,,,,,,,45.0,,,,,7.0,,,7.4,,,,,,,3.0,4.0,,3.0,2.0,22.0,3.0,25.0,,,1,,41.0,2.0,3.0,3.0,
2025-26,14025154,5,3,Arsenal,Home,966547,248857,Noni Madueke,noni-madueke,F,False,,,1.0,7.0,3.0,10.0,,,,2.0,,1.0,,2.0,,,1.0,5.0,,,,0.00648077,0.1548,0.2447,,0.0,,,,,,,,,,,,,45.0,1.0,,,,18.0,,,6.0,,,1.0,,,,2.0,5.0,,2.0,,11.0,5.0,16.0,,,2,,32.0,3.0,,,
2025-26,14025202,6,3,Arsenal,Away,135666,116216,Leandro Trossard,leandro-trossard,F,False,1.0,,2.0,13.0,7.0,20.0,1.0,,,2.0,,1.0,,1.0,,,,2.0,1.0,,,0.119599,0.3328,,,0.0,,,,1.0,,1.0,,,,,,,88.0,,,,,9.0,,,6.3,,,1.0,,,,,2.0,,4.0,,19.0,8.0,27.0,,,1,,34.0,1.0,1.0,,
2025-26,14025202,6,3,Arsenal,Away,804508,224117,Viktor Gyökeres,viktor-gyokeres,F,False,,,,6.0,2.0,8.0,8.0,1.0,,4.0,,,3.0,,,,1.0,11.0,3.0,,,0.122175,0.262,0.0221,,0.0,,,,,,2.0,,,,,,,90.0,1.0,,,,13.0,,,5.8,,,2.0,,,1.0,3.0,,,,,11.0,2.0,13.0,,,6,1.0,32.0,5.0,,1.0,1.0
2025-26,14025202,6,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,True,,,,2.0,1.0,3.0,,,,2.0,,,1.0,,,,,,2.0,,,0.0144227,0.047,,,0.0,,,,,,,,,,,,,20.0,,,,,1.0,,,6.8,,,,,,1.0,1.0,,,,,2.0,1.0,3.0,,,1,,8.0,1.0,1.0,1.0,
2025-26,14025202,6,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,2.0,,,13.0,5.0,18.0,1.0,,,5.0,,,1.0,,,,1.0,4.0,5.0,,,0.0135953,0.0771,0.0648,2.0,0.0,,,,,,,,,,,,,70.0,1.0,,,,18.0,,,6.5,,,,,,,4.0,5.0,,4.0,,22.0,6.0,28.0,,,2,,47.0,2.0,2.0,3.0,
2025-26,14025214,7,3,Arsenal,Home,135666,116216,Leandro Trossard,leandro-trossard,F,False,1.0,,1.0,22.0,2.0,24.0,,,,1.0,,,2.0,,,,,1.0,4.0,,,0.0876134,0.1183,,1.0,0.0,,,,,,2.0,,,,,,,75.0,,,,,16.0,,,7.2,,,,,,1.0,1.0,6.0,,3.0,,32.0,2.0,34.0,,,2,2.0,48.0,1.0,1.0,1.0,2.0
2025-26,14025214,7,3,Arsenal,Home,804508,224117,Viktor Gyökeres,viktor-gyokeres,F,False,,,,5.0,,5.0,1.0,3.0,,1.0,,2.0,,,,,3.0,6.0,6.0,,,0.0495957,0.6318,0.4365,1.0,0.0,,,,,,,,,,,,,90.0,1.0,,,,15.0,,,5.9,,,1.0,,,,2.0,,,,,10.0,1.0,11.0,,,2,,28.0,5.0,2.0,1.0,
2025-26,14025214,7,3,Arsenal,Home,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,True,1.0,,,0.0,,,,,,1.0,,,,,,,1.0,1.0,,,,0.0557172,,,1.0,0.0,,,,,,1.0,,,,,,,11.0,,,,,4.0,,,6.4,,,,,,1.0,,3.0,,,,1.0,,1.0,,,0,,7.0,,,,
2025-26,14025214,7,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,False,,,,14.0,7.0,21.0,,1.0,,4.0,1.0,,2.0,2.0,,,1.0,7.0,6.0,,,1.11046,0.8434,0.6867,2.0,0.0,1.0,,,,1.0,2.0,,,,,,,90.0,1.0,,,,13.0,,,8.5,,,1.0,,,,2.0,4.0,,,1.0,19.0,8.0,27.0,,,4,2.0,49.0,,3.0,,
2025-26,14025239,8,3,Arsenal,Away,135666,116216,Leandro Trossard,leandro-trossard,F,False,,,,21.0,6.0,27.0,,2.0,17.0,4.0,,,,,,,4.0,6.0,4.0,,,0.0687064,0.5966,0.8553,1.0,0.0,1.0,,,,1.0,1.0,,,,,,,81.0,1.0,,,,21.0,2.0,,6.8,,,2.0,,131.75190521133,1.0,1.0,5.0,,3.0,,29.0,7.0,36.0,49.335061637763,43.92782333868,3,,57.0,1.0,2.0,,
2025-26,14025239,8,3,Arsenal,Away,804508,224117,Viktor Gyökeres,viktor-gyokeres,F,False,,,,5.0,,5.0,2.0,1.0,4.0,2.0,,,,,,,,3.0,4.0,,,0.015217,0.3997,0.1539,1.0,0.0,,,,,,,,,,,,,89.0,2.0,,,,8.0,0.0,,6.2,,,1.0,,28.836422637739,,1.0,,,,,9.0,,9.0,15.093537269688,,3,,20.0,4.0,2.0,1.0,
2025-26,14025239,8,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,True,,,,3.0,1.0,4.0,,1.0,2.0,1.0,,1.0,,,,,,,2.0,,,0.001474,0.5156,0.3925,,0.0,,,,,,,,,,,,,9.0,1.0,,,,4.0,1.0,,6.7,,,1.0,,55.991008234427,,,,,,,4.0,1.0,5.0,15.700629482458,40.331237322949,2,1.0,12.0,3.0,,,1.0
2025-26,14025239,8,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,3.0,,1.0,24.0,4.0,28.0,,1.0,35.0,9.0,1.0,,1.0,2.0,,,4.0,7.0,14.0,,1.0,0.54603,0.0734,0.0216,,0.0,,,,,,7.0,,,,,,,90.0,1.0,,,,32.0,9.0,,8.1,,,,,345.99729281422,1.0,7.0,14.0,,2.0,1.0,37.0,4.0,41.0,148.39922322861,148.71632005699,2,2.0,86.0,3.0,5.0,6.0,1.0
2025-26,14025255,9,3,Arsenal,Home,135666,116216,Leandro Trossard,leandro-trossard,F,False,1.0,,2.0,18.0,4.0,22.0,,,,6.0,,1.0,1.0,,,,2.0,4.0,2.0,,,0.0541875,0.2235,0.3808,,0.0,,,,,1.0,,,,,,,,90.0,1.0,,,,12.0,,,7.0,,,1.0,,,,3.0,2.0,,2.0,1.0,23.0,4.0,27.0,,,3,,45.0,2.0,1.0,1.0,
2025-26,14025255,9,3,Arsenal,Home,804508,224117,Viktor Gyökeres,viktor-gyokeres,F,False,,,,9.0,3.0,12.0,4.0,2.0,,2.0,,1.0,,1.0,,,2.0,10.0,2.0,,,0.0165134,0.2708,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,10.0,,,5.7,,,1.0,,,1.0,2.0,,,,,12.0,4.0,16.0,,,1,,27.0,2.0,,,
2025-26,14025255,9,3,Arsenal,Home,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,True,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,2.0,,,,0.00144368,,,,0.0,,,,,,,,,,,,,24.0,,,,,7.0,,,6.3,,,,,,1.0,,1.0,,1.0,,4.0,,4.0,,,0,,10.0,2.0,,,
2025-26,14025255,9,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,False,,,,10.0,5.0,15.0,,2.0,,5.0,,,,,,,1.0,2.0,7.0,,,0.00669487,0.0198,,1.0,0.0,,,,,,,,,,,,,66.0,,,,,10.0,,,6.8,,,1.0,,,,1.0,,,1.0,1.0,14.0,7.0,21.0,,,1,2.0,35.0,3.0,2.0,1.0,1.0
2025-26,14025275,10,3,Arsenal,Away,135666,116216,Leandro Trossard,leandro-trossard,F,False,1.0,,2.0,14.0,6.0,20.0,1.0,,,2.0,1.0,,,1.0,,,3.0,8.0,5.0,,,0.150646,0.272,0.1353,1.0,1.0,,,,,,2.0,,,,,,,89.0,2.0,,,,23.0,,,6.4,,,,,,,4.0,3.0,,6.0,,21.0,9.0,30.0,,,2,1.0,58.0,6.0,2.0,2.0,
2025-26,14025275,10,3,Arsenal,Away,804508,224117,Viktor Gyökeres,viktor-gyokeres,F,False,,,1.0,8.0,2.0,10.0,1.0,1.0,,2.0,2.0,,,,,,,2.0,1.0,,,0.174357,0.8712,0.6558,2.0,0.0,1.0,,,,,3.0,,,,,,,45.0,1.0,,,,4.0,,,7.2,,,,,,,,,,1.0,,11.0,2.0,13.0,,,1,,17.0,,,,
2025-26,14025275,10,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,,,,14.0,5.0,19.0,2.0,,,1.0,,2.0,,,,,,4.0,1.0,,,0.0557669,0.5814,0.4471,1.0,0.0,,,,,,2.0,,,,,,,90.0,2.0,,,,9.0,,,6.7,,,,,,,1.0,1.0,,,1.0,17.0,7.0,24.0,,,2,1.0,34.0,2.0,,,
2025-26,14025054,11,3,Arsenal,Away,135666,116216,Leandro Trossard,leandro-trossard,F,False,,,,32.0,5.0,37.0,,,,5.0,,,,,,,1.0,3.0,1.0,,,0.307432,0.0484,0.1695,1.0,0.0,1.0,,,,,1.0,,,,,,,90.0,1.0,,,,12.0,,,7.4,,,,,,,1.0,4.0,,,,36.0,5.0,41.0,,,1,,55.0,2.0,1.0,,
2025-26,14025054,11,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,2.0,,1.0,30.0,6.0,36.0,,2.0,,8.0,2.0,,,,,,2.0,9.0,8.0,,,0.186937,0.5163,0.6852,2.0,0.0,1.0,,,,,2.0,,,,,,,90.0,2.0,,,,16.0,,,7.8,,,1.0,,,2.0,6.0,5.0,,3.0,,33.0,8.0,41.0,,,3,2.0,73.0,1.0,3.0,1.0,1.0
2025-26,14025066,12,3,Arsenal,Home,135666,116216,Leandro Trossard,leandro-trossard,F,False,1.0,,,9.0,2.0,11.0,2.0,,,5.0,,,,,,,,6.0,4.0,,,0.0835152,0.2156,0.859,,1.0,1.0,,,,,2.0,,,,,,,78.0,1.0,,,,17.0,,,7.8,,,,,,,4.0,1.0,,2.0,,20.0,3.0,23.0,,,1,2.0,39.0,1.0,2.0,,1.0
2025-26,14025066,12,3,Arsenal,Home,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025066,12,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,False,1.0,,,15.0,9.0,24.0,1.0,,,8.0,,,,,,,1.0,4.0,7.0,,,0.0933155,0.1119,0.4822,1.0,0.0,,,,,2.0,2.0,,,,,,,90.0,2.0,,,,15.0,,,6.9,,,1.0,,,1.0,2.0,3.0,,3.0,,21.0,11.0,32.0,,,3,3.0,61.0,2.0,4.0,,
2025-26,14025066,12,3,Arsenal,Home,966547,248857,Noni Madueke,noni-madueke,F,True,,,,3.0,,3.0,,,,1.0,,,,1.0,,,,2.0,2.0,,,0.00514142,,,,0.0,,,,,1.0,,,,,,,,12.0,,,,,4.0,,,6.6,,,,,,,2.0,,,,,5.0,,5.0,,,0,,10.0,,1.0,1.0,
2025-26,14025099,13,3,Arsenal,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025099,13,3,Arsenal,Away,804508,224117,Viktor Gyökeres,viktor-gyokeres,F,True,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,0.00083447,,,1.0,0.0,,,,,,1.0,,,,,,,18.0,,,,,,,,6.4,,,,,,,,,,,,1.0,,1.0,,,0,,2.0,,,,
2025-26,14025099,13,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,,,,5.0,,5.0,3.0,,4.0,,,,,,,,,5.0,,,,0.00816846,0.1119,0.5857,,0.0,,,,,,,,,,,,,57.0,1.0,,,,9.0,,,6.4,,,,,31.013098946365,,2.0,,,,,6.0,,6.0,22.68,,1,,16.0,6.0,,,
2025-26,14025099,13,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,2.0,,1.0,14.0,3.0,17.0,2.0,1.0,16.0,4.0,1.0,,1.0,,,,1.0,4.0,6.0,,,0.580952,0.1923,0.1191,,1.0,,,,,,2.0,,,,,,,90.0,1.0,,,,14.0,,,7.4,,,1.0,,156.06414849925,,3.0,5.0,,2.0,2.0,20.0,3.0,23.0,-22.785,,3,,44.0,3.0,3.0,2.0,
2025-26,14025099,13,3,Arsenal,Away,966547,248857,Noni Madueke,noni-madueke,F,True,,,,11.0,,11.0,3.0,1.0,6.0,,,,,,,,1.0,5.0,2.0,,,0.0281228,,,,0.0,,,,,,,,,,,,,33.0,,,,,8.0,,,6.2,,,,,71.239557482738,,1.0,1.0,,,,14.0,,14.0,-57.015,,0,,21.0,1.0,1.0,,
2025-26,14025126,14,3,Arsenal,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025126,14,3,Arsenal,Home,804508,224117,Viktor Gyökeres,viktor-gyokeres,F,True,,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,0.0008315,,,,0.0,,,,,,,,,,,,,14.0,,,,,1.0,,,6.5,,,,,5.5955139174164,,,,,,,1.0,1.0,2.0,-5.46,,0,,3.0,1.0,,,
2025-26,14025126,14,3,Arsenal,Home,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,,,,13.0,3.0,16.0,1.0,,14.0,2.0,,,,,,,3.0,6.0,3.0,,,0.0164089,0.0935,,1.0,0.0,,,,,,1.0,,,,,,,61.0,,1.0,,,11.0,,,6.5,,,1.0,,124.34717851738,,2.0,1.0,,,,16.0,3.0,19.0,-12.81,,1,,34.0,3.0,2.0,1.0,
2025-26,14025126,14,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,True,,,,7.0,1.0,8.0,,,8.0,2.0,,1.0,,1.0,,,1.0,3.0,1.0,,,0.0135798,0.6049,0.7299,,0.0,1.0,,,,,,,,,,,,29.0,2.0,,,,6.0,,,8.2,,,,,79.139333476376,,1.0,1.0,,1.0,,9.0,1.0,10.0,58.275,,2,1.0,18.0,1.0,,,1.0
2025-26,14025126,14,3,Arsenal,Home,966547,248857,Noni Madueke,noni-madueke,F,False,,,1.0,16.0,1.0,17.0,,2.0,12.0,,,1.0,1.0,,,,1.0,4.0,6.0,,,0.0672538,0.1314,0.0322,1.0,0.0,,,,,,,,,,,,,61.0,1.0,,,,14.0,,,7.1,,,,,109.59388404629,2.0,4.0,4.0,,1.0,,20.0,1.0,21.0,38.745,,2,2.0,42.0,3.0,,2.0,1.0
2025-26,14025156,15,3,Arsenal,Away,135666,116216,Leandro Trossard,leandro-trossard,F,True,,,,4.0,3.0,7.0,1.0,,6.0,1.0,,1.0,,1.0,,,1.0,3.0,3.0,,,0.00672841,0.4613,1.0766,,0.0,1.0,,,,,,,,,,,,41.0,2.0,,,,6.0,,,7.7,,,1.0,,44.560436222087,,,2.0,,1.0,1.0,6.0,4.0,10.0,-26.04,,3,1.0,22.0,,2.0,,1.0
2025-26,14025156,15,3,Arsenal,Away,804508,224117,Viktor Gyökeres,viktor-gyokeres,F,True,,,,4.0,,4.0,,,6.0,1.0,,,,,,,,,,,,0.0262232,,,,0.0,,,,,,,,,,,,,45.0,,,,,6.0,,,6.6,,,,,39.460888542968,1.0,,1.0,,,,7.0,,7.0,-10.815,,0,,11.0,1.0,,,
2025-26,14025156,15,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,True,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,4.642e-05,,,1.0,0.0,,,,,,,,,,,,,10.0,,,,,,,,6.5,,,,,4.9872337021639,,,,,1.0,,,1.0,1.0,2.31,,0,,1.0,,,,
2025-26,14025156,15,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,,,1.0,22.0,6.0,28.0,1.0,1.0,29.0,5.0,,1.0,1.0,1.0,,,,7.0,6.0,,,0.312196,0.5766,0.1847,3.0,0.0,,,,,,4.0,,,,,,,79.0,2.0,,,,17.0,,,6.5,,,1.0,,291.13269053401,,3.0,3.0,,2.0,1.0,30.0,6.0,36.0,-167.895,,4,2.0,59.0,4.0,2.0,1.0,1.0
2025-26,14025156,15,3,Arsenal,Away,966547,248857,Noni Madueke,noni-madueke,F,True,,,,1.0,1.0,2.0,,,2.0,,,,,,,,,1.0,2.0,,,0.00187945,0.0514,,,0.0,,,,,,,,,,,,,11.0,,,,,2.0,,,6.6,,,1.0,,38.840719721759,,2.0,,,,,1.0,2.0,3.0,-35.07,,1,,7.0,,1.0,1.0,
