season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352251,1,3,Arsenal,Home,135666,116216,Leandro Trossard,leandro-trossard,F,True,,,,4.0,3.0,7.0,1.0,,3.0,,,,,,,,1.0,2.0,,,0.00976061,0.0,0.0,,,,,,,,1.0,,17.0,,,,,,,,4.0,,6.9,,,,,,1.0,,,,,7.0,3.0,10.0,0,1.0,14.0,1.0,,1.0,1.0
2023-24,11352251,1,3,Arsenal,Home,836705,219847,Kai Havertz,kai-havertz,F,False,,,2.0,30.0,17.0,47.0,4.0,3.0,2.0,,,2.0,,,,1.0,8.0,8.0,,,0.237934,0.052,0.0,2.0,,,,,,1.0,2.0,,90.0,,,,,,,,10.0,,7.2,,,,,1.0,1.0,,,2.0,,36.0,17.0,53.0,2,1.0,69.0,1.0,4.0,,1.0
2023-24,11352251,1,3,Arsenal,Home,858194,205533,Eddie Nketiah,eddie-nketiah,F,False,,,,10.0,5.0,15.0,,2.0,1.0,,,,,,,1.0,3.0,4.0,,,0.00556567,0.2072,0.0241,,,1.0,,,,,,,73.0,1.0,,,,,,,4.0,,7.5,,,2.0,,,2.0,,,,1.0,10.0,5.0,15.0,3,1.0,28.0,1.0,1.0,,1.0
2023-24,11352251,1,3,Arsenal,Home,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,2.0,,1.0,20.0,10.0,28.0,5.0,1.0,8.0,,,,,,,4.0,13.0,6.0,,,0.220037,0.0,0.0,2.0,1.0,,,,,,3.0,,86.0,,,,,,,,9.0,,7.1,,,,,,4.0,2.0,,2.0,,21.0,11.0,30.0,0,1.0,54.0,1.0,2.0,2.0,1.0
2023-24,11352251,1,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,False,1.0,,2.0,42.0,6.0,47.0,1.0,,,,,1.0,2.0,,,1.0,7.0,6.0,,,0.17376,0.1864,0.6567,2.0,,1.0,,,,,3.0,,90.0,2.0,,,,,,,21.0,,8.2,,,,,,1.0,9.0,,2.0,,58.0,8.0,57.0,3,5.0,83.0,1.0,1.0,,4.0
2023-24,11352346,2,3,Arsenal,Away,135666,116216,Leandro Trossard,leandro-trossard,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352346,2,3,Arsenal,Away,836705,219847,Kai Havertz,kai-havertz,F,False,,,1.0,17.0,8.0,25.0,2.0,4.0,3.0,,,,,,,,7.0,8.0,,,0.0465888,0.0231,0.0,3.0,,,,,,1.0,1.0,,90.0,,,,,,,,6.0,,6.9,,,1.0,,,2.0,,,2.0,,20.0,8.0,28.0,1,1.0,41.0,1.0,3.0,,
2023-24,11352346,2,3,Arsenal,Away,858194,205533,Eddie Nketiah,eddie-nketiah,F,False,,,,8.0,1.0,9.0,,,,,2.0,1.0,2.0,,,3.0,7.0,5.0,,,0.0219938,0.7538,0.0,2.0,,,,,1.0,,2.0,,79.0,,,,,,,1.0,7.0,,6.6,,,2.0,,,2.0,1.0,,,,11.0,1.0,11.0,3,,25.0,1.0,3.0,2.0,
2023-24,11352346,2,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,,,3.0,21.0,2.0,23.0,2.0,2.0,2.0,,,1.0,1.0,,,1.0,6.0,3.0,,,0.0421207,0.1054,0.0,1.0,,,,,,2.0,,,70.0,,,,,,,,14.0,,7.1,,,1.0,,,1.0,6.0,,3.0,,32.0,3.0,29.0,2,1.0,43.0,,,,1.0
2023-24,11352346,2,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,1.0,,,29.0,7.0,35.0,,1.0,8.0,1.0,,2.0,1.0,,,1.0,2.0,8.0,,,0.107743,0.2431,0.0,,,,,,,1.0,2.0,,89.0,,,,,,,,22.0,,7.8,,,1.0,,1.0,1.0,9.0,,2.0,,43.0,10.0,44.0,3,2.0,73.0,2.0,4.0,1.0,
