season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436886,2,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,,,,25.0,2.0,27.0,2.0,,,2.0,,,,,,2.0,5.0,7.0,,,0.0965119,0.0486,0.1322,,1.0,,,,,,2.0,,88.0,1.0,,,,,9.0,,,7.7,,,,,,,1.0,3.0,,,1.0,29.0,2.0,28.0,,,1,3.0,47.0,2.0,4.0,,2.0
2024-25,12436906,3,3,Arsenal,Home,135666,116216,Leandro Trossard,leandro-trossard,F,False,1.0,,,6.0,2.0,7.0,,,,5.0,1.0,,,1.0,,1.0,4.0,2.0,,,0.0812507,0.0259,0.2,,0.0,,,,,1.0,1.0,,59.0,1.0,,,,,10.0,,,6.9,,,,,,,2.0,2.0,,1.0,,11.0,2.0,11.0,,,1,1.0,26.0,1.0,1.0,,1.0
2024-25,12436906,3,3,Arsenal,Home,836705,219847,Kai Havertz,kai-havertz,F,False,1.0,,,8.0,3.0,10.0,11.0,4.0,,6.0,1.0,1.0,,,,2.0,14.0,5.0,,1.0,0.0530548,0.8232,0.8899,1.0,0.0,1.0,,,,,2.0,,90.0,2.0,1.0,,,,7.0,,,7.1,,,,,,2.0,1.0,1.0,,,2.0,9.0,4.0,12.0,,,2,,29.0,2.0,1.0,,
2024-25,12436906,3,3,Arsenal,Home,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,True,,,,2.0,1.0,3.0,,1.0,,1.0,,,,,,,1.0,1.0,,,0.00172262,,,1.0,0.0,,,,,,,,17.0,,,,,,2.0,,,6.5,,,,,,,,,,,,3.0,1.0,4.0,,,0,,5.0,1.0,,,
2024-25,12436906,3,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,False,,,1.0,8.0,5.0,13.0,,1.0,,7.0,1.0,2.0,1.0,2.0,,2.0,8.0,9.0,,,0.202083,0.9784,1.1688,1.0,1.0,,,,,,1.0,,90.0,3.0,,,,,19.0,,,7.3,,,,,,,7.0,2.0,,3.0,,18.0,7.0,23.0,,,4,2.0,51.0,1.0,2.0,4.0,1.0
2024-25,12436951,4,3,Arsenal,Away,135666,116216,Leandro Trossard,leandro-trossard,F,False,,,1.0,8.0,4.0,12.0,,,,3.0,1.0,,1.0,1.0,,5.0,6.0,4.0,,,0.0348101,0.0514,,,0.0,,,,,1.0,2.0,,80.0,,,,,,9.0,,,7.0,,,,,,,1.0,,,2.0,,12.0,4.0,16.0,,,1,1.0,30.0,,2.0,1.0,1.0
2024-25,12436951,4,3,Arsenal,Away,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,3.092e-05,,,,0.0,,,,,,,,10.0,,,,,,2.0,,,6.4,,,,,,,,,,,,1.0,1.0,2.0,,,0,,3.0,,,,
2024-25,12436951,4,3,Arsenal,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,,,,1.0,,,1.0,,,,,,,3.0,,,,,,,1.0,0.0,,,,,1.0,,,10.0,,,,,,1.0,,,6.4,,,,,,,1.0,,,,,,,,,,0,,3.0,,,,
2024-25,12436951,4,3,Arsenal,Away,836705,219847,Kai Havertz,kai-havertz,F,False,,,,8.0,9.0,17.0,5.0,8.0,,2.0,,,,1.0,,,9.0,12.0,,,0.00474785,0.1675,0.8483,1.0,0.0,,,,,1.0,,,90.0,2.0,,,,,13.0,,,7.3,,,,,,5.0,3.0,,,1.0,1.0,15.0,12.0,27.0,,,2,2.0,51.0,1.0,1.0,1.0,1.0
2024-25,12436951,4,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,1.0,,1.0,9.0,6.0,14.0,1.0,1.0,,6.0,,1.0,,,,2.0,6.0,11.0,,,0.139842,0.1706,0.1209,1.0,0.0,,,,,,2.0,,80.0,1.0,,,,,12.0,,,7.5,,,,,,3.0,8.0,3.0,,1.0,1.0,17.0,6.0,20.0,,,1,3.0,44.0,,1.0,6.0,3.0
2024-25,12436951,4,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,3.0,,,14.0,7.0,18.0,1.0,,,3.0,1.0,,1.0,2.0,,1.0,6.0,5.0,,,0.349086,0.0739,,,1.0,,,,,,2.0,,86.0,,,,,,14.0,,,7.4,,,,,,1.0,4.0,7.0,,,,21.0,8.0,22.0,,,1,2.0,45.0,2.0,1.0,2.0,2.0
2024-25,12436951,4,3,Arsenal,Away,1621612,588796,Ismeal Kabia,ismeal-kabia,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436971,5,3,Arsenal,Away,135666,116216,Leandro Trossard,leandro-trossard,F,False,,,,,4.0,4.0,,,,1.0,,,,1.0,,,3.0,,,,4.154e-05,0.0885,,2.0,0.0,,,,,,,,53.0,,,,,,3.0,,,5.6,,,1.0,,,1.0,,1.0,,,1.0,2.0,5.0,6.0,,,1,,11.0,,,,
2024-25,12436971,5,3,Arsenal,Away,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436971,5,3,Arsenal,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,,2.0,2.0,,,,3.0,,,,,,,,2.0,,,8.7e-07,,,,0.0,,,,,1.0,,,13.0,,1.0,,,,1.0,,,7.0,,,,,,,,,,,,,2.0,2.0,,,0,2.0,8.0,1.0,,,1.0
2024-25,12436971,5,3,Arsenal,Away,836705,219847,Kai Havertz,kai-havertz,F,False,,,,,,,4.0,5.0,,2.0,,1.0,,,,2.0,9.0,8.0,,,,0.0672,0.2233,2.0,0.0,,,,,,,,90.0,1.0,1.0,,,,11.0,,,6.9,,,,,,5.0,2.0,,,,,3.0,3.0,6.0,,,1,,25.0,2.0,2.0,1.0,
2024-25,12436971,5,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,1.0,,,5.0,8.0,12.0,1.0,,,4.0,,,,1.0,,1.0,4.0,,,,0.0528496,,,,1.0,,,,,,2.0,,87.0,,,,,,10.0,,,6.8,,,,,,2.0,1.0,2.0,,1.0,,8.0,9.0,15.0,,,0,,30.0,4.0,,,
2024-25,12436971,5,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,2.0,,,9.0,2.0,9.0,1.0,,,1.0,2.0,,,1.0,,,3.0,,,,0.412683,,,,1.0,,,,,,2.0,,45.0,,,,,,4.0,,,7.0,,,,,,,1.0,3.0,,1.0,,10.0,3.0,10.0,,,0,,15.0,1.0,,,
2024-25,12436985,6,3,Arsenal,Home,135666,116216,Leandro Trossard,leandro-trossard,F,False,1.0,,3.0,29.0,5.0,33.0,2.0,,18.0,3.0,,1.0,1.0,1.0,,2.0,8.0,3.0,,,0.116591,1.1061,1.3411,1.0,0.0,1.0,,,1.0,1.0,2.0,,89.0,2.0,,,,,16.0,1.0,,7.5,,,1.0,,150.41215781923,,4.0,1.0,,3.0,,38.0,5.0,42.0,46.051231339476,10.395889620422,4,1.0,59.0,3.0,,2.0,1.0
2024-25,12436985,6,3,Arsenal,Home,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,9.0,,9.0,,,5.0,,,,,,,,,1.0,,,0.0309516,,,,0.0,,,,,,,,16.0,,,,,,2.0,0.0,,6.7,,,,,47.379988308221,,1.0,1.0,,,,11.0,,10.0,20.50541095653,,0,,12.0,,,1.0,
2024-25,12436985,6,3,Arsenal,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,,,,,,1.0,,,,,,,,1.0,,,,,0.1055,0.1149,1.0,0.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,28.682864292117,,,,,,,,,,21.994126195002,28.682864292117,1,,1.0,,,,
2024-25,12436985,6,3,Arsenal,Home,836705,219847,Kai Havertz,kai-havertz,F,False,,,,26.0,6.0,32.0,2.0,4.0,9.0,2.0,,2.0,2.0,1.0,,2.0,8.0,7.0,,,0.0396244,1.8885,1.3578,1.0,0.0,1.0,,,,,,,90.0,2.0,,,,,15.0,2.0,,6.9,,,3.0,,62.808804702145,,3.0,,,1.0,,32.0,7.0,39.0,31.568192574619,27.270830168074,7,2.0,59.0,4.0,,1.0,1.0
2024-25,12436985,6,3,Arsenal,Home,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,1.0,,,17.0,3.0,19.0,2.0,,22.0,2.0,1.0,1.0,,,,,4.0,3.0,,,0.547829,0.3859,0.889,1.0,1.0,1.0,,,,,2.0,,74.0,2.0,,,,,9.0,9.0,,8.4,,,2.0,,256.56995086306,,2.0,3.0,,,,24.0,3.0,24.0,192.91032881142,167.93234906409,4,,40.0,1.0,2.0,1.0,
2024-25,12436985,6,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,False,6.0,,,50.0,6.0,50.0,1.0,,35.0,4.0,4.0,,4.0,1.0,,6.0,12.0,12.0,,,0.793105,0.2855,0.1554,,0.0,,,,,1.0,8.0,,90.0,2.0,,,,,20.0,10.0,,9.4,,,1.0,,309.98976759508,,12.0,11.0,,,,59.0,6.0,54.0,177.27903583332,151.0067417999,7,2.0,102.0,1.0,2.0,8.0,1.0
2024-25,12437004,7,3,Arsenal,Home,135666,116216,Leandro Trossard,leandro-trossard,F,True,,,1.0,11.0,2.0,13.0,1.0,,,3.0,,,,,,1.0,2.0,1.0,,,0.0667506,,,,0.0,,,,,,4.0,,30.0,,,,,,5.0,,,7.1,,,,,,,1.0,1.0,,1.0,,15.0,2.0,16.0,,,0,,19.0,,,1.0,
2024-25,12437004,7,3,Arsenal,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,11.0,3.0,14.0,1.0,,,3.0,,1.0,1.0,,,2.0,4.0,4.0,,,0.0218013,0.3342,,,0.0,,,,,,1.0,,60.0,,,,,,10.0,,,6.9,,,1.0,,,,5.0,4.0,,,,16.0,3.0,15.0,,,2,,34.0,1.0,,4.0,
2024-25,12437004,7,3,Arsenal,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,,7.0,2.0,9.0,1.0,,,3.0,1.0,,1.0,,,,2.0,3.0,,,0.0584201,0.3782,,1.0,0.0,,,,,,3.0,,60.0,,,,,,4.0,,,7.3,,,2.0,,,,1.0,,,1.0,1.0,11.0,2.0,13.0,,,3,,20.0,,2.0,1.0,
2024-25,12437004,7,3,Arsenal,Home,836705,219847,Kai Havertz,kai-havertz,F,False,,,,23.0,4.0,27.0,3.0,4.0,,3.0,,1.0,1.0,,,,6.0,7.0,,,0.0358487,0.7735,1.2326,1.0,0.0,1.0,,,,1.0,1.0,,90.0,2.0,,,,,11.0,,,7.9,,,4.0,,,,4.0,2.0,,2.0,,30.0,4.0,32.0,,,7,1.0,53.0,2.0,,2.0,1.0
2024-25,12437004,7,3,Arsenal,Home,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,True,,,1.0,14.0,2.0,16.0,,,,1.0,,,,,,1.0,1.0,1.0,,,0.0413014,0.4053,0.548,,0.0,1.0,,,,,,,30.0,1.0,,,,,7.0,,,7.4,,,,,,,,1.0,,1.0,,19.0,2.0,20.0,,,1,1.0,26.0,1.0,,,1.0
2024-25,12437004,7,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,False,3.0,,,35.0,3.0,35.0,2.0,,,8.0,3.0,,4.0,2.0,,2.0,10.0,3.0,,,0.933301,0.3106,0.647,2.0,2.0,1.0,,,,,7.0,,90.0,2.0,,,,,16.0,,,9.9,,,1.0,,,2.0,2.0,11.0,,1.0,,46.0,3.0,38.0,,,7,1.0,71.0,1.0,2.0,,
2024-25,12437004,7,3,Arsenal,Home,998835,461025,Nathan Butler-Oyedeji,butler-oyedeji-nathan,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437026,8,3,Arsenal,Away,135666,116216,Leandro Trossard,leandro-trossard,F,False,,,1.0,3.0,9.0,12.0,1.0,,,5.0,,,,1.0,,3.0,5.0,2.0,,,0.00529007,,,,0.0,,,,,2.0,,,64.0,,,,,,11.0,,,6.6,,,,,,1.0,,1.0,,4.0,,8.0,12.0,19.0,,,0,2.0,31.0,,,,1.0
2024-25,12437026,8,3,Arsenal,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,5.0,1.0,6.0,,,,1.0,,,,1.0,,1.0,3.0,1.0,,,0.00236227,,,1.0,0.0,,,,,,,,37.0,,,,,,6.0,,,6.5,,,,,,,1.0,,,,,9.0,1.0,10.0,,,0,,15.0,1.0,,1.0,
2024-25,12437026,8,3,Arsenal,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,3.0,,3.0,,,,2.0,,,,,,,,5.0,,,0.00124177,,,,0.0,,,,,,,,10.0,,,,,,4.0,,,7.0,,,,,,,1.0,,,,,5.0,,5.0,,,0,,13.0,1.0,4.0,1.0,
2024-25,12437026,8,3,Arsenal,Away,836705,219847,Kai Havertz,kai-havertz,F,False,,,,18.0,7.0,25.0,7.0,6.0,,1.0,,,,,,1.0,12.0,6.0,,,0.0248508,0.0414,,3.0,0.0,,,,,,,,90.0,,,,,,18.0,,,6.7,,,1.0,,,4.0,1.0,1.0,,,,27.0,9.0,35.0,,,1,,54.0,5.0,,,
2024-25,12437026,8,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,True,,,,9.0,1.0,10.0,,,,,,2.0,,1.0,,1.0,4.0,,,,0.00862743,0.4204,0.3231,,0.0,,,,,,,,26.0,1.0,,,,,6.0,,,5.5,,,1.0,,,,2.0,1.0,,,,11.0,1.0,11.0,,,2,,19.0,1.0,,,
2024-25,12437026,8,3,Arsenal,Away,1621612,588796,Ismeal Kabia,ismeal-kabia,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437040,9,3,Arsenal,Home,135666,116216,Leandro Trossard,leandro-trossard,F,False,,,2.0,14.0,6.0,20.0,3.0,,,3.0,,,,,,1.0,5.0,5.0,,,0.0360504,,,1.0,0.0,,,,,,,,90.0,,,,,,8.0,,,7.0,,,,,,,1.0,1.0,,3.0,,19.0,7.0,25.0,,,0,2.0,36.0,1.0,2.0,1.0,1.0
2024-25,12437040,9,3,Arsenal,Home,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437040,9,3,Arsenal,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,1.0,,1.0,,,,,,,1.0,,,,2.0,1.0,,,0.00186256,0.1044,0.1583,1.0,0.0,,,,,,,,13.0,1.0,,,,,2.0,,,6.8,,,,,,,2.0,1.0,,,,2.0,,1.0,,,2,,7.0,,,1.0,
2024-25,12437040,9,3,Arsenal,Home,836705,219847,Kai Havertz,kai-havertz,F,False,,,,15.0,3.0,18.0,3.0,2.0,,,,,,1.0,,1.0,9.0,3.0,,,0.474733,0.1654,,1.0,0.0,,,,,,2.0,,90.0,,,,,,13.0,,,6.7,,,2.0,,,2.0,3.0,,,,,19.0,5.0,24.0,,,2,,42.0,3.0,1.0,,
2024-25,12437040,9,3,Arsenal,Home,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,1.0,,,13.0,2.0,14.0,,1.0,,5.0,,,,,,3.0,3.0,4.0,,,0.394729,0.0504,,,0.0,,,,,,1.0,,85.0,,,,,,18.0,,,6.8,,,1.0,,,1.0,2.0,4.0,,1.0,,23.0,4.0,23.0,,,1,1.0,40.0,2.0,,2.0,1.0
2024-25,12437040,9,3,Arsenal,Home,934235,223340,Bukayo Saka,bukayo-saka,F,False,,,,7.0,8.0,15.0,,2.0,,5.0,,,,,,,2.0,7.0,,,0.00935445,0.2021,0.7092,1.0,0.0,1.0,,,,,,,85.0,1.0,,,,,16.0,,,7.5,,,1.0,,,,3.0,3.0,,1.0,,16.0,10.0,23.0,,,2,1.0,41.0,4.0,2.0,2.0,1.0
2024-25,12437056,10,3,Arsenal,Away,135666,116216,Leandro Trossard,leandro-trossard,F,False,,,,10.0,6.0,16.0,1.0,,,4.0,,,1.0,3.0,,1.0,8.0,3.0,,,0.0147186,0.0779,,1.0,0.0,,,,,,,,71.0,,,,,,11.0,,,6.6,,,1.0,,,2.0,2.0,,,1.0,,14.0,6.0,20.0,,,2,1.0,37.0,4.0,2.0,,1.0
2024-25,12437056,10,3,Arsenal,Away,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437056,10,3,Arsenal,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,10.0,,10.0,,,,1.0,,,,,,2.0,3.0,,,,0.00550825,,,,0.0,,,,,,,,19.0,,,,,,7.0,,,6.4,,,,,,,1.0,1.0,,,,13.0,1.0,13.0,,,0,,21.0,,,,
2024-25,12437056,10,3,Arsenal,Away,836705,219847,Kai Havertz,kai-havertz,F,False,,,,10.0,4.0,14.0,4.0,,,2.0,,,,,,1.0,8.0,2.0,,,0.422213,,,3.0,0.0,,,,,1.0,1.0,,90.0,,,,,,7.0,,,6.8,,,,,,2.0,,1.0,,,,14.0,4.0,17.0,,,0,1.0,29.0,2.0,1.0,,1.0
2024-25,12437056,10,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,,,,10.0,3.0,13.0,1.0,,,2.0,,,,,,1.0,6.0,2.0,,,0.0635657,,,,0.0,,,,,1.0,,,61.0,,,,,,11.0,,,6.3,,,,,,,5.0,2.0,,,,15.0,3.0,16.0,,,0,1.0,33.0,1.0,,1.0,
2024-25,12437056,10,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,2.0,,,22.0,3.0,23.0,4.0,2.0,,4.0,1.0,,,,,4.0,12.0,11.0,,,0.254245,0.1961,,2.0,0.0,,,,,,1.0,,90.0,,,,,,13.0,,,7.3,,,2.0,,,1.0,2.0,6.0,,,,27.0,3.0,24.0,,,2,3.0,55.0,1.0,6.0,,1.0
2024-25,12436890,11,3,Arsenal,Away,135666,116216,Leandro Trossard,leandro-trossard,F,True,,,,5.0,,5.0,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,0.0227413,0.4652,,,0.0,,,,,,1.0,,19.0,,,,,,4.0,,,6.5,,,1.0,,,,1.0,1.0,,,,6.0,2.0,7.0,,,2,,12.0,,,1.0,
2024-25,12436890,11,3,Arsenal,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,8.0,,8.0,,,,3.0,,,,1.0,,1.0,3.0,,,,0.00236057,,,,0.0,,,,,,,,10.0,,,,,,4.0,,,6.3,,,,,,,1.0,,,,1.0,8.0,2.0,10.0,,,0,,12.0,,,,
2024-25,12436890,11,3,Arsenal,Away,836705,219847,Kai Havertz,kai-havertz,F,False,,,,7.0,2.0,9.0,2.0,1.0,,2.0,,,,,,,3.0,4.0,,,0.0116365,,,1.0,0.0,,,,,,1.0,,90.0,,1.0,,,,4.0,,,6.8,,,,,,2.0,,,,,4.0,8.0,3.0,11.0,,,0,1.0,23.0,1.0,2.0,,
2024-25,12436890,11,3,Arsenal,Away,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,False,,,,6.0,5.0,11.0,2.0,1.0,,1.0,,1.0,1.0,3.0,,1.0,7.0,3.0,,,0.00365669,0.542,0.5611,1.0,0.0,1.0,,,,,,,71.0,2.0,,,,,8.0,,,6.9,,,,,,,1.0,4.0,,,1.0,12.0,5.0,13.0,,,3,1.0,26.0,1.0,,1.0,1.0
2024-25,12436890,11,3,Arsenal,Away,934235,223340,Bukayo Saka,bukayo-saka,F,False,,,,11.0,3.0,14.0,,,,1.0,,,2.0,,,5.0,6.0,4.0,,,0.0131226,0.033,,,0.0,,,,,1.0,,,80.0,,,,,,15.0,,,6.5,,,,,,,3.0,3.0,,1.0,,17.0,3.0,17.0,,,2,,39.0,2.0,2.0,2.0,
2024-25,12436489,12,3,Arsenal,Home,135666,116216,Leandro Trossard,leandro-trossard,F,False,1.0,,2.0,20.0,6.0,25.0,1.0,,,3.0,,1.0,1.0,,,,6.0,6.0,,,0.113925,0.1759,0.3995,1.0,0.0,,,,,,1.0,,90.0,2.0,,,,,19.0,,,6.9,,,,,,,6.0,7.0,,3.0,,31.0,7.0,31.0,,,3,1.0,58.0,1.0,3.0,2.0,1.0
2024-25,12436489,12,3,Arsenal,Home,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,4.0,,4.0,,,,,,,,,,1.0,1.0,1.0,,,0.0285631,,,,1.0,,,,,,1.0,,13.0,,,,,,2.0,,,7.0,,,,,,,,,,,,5.0,,5.0,,,0,1.0,8.0,,,,1.0
2024-25,12436489,12,3,Arsenal,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,,11.0,11.0,22.0,3.0,1.0,,1.0,,,,,,2.0,7.0,2.0,,,0.0542607,0.1452,,1.0,0.0,,,,,,2.0,,90.0,,,,,,8.0,,,6.8,,,1.0,,,2.0,1.0,,,,2.0,15.0,11.0,26.0,,,1,1.0,36.0,,,,1.0
2024-25,12436489,12,3,Arsenal,Home,836705,219847,Kai Havertz,kai-havertz,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436489,12,3,Arsenal,Home,922573,444145,Gabriel Martinelli,gabriel-martinelli,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
