season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576159,6,7,Aston_Villa,Away,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576159,6,7,Aston_Villa,Away,362470,193488,Anwar El Ghazi,anwar-el-ghazi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576159,6,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,1.0,10.0,1.0,11.0,4.0,1.0,2.0,,1.0,,1.0,,,1.0,7.0,3.0,,,1.0,,,,,,1.0,,,90.0,2.0,,,,,,,4.0,,6.6,,,,,,2.0,,,1.0,3.0,11.0,2.0,13.0,2,,25.0,1.0,,2.0,
2021-22,9576159,6,7,Aston_Villa,Away,993451,433979,Cameron Archer,cameron-archer,F,True,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,10.0,,,,,,,,1.0,,6.3,,,,,,1.0,,,,,,,,0,,1.0,,,,
2021-22,9576442,7,7,Aston_Villa,Away,130181,84939,Danny Ings,danny-ings,F,False,,,1.0,3.0,4.0,7.0,2.0,,1.0,,,1.0,1.0,,,,3.0,3.0,,,,,,,,,,,,89.0,1.0,,,,,,,9.0,,6.8,,,,,,,1.0,,2.0,,6.0,6.0,11.0,2,2.0,26.0,3.0,1.0,,1.0
2021-22,9576442,7,7,Aston_Villa,Away,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,3.0,,6.5,,,,,,,1.0,,,,3.0,,2.0,0,,4.0,1.0,,,
2021-22,9576442,7,7,Aston_Villa,Away,362470,193488,Anwar El Ghazi,anwar-el-ghazi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576442,7,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,1.0,12.0,3.0,15.0,1.0,2.0,2.0,,,,,,,2.0,6.0,4.0,,,,,1.0,,,,,,,90.0,1.0,,,,,,,10.0,,7.2,,,2.0,,1.0,3.0,2.0,,1.0,1.0,16.0,3.0,17.0,3,,36.0,1.0,2.0,,
2021-22,9576442,7,7,Aston_Villa,Away,993451,433979,Cameron Archer,cameron-archer,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,,1.0,,,,
2021-22,9576394,8,7,Aston_Villa,Home,130181,84939,Danny Ings,danny-ings,F,False,,,,5.0,3.0,8.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,90.0,2.0,,,,,,,5.0,,7.1,,,1.0,,4.0,,1.0,,,,9.0,3.0,11.0,3,,24.0,1.0,,,
2021-22,9576394,8,7,Aston_Villa,Home,362470,193488,Anwar El Ghazi,anwar-el-ghazi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576394,8,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,8.0,2.0,10.0,2.0,4.0,4.0,,,2.0,,,,,6.0,11.0,,,2.0,,,,,,1.0,2.0,,90.0,,,,,,,,16.0,,6.9,,,,,2.0,5.0,,,,,15.0,5.0,20.0,2,,43.0,3.0,4.0,3.0,
2021-22,9576394,8,7,Aston_Villa,Home,993451,433979,Cameron Archer,cameron-archer,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576120,9,7,Aston_Villa,Away,130181,84939,Danny Ings,danny-ings,F,False,,,1.0,2.0,6.0,8.0,1.0,2.0,2.0,,,1.0,,,,,2.0,3.0,,,1.0,,,,,,,,,77.0,,,,,,,,9.0,,6.7,,,,,1.0,,1.0,,1.0,,6.0,9.0,14.0,1,1.0,21.0,2.0,,,1.0
2021-22,9576120,9,7,Aston_Villa,Away,362470,193488,Anwar El Ghazi,anwar-el-ghazi,F,True,,,,,2.0,2.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,13.0,,,,,,,,2.0,,6.5,,,,,,,,,,,,3.0,3.0,0,,4.0,1.0,,,
2021-22,9576120,9,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,13.0,3.0,16.0,2.0,1.0,2.0,,1.0,1.0,,,,1.0,5.0,5.0,,,1.0,,,,,,,,,90.0,1.0,,,,,,,10.0,,6.4,,,1.0,,,3.0,1.0,,,,15.0,6.0,20.0,3,1.0,36.0,3.0,1.0,2.0,1.0
2021-22,9576120,9,7,Aston_Villa,Away,993451,433979,Cameron Archer,cameron-archer,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576070,10,7,Aston_Villa,Home,362470,193488,Anwar El Ghazi,anwar-el-ghazi,F,True,,,,2.0,1.0,3.0,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,1.0,,18.0,,,,,,,,8.0,,6.1,,,,,,2.0,2.0,,,,6.0,2.0,6.0,0,,13.0,1.0,,,
2021-22,9576070,10,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,8.0,1.0,9.0,4.0,2.0,2.0,,,,,,,2.0,10.0,6.0,,,1.0,,1.0,,,1.0,,,,90.0,2.0,1.0,,,,,,11.0,,7.2,,,,,1.0,5.0,1.0,,,,12.0,1.0,12.0,2,,30.0,2.0,2.0,2.0,
2021-22,9576070,10,7,Aston_Villa,Home,830858,221239,Keinan Davis,keinan-davis,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576070,10,7,Aston_Villa,Home,993451,433979,Cameron Archer,cameron-archer,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576130,11,7,Aston_Villa,Away,362470,193488,Anwar El Ghazi,anwar-el-ghazi,F,False,,,,9.0,6.0,15.0,2.0,2.0,4.0,,,1.0,,,,1.0,7.0,2.0,,,3.0,,,,,,,1.0,,79.0,1.0,,,,,,,16.0,,6.4,,,1.0,,,1.0,4.0,,,,18.0,7.0,21.0,3,,36.0,3.0,,,
2021-22,9576130,11,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,13.0,3.0,16.0,5.0,4.0,3.0,,,,,,,1.0,6.0,7.0,,,,,,,,,,2.0,,90.0,,,,,,,,14.0,,7.2,,,2.0,,1.0,1.0,1.0,,1.0,2.0,24.0,3.0,26.0,2,,38.0,2.0,2.0,1.0,
2021-22,9576130,11,7,Aston_Villa,Away,830858,221239,Keinan Davis,keinan-davis,F,True,,,,2.0,1.0,3.0,1.0,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,11.0,,,,,,,,3.0,,6.4,,,,,,,,,,,2.0,1.0,3.0,0,,7.0,2.0,1.0,,
2021-22,9576130,11,7,Aston_Villa,Away,993451,433979,Cameron Archer,cameron-archer,F,True,,,,4.0,,4.0,,1.0,1.0,,,1.0,,,,2.0,5.0,1.0,,,3.0,,,,,,,,,19.0,,,,,,,,3.0,,6.3,,,,,,,,,,,4.0,,4.0,1,,11.0,1.0,,,
2021-22,9576068,12,7,Aston_Villa,Home,130181,84939,Danny Ings,danny-ings,F,False,,,,8.0,1.0,9.0,3.0,,3.0,,,,2.0,,,1.0,6.0,1.0,,,,,,,,,,,,66.0,,,,,,,,6.0,,6.4,,,,,,,1.0,,1.0,,9.0,2.0,10.0,0,,18.0,3.0,1.0,,
2021-22,9576068,12,7,Aston_Villa,Home,362470,193488,Anwar El Ghazi,anwar-el-ghazi,F,True,,,,4.0,2.0,6.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,11.0,,,,,,,,1.0,,6.7,,,,,,,1.0,,,,5.0,2.0,6.0,0,,9.0,,,,
2021-22,9576068,12,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,1.0,15.0,6.0,21.0,7.0,2.0,4.0,,,,3.0,,,4.0,15.0,4.0,,,,,1.0,,,,1.0,,,90.0,1.0,,,,,,,17.0,,7.1,,,1.0,,,3.0,1.0,,1.0,,21.0,10.0,30.0,2,,50.0,1.0,,2.0,
2021-22,9576068,12,7,Aston_Villa,Home,830858,221239,Keinan Davis,keinan-davis,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576082,13,7,Aston_Villa,Away,130181,84939,Danny Ings,danny-ings,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576082,13,7,Aston_Villa,Away,362470,193488,Anwar El Ghazi,anwar-el-ghazi,F,True,,,1.0,6.0,,6.0,1.0,1.0,4.0,,,,,,,1.0,2.0,4.0,,,,1.0,,,,,,1.0,,13.0,,,,,,,,7.0,,7.1,,,,,,1.0,,,2.0,,9.0,1.0,10.0,0,2.0,16.0,2.0,,1.0,2.0
2021-22,9576082,13,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,12.0,4.0,16.0,3.0,,2.0,,,,3.0,,,9.0,16.0,2.0,,,1.0,,,,,,,1.0,,90.0,,,,,,,,21.0,,6.1,,,,,2.0,1.0,,,1.0,,19.0,5.0,24.0,0,,47.0,3.0,1.0,1.0,
2021-22,9576400,14,7,Aston_Villa,Home,362470,193488,Anwar El Ghazi,anwar-el-ghazi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576400,14,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,12.0,8.0,20.0,2.0,3.0,1.0,,,,,,,1.0,4.0,9.0,,,1.0,,1.0,,,,,1.0,,90.0,1.0,,,,,,,10.0,,7.5,,,,,,,,,,1.0,18.0,9.0,27.0,1,3.0,39.0,2.0,3.0,,2.0
2021-22,9576400,14,7,Aston_Villa,Home,830858,221239,Keinan Davis,keinan-davis,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576270,15,7,Aston_Villa,Home,362470,193488,Anwar El Ghazi,anwar-el-ghazi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576270,15,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,1.0,21.0,2.0,23.0,6.0,1.0,6.0,,2.0,1.0,,,,,7.0,5.0,,,1.0,,,,,,,2.0,,90.0,1.0,,,,,,,11.0,,6.2,,,,,1.0,,,,1.0,,27.0,4.0,31.0,2,2.0,44.0,3.0,2.0,,2.0
2021-22,9576270,15,7,Aston_Villa,Home,830858,221239,Keinan Davis,keinan-davis,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576107,16,7,Aston_Villa,Away,130181,84939,Danny Ings,danny-ings,F,True,,,,2.0,1.0,3.0,1.0,,,,,1.0,,,,,2.0,,,,,,,,,,,,,16.0,,,,,,,,1.0,,6.4,,,,,,1.0,,,,,2.0,1.0,3.0,1,,7.0,,,,
2021-22,9576107,16,7,Aston_Villa,Away,362470,193488,Anwar El Ghazi,anwar-el-ghazi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576107,16,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,9.0,6.0,15.0,3.0,2.0,,,,,1.0,,,4.0,9.0,3.0,,,1.0,,,,,,,2.0,,90.0,,,,,,,,14.0,,6.4,,,,,1.0,,2.0,,,,14.0,7.0,19.0,0,,35.0,3.0,1.0,,
2021-22,9576413,17,7,Aston_Villa,Away,130181,84939,Danny Ings,danny-ings,F,True,,,,3.0,4.0,7.0,2.0,1.0,1.0,,,,1.0,,,2.0,5.0,1.0,,,,,,,,,,,,30.0,,,,,,,,8.0,,6.4,,,,,1.0,,,,,,7.0,5.0,12.0,0,,19.0,1.0,,,
2021-22,9576413,17,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,21.0,6.0,27.0,2.0,2.0,2.0,,,3.0,,,,2.0,8.0,5.0,,,1.0,1.0,1.0,,,,1.0,3.0,,90.0,3.0,,,,,,,12.0,,8.2,,,,,2.0,3.0,,,,,25.0,8.0,33.0,6,1.0,56.0,,2.0,,1.0
2021-22,9576413,17,7,Aston_Villa,Away,993451,433979,Cameron Archer,cameron-archer,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236823,18,7,Aston_Villa,Home,130181,84939,Danny Ings,danny-ings,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0,,,,,,,1.0,,6.8,,,1.0,,,,,,,,2.0,,2.0,2,,4.0,,,,
2021-22,10236823,18,7,Aston_Villa,Home,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,7.0,4.0,11.0,,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,33.0,1.0,,,,,,,6.0,,6.9,,,1.0,,1.0,,1.0,,1.0,,10.0,6.0,15.0,2,1.0,22.0,1.0,,,1.0
2021-22,10236823,18,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,9.0,1.0,10.0,1.0,,,,,,,,,,2.0,2.0,,,1.0,,,,,,,1.0,,78.0,1.0,,,,,,,3.0,,6.9,,,1.0,,1.0,1.0,,,,,9.0,1.0,10.0,2,,20.0,3.0,1.0,1.0,
2021-22,9576381,19,7,Aston_Villa,Home,130181,84939,Danny Ings,danny-ings,F,False,,,,6.0,6.0,12.0,,1.0,1.0,,,2.0,2.0,,,,4.0,1.0,,,1.0,,,,,,1.0,,,73.0,,,,,,,,5.0,,6.6,,,1.0,,2.0,1.0,,,,,9.0,6.0,15.0,3,,25.0,,,,
2021-22,9576381,19,7,Aston_Villa,Home,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,4.0,2.0,6.0,,,1.0,,,,,,,,3.0,2.0,,,,,,,,,,,,17.0,,,,,,,,5.0,,6.3,,,,,,3.0,,,,,5.0,2.0,7.0,0,1.0,14.0,1.0,1.0,,1.0
2021-22,9576381,19,7,Aston_Villa,Home,362470,193488,Anwar El Ghazi,anwar-el-ghazi,F,True,,,,2.0,3.0,5.0,1.0,1.0,1.0,,,,2.0,,,,3.0,1.0,,,,,,,,,,,,14.0,1.0,,,,,,,2.0,,6.5,,,,,1.0,,,,,,4.0,3.0,7.0,1,,10.0,,,,
2021-22,9576381,19,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,20.0,4.0,24.0,1.0,,4.0,,,1.0,,,,3.0,6.0,2.0,,,1.0,,,,,,2.0,,,90.0,,,,,,,,13.0,,6.5,,,,,,2.0,,,,1.0,26.0,6.0,32.0,1,,46.0,1.0,1.0,1.0,
2021-22,9576381,19,7,Aston_Villa,Home,830858,221239,Keinan Davis,keinan-davis,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144887,20,7,Aston_Villa,Away,130181,84939,Danny Ings,danny-ings,F,False,,,1.0,12.0,3.0,15.0,,3.0,2.0,1.0,,,1.0,,,4.0,6.0,6.0,,,,1.0,,,,,,2.0,,71.0,,,,,,,,9.0,,7.2,,,1.0,,3.0,2.0,2.0,,1.0,2.0,16.0,3.0,17.0,1,,33.0,,2.0,1.0,
2021-22,10144887,20,7,Aston_Villa,Away,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144887,20,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,11.0,,11.0,2.0,1.0,2.0,,,2.0,,,,1.0,6.0,5.0,,,2.0,,,,,,2.0,,,90.0,,,,,,,,13.0,,6.7,,,,,,5.0,,,1.0,1.0,19.0,,19.0,2,,36.0,2.0,,4.0,
2021-22,9576103,21,7,Aston_Villa,Away,130181,84939,Danny Ings,danny-ings,F,False,,,,15.0,3.0,18.0,2.0,1.0,3.0,,,2.0,,,,1.0,4.0,3.0,,,1.0,,1.0,,,,,2.0,,90.0,3.0,,,,,,,11.0,,7.7,,,,,1.0,,,,1.0,,20.0,6.0,26.0,5,2.0,42.0,2.0,,,
2021-22,9576103,21,7,Aston_Villa,Away,218160,110504,Bertrand Traoré,bertrand-traore,F,False,,,2.0,15.0,2.0,17.0,,1.0,4.0,,,,,,,1.0,3.0,5.0,,,,,,,,,,,,80.0,,,,,,,,13.0,,6.7,,,,,,5.0,,,2.0,2.0,22.0,2.0,24.0,0,,38.0,3.0,1.0,3.0,
2021-22,9576103,21,7,Aston_Villa,Away,362470,193488,Anwar El Ghazi,anwar-el-ghazi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576103,21,7,Aston_Villa,Away,993451,433979,Cameron Archer,cameron-archer,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576274,22,7,Aston_Villa,Home,130181,84939,Danny Ings,danny-ings,F,False,,,,8.0,4.0,12.0,2.0,1.0,1.0,,,,1.0,,,2.0,5.0,3.0,,,,,,,,,,,,76.0,,,,,,,,9.0,,6.4,,,,,1.0,,,,,,13.0,5.0,18.0,0,1.0,26.0,1.0,1.0,,1.0
2021-22,9576274,22,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,15.0,2.0,17.0,1.0,3.0,3.0,,,,,,,6.0,7.0,5.0,,,,,,,,,1.0,,,90.0,1.0,,,,,,,13.0,,7.0,,,3.0,,2.0,1.0,1.0,,,1.0,19.0,4.0,22.0,4,,42.0,,1.0,1.0,
2021-22,9576274,22,7,Aston_Villa,Home,993451,433979,Cameron Archer,cameron-archer,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
