season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,9258869,1,7,Aston_Villa,Away,218160,110504,Bertrand Traoré,bertrand-traore,F,False,,,,1.0,3.0,4.0,4.0,1.0,4.0,,,,1.0,,,3.0,8.0,4.0,,,,,,,,2.0,,,68.0,1.0,,,,,,,,10.0,,6.8,,,2.0,,1.0,2.0,3.0,,,,5.0,5.0,7.0,3,1.0,23.0,1.0,,2.0,
2020-21,9258869,1,7,Aston_Villa,Away,362470,193488,Anwar El Ghazi,anwar-el-ghazi,F,True,,,,6.0,,6.0,2.0,2.0,,,,,,,,,2.0,2.0,,,,,,,,1.0,,,22.0,,,,,,,,,1.0,,6.4,,,,,2.0,,,,,,7.0,,7.0,0,,10.0,,,,
2020-21,9258869,1,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,7.0,3.0,10.0,3.0,5.0,1.0,,,,1.0,,,3.0,7.0,9.0,,,,,,,,,1.0,,90.0,,,,,,,,,12.0,,6.9,,,1.0,,2.0,2.0,,,,,15.0,3.0,18.0,1,1.0,31.0,1.0,1.0,2.0,
2020-21,9258869,1,7,Aston_Villa,Away,830858,221239,Keinan Davis,keinan-davis,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896950,2,7,Aston_Villa,Home,362470,193488,Anwar El Ghazi,anwar-el-ghazi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896950,2,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,10.0,3.0,13.0,2.0,6.0,,,,1.0,1.0,,,2.0,8.0,7.0,,,2.0,,,,,,2.0,,90.0,,,,,,,,,10.0,,6.8,,,2.0,,,1.0,,,,1.0,15.0,4.0,19.0,3,,31.0,1.0,1.0,,
2020-21,8896950,2,7,Aston_Villa,Home,830858,221239,Keinan Davis,keinan-davis,F,True,,,,7.0,4.0,11.0,1.0,1.0,2.0,,,,,,,1.0,2.0,1.0,,,,,,,,,1.0,,28.0,,,,,,,,,6.0,,6.7,,,,,1.0,,1.0,,,,10.0,4.0,13.0,0,,19.0,2.0,,,
2020-21,8896937,3,7,Aston_Villa,Away,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,1.0,2.0,2.0,4.0,,1.0,3.0,,,,2.0,,,,2.0,2.0,,,,,,,,,,,11.0,,,,,,,,,1.0,,6.4,,,,,,1.0,,,2.0,,3.0,2.0,5.0,0,,7.0,,,1.0,
2020-21,8896937,3,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,11.0,1.0,12.0,7.0,7.0,1.0,,1.0,,1.0,,,,11.0,12.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,,,19.0,,6.7,,,2.0,,,3.0,,,,1.0,23.0,1.0,24.0,2,2.0,40.0,6.0,1.0,2.0,2.0
2020-21,8896937,3,7,Aston_Villa,Away,830858,221239,Keinan Davis,keinan-davis,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896884,4,7,Aston_Villa,Home,218160,110504,Bertrand Traoré,bertrand-traore,F,True,,,,1.0,1.0,2.0,,,,,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,3.0,,,,,,,,,3.0,,,,,,,,2.0,,,,,1.0,1.0,2.0,1,,8.0,1.0,,1.0,
2020-21,8896884,4,7,Aston_Villa,Home,362470,193488,Anwar El Ghazi,anwar-el-ghazi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
