season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025155,25,7,Aston_Villa,Away,610766,173879,Tammy Abraham,tammy-abraham,F,True,,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,0.00017596,,,,0.0,,,,,,,,,,,,,9.0,,,,,,,1.0,,,6.6,,,,,,,,,,,,1.0,1.0,2.0,,,0,,2.0,,,,
2025-26,14025206,26,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,1.0,9.0,1.0,10.0,1.0,,5.0,,,,,,,,,4.0,,,,0.0238332,0.0394,,3.0,0.0,,,,,,,,,,,,,74.0,,,,,,,5.0,2.0,,6.2,,,1.0,,62.304970775416,,,,,1.0,,11.0,2.0,13.0,38.988841009122,39.451116494706,1,,18.0,2.0,,,
2025-26,14025206,26,7,Aston_Villa,Home,610766,173879,Tammy Abraham,tammy-abraham,F,True,,,,,2.0,2.0,1.0,,,,,,,,,,,1.0,1.0,,,5.283e-05,,,,0.0,,,,,,,,,,,,,15.0,,,,,,,2.0,,,6.4,,,,,,,,,,1.0,,1.0,2.0,3.0,,,0,1.0,6.0,1.0,,,
2025-26,14025215,27,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,9.0,3.0,12.0,3.0,3.0,8.0,2.0,,,1.0,,,,1.0,7.0,8.0,,,0.0370582,0.2527,0.2571,3.0,0.0,,,,,,2.0,,,,,,,90.0,1.0,,,,,,8.0,2.0,,6.7,,,1.0,,98.976401294223,,,,,,3.0,13.0,4.0,17.0,20.244808773972,55.187716575482,3,2.0,30.0,2.0,3.0,,2.0
2025-26,14025215,27,7,Aston_Villa,Home,610766,173879,Tammy Abraham,tammy-abraham,F,True,,,,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,0.00128383,0.2484,0.9597,,0.0,1.0,,,,,,,,,,,,15.0,1.0,,,,,,2.0,0.0,,7.4,,,,,5.9457399875878,,,,,,,2.0,2.0,4.0,-2.5196515791857,,1,,5.0,,,,
2025-26,14023979,28,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,7.0,4.0,11.0,,,3.0,1.0,,,1.0,,,,1.0,2.0,,,,0.00575412,0.0771,,1.0,0.0,,,,,1.0,,,,,,,,86.0,,,,,,,9.0,0.0,,6.2,,,,,14.699852584111,,,,,,,10.0,5.0,15.0,4.1954736736834,,1,,23.0,4.0,,,
2025-26,14023979,28,7,Aston_Villa,Away,610766,173879,Tammy Abraham,tammy-abraham,F,True,,,,3.0,,3.0,,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,0.0164093,0.0955,,1.0,0.0,,,,,,2.0,,,,,,,20.0,,,,,,,1.0,0.0,,6.5,,,,,13.171086857204,,,,,,,4.0,,4.0,9.4353275909197,,1,,5.0,,,,
2025-26,14023986,29,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,1.0,5.0,6.0,1.0,,4.0,1.0,,2.0,,,,,1.0,4.0,3.0,,,0.00221499,0.2025,0.2745,2.0,0.0,,,,,1.0,,,,,,,,71.0,2.0,,,,,,3.0,2.0,,6.6,,,,,30.371819844018,,,,,,1.0,1.0,7.0,8.0,6.039552668907,19.116502898465,2,1.0,17.0,,2.0,,1.0
2025-26,14023986,29,7,Aston_Villa,Home,610766,173879,Tammy Abraham,tammy-abraham,F,True,,,,2.0,,2.0,,,1.0,,,1.0,,,,,,,1.0,,,0.00312624,0.2506,,,0.0,,,,1.0,,,,,,,,,19.0,,,,,,,1.0,0.0,,6.6,,,1.0,,3.02616605625,,,,,,,3.0,,3.0,-0.69633347049336,,1,1.0,5.0,,,,1.0
2025-26,14023994,30,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,5.0,1.0,6.0,,1.0,3.0,,,,,,,,1.0,5.0,3.0,,,0.0137934,,,1.0,0.0,,,,,,,,,,,,,60.0,,,,,,,8.0,1.0,,6.3,,,,,20.63970056003,1.0,4.0,,,,1.0,6.0,2.0,8.0,11.484930873468,12.026857444902,0,,18.0,2.0,1.0,1.0,
2025-26,14023994,30,7,Aston_Villa,Away,610766,173879,Tammy Abraham,tammy-abraham,F,True,,,,3.0,,3.0,,,1.0,1.0,1.0,,,1.0,,,1.0,2.0,1.0,,,0.263304,,,,0.0,,,,,,1.0,,,,,,,30.0,,,,,,,3.0,0.0,,6.2,,,,,3.5132753948417,1.0,,,,,,4.0,,4.0,-0.075599823480793,,0,1.0,9.0,1.0,,,
2025-26,14024014,31,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,1.0,,,12.0,3.0,15.0,2.0,,9.0,2.0,,,2.0,1.0,,,1.0,5.0,4.0,,,0.0402085,0.6446,0.7571,,0.0,1.0,,,,,1.0,,,,,,,87.0,2.0,,,,,,7.0,3.0,,7.3,,,1.0,,77.645640198303,1.0,2.0,1.0,,,,13.0,4.0,17.0,19.901356773334,41.542327879711,5,1.0,33.0,3.0,2.0,1.0,1.0
2025-26,14024014,31,7,Aston_Villa,Home,610766,173879,Tammy Abraham,tammy-abraham,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0181,,,0.0,,,,,,,,,,,,,8.0,,,,,,,,,,6.5,,,1.0,,,,,,,,,,,,,,1,,1.0,,,,
2025-26,14025025,32,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,7.0,3.0,10.0,,,8.0,1.0,1.0,1.0,,1.0,,,3.0,5.0,3.0,,,0.00331206,0.2608,,1.0,0.0,,,,,,1.0,,,,,,,87.0,,,,,,,10.0,1.0,,6.0,,,1.0,,94.991581385733,1.0,2.0,,,,1.0,11.0,4.0,15.0,12.100060615361,44.691362129611,1,1.0,26.0,1.0,1.0,1.0,
2025-26,14025025,32,7,Aston_Villa,Away,610766,173879,Tammy Abraham,tammy-abraham,F,True,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,8.0,,,,,,,,,,6.4,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025030,33,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,7.0,1.0,8.0,,,4.0,3.0,2.0,1.0,1.0,,,,2.0,5.0,1.0,,,0.0632364,1.2204,1.5948,2.0,1.0,2.0,,,,,3.0,,,,,,,80.0,2.0,,,,,,11.0,3.0,,8.7,,,1.0,,49.646987200586,1.0,1.0,,,,,10.0,2.0,12.0,39.42014748879,44.635749828439,4,1.0,28.0,4.0,,,1.0
2025-26,14025030,33,7,Aston_Villa,Home,610766,173879,Tammy Abraham,tammy-abraham,F,True,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,5.18e-06,0.5016,0.8128,,0.0,1.0,,,,,,,,,,,,10.0,1.0,,,,,,1.0,0.0,,7.4,,,,,6.5433801662444,,,,,,,1.0,1.0,2.0,-5.3475700591976,,1,1.0,4.0,,,,1.0
2025-26,14024004,34,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,4.0,2.0,6.0,1.0,,7.0,1.0,,,,,,,2.0,4.0,1.0,,,0.0229078,0.393,0.0666,1.0,0.0,,,,,,1.0,,,,,,,80.0,1.0,1.0,,,,,4.0,2.0,,6.4,,,2.0,,54.300364840266,,,,,,,5.0,2.0,7.0,36.629117195971,23.629132520706,3,,16.0,1.0,1.0,,
2025-26,14024004,34,7,Aston_Villa,Away,610766,173879,Tammy Abraham,tammy-abraham,F,True,,,,,,,1.0,,1.0,,,1.0,,,,,,1.0,1.0,,,,0.2864,,,0.0,,,,,,,,,,,,,10.0,,,,,,,1.0,0.0,,6.5,,,1.0,,3.6341849154934,,1.0,,,,,1.0,,1.0,3.6234849943636,,1,,4.0,,,1.0,
2025-26,14023927,35,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,True,,,,1.0,,1.0,,,2.0,,,,1.0,,,,1.0,2.0,1.0,,,0.00022452,0.0177,,1.0,0.0,,,,,,1.0,,,,,,,30.0,,,,,,,1.0,0.0,,6.5,,,,,9.1866844710329,,,,,,1.0,1.0,,1.0,8.9379876924797,,1,,4.0,,1.0,,
2025-26,14023927,35,7,Aston_Villa,Home,610766,173879,Tammy Abraham,tammy-abraham,F,False,,,,2.0,2.0,4.0,,1.0,2.0,1.0,,,,1.0,,,,2.0,1.0,,,0.00163205,,,1.0,0.0,,,,,,,,,,,,,60.0,,,,,,,6.0,0.0,,6.4,,,,,10.514928733997,1.0,,1.0,,1.0,,5.0,3.0,8.0,0.67677201342491,,0,,13.0,1.0,,,
2025-26,14023929,36,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,6.0,4.0,10.0,1.0,,5.0,2.0,,,1.0,,,,1.0,3.0,1.0,,,0.0139385,0.1392,0.154,1.0,0.0,1.0,,,,,,,,,,,,90.0,1.0,,,,,,9.0,1.0,,7.1,,,,,45.314549780887,,1.0,1.0,,1.0,1.0,11.0,5.0,16.0,30.535470350514,13.712476071082,2,,22.0,1.0,,1.0,
2025-26,14023929,36,7,Aston_Villa,Away,610766,173879,Tammy Abraham,tammy-abraham,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023928,37,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,9.0,4.0,13.0,2.0,,8.0,,,2.0,,,,,,3.0,1.0,,,0.0247282,1.5225,2.2368,1.0,1.0,2.0,,,,,1.0,,,,,,,90.0,5.0,,,,,,7.0,4.0,,8.2,,,1.0,,78.43307510468,1.0,1.0,,,,2.0,11.0,5.0,16.0,12.167695071699,47.542482373212,6,,29.0,4.0,,1.0,
2025-26,14023928,37,7,Aston_Villa,Home,610766,173879,Tammy Abraham,tammy-abraham,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023961,38,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,1.0,8.0,6.0,14.0,,3.0,7.0,,,,1.0,,,,,1.0,7.0,,,0.01373,1.2447,1.8305,,0.0,2.0,,,,,,,,,,,,90.0,2.0,1.0,,,,,3.0,3.0,,9.2,,,1.0,,100.86686290637,,3.0,,,1.0,1.0,9.0,6.0,15.0,66.934799631533,82.702003597426,4,1.0,28.0,1.0,1.0,2.0,1.0
