season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12437019,29,7,Aston_Villa,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,1.0,13.0,4.0,17.0,,,2.0,,,,,,1.0,3.0,4.0,,,0.0526969,0.0879,,,0.0,,,,,,,,67.0,1.0,,,,,,,16.0,,6.9,,,,,,4.0,5.0,,1.0,1.0,24.0,4.0,23.0,1,1.0,39.0,1.0,1.0,2.0,1.0
2024-25,12436584,30,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,True,,,,4.0,1.0,5.0,7.0,2.0,2.0,,,,,,1.0,9.0,3.0,,,0.0143718,,,1.0,0.0,,,,,,,,25.0,,,,,,,,7.0,,6.6,,,,,1.0,,,,,,8.0,2.0,10.0,0,1.0,15.0,1.0,,,1.0
2024-25,12436584,30,7,Aston_Villa,Away,803039,204646,Donyell Malen,donyell-malen,F,True,,,,,,,,,1.0,,,,,,,,,,,,0.0622,0.1997,,0.0,1.0,,,,,,,13.0,1.0,,,,,,,1.0,,7.3,,,,,,,,,,,1.0,,1.0,1,,2.0,,,,
2024-25,12436584,30,7,Aston_Villa,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,,5.0,4.0,9.0,2.0,,2.0,,,,,,,2.0,,,,0.0412004,0.5367,0.2659,,0.0,1.0,,,,1.0,,,65.0,1.0,,,,,,,1.0,,7.3,,,1.0,,,,,,,,5.0,4.0,9.0,2,,13.0,1.0,,,
2024-25,12436597,31,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,3.0,,3.0,2.0,1.0,,,,,,,,2.0,1.0,,,0.00421796,,,,0.0,,,,,,,,62.0,,,,,,,,6.0,,6.5,,,,,,,,,,,6.0,,6.0,0,,9.0,3.0,,,
2024-25,12436597,31,7,Aston_Villa,Home,803039,204646,Donyell Malen,donyell-malen,F,False,,,,7.0,,7.0,1.0,,1.0,,,,2.0,,,6.0,3.0,,,0.00499964,0.7202,0.9895,1.0,0.0,1.0,,,,,,,62.0,1.0,,,,,,,7.0,,7.0,,,,,,3.0,2.0,,,,10.0,,8.0,1,1.0,20.0,2.0,1.0,1.0,1.0
2024-25,12436597,31,7,Aston_Villa,Home,814590,176297,Marcus Rashford,marcus-rashford,F,True,1.0,,1.0,9.0,1.0,9.0,3.0,,,,1.0,,,,,5.0,,,,0.0931181,0.6301,0.5774,1.0,0.0,,,,,,1.0,,28.0,1.0,,,,,,,6.0,,6.5,,,1.0,,,1.0,3.0,,1.0,,13.0,2.0,12.0,2,,18.0,,,,
2024-25,12436614,32,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,True,,,1.0,5.0,1.0,6.0,,,1.0,,,,,,,,3.0,,,0.0040233,0.2779,0.1792,,0.0,1.0,,,,,,,24.0,1.0,,,,,,1.0,1.0,,7.9,,,,,,,,,1.0,,6.0,1.0,7.0,1,2.0,11.0,,1.0,,1.0
2024-25,12436614,32,7,Aston_Villa,Away,803039,204646,Donyell Malen,donyell-malen,F,True,,,,5.0,1.0,6.0,,,1.0,,,,,,1.0,1.0,1.0,,,0.0139322,0.2265,0.4197,,0.0,1.0,,,,,1.0,,24.0,1.0,,,,,,,3.0,,7.4,,,,,1.0,,1.0,,,,7.0,1.0,7.0,1,,13.0,,1.0,,
2024-25,12436614,32,7,Aston_Villa,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,2.0,,,15.0,1.0,14.0,2.0,,,,,2.0,,,,3.0,3.0,,,0.12489,0.1194,0.1503,,0.0,,,,,,3.0,,66.0,1.0,,,,,,,9.0,,7.5,,,1.0,,,2.0,6.0,,,,21.0,1.0,16.0,4,1.0,33.0,2.0,1.0,1.0,1.0
2024-25,12436615,33,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,10.0,3.0,13.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,,2.0,6.0,5.0,,,0.0749114,0.4353,0.432,,1.0,1.0,,,2.0,1.0,2.0,,83.0,1.0,,,,,,,10.0,,8.4,,,3.0,,,1.0,,,,,12.0,4.0,16.0,5,,34.0,5.0,1.0,1.0,
2024-25,12436615,33,7,Aston_Villa,Home,803039,204646,Donyell Malen,donyell-malen,F,True,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,0.00045687,0.0599,,,0.0,,,,,,,,8.0,,,,,,,,1.0,,6.7,,,1.0,,,,,,,,1.0,,1.0,1,,4.0,1.0,,,
2024-25,12436615,33,7,Aston_Villa,Home,814590,176297,Marcus Rashford,marcus-rashford,F,True,,,,3.0,,3.0,,,2.0,,,,,,,1.0,1.0,,,0.00652337,,,,0.0,,,,,,1.0,,8.0,,,,,,,,3.0,,6.7,,,,,,1.0,,,,,4.0,1.0,5.0,0,1.0,7.0,,,,1.0
2024-25,12436551,34,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,True,,,,3.0,,3.0,,,,,,,,,,1.0,,,,0.0121791,,,1.0,0.0,,,,,,,,14.0,,,,,,,,1.0,,6.5,,,,,,,,,,2.0,4.0,,4.0,0,,4.0,,,,
2024-25,12436551,34,7,Aston_Villa,Away,803039,204646,Donyell Malen,donyell-malen,F,True,,,,,1.0,1.0,,1.0,1.0,,,,,,,,2.0,,,5.694e-05,0.0254,0.0572,,0.0,,,,,,,,11.0,1.0,,,,,,,2.0,,6.9,,,,,,,1.0,,,,1.0,1.0,1.0,1,1.0,5.0,1.0,,,1.0
2024-25,12436551,34,7,Aston_Villa,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,1.0,,,1.0,6.0,6.0,1.0,,2.0,,2.0,,1.0,,,4.0,2.0,,,0.053923,1.4909,1.1126,,0.0,1.0,,,1.0,,1.0,,76.0,2.0,,,,,,,6.0,,6.2,,,2.0,,,2.0,2.0,,,,3.0,6.0,7.0,4,2.0,20.0,2.0,,,2.0
2024-25,12436553,35,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,6.0,1.0,7.0,1.0,1.0,,,2.0,,,,2.0,3.0,2.0,,,0.0100544,0.2098,0.1615,,0.0,,,,,1.0,1.0,,71.0,1.0,,,,,,,4.0,,6.0,,,1.0,,1.0,,,,,1.0,6.0,1.0,7.0,2,,19.0,2.0,1.0,,
2024-25,12436553,35,7,Aston_Villa,Home,803039,204646,Donyell Malen,donyell-malen,F,True,,,1.0,1.0,2.0,3.0,,1.0,,,2.0,,,,,,1.0,,,0.0017849,0.4985,0.7779,,0.0,,,,1.0,,,,19.0,1.0,,,,,,,2.0,,6.1,,,2.0,,,,,,2.0,,3.0,2.0,5.0,3,,10.0,,,,
2024-25,12436570,36,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,3.0,5.0,8.0,1.0,2.0,3.0,,,,,,2.0,5.0,3.0,,,0.0163426,0.3622,0.9459,1.0,0.0,1.0,,,,,,,90.0,1.0,,,,,,,14.0,,7.0,,,,,,1.0,,,,,7.0,6.0,13.0,1,1.0,27.0,6.0,,,1.0
2024-25,12436570,36,7,Aston_Villa,Away,803039,204646,Donyell Malen,donyell-malen,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436577,37,7,Aston_Villa,Home,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,8.0,1.0,9.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,3.0,,,0.370374,0.2248,0.4249,,1.0,,,,,,1.0,,86.0,2.0,,,,,,,5.0,,7.2,,,,,,,,,,,12.0,1.0,13.0,3,,20.0,,2.0,,
2024-25,12436577,37,7,Aston_Villa,Home,803039,204646,Donyell Malen,donyell-malen,F,True,,,,2.0,,2.0,,,,,,,,,1.0,1.0,,,,0.00376795,,,,0.0,,,,,,,,11.0,,,,,,,,1.0,,6.5,,,,,,,,,,,2.0,,2.0,0,,4.0,,,,
2024-25,12436540,38,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,4.0,2.0,6.0,8.0,2.0,1.0,,,,,,1.0,11.0,4.0,,,0.0252719,,,1.0,0.0,,,,,,,,90.0,,,,,,,,12.0,,6.5,,,,,,2.0,,,,3.0,13.0,2.0,15.0,0,,21.0,1.0,1.0,1.0,
2024-25,12436540,38,7,Aston_Villa,Away,803039,204646,Donyell Malen,donyell-malen,F,True,,,,2.0,1.0,3.0,,,1.0,,,,,,,,2.0,,,0.103761,,,,0.0,,,,,,1.0,,15.0,,,,,,,,3.0,,6.8,,,,,,1.0,1.0,,1.0,,5.0,1.0,5.0,0,,8.0,,1.0,1.0,
