season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385501,1,39,Wolverhampton_Wanderers,Away,252669,149065,José Sá,jose-sa,G,False,,,2.0,,22.0,22.0,1.0,,10.0,,,,,,,,1.0,,,,6.812e-05,0.0,0.0,,,,-1.2677,2.0,,,,,90.0,,,,,,,,10.0,,6.5,2.0,3.0,,,,,,,11.0,,5.0,26.0,31.0,0,,44.0,1.0,,,
2022-23,10385501,1,39,Wolverhampton_Wanderers,Away,862812,216208,Matija Šarkić,matija-sarkic,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385527,2,39,Wolverhampton_Wanderers,Home,252669,149065,José Sá,jose-sa,G,False,,,1.0,1.0,23.0,24.0,,,8.0,,,,,,1.0,,,,,,0.00076575,0.0,0.0,,,,1.3936,2.0,,,,,90.0,,,,,1.0,1.0,,7.0,,7.9,3.0,3.0,,,,,,,8.0,,7.0,24.0,31.0,0,,40.0,,,,
2022-23,10385527,2,39,Wolverhampton_Wanderers,Home,862812,216208,Matija Šarkić,matija-sarkic,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385739,3,39,Wolverhampton_Wanderers,Away,252669,149065,José Sá,jose-sa,G,False,,,4.0,4.0,12.0,16.0,,,8.0,,,,,,1.0,,,,,,0.00187503,0.0,0.0,,,,0.2015,1.0,,,,,90.0,,,,,,,,9.0,1.0,6.6,2.0,3.0,,,1.0,,,,13.0,,12.0,13.0,25.0,0,,34.0,,,,
2022-23,10385739,3,39,Wolverhampton_Wanderers,Away,862812,216208,Matija Šarkić,matija-sarkic,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385568,4,39,Wolverhampton_Wanderers,Home,252669,149065,José Sá,jose-sa,G,False,,,1.0,,8.0,8.0,,1.0,12.0,,,,,,,,,1.0,,,3.005e-05,0.0,0.0,,,,0.2097,2.0,,,,,90.0,,,,,,,,14.0,1.0,7.5,3.0,5.0,,,1.0,,,,12.0,,7.0,12.0,19.0,0,,35.0,,,,
2022-23,10385568,4,39,Wolverhampton_Wanderers,Home,862812,216208,Matija Šarkić,matija-sarkic,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385759,5,39,Wolverhampton_Wanderers,Away,252669,149065,José Sá,jose-sa,G,False,,,2.0,,19.0,19.0,,,6.0,,,,,,,,,,,,8.687e-05,0.0,0.0,,,,0.4555,1.0,,,,,90.0,,,,,,,,1.0,,7.3,2.0,2.0,,,,,,,3.0,,,20.0,20.0,0,,29.0,,,,
2022-23,10385759,5,39,Wolverhampton_Wanderers,Away,862812,216208,Matija Šarkić,matija-sarkic,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385595,6,39,Wolverhampton_Wanderers,Home,252669,149065,José Sá,jose-sa,G,False,,,6.0,5.0,17.0,22.0,,1.0,7.0,,,,,,,,,2.0,,,0.00124802,0.0,0.0,,,,0.197,2.0,,,,,90.0,,,,,,,,6.0,,7.2,,1.0,,,1.0,,,,12.0,,10.0,18.0,28.0,0,,37.0,,1.0,,
2022-23,10385595,6,39,Wolverhampton_Wanderers,Home,862812,216208,Matija Šarkić,matija-sarkic,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11047752,7,39,Wolverhampton_Wanderers,Away,101367,79602,Daniel Bentley,daniel-bentley,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11047752,7,39,Wolverhampton_Wanderers,Away,252669,149065,José Sá,jose-sa,G,False,,,7.0,3.0,18.0,21.0,,,13.0,,,,,,,,,,,,0.00050292,0.0,0.0,,,,1.0931,1.0,,,,,90.0,,,,,,,,14.0,1.0,7.0,4.0,4.0,,,1.0,,,,20.0,,14.0,20.0,34.0,0,,50.0,1.0,,,
2022-23,10385639,8,39,Wolverhampton_Wanderers,Home,252669,149065,José Sá,jose-sa,G,False,,,6.0,2.0,40.0,42.0,,1.0,10.0,,,,,,,,,1.0,,,0.00322831,0.0,0.0,,,,-0.7495,,,,,,90.0,,,,,,,,15.0,,6.4,1.0,4.0,,,,,,,20.0,,12.0,45.0,57.0,0,,71.0,,1.0,,
2022-23,10385639,8,39,Wolverhampton_Wanderers,Home,862812,216208,Matija Šarkić,matija-sarkic,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385661,9,39,Wolverhampton_Wanderers,Away,252669,149065,José Sá,jose-sa,G,False,,,2.0,1.0,14.0,15.0,,,4.0,,,,,,,,,,,,9.552e-05,0.0,0.0,,,,-1.1993,1.0,,,,,90.0,,,,,,,,2.0,,6.3,2.0,3.0,,,,,,,4.0,,3.0,14.0,17.0,0,,24.0,,,,
