season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025050,1,39,Wolverhampton_Wanderers,Home,98427,101982,Sam Johnstone,sam-johnstone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025050,1,39,Wolverhampton_Wanderers,Home,252669,149065,José Sá,jose-sa,G,False,,,5.0,2.0,16.0,18.0,,,,6.0,,,,,,,,,,,,0.00030557,,,,0.0,,-1.7321,1.0,,,,,0.01,0.75,0.05,0.0,3.36,90.0,,,,,,,,5.0,,,5.8,,,,,,1.0,,,,10.0,,7.0,16.0,23.0,,,0,,28.0,,,,
2025-26,14025062,2,39,Wolverhampton_Wanderers,Away,98427,101982,Sam Johnstone,sam-johnstone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025062,2,39,Wolverhampton_Wanderers,Away,252669,149065,José Sá,jose-sa,G,False,,1.0,8.0,7.0,9.0,16.0,,1.0,,12.0,,,,,,,,,1.0,,,0.0342157,,,,0.0,,-0.0703,2.0,,,1.0,,,,,,,90.0,,,,,,,,15.0,,1.0,6.9,1.0,3.0,,,,1.0,,,1.0,22.0,,20.0,10.0,30.0,,,0,,42.0,,,,
2025-26,14025118,3,39,Wolverhampton_Wanderers,Home,98427,101982,Sam Johnstone,sam-johnstone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025118,3,39,Wolverhampton_Wanderers,Home,252669,149065,José Sá,jose-sa,G,False,,,7.0,5.0,16.0,21.0,,1.0,15.0,12.0,,,,,,,,,1.0,,,0.00118939,,,,0.0,,-0.4219,1.0,,,,,,,,,,90.0,,,,,,,,13.0,,1.0,5.9,1.0,1.0,,,64.475663640493,1.0,,,,19.0,,13.0,21.0,34.0,33.915,,0,,42.0,,,,
2025-26,14025145,4,39,Wolverhampton_Wanderers,Away,98427,101982,Sam Johnstone,sam-johnstone,G,False,,2.0,7.0,6.0,9.0,15.0,,1.0,,13.0,,,,,,,,,1.0,,,0.0016963,,,,0.0,,0.7517,,,,,,,,,,,90.0,,,,,,,,22.0,,1.0,7.0,3.0,3.0,,,,5.0,,,2.0,29.0,,27.0,10.0,37.0,,,0,,53.0,,,,
2025-26,14025145,4,39,Wolverhampton_Wanderers,Away,101367,79602,Daniel Bentley,daniel-bentley,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025178,5,39,Wolverhampton_Wanderers,Home,98427,101982,Sam Johnstone,sam-johnstone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025178,5,39,Wolverhampton_Wanderers,Home,252669,149065,José Sá,jose-sa,G,False,,,6.0,5.0,16.0,21.0,,,,7.0,,,,,,,,,,,,0.00241849,,,,0.0,,-1.4555,,,,,,,,,,,90.0,,,,,,,,9.0,,,5.6,,1.0,,,,,,,,15.0,,14.0,16.0,30.0,,,0,,33.0,,,,
