season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352250,1,91,Bournemouth,Home,298366,128340,Kieffer Moore,kieffer-moore,F,True,,,,5.0,1.0,6.0,2.0,1.0,,,,1.0,,,,,3.0,1.0,,,0.0478396,0.0392,0.0,1.0,,,,,,,,,23.0,,,,,,,,,3.0,,6.6,,,,,,,2.0,,,,7.0,1.0,6.0,1,,10.0,1.0,,,
2023-24,11352250,1,91,Bournemouth,Home,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,1.0,10.0,2.0,12.0,6.0,,2.0,,,,,,,4.0,13.0,3.0,,,0.135793,0.9822,1.1274,1.0,,1.0,,,,,2.0,,90.0,2.0,,,,,,,,14.0,,7.4,,,1.0,,,3.0,,,1.0,,13.0,3.0,16.0,3,1.0,35.0,4.0,1.0,1.0,
2023-24,11352367,2,91,Bournemouth,Away,298366,128340,Kieffer Moore,kieffer-moore,F,True,,,,2.0,2.0,4.0,,,1.0,,1.0,,,,,,,,,,0.00129542,0.2321,,,,,,,,,,,27.0,,,,,,,,,4.0,,6.3,,,1.0,,,,,,,,6.0,2.0,8.0,1,,9.0,,,,
2023-24,11352367,2,91,Bournemouth,Away,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,6.0,4.0,10.0,4.0,,4.0,,,,,,,3.0,9.0,3.0,,,0.00660225,0.1459,,1.0,1.0,,,,,,2.0,,90.0,,,,,,,,,13.0,,7.0,,,3.0,,1.0,3.0,,,,1.0,13.0,4.0,17.0,3,,33.0,2.0,1.0,2.0,
2023-24,11352437,3,91,Bournemouth,Home,298366,128340,Kieffer Moore,kieffer-moore,F,True,,,,3.0,,3.0,,1.0,,,,,,,,,,1.0,,,0.0109378,0.0,0.0,,,,,,,,,,13.0,,,,,,,,,1.0,,6.6,,,,,,,,,,,4.0,,4.0,0,,4.0,,,,
2023-24,11352437,3,91,Bournemouth,Home,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,6.0,3.0,9.0,1.0,2.0,2.0,,,,,,,,4.0,2.0,,,0.041205,0.065,0.0,,,,,,,1.0,1.0,,90.0,,,,,,,,,7.0,,6.5,,,1.0,,1.0,3.0,,,,1.0,8.0,3.0,11.0,1,,22.0,2.0,,,
2023-24,11352543,4,91,Bournemouth,Away,298366,128340,Kieffer Moore,kieffer-moore,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352543,4,91,Bournemouth,Away,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,8.0,5.0,13.0,4.0,1.0,2.0,,1.0,,,,,3.0,10.0,1.0,,,0.0203288,0.6226,0.9544,1.0,,1.0,,,,,1.0,,90.0,2.0,,,,,,,,18.0,,6.6,,,,,3.0,3.0,1.0,,,,10.0,5.0,14.0,2,,41.0,9.0,,,
2023-24,11352600,5,91,Bournemouth,Home,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,6.0,3.0,9.0,1.0,1.0,2.0,,,2.0,,,,2.0,7.0,5.0,,,0.0490603,0.4145,0.3481,3.0,,,,,,1.0,,,90.0,1.0,,,,,,,,9.0,,7.0,,,1.0,,,3.0,,,1.0,,8.0,3.0,11.0,4,,31.0,4.0,2.0,2.0,
2023-24,11352600,5,91,Bournemouth,Home,836070,224995,Luis Sinisterra,luis-sinisterra,F,True,,,,2.0,,2.0,,,,,,,,,,,2.0,1.0,,,0.00267653,0.0,0.0,1.0,,,,,,,,,17.0,,,,,,,,,2.0,,6.5,,,,,,1.0,,,,,2.0,,2.0,0,,7.0,1.0,1.0,,
2023-24,11352629,6,91,Bournemouth,Away,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,7.0,5.0,12.0,2.0,1.0,3.0,,1.0,,,,,2.0,9.0,3.0,,,0.0115184,0.5254,0.2175,2.0,,1.0,,,,,,,90.0,2.0,,,,,,,,7.0,,6.8,,,1.0,,1.0,3.0,,,,,8.0,5.0,13.0,3,1.0,28.0,,1.0,,
2023-24,11352629,6,91,Bournemouth,Away,836070,224995,Luis Sinisterra,luis-sinisterra,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
