season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243428,4,91,Bournemouth,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,13.0,1.0,14.0,4.0,1.0,2.0,,,,2.0,,,1.0,12.0,2.0,,,3.0,,1.0,,,1.0,2.0,,90.0,1.0,,,,,,9.0,,6.9,,,,,,3.0,1.0,,,1.0,16.0,2.0,17.0,1,,27.0,,1.0,,
2019-20,8243428,4,91,Bournemouth,Away,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,1.0,6.0,4.0,10.0,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,26.0,1.0,,,,,,9.0,,6.7,,,,,,1.0,1.0,,1.0,,11.0,4.0,14.0,1,,23.0,3.0,,1.0,
2019-20,8243443,5,91,Bournemouth,Home,100621,78007,Joshua King,joshua-king,F,False,,,1.0,9.0,6.0,15.0,2.0,3.0,10.0,1.0,,,2.0,,,4.0,11.0,16.0,,,,1.0,,,,1.0,4.0,,90.0,1.0,,,,,,21.0,,7.2,,,,,1.0,7.0,,,1.0,,15.0,7.0,22.0,1,4.0,54.0,6.0,5.0,4.0,1.0
2019-20,8243443,5,91,Bournemouth,Home,113956,75115,Callum Wilson,callum-wilson,F,False,,,,7.0,1.0,8.0,4.0,,3.0,,,,,,,2.0,8.0,,,,2.0,,2.0,,,1.0,,,90.0,2.0,,,,,,14.0,,7.8,,,,,,1.0,,,,4.0,11.0,3.0,14.0,2,,26.0,4.0,,,
2019-20,8243443,5,91,Bournemouth,Home,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,10.0,11.0,21.0,7.0,7.0,7.0,,,,2.0,,,2.0,13.0,8.0,,,,,,,,,1.0,,90.0,1.0,,,,,,11.0,,7.0,,,2.0,,,2.0,,,,,15.0,11.0,26.0,3,,38.0,2.0,1.0,,
2019-20,8243465,6,91,Bournemouth,Away,100621,78007,Joshua King,joshua-king,F,False,,,,5.0,3.0,8.0,3.0,5.0,5.0,,,1.0,,,,5.0,13.0,11.0,,,1.0,,,,,,,,89.0,,,,,,,28.0,,6.0,,,,,,10.0,,,,1.0,15.0,5.0,20.0,1,,50.0,7.0,,6.0,
2019-20,8243465,6,91,Bournemouth,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,5.0,2.0,7.0,2.0,2.0,5.0,,,,2.0,,,,11.0,7.0,,,3.0,,1.0,,,,,,90.0,1.0,,,,,,13.0,,7.1,,,,,,7.0,3.0,,,1.0,11.0,3.0,11.0,1,2.0,28.0,1.0,,3.0,2.0
2019-20,8243465,6,91,Bournemouth,Away,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,6.0,3.0,9.0,6.0,5.0,2.0,,,,1.0,,,4.0,14.0,7.0,,,1.0,,,,,2.0,1.0,,77.0,,,,,,,20.0,,6.1,,,,,,3.0,,,,,13.0,5.0,18.0,0,,34.0,3.0,2.0,,
2019-20,8243463,7,91,Bournemouth,Home,100621,78007,Joshua King,joshua-king,F,False,,,,15.0,5.0,20.0,6.0,1.0,7.0,1.0,,,1.0,,,1.0,14.0,4.0,,,2.0,1.0,1.0,,,,1.0,,90.0,1.0,1.0,,,,,16.0,,7.3,,,,,,6.0,,,1.0,,24.0,6.0,30.0,1,1.0,44.0,1.0,,2.0,
2019-20,8243463,7,91,Bournemouth,Home,113956,75115,Callum Wilson,callum-wilson,F,False,,,,6.0,3.0,9.0,4.0,4.0,3.0,,2.0,1.0,1.0,,,3.0,9.0,5.0,,,1.0,,1.0,,,,1.0,,90.0,4.0,,,,,,18.0,,6.9,,,1.0,,2.0,1.0,1.0,,,,15.0,4.0,18.0,6,,36.0,4.0,,1.0,
2019-20,8243463,7,91,Bournemouth,Home,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,11.0,9.0,20.0,4.0,3.0,3.0,,,1.0,,,,3.0,9.0,7.0,,,,,,,,,,,90.0,,,,,,,17.0,,6.6,,,2.0,,,5.0,,,1.0,1.0,19.0,10.0,29.0,3,,48.0,3.0,1.0,3.0,
2019-20,8243463,7,91,Bournemouth,Home,827064,220307,Arnaut Danjuma,arnaut-danjuma,F,True,,,1.0,5.0,5.0,10.0,,,4.0,,,,,,,3.0,3.0,2.0,,,,,,,,2.0,,,13.0,,,,,,,6.0,,6.8,,,,,,2.0,,,1.0,,7.0,5.0,12.0,0,,21.0,1.0,,2.0,
2019-20,8243471,8,91,Bournemouth,Away,100621,78007,Joshua King,joshua-king,F,False,,,,8.0,8.0,16.0,1.0,2.0,5.0,,,,1.0,,,2.0,6.0,5.0,,,2.0,,,,,1.0,1.0,,90.0,,1.0,,,,,13.0,,6.9,,,1.0,,1.0,3.0,,,1.0,,12.0,10.0,22.0,1,,46.0,3.0,,3.0,
2019-20,8243471,8,91,Bournemouth,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,10.0,1.0,11.0,3.0,,4.0,,1.0,,,,,2.0,5.0,5.0,,,,,,,,,1.0,,90.0,1.0,,,,,,11.0,,7.3,,,,,,2.0,,,,,18.0,1.0,19.0,1,1.0,34.0,1.0,2.0,2.0,1.0
2019-20,8243471,8,91,Bournemouth,Away,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,9.0,3.0,12.0,4.0,3.0,2.0,,1.0,,2.0,,,5.0,13.0,6.0,,,,,,,,,1.0,,63.0,,,,,,,13.0,,6.0,,,1.0,,2.0,3.0,,,,,14.0,3.0,17.0,1,,35.0,1.0,2.0,1.0,
2019-20,8243471,8,91,Bournemouth,Away,827064,220307,Arnaut Danjuma,arnaut-danjuma,F,True,,,,,2.0,2.0,,1.0,2.0,,,,,,,,,2.0,,,,,,,,1.0,,,11.0,,,,,,,4.0,,6.7,,,1.0,,,,,,,,3.0,3.0,6.0,1,,10.0,,1.0,,
2019-20,8243477,9,91,Bournemouth,Home,100621,78007,Joshua King,joshua-king,F,True,,,,4.0,1.0,5.0,2.0,1.0,1.0,,,,,,,,2.0,3.0,,,,,,,,,2.0,,28.0,,,,,,,4.0,,6.8,,,,,1.0,,,,,,6.0,2.0,8.0,0,1.0,12.0,1.0,1.0,,
2019-20,8243477,9,91,Bournemouth,Home,113956,75115,Callum Wilson,callum-wilson,F,False,,,,8.0,2.0,10.0,4.0,,3.0,1.0,,,1.0,,,1.0,9.0,1.0,,,2.0,,,,,,1.0,,90.0,,,,,,,16.0,,6.8,,,2.0,,2.0,2.0,2.0,,,1.0,14.0,2.0,14.0,2,1.0,35.0,6.0,,,1.0
2019-20,8243477,9,91,Bournemouth,Home,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,6.0,4.0,10.0,5.0,2.0,2.0,,1.0,,3.0,,,2.0,11.0,3.0,,,,,,,,1.0,,,62.0,1.0,,,,,,10.0,,6.1,,,,,,1.0,,,,,10.0,5.0,15.0,1,1.0,25.0,2.0,,,1.0
2019-20,8243477,9,91,Bournemouth,Home,827064,220307,Arnaut Danjuma,arnaut-danjuma,F,True,,,,3.0,,3.0,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,21.0,1.0,,,,,,2.0,,6.8,,,1.0,,1.0,,,,,,4.0,,4.0,3,,10.0,,1.0,,
2019-20,8243506,10,91,Bournemouth,Away,100621,78007,Joshua King,joshua-king,F,False,1.0,,,5.0,2.0,6.0,2.0,1.0,1.0,1.0,,,,,,3.0,6.0,6.0,,,,,,,,2.0,2.0,,90.0,1.0,,,,,,14.0,,7.2,,,,,,4.0,2.0,,,,8.0,4.0,10.0,1,,31.0,4.0,2.0,3.0,
2019-20,8243506,10,91,Bournemouth,Away,113956,75115,Callum Wilson,callum-wilson,F,False,1.0,,1.0,5.0,1.0,5.0,2.0,,,,,,1.0,,,2.0,5.0,2.0,,,1.0,,,,,,,,74.0,,,,,,,7.0,,6.4,,,,,,1.0,1.0,,1.0,1.0,7.0,2.0,8.0,0,,17.0,2.0,1.0,1.0,
2019-20,8243506,10,91,Bournemouth,Away,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,,4.0,1.0,5.0,1.0,1.0,4.0,,,1.0,,,,2.0,3.0,1.0,,1.0,,,,,,,,,16.0,,,,,,,5.0,,6.2,,,,,,,,,,,6.0,2.0,8.0,1,,11.0,,,,
2019-20,8243506,10,91,Bournemouth,Away,827064,220307,Arnaut Danjuma,arnaut-danjuma,F,False,,,2.0,11.0,9.0,20.0,1.0,1.0,3.0,,1.0,,2.0,,,1.0,7.0,2.0,,,,,,,,1.0,1.0,,61.0,1.0,,,,,,10.0,,6.0,,,,,,4.0,,,2.0,1.0,17.0,9.0,26.0,1,,34.0,,,1.0,
2019-20,8243499,11,91,Bournemouth,Home,100621,78007,Joshua King,joshua-king,F,False,,,,10.0,7.0,17.0,3.0,5.0,6.0,,1.0,,1.0,,,3.0,13.0,7.0,,,5.0,,1.0,,,1.0,1.0,,90.0,2.0,,,,,,18.0,,7.0,,,,,2.0,3.0,2.0,,1.0,,20.0,7.0,25.0,2,,44.0,4.0,,2.0,
2019-20,8243499,11,91,Bournemouth,Home,113956,75115,Callum Wilson,callum-wilson,F,False,,,,14.0,4.0,18.0,1.0,2.0,6.0,,1.0,,1.0,,,3.0,7.0,6.0,,,2.0,,,,,1.0,2.0,,90.0,,,,,,,17.0,,6.9,,,2.0,,2.0,2.0,1.0,,,1.0,22.0,4.0,25.0,2,2.0,49.0,4.0,1.0,1.0,1.0
2019-20,8243499,11,91,Bournemouth,Home,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243499,11,91,Bournemouth,Home,827064,220307,Arnaut Danjuma,arnaut-danjuma,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243509,12,91,Bournemouth,Away,100621,78007,Joshua King,joshua-king,F,False,1.0,,1.0,15.0,6.0,20.0,,2.0,3.0,,1.0,,,,,1.0,3.0,5.0,,,,,,,,,1.0,,90.0,,,,,,,13.0,,6.5,,,2.0,,1.0,3.0,1.0,,1.0,,19.0,7.0,25.0,2,,43.0,5.0,2.0,1.0,
2019-20,8243509,12,91,Bournemouth,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,2.0,12.0,,12.0,5.0,2.0,,,,1.0,1.0,,,1.0,10.0,3.0,,,2.0,,,,,,,,90.0,,,,,,,9.0,,6.4,,,,,,1.0,2.0,,2.0,,16.0,,14.0,1,1.0,25.0,2.0,,,
2019-20,8243509,12,91,Bournemouth,Away,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,1.0,8.0,1.0,9.0,2.0,,,,,1.0,,,,,3.0,1.0,,,1.0,,,,,,,,24.0,,,,,,,2.0,,6.6,,,,,,1.0,,,1.0,,10.0,1.0,11.0,1,,14.0,,,1.0,
2019-20,8243509,12,91,Bournemouth,Away,827064,220307,Arnaut Danjuma,arnaut-danjuma,F,True,,,,3.0,4.0,7.0,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,12.0,,,,,,,7.0,,6.5,,,,,,2.0,,,1.0,1.0,5.0,6.0,11.0,0,,16.0,1.0,1.0,1.0,
2019-20,8243523,13,91,Bournemouth,Home,113956,75115,Callum Wilson,callum-wilson,F,False,,,1.0,7.0,3.0,10.0,3.0,,3.0,,,,,,,3.0,6.0,1.0,,,,,,,,,1.0,,90.0,,,,,,,12.0,,6.6,,,1.0,,,1.0,,,1.0,,12.0,4.0,16.0,1,,24.0,3.0,,1.0,
2019-20,8243523,13,91,Bournemouth,Home,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243523,13,91,Bournemouth,Home,827064,220307,Arnaut Danjuma,arnaut-danjuma,F,True,1.0,,,7.0,5.0,11.0,3.0,,2.0,,,,,,,1.0,5.0,5.0,,,,,,,,,1.0,,45.0,,,,,,,5.0,,7.1,,,1.0,,,6.0,1.0,,,,8.0,6.0,13.0,1,,23.0,1.0,,5.0,
2019-20,8243546,14,91,Bournemouth,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,6.0,2.0,8.0,6.0,,,,,,1.0,,,,10.0,1.0,,,3.0,,,,,,1.0,,90.0,,,,,,,5.0,,6.6,,,3.0,,,1.0,,,,,8.0,3.0,11.0,3,,19.0,2.0,,1.0,
2019-20,8243546,14,91,Bournemouth,Away,361420,154566,Dominic Solanke,dominic-solanke,F,False,1.0,,1.0,14.0,9.0,22.0,4.0,1.0,3.0,,,1.0,2.0,,,1.0,12.0,6.0,,,1.0,,,,,,4.0,,90.0,,,,,,,15.0,,6.6,,,1.0,,1.0,8.0,1.0,,1.0,,18.0,10.0,27.0,2,,50.0,4.0,1.0,4.0,
2019-20,8243546,14,91,Bournemouth,Away,827064,220307,Arnaut Danjuma,arnaut-danjuma,F,False,,,2.0,14.0,18.0,32.0,2.0,,7.0,,,,1.0,,,2.0,6.0,5.0,,,,,,,,3.0,,,90.0,2.0,,,,,,13.0,,7.0,,,,,1.0,5.0,3.0,,2.0,,22.0,18.0,37.0,2,1.0,56.0,1.0,,4.0,
2019-20,8243546,14,91,Bournemouth,Away,1008656,461017,Christian Saydee,christian-saydee,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243556,15,91,Bournemouth,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,5.0,1.0,6.0,3.0,,2.0,,,,1.0,,,2.0,8.0,1.0,,,2.0,,,,,,1.0,,90.0,,,,,,,11.0,,6.5,,,,,,1.0,1.0,,,,8.0,1.0,8.0,0,,18.0,5.0,,1.0,
2019-20,8243556,15,91,Bournemouth,Away,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,18.0,5.0,23.0,,2.0,2.0,,,,1.0,,,,6.0,6.0,,,2.0,,,,,,1.0,,90.0,,,,,,,10.0,,6.6,,,,,2.0,7.0,,,,,23.0,5.0,28.0,0,1.0,44.0,1.0,,3.0,1.0
2019-20,8243556,15,91,Bournemouth,Away,827064,220307,Arnaut Danjuma,arnaut-danjuma,F,False,,,,14.0,10.0,24.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,64.0,,,,,,,9.0,,6.7,,,,,,1.0,2.0,,1.0,,19.0,11.0,28.0,0,,39.0,,1.0,1.0,
2019-20,8243550,16,91,Bournemouth,Home,113956,75115,Callum Wilson,callum-wilson,F,False,,,,3.0,2.0,5.0,6.0,1.0,,,,,,,,1.0,8.0,2.0,,,1.0,,,,,,,,64.0,,,,,,,8.0,,6.3,,,,,,1.0,,,,3.0,8.0,3.0,11.0,0,,15.0,,,1.0,
2019-20,8243550,16,91,Bournemouth,Home,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,1.0,4.0,5.0,2.0,3.0,3.0,,,1.0,2.0,,,1.0,8.0,5.0,,,2.0,,,,,,,,90.0,,,,,,,10.0,,6.3,,,,,1.0,1.0,,,,1.0,5.0,7.0,12.0,1,1.0,24.0,1.0,1.0,,1.0
2019-20,8243550,16,91,Bournemouth,Home,827064,220307,Arnaut Danjuma,arnaut-danjuma,F,False,,,,6.0,8.0,14.0,,,4.0,,,1.0,,,,1.0,3.0,3.0,,,,,,,,,,,90.0,,,,,,,12.0,,6.2,,,1.0,,,5.0,,,2.0,,10.0,10.0,20.0,2,,34.0,2.0,,3.0,
2019-20,8243557,17,91,Bournemouth,Away,100621,78007,Joshua King,joshua-king,F,False,,,,5.0,4.0,9.0,7.0,2.0,2.0,,,2.0,,,,3.0,13.0,6.0,,,2.0,,,,,,1.0,,75.0,,,,,,,8.0,,6.5,,,,,,2.0,,,,,6.0,4.0,10.0,2,,27.0,3.0,3.0,1.0,
2019-20,8243557,17,91,Bournemouth,Away,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,,1.0,1.0,2.0,4.0,3.0,2.0,,,1.0,1.0,,,,6.0,4.0,,,,,,,,,,,15.0,,,,,,,4.0,,6.5,,,,,,1.0,,,,,4.0,1.0,5.0,1,,9.0,,1.0,,
2019-20,8243576,18,91,Bournemouth,Home,100621,78007,Joshua King,joshua-king,F,False,,,,11.0,6.0,17.0,1.0,1.0,7.0,,,,,,,2.0,9.0,8.0,,,2.0,,,,,,,,90.0,,,,,,,14.0,,6.6,,,,,1.0,7.0,1.0,,1.0,,17.0,7.0,23.0,0,2.0,41.0,1.0,2.0,3.0,1.0
2019-20,8243576,18,91,Bournemouth,Home,113956,75115,Callum Wilson,callum-wilson,F,True,1.0,,,7.0,2.0,8.0,1.0,1.0,1.0,,,,,,,1.0,3.0,3.0,,,1.0,,,,,,,,45.0,,,,,,,4.0,,6.6,,,,,,,1.0,,,2.0,9.0,2.0,10.0,0,,16.0,1.0,2.0,,
2019-20,8243576,18,91,Bournemouth,Home,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,9.0,,,,,,,1.0,,6.5,,,,,,,,,,,1.0,,1.0,0,,3.0,1.0,1.0,,
2019-20,8243580,19,91,Bournemouth,Home,100621,78007,Joshua King,joshua-king,F,False,,,,6.0,3.0,9.0,,1.0,4.0,,1.0,,1.0,,,2.0,4.0,4.0,,,,,,,,1.0,,,66.0,1.0,,,,,,18.0,,6.5,,,,,,3.0,,,,,12.0,5.0,17.0,1,,34.0,7.0,1.0,2.0,
2019-20,8243580,19,91,Bournemouth,Home,113956,75115,Callum Wilson,callum-wilson,F,False,,,,6.0,2.0,8.0,5.0,,2.0,1.0,,,,,,1.0,7.0,4.0,,,1.0,,,,,,2.0,,90.0,,,,,,,6.0,,7.1,,,2.0,,,1.0,,,,1.0,10.0,2.0,12.0,2,1.0,21.0,1.0,2.0,1.0,
2019-20,8243580,19,91,Bournemouth,Home,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243588,20,91,Bournemouth,Away,100621,78007,Joshua King,joshua-king,F,False,,,,11.0,5.0,16.0,5.0,2.0,4.0,,,,,,,2.0,11.0,3.0,,,2.0,,,,,,1.0,,73.0,1.0,,,,,,12.0,,6.5,,,,,,3.0,,,1.0,,16.0,5.0,21.0,1,,32.0,2.0,,1.0,
2019-20,8243588,20,91,Bournemouth,Away,113956,75115,Callum Wilson,callum-wilson,F,True,,,,,,,1.0,,,,,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,28.0,,,,,,,2.0,,6.5,,,,,,1.0,,,,,1.0,,1.0,1,,5.0,1.0,,1.0,
2019-20,8243588,20,91,Bournemouth,Away,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,1.0,9.0,2.0,11.0,5.0,3.0,2.0,,,2.0,,,,3.0,11.0,6.0,,,,,,,,,1.0,,90.0,,,,,,,17.0,,6.2,,,,,2.0,4.0,,,3.0,,16.0,3.0,19.0,2,2.0,39.0,3.0,,1.0,
2019-20,8243615,21,91,Bournemouth,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,9.0,9.0,18.0,1.0,3.0,4.0,,,,,,,,2.0,3.0,,,,,,,,,2.0,,90.0,,,,,,,11.0,,6.6,,,,,1.0,1.0,,,,2.0,13.0,9.0,22.0,0,,32.0,6.0,,,
2019-20,8243615,21,91,Bournemouth,Away,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,14.0,8.0,22.0,3.0,1.0,2.0,,1.0,,1.0,,,9.0,16.0,6.0,,,,,,,1.0,,,,90.0,,,,,,,17.0,,5.9,,,1.0,,1.0,6.0,1.0,,,1.0,16.0,9.0,24.0,1,2.0,46.0,2.0,,3.0,1.0
2019-20,8243609,22,91,Bournemouth,Home,113956,75115,Callum Wilson,callum-wilson,F,False,1.0,,1.0,13.0,3.0,15.0,4.0,1.0,2.0,,,,,,,,6.0,1.0,,,1.0,,,,,,,,90.0,,,,,,,8.0,,6.6,,,2.0,,,1.0,1.0,,1.0,,14.0,4.0,17.0,2,,26.0,5.0,,,
2019-20,8243609,22,91,Bournemouth,Home,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,16.0,4.0,20.0,7.0,1.0,5.0,,,,1.0,,,2.0,10.0,6.0,,,1.0,,,,,,,,90.0,,,,,,,15.0,,6.6,,,,,,1.0,1.0,,1.0,,24.0,5.0,28.0,0,,43.0,3.0,4.0,1.0,
2019-20,8243609,22,91,Bournemouth,Home,817567,217331,Sam Surridge,sam-surridge,F,True,,,,2.0,1.0,3.0,3.0,1.0,,,,,,,,,3.0,1.0,,,,,,,,,,,15.0,,,,,,,3.0,,6.4,,,,,,,,,,,3.0,1.0,4.0,0,,6.0,2.0,,,
2019-20,8243632,23,91,Bournemouth,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,7.0,3.0,10.0,3.0,3.0,2.0,,1.0,1.0,,,,3.0,7.0,8.0,,,1.0,,,,,,,,90.0,1.0,,,,,,16.0,,6.4,,,,,,1.0,,,,1.0,14.0,4.0,18.0,2,1.0,34.0,5.0,3.0,1.0,1.0
2019-20,8243632,23,91,Bournemouth,Away,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,,2.0,2.0,4.0,1.0,2.0,3.0,,,,1.0,,,,2.0,2.0,,,,,,,,,,,12.0,,,,,,,3.0,,6.5,,,,,1.0,,,,1.0,,4.0,3.0,7.0,0,,9.0,,,,
2019-20,8243632,23,91,Bournemouth,Away,817567,217331,Sam Surridge,sam-surridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243626,24,91,Bournemouth,Home,113956,75115,Callum Wilson,callum-wilson,F,False,,,,11.0,2.0,13.0,4.0,2.0,3.0,,,,1.0,,,2.0,9.0,5.0,,,1.0,,1.0,,,,2.0,,90.0,1.0,,,,,,14.0,,7.2,,,,,,2.0,,,,2.0,18.0,3.0,21.0,1,1.0,37.0,3.0,1.0,1.0,1.0
2019-20,8243626,24,91,Bournemouth,Home,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,1.0,6.0,2.0,8.0,4.0,3.0,3.0,,,1.0,4.0,,,4.0,15.0,3.0,,,1.0,1.0,,,,1.0,2.0,,85.0,,,,,,,16.0,,6.6,,,,,2.0,2.0,,,1.0,,12.0,3.0,15.0,1,,33.0,3.0,,,
