season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7827862,1,91,Bournemouth,Home,946,7958,Jermain Defoe,jermain-defoe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827862,1,91,Bournemouth,Home,100621,78007,Joshua King,joshua-king,F,False,1.0,,,17.0,7.0,23.0,3.0,3.0,7.0,,,,,,,5.0,14.0,6.0,,,,,,,,,2.0,,90.0,,,,,,,,25.0,,6.4,,,1.0,,,8.0,1.0,,,,24.0,7.0,30.0,1,,56.0,7.0,1.0,2.0,
2018-19,7827862,1,91,Bournemouth,Home,113956,75115,Callum Wilson,callum-wilson,F,False,1.0,,,15.0,2.0,16.0,3.0,,3.0,1.0,2.0,2.0,,,,3.0,8.0,5.0,,,1.0,1.0,1.0,,,,1.0,,89.0,3.0,,,,,1.0,1.0,18.0,,8.1,,,1.0,,,5.0,1.0,,,,22.0,3.0,24.0,6,,48.0,5.0,1.0,4.0,
2018-19,7827862,1,91,Bournemouth,Home,377108,178304,Lys Mousset,lys-mousset,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827909,2,91,Bournemouth,Away,946,7958,Jermain Defoe,jermain-defoe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827909,2,91,Bournemouth,Away,100621,78007,Joshua King,joshua-king,F,False,1.0,,,14.0,5.0,18.0,8.0,5.0,3.0,,,2.0,2.0,,,1.0,18.0,10.0,,,3.0,,,,,,1.0,,89.0,,,,,,,,22.0,,6.6,,,,,,8.0,2.0,,,,22.0,6.0,26.0,2,,61.0,4.0,2.0,4.0,
2018-19,7827909,2,91,Bournemouth,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,6.0,7.0,13.0,4.0,1.0,4.0,,1.0,,,,,3.0,10.0,5.0,,,,,1.0,,,,2.0,,90.0,2.0,,,,,,,15.0,,7.0,,,,,,6.0,,,,,11.0,9.0,20.0,2,,35.0,1.0,1.0,3.0,
2018-19,7827909,2,91,Bournemouth,Away,377108,178304,Lys Mousset,lys-mousset,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827904,3,91,Bournemouth,Home,946,7958,Jermain Defoe,jermain-defoe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827904,3,91,Bournemouth,Home,100621,78007,Joshua King,joshua-king,F,False,,,1.0,8.0,5.0,13.0,3.0,2.0,4.0,1.0,,,,,,4.0,10.0,4.0,,,2.0,,1.0,,,,1.0,,89.0,1.0,,,,,,,18.0,,7.3,,,3.0,,,2.0,1.0,,1.0,,15.0,6.0,20.0,4,1.0,42.0,3.0,,1.0,1.0
2018-19,7827904,3,91,Bournemouth,Home,113956,75115,Callum Wilson,callum-wilson,F,False,,,,10.0,3.0,13.0,3.0,4.0,2.0,,2.0,,1.0,,,3.0,11.0,6.0,,,4.0,,,,1.0,,1.0,,90.0,1.0,,,,,,1.0,10.0,,6.7,,,4.0,,1.0,,1.0,,,4.0,15.0,4.0,18.0,5,,31.0,1.0,2.0,,
2018-19,7827904,3,91,Bournemouth,Home,377108,178304,Lys Mousset,lys-mousset,F,True,,,,,,,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,0,,1.0,,,,
2018-19,7827918,4,91,Bournemouth,Away,100621,78007,Joshua King,joshua-king,F,False,,,,9.0,6.0,15.0,3.0,4.0,7.0,,,,,,,,7.0,6.0,,,,,,,,1.0,,,80.0,,,,,,,,18.0,,6.5,,,,,1.0,5.0,2.0,,,,17.0,7.0,22.0,0,1.0,41.0,4.0,,1.0,
2018-19,7827918,4,91,Bournemouth,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,6.0,1.0,7.0,1.0,2.0,,,1.0,,,,,2.0,4.0,3.0,,,,,,,,,,,90.0,,,,,,,,14.0,,6.0,,,1.0,,2.0,1.0,,,,,11.0,2.0,13.0,1,,29.0,4.0,1.0,,
2018-19,7827918,4,91,Bournemouth,Away,377108,178304,Lys Mousset,lys-mousset,F,True,,,,3.0,,3.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,10.0,,,,,,,,1.0,,6.4,,,,,,,,,,,3.0,,3.0,0,,4.0,,,,
2018-19,7827938,5,91,Bournemouth,Home,946,7958,Jermain Defoe,jermain-defoe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
