season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7828095,19,36,Brighton_and_Hove_Albion,Home,235444,93284,Florin Andone,florin-andone,F,True,,,,3.0,,3.0,,2.0,,,,,1.0,,,,2.0,3.0,,,,,,,,,,,11.0,,,,,,,5.0,,6.4,,,,,,1.0,,,,,6.0,,6.0,0,1.0,9.0,1.0,,,
2018-19,7828105,20,36,Brighton_and_Hove_Albion,Home,20097,20529,Glenn Murray,glenn-murray,F,True,,,,1.0,2.0,3.0,4.0,,3.0,,,1.0,,,,,4.0,,,,,,,,,,,,16.0,,,,,,,4.0,,6.4,,,,,,,,,2.0,,3.0,3.0,6.0,1,,10.0,1.0,,,
2018-19,7828105,20,36,Brighton_and_Hove_Albion,Home,97409,106757,Jürgen Locadia,jurgen-locadia,F,False,1.0,,1.0,14.0,7.0,20.0,2.0,2.0,6.0,,,1.0,,,,2.0,8.0,3.0,,,4.0,,1.0,,,1.0,1.0,,90.0,1.0,,,,,,7.0,,7.2,,,1.0,,3.0,,2.0,,3.0,,18.0,8.0,24.0,3,1.0,38.0,,,,1.0
2018-19,7828105,20,36,Brighton_and_Hove_Albion,Home,235444,93284,Florin Andone,florin-andone,F,False,,,,3.0,2.0,5.0,10.0,3.0,2.0,,1.0,2.0,1.0,,,2.0,18.0,8.0,,,3.0,,,,,,,,74.0,2.0,,,,,,9.0,,6.4,,,,,1.0,3.0,,,,,3.0,2.0,5.0,4,,28.0,5.0,4.0,1.0,
2018-19,7828105,20,36,Brighton_and_Hove_Albion,Home,804508,224117,Viktor Gyökeres,viktor-gyokeres,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828030,21,36,Brighton_and_Hove_Albion,Away,20097,20529,Glenn Murray,glenn-murray,F,False,,,1.0,13.0,3.0,16.0,4.0,3.0,,,,1.0,,,,3.0,9.0,6.0,,,1.0,,,,,,,,82.0,1.0,,,,,,14.0,,6.5,,,,,1.0,1.0,,,2.0,2.0,19.0,4.0,23.0,2,1.0,38.0,2.0,2.0,,1.0
2018-19,7828030,21,36,Brighton_and_Hove_Albion,Away,97409,106757,Jürgen Locadia,jurgen-locadia,F,False,1.0,,2.0,11.0,10.0,20.0,7.0,1.0,5.0,,,1.0,1.0,,,1.0,10.0,5.0,,,1.0,,,,,,,,90.0,,,,,,,8.0,,6.3,,,,,,1.0,1.0,,3.0,1.0,13.0,11.0,23.0,1,2.0,37.0,4.0,1.0,1.0,
2018-19,7828030,21,36,Brighton_and_Hove_Albion,Away,235444,93284,Florin Andone,florin-andone,F,True,,,,1.0,1.0,2.0,1.0,2.0,1.0,,,1.0,,,,1.0,4.0,3.0,,,2.0,,,,,,,,8.0,,,,,,,3.0,,6.5,,,,,,,,,,,1.0,2.0,3.0,1,1.0,8.0,1.0,,,
2018-19,7828047,22,36,Brighton_and_Hove_Albion,Home,20097,20529,Glenn Murray,glenn-murray,F,False,,,,4.0,1.0,5.0,9.0,1.0,,,,,,,,,9.0,3.0,,,1.0,,,,,,,,66.0,,,,,,,8.0,,6.5,,,1.0,,,1.0,,,1.0,2.0,9.0,2.0,11.0,1,,16.0,2.0,1.0,1.0,
2018-19,7828047,22,36,Brighton_and_Hove_Albion,Home,97409,106757,Jürgen Locadia,jurgen-locadia,F,False,,,3.0,8.0,3.0,11.0,1.0,4.0,2.0,,,1.0,1.0,,,2.0,4.0,5.0,,,,,,,,1.0,1.0,,90.0,,,,,,,11.0,,6.4,,,1.0,,,,1.0,,3.0,2.0,11.0,6.0,16.0,2,1.0,32.0,3.0,,,1.0
2018-19,7828047,22,36,Brighton_and_Hove_Albion,Home,235444,93284,Florin Andone,florin-andone,F,True,,,,2.0,2.0,4.0,3.0,,3.0,,,,1.0,,,1.0,6.0,1.0,,,1.0,,,,,,,,24.0,,,,,,,3.0,,6.6,,,2.0,,,,,,,,3.0,2.0,5.0,2,,10.0,1.0,1.0,,
2018-19,7828111,23,36,Brighton_and_Hove_Albion,Away,20097,20529,Glenn Murray,glenn-murray,F,False,,,,6.0,3.0,9.0,5.0,5.0,,,,,,,,,7.0,7.0,,,3.0,,,,,,,,60.0,,1.0,,,,,4.0,,6.8,,,1.0,,,,,,,2.0,10.0,3.0,13.0,1,,19.0,,3.0,,
2018-19,7828111,23,36,Brighton_and_Hove_Albion,Away,97409,106757,Jürgen Locadia,jurgen-locadia,F,False,,,1.0,12.0,9.0,21.0,1.0,1.0,1.0,,,,,,,2.0,3.0,2.0,,,,,,,,,1.0,,90.0,1.0,,,,,,10.0,,6.4,,,,,1.0,,2.0,,1.0,,19.0,9.0,26.0,1,,38.0,1.0,1.0,,
2018-19,7828111,23,36,Brighton_and_Hove_Albion,Away,235444,93284,Florin Andone,florin-andone,F,True,,,,2.0,3.0,5.0,1.0,,1.0,,,,,,,,3.0,3.0,,,1.0,,,,,,,,30.0,,,,,,,3.0,,6.6,,,,,,1.0,,,,,3.0,3.0,6.0,0,2.0,14.0,1.0,1.0,,
2018-19,7828111,23,36,Brighton_and_Hove_Albion,Away,804508,224117,Viktor Gyökeres,viktor-gyokeres,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828131,24,36,Brighton_and_Hove_Albion,Away,20097,20529,Glenn Murray,glenn-murray,F,False,,,,8.0,3.0,11.0,7.0,14.0,1.0,,2.0,1.0,1.0,,,,8.0,15.0,,,,,2.0,,,,,,90.0,4.0,,,,,,16.0,,8.1,,,1.0,,2.0,,,,2.0,,16.0,6.0,22.0,6,,40.0,5.0,1.0,,
2018-19,7828131,24,36,Brighton_and_Hove_Albion,Away,97409,106757,Jürgen Locadia,jurgen-locadia,F,False,,,,10.0,3.0,13.0,3.0,,1.0,,,2.0,1.0,,,,6.0,2.0,,,2.0,,,,,,,,71.0,,,,,,,8.0,,6.4,,,,,,,,,2.0,,15.0,5.0,20.0,2,2.0,28.0,1.0,,,1.0
2018-19,7828131,24,36,Brighton_and_Hove_Albion,Away,235444,93284,Florin Andone,florin-andone,F,True,1.0,,,4.0,1.0,4.0,,3.0,1.0,,,,,,,,,4.0,,,,,,,,,1.0,,13.0,,,,,,,6.0,,6.9,,,,,,1.0,2.0,,,,9.0,1.0,8.0,0,,13.0,1.0,,1.0,
2018-19,7828150,25,36,Brighton_and_Hove_Albion,Home,20097,20529,Glenn Murray,glenn-murray,F,False,,,,7.0,2.0,9.0,5.0,3.0,2.0,,,,,,,1.0,7.0,5.0,,,1.0,,,,,,1.0,,72.0,,,,,,,11.0,,6.4,,,1.0,,,1.0,,,,2.0,11.0,4.0,15.0,1,1.0,25.0,3.0,1.0,,
2018-19,7828150,25,36,Brighton_and_Hove_Albion,Home,97409,106757,Jürgen Locadia,jurgen-locadia,F,False,,,3.0,18.0,10.0,28.0,1.0,1.0,7.0,,1.0,,,,,1.0,5.0,5.0,,,1.0,,,,,3.0,1.0,,90.0,2.0,,,,,,14.0,,7.1,,,3.0,,1.0,3.0,2.0,,5.0,1.0,25.0,12.0,35.0,5,3.0,61.0,1.0,,1.0,2.0
2018-19,7828150,25,36,Brighton_and_Hove_Albion,Home,235444,93284,Florin Andone,florin-andone,F,True,,,,2.0,1.0,3.0,1.0,1.0,,,1.0,,,,,1.0,2.0,4.0,,,,,,,,,,,18.0,1.0,,,,,,5.0,,6.7,,,1.0,,,2.0,,,,1.0,5.0,1.0,6.0,2,,13.0,1.0,1.0,2.0,
2018-19,7828150,25,36,Brighton_and_Hove_Albion,Home,331837,165210,Alireza Jahanbakhsh,alireza-jahanbakhsh,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828166,26,36,Brighton_and_Hove_Albion,Home,20097,20529,Glenn Murray,glenn-murray,F,False,,,,14.0,2.0,16.0,9.0,9.0,1.0,,,1.0,,,,1.0,12.0,12.0,,,1.0,,,,,,,,90.0,,,,,,,14.0,,6.7,,,1.0,,1.0,2.0,,,,,20.0,3.0,23.0,2,,39.0,5.0,2.0,1.0,
2018-19,7828166,26,36,Brighton_and_Hove_Albion,Home,97409,106757,Jürgen Locadia,jurgen-locadia,F,False,,,1.0,5.0,3.0,8.0,1.0,1.0,2.0,,,,,,,,2.0,5.0,,,1.0,,,,,,1.0,,66.0,,,,,,,9.0,,6.8,,,,,,1.0,1.0,,1.0,,10.0,4.0,13.0,0,2.0,23.0,3.0,1.0,1.0,1.0
2018-19,7828166,26,36,Brighton_and_Hove_Albion,Home,331837,165210,Alireza Jahanbakhsh,alireza-jahanbakhsh,F,True,,,,8.0,,8.0,2.0,,,,,,,,,2.0,4.0,1.0,,,,,,,,,,,24.0,,,,,,,5.0,,6.4,,,,,,,1.0,,,,11.0,,10.0,0,1.0,14.0,,,,
2018-19,8170431,27,36,Brighton_and_Hove_Albion,Away,20097,20529,Glenn Murray,glenn-murray,F,True,,,,4.0,,4.0,,,,,,,1.0,,,2.0,3.0,2.0,,,,,,,,,,,20.0,,,,,,,2.0,,6.4,,,,,,,,,,,4.0,,4.0,0,,10.0,,2.0,,
2018-19,8170431,27,36,Brighton_and_Hove_Albion,Away,235444,93284,Florin Andone,florin-andone,F,False,,,1.0,5.0,7.0,12.0,7.0,5.0,1.0,,,,,,,2.0,11.0,6.0,,,2.0,,,,,1.0,,,70.0,,,,,,,10.0,,6.5,,,1.0,,2.0,,,,2.0,1.0,9.0,7.0,16.0,1,,32.0,4.0,1.0,,
2018-19,8170431,27,36,Brighton_and_Hove_Albion,Away,331837,165210,Alireza Jahanbakhsh,alireza-jahanbakhsh,F,False,1.0,,1.0,6.0,4.0,9.0,,,6.0,,,,1.0,,,1.0,6.0,3.0,,,,,,,,3.0,,,75.0,,,,,,,15.0,,6.2,,,,,,5.0,2.0,,1.0,1.0,8.0,8.0,14.0,0,2.0,35.0,3.0,,1.0,1.0
2018-19,8170431,27,36,Brighton_and_Hove_Albion,Away,358162,167473,José Izquierdo,jose-izquierdo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828202,28,36,Brighton_and_Hove_Albion,Away,20097,20529,Glenn Murray,glenn-murray,F,False,,,,6.0,,6.0,6.0,3.0,1.0,,1.0,,,,,3.0,9.0,5.0,,,,,,,,,,,90.0,,,,,,,15.0,,6.2,,,2.0,,,,1.0,,,3.0,16.0,1.0,16.0,2,,28.0,1.0,2.0,,
2018-19,7828202,28,36,Brighton_and_Hove_Albion,Away,97409,106757,Jürgen Locadia,jurgen-locadia,F,True,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,1.0,2.0,,,2.0,,,,,,,,23.0,,,,,,,6.0,,6.5,,,,,,,,,1.0,,3.0,1.0,4.0,1,1.0,9.0,3.0,,,1.0
2018-19,7828202,28,36,Brighton_and_Hove_Albion,Away,331837,165210,Alireza Jahanbakhsh,alireza-jahanbakhsh,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828202,28,36,Brighton_and_Hove_Albion,Away,358162,167473,José Izquierdo,jose-izquierdo,F,True,,,,4.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,1.0,,6.5,,,,,,,,,,,4.0,2.0,6.0,0,,7.0,1.0,,,
2018-19,7828221,29,36,Brighton_and_Hove_Albion,Home,20097,20529,Glenn Murray,glenn-murray,F,False,,,,4.0,2.0,6.0,6.0,1.0,,,1.0,1.0,,,,,8.0,2.0,,,2.0,,,,,,,,57.0,,,,,,,16.0,,6.3,,,,,,1.0,1.0,,,1.0,10.0,3.0,12.0,1,,27.0,8.0,1.0,,
2018-19,7828221,29,36,Brighton_and_Hove_Albion,Home,235444,93284,Florin Andone,florin-andone,F,True,,,,2.0,,2.0,1.0,,2.0,,,,,,,2.0,4.0,,,,,,1.0,,,,,,33.0,2.0,,,,,,10.0,,7.0,,,,,,1.0,1.0,,,,5.0,,4.0,2,,18.0,3.0,,,
2018-19,7828221,29,36,Brighton_and_Hove_Albion,Home,331837,165210,Alireza Jahanbakhsh,alireza-jahanbakhsh,F,False,,,1.0,16.0,2.0,18.0,1.0,1.0,4.0,,,1.0,,,,1.0,6.0,4.0,,,1.0,,,,1.0,,,,78.0,1.0,,,,,,16.0,,7.0,,,1.0,,,4.0,1.0,,1.0,,23.0,3.0,25.0,3,1.0,44.0,4.0,1.0,1.0,
2018-19,7828221,29,36,Brighton_and_Hove_Albion,Home,358162,167473,José Izquierdo,jose-izquierdo,F,True,,,,5.0,,5.0,1.0,,2.0,,,,,,,,2.0,2.0,,,1.0,,,,,,,,12.0,,,,,,,,,6.8,,,1.0,,,1.0,,,,,5.0,,5.0,1,,8.0,,1.0,1.0,
2018-19,7828245,30,36,Brighton_and_Hove_Albion,Away,20097,20529,Glenn Murray,glenn-murray,F,False,,,,11.0,5.0,16.0,3.0,6.0,4.0,,,,1.0,,,3.0,15.0,9.0,,,6.0,,1.0,,,,,,90.0,1.0,,,,,,18.0,,6.9,,,,,2.0,2.0,1.0,,,1.0,18.0,8.0,25.0,1,1.0,41.0,3.0,2.0,,1.0
2018-19,7828245,30,36,Brighton_and_Hove_Albion,Away,97409,106757,Jürgen Locadia,jurgen-locadia,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828245,30,36,Brighton_and_Hove_Albion,Away,331837,165210,Alireza Jahanbakhsh,alireza-jahanbakhsh,F,False,1.0,,1.0,12.0,12.0,23.0,,,11.0,,,,2.0,,,5.0,13.0,5.0,,,2.0,,,,,1.0,,,89.0,1.0,,,,,,19.0,,5.8,,,1.0,,,5.0,1.0,,4.0,,17.0,15.0,31.0,2,3.0,57.0,1.0,1.0,1.0,1.0
2018-19,7828245,30,36,Brighton_and_Hove_Albion,Away,358162,167473,José Izquierdo,jose-izquierdo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,8170432,31,36,Brighton_and_Hove_Albion,Home,20097,20529,Glenn Murray,glenn-murray,F,False,,,,11.0,5.0,16.0,8.0,6.0,1.0,,,,,,,3.0,12.0,12.0,,,1.0,,,,1.0,,,,90.0,,,,,,,13.0,,7.0,,,3.0,,,,,,,2.0,14.0,7.0,21.0,3,1.0,39.0,5.0,6.0,,1.0
2018-19,8170432,31,36,Brighton_and_Hove_Albion,Home,97409,106757,Jürgen Locadia,jurgen-locadia,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,8170432,31,36,Brighton_and_Hove_Albion,Home,235444,93284,Florin Andone,florin-andone,F,True,,,1.0,4.0,1.0,5.0,2.0,1.0,,,,1.0,,,,3.0,12.0,1.0,,,2.0,,,,,,,,36.0,,,,,,,13.0,,5.8,,,,,,5.0,,,1.0,,5.0,1.0,6.0,1,,22.0,4.0,,,
2018-19,8170432,31,36,Brighton_and_Hove_Albion,Home,331837,165210,Alireza Jahanbakhsh,alireza-jahanbakhsh,F,False,,,1.0,10.0,6.0,16.0,4.0,1.0,6.0,,,1.0,,,,1.0,6.0,5.0,,,,,,,,,,,69.0,1.0,,,,,,19.0,,7.0,,,,,,1.0,2.0,,1.0,,21.0,7.0,26.0,2,4.0,43.0,5.0,,,2.0
2018-19,8170432,31,36,Brighton_and_Hove_Albion,Home,358162,167473,José Izquierdo,jose-izquierdo,F,True,,,,4.0,2.0,6.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,21.0,,,,,,,3.0,,6.7,,,1.0,,,,2.0,,,,7.0,2.0,7.0,1,,11.0,,,,
2018-19,7828140,32,36,Brighton_and_Hove_Albion,Home,20097,20529,Glenn Murray,glenn-murray,F,False,,,1.0,12.0,3.0,15.0,6.0,13.0,,,,2.0,1.0,,,,10.0,16.0,,,3.0,,,,,,,,90.0,,,,,,,17.0,,6.9,,,1.0,,,,,,2.0,4.0,20.0,7.0,27.0,3,2.0,40.0,4.0,1.0,,
2018-19,7828140,32,36,Brighton_and_Hove_Albion,Home,97409,106757,Jürgen Locadia,jurgen-locadia,F,True,,,,4.0,2.0,6.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,16.0,1.0,,,,,,3.0,,6.7,,,,,,,,,,,6.0,3.0,9.0,1,,10.0,,,,
2018-19,7828140,32,36,Brighton_and_Hove_Albion,Home,331837,165210,Alireza Jahanbakhsh,alireza-jahanbakhsh,F,False,,,,7.0,7.0,14.0,1.0,2.0,5.0,,,1.0,1.0,,,,5.0,8.0,,,2.0,,,,,,1.0,,62.0,,,,,,,16.0,,6.9,,,1.0,,,5.0,2.0,,1.0,2.0,16.0,10.0,24.0,2,1.0,38.0,1.0,1.0,4.0,
2018-19,7828140,32,36,Brighton_and_Hove_Albion,Home,358162,167473,José Izquierdo,jose-izquierdo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,8167491,33,36,Brighton_and_Hove_Albion,Away,20097,20529,Glenn Murray,glenn-murray,F,True,,,1.0,3.0,,3.0,,4.0,1.0,,,,,,,,1.0,5.0,,,1.0,,,,,,1.0,,26.0,,,,,,,8.0,,6.8,,,1.0,,,,,,1.0,1.0,8.0,1.0,9.0,1,1.0,14.0,2.0,,,
2018-19,8167491,33,36,Brighton_and_Hove_Albion,Away,97409,106757,Jürgen Locadia,jurgen-locadia,F,False,,,,4.0,5.0,9.0,5.0,1.0,7.0,,,,,,,3.0,10.0,3.0,,,2.0,,,,,,1.0,,90.0,,,,,,,11.0,,6.4,,,,,2.0,,,,1.0,,5.0,11.0,16.0,0,,31.0,1.0,2.0,,
2018-19,8167491,33,36,Brighton_and_Hove_Albion,Away,235444,93284,Florin Andone,florin-andone,F,False,,,,1.0,4.0,5.0,6.0,2.0,6.0,,,,,,,3.0,13.0,5.0,,,4.0,,,,,,,,64.0,,1.0,,,,,13.0,,6.4,,,,,1.0,2.0,,,,,7.0,5.0,12.0,0,2.0,24.0,2.0,,1.0,
2018-19,8167491,33,36,Brighton_and_Hove_Albion,Away,331837,165210,Alireza Jahanbakhsh,alireza-jahanbakhsh,F,False,,,1.0,6.0,3.0,9.0,2.0,1.0,6.0,,,,3.0,,,1.0,7.0,5.0,,,1.0,,,,,3.0,,,73.0,,,,,,,15.0,,6.5,,,,,,,1.0,,4.0,,12.0,6.0,17.0,0,3.0,31.0,2.0,1.0,,2.0
2018-19,7828177,34,36,Brighton_and_Hove_Albion,Home,20097,20529,Glenn Murray,glenn-murray,F,True,,,,4.0,6.0,10.0,2.0,3.0,1.0,,,,,,,,3.0,3.0,,,,,,,,,,,32.0,,,,,,,8.0,,6.4,,,,,,1.0,1.0,,,,8.0,7.0,14.0,0,,20.0,2.0,,,
2018-19,7828177,34,36,Brighton_and_Hove_Albion,Home,97409,106757,Jürgen Locadia,jurgen-locadia,F,False,1.0,,1.0,17.0,8.0,24.0,3.0,2.0,4.0,,,1.0,1.0,,,,4.0,2.0,,,,,,,,1.0,,,90.0,,,,,,,11.0,,6.6,,,1.0,,,,1.0,,1.0,,25.0,9.0,33.0,2,,40.0,2.0,,,
2018-19,7828177,34,36,Brighton_and_Hove_Albion,Home,235444,93284,Florin Andone,florin-andone,F,False,1.0,,,7.0,2.0,8.0,5.0,3.0,1.0,,,,,,,2.0,9.0,4.0,,,1.0,,,,,,1.0,,58.0,,,,,,,11.0,,6.3,,,,,,1.0,2.0,,,,11.0,2.0,11.0,0,1.0,25.0,4.0,1.0,,
2018-19,7828177,34,36,Brighton_and_Hove_Albion,Home,331837,165210,Alireza Jahanbakhsh,alireza-jahanbakhsh,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828177,34,36,Brighton_and_Hove_Albion,Home,358162,167473,José Izquierdo,jose-izquierdo,F,True,,,,6.0,2.0,8.0,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,27.0,,,,,,,2.0,,6.4,,,,,,1.0,,,,,6.0,2.0,8.0,0,1.0,12.0,1.0,,,1.0
2018-19,7828260,35,36,Brighton_and_Hove_Albion,Away,20097,20529,Glenn Murray,glenn-murray,F,False,,,1.0,6.0,2.0,8.0,9.0,12.0,3.0,,,,,,,1.0,11.0,12.0,,,3.0,,,,,,,,90.0,,,,,,,12.0,,6.7,,,,,2.0,,,,1.0,,13.0,4.0,17.0,0,,29.0,2.0,,,
2018-19,7828260,35,36,Brighton_and_Hove_Albion,Away,97409,106757,Jürgen Locadia,jurgen-locadia,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828260,35,36,Brighton_and_Hove_Albion,Away,235444,93284,Florin Andone,florin-andone,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828260,35,36,Brighton_and_Hove_Albion,Away,331837,165210,Alireza Jahanbakhsh,alireza-jahanbakhsh,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828260,35,36,Brighton_and_Hove_Albion,Away,358162,167473,José Izquierdo,jose-izquierdo,F,False,,,,4.0,7.0,11.0,3.0,,6.0,,,,3.0,,,1.0,9.0,1.0,,,1.0,,,,,1.0,,,90.0,,,,,,,11.0,,6.3,,,,,3.0,1.0,,,,,7.0,10.0,17.0,0,1.0,28.0,3.0,,,1.0
2018-19,7828210,36,36,Brighton_and_Hove_Albion,Home,20097,20529,Glenn Murray,glenn-murray,F,False,,,,11.0,7.0,18.0,5.0,8.0,,1.0,1.0,,1.0,,,1.0,10.0,10.0,,,2.0,1.0,,,,,1.0,,90.0,,,,,,,9.0,,6.9,,,3.0,,,1.0,,,,2.0,16.0,8.0,24.0,3,,34.0,1.0,2.0,,
2018-19,7828210,36,36,Brighton_and_Hove_Albion,Home,97409,106757,Jürgen Locadia,jurgen-locadia,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828210,36,36,Brighton_and_Hove_Albion,Home,235444,93284,Florin Andone,florin-andone,F,False,,,,2.0,7.0,9.0,1.0,1.0,2.0,,,,,,,2.0,8.0,3.0,,,1.0,,,,,1.0,,,45.0,,,,,,,7.0,,6.0,,,,,1.0,4.0,,,,,2.0,7.0,9.0,0,,23.0,1.0,2.0,,
2018-19,7828210,36,36,Brighton_and_Hove_Albion,Home,358162,167473,José Izquierdo,jose-izquierdo,F,False,,,1.0,4.0,2.0,6.0,1.0,1.0,4.0,,,,,,,1.0,3.0,2.0,,,,,,,,,,,66.0,,,,,,,10.0,,6.3,,,,,,1.0,,,1.0,1.0,8.0,4.0,12.0,0,1.0,17.0,1.0,,,1.0
2018-19,7828234,37,36,Brighton_and_Hove_Albion,Away,20097,20529,Glenn Murray,glenn-murray,F,False,,,,3.0,3.0,6.0,9.0,7.0,1.0,,,1.0,2.0,,,,13.0,7.0,,,2.0,,1.0,,,,1.0,,78.0,2.0,,,,,,11.0,,7.0,,,,,,,,,,,11.0,4.0,15.0,3,,21.0,1.0,,,
2018-19,7828234,37,36,Brighton_and_Hove_Albion,Away,97409,106757,Jürgen Locadia,jurgen-locadia,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828234,37,36,Brighton_and_Hove_Albion,Away,235444,93284,Florin Andone,florin-andone,F,True,,,,,1.0,1.0,2.0,1.0,3.0,,,,,,,2.0,6.0,2.0,,,,,,,,,,,12.0,,,,,,,7.0,,6.3,,,,,1.0,3.0,,,,,2.0,1.0,3.0,0,,11.0,1.0,,1.0,
2018-19,7828234,37,36,Brighton_and_Hove_Albion,Away,331837,165210,Alireza Jahanbakhsh,alireza-jahanbakhsh,F,False,,,,2.0,4.0,6.0,2.0,2.0,2.0,,,,1.0,,,,5.0,2.0,,,1.0,,,,,,1.0,,45.0,,,1.0,,,,7.0,,5.7,,,,,,1.0,,,,1.0,4.0,4.0,8.0,0,,16.0,4.0,,,
2018-19,7828251,38,36,Brighton_and_Hove_Albion,Home,20097,20529,Glenn Murray,glenn-murray,F,False,,,,9.0,2.0,11.0,6.0,6.0,2.0,,,,1.0,,,3.0,11.0,7.0,,1.0,1.0,,1.0,,,,,,67.0,1.0,,,,,,13.0,,6.6,,,,,,,,,1.0,1.0,16.0,3.0,19.0,1,,28.0,2.0,1.0,,
2018-19,7828251,38,36,Brighton_and_Hove_Albion,Home,97409,106757,Jürgen Locadia,jurgen-locadia,F,True,,,,,2.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,23.0,,,,,,,2.0,,6.4,,,,,,,,,,,1.0,2.0,3.0,0,,4.0,,,,
2018-19,7828251,38,36,Brighton_and_Hove_Albion,Home,235444,93284,Florin Andone,florin-andone,F,True,,,,,1.0,1.0,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,23.0,,,,,,,1.0,,6.4,,,,,1.0,,,,,,,2.0,2.0,0,,3.0,,,,
2018-19,7828251,38,36,Brighton_and_Hove_Albion,Home,331837,165210,Alireza Jahanbakhsh,alireza-jahanbakhsh,F,False,,,1.0,5.0,6.0,11.0,1.0,,4.0,,,1.0,2.0,,,1.0,7.0,4.0,,,1.0,,,,,,,,67.0,,,,,,,4.0,,6.0,,,1.0,,,3.0,,,1.0,,5.0,7.0,12.0,2,2.0,22.0,,1.0,1.0,1.0
