season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385659,9,36,Brighton_and_Hove_Albion,Away,135666,116216,Leandro Trossard,leandro-trossard,F,False,,,,11.0,4.0,15.0,3.0,,4.0,,1.0,,,,1.0,6.0,4.0,,,0.146074,0.8663,2.0287,,,3.0,,,,1.0,,,87.0,4.0,,,,,,,14.0,,8.8,,,,,,6.0,1.0,,,,17.0,7.0,23.0,4,,41.0,2.0,,4.0,
2022-23,10385659,9,36,Brighton_and_Hove_Albion,Away,794298,450434,Deniz Undav,deniz-undav,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385653,10,36,Brighton_and_Hove_Albion,Home,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,15.0,3.0,18.0,,5.0,1.0,,,,,,,2.0,7.0,,,0.103988,0.1432,0.0711,3.0,,,,,,,1.0,,90.0,1.0,,,,,,,10.0,,7.2,,,2.0,,,1.0,,,,,20.0,3.0,23.0,3,1.0,36.0,4.0,,1.0,
2022-23,10385653,10,36,Brighton_and_Hove_Albion,Home,135666,116216,Leandro Trossard,leandro-trossard,F,False,,,2.0,27.0,11.0,38.0,1.0,,4.0,,,2.0,1.0,,5.0,8.0,2.0,,,0.0609309,0.0674,0.0,,,,,,,,1.0,,90.0,,,,,,,,16.0,,6.5,,,,,,2.0,1.0,,3.0,,33.0,13.0,45.0,2,,62.0,2.0,1.0,1.0,
2022-23,10385653,10,36,Brighton_and_Hove_Albion,Home,794298,450434,Deniz Undav,deniz-undav,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385682,11,36,Brighton_and_Hove_Albion,Away,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,17.0,2.0,19.0,3.0,3.0,1.0,,,1.0,,,,7.0,3.0,,,0.0243928,0.4845,0.2275,2.0,,,,,,,,,90.0,1.0,,,,,,,12.0,,6.5,,,1.0,,1.0,2.0,,,,,20.0,5.0,25.0,3,,38.0,4.0,,,
2022-23,10385682,11,36,Brighton_and_Hove_Albion,Away,135666,116216,Leandro Trossard,leandro-trossard,F,False,1.0,,2.0,15.0,3.0,17.0,,,3.0,,,1.0,,,1.0,2.0,2.0,,,0.0526135,0.0713,0.0,,,,,,,,3.0,,69.0,,,,,,,,12.0,,6.8,,,1.0,,,1.0,3.0,,3.0,,24.0,3.0,24.0,2,2.0,37.0,1.0,,,2.0
2022-23,10385682,11,36,Brighton_and_Hove_Albion,Away,794298,450434,Deniz Undav,deniz-undav,F,True,,,,7.0,1.0,8.0,1.0,1.0,,,,2.0,,,,1.0,1.0,,,0.0233404,0.2514,0.0,,,,,,,,,,21.0,,,,,,,,1.0,,6.7,,,1.0,,,,,,,1.0,8.0,1.0,9.0,3,,12.0,,,,
2022-23,10385713,12,36,Brighton_and_Hove_Albion,Home,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,11.0,,11.0,4.0,3.0,1.0,1.0,2.0,1.0,,,1.0,6.0,3.0,,,0.0369417,0.5469,0.7837,,,,,,,,2.0,,90.0,2.0,,,,,,,7.0,,6.3,,,1.0,,2.0,1.0,,,,,13.0,,13.0,4,,28.0,2.0,,,
2022-23,10385713,12,36,Brighton_and_Hove_Albion,Home,135666,116216,Leandro Trossard,leandro-trossard,F,False,2.0,,,20.0,12.0,30.0,2.0,,4.0,,,2.0,,,1.0,5.0,4.0,,,0.236608,0.1912,0.049,1.0,,,,,1.0,1.0,2.0,,90.0,1.0,,,,,,,25.0,,7.4,,,1.0,,,1.0,7.0,,2.0,,35.0,14.0,42.0,4,3.0,78.0,5.0,1.0,,2.0
2022-23,10385713,12,36,Brighton_and_Hove_Albion,Home,794298,450434,Deniz Undav,deniz-undav,F,True,,,,3.0,1.0,4.0,,,1.0,,,,,,,,,,,0.0314533,0.0,0.0,,,,,,,,1.0,,11.0,,,,,,,,1.0,,6.7,,,,,,,,,,,4.0,1.0,5.0,0,,7.0,,,,
2022-23,10385730,13,36,Brighton_and_Hove_Albion,Away,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,8.0,2.0,10.0,,2.0,2.0,,,,,,1.0,2.0,2.0,,,0.0368188,0.2069,0.0,,,,,,,2.0,,,79.0,,,,,,,,3.0,,6.6,,,2.0,,3.0,1.0,,,1.0,,9.0,2.0,11.0,2,,22.0,,,,
2022-23,10385730,13,36,Brighton_and_Hove_Albion,Away,135666,116216,Leandro Trossard,leandro-trossard,F,False,,,1.0,18.0,6.0,24.0,,,8.0,,1.0,1.0,,,1.0,3.0,3.0,,,0.0222984,0.1818,0.2873,1.0,,1.0,,,,1.0,,,90.0,2.0,,,,,,,20.0,,6.9,,,,,,2.0,5.0,,3.0,,31.0,9.0,35.0,3,1.0,58.0,1.0,1.0,1.0,
2022-23,10385730,13,36,Brighton_and_Hove_Albion,Away,794298,450434,Deniz Undav,deniz-undav,F,True,,,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,,,0.0108021,0.0,0.0,,,,,,,,1.0,,11.0,,,,,,,,1.0,,6.5,,,,,,,,,,1.0,1.0,1.0,2.0,0,,3.0,,,,
2022-23,10385363,14,36,Brighton_and_Hove_Albion,Home,135666,116216,Leandro Trossard,leandro-trossard,F,False,,,2.0,14.0,8.0,22.0,1.0,1.0,4.0,,1.0,1.0,,,2.0,4.0,5.0,,,0.0772578,1.406,1.2342,1.0,,1.0,,,,,,,87.0,4.0,,,,,,,13.0,,7.5,,,1.0,,,2.0,,,5.0,,20.0,9.0,29.0,6,,47.0,4.0,2.0,2.0,
2022-23,10385363,14,36,Brighton_and_Hove_Albion,Home,794298,450434,Deniz Undav,deniz-undav,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385374,15,36,Brighton_and_Hove_Albion,Away,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,2.0,,2.0,,,,,,,,,1.0,5.0,3.0,,,0.118232,0.033,0.0385,2.0,,,,,,,,,25.0,1.0,,,,,,,4.0,,6.5,,,,,,3.0,,,,,2.0,,2.0,1,1.0,11.0,1.0,1.0,1.0,1.0
2022-23,10385374,15,36,Brighton_and_Hove_Albion,Away,135666,116216,Leandro Trossard,leandro-trossard,F,False,,,1.0,15.0,3.0,18.0,,1.0,4.0,1.0,,,1.0,,2.0,5.0,2.0,,,0.186627,0.0317,0.0,,1.0,,,,,,2.0,,82.0,,,,,,,,17.0,,7.0,,,1.0,,,2.0,,,1.0,,23.0,4.0,27.0,1,,38.0,3.0,1.0,,
2022-23,10385374,15,36,Brighton_and_Hove_Albion,Away,794298,450434,Deniz Undav,deniz-undav,F,True,,,,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,,,0.00089381,0.093,0.116,,,,,,,,,,8.0,1.0,,,,,,,1.0,,6.7,,,,,,,,,,,1.0,,1.0,1,,4.0,,1.0,,
2022-23,10385389,16,36,Brighton_and_Hove_Albion,Home,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,3.0,3.0,6.0,,,,,,,1.0,,1.0,3.0,,,,0.00182042,0.0,0.0,1.0,,,,,,,,,59.0,,1.0,,,,,,5.0,,6.5,,,,,1.0,,,,,,4.0,3.0,7.0,0,,16.0,3.0,,,
2022-23,10385389,16,36,Brighton_and_Hove_Albion,Home,135666,116216,Leandro Trossard,leandro-trossard,F,False,1.0,,2.0,17.0,15.0,31.0,,,4.0,,,,1.0,,3.0,6.0,2.0,,,0.144865,0.0259,0.1578,2.0,,,,,,,2.0,,90.0,1.0,,,,,,,17.0,,6.5,,,,,,,3.0,,3.0,1.0,26.0,15.0,38.0,1,1.0,57.0,4.0,1.0,,1.0
2022-23,10385389,16,36,Brighton_and_Hove_Albion,Home,794298,450434,Deniz Undav,deniz-undav,F,True,,,,3.0,,3.0,,,,,,1.0,,,,,,,,0.00975031,0.067,0.0,,,,,,,,,,31.0,,,,,,,,2.0,,6.5,,,,,,,,,,,5.0,,5.0,1,,6.0,,,,
2022-23,10385389,16,36,Brighton_and_Hove_Albion,Home,999231,487117,Evan Ferguson,evan-ferguson,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385404,17,36,Brighton_and_Hove_Albion,Away,135666,116216,Leandro Trossard,leandro-trossard,F,False,,,2.0,13.0,11.0,24.0,,1.0,2.0,,,,1.0,,2.0,5.0,2.0,,,0.199764,0.0,0.0,1.0,,,,,,,2.0,,83.0,,,,,,,,11.0,,6.6,,,,,,2.0,1.0,,2.0,1.0,19.0,11.0,29.0,0,,37.0,2.0,,1.0,
2022-23,10385404,17,36,Brighton_and_Hove_Albion,Away,794298,450434,Deniz Undav,deniz-undav,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385404,17,36,Brighton_and_Hove_Albion,Away,999231,487117,Evan Ferguson,evan-ferguson,F,True,,,,2.0,1.0,3.0,1.0,,2.0,,,,1.0,,,3.0,,,,0.0008773,0.0,0.0,,,,,,,,,,12.0,,,,,,,,1.0,,6.3,,,,,,1.0,,,,,2.0,1.0,3.0,0,,6.0,,,,
2022-23,10385409,18,36,Brighton_and_Hove_Albion,Home,135666,116216,Leandro Trossard,leandro-trossard,F,False,,,1.0,4.0,6.0,10.0,,,1.0,,,,1.0,,2.0,3.0,,,,0.0213024,0.1695,0.3546,,,,,,,,,,60.0,2.0,,,,,,,10.0,,6.6,,,,,,,1.0,,2.0,2.0,8.0,9.0,16.0,2,,24.0,1.0,,,
2022-23,10385409,18,36,Brighton_and_Hove_Albion,Home,999231,487117,Evan Ferguson,evan-ferguson,F,True,,,,3.0,2.0,5.0,1.0,2.0,,,,,,,1.0,2.0,2.0,,,0.00063099,0.2598,0.9103,,,1.0,,,,,,,30.0,2.0,,,,,,,4.0,,7.4,,,,,,,,,,,5.0,2.0,7.0,2,,12.0,,,,
2022-23,10385421,19,36,Brighton_and_Hove_Albion,Away,135666,116216,Leandro Trossard,leandro-trossard,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385421,19,36,Brighton_and_Hove_Albion,Away,999231,487117,Evan Ferguson,evan-ferguson,F,False,,,1.0,6.0,8.0,14.0,,1.0,3.0,,,,,,1.0,3.0,2.0,,,0.0198216,0.7814,0.963,2.0,1.0,1.0,,,1.0,,1.0,,71.0,1.0,,,,,,,4.0,,8.0,,,3.0,,,,,,1.0,,7.0,10.0,17.0,4,,24.0,,1.0,,
2022-23,10385436,20,36,Brighton_and_Hove_Albion,Home,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,5.0,3.0,8.0,,,,,,,1.0,,,1.0,4.0,,,0.0172684,0.5549,0.3323,,,1.0,,,,,,,24.0,2.0,,,,,,,2.0,,7.6,,,,,,2.0,,,1.0,,6.0,3.0,9.0,2,,16.0,1.0,2.0,2.0,
2022-23,10385436,20,36,Brighton_and_Hove_Albion,Home,794298,450434,Deniz Undav,deniz-undav,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385436,20,36,Brighton_and_Hove_Albion,Home,999231,487117,Evan Ferguson,evan-ferguson,F,False,,,,6.0,3.0,9.0,1.0,1.0,,,,,,,3.0,4.0,4.0,,,0.203942,0.0697,0.0267,,1.0,,,,,1.0,2.0,,66.0,1.0,,,,,,,8.0,,7.1,,,,,,2.0,,,,,7.0,5.0,12.0,1,,26.0,2.0,1.0,2.0,
2022-23,10385434,21,36,Brighton_and_Hove_Albion,Away,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,6.0,7.0,13.0,,,,1.0,1.0,,,,1.0,3.0,1.0,,,0.0307047,0.6973,0.0,1.0,,,,,,,2.0,,66.0,,,,,,,,6.0,,6.4,,,1.0,,,1.0,,,,1.0,9.0,7.0,16.0,1,,22.0,1.0,1.0,,
2022-23,10385434,21,36,Brighton_and_Hove_Albion,Away,794298,450434,Deniz Undav,deniz-undav,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385434,21,36,Brighton_and_Hove_Albion,Away,999231,487117,Evan Ferguson,evan-ferguson,F,True,,,,4.0,,4.0,1.0,,1.0,,,,1.0,,,3.0,,,,0.0983408,0.0718,0.2734,,,1.0,,,,,,,24.0,1.0,,,,,,,2.0,,7.1,,,,,,1.0,,,,,5.0,,5.0,1,,8.0,,,,
2022-23,10385440,22,36,Brighton_and_Hove_Albion,Home,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,5.0,2.0,7.0,1.0,,2.0,,2.0,,,,1.0,3.0,1.0,,,0.0183606,0.6078,0.0217,2.0,,,,,,,1.0,,57.0,1.0,,,,,,,4.0,,6.1,,,2.0,,,,,,,,5.0,3.0,8.0,3,1.0,16.0,2.0,,,
2022-23,10385440,22,36,Brighton_and_Hove_Albion,Home,794298,450434,Deniz Undav,deniz-undav,F,False,,,,15.0,2.0,17.0,1.0,1.0,4.0,1.0,3.0,1.0,,,1.0,4.0,3.0,,,0.415127,0.8968,0.3304,1.0,,,,,1.0,,2.0,,75.0,1.0,,,,,,,3.0,,6.1,,,1.0,,1.0,1.0,,,,,15.0,2.0,17.0,3,2.0,29.0,1.0,,,1.0
2022-23,10385468,23,36,Brighton_and_Hove_Albion,Away,794298,450434,Deniz Undav,deniz-undav,F,False,,,,2.0,3.0,5.0,2.0,1.0,,,,,,,2.0,5.0,1.0,,,0.00186264,0.2438,0.2174,1.0,,,,,,,,,57.0,1.0,,,,,,,10.0,,6.6,,,1.0,,,,,,1.0,1.0,7.0,4.0,11.0,2,,17.0,2.0,,,
2022-23,10385468,23,36,Brighton_and_Hove_Albion,Away,999231,487117,Evan Ferguson,evan-ferguson,F,True,,,,4.0,1.0,5.0,1.0,,1.0,,,,,,1.0,2.0,1.0,,,0.00399108,0.0,0.0,,,,,,,,,,33.0,,,,,,,,4.0,,6.5,,,,,,1.0,,,,,5.0,2.0,7.0,0,,11.0,1.0,,1.0,
2022-23,10385475,24,36,Brighton_and_Hove_Albion,Home,794298,450434,Deniz Undav,deniz-undav,F,True,,,,2.0,4.0,6.0,,2.0,1.0,,1.0,,,,,,2.0,,,0.0728562,0.3862,0.0811,,,,,,,,,,17.0,1.0,,,,,,,4.0,,6.4,,,1.0,,,,1.0,,,1.0,4.0,4.0,7.0,2,,12.0,2.0,,,
2022-23,10385475,24,36,Brighton_and_Hove_Albion,Home,999231,487117,Evan Ferguson,evan-ferguson,F,False,,,,4.0,7.0,11.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,5.0,2.0,,,0.00588437,0.4999,0.2825,1.0,,,,,,,,,73.0,2.0,1.0,,,,,,4.0,,6.6,,,1.0,,,1.0,,,,,5.0,7.0,12.0,4,2.0,24.0,,,,
2022-23,11227333,25,36,Brighton_and_Hove_Albion,Away,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,2.0,6.0,8.0,1.0,,,,,,1.0,,1.0,5.0,4.0,,,0.00061454,0.032,0.0258,,,,,,,,,,56.0,1.0,,,,,,,4.0,,6.5,,,,,1.0,3.0,,,,,3.0,6.0,9.0,1,,18.0,,3.0,1.0,
2022-23,11227333,25,36,Brighton_and_Hove_Albion,Away,794298,450434,Deniz Undav,deniz-undav,F,False,,,,4.0,8.0,12.0,,,2.0,,,1.0,,,,3.0,1.0,,,0.00408668,0.1692,0.187,3.0,,1.0,,,,,,,85.0,1.0,,1.0,,,,,11.0,,6.6,,,,,,,,,,1.0,10.0,10.0,20.0,2,,32.0,3.0,1.0,,
