season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352255,1,4,Newcastle_United,Home,69256,77794,Kieran Trippier,kieran-trippier,D,False,3.0,,4.0,25.0,36.0,58.0,,,9.0,1.0,,,1.0,,,,2.0,2.0,,,0.263533,0.0,0.0,1.0,,,,,,1.0,4.0,,90.0,,,,,,,,,16.0,,7.6,,,,,1.0,1.0,7.0,,7.0,,34.0,41.0,68.0,0,,93.0,1.0,1.0,1.0,
2023-24,11352255,1,4,Newcastle_United,Home,99090,78916,Dan Burn,dan-burn,D,False,,,1.0,16.0,37.0,53.0,1.0,1.0,2.0,,,,2.0,,,,3.0,5.0,,,0.00574111,0.158,0.0,,,,,,,1.0,,,90.0,,1.0,,,,,,,17.0,,7.0,,,1.0,,1.0,,,,3.0,,23.0,44.0,67.0,1,4.0,88.0,,,,1.0
2023-24,11352255,1,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,False,,,4.0,9.0,34.0,43.0,,1.0,3.0,,,,,,,,,1.0,,,0.00213702,0.0,0.0,,,,,,,2.0,,,90.0,,,,,,,,,6.0,,6.8,,,,,5.0,,,,10.0,,15.0,34.0,49.0,0,,57.0,,,,
2023-24,11352255,1,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352255,1,4,Newcastle_United,Home,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352255,1,4,Newcastle_United,Home,910046,220237,Sven Botman,sven-botman,D,False,,,1.0,9.0,53.0,62.0,1.0,1.0,4.0,1.0,,,1.0,,,,3.0,3.0,,,0.250601,0.0702,0.0,1.0,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,,5.0,,7.4,,,1.0,,4.0,,,,3.0,1.0,11.0,56.0,67.0,1,2.0,77.0,,,,2.0
2023-24,11352255,1,4,Newcastle_United,Home,980634,441191,Tino Livramento,tino-livramento,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352389,2,4,Newcastle_United,Away,69256,77794,Kieran Trippier,kieran-trippier,D,False,2.0,,4.0,18.0,36.0,52.0,,1.0,10.0,,,,,,,,1.0,3.0,,,0.0747492,0.0,0.0,1.0,,,,,,2.0,1.0,,90.0,,2.0,,,,,,,14.0,,7.4,,,,,2.0,2.0,2.0,,7.0,1.0,27.0,40.0,65.0,0,,87.0,,,2.0,
2023-24,11352389,2,4,Newcastle_United,Away,99090,78916,Dan Burn,dan-burn,D,False,,,,12.0,29.0,41.0,1.0,1.0,7.0,,,,3.0,,,,4.0,4.0,,,0.0099566,0.0,0.0,,,,,,,1.0,,,90.0,,1.0,,,,,,,8.0,,6.7,,,,,,,,,1.0,1.0,18.0,29.0,47.0,0,2.0,56.0,,1.0,,1.0
2023-24,11352389,2,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,False,,,6.0,15.0,44.0,59.0,1.0,1.0,2.0,,,,,,,2.0,3.0,4.0,,,0.00974677,0.0,0.0,,,,,,,,,,90.0,,2.0,,,,,,,11.0,,6.9,,,,,4.0,,,,10.0,,20.0,46.0,66.0,0,2.0,83.0,1.0,1.0,,
