season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14147154,2,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,False,,,1.0,3.0,13.0,16.0,2.0,2.0,,4.0,,,,,,,2.0,6.0,,1.0,0.00190646,,,,0.0,,,,,,,,,,,,,81.0,,1.0,,,,,10.0,,,6.2,,,,,,4.0,,1.0,,8.0,,9.0,15.0,24.0,,,0,3.0,37.0,1.0,1.0,,2.0
2025-26,14147154,2,4,Newcastle_United,Home,910046,220237,Sven Botman,sven-botman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14147154,2,4,Newcastle_United,Home,980634,441191,Tino Livramento,tino-livramento,D,False,2.0,,2.0,9.0,8.0,17.0,,,,3.0,1.0,,,,,1.0,3.0,6.0,,,0.257565,,,,1.0,,,,,2.0,1.0,,,,,,,90.0,,,,,,,14.0,,,6.8,,,,,,,5.0,3.0,,3.0,,12.0,10.0,22.0,,,0,,49.0,,3.0,3.0,
2025-26,14147154,2,4,Newcastle_United,Home,1014286,465642,Malick Thiaw,malick-thiaw,D,True,,,,2.0,2.0,4.0,,1.0,,,,,,,,,,1.0,,,0.00039978,,,,0.0,,,,,,,,,,,,,9.0,,,,,,,3.0,,,6.3,,,,,,1.0,,,,,,4.0,2.0,6.0,,,0,,8.0,1.0,,,
2025-26,14147154,2,4,Newcastle_United,Home,1136730,487838,Lewis Hall,lewis-hall,D,True,,,,3.0,,3.0,,,,1.0,,,,,,,,1.0,,,0.00157747,,,,0.0,,,,,2.0,,,,,,,,14.0,,,,,,,4.0,,,6.4,,,,,,2.0,,2.0,,2.0,,5.0,,5.0,,,0,1.0,13.0,,,,
2025-26,14025100,3,4,Newcastle_United,Away,69256,77794,Kieran Trippier,kieran-trippier,D,False,,,4.0,16.0,20.0,36.0,,,,4.0,,,,1.0,,,2.0,1.0,,,0.0174894,,,1.0,0.0,,,,,,1.0,,,,,,,61.0,,,,,,,19.0,,,6.7,,,,,,,,7.0,,8.0,,25.0,22.0,47.0,,,0,1.0,68.0,1.0,,,
2025-26,14025100,3,4,Newcastle_United,Away,99090,78916,Dan Burn,dan-burn,D,False,,,2.0,15.0,31.0,46.0,1.0,2.0,,4.0,,,,1.0,,,3.0,4.0,,,0.00674977,,,1.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,11.0,,,6.9,,,,,,,,,,8.0,,22.0,35.0,57.0,,,0,,62.0,,2.0,,
2025-26,14025100,3,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,False,,,8.0,23.0,48.0,71.0,1.0,2.0,,3.0,,,,,,,3.0,2.0,,,0.0140695,0.0432,,2.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,2.0,,,,,16.0,,,7.4,,,1.0,,,2.0,,,,18.0,,34.0,53.0,87.0,,,1,,95.0,,,,
2025-26,14025100,3,4,Newcastle_United,Away,150396,111773,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025100,3,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025100,3,4,Newcastle_United,Away,910046,220237,Sven Botman,sven-botman,D,False,,,1.0,7.0,34.0,41.0,1.0,2.0,,5.0,,,,,,,2.0,4.0,,,0.00250562,,,1.0,0.0,,,,,4.0,,,,,,,,68.0,,1.0,,,,,3.0,,,7.3,,,,,,2.0,,,,1.0,,8.0,36.0,44.0,,,0,2.0,55.0,,,,1.0
2025-26,14025100,3,4,Newcastle_United,Away,980634,441191,Tino Livramento,tino-livramento,D,False,,,3.0,26.0,14.0,40.0,,,,7.0,,,,2.0,,3.0,7.0,2.0,,,0.0284741,,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,,,14.0,,,6.6,,,,,,,2.0,1.0,,4.0,,30.0,16.0,46.0,,,0,,64.0,2.0,1.0,1.0,
2025-26,14025100,3,4,Newcastle_United,Away,1014286,465642,Malick Thiaw,malick-thiaw,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025100,3,4,Newcastle_United,Away,1136730,487838,Lewis Hall,lewis-hall,D,True,,,,8.0,8.0,16.0,,,,,,,,2.0,,,3.0,1.0,,,0.00321082,0.0351,,1.0,0.0,,,,,,,,,,,,,29.0,,,,,,,5.0,,,6.6,,,1.0,,,1.0,,2.0,,1.0,,10.0,8.0,18.0,,,1,1.0,27.0,1.0,,,1.0
2025-26,14025145,4,4,Newcastle_United,Home,69256,77794,Kieran Trippier,kieran-trippier,D,False,7.0,,1.0,29.0,25.0,54.0,,2.0,,7.0,,,,1.0,,,1.0,4.0,,,0.187258,,,,0.0,,,,,1.0,5.0,,,,,,,90.0,,,,,,,20.0,,,7.7,,,,,,1.0,,10.0,,7.0,,43.0,27.0,70.0,,,0,1.0,98.0,,2.0,,
2025-26,14025145,4,4,Newcastle_United,Home,99090,78916,Dan Burn,dan-burn,D,False,,,1.0,11.0,29.0,40.0,3.0,4.0,,3.0,,,1.0,,,,4.0,6.0,,,0.00238799,0.0429,,1.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,11.0,,,6.8,,,,,,3.0,,,,5.0,,18.0,32.0,50.0,,,1,2.0,60.0,1.0,,,
2025-26,14025145,4,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,False,,,7.0,18.0,35.0,53.0,3.0,6.0,,2.0,,,,,,,4.0,7.0,,,0.0327385,,,1.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,1.0,,,,,9.0,,,8.0,,,,,,9.0,,,,13.0,,26.0,35.0,61.0,,,0,,77.0,1.0,1.0,,
2025-26,14025145,4,4,Newcastle_United,Home,150396,111773,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025145,4,4,Newcastle_United,Home,910046,220237,Sven Botman,sven-botman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025145,4,4,Newcastle_United,Home,980634,441191,Tino Livramento,tino-livramento,D,False,,,1.0,31.0,14.0,45.0,1.0,2.0,,4.0,,,,2.0,,1.0,9.0,5.0,,,0.0364874,,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,,,13.0,,,6.8,,,,,,2.0,5.0,,,1.0,,32.0,15.0,47.0,,,0,2.0,76.0,3.0,1.0,,1.0
2025-26,14025145,4,4,Newcastle_United,Home,1014286,465642,Malick Thiaw,malick-thiaw,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025145,4,4,Newcastle_United,Home,1136730,487838,Lewis Hall,lewis-hall,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025151,5,4,Newcastle_United,Away,69256,77794,Kieran Trippier,kieran-trippier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025151,5,4,Newcastle_United,Away,99090,78916,Dan Burn,dan-burn,D,False,,,1.0,6.0,17.0,23.0,5.0,4.0,,5.0,,,,2.0,,,9.0,8.0,,,0.0262541,,,2.0,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,13.0,,,7.0,,,,,,11.0,2.0,1.0,,3.0,,13.0,20.0,33.0,,,0,2.0,54.0,,,2.0,1.0
2025-26,14025151,5,4,Newcastle_United,Away,150396,111773,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025151,5,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,2.0,2.0,,,,,,,,,,,,,,,1.34e-06,,,,0.0,,,,,,,,,,,,,12.0,,,,,,,,,,6.7,,,,,,2.0,,,,,,,2.0,2.0,,,0,,4.0,,,,
2025-26,14025151,5,4,Newcastle_United,Away,910046,220237,Sven Botman,sven-botman,D,False,,,2.0,7.0,35.0,42.0,,3.0,,7.0,,,,,,,1.0,4.0,,,0.00193412,,,1.0,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,11.0,,,7.3,,,,,,8.0,1.0,,,8.0,,15.0,38.0,53.0,,,0,,65.0,,,1.0,
2025-26,14025151,5,4,Newcastle_United,Away,980634,441191,Tino Livramento,tino-livramento,D,False,,,3.0,20.0,8.0,28.0,,,,3.0,,,,,,,2.0,4.0,,,0.0189744,,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,,,18.0,,,7.0,,,,,,3.0,3.0,5.0,,3.0,,25.0,9.0,34.0,,,0,2.0,62.0,,,2.0,1.0
2025-26,14025151,5,4,Newcastle_United,Away,1014286,465642,Malick Thiaw,malick-thiaw,D,False,,,1.0,12.0,14.0,26.0,2.0,2.0,,2.0,,,,,,,4.0,4.0,,,0.0171036,,,3.0,0.0,,,,,4.0,,,,,,,,84.0,,2.0,,,,,6.0,,,7.2,,,,,,6.0,,,,2.0,,15.0,17.0,32.0,,,0,2.0,46.0,,,,
2025-26,14025151,5,4,Newcastle_United,Away,1136730,487838,Lewis Hall,lewis-hall,D,False,,,4.0,17.0,10.0,27.0,1.0,1.0,,7.0,,,,,,4.0,7.0,11.0,,,0.0316552,,,,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,27.0,,,7.4,,,,,,,4.0,3.0,,8.0,,24.0,11.0,35.0,,,0,4.0,71.0,2.0,4.0,2.0,2.0
2025-26,14025202,6,4,Newcastle_United,Home,69256,77794,Kieran Trippier,kieran-trippier,D,True,,,,4.0,2.0,6.0,,1.0,,1.0,,,,,,,,1.0,,,0.00798929,,,,0.0,,,,,,,,,,,,,23.0,,,,,,,4.0,,,6.2,,,,,,3.0,,,,2.0,,6.0,2.0,8.0,,,0,,16.0,,,,
2025-26,14025202,6,4,Newcastle_United,Home,99090,78916,Dan Burn,dan-burn,D,False,,,4.0,5.0,9.0,14.0,6.0,7.0,,1.0,,,,3.0,,,12.0,9.0,,,0.00339436,,,3.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,26.0,,,6.1,,,,,,6.0,,1.0,,9.0,,20.0,11.0,31.0,,,0,2.0,55.0,1.0,,,2.0
2025-26,14025202,6,4,Newcastle_United,Home,150396,111773,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025202,6,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,4.0,4.0,,1.0,,,,,1.0,,,,,1.0,,,3.752e-05,0.0375,,,0.0,,,,,,,,,,,,,13.0,,1.0,,,,,2.0,,,6.1,,,,,,2.0,,,,1.0,,2.0,4.0,6.0,,,1,,10.0,,,,
2025-26,14025202,6,4,Newcastle_United,Home,910046,220237,Sven Botman,sven-botman,D,False,,,2.0,6.0,29.0,35.0,3.0,6.0,,2.0,,,,,,,3.0,6.0,,,0.00198486,,,,0.0,,,,,1.0,1.0,,,,,,,90.0,,3.0,,,,,8.0,,,7.2,,,,,,11.0,,,,6.0,,11.0,32.0,43.0,,,0,,64.0,,,,
2025-26,14025202,6,4,Newcastle_United,Home,980634,441191,Tino Livramento,tino-livramento,D,False,,,,6.0,6.0,12.0,,,,6.0,,,,,,,,2.0,,,0.0120405,,,,0.0,,,,,,,,,,,,,77.0,,,,,,,9.0,,,6.9,,,,,,3.0,,1.0,,2.0,,9.0,8.0,17.0,,,0,,31.0,,2.0,,
2025-26,14025202,6,4,Newcastle_United,Home,1014286,465642,Malick Thiaw,malick-thiaw,D,False,,,2.0,2.0,18.0,20.0,2.0,4.0,,4.0,,,1.0,,,,2.0,5.0,,,0.00062175,0.0664,0.0658,,0.0,,,,,1.0,,,,,,,,90.0,1.0,,,,,,3.0,,,6.7,,,,,,8.0,,,,3.0,,4.0,19.0,23.0,,,2,1.0,39.0,,,,1.0
2025-26,14025229,7,4,Newcastle_United,Home,69256,77794,Kieran Trippier,kieran-trippier,D,False,2.0,,3.0,51.0,18.0,69.0,1.0,2.0,,3.0,,,,3.0,,2.0,10.0,5.0,,,0.128897,,,3.0,0.0,,,,,,3.0,,,,,,,90.0,,,,,,,21.0,,,7.2,,,,,,3.0,1.0,5.0,,9.0,,60.0,23.0,83.0,,,0,3.0,112.0,,,,2.0
2025-26,14025229,7,4,Newcastle_United,Home,99090,78916,Dan Burn,dan-burn,D,False,,,1.0,12.0,10.0,22.0,2.0,,,4.0,,,,2.0,,,6.0,3.0,,,0.0106762,,,2.0,1.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,9.0,,,6.9,,,,,,2.0,,,,4.0,,16.0,12.0,28.0,,,0,1.0,48.0,1.0,2.0,,1.0
2025-26,14025229,7,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025229,7,4,Newcastle_United,Home,150396,111773,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025229,7,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025229,7,4,Newcastle_United,Home,910046,220237,Sven Botman,sven-botman,D,False,,,2.0,16.0,30.0,46.0,1.0,1.0,,7.0,1.0,,,,,,3.0,2.0,,,0.234584,0.0813,0.0889,2.0,0.0,,,,,,1.0,,,,,,,90.0,1.0,,,,,,8.0,,,7.4,,,,,,6.0,,,,5.0,,20.0,33.0,53.0,,,1,1.0,64.0,1.0,,,
2025-26,14025229,7,4,Newcastle_United,Home,1014286,465642,Malick Thiaw,malick-thiaw,D,False,,,,19.0,23.0,42.0,2.0,5.0,,7.0,1.0,1.0,,,,,3.0,7.0,,,0.00793489,0.4891,0.7511,1.0,0.0,,,,,3.0,1.0,,,,,,,90.0,1.0,,,,,,4.0,,,7.3,,,1.0,,,2.0,,,,1.0,,23.0,23.0,46.0,,,2,1.0,56.0,,1.0,,1.0
2025-26,14025233,8,4,Newcastle_United,Away,69256,77794,Kieran Trippier,kieran-trippier,D,False,2.0,,2.0,24.0,25.0,49.0,1.0,1.0,,1.0,,,,2.0,,,4.0,4.0,,,0.117087,,,1.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,11.0,,,6.6,,,,,,2.0,1.0,4.0,,4.0,,29.0,28.0,57.0,,,0,2.0,76.0,,,1.0,2.0
2025-26,14025233,8,4,Newcastle_United,Away,99090,78916,Dan Burn,dan-burn,D,False,,,,15.0,22.0,37.0,4.0,1.0,,5.0,,,,2.0,,2.0,10.0,4.0,,,0.0513849,,,2.0,0.0,,,,,3.0,1.0,,,,,,,90.0,,2.0,,,,,18.0,,,6.2,,,,,,2.0,,2.0,,2.0,,19.0,28.0,47.0,,,0,3.0,79.0,,,,1.0
2025-26,14025233,8,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025233,8,4,Newcastle_United,Away,150396,111773,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025233,8,4,Newcastle_United,Away,910046,220237,Sven Botman,sven-botman,D,False,,,6.0,20.0,42.0,62.0,3.0,2.0,,3.0,,,,,,1.0,5.0,3.0,,,0.0107121,0.0506,,1.0,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,11.0,,,6.4,,,1.0,,,4.0,,,,8.0,,25.0,45.0,70.0,,,1,1.0,83.0,2.0,,,1.0
2025-26,14025233,8,4,Newcastle_United,Away,1014286,465642,Malick Thiaw,malick-thiaw,D,False,,,1.0,20.0,32.0,52.0,1.0,4.0,,5.0,,,,1.0,,,2.0,5.0,,,0.00618605,0.0514,,,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,8.0,,,6.6,,,1.0,,,4.0,,1.0,,3.0,,24.0,35.0,59.0,,,1,1.0,69.0,,,,1.0
2025-26,14025269,9,4,Newcastle_United,Home,69256,77794,Kieran Trippier,kieran-trippier,D,False,2.0,,2.0,21.0,30.0,51.0,1.0,2.0,,5.0,,,,,,,2.0,6.0,,,0.263907,,,1.0,0.0,,,,,,2.0,,,,,,,90.0,,,,,,,8.0,,,7.6,,,,,,6.0,,5.0,,4.0,,26.0,30.0,56.0,,,0,2.0,81.0,,2.0,,1.0
2025-26,14025269,9,4,Newcastle_United,Home,99090,78916,Dan Burn,dan-burn,D,False,,,1.0,9.0,15.0,24.0,3.0,2.0,,3.0,,,,1.0,,1.0,8.0,3.0,,,0.0116548,,,3.0,0.0,,,,,,,,,,,,,90.0,,,,,,,20.0,,,5.8,,,,,,1.0,,1.0,,6.0,,20.0,16.0,36.0,,,0,1.0,56.0,2.0,,,1.0
2025-26,14025269,9,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,True,,,3.0,9.0,16.0,25.0,,,,2.0,,,,,,,,1.0,,,0.0062218,,,,0.0,,,,,2.0,,,,,,,,29.0,,1.0,,,,,2.0,,,7.2,,,,,,4.0,,,,4.0,,10.0,17.0,27.0,,,0,1.0,35.0,,,,1.0
2025-26,14025269,9,4,Newcastle_United,Home,150396,111773,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025269,9,4,Newcastle_United,Home,910046,220237,Sven Botman,sven-botman,D,False,,,,2.0,21.0,23.0,2.0,,,1.0,1.0,,,,,,2.0,,,1.0,0.00041091,,,,0.0,,,,,,1.0,,,,,,,61.0,,1.0,,,,,5.0,,,6.3,,,,,,3.0,,,,2.0,,3.0,23.0,26.0,,,0,,36.0,2.0,,,
2025-26,14025269,9,4,Newcastle_United,Home,1014286,465642,Malick Thiaw,malick-thiaw,D,False,,,4.0,17.0,40.0,57.0,1.0,5.0,,6.0,,,,,,,1.0,8.0,,,0.237235,0.0372,,,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,6.0,,,7.4,,,1.0,,,3.0,,,,6.0,,20.0,43.0,63.0,,,1,2.0,74.0,,1.0,,1.0
2025-26,14025291,10,4,Newcastle_United,Away,99090,78916,Dan Burn,dan-burn,D,False,,,,24.0,14.0,38.0,,2.0,,4.0,,,,,,,2.0,2.0,,,0.0296318,,,2.0,0.0,,,,,,,,,,,,,90.0,,,,,,,14.0,,,5.9,,,,,,3.0,,1.0,,3.0,,30.0,18.0,48.0,,,0,,61.0,1.0,,,
2025-26,14025291,10,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,True,,,5.0,24.0,18.0,42.0,1.0,,,3.0,,,1.0,,,,1.0,,,1.0,0.0106345,0.0162,,,0.0,,,,,4.0,,,,,,,,45.0,,1.0,,,,,7.0,,,6.6,,,,,,,,,,9.0,,30.0,19.0,49.0,,,1,,58.0,,,,
2025-26,14025291,10,4,Newcastle_United,Away,150396,111773,Emil Krafth,emil-krafth,D,False,,,,7.0,7.0,14.0,,,,,,,,,,1.0,3.0,,,,0.00428481,,,1.0,0.0,,,,,,,,,,,,,45.0,,,,,,,8.0,,,5.8,,,,,,1.0,1.0,1.0,,,,12.0,7.0,19.0,,,0,,33.0,,,,
2025-26,14025291,10,4,Newcastle_United,Away,910046,220237,Sven Botman,sven-botman,D,False,,,1.0,18.0,27.0,45.0,,3.0,,4.0,,,,,,,,6.0,,,0.00706486,,,1.0,0.0,,,,,1.0,1.0,,,,,,,65.0,,,1.0,,,,9.0,,,5.8,,,,,,,,1.0,,3.0,,23.0,30.0,53.0,,,0,2.0,59.0,,1.0,,1.0
2025-26,14025291,10,4,Newcastle_United,Away,1014286,465642,Malick Thiaw,malick-thiaw,D,False,,,1.0,29.0,31.0,60.0,,2.0,,4.0,,,,,,,,4.0,,,0.0443337,,,,0.0,,,,,1.0,,1.0,,,,,,90.0,,2.0,,,,,14.0,,,6.9,,,,,,2.0,,2.0,,6.0,,39.0,32.0,71.0,,,0,2.0,86.0,1.0,,,2.0
2025-26,14025291,10,4,Newcastle_United,Away,1136730,487838,Lewis Hall,lewis-hall,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
