season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896949,1,4,Newcastle_United,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,3.0,5.0,23.0,28.0,3.0,4.0,4.0,,,,,,,3.0,5.0,,,,,,,,,,,90.0,,2.0,,,,,,,10.0,,7.4,,,,,7.0,,1.0,,8.0,,11.0,26.0,36.0,0,1.0,49.0,,,,1.0
2020-21,8896949,1,4,Newcastle_United,Away,150396,111773,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896949,1,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,False,,,3.0,6.0,13.0,19.0,2.0,2.0,2.0,,,,,,,4.0,4.0,,,2.0,,,,,,,,90.0,,2.0,,,,,,,5.0,,7.3,,,,,6.0,2.0,,,5.0,,7.0,15.0,22.0,0,,38.0,,1.0,2.0,
2020-21,8896949,1,4,Newcastle_United,Away,210082,109528,Javier Manquillo,javier-manquillo,D,False,2.0,,3.0,14.0,4.0,16.0,1.0,2.0,8.0,,,,1.0,,,4.0,7.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,,17.0,,7.2,,,,,3.0,1.0,6.0,,10.0,,25.0,6.0,25.0,0,5.0,48.0,2.0,,,3.0
2020-21,8896922,2,4,Newcastle_United,Home,38393,57145,Federico Fernández,federico-fernandez,D,False,,,1.0,4.0,28.0,32.0,2.0,1.0,2.0,,,,,,,4.0,1.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,,9.0,,6.1,,,,,5.0,,,,4.0,,9.0,31.0,40.0,0,,47.0,1.0,,,
2020-21,8896922,2,4,Newcastle_United,Home,45680,58845,Ciaran Clark,ciaran-clark,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896922,2,4,Newcastle_United,Home,150396,111773,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896922,2,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,False,,,3.0,13.0,32.0,45.0,1.0,5.0,2.0,,,,,,,3.0,6.0,,,2.0,,,,,,,,90.0,,,,,,,,,12.0,,6.3,,,1.0,,4.0,,,,10.0,,21.0,35.0,56.0,1,1.0,63.0,1.0,,,
2020-21,8896922,2,4,Newcastle_United,Home,210082,109528,Javier Manquillo,javier-manquillo,D,False,,,1.0,21.0,15.0,36.0,,,5.0,,,,1.0,,1.0,3.0,3.0,,,,,,,,,,,90.0,,,,,,,,,14.0,,6.0,,,,,,1.0,2.0,,2.0,,25.0,18.0,41.0,0,2.0,60.0,2.0,1.0,,2.0
2020-21,8896939,3,4,Newcastle_United,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,6.0,7.0,21.0,28.0,2.0,1.0,5.0,,,,,,,2.0,5.0,,,,,,,,1.0,1.0,,90.0,,3.0,,,,,,,7.0,,7.4,,,,,1.0,,,,11.0,,13.0,22.0,35.0,0,2.0,47.0,,2.0,,2.0
