season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576135,4,4,Newcastle_United,Away,45680,58845,Ciaran Clark,ciaran-clark,D,False,,,1.0,7.0,21.0,28.0,,,2.0,,,,1.0,,,1.0,2.0,,,,,,,,,,2.0,1.0,,84.0,,,,,,,,7.0,,6.1,,,,,4.0,,,,4.0,,10.0,23.0,33.0,0,,43.0,,,,
2021-22,9576135,4,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576135,4,4,Newcastle_United,Away,150396,111773,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576135,4,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,False,,,5.0,2.0,31.0,33.0,,1.0,2.0,,,,,1.0,,,,3.0,,,,,,,,,2.0,,,90.0,,4.0,,,,,,3.0,,7.7,,,,,6.0,,,,8.0,,2.0,34.0,36.0,0,2.0,53.0,,,,1.0
2021-22,9576135,4,4,Newcastle_United,Away,210082,109528,Javier Manquillo,javier-manquillo,D,False,1.0,,,6.0,4.0,9.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,2.0,,,77.0,1.0,,,,,,,4.0,,7.2,,,,,3.0,,1.0,,,,6.0,7.0,12.0,1,,30.0,,1.0,,
2021-22,9576075,5,4,Newcastle_United,Home,38393,57145,Federico Fernández,federico-fernandez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576075,5,4,Newcastle_United,Home,45680,58845,Ciaran Clark,ciaran-clark,D,False,,,,4.0,10.0,14.0,1.0,2.0,,,,,1.0,,,,2.0,3.0,,,,,,,,,2.0,,,90.0,,1.0,,,,,,9.0,,6.8,,,,,4.0,,,,1.0,,12.0,10.0,22.0,0,1.0,33.0,,,,
2021-22,9576075,5,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576075,5,4,Newcastle_United,Home,150396,111773,Emil Krafth,emil-krafth,D,True,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,9.0,,,,,,,,1.0,,6.6,,,,,1.0,,,,,,,1.0,1.0,0,,2.0,,,,
2021-22,9576075,5,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,False,,,3.0,2.0,13.0,15.0,2.0,3.0,4.0,,,,,,,,2.0,3.0,,,,,,,,,,,,90.0,1.0,1.0,,,,,,10.0,,7.0,,,1.0,,8.0,,,,7.0,,8.0,16.0,24.0,2,,37.0,1.0,,,
2021-22,9576075,5,4,Newcastle_United,Home,210082,109528,Javier Manquillo,javier-manquillo,D,False,,,,7.0,6.0,13.0,1.0,3.0,4.0,,,,,,,1.0,2.0,13.0,,,,,,,,,,,,81.0,,,,,,,,9.0,,7.4,,,,,5.0,1.0,,,3.0,,11.0,8.0,19.0,0,7.0,39.0,,2.0,1.0,5.0
2021-22,9576154,6,4,Newcastle_United,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,3.0,5.0,12.0,17.0,1.0,1.0,4.0,,,1.0,1.0,,,,2.0,1.0,,,,,,,,,1.0,,,90.0,1.0,,,,,,,6.0,,6.5,,,,,6.0,,,,9.0,,10.0,13.0,23.0,2,,32.0,,,,
2021-22,9576154,6,4,Newcastle_United,Away,45680,58845,Ciaran Clark,ciaran-clark,D,False,,,2.0,7.0,15.0,22.0,2.0,2.0,4.0,,1.0,,,,,,2.0,5.0,,,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,9.0,,6.8,,,2.0,,4.0,1.0,,,8.0,,12.0,18.0,30.0,2,2.0,42.0,1.0,,1.0,2.0
2021-22,9576154,6,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576154,6,4,Newcastle_United,Away,150396,111773,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576154,6,4,Newcastle_United,Away,210082,109528,Javier Manquillo,javier-manquillo,D,False,,,,7.0,12.0,19.0,1.0,3.0,4.0,,,,1.0,,,,6.0,7.0,,,3.0,,,,,,,,,90.0,,2.0,,,,,,17.0,,6.7,,,,,3.0,2.0,1.0,,3.0,,14.0,16.0,29.0,0,2.0,53.0,1.0,1.0,1.0,1.0
2021-22,9576478,7,4,Newcastle_United,Away,38393,57145,Federico Fernández,federico-fernandez,D,False,,,2.0,9.0,29.0,38.0,1.0,2.0,4.0,,,,,,,,1.0,3.0,,,,,,,,,,,,90.0,,,,,,,,5.0,,6.4,,,1.0,,1.0,,,,3.0,,11.0,31.0,42.0,1,,47.0,1.0,1.0,,
2021-22,9576478,7,4,Newcastle_United,Away,45680,58845,Ciaran Clark,ciaran-clark,D,False,,,1.0,10.0,23.0,33.0,1.0,2.0,5.0,,,,,,,,3.0,7.0,,,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,8.0,,6.8,,,,,1.0,2.0,,,2.0,,13.0,26.0,39.0,0,3.0,51.0,,1.0,1.0,3.0
2021-22,9576478,7,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576478,7,4,Newcastle_United,Away,150396,111773,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576478,7,4,Newcastle_United,Away,210082,109528,Javier Manquillo,javier-manquillo,D,False,,,2.0,9.0,15.0,24.0,1.0,,6.0,,,,2.0,,,1.0,6.0,1.0,,,1.0,1.0,,,,,,1.0,,70.0,,,,,,,,8.0,,5.9,,,,,,1.0,,,4.0,,13.0,17.0,30.0,0,,38.0,,1.0,,
2021-22,9576480,8,4,Newcastle_United,Home,38393,57145,Federico Fernández,federico-fernandez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576480,8,4,Newcastle_United,Home,45680,58845,Ciaran Clark,ciaran-clark,D,False,,,1.0,6.0,26.0,32.0,1.0,6.0,7.0,,,,,,,,2.0,8.0,,,1.0,,,,,,1.0,,,90.0,,2.0,,,,,,5.0,,7.0,,,1.0,,5.0,,,,1.0,,10.0,27.0,37.0,1,2.0,48.0,,,,1.0
2021-22,9576480,8,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576480,8,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,False,,,7.0,7.0,25.0,32.0,,6.0,7.0,,,,1.0,,,,1.0,8.0,,,,,,,,,1.0,1.0,,90.0,,2.0,,,,,,11.0,,7.3,,,1.0,,11.0,1.0,,,12.0,,12.0,30.0,42.0,1,1.0,61.0,1.0,,1.0,1.0
2021-22,9576480,8,4,Newcastle_United,Home,210082,109528,Javier Manquillo,javier-manquillo,D,False,1.0,,,7.0,10.0,16.0,1.0,1.0,6.0,1.0,,,1.0,,,,2.0,7.0,,,,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,4.0,,7.3,,,,,,,1.0,,2.0,,9.0,10.0,18.0,0,6.0,36.0,2.0,,,5.0
2021-22,9576479,9,4,Newcastle_United,Away,45680,58845,Ciaran Clark,ciaran-clark,D,False,,,,2.0,8.0,10.0,3.0,3.0,3.0,,,,2.0,,,,5.0,5.0,,,,,,,,,1.0,,,90.0,,,,,,,,10.0,,6.3,,,,,6.0,,,,3.0,1.0,10.0,9.0,19.0,0,1.0,29.0,1.0,1.0,,1.0
2021-22,9576479,9,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576479,9,4,Newcastle_United,Away,150396,111773,Emil Krafth,emil-krafth,D,False,,,2.0,4.0,10.0,14.0,1.0,,2.0,,,,2.0,,,,3.0,7.0,,,,1.0,,,,,1.0,1.0,,90.0,1.0,2.0,,,,,,12.0,,7.7,,,,,8.0,,,,5.0,,9.0,10.0,19.0,1,4.0,52.0,2.0,3.0,,1.0
2021-22,9576479,9,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,False,,,1.0,3.0,7.0,10.0,1.0,4.0,3.0,,,,,,,,2.0,4.0,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,4.0,,6.7,,,1.0,,7.0,,,,4.0,,6.0,8.0,14.0,1,,25.0,,,,
2021-22,9576479,9,4,Newcastle_United,Away,210082,109528,Javier Manquillo,javier-manquillo,D,False,,,,9.0,3.0,12.0,2.0,2.0,4.0,,,,2.0,,,,7.0,5.0,,,1.0,,,,,,,,,90.0,,2.0,,,,,,10.0,,6.3,,,,,2.0,2.0,,,4.0,,13.0,5.0,18.0,0,1.0,35.0,,2.0,,1.0
2021-22,9576072,10,4,Newcastle_United,Home,45680,58845,Ciaran Clark,ciaran-clark,D,False,1.0,,,3.0,3.0,5.0,3.0,2.0,3.0,,,,,,,,3.0,4.0,,,,,,,,,3.0,1.0,,90.0,,2.0,,,,,,6.0,,6.9,,,,,5.0,1.0,1.0,,1.0,,7.0,4.0,10.0,0,1.0,24.0,1.0,,1.0,1.0
2021-22,9576072,10,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576072,10,4,Newcastle_United,Home,150396,111773,Emil Krafth,emil-krafth,D,False,,,,6.0,12.0,18.0,1.0,3.0,4.0,,,,1.0,,,,3.0,4.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,,7.0,,6.2,,,,,4.0,,,,3.0,,9.0,15.0,24.0,0,1.0,35.0,,,,
2021-22,9576072,10,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,False,,,,1.0,5.0,6.0,1.0,4.0,,,,,,,,,4.0,4.0,,,3.0,,,,,,,,,90.0,,2.0,,,,,,5.0,,6.5,,,1.0,,8.0,,,,2.0,,5.0,5.0,10.0,1,,24.0,1.0,,,
2021-22,9576072,10,4,Newcastle_United,Home,210082,109528,Javier Manquillo,javier-manquillo,D,False,,,1.0,8.0,3.0,11.0,1.0,1.0,4.0,,,,2.0,,,,3.0,7.0,,,,,,,,,,1.0,,90.0,1.0,,,,,,,9.0,,6.5,,,,,1.0,3.0,2.0,,2.0,,14.0,4.0,16.0,1,2.0,34.0,2.0,1.0,3.0,1.0
2021-22,9576153,11,4,Newcastle_United,Away,45680,58845,Ciaran Clark,ciaran-clark,D,False,,,3.0,9.0,28.0,37.0,1.0,2.0,2.0,,,,,,,,2.0,6.0,,,1.0,1.0,,,,,1.0,1.0,,90.0,,1.0,,1.0,,,,9.0,,7.0,,,,,2.0,,,,6.0,,12.0,34.0,46.0,0,2.0,56.0,,2.0,,2.0
2021-22,9576153,11,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576153,11,4,Newcastle_United,Away,150396,111773,Emil Krafth,emil-krafth,D,False,,,,10.0,27.0,37.0,,,2.0,,,,,,,,,,,,,,,,,,,,,89.0,,,,,,,,7.0,,6.4,,,,,2.0,,2.0,,3.0,,15.0,28.0,41.0,0,,48.0,,,,
2021-22,9576153,11,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,False,,,,1.0,29.0,30.0,3.0,1.0,,,,,,,,,3.0,2.0,,,,,,,,,,1.0,,90.0,,1.0,,,,,,2.0,,6.7,,,,,3.0,,,,,,2.0,30.0,32.0,0,1.0,38.0,,,,
2021-22,9576153,11,4,Newcastle_United,Away,210082,109528,Javier Manquillo,javier-manquillo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576133,12,4,Newcastle_United,Home,45680,58845,Ciaran Clark,ciaran-clark,D,False,,,2.0,6.0,22.0,28.0,,3.0,9.0,,,,,,,,1.0,5.0,,,1.0,,,,,,,,,90.0,1.0,1.0,,,,,,6.0,,6.5,,,,,,1.0,,,5.0,,9.0,25.0,34.0,1,,38.0,,1.0,1.0,
2021-22,9576133,12,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,False,,,2.0,8.0,8.0,16.0,3.0,,3.0,1.0,,1.0,,1.0,,,7.0,1.0,,,4.0,,,,,,1.0,1.0,,71.0,,1.0,,,,,,10.0,,6.6,,,,,2.0,,,,9.0,,15.0,11.0,26.0,1,,32.0,,1.0,,
2021-22,9576133,12,4,Newcastle_United,Home,150396,111773,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576133,12,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,False,,,1.0,4.0,11.0,15.0,2.0,8.0,3.0,,1.0,,,,,,4.0,8.0,,,1.0,,1.0,,,,2.0,,,90.0,2.0,1.0,1.0,,,,,12.0,,7.0,,,,,6.0,1.0,,,2.0,,14.0,12.0,26.0,2,,41.0,,,,
2021-22,9576133,12,4,Newcastle_United,Home,210082,109528,Javier Manquillo,javier-manquillo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576128,13,4,Newcastle_United,Away,45680,58845,Ciaran Clark,ciaran-clark,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576128,13,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,False,,,5.0,7.0,22.0,29.0,,,7.0,,,1.0,,,,,,3.0,,,,,,,,,3.0,1.0,,90.0,,1.0,,,,,,12.0,,7.0,,,1.0,,3.0,1.0,,,10.0,1.0,12.0,28.0,40.0,2,1.0,54.0,,1.0,1.0,1.0
2021-22,9576128,13,4,Newcastle_United,Away,150396,111773,Emil Krafth,emil-krafth,D,False,,,,7.0,23.0,30.0,1.0,,2.0,,,,,,,,2.0,2.0,,,1.0,,,,,,2.0,,,90.0,,3.0,,,,,,7.0,,6.8,,,,,1.0,,1.0,,1.0,,12.0,25.0,36.0,0,1.0,49.0,,1.0,,
2021-22,9576128,13,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,False,,,,4.0,28.0,32.0,1.0,1.0,3.0,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,90.0,,,,,,,,8.0,,6.3,,,,,8.0,,,,1.0,,9.0,30.0,39.0,0,,51.0,1.0,,,
2021-22,9576128,13,4,Newcastle_United,Away,210082,109528,Javier Manquillo,javier-manquillo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576099,14,4,Newcastle_United,Home,38393,57145,Federico Fernández,federico-fernandez,D,True,,,1.0,3.0,9.0,12.0,2.0,,5.0,,,1.0,,,,,2.0,2.0,,,,,,,,,2.0,,,79.0,,2.0,,,,,,2.0,,7.0,,,,,2.0,,,,1.0,,4.0,10.0,14.0,1,1.0,24.0,,1.0,,
2021-22,9576099,14,4,Newcastle_United,Home,45680,58845,Ciaran Clark,ciaran-clark,D,False,,,,2.0,10.0,12.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,9.0,,,,,,,,2.0,,3.0,,,,,,,,,,,3.0,11.0,14.0,0,,15.0,,,,
2021-22,9576099,14,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,False,,,5.0,6.0,18.0,24.0,,,7.0,,,,1.0,,,1.0,3.0,3.0,,1.0,,,,,,,2.0,,,90.0,,1.0,,,,,,13.0,,6.5,,,,,5.0,1.0,,,14.0,,15.0,20.0,35.0,0,2.0,49.0,,1.0,,2.0
2021-22,9576099,14,4,Newcastle_United,Home,150396,111773,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576099,14,4,Newcastle_United,Home,210082,109528,Javier Manquillo,javier-manquillo,D,False,,,,8.0,7.0,15.0,1.0,1.0,5.0,,,,,,,,3.0,1.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,,20.0,,6.4,,,,,2.0,1.0,,,2.0,,15.0,10.0,25.0,0,,49.0,5.0,,,
2021-22,9576095,15,4,Newcastle_United,Home,38393,57145,Federico Fernández,federico-fernandez,D,True,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,10.0,,,,,,,,1.0,,6.5,,,,,1.0,,,,,,,1.0,1.0,0,,3.0,,,,
2021-22,9576095,15,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,False,,,2.0,4.0,9.0,13.0,9.0,2.0,2.0,1.0,,,1.0,,,,11.0,2.0,,,1.0,1.0,,,,,,1.0,,90.0,,1.0,,,,,,20.0,,6.6,,,,,3.0,,1.0,,15.0,,17.0,15.0,31.0,0,,40.0,1.0,,,
2021-22,9576095,15,4,Newcastle_United,Home,150396,111773,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576095,15,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,False,,,3.0,5.0,22.0,27.0,2.0,11.0,8.0,,,2.0,,,,,2.0,12.0,,,,,,,,,,,,90.0,,,,,,,,13.0,,7.3,,,,,6.0,,,,7.0,,10.0,28.0,38.0,2,1.0,51.0,2.0,,,
2021-22,9576095,15,4,Newcastle_United,Home,210082,109528,Javier Manquillo,javier-manquillo,D,False,,,,6.0,9.0,15.0,,1.0,3.0,,,,,,,,,5.0,,,,,,,,,,,,90.0,,1.0,,,,,,11.0,,7.2,,,,,,1.0,1.0,,5.0,,12.0,13.0,24.0,0,2.0,43.0,,1.0,1.0,2.0
2021-22,9576469,16,4,Newcastle_United,Away,38393,57145,Federico Fernández,federico-fernandez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576469,16,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,False,,,7.0,14.0,32.0,46.0,1.0,7.0,4.0,,,1.0,,,,1.0,3.0,8.0,,,1.0,,,,,,,,,90.0,,,,,,,,24.0,,6.1,,,,,3.0,1.0,,,19.0,,30.0,39.0,69.0,1,,81.0,,,1.0,
2021-22,9576469,16,4,Newcastle_United,Away,150396,111773,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576469,16,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,False,,,,8.0,25.0,33.0,1.0,2.0,5.0,,,,,,,1.0,3.0,2.0,,,1.0,,,,,,,,,90.0,,1.0,,1.0,,,,9.0,,5.6,,,,,1.0,,,,1.0,,11.0,28.0,39.0,0,,46.0,1.0,,,
2021-22,9576469,16,4,Newcastle_United,Away,210082,109528,Javier Manquillo,javier-manquillo,D,False,,,3.0,16.0,12.0,28.0,1.0,3.0,4.0,,,1.0,,,,,2.0,8.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,,11.0,,6.4,,,1.0,,1.0,,1.0,,6.0,,20.0,18.0,37.0,2,3.0,58.0,1.0,2.0,,2.0
2021-22,9576393,17,4,Newcastle_United,Away,45680,58845,Ciaran Clark,ciaran-clark,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
