playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,oboxBlocked,substituteOn,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,penaltiesConceded,foulWonPenalty,cornersTakenInclShortCorners,headedGoals,unsuccessfulCornersIntoBox,leftFootGoals,secondGoalAssists,expectedGoalsFreekick,setPiecesGoals,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,ownGoalScored,penaltiesTaken,penaltyGoals,redCards2ndYellow,penaltiesSaved,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,drops,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,clearancesOffTheLine
428610,Bruno Jordão,Midfielder,Wolves,39,Portugal,2019-20,,,0.1837,0.0,,,,,,,2.0,1.0,,,,2.0,,6.0,,,,1.0,,,,,,6.0,,,,,,2.0,,4.0,,,,0.0597,1.0,,,,,,1.0,,,1.0,1.0,2.0,1.0,,,,,3.0,,,,,,0.0,6.0,,,2.0,,,,3.0,,,,1.0,7.0,,,,,,1.0,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19624,João Moutinho,Midfielder,Wolves,39,Portugal,2019-20,183.0,13.0,6.0453,0.0,5.0,6.0,1.599,93.0,17.0,5.0,204.0,38.0,6.0,22.0,34.0,266.0,30.0,1840.0,1.0,3.0,3.0,4.0,47.0,10.0,5.0,67.0,,3107.0,,2.0,26.0,152.0,2.0,48.0,131.0,1422.0,6.0,,1.0,33.4238,71.0,3.0,16.0,36.0,2.0,157.0,580.0,25.0,335.0,30.0,529.0,248.0,38.0,5.0,1.0,43.0,6.0,977.0,34.0,154.0,2.0,288.0,21.0,0.0,1688.0,11.0,18.0,475.0,50.0,15.0,13.0,434.0,40.0,50.0,152.0,297.0,2441.0,6.0,4.0,,3.0,18.0,664.0,30.0,3.0,0.9345,7.0,62.0,77.0,,,169.0,,86.0,,2.0,0.2633,1.0,35.0,4.0,4.0,,,,,,,,,,,,,,,,,,,
151589,Leander Dendoncker,Midfielder,Wolves,39,Belgium,2019-20,167.0,3.0,0.5121,0.0,5.0,5.0,1.9295,68.0,15.0,,188.0,38.0,,13.0,32.0,221.0,5.0,1323.0,4.0,,,6.0,180.0,10.0,1.0,3.0,,2794.0,,2.0,84.0,187.0,2.0,45.0,91.0,1036.0,42.0,,1.0,29.2715,9.0,9.0,61.0,34.0,5.0,83.0,281.0,9.0,354.0,27.0,356.0,152.0,38.0,1.0,2.0,37.0,4.0,373.0,32.0,5.0,5.0,174.0,96.0,0.0,1309.0,10.0,2.0,278.0,31.0,16.0,12.0,509.0,31.0,38.0,66.0,177.0,1689.0,3.0,5.0,,,18.0,732.0,15.0,1.0,1.7859,5.0,33.0,81.0,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
245923,Luke Cundle,Midfielder,Wolves,39,England,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222531,Morgan Gibbs-White,Midfielder,Wolves,39,England,2019-20,6.0,,0.0714,0.0,,,,,2.0,1.0,12.0,7.0,,3.0,1.0,16.0,2.0,79.0,,,,6.0,6.0,,,,,126.0,,,2.0,6.0,1.0,2.0,2.0,61.0,4.0,,,2.3168,3.0,,,2.0,,4.0,16.0,1.0,12.0,,23.0,6.0,7.0,,,,2.0,45.0,1.0,2.0,,6.0,4.0,0.0,78.0,2.0,1.0,28.0,,1.0,,21.0,2.0,2.0,2.0,19.0,98.0,1.0,1.0,,,2.0,18.0,,,0.0909,0.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250604,Owen Otasowie,Midfielder,Wolves,39,United States,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107613,Romain Saïss,Midfielder,Wolves,39,Morocco,2019-20,132.0,1.0,0.3673,1.0,5.0,8.0,2.2049,55.0,19.0,1.0,178.0,33.0,1.0,1.0,31.0,351.0,8.0,1627.0,2.0,2.0,2.0,2.0,188.0,10.0,2.0,1.0,4.0,2706.0,4.0,,68.0,205.0,2.0,31.0,85.0,1142.0,28.0,1.0,1.0,28.0425,11.0,25.0,121.0,34.0,3.0,64.0,567.0,24.0,337.0,15.0,798.0,185.0,33.0,2.0,,17.0,3.0,479.0,32.0,8.0,3.0,149.0,120.0,0.0,1593.0,11.0,3.0,386.0,38.0,7.0,16.0,150.0,43.0,55.0,134.0,112.0,2036.0,7.0,2.0,,2.0,83.0,798.0,26.0,1.0,3.4358,10.0,173.0,150.0,,,,1.0,,1.0,,0.1873,,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,
171317,Rúben Neves,Midfielder,Wolves,39,Portugal,2019-20,121.0,7.0,1.635,0.0,23.0,10.0,2.239,62.0,38.0,8.0,251.0,38.0,2.0,9.0,35.0,402.0,16.0,2022.0,2.0,,23.0,3.0,56.0,9.0,7.0,8.0,1.0,3059.0,1.0,,28.0,127.0,3.0,50.0,99.0,1398.0,3.0,,1.0,31.1771,27.0,6.0,31.0,35.0,,93.0,596.0,16.0,248.0,29.0,622.0,303.0,38.0,7.0,2.0,29.0,4.0,796.0,32.0,26.0,,192.0,28.0,0.0,1974.0,28.0,12.0,466.0,33.0,22.0,9.0,565.0,29.0,56.0,222.0,239.0,2447.0,7.0,8.0,2.0,23.0,35.0,832.0,19.0,2.0,2.0448,9.0,151.0,130.0,,,9.0,,6.0,,,0.5228,,1.0,7.0,7.0,,,,,,,,,,,,,,,,,,,1.0
232361,Taylor Perry,Midfielder,Wolves,39,England,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
