season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6767952,2,56,Sunderland,Home,32002,49384,Jack Rodwell,jack-rodwell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6767952,2,56,Sunderland,Home,47443,78108,Sebastián Coates,sebastian-coates,D,False,,,2.0,1.0,18.0,19.0,1.0,1.0,4.0,,,,1.0,,,,4.0,9.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,6.9,,,,,6.0,1.0,,,9.0,,12.0,20.0,32.0,0,7.0,50.0,,,1.0
2015-16,6767952,2,56,Sunderland,Home,50826,60794,Adam Matthews,adam-matthews,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6767952,2,56,Sunderland,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,2.0,9.0,26.0,35.0,1.0,,10.0,,,,4.0,,,1.0,7.0,6.0,,,,,,,,4.0,,,90.0,,,,,,,,6.3,,,,,2.0,1.0,,,5.0,,14.0,31.0,45.0,0,6.0,70.0,3.0,,
2015-16,6767959,3,56,Sunderland,Home,749,1841,Wes Brown,wes-brown,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6767959,3,56,Sunderland,Home,763,3736,John O'Shea,john-oshea,D,False,,,,5.0,16.0,21.0,,5.0,8.0,,,,,,,,1.0,7.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,6.8,,,,,6.0,,,,3.0,,12.0,20.0,32.0,0,1.0,41.0,,1.0,
2015-16,6767959,3,56,Sunderland,Home,27338,11467,Billy Jones,billy-jones,D,False,,,,9.0,4.0,13.0,,2.0,1.0,,,,1.0,,,,2.0,6.0,,,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,6.6,,,,,,2.0,4.0,,2.0,,19.0,4.0,19.0,0,2.0,37.0,,,2.0
2015-16,6767959,3,56,Sunderland,Home,32002,49384,Jack Rodwell,jack-rodwell,D,False,,,1.0,13.0,8.0,21.0,2.0,2.0,7.0,,,1.0,1.0,,,,6.0,10.0,,,3.0,,,,,2.0,1.0,,90.0,,1.0,,,,,,7.4,,,1.0,,,,,,2.0,1.0,16.0,10.0,26.0,2,6.0,39.0,,2.0,
2015-16,6767959,3,56,Sunderland,Home,47443,78108,Sebastián Coates,sebastian-coates,D,False,,,,2.0,13.0,15.0,1.0,2.0,6.0,,,,1.0,,,,4.0,6.0,,,2.0,,,,,4.0,1.0,,90.0,,,,,,,,7.1,,,1.0,,4.0,,,,3.0,,7.0,13.0,20.0,1,4.0,34.0,,,
2015-16,6767959,3,56,Sunderland,Home,50826,60794,Adam Matthews,adam-matthews,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6767959,3,56,Sunderland,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,1.0,,1.0,9.0,17.0,25.0,1.0,,9.0,,,,,,,1.0,3.0,8.0,,,1.0,,,,,,,,90.0,,,,,,,,7.2,,,2.0,,4.0,3.0,1.0,,4.0,,12.0,21.0,32.0,2,4.0,62.0,2.0,1.0,3.0
2015-16,6768035,4,56,Sunderland,Away,763,3736,John O'Shea,john-oshea,D,False,,,4.0,5.0,19.0,24.0,,2.0,1.0,,,,,,,,1.0,3.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,6.8,,,,,10.0,,,,6.0,,8.0,21.0,29.0,0,,42.0,,1.0,
2015-16,6768035,4,56,Sunderland,Away,1018,37742,Younès Kaboul,younes-kaboul,D,False,,,2.0,4.0,27.0,31.0,7.0,2.0,5.0,,,,,,,,7.0,2.0,,,,,,,,5.0,,,90.0,,1.0,,,,,,6.9,,,,,13.0,,,,4.0,,10.0,27.0,37.0,0,,62.0,,,
2015-16,6768035,4,56,Sunderland,Away,27338,11467,Billy Jones,billy-jones,D,False,1.0,,,9.0,8.0,16.0,3.0,3.0,7.0,,,1.0,1.0,,,1.0,8.0,12.0,,,3.0,,,,,2.0,1.0,,90.0,,2.0,,,,,,7.0,,,,,3.0,2.0,3.0,,3.0,,20.0,8.0,25.0,1,6.0,58.0,,1.0,2.0
2015-16,6768035,4,56,Sunderland,Away,32002,49384,Jack Rodwell,jack-rodwell,D,False,,,2.0,7.0,9.0,16.0,,2.0,3.0,,,,,,,1.0,1.0,3.0,,,,,,,,,,,90.0,,,,,,,,6.6,,,1.0,,2.0,,,,6.0,,10.0,11.0,21.0,1,1.0,28.0,1.0,,
2015-16,6768035,4,56,Sunderland,Away,47443,78108,Sebastián Coates,sebastian-coates,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768035,4,56,Sunderland,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,1.0,3.0,19.0,22.0,2.0,1.0,7.0,,,,,,,,4.0,7.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,6.9,,,,,3.0,1.0,,,1.0,,6.0,20.0,26.0,0,6.0,42.0,1.0,,
2015-16,6768035,4,56,Sunderland,Away,791439,149016,Lynden Gooch,lynden-gooch,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768045,5,56,Sunderland,Home,763,3736,John O'Shea,john-oshea,D,False,,,2.0,4.0,7.0,11.0,1.0,,4.0,,,,1.0,,,,2.0,4.0,,,,,,,,,,,90.0,,1.0,,,,,,6.8,,,,,7.0,,,,4.0,,9.0,9.0,18.0,0,3.0,31.0,,1.0,
2015-16,6768045,5,56,Sunderland,Home,1018,37742,Younès Kaboul,younes-kaboul,D,False,,,2.0,5.0,13.0,18.0,1.0,6.0,5.0,,,,,,,1.0,3.0,10.0,,,1.0,,,,,3.0,1.0,,90.0,,3.0,,,,,,7.1,,,,,7.0,1.0,3.0,,8.0,,20.0,15.0,32.0,0,2.0,58.0,,1.0,1.0
2015-16,6768045,5,56,Sunderland,Home,27338,11467,Billy Jones,billy-jones,D,False,,,1.0,11.0,3.0,14.0,1.0,5.0,3.0,,,1.0,1.0,,,2.0,7.0,8.0,,,2.0,,,,,2.0,2.0,,90.0,,,,,,,,6.7,,,,,3.0,1.0,1.0,,2.0,,18.0,3.0,20.0,1,3.0,41.0,,1.0,
2015-16,6768045,5,56,Sunderland,Home,32002,49384,Jack Rodwell,jack-rodwell,D,True,,,,5.0,,5.0,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,9.0,,,,,,,,6.6,,,1.0,,,,1.0,,,,8.0,,7.0,1,,9.0,,,
2015-16,6768045,5,56,Sunderland,Home,47443,78108,Sebastián Coates,sebastian-coates,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768045,5,56,Sunderland,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,2.0,12.0,9.0,21.0,,1.0,8.0,,,,3.0,,,2.0,7.0,5.0,,,1.0,,,,,1.0,2.0,,90.0,,1.0,,,,,,6.4,,,,,4.0,3.0,1.0,,4.0,,16.0,13.0,28.0,0,2.0,61.0,1.0,,2.0
2015-16,6768067,6,56,Sunderland,Away,1018,37742,Younès Kaboul,younes-kaboul,D,False,,,4.0,7.0,24.0,31.0,1.0,5.0,5.0,,,1.0,1.0,,,1.0,6.0,10.0,,,3.0,,,,,4.0,,,74.0,,1.0,,,,,,6.7,,,,,6.0,1.0,,,9.0,,15.0,26.0,41.0,1,3.0,61.0,,1.0,1.0
2015-16,6768067,6,56,Sunderland,Away,27338,11467,Billy Jones,billy-jones,D,False,,,3.0,11.0,16.0,27.0,,3.0,6.0,,1.0,,1.0,,,,5.0,10.0,,,4.0,,,,,2.0,,,90.0,,2.0,,,,,,6.8,,,1.0,,1.0,1.0,1.0,,6.0,,18.0,18.0,35.0,1,4.0,66.0,,2.0,1.0
2015-16,6768067,6,56,Sunderland,Away,32002,49384,Jack Rodwell,jack-rodwell,D,True,,,3.0,7.0,7.0,14.0,1.0,,3.0,,,1.0,1.0,,,1.0,3.0,2.0,,,,,,,,,,,45.0,,,,,,,,6.7,,,,,,2.0,,,4.0,,11.0,7.0,18.0,1,,22.0,,,2.0
2015-16,6768067,6,56,Sunderland,Away,47443,78108,Sebastián Coates,sebastian-coates,D,False,,,4.0,5.0,18.0,23.0,1.0,2.0,9.0,,,,2.0,,,,4.0,7.0,,,1.0,,,,,4.0,,,90.0,,1.0,,,,,,7.0,,,,,7.0,,,,14.0,,15.0,20.0,35.0,0,5.0,53.0,,,
2015-16,6768067,6,56,Sunderland,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,4.0,16.0,25.0,41.0,1.0,,5.0,,,,,,,1.0,2.0,9.0,,,,,,,,,,,90.0,,,,,,,,7.2,,,,,,3.0,1.0,,4.0,,23.0,26.0,48.0,0,4.0,72.0,,2.0,3.0
2015-16,6768067,6,56,Sunderland,Away,314040,151119,DeAndre Yedlin,deandre-yedlin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768081,7,56,Sunderland,Away,763,3736,John O'Shea,john-oshea,D,False,,,1.0,,12.0,12.0,1.0,,6.0,1.0,,,,,,1.0,4.0,3.0,,,2.0,,,,,3.0,1.0,,90.0,1.0,,,,,,,6.7,,,,,2.0,1.0,,,4.0,,1.0,15.0,16.0,1,3.0,28.0,,,
2015-16,6768081,7,56,Sunderland,Away,1018,37742,Younès Kaboul,younes-kaboul,D,False,1.0,,3.0,5.0,14.0,18.0,1.0,5.0,5.0,,,,2.0,,,1.0,5.0,7.0,,,,,,,,,1.0,,90.0,,1.0,,,,,,6.0,,,,,5.0,2.0,1.0,,12.0,,13.0,19.0,31.0,0,1.0,44.0,,2.0,1.0
2015-16,6768081,7,56,Sunderland,Away,27338,11467,Billy Jones,billy-jones,D,False,,,,3.0,5.0,8.0,,1.0,1.0,,,,2.0,,,,3.0,6.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,6.3,,,,,2.0,,,,,,5.0,5.0,10.0,0,5.0,25.0,,,
2015-16,6768081,7,56,Sunderland,Away,47443,78108,Sebastián Coates,sebastian-coates,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768081,7,56,Sunderland,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,2.0,6.0,14.0,20.0,,,8.0,,,,,,,2.0,4.0,7.0,,,1.0,,,,,3.0,,,90.0,1.0,,,,,,,6.9,,,,,,4.0,,,4.0,,10.0,14.0,24.0,1,4.0,49.0,,,3.0
2015-16,6768081,7,56,Sunderland,Away,314040,151119,DeAndre Yedlin,deandre-yedlin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768082,8,56,Sunderland,Home,749,1841,Wes Brown,wes-brown,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768082,8,56,Sunderland,Home,763,3736,John O'Shea,john-oshea,D,False,,,4.0,12.0,24.0,36.0,,1.0,1.0,,,,,,,,,2.0,,,,,,,,1.0,,,90.0,1.0,1.0,,,,,,6.8,,,,,5.0,,,,10.0,,20.0,24.0,44.0,1,1.0,54.0,,,
2015-16,6768082,8,56,Sunderland,Home,27338,11467,Billy Jones,billy-jones,D,False,,,,6.0,12.0,18.0,1.0,1.0,1.0,,,,,,,,3.0,9.0,,,2.0,,,,,,,,90.0,,2.0,,,,,,6.9,,,,,,1.0,2.0,,1.0,,13.0,13.0,24.0,0,6.0,49.0,2.0,1.0,1.0
2015-16,6768082,8,56,Sunderland,Home,32002,49384,Jack Rodwell,jack-rodwell,D,True,,,,,,,,2.0,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,5.0,,,,,,,,6.2,,,,,,,,,,,3.0,,3.0,0,,3.0,,,
2015-16,6768082,8,56,Sunderland,Home,47443,78108,Sebastián Coates,sebastian-coates,D,False,,,1.0,6.0,17.0,23.0,2.0,,,,,,2.0,,,,7.0,3.0,,,1.0,,,,,3.0,,,90.0,,1.0,,,,,,6.3,,,,,7.0,2.0,,,3.0,,9.0,17.0,26.0,0,3.0,42.0,,,
2015-16,6768082,8,56,Sunderland,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768082,8,56,Sunderland,Home,314040,151119,DeAndre Yedlin,deandre-yedlin,D,False,,,1.0,6.0,11.0,17.0,1.0,1.0,4.0,,,,1.0,,,,4.0,3.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,6.4,,,,,3.0,1.0,1.0,,2.0,,10.0,12.0,21.0,0,2.0,43.0,1.0,,
2015-16,6768089,9,56,Sunderland,Away,749,1841,Wes Brown,wes-brown,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768089,9,56,Sunderland,Away,763,3736,John O'Shea,john-oshea,D,False,,,6.0,5.0,20.0,25.0,1.0,3.0,1.0,,,,,,,1.0,2.0,8.0,,,,,,,,,,,90.0,,,,,,,,7.4,,,,,13.0,,,,8.0,,9.0,20.0,29.0,0,5.0,51.0,,,
2015-16,6768089,9,56,Sunderland,Away,1018,37742,Younès Kaboul,younes-kaboul,D,False,,,3.0,9.0,14.0,23.0,2.0,3.0,6.0,,,,,,,,2.0,5.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,7.2,,,,,13.0,,,,10.0,,16.0,16.0,32.0,0,2.0,51.0,,,
2015-16,6768089,9,56,Sunderland,Away,27338,11467,Billy Jones,billy-jones,D,False,,,3.0,12.0,13.0,25.0,1.0,1.0,5.0,,1.0,1.0,2.0,,,,3.0,7.0,,,,,,,,3.0,,,90.0,1.0,,,,,,,7.4,,,,,3.0,,3.0,,4.0,1.0,19.0,13.0,29.0,2,6.0,59.0,,,
2015-16,6768089,9,56,Sunderland,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768089,9,56,Sunderland,Away,314040,151119,DeAndre Yedlin,deandre-yedlin,D,False,,,1.0,12.0,11.0,23.0,3.0,3.0,1.0,,,,,,,,7.0,8.0,,,4.0,,,,,,,,90.0,,,,,,,,6.8,,,,,6.0,2.0,1.0,,3.0,,16.0,15.0,30.0,0,2.0,53.0,1.0,1.0,2.0
2015-16,6768117,10,56,Sunderland,Home,763,3736,John O'Shea,john-oshea,D,False,,,1.0,2.0,1.0,3.0,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,37.0,,,,,,,,6.6,,,,,1.0,,,,3.0,,4.0,2.0,6.0,0,,9.0,,,
2015-16,6768117,10,56,Sunderland,Home,1018,37742,Younès Kaboul,younes-kaboul,D,False,,,4.0,5.0,10.0,15.0,4.0,1.0,2.0,1.0,,,2.0,,,,6.0,3.0,,,,1.0,,,,2.0,1.0,,90.0,,,,,,,,7.3,,,,,5.0,1.0,,,7.0,,10.0,12.0,22.0,0,1.0,34.0,1.0,,1.0
2015-16,6768117,10,56,Sunderland,Home,27338,11467,Billy Jones,billy-jones,D,False,2.0,,,9.0,8.0,15.0,1.0,1.0,2.0,,,,4.0,,,,7.0,3.0,,,,,1.0,,,3.0,2.0,,90.0,1.0,1.0,,,,,,7.2,,,,,2.0,2.0,3.0,,6.0,,19.0,9.0,25.0,1,2.0,56.0,,,
2015-16,6768117,10,56,Sunderland,Home,47443,78108,Sebastián Coates,sebastian-coates,D,True,,,,2.0,10.0,12.0,,,2.0,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,53.0,,,,,,,,6.6,,,,,2.0,,,,1.0,,3.0,11.0,14.0,0,,18.0,,1.0,
2015-16,6768117,10,56,Sunderland,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768117,10,56,Sunderland,Home,314040,151119,DeAndre Yedlin,deandre-yedlin,D,False,,,3.0,13.0,8.0,21.0,,,6.0,,,,2.0,,,,3.0,2.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,6.9,,,,,5.0,,1.0,,5.0,,17.0,9.0,25.0,0,2.0,49.0,2.0,,
2015-16,6768106,11,56,Sunderland,Away,749,1841,Wes Brown,wes-brown,D,False,,,3.0,4.0,8.0,12.0,,1.0,4.0,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,90.0,,,,,,,,5.7,,,,,9.0,,,,6.0,,8.0,9.0,17.0,0,,27.0,,,
2015-16,6768106,11,56,Sunderland,Away,27338,11467,Billy Jones,billy-jones,D,False,,,,5.0,9.0,14.0,,,2.0,,,1.0,,,,,,3.0,,,,,,,,1.0,,,90.0,,,,,,,,6.1,,,,,3.0,,,,1.0,,7.0,9.0,16.0,1,2.0,30.0,,1.0,
2015-16,6768106,11,56,Sunderland,Away,32002,49384,Jack Rodwell,jack-rodwell,D,True,,,,10.0,7.0,17.0,1.0,1.0,,,,,1.0,,,,2.0,3.0,,,,,,,,,,,52.0,,,,,,,,6.3,,,,,1.0,,1.0,,,,11.0,9.0,19.0,0,2.0,24.0,,,
2015-16,6768106,11,56,Sunderland,Away,47443,78108,Sebastián Coates,sebastian-coates,D,False,,,4.0,9.0,8.0,17.0,1.0,,8.0,,,,1.0,,,,3.0,2.0,,,1.0,1.0,,,,4.0,1.0,,90.0,,1.0,1.0,,,,,5.9,,,,,4.0,,2.0,,11.0,,20.0,8.0,26.0,0,2.0,42.0,,,
2015-16,6768106,11,56,Sunderland,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,3.0,,1.0,14.0,6.0,17.0,,,2.0,,,1.0,,,,,,7.0,,,,1.0,,,1.0,4.0,4.0,,90.0,,,,,,,,8.1,,,1.0,,2.0,1.0,5.0,,3.0,1.0,17.0,10.0,22.0,2,6.0,50.0,,,1.0
2015-16,6768106,11,56,Sunderland,Away,314040,151119,DeAndre Yedlin,deandre-yedlin,D,False,,,1.0,10.0,2.0,12.0,,,1.0,,,,,,,1.0,2.0,3.0,,,1.0,,,,,,2.0,,64.0,,,,,,,,6.4,,,,,,1.0,2.0,,2.0,,15.0,3.0,16.0,0,1.0,29.0,,1.0,1.0
2015-16,6768123,12,56,Sunderland,Home,749,1841,Wes Brown,wes-brown,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768123,12,56,Sunderland,Home,1018,37742,Younès Kaboul,younes-kaboul,D,False,,,3.0,5.0,9.0,14.0,4.0,4.0,5.0,,,,,,,,4.0,4.0,,,,,,,,,,,90.0,1.0,1.0,,,,,,6.9,,,,,15.0,,1.0,,8.0,,14.0,10.0,23.0,1,,44.0,,,
2015-16,6768123,12,56,Sunderland,Home,27338,11467,Billy Jones,billy-jones,D,False,,,2.0,7.0,7.0,14.0,4.0,2.0,5.0,,,,1.0,,,,7.0,4.0,,,2.0,,,,,,,,90.0,,1.0,,,,,,6.3,,,,,3.0,,2.0,,5.0,1.0,13.0,11.0,22.0,0,1.0,46.0,2.0,1.0,
2015-16,6768123,12,56,Sunderland,Home,32002,49384,Jack Rodwell,jack-rodwell,D,True,,,,4.0,5.0,9.0,,,,,,1.0,,,,,,3.0,,,,,,,,,,,20.0,,,,,,,,7.1,,,1.0,,1.0,,,,,,4.0,5.0,9.0,2,2.0,15.0,,1.0,
2015-16,6768123,12,56,Sunderland,Home,47443,78108,Sebastián Coates,sebastian-coates,D,False,,,3.0,6.0,5.0,11.0,2.0,1.0,5.0,,,,1.0,1.0,,,4.0,1.0,,,1.0,,,,,6.0,,,90.0,,1.0,,,,,,7.1,,,,,10.0,,,,12.0,,17.0,5.0,22.0,0,,40.0,,,
2015-16,6768123,12,56,Sunderland,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768123,12,56,Sunderland,Home,314040,151119,DeAndre Yedlin,deandre-yedlin,D,False,,,1.0,8.0,3.0,11.0,4.0,2.0,7.0,,,,,,,1.0,6.0,9.0,,,,,,,,2.0,,,90.0,,,,,,,,7.1,,,,,8.0,2.0,2.0,,5.0,,16.0,6.0,20.0,0,5.0,55.0,1.0,1.0,1.0
2015-16,6768122,13,56,Sunderland,Away,763,3736,John O'Shea,john-oshea,D,False,,,1.0,5.0,2.0,7.0,,1.0,3.0,,,,,,,,,2.0,,,,,,,,2.0,,,90.0,,2.0,,,,,,7.3,,,,,14.0,,,,4.0,,10.0,3.0,13.0,0,,34.0,,2.0,
2015-16,6768122,13,56,Sunderland,Away,1018,37742,Younès Kaboul,younes-kaboul,D,False,,,2.0,2.0,4.0,6.0,1.0,3.0,1.0,,,,,,,,3.0,7.0,,,1.0,,,,,,,,90.0,,1.0,,,,,,7.4,,,,,13.0,2.0,,,5.0,,7.0,5.0,12.0,0,3.0,36.0,,,1.0
2015-16,6768122,13,56,Sunderland,Away,27338,11467,Billy Jones,billy-jones,D,False,,,2.0,10.0,5.0,15.0,4.0,2.0,4.0,1.0,,1.0,2.0,,,,8.0,9.0,,,1.0,1.0,,,,1.0,2.0,,90.0,,,,,,,,7.9,,,1.0,,3.0,1.0,,,4.0,,14.0,7.0,21.0,2,6.0,59.0,1.0,1.0,
2015-16,6768122,13,56,Sunderland,Away,47443,78108,Sebastián Coates,sebastian-coates,D,False,,,2.0,3.0,2.0,5.0,1.0,6.0,1.0,,,,1.0,,,,3.0,13.0,,,1.0,,,,,3.0,,,90.0,1.0,,,,,,,8.3,,,1.0,,13.0,1.0,,,3.0,,6.0,4.0,10.0,2,6.0,36.0,,,1.0
2015-16,6768122,13,56,Sunderland,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,1.0,6.0,7.0,13.0,2.0,1.0,4.0,,,,1.0,,,,5.0,5.0,,,1.0,,,,,4.0,,,90.0,1.0,,,,,,,7.3,,,2.0,,6.0,2.0,1.0,,3.0,,11.0,9.0,19.0,3,3.0,42.0,,,1.0
