season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025071,2,56,Sunderland,Away,1088897,,Jenson Seelt,jenson-seelt,D,True,,,1.0,31.0,42.0,73.0,1.0,4.0,,2.0,,,,,,1.0,3.0,7.0,,,0.0128237,,,1.0,0.0,,,,,,,,,,,,,81.0,,,,,,,,,10.0,,,6.7,,,,,,4.0,,1.0,,5.0,,37.0,44.0,81.0,,,0,2.0,92.0,,1.0,,
2025-26,14025112,3,56,Sunderland,Home,174975,105717,Arthur Masuaku,arthur-masuaku,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025112,3,56,Sunderland,Home,780014,200834,Nordi Mukiele,nordi-mukiele,D,False,,,3.0,14.0,35.0,49.0,3.0,5.0,,1.0,,,,,,1.0,4.0,12.0,,,0.00297198,0.0748,,,0.0,,,,,,,,,,,,,90.0,,,,,,,,,15.0,,,7.7,,,1.0,,,9.0,,,,5.0,,19.0,36.0,55.0,,,1,5.0,84.0,3.0,2.0,,4.0
2025-26,14025112,3,56,Sunderland,Home,805137,201895,Omar Alderete,omar-alderete,D,False,,,3.0,22.0,25.0,47.0,3.0,2.0,,4.0,,,1.0,,,,4.0,5.0,,,0.00717803,0.0456,,1.0,0.0,,,,,2.0,,,,,,,,90.0,,,,,,,,,10.0,,,7.0,,,,,,7.0,1.0,1.0,,8.0,,28.0,28.0,56.0,,,1,2.0,73.0,,,1.0,
2025-26,14025112,3,56,Sunderland,Home,831424,434399,Reinildo Mandava,reinildo-mandava,D,False,,,2.0,12.0,14.0,26.0,1.0,4.0,,3.0,,,1.0,1.0,,,4.0,10.0,,,0.0133753,0.0196,,1.0,0.0,,,,,2.0,,,,,,,,90.0,,,,1.0,,,,,12.0,,,6.6,,,,,,4.0,1.0,3.0,,2.0,,16.0,16.0,32.0,,,1,3.0,61.0,1.0,4.0,,1.0
2025-26,14025112,3,56,Sunderland,Home,989034,487676,Trai Hume,hume-trai,D,False,,,,11.0,8.0,19.0,4.0,3.0,,2.0,,,1.0,,,,4.0,7.0,,,0.0139246,0.0401,,,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,,,17.0,,,6.5,,,,,,4.0,,5.0,,3.0,,22.0,8.0,30.0,,,1,4.0,53.0,1.0,,,2.0
2025-26,14025112,3,56,Sunderland,Home,1088897,,Jenson Seelt,jenson-seelt,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025133,4,56,Sunderland,Away,174975,105717,Arthur Masuaku,arthur-masuaku,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025133,4,56,Sunderland,Away,780014,200834,Nordi Mukiele,nordi-mukiele,D,False,,,,11.0,32.0,43.0,,,,2.0,,,,,,,1.0,3.0,,,0.0481709,,,1.0,0.0,,,,,3.0,1.0,,,,,,,90.0,,,,,,,,,12.0,,,7.3,,,,,,7.0,,1.0,,4.0,,14.0,36.0,50.0,,,0,2.0,72.0,,1.0,,2.0
2025-26,14025133,4,56,Sunderland,Away,805137,201895,Omar Alderete,omar-alderete,D,False,,,6.0,17.0,42.0,59.0,3.0,,,5.0,,,,1.0,,1.0,5.0,5.0,,,0.0186319,,,,0.0,,,,,3.0,,,,,,,,90.0,,2.0,,,,,,,11.0,,,8.0,,,,,,3.0,2.0,,,12.0,,24.0,45.0,69.0,,,0,2.0,84.0,,1.0,2.0,1.0
2025-26,14025133,4,56,Sunderland,Away,831424,434399,Reinildo Mandava,reinildo-mandava,D,False,,,1.0,16.0,19.0,35.0,4.0,3.0,,4.0,,,,,,,5.0,7.0,,,0.00784998,,,,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,,,10.0,,,7.2,,,,,,4.0,3.0,1.0,,3.0,,21.0,20.0,41.0,,,0,1.0,61.0,,1.0,2.0,1.0
2025-26,14025133,4,56,Sunderland,Away,856739,247955,Lutsharel Geertruida,lutsharel-geertruida,D,True,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,0.0,,,,,,,,,,,,,11.0,,,,,,,,,1.0,,,6.7,,,,,,,1.0,,,,,1.0,,1.0,,,0,,3.0,,,1.0,
2025-26,14025133,4,56,Sunderland,Away,989034,487676,Trai Hume,hume-trai,D,False,1.0,,,13.0,16.0,29.0,,3.0,,2.0,,,,,,,2.0,7.0,,,0.0465227,,,,0.0,,,,,1.0,2.0,,,,,,,90.0,,,,,,,,,21.0,,,7.3,,,,,,3.0,3.0,3.0,,5.0,,25.0,20.0,45.0,,,0,3.0,71.0,,,1.0,2.0
2025-26,14025172,5,56,Sunderland,Home,174975,105717,Arthur Masuaku,arthur-masuaku,D,True,,,,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,,,,0.00024546,,,,0.0,,,,,,,,,,,,,10.0,,,,,,,,,3.0,,,6.7,,,,,,2.0,,,,,,1.0,2.0,3.0,,,0,,7.0,,,,
2025-26,14025172,5,56,Sunderland,Home,780014,200834,Nordi Mukiele,nordi-mukiele,D,False,,,,3.0,9.0,12.0,1.0,3.0,,3.0,,,1.0,,,,3.0,7.0,,,0.162125,0.0664,,2.0,0.0,,,,,,3.0,1.0,,,,,,90.0,,1.0,,,,,,,13.0,,,7.4,,,,,,12.0,,2.0,,5.0,,10.0,9.0,19.0,,,1,3.0,48.0,,1.0,,2.0
2025-26,14025172,5,56,Sunderland,Home,805137,201895,Omar Alderete,omar-alderete,D,False,,,2.0,6.0,14.0,20.0,2.0,2.0,,5.0,,,,,,1.0,4.0,5.0,,,0.00297071,0.1368,0.0725,1.0,0.0,,,,1.0,2.0,,,,,,,,90.0,1.0,1.0,,,,,,,9.0,,,6.7,,,1.0,,,7.0,,,,4.0,,8.0,19.0,27.0,,,2,3.0,45.0,,,,1.0
2025-26,14025172,5,56,Sunderland,Home,831424,434399,Reinildo Mandava,reinildo-mandava,D,False,,,,5.0,7.0,12.0,,,,,,,,,,1.0,3.0,1.0,,,0.00121412,,,2.0,0.0,,,,,1.0,,,,,,,,33.0,,,,,,,,,2.0,,,5.4,,,,,,,,,,1.0,,5.0,8.0,13.0,,,0,,18.0,,1.0,,
2025-26,14025172,5,56,Sunderland,Home,856739,247955,Lutsharel Geertruida,lutsharel-geertruida,D,True,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,1.62e-06,,,,0.0,,,,,1.0,,,,,,,,9.0,,1.0,,,,,,,2.0,,,6.6,,,,,,,,,,,,1.0,2.0,3.0,,,0,,6.0,,,,
2025-26,14025172,5,56,Sunderland,Home,958878,223827,Daniel Ballard,daniel-ballard,D,True,,,,1.0,2.0,3.0,4.0,2.0,,,,,,,,,4.0,3.0,,,0.00103648,0.0089,,1.0,0.0,,,,,1.0,1.0,,,,,,,53.0,,1.0,,,,,,,3.0,,,6.3,,,1.0,,,3.0,,,,2.0,,4.0,2.0,6.0,,,1,1.0,14.0,,,,1.0
2025-26,14025172,5,56,Sunderland,Home,989034,487676,Trai Hume,hume-trai,D,False,1.0,,,2.0,9.0,11.0,4.0,3.0,,2.0,,,,,,1.0,5.0,8.0,,,0.0410484,,,,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,,,11.0,,,6.9,,,,,,6.0,,4.0,,,,7.0,9.0,16.0,,,0,3.0,45.0,1.0,2.0,,3.0
2025-26,14025205,6,56,Sunderland,Away,174975,105717,Arthur Masuaku,arthur-masuaku,D,False,1.0,,,4.0,16.0,20.0,,1.0,,1.0,,,1.0,1.0,,,5.0,4.0,,,0.00815491,0.0705,,2.0,0.0,,,,,1.0,,,,,,,,59.0,,,,,,,,,10.0,,,6.7,,,,,,1.0,3.0,4.0,,2.0,,7.0,17.0,24.0,,,1,2.0,45.0,1.0,,1.0,2.0
2025-26,14025205,6,56,Sunderland,Away,365812,167512,Luke O'Nien,luke-onien,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025205,6,56,Sunderland,Away,780014,200834,Nordi Mukiele,nordi-mukiele,D,False,,,2.0,11.0,24.0,35.0,3.0,3.0,,2.0,,,,,,,4.0,5.0,,,0.00332017,,,1.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,,,11.0,,,7.1,,,,,,7.0,1.0,1.0,,6.0,,16.0,29.0,45.0,,,0,1.0,62.0,,,1.0,1.0
2025-26,14025205,6,56,Sunderland,Away,805137,201895,Omar Alderete,omar-alderete,D,False,,,3.0,8.0,19.0,27.0,1.0,1.0,,,,,,,,,1.0,2.0,,,0.158176,0.3748,0.5811,,0.0,1.0,,,,,,,,,,,,90.0,1.0,2.0,,,,,,,6.0,,,8.7,,,,,,9.0,1.0,,,7.0,,13.0,20.0,33.0,,,1,,48.0,,,1.0,
2025-26,14025205,6,56,Sunderland,Away,856739,247955,Lutsharel Geertruida,lutsharel-geertruida,D,True,,,2.0,4.0,6.0,10.0,1.0,,,3.0,,1.0,,1.0,,,2.0,,,,0.0488426,0.6365,0.2932,,0.0,,,,,,,,,,,,,31.0,1.0,,,,,,,,3.0,,,6.9,,,,,,,,,,3.0,,4.0,7.0,11.0,,,1,,16.0,1.0,,,
2025-26,14025205,6,56,Sunderland,Away,958878,223827,Daniel Ballard,daniel-ballard,D,True,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,1.0,,,1.055e-05,0.1338,,,0.0,,,,,,,,,,,,,15.0,,,,,,,,,,,,6.8,,,1.0,,,3.0,,,,,,,1.0,1.0,,,1,,5.0,,,,
2025-26,14025205,6,56,Sunderland,Away,989034,487676,Trai Hume,hume-trai,D,False,,,3.0,11.0,15.0,26.0,1.0,1.0,,7.0,,,,2.0,,1.0,5.0,2.0,,1.0,0.00979083,0.0112,,1.0,0.0,,,,,2.0,,,,,,,,90.0,,1.0,,,,,,,11.0,,,6.7,,,1.0,,,5.0,,2.0,,5.0,,14.0,16.0,30.0,,,1,,52.0,,1.0,,
2025-26,14025227,7,56,Sunderland,Away,174975,105717,Arthur Masuaku,arthur-masuaku,D,False,1.0,,1.0,9.0,8.0,17.0,,,,2.0,,,,2.0,,,3.0,3.0,,,0.0707174,,,1.0,0.0,,,,,1.0,1.0,,,,,,,58.0,,,,,,,,,9.0,,,6.5,,,,,,1.0,1.0,4.0,,4.0,,13.0,8.0,21.0,,,0,2.0,36.0,1.0,,1.0,
2025-26,14025227,7,56,Sunderland,Away,365812,167512,Luke O'Nien,luke-onien,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025227,7,56,Sunderland,Away,780014,200834,Nordi Mukiele,nordi-mukiele,D,False,,,1.0,16.0,21.0,37.0,1.0,1.0,,6.0,,,,1.0,,,3.0,7.0,,1.0,0.00972816,,,,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,,,19.0,,,6.4,,,,,,5.0,1.0,2.0,,4.0,,22.0,24.0,46.0,,,0,6.0,75.0,2.0,,,4.0
2025-26,14025227,7,56,Sunderland,Away,805137,201895,Omar Alderete,omar-alderete,D,False,,,1.0,18.0,25.0,43.0,,5.0,,2.0,,,,,,,2.0,7.0,,,0.00873285,,,2.0,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,,,6.0,,,6.6,,,,,,3.0,1.0,1.0,,2.0,,20.0,28.0,48.0,,,0,1.0,58.0,,,1.0,1.0
2025-26,14025227,7,56,Sunderland,Away,856739,247955,Lutsharel Geertruida,lutsharel-geertruida,D,True,,,,1.0,2.0,3.0,,1.0,,,,,,1.0,,,2.0,4.0,,,0.00021292,,,1.0,0.0,,,,,,,1.0,,,,,,11.0,,,,,,,,,4.0,,,7.4,,,,,,,1.0,,,1.0,,4.0,3.0,7.0,,,0,2.0,10.0,,,1.0,2.0
2025-26,14025227,7,56,Sunderland,Away,958878,223827,Daniel Ballard,daniel-ballard,D,True,,,1.0,9.0,24.0,33.0,2.0,8.0,,2.0,,1.0,,,,,3.0,11.0,,,0.00217051,0.1719,,1.0,0.0,,,,,,,,,,,,,53.0,,,,,,,,,3.0,,,7.6,,,1.0,,,16.0,,,,1.0,,11.0,25.0,36.0,,,1,3.0,58.0,,,,
2025-26,14025227,7,56,Sunderland,Away,989034,487676,Trai Hume,hume-trai,D,False,,,,13.0,11.0,24.0,2.0,2.0,,2.0,,,,1.0,,,4.0,4.0,,,0.0103224,0.0267,,,0.0,,,,,2.0,,,,,,,,79.0,,,,,,,,,11.0,,,6.0,,,1.0,,,2.0,1.0,2.0,,1.0,,17.0,14.0,31.0,,,1,1.0,46.0,1.0,1.0,,
2025-26,14025247,8,56,Sunderland,Home,174975,105717,Arthur Masuaku,arthur-masuaku,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025247,8,56,Sunderland,Home,365812,167512,Luke O'Nien,luke-onien,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025247,8,56,Sunderland,Home,780014,200834,Nordi Mukiele,nordi-mukiele,D,False,,,1.0,12.0,17.0,29.0,1.0,10.0,,7.0,,,,2.0,,,4.0,15.0,,,0.0643899,0.2383,0.1866,1.0,0.0,1.0,,,,1.0,,,,,,,,90.0,1.0,,,,,,,,20.0,,,9.3,,,1.0,,,8.0,2.0,1.0,,4.0,1.0,22.0,18.0,40.0,,,2,3.0,73.0,1.0,1.0,2.0,2.0
2025-26,14025247,8,56,Sunderland,Home,805137,201895,Omar Alderete,omar-alderete,D,False,,,,10.0,13.0,23.0,6.0,2.0,,1.0,,,,,,1.0,8.0,3.0,,,0.0139081,,,1.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,,,7.0,,,6.6,,,,,,7.0,,,,4.0,,14.0,15.0,29.0,,,0,1.0,40.0,,,,
2025-26,14025247,8,56,Sunderland,Home,856739,247955,Lutsharel Geertruida,lutsharel-geertruida,D,True,,,,1.0,1.0,2.0,1.0,,,1.0,,,,,,,1.0,1.0,,,0.00023637,,,,0.0,,,,,,,,,,,,,14.0,,,,,,,,,,,,6.7,,,,,,1.0,,,,,,1.0,1.0,2.0,,,0,1.0,4.0,,,,1.0
2025-26,14025247,8,56,Sunderland,Home,958878,223827,Daniel Ballard,daniel-ballard,D,False,,,,12.0,20.0,32.0,5.0,7.0,,1.0,1.0,,,,,1.0,7.0,10.0,,,0.131039,0.0578,0.0352,1.0,0.0,,,,,1.0,2.0,,,,,,,90.0,1.0,2.0,,,,,,,14.0,,,7.3,,,,,,6.0,,,,6.0,,20.0,24.0,44.0,,,1,1.0,61.0,1.0,2.0,,1.0
2025-26,14025247,8,56,Sunderland,Home,989034,487676,Trai Hume,hume-trai,D,False,2.0,,,13.0,10.0,23.0,3.0,3.0,,1.0,1.0,1.0,1.0,2.0,,,5.0,5.0,,,0.118696,0.2411,,,1.0,,,,1.0,,1.0,,,,,,,90.0,,,,,,,,,10.0,,,7.4,,,1.0,,,4.0,,4.0,,,,18.0,10.0,28.0,,,2,,48.0,,2.0,,
2025-26,14025261,9,56,Sunderland,Away,174975,105717,Arthur Masuaku,arthur-masuaku,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025261,9,56,Sunderland,Away,365812,167512,Luke O'Nien,luke-onien,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025261,9,56,Sunderland,Away,780014,200834,Nordi Mukiele,nordi-mukiele,D,False,,,1.0,12.0,11.0,23.0,1.0,1.0,,5.0,,,,,,,1.0,2.0,,,0.0101306,,,,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,,,7.0,,,6.7,,,,,,4.0,,,,1.0,,13.0,13.0,26.0,,,0,1.0,42.0,,1.0,,1.0
2025-26,14025261,9,56,Sunderland,Away,831424,434399,Reinildo Mandava,reinildo-mandava,D,False,,,,9.0,8.0,17.0,,3.0,,2.0,,,,2.0,,,4.0,8.0,,,0.00284066,,,2.0,0.0,,,,,2.0,,,,,,,,90.0,,,,,,,,,6.0,,,6.7,,,,,,3.0,1.0,,,1.0,,11.0,10.0,21.0,,,0,1.0,38.0,1.0,4.0,1.0,
2025-26,14025261,9,56,Sunderland,Away,856739,247955,Lutsharel Geertruida,lutsharel-geertruida,D,False,,,2.0,11.0,19.0,30.0,,,,4.0,,,1.0,1.0,,1.0,2.0,1.0,,,0.176848,0.0293,,,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,,,5.0,,,6.9,,,,,,4.0,1.0,,,4.0,,12.0,22.0,34.0,,,1,,45.0,,,1.0,
2025-26,14025261,9,56,Sunderland,Away,958878,223827,Daniel Ballard,daniel-ballard,D,False,,,1.0,5.0,17.0,22.0,2.0,3.0,,3.0,,1.0,,,,,4.0,6.0,,,0.0119729,0.0541,0.2646,2.0,0.0,,,,,,,,,,,,,90.0,1.0,,,,,,,,3.0,,,6.7,,,,,,7.0,,,,2.0,,7.0,18.0,25.0,,,1,2.0,37.0,,1.0,,
2025-26,14025261,9,56,Sunderland,Away,989034,487676,Trai Hume,hume-trai,D,False,,,,12.0,13.0,25.0,,3.0,,3.0,,,,,,,1.0,5.0,,,0.00849054,,,1.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,,,9.0,,,6.9,,,,,,4.0,,2.0,,,,16.0,14.0,30.0,,,0,1.0,45.0,1.0,1.0,,1.0
2025-26,14723615,10,56,Sunderland,Home,174975,105717,Arthur Masuaku,arthur-masuaku,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14723615,10,56,Sunderland,Home,365812,167512,Luke O'Nien,luke-onien,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14723615,10,56,Sunderland,Home,780014,200834,Nordi Mukiele,nordi-mukiele,D,False,1.0,,2.0,19.0,18.0,37.0,3.0,5.0,,2.0,,1.0,1.0,1.0,,1.0,7.0,7.0,,,0.17243,0.2293,,,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,,,21.0,,,7.3,,,1.0,,,4.0,2.0,4.0,,2.0,,24.0,20.0,44.0,,,2,,72.0,,2.0,,
2025-26,14723615,10,56,Sunderland,Home,831424,434399,Reinildo Mandava,reinildo-mandava,D,False,,,3.0,24.0,22.0,46.0,2.0,1.0,,4.0,,,1.0,,,1.0,6.0,5.0,,,0.0143143,0.0619,,2.0,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,,,12.0,,,6.8,,,,,,3.0,2.0,1.0,,6.0,1.0,29.0,23.0,52.0,,,1,2.0,74.0,3.0,1.0,1.0,1.0
2025-26,14723615,10,56,Sunderland,Home,856739,247955,Lutsharel Geertruida,lutsharel-geertruida,D,False,,,4.0,28.0,43.0,71.0,1.0,,,6.0,,,,1.0,,,2.0,3.0,,,0.0211689,0.0274,,,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,,,4.0,,,7.3,,,1.0,,,3.0,1.0,,,5.0,,29.0,45.0,74.0,,,1,2.0,85.0,1.0,,1.0,2.0
2025-26,14723615,10,56,Sunderland,Home,958878,223827,Daniel Ballard,daniel-ballard,D,False,,,3.0,23.0,55.0,78.0,5.0,7.0,,2.0,,,1.0,1.0,,,6.0,11.0,,,0.0317852,0.297,,,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,,,13.0,,,6.9,,,1.0,,,7.0,,,,10.0,1.0,33.0,58.0,91.0,,,2,1.0,106.0,,3.0,,1.0
2025-26,14723615,10,56,Sunderland,Home,989034,487676,Trai Hume,hume-trai,D,False,,,1.0,15.0,11.0,26.0,2.0,2.0,,2.0,,,,,,,5.0,2.0,,,0.111626,0.0943,0.6715,3.0,0.0,,,,,,2.0,,,,,,,90.0,1.0,,,,,,,,11.0,,,6.4,,,,,,,,3.0,,2.0,,20.0,12.0,32.0,,,1,,40.0,2.0,,,
2025-26,14025054,11,56,Sunderland,Home,174975,105717,Arthur Masuaku,arthur-masuaku,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025054,11,56,Sunderland,Home,365812,167512,Luke O'Nien,luke-onien,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
