season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437816,12,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437816,12,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,12.0,10.0,2.0,12.0,,1.0,8.0,,,,,,,,1.0,,,,,,2.0,,,1.0,90.0,,,,,,,,19.0,,6.5,2.0,5.0,,,1.0,,,,31.0,,29.0,2.0,31.0,0,,39.0,,,,
2017-18,7438083,13,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438083,13,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,7.0,7.0,,7.0,,,13.0,,,,,,,,,,,,,,,,,,90.0,,,,,,,,26.0,,5.8,1.0,1.0,,,,,,,32.0,,31.0,1.0,32.0,0,,38.0,,,,
2017-18,7437868,14,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437868,14,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,7.0,6.0,2.0,8.0,,,13.0,,,,,,,,,,,,,,2.0,,,,90.0,,,,1.0,,1.0,,20.0,,7.7,2.0,3.0,,,,,,,27.0,,25.0,3.0,28.0,0,,35.0,,,,
2017-18,7437824,15,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437824,15,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,6.0,4.0,4.0,8.0,,,13.0,,,,,,,,,,,,,,1.0,,,,90.0,,,,,,,,25.0,,7.2,2.0,3.0,,,,,,1.0,31.0,,27.0,6.0,33.0,0,,42.0,,,,
2017-18,7437844,16,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437844,16,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,16.0,16.0,,16.0,,1.0,16.0,,,,,,,,1.0,,,,,,1.0,,,,90.0,,,,,,,,24.0,,6.6,,2.0,,,5.0,,,1.0,40.0,,38.0,2.0,40.0,0,,50.0,,,,
2017-18,7437906,17,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437906,17,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,7.0,6.0,2.0,8.0,,1.0,14.0,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,,,20.0,1.0,7.3,2.0,4.0,,,3.0,,,,25.0,,22.0,4.0,26.0,0,,41.0,,,,
2017-18,7437867,18,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437867,18,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,9.0,9.0,6.0,15.0,,,5.0,,,,,,,,,,,,,,,,,,90.0,,,,,,,,11.0,,6.5,1.0,2.0,,,,,,,20.0,,17.0,9.0,26.0,0,,30.0,,,,
2017-18,7437838,19,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437838,19,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,15.0,14.0,5.0,19.0,,,12.0,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,,,17.0,,7.8,5.0,5.0,,,2.0,,,,32.0,,29.0,7.0,36.0,0,,50.0,,1.0,,
2017-18,7437926,20,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437926,20,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,8.0,8.0,3.0,11.0,,1.0,14.0,,,,,,,,1.0,,,,,,1.0,,,,90.0,,,,,,,,13.0,2.0,7.5,2.0,3.0,,,2.0,,,1.0,21.0,,19.0,5.0,24.0,0,,45.0,,1.0,,
2017-18,7437900,21,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437900,21,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,12.0,10.0,14.0,24.0,,,9.0,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,,,18.0,,7.2,3.0,5.0,,,1.0,,,1.0,29.0,,26.0,15.0,41.0,0,,57.0,,1.0,,
2017-18,7437954,22,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437954,22,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,6.0,4.0,6.0,10.0,,,7.0,,,,,,,,,,,,,,,,,,90.0,,,,,,,,10.0,,6.6,2.0,4.0,,,2.0,,,1.0,16.0,,13.0,7.0,20.0,0,,33.0,,,,
2017-18,7437978,23,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437978,23,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,13.0,11.0,4.0,15.0,,,12.0,,,,,,,,,,,,,,1.0,,,,90.0,,,,,,,,14.0,1.0,6.7,3.0,6.0,,,1.0,,,,27.0,,23.0,6.0,29.0,0,,43.0,,,,
2017-18,7437948,24,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437948,24,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,6.0,5.0,7.0,12.0,,,8.0,,,,,,,,,,,,,,,,1.0,,90.0,,,,,,,,20.0,,6.6,1.0,4.0,,,,,,,26.0,,23.0,9.0,32.0,0,,43.0,,,,
2017-18,7437950,25,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437950,25,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,5.0,3.0,5.0,8.0,,1.0,15.0,,,,,,,,1.0,,,,,,,,,,90.0,,,,1.0,,,,15.0,,6.4,,,,,3.0,,,1.0,20.0,,17.0,6.0,23.0,0,,36.0,,,,
2017-18,7438107,26,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438107,26,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,4.0,2.0,11.0,13.0,,1.0,8.0,,,,,,,,1.0,,,,,,1.0,,,,90.0,,,,,,,,6.0,,5.8,2.0,2.0,,,,,,,10.0,,8.0,11.0,19.0,0,,27.0,,,,
2017-18,7437962,27,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437962,27,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,7.0,4.0,11.0,15.0,,,8.0,,,,,,,,,,1.0,,,,,,,,90.0,,,,1.0,,,,12.0,,6.7,1.0,3.0,,,,,,,18.0,,15.0,11.0,26.0,0,,35.0,1.0,,,
2017-18,7438009,28,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438009,28,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,3.0,2.0,3.0,5.0,,1.0,8.0,,,,,,,,1.0,,1.0,,,,,,,,90.0,,,,,,,,17.0,,6.8,3.0,4.0,1.0,,1.0,,,1.0,19.0,,16.0,5.0,21.0,1,,30.0,,,,
2017-18,7437932,29,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437932,29,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,11.0,10.0,2.0,12.0,,,10.0,,,,,,,,,,,,,,,,1.0,,90.0,,,,,,,,18.0,,7.5,6.0,6.0,,,,,,,29.0,,27.0,3.0,30.0,0,,38.0,,,,
2017-18,7437949,30,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437949,30,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,10.0,9.0,9.0,18.0,,1.0,6.0,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,,,12.0,1.0,7.4,2.0,4.0,,,1.0,,,,22.0,,20.0,10.0,30.0,0,,36.0,,,,
2017-18,7438014,31,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438014,31,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,4.0,3.0,11.0,14.0,,,10.0,,,,,,,,,,1.0,,,,,,,,90.0,,,,,,,,11.0,,6.5,1.0,3.0,,,1.0,,,1.0,15.0,,12.0,13.0,25.0,0,,35.0,,,,
2017-18,7438045,32,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438045,32,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,9.0,9.0,1.0,10.0,,,2.0,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,,,22.0,,6.0,,1.0,,,,,,1.0,30.0,,26.0,5.0,31.0,0,,35.0,,1.0,,
2017-18,7438047,33,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438047,33,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,6.0,6.0,1.0,7.0,,,8.0,,,,,,,,,,,,,,,,,,90.0,,,,,,,,20.0,,7.4,2.0,4.0,,,,,,,26.0,,26.0,1.0,27.0,0,,33.0,,,,
2017-18,7438085,34,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438085,34,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,8.0,7.0,9.0,16.0,,2.0,15.0,,,,,,,,2.0,,,,,,,,,,90.0,,,,,,,,21.0,2.0,7.1,3.0,4.0,,,2.0,,,,28.0,,25.0,11.0,36.0,0,,51.0,,,,
2017-18,7438042,35,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438042,35,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,2.0,6.0,6.0,9.0,15.0,,1.0,13.0,,,,,,,,1.0,,,,,,1.0,,,,90.0,,,,,,,,13.0,,7.4,2.0,2.0,,,1.0,,,2.0,19.0,,18.0,10.0,28.0,0,,42.0,,,,
2017-18,7438091,36,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438091,36,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,6.0,5.0,6.0,11.0,,,12.0,,,,,,,,,,,,,,,,,,90.0,,,,,,,,21.0,,7.1,1.0,2.0,,,,,,,27.0,,23.0,9.0,32.0,0,,41.0,,,,
2017-18,7438044,37,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438044,37,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,10.0,8.0,13.0,21.0,,,10.0,,,,,,,,,,,,,,,,,,90.0,,,,,,,,17.0,,6.8,1.0,4.0,,,,,,,26.0,,24.0,13.0,37.0,0,,46.0,,,,
2017-18,7438043,38,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438043,38,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,6.0,5.0,7.0,12.0,,,9.0,,,,,,,,,2.0,,,,,,,,,90.0,,,,,,,,13.0,,5.1,1.0,1.0,,,1.0,,,1.0,19.0,,18.0,7.0,25.0,0,,32.0,,,,
