season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352253,1,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,9.0,8.0,13.0,21.0,,,3.0,,,,,,,,,,,0.0131578,0.0,0.0,,,,0.1177,,,,1.0,,90.0,,,,,,,,12.0,,6.7,1.0,1.0,,,,,,,20.0,,18.0,15.0,33.0,0,,36.0,,,,
2023-24,11352253,1,11,Everton,Home,930666,222627,João Virgínia,joao-virginia,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352337,2,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,4.0,2.0,13.0,15.0,,,7.0,,,,,,,1.0,,,,0.0002154,0.0,0.0,1.0,,,-0.9255,,,,,,90.0,,,,1.0,1.0,,,8.0,,6.1,2.0,3.0,,,,,,,11.0,,8.0,14.0,22.0,0,,30.0,,,,
2023-24,11352337,2,11,Everton,Away,930666,222627,João Virgínia,joao-virginia,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352495,3,11,Everton,Home,10343,11948,Andy Lonergan,andy-lonergan,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352495,3,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,8.0,5.0,18.0,23.0,,,9.0,,,,,,,,,,,0.00598688,0.0,0.0,,,,0.1308,,,,,,90.0,,,,,,,,13.0,,6.9,,2.0,,,,,,1.0,21.0,,16.0,20.0,36.0,0,,41.0,,,,
2023-24,11352495,3,11,Everton,Home,930666,222627,João Virgínia,joao-virginia,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352597,4,11,Everton,Away,10343,11948,Andy Lonergan,andy-lonergan,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352597,4,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,2.0,5.0,4.0,9.0,13.0,,,15.0,,,,,,,,,,,0.00569926,0.0,0.0,,,,-0.0237,2.0,,,,,90.0,,,1.0,,,,,16.0,,7.6,6.0,6.0,,,1.0,,,2.0,20.0,,19.0,10.0,29.0,0,,47.0,,,,
2023-24,11352597,4,11,Everton,Away,930666,222627,João Virgínia,joao-virginia,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352605,5,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,8.0,6.0,13.0,19.0,,,9.0,,,,,,,,1.0,,,0.0203338,0.0,0.0,,,,-0.1914,,,,1.0,,90.0,,,,,,,,23.0,1.0,6.8,2.0,3.0,,,1.0,,,,31.0,,28.0,14.0,42.0,0,,50.0,,1.0,,
