season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyMiss,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2014-15,5582740,16,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582764,17,11,Everton,Away,744,15337,Tim Howard,tim-howard,G,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582764,17,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582780,18,11,Everton,Home,744,15337,Tim Howard,tim-howard,G,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582780,18,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582800,19,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582800,19,11,Everton,Away,984087,153670,Russel Griffiths,russel-griffiths,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582814,20,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582814,20,11,Everton,Away,984087,153670,Russel Griffiths,russel-griffiths,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582840,21,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582840,21,11,Everton,Home,984087,153670,Russel Griffiths,russel-griffiths,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582856,22,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582856,22,11,Everton,Home,984087,153670,Russel Griffiths,russel-griffiths,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582876,23,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582876,23,11,Everton,Away,984087,153670,Russel Griffiths,russel-griffiths,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582896,24,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582896,24,11,Everton,Home,984087,153670,Russel Griffiths,russel-griffiths,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582926,25,11,Everton,Away,744,15337,Tim Howard,tim-howard,G,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582926,25,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582938,26,11,Everton,Home,744,15337,Tim Howard,tim-howard,G,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582938,26,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582952,27,11,Everton,Away,744,15337,Tim Howard,tim-howard,G,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582952,27,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582988,28,11,Everton,Away,744,15337,Tim Howard,tim-howard,G,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582988,28,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583000,29,11,Everton,Home,744,15337,Tim Howard,tim-howard,G,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583000,29,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583022,30,11,Everton,Away,744,15337,Tim Howard,tim-howard,G,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583022,30,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583082,31,11,Everton,Home,744,15337,Tim Howard,tim-howard,G,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583082,31,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583106,32,11,Everton,Away,744,15337,Tim Howard,tim-howard,G,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583106,32,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583122,33,11,Everton,Home,744,15337,Tim Howard,tim-howard,G,False,,1.0,4.0,4.0,2.0,6.0,,,12.0,,,,,,,,,,,0.0,0.0,1.0,,,,,90.0,,,0.0,,,,7.0,,1.0,,,1.0,,,1.0,19.0,,18.0,3.0,21.0,0.0,,,,,
2014-15,5583122,33,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583140,34,11,Everton,Home,744,15337,Tim Howard,tim-howard,G,False,,1.0,3.0,3.0,10.0,13.0,,,11.0,,,,,,,,,,,0.0,0.0,2.0,,1.0,,,90.0,,,0.0,,,,7.6,3.0,4.0,,,,,,2.0,16.0,,15.0,11.0,26.0,0.0,,,,,
2014-15,5583140,34,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583154,35,11,Everton,Away,744,15337,Tim Howard,tim-howard,G,False,,1.0,5.0,3.0,9.0,12.0,,,8.0,,,,,,,,,,,0.0,0.0,1.0,,,,,90.0,,,0.0,,,1.0,6.2,,1.0,,,1.0,,,1.0,25.0,,15.0,17.0,32.0,0.0,,,,,
2014-15,5583154,35,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583182,36,11,Everton,Home,744,15337,Tim Howard,tim-howard,G,False,,1.0,3.0,3.0,8.0,11.0,,,14.0,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,6.3,1.0,1.0,,,,,,1.0,14.0,,11.0,11.0,22.0,0.0,,32.0,,,
2014-15,5583182,36,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583212,37,11,Everton,Away,744,15337,Tim Howard,tim-howard,G,False,,,6.0,5.0,7.0,12.0,1.0,,15.0,,,,,,1.0,1.0,,,,0.0,0.0,2.0,,,,,90.0,,,0.0,,,,6.7,,2.0,,,,,,,12.0,,11.0,7.0,18.0,0.0,,38.0,1.0,1.0,
2014-15,5583212,37,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583222,38,11,Everton,Home,744,15337,Tim Howard,tim-howard,G,False,,,8.0,6.0,8.0,14.0,,,15.0,,,,,,,1.0,,,,0.0,0.0,2.0,,,1.0,,90.0,,,0.0,,,,6.9,2.0,2.0,,,,,,,22.0,,19.0,9.0,28.0,0.0,,45.0,,1.0,
2014-15,5583222,38,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
