season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025059,1,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,9.0,5.0,33.0,38.0,,,,7.0,,,,,,,,,,,0.00385905,,,,0.0,,0.0712,1.0,,,,,0.03,1.76,0.12,0.0,3.66,90.0,,,,,1.0,,,16.0,,1.0,6.7,1.0,2.0,,,,3.0,,,1.0,25.0,,17.0,37.0,54.0,,,0,,65.0,,,,
2025-26,14025059,1,11,Everton,Away,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025059,1,11,Everton,Away,993438,447325,Harry Tyrer,harry-tyrer,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025077,2,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,17.0,14.0,13.0,27.0,,1.0,,11.0,,,,,,,,1.0,,,0.0033391,,,,0.0,,1.5401,1.0,,,,,,,,,,90.0,,,,,1.0,1.0,,20.0,,1.0,8.7,2.0,4.0,,,,2.0,,,1.0,37.0,,32.0,15.0,47.0,,,0,,57.0,,,,
2025-26,14025077,2,11,Everton,Home,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025118,3,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,4.0,12.0,10.0,10.0,20.0,,,7.0,8.0,,,,,,,,,,,0.00700401,,,,0.0,,-0.8445,1.0,,,,,,,,,,90.0,,,,,,,,19.0,,,6.7,,2.0,,,26.682138612082,3.0,,,4.0,31.0,,28.0,11.0,39.0,-20.265,,0,,47.0,,,,
2025-26,14025118,3,11,Everton,Away,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025136,4,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,7.0,7.0,11.0,18.0,,,,9.0,,,,,,,,1.0,,,0.00244628,,,,0.0,,0.1268,1.0,,,,,,,,,,90.0,,,,,,,,14.0,,,7.0,,1.0,,,,1.0,,,,21.0,,20.0,12.0,32.0,,,0,,40.0,,1.0,,
2025-26,14025136,4,11,Everton,Home,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025166,5,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,3.0,9.0,4.0,17.0,21.0,,,,6.0,,,,,,,,,,,0.0258679,,,,0.0,,-0.8245,,,,,,,,,,,90.0,,,,,,,,18.0,,,6.8,1.0,1.0,,,,1.0,,,3.0,27.0,,21.0,18.0,39.0,,,0,,44.0,,,,
2025-26,14025166,5,11,Everton,Away,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14311407,6,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,9.0,6.0,18.0,24.0,,,,8.0,,,,,,,,1.0,,,0.00136014,,,,0.0,,0.1927,,,,,,,,,,,90.0,,,,,,,,7.0,,,7.4,2.0,2.0,,,,1.0,,,1.0,16.0,,13.0,18.0,31.0,,,0,1.0,39.0,,,,1.0
2025-26,14311407,6,11,Everton,Home,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025223,7,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,2.0,11.0,7.0,17.0,24.0,,,,6.0,,,,,,,,,,,0.00309964,,,,0.0,,0.3981,,,,,,,,,,,90.0,,,,,,,,14.0,,,7.7,4.0,5.0,,,,2.0,,,3.0,25.0,,21.0,17.0,38.0,,,0,,48.0,,,,
2025-26,14025223,7,11,Everton,Home,603922,138001,Tom King,tom-king,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025223,7,11,Everton,Home,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025243,8,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,9.0,7.0,8.0,15.0,1.0,,,4.0,,,,1.0,,,2.0,,,,0.0177296,,,,0.0,,-0.5225,,,,,,,,,,,90.0,,,,,,,,16.0,,,6.8,5.0,5.0,,,,1.0,,,1.0,24.0,,21.0,10.0,31.0,,,0,,43.0,,,,
2025-26,14025243,8,11,Everton,Away,603922,138001,Tom King,tom-king,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025243,8,11,Everton,Away,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
