season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025071,2,90,Burnley,Home,1048916,503714,Lesley Ugochukwu,lesley-ugochukwu,M,False,1.0,,,16.0,17.0,33.0,,,,1.0,,,,,,1.0,2.0,2.0,,,0.0212246,0.0246,,,0.0,,,,,1.0,1.0,,,,,,,69.0,,,,,,,4.0,,,6.8,,,1.0,,,,1.0,1.0,,,,18.0,17.0,35.0,,,1,2.0,47.0,,,,
2025-26,14025106,3,90,Burnley,Away,552036,167887,Josh Laurent,josh-laurent,M,True,,,,2.0,,2.0,,1.0,,2.0,,,,,,,,1.0,,,0.0008597,,,,0.0,,,,,1.0,,,,,,,,14.0,,,,,,,5.0,,,6.4,,,,,,1.0,,,,1.0,,6.0,1.0,7.0,,,0,,10.0,,,,
2025-26,14025106,3,90,Burnley,Away,792122,172567,Josh Cullen,cullen-josh,M,False,,,3.0,19.0,16.0,35.0,,3.0,,5.0,,,,1.0,,1.0,3.0,6.0,,,0.0518313,,,1.0,0.0,,,,,,,,,,,,,90.0,,1.0,1.0,,,,18.0,,,6.7,,,,,,6.0,,1.0,,10.0,,32.0,19.0,51.0,,,0,2.0,66.0,,1.0,,2.0
2025-26,14025106,3,90,Burnley,Away,1000142,447715,Aaron Ramsey,aaron-ramsey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025106,3,90,Burnley,Away,1009386,465527,Hannibal Mejbri,hannibal-mejbri,M,False,,,,8.0,5.0,13.0,3.0,,,,,,,,,2.0,6.0,5.0,,,0.00250281,0.1079,,1.0,0.0,,,,,,,,,,,,,65.0,,,,,,,8.0,,,6.3,,,1.0,,,1.0,,1.0,,,,11.0,6.0,17.0,,,1,2.0,32.0,1.0,3.0,,1.0
2025-26,14025106,3,90,Burnley,Away,1020680,444180,Jaidon Anthony,jaidon-anthony,M,False,,,1.0,5.0,4.0,9.0,1.0,,,2.0,,,,,,2.0,4.0,2.0,,,0.0111459,0.3807,0.5535,1.0,0.0,1.0,,,,1.0,,,,,,,,90.0,1.0,2.0,,1.0,,,15.0,,,6.5,,,,,,1.0,1.0,1.0,,1.0,,10.0,4.0,14.0,,,1,,34.0,6.0,1.0,1.0,
2025-26,14025106,3,90,Burnley,Away,1048916,503714,Lesley Ugochukwu,lesley-ugochukwu,M,False,,,2.0,6.0,16.0,22.0,1.0,1.0,,4.0,,,,,,1.0,6.0,9.0,,,0.00483854,,,4.0,0.0,,,,,,,,,,,,,76.0,,,,,,,9.0,,,6.9,,,,,,2.0,3.0,1.0,,2.0,,10.0,17.0,27.0,,,0,4.0,44.0,1.0,2.0,2.0,1.0
2025-26,14025130,4,90,Burnley,Home,552036,167887,Josh Laurent,josh-laurent,M,False,,,,2.0,3.0,5.0,2.0,,,1.0,,,,4.0,,,8.0,,,,0.00035468,0.0101,,1.0,0.0,,,,,3.0,,,,,,,,90.0,,1.0,,,,,7.0,,,5.8,,,1.0,,,1.0,1.0,,,,1.0,4.0,5.0,9.0,,,1,,19.0,,,,
2025-26,14025130,4,90,Burnley,Home,792122,172567,Josh Cullen,cullen-josh,M,False,,,3.0,10.0,2.0,12.0,1.0,1.0,,,,,,,,,1.0,3.0,,,0.00248076,,,,0.0,,,,,2.0,,,,,,,,63.0,,2.0,,,,,5.0,,,7.1,,,,,,2.0,,,,4.0,,13.0,3.0,16.0,,,0,1.0,27.0,1.0,1.0,,1.0
2025-26,14025130,4,90,Burnley,Home,855845,216055,Florentino Luís,florentino-luis,M,True,,,1.0,4.0,3.0,7.0,,1.0,,2.0,,,,1.0,,,2.0,4.0,,,0.00147055,,,,0.0,,,,,1.0,,,,,,,,27.0,,1.0,,,,,2.0,,,6.8,,,,,,,1.0,,,1.0,,5.0,3.0,8.0,,,0,3.0,16.0,,,,1.0
2025-26,14025130,4,90,Burnley,Home,1009386,465527,Hannibal Mejbri,hannibal-mejbri,M,True,,,,1.0,2.0,3.0,4.0,,,1.0,,,,,,1.0,6.0,2.0,,,0.00053494,,,1.0,0.0,,,,,,,,,,,,,27.0,,,,1.0,,,3.0,,,6.2,,,,,,1.0,1.0,,,,,1.0,2.0,3.0,,,0,1.0,11.0,1.0,1.0,,
2025-26,14025130,4,90,Burnley,Home,1020680,444180,Jaidon Anthony,jaidon-anthony,M,False,,,1.0,4.0,1.0,5.0,3.0,,,6.0,,,,1.0,,1.0,9.0,5.0,,,0.00124102,0.1103,,1.0,0.0,,,,,1.0,,,,,,,,89.0,,1.0,,,,,16.0,,,6.3,,,1.0,,,1.0,4.0,,,2.0,2.0,10.0,2.0,12.0,,,1,2.0,32.0,5.0,2.0,1.0,1.0
2025-26,14025130,4,90,Burnley,Home,1048916,503714,Lesley Ugochukwu,lesley-ugochukwu,M,False,,,1.0,2.0,1.0,3.0,2.0,2.0,,2.0,,,,2.0,,,7.0,5.0,,,0.00050933,,,3.0,0.0,,,,,1.0,,,,,,,,84.0,,1.0,,,,,6.0,,,6.2,,,,,,2.0,,,,2.0,,5.0,3.0,8.0,,,0,3.0,22.0,,,,2.0
2025-26,14025160,5,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025160,5,90,Burnley,Home,552036,167887,Josh Laurent,josh-laurent,M,False,1.0,,,15.0,17.0,32.0,,1.0,,2.0,,,,,,,1.0,1.0,,,0.00995097,,,1.0,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,7.0,,,6.3,,,,,,1.0,,3.0,,2.0,,19.0,18.0,37.0,,,0,,44.0,,,,
2025-26,14025160,5,90,Burnley,Home,792122,172567,Josh Cullen,cullen-josh,M,False,,,2.0,29.0,28.0,57.0,,,,7.0,,,,,,1.0,2.0,2.0,,,0.0400445,,,,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,9.0,,,7.1,,,,,,5.0,1.0,,,3.0,,35.0,29.0,64.0,,,0,,78.0,,2.0,,
2025-26,14025160,5,90,Burnley,Home,855845,216055,Florentino Luís,florentino-luis,M,False,,,3.0,18.0,11.0,29.0,5.0,1.0,,7.0,,,,3.0,,,9.0,6.0,,,0.0142867,,,1.0,0.0,,,,,2.0,2.0,,,,,,,90.0,,1.0,,,,,5.0,,,6.7,,,,,,4.0,1.0,,,4.0,1.0,22.0,12.0,34.0,,,0,4.0,46.0,,,1.0,3.0
2025-26,14025160,5,90,Burnley,Home,1009386,465527,Hannibal Mejbri,hannibal-mejbri,M,True,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,1.0,2.0,2.0,,,0.0804985,,,1.0,0.0,,,,,,1.0,,,,,,,9.0,,,,,,,2.0,,,6.8,,,,,,,1.0,1.0,,,,1.0,,1.0,,,0,,7.0,1.0,1.0,1.0,
2025-26,14025160,5,90,Burnley,Home,1020680,444180,Jaidon Anthony,jaidon-anthony,M,False,1.0,,,12.0,9.0,21.0,,,,3.0,,,,1.0,,1.0,4.0,5.0,,,0.135502,0.3612,0.7692,,0.0,1.0,,,,1.0,1.0,,,,,,,90.0,3.0,,,,,,25.0,,,7.7,,,,,,1.0,6.0,8.0,,2.0,,22.0,11.0,33.0,,,3,1.0,60.0,2.0,,4.0,1.0
2025-26,14025199,6,90,Burnley,Away,552036,167887,Josh Laurent,josh-laurent,M,False,,,1.0,6.0,15.0,21.0,,,,4.0,,,1.0,3.0,,,3.0,1.0,,,0.00192409,0.0401,,,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,5.0,,,5.3,,,,,,1.0,,,,4.0,,8.0,17.0,25.0,,,1,,32.0,1.0,1.0,,
2025-26,14025199,6,90,Burnley,Away,792122,172567,Josh Cullen,cullen-josh,M,False,,,3.0,12.0,20.0,32.0,2.0,1.0,,2.0,,,,1.0,,,3.0,1.0,,,0.00748739,,,1.0,0.0,,,,,3.0,1.0,,,,,,,79.0,,3.0,,,,,3.0,,,6.9,,,,,,4.0,,1.0,,3.0,,13.0,20.0,33.0,,,0,,47.0,1.0,,,
2025-26,14025199,6,90,Burnley,Away,855845,216055,Florentino Luís,florentino-luis,M,False,,,4.0,10.0,15.0,25.0,,,,3.0,,,,1.0,,,3.0,6.0,,,0.0058896,,,2.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,3.0,,,7.1,,,,,,2.0,,,,5.0,,12.0,16.0,28.0,,,0,6.0,45.0,,,,3.0
2025-26,14025199,6,90,Burnley,Away,1009386,465527,Hannibal Mejbri,hannibal-mejbri,M,True,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,2.05e-06,,,,0.0,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,1.0,,,,,,1.0,1.0,,,0,,4.0,1.0,,1.0,
2025-26,14025199,6,90,Burnley,Away,1020680,444180,Jaidon Anthony,jaidon-anthony,M,False,1.0,,,9.0,10.0,19.0,1.0,2.0,,4.0,,,,,,1.0,4.0,5.0,,1.0,0.0756679,0.0965,0.5714,1.0,0.0,1.0,,,,2.0,3.0,,,,,,,88.0,1.0,,,,,,15.0,,,7.5,,,,,,2.0,1.0,3.0,,1.0,,11.0,12.0,23.0,,,1,2.0,48.0,4.0,2.0,,1.0
2025-26,14025199,6,90,Burnley,Away,1048916,503714,Lesley Ugochukwu,lesley-ugochukwu,M,True,,,,,2.0,2.0,,,,,,,,,,,,1.0,,,1.08e-05,,,,0.0,,,,,,,,,,,,,11.0,,,,,,,,,,6.5,,,,,,,,,,,,,2.0,2.0,,,0,,4.0,,1.0,,
2025-26,14025217,7,90,Burnley,Away,552036,167887,Josh Laurent,josh-laurent,M,False,,,,10.0,17.0,27.0,,,,3.0,,,,,,,1.0,,,,0.00340247,,,1.0,0.0,,,,,6.0,,,,,,,,82.0,,,,,,,6.0,,,6.0,,,,,,,,,,2.0,,14.0,19.0,33.0,,,0,,42.0,,,,
2025-26,14025217,7,90,Burnley,Away,792122,172567,Josh Cullen,cullen-josh,M,False,,,1.0,24.0,26.0,50.0,,1.0,,11.0,,,,2.0,,,3.0,10.0,,,0.0155441,0.0724,0.1888,1.0,0.0,,,,,1.0,,,,,,,,90.0,1.0,,,,,,11.0,,,7.2,,,,,,,,,,2.0,,32.0,28.0,60.0,,,1,7.0,74.0,,3.0,,6.0
2025-26,14025217,7,90,Burnley,Away,855845,216055,Florentino Luís,florentino-luis,M,False,,,7.0,23.0,33.0,56.0,1.0,,,4.0,,,,1.0,,,4.0,7.0,,,0.0193217,,,2.0,0.0,,,,,2.0,1.0,,,,,,,90.0,,,,,,,7.0,,,7.2,,,,,,1.0,1.0,1.0,,9.0,,28.0,34.0,62.0,,,0,5.0,75.0,,1.0,1.0,1.0
2025-26,14025217,7,90,Burnley,Away,1009386,465527,Hannibal Mejbri,hannibal-mejbri,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025217,7,90,Burnley,Away,1020680,444180,Jaidon Anthony,jaidon-anthony,M,False,,,1.0,7.0,5.0,12.0,,,,3.0,,,,1.0,,3.0,6.0,5.0,,,0.0110736,,,2.0,0.0,,,,1.0,,,,,,,,,59.0,,,,,,,12.0,,,6.5,,,,,,,,2.0,,1.0,,8.0,6.0,14.0,,,0,4.0,31.0,5.0,1.0,,2.0
2025-26,14025217,7,90,Burnley,Away,1048916,503714,Lesley Ugochukwu,lesley-ugochukwu,M,True,,,,4.0,3.0,7.0,,1.0,,,,,,,,1.0,1.0,5.0,,,0.00166792,0.2304,0.0974,,0.0,1.0,,,,,,,,,,,,21.0,1.0,,,,,,3.0,,,7.9,,,1.0,,,,1.0,,,,,4.0,4.0,8.0,,,2,3.0,17.0,1.0,,1.0,1.0
2025-26,14025235,8,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,True,,,,1.0,,1.0,1.0,4.0,,1.0,,,,,,,2.0,5.0,,,0.00177088,,,1.0,0.0,,,,,,,,,,,,,15.0,,,,,,,6.0,,,6.7,,,,,,,1.0,,,,,5.0,,5.0,,,0,,8.0,2.0,,1.0,
2025-26,14025235,8,90,Burnley,Home,552036,167887,Josh Laurent,josh-laurent,M,True,,,,,1.0,1.0,2.0,1.0,,,,,,,,,2.0,1.0,,,2.143e-05,,,,0.0,,,,,,,,,,,,,13.0,,,,,,,,,,6.6,,,,,,2.0,,,,,,,1.0,1.0,,,0,,3.0,,,,
2025-26,14025235,8,90,Burnley,Home,792122,172567,Josh Cullen,cullen-josh,M,False,,,2.0,21.0,17.0,38.0,,1.0,,2.0,,,,,,,2.0,2.0,,,0.0150794,,,1.0,0.0,,,,,2.0,1.0,,,,,,,90.0,,,,,,,7.0,,,6.9,,,,,,3.0,1.0,,,3.0,,25.0,18.0,43.0,,,0,,55.0,1.0,1.0,,
2025-26,14025235,8,90,Burnley,Home,855845,216055,Florentino Luís,florentino-luis,M,False,,,,10.0,15.0,25.0,4.0,2.0,,5.0,,,,1.0,,1.0,8.0,5.0,,,0.00461391,0.0184,,1.0,1.0,,,,,2.0,1.0,,,,,,,90.0,,1.0,,,,,6.0,,,7.2,,,1.0,,,5.0,1.0,,,,,12.0,15.0,27.0,,,1,3.0,48.0,1.0,,,2.0
2025-26,14025235,8,90,Burnley,Home,1009386,465527,Hannibal Mejbri,hannibal-mejbri,M,True,,,,,,,1.0,,,,,,,,,1.0,2.0,3.0,,,,,,,0.0,,,,,,,,,,,,,15.0,,,,,,,2.0,,,6.7,,,,,,,,,,,1.0,1.0,,1.0,,,0,3.0,5.0,,,,3.0
2025-26,14025235,8,90,Burnley,Home,1020680,444180,Jaidon Anthony,jaidon-anthony,M,False,,,2.0,5.0,8.0,13.0,1.0,1.0,,6.0,,,,3.0,,1.0,9.0,3.0,,1.0,0.00245735,,,2.0,0.0,,,,,1.0,,,,,,,,83.0,,,,,,,15.0,,,6.0,,,,,,,2.0,3.0,,2.0,,7.0,12.0,19.0,,,0,,42.0,3.0,3.0,,
2025-26,14025235,8,90,Burnley,Home,1048916,503714,Lesley Ugochukwu,lesley-ugochukwu,M,False,,,1.0,6.0,7.0,13.0,2.0,1.0,,1.0,,,,,,1.0,3.0,3.0,,,0.017707,0.3758,0.8964,,0.0,1.0,,,,3.0,,,,,,,,83.0,1.0,1.0,,,,,8.0,,,7.9,,,,,,1.0,,1.0,,2.0,,8.0,10.0,18.0,,,1,,29.0,1.0,2.0,,
2025-26,14025271,9,90,Burnley,Away,552036,167887,Josh Laurent,josh-laurent,M,True,,,,4.0,3.0,7.0,1.0,1.0,,,,,,,,,1.0,3.0,,,0.00117552,,,,0.0,,,,,,,,,,,,,21.0,,,,,,,5.0,,,6.7,,,,,,1.0,,,,1.0,,7.0,4.0,11.0,,,0,2.0,17.0,1.0,,,1.0
2025-26,14025271,9,90,Burnley,Away,792122,172567,Josh Cullen,cullen-josh,M,False,,,5.0,29.0,24.0,53.0,1.0,1.0,,2.0,,,,,,1.0,3.0,6.0,,,0.0535186,0.0533,0.0973,1.0,0.0,,,,,,,,,,,,,90.0,2.0,1.0,,1.0,,,8.0,,,6.9,,,,,,3.0,1.0,,,7.0,,30.0,27.0,57.0,,,2,3.0,78.0,1.0,1.0,1.0,
2025-26,14025271,9,90,Burnley,Away,855845,216055,Florentino Luís,florentino-luis,M,False,,,3.0,15.0,18.0,33.0,,,,1.0,,,1.0,2.0,,2.0,9.0,3.0,,,0.044574,0.0327,,3.0,0.0,,,,,2.0,1.0,,,,,,,89.0,,,,,,,12.0,,,6.1,,,,,,,2.0,,,3.0,,19.0,22.0,41.0,,,1,2.0,54.0,,1.0,,2.0
2025-26,14025271,9,90,Burnley,Away,1009386,465527,Hannibal Mejbri,hannibal-mejbri,M,True,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,0.275599,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,0,,2.0,,,,
2025-26,14025271,9,90,Burnley,Away,1020680,444180,Jaidon Anthony,jaidon-anthony,M,False,,,1.0,11.0,10.0,21.0,2.0,,,5.0,,,,1.0,,1.0,5.0,3.0,,,0.0186877,0.0786,0.1006,1.0,0.0,,,,,,1.0,,,,,,,77.0,1.0,,,,,,10.0,,,6.2,,,,,,1.0,,1.0,,2.0,1.0,15.0,11.0,26.0,,,1,2.0,38.0,3.0,1.0,,
2025-26,14025271,9,90,Burnley,Away,1048916,503714,Lesley Ugochukwu,lesley-ugochukwu,M,False,,,1.0,13.0,12.0,25.0,4.0,1.0,,4.0,,,1.0,,,2.0,7.0,8.0,,,0.0219045,0.1117,,,0.0,,,,,,,,,,,,,89.0,,1.0,,,,,5.0,,,7.0,,,,,,2.0,2.0,,,1.0,,14.0,13.0,27.0,,,1,4.0,45.0,,2.0,1.0,1.0
2025-26,14025275,10,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025275,10,90,Burnley,Home,552036,167887,Josh Laurent,josh-laurent,M,False,,,,11.0,19.0,30.0,,1.0,,,,,,,,,3.0,1.0,,,0.00501036,,,2.0,0.0,,,,,2.0,,,,,,,,76.0,,1.0,,,,,8.0,,,6.1,,,,,,3.0,1.0,1.0,,2.0,,16.0,20.0,36.0,,,0,,45.0,,,,
2025-26,14025275,10,90,Burnley,Home,792122,172567,Josh Cullen,cullen-josh,M,False,,,1.0,15.0,18.0,33.0,,2.0,,1.0,,,,1.0,,1.0,3.0,5.0,,,0.0194784,,,1.0,0.0,,,,,1.0,,,,,,,,82.0,,,,,,,5.0,,,6.7,,,,,,,1.0,1.0,,1.0,,18.0,18.0,36.0,,,0,2.0,43.0,,,1.0,1.0
2025-26,14025275,10,90,Burnley,Home,855845,216055,Florentino Luís,florentino-luis,M,False,,,4.0,15.0,28.0,43.0,2.0,1.0,,2.0,,1.0,,1.0,,,5.0,5.0,,,0.0133274,0.3448,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,,,6.0,,,6.5,,,1.0,,,3.0,2.0,1.0,,4.0,,17.0,29.0,46.0,,,1,3.0,62.0,1.0,,1.0,2.0
2025-26,14025275,10,90,Burnley,Home,1009386,465527,Hannibal Mejbri,hannibal-mejbri,M,True,,,1.0,10.0,1.0,11.0,1.0,,,2.0,,,,,,,1.0,5.0,,1.0,0.0114017,,,,0.0,,,,,,,,,,,,,14.0,,,,,,,7.0,,,6.8,,,,,,,3.0,,,1.0,,15.0,2.0,17.0,,,0,,25.0,1.0,2.0,3.0,
2025-26,14025275,10,90,Burnley,Home,1020680,444180,Jaidon Anthony,jaidon-anthony,M,False,,,1.0,4.0,16.0,20.0,1.0,1.0,,2.0,,,,,,1.0,4.0,1.0,,,0.00169819,,,,0.0,,,,,,,,,,,,,62.0,,,,,,,6.0,,,6.2,,,,,,,2.0,,,1.0,,5.0,16.0,21.0,,,0,,29.0,2.0,1.0,,
2025-26,14025275,10,90,Burnley,Home,1048916,503714,Lesley Ugochukwu,lesley-ugochukwu,M,False,,,,10.0,5.0,15.0,3.0,,,2.0,,,,1.0,,,6.0,2.0,,,0.00835349,,,1.0,0.0,,,,,,,,,,,,,62.0,,,,,,,4.0,,,6.2,,,,,,,1.0,,,,,10.0,5.0,15.0,,,0,1.0,21.0,3.0,1.0,,
2025-26,14025060,11,90,Burnley,Away,552036,167887,Josh Laurent,josh-laurent,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025060,11,90,Burnley,Away,792122,172567,Josh Cullen,cullen-josh,M,False,,,2.0,38.0,31.0,69.0,2.0,1.0,,5.0,,,1.0,,,,3.0,1.0,,,0.0377906,0.4198,0.8802,1.0,0.0,1.0,,,,,1.0,,,,,,,90.0,1.0,1.0,,,,,7.0,,,7.1,,,,,,3.0,,,,5.0,,43.0,31.0,74.0,,,2,,85.0,2.0,,,
2025-26,14025060,11,90,Burnley,Away,855845,216055,Florentino Luís,florentino-luis,M,False,,,1.0,25.0,28.0,53.0,,1.0,,7.0,,1.0,1.0,1.0,,1.0,3.0,11.0,,,0.0177003,0.0912,0.0378,1.0,0.0,,,,,,,,,,,,,90.0,1.0,1.0,,,,,7.0,,,7.3,,,,,,1.0,,,,2.0,,27.0,30.0,57.0,,,2,9.0,76.0,2.0,1.0,,7.0
2025-26,14025060,11,90,Burnley,Away,1009386,465527,Hannibal Mejbri,hannibal-mejbri,M,True,,,,8.0,4.0,12.0,,,,,,,,,,1.0,1.0,3.0,,,0.00505092,0.0146,0.009,,0.0,,,,,,,,,,,,,19.0,1.0,,,,,,2.0,,,6.6,,,,,,,,,,,1.0,9.0,4.0,13.0,,,1,,18.0,,3.0,,
