season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7089880,1,110,Stoke_City,Away,9360,20208,Charlie Adam,charlie-adam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7089880,1,110,Stoke_City,Away,10535,12150,Glenn Whelan,glenn-whelan,M,False,,,4.0,33.0,24.0,57.0,,1.0,2.0,,,,3.0,,,,4.0,6.0,,,,,,,,1.0,1.0,,90.0,,2.0,,,,,,,5.0,,7.1,,,,,,2.0,,,6.0,,36.0,25.0,61.0,0,2.0,71.0,,3.0,1.0,2.0
2016-17,7089880,1,110,Stoke_City,Away,20602,40555,Joe Allen,joe-allen,M,True,,,,4.0,5.0,9.0,,1.0,4.0,,,,,,,,1.0,3.0,,,,,,,,,,,12.0,,,,,,,,,4.0,,6.6,,,,,,2.0,,,,,6.0,5.0,11.0,0,,15.0,1.0,1.0,1.0,
2016-17,7089880,1,110,Stoke_City,Away,65953,68312,Xherdan Shaqiri,xherdan-shaqiri,M,False,1.0,,,16.0,6.0,21.0,1.0,,5.0,,,,1.0,,,1.0,5.0,4.0,,,,,1.0,,,1.0,1.0,,90.0,1.0,,,,,,,,17.0,,7.5,,,3.0,,,3.0,8.0,,1.0,,27.0,6.0,25.0,4,2.0,49.0,2.0,1.0,1.0,1.0
2016-17,7089880,1,110,Stoke_City,Away,96702,102738,Giannelli Imbula,giannelli-imbula,M,False,,,1.0,27.0,17.0,44.0,1.0,3.0,2.0,,,,1.0,,,2.0,6.0,14.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,,17.0,,7.1,,,,,,7.0,2.0,,1.0,,38.0,19.0,55.0,0,2.0,73.0,1.0,3.0,6.0,2.0
2016-17,7090031,2,110,Stoke_City,Home,9360,20208,Charlie Adam,charlie-adam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090031,2,110,Stoke_City,Home,10535,12150,Glenn Whelan,glenn-whelan,M,False,,,4.0,16.0,29.0,45.0,2.0,1.0,10.0,,,,1.0,,,2.0,5.0,6.0,,,,,,,,1.0,,,90.0,,2.0,,,,,,,7.0,,6.8,,,,,2.0,,,,7.0,,17.0,32.0,49.0,0,3.0,64.0,,3.0,,2.0
2016-17,7090031,2,110,Stoke_City,Home,20602,40555,Joe Allen,joe-allen,M,False,2.0,,,19.0,9.0,26.0,1.0,2.0,6.0,,,,1.0,,,1.0,6.0,10.0,,,1.0,,,,,5.0,1.0,,90.0,,,,,,,,,24.0,,7.2,,,1.0,,3.0,5.0,7.0,,3.0,,35.0,12.0,40.0,1,4.0,72.0,1.0,1.0,3.0,3.0
2016-17,7090031,2,110,Stoke_City,Home,96702,102738,Giannelli Imbula,giannelli-imbula,M,False,,,,4.0,7.0,11.0,1.0,,3.0,,,,,,,3.0,6.0,3.0,,,,,,,,,,,72.0,,,,,,,,,8.0,,6.2,,,1.0,,,4.0,,,,,6.0,7.0,13.0,1,1.0,25.0,,,2.0,1.0
2016-17,7090031,2,110,Stoke_City,Home,844763,205102,Ramadan Sobhi,ramadan-sobhi,M,True,,,,4.0,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,4.0,,4.0,0,,7.0,1.0,,1.0,
2016-17,7090029,3,110,Stoke_City,Away,9360,20208,Charlie Adam,charlie-adam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090029,3,110,Stoke_City,Away,10535,12150,Glenn Whelan,glenn-whelan,M,False,,,6.0,26.0,25.0,51.0,1.0,1.0,7.0,,,1.0,3.0,,,,4.0,6.0,,,,,,,,1.0,2.0,,90.0,,,,,,,,,8.0,,7.2,,,1.0,,2.0,,,,10.0,,33.0,25.0,58.0,2,4.0,71.0,1.0,2.0,,2.0
