season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2014-15,5582858,22,110,Stoke_City,Away,9360,20208,Charlie Adam,charlie-adam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582858,22,110,Stoke_City,Away,9682,20481,Stephen Ireland,stephen-ireland,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582858,22,110,Stoke_City,Away,10468,11735,Steve Sidwell,steve-sidwell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582858,22,110,Stoke_City,Away,10535,12150,Glenn Whelan,glenn-whelan,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582858,22,110,Stoke_City,Away,51652,,Steven​ N'Zonzi,steven-n-zonzi,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582886,23,110,Stoke_City,Home,9104,32318,Marc Wilson,marc-wilson,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582886,23,110,Stoke_City,Home,9360,20208,Charlie Adam,charlie-adam,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,18.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582886,23,110,Stoke_City,Home,9682,20481,Stephen Ireland,stephen-ireland,M,False,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,72.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582886,23,110,Stoke_City,Home,10468,11735,Steve Sidwell,steve-sidwell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582886,23,110,Stoke_City,Home,10535,12150,Glenn Whelan,glenn-whelan,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582886,23,110,Stoke_City,Home,51652,,Steven​ N'Zonzi,steven-n-zonzi,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582902,24,110,Stoke_City,Away,9104,32318,Marc Wilson,marc-wilson,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,51.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582902,24,110,Stoke_City,Away,9360,20208,Charlie Adam,charlie-adam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582902,24,110,Stoke_City,Away,9682,20481,Stephen Ireland,stephen-ireland,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,82.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582902,24,110,Stoke_City,Away,10468,11735,Steve Sidwell,steve-sidwell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582902,24,110,Stoke_City,Away,10535,12150,Glenn Whelan,glenn-whelan,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582902,24,110,Stoke_City,Away,30223,34296,Wilson Palacios,wilson-palacios,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582902,24,110,Stoke_City,Away,51652,,Steven​ N'Zonzi,steven-n-zonzi,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582928,25,110,Stoke_City,Home,9360,20208,Charlie Adam,charlie-adam,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,5.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582928,25,110,Stoke_City,Home,10468,11735,Steve Sidwell,steve-sidwell,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,10.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582928,25,110,Stoke_City,Home,10535,12150,Glenn Whelan,glenn-whelan,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,85.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582928,25,110,Stoke_City,Home,30223,34296,Wilson Palacios,wilson-palacios,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582928,25,110,Stoke_City,Home,51652,,Steven​ N'Zonzi,steven-n-zonzi,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582928,25,110,Stoke_City,Home,780222,160901,Ollie Shenton,oliver-shenton,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582932,26,110,Stoke_City,Away,9104,32318,Marc Wilson,marc-wilson,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582932,26,110,Stoke_City,Away,9360,20208,Charlie Adam,charlie-adam,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582932,26,110,Stoke_City,Away,9682,20481,Stephen Ireland,stephen-ireland,M,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,86.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582932,26,110,Stoke_City,Away,10468,11735,Steve Sidwell,steve-sidwell,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,4.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582932,26,110,Stoke_City,Away,10535,12150,Glenn Whelan,glenn-whelan,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582932,26,110,Stoke_City,Away,51652,,Steven​ N'Zonzi,steven-n-zonzi,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582932,26,110,Stoke_City,Away,780222,160901,Ollie Shenton,oliver-shenton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582966,27,110,Stoke_City,Home,9104,32318,Marc Wilson,marc-wilson,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582966,27,110,Stoke_City,Home,9360,20208,Charlie Adam,charlie-adam,M,True,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582966,27,110,Stoke_City,Home,9682,20481,Stephen Ireland,stephen-ireland,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582966,27,110,Stoke_City,Home,10468,11735,Steve Sidwell,steve-sidwell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582966,27,110,Stoke_City,Home,10535,12150,Glenn Whelan,glenn-whelan,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582966,27,110,Stoke_City,Home,51652,,Steven​ N'Zonzi,steven-n-zonzi,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582988,28,110,Stoke_City,Home,9104,32318,Marc Wilson,marc-wilson,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582988,28,110,Stoke_City,Home,9360,20208,Charlie Adam,charlie-adam,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,74.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582988,28,110,Stoke_City,Home,10468,11735,Steve Sidwell,steve-sidwell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582988,28,110,Stoke_City,Home,10535,12150,Glenn Whelan,glenn-whelan,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582988,28,110,Stoke_City,Home,51652,,Steven​ N'Zonzi,steven-n-zonzi,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582988,28,110,Stoke_City,Home,780222,160901,Ollie Shenton,oliver-shenton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583010,29,110,Stoke_City,Away,9104,32318,Marc Wilson,marc-wilson,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583010,29,110,Stoke_City,Away,9360,20208,Charlie Adam,charlie-adam,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583010,29,110,Stoke_City,Away,9682,20481,Stephen Ireland,stephen-ireland,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583010,29,110,Stoke_City,Away,10468,11735,Steve Sidwell,steve-sidwell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583010,29,110,Stoke_City,Away,10535,12150,Glenn Whelan,glenn-whelan,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583010,29,110,Stoke_City,Away,51652,,Steven​ N'Zonzi,steven-n-zonzi,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583026,30,110,Stoke_City,Home,9104,32318,Marc Wilson,marc-wilson,M,False,,,3.0,,,35.0,6.0,1.0,1.0,,,,1.0,,,7.0,3.0,,,,0.0,0.0,,,,1.0,1.0,90.0,,,0.0,,,6.3,,,,,2.0,,1.0,,6.0,,,,39.0,0.0,2.0,,,,
2014-15,5583026,30,110,Stoke_City,Home,9360,20208,Charlie Adam,charlie-adam,M,False,5.0,,8.0,,,47.0,3.0,2.0,6.0,1.0,,1.0,1.0,,,6.0,10.0,,,2.0,0.0,0.0,,,,6.0,,90.0,,,0.0,,,8.0,,,1.0,,2.0,2.0,18.0,,19.0,,,,66.0,2.0,4.0,,1.0,2.0,2.0
2014-15,5583026,30,110,Stoke_City,Home,9682,20481,Stephen Ireland,stephen-ireland,M,False,,,,,,40.0,2.0,3.0,7.0,,1.0,,1.0,,,5.0,3.0,,,2.0,0.0,0.0,,,1.0,1.0,,90.0,1.0,,0.0,,,6.6,,,1.0,,,,,,2.0,,,,50.0,2.0,,,3.0,,
2014-15,5583026,30,110,Stoke_City,Home,10468,11735,Steve Sidwell,steve-sidwell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583026,30,110,Stoke_City,Home,10535,12150,Glenn Whelan,glenn-whelan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583026,30,110,Stoke_City,Home,51652,,Steven​ N'Zonzi,steven-n-zonzi,M,False,1.0,,3.0,,,49.0,4.0,2.0,8.0,,,,1.0,,1.0,9.0,6.0,,,1.0,0.0,0.0,,,,1.0,,90.0,,,0.0,,,6.8,,,,,3.0,3.0,1.0,,4.0,,,,57.0,0.0,2.0,,1.0,1.0,1.0
2014-15,5583036,31,110,Stoke_City,Away,9104,32318,Marc Wilson,marc-wilson,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583036,31,110,Stoke_City,Away,9360,20208,Charlie Adam,charlie-adam,M,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,79.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583036,31,110,Stoke_City,Away,9682,20481,Stephen Ireland,stephen-ireland,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,78.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583036,31,110,Stoke_City,Away,10468,11735,Steve Sidwell,steve-sidwell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583036,31,110,Stoke_City,Away,10535,12150,Glenn Whelan,glenn-whelan,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583036,31,110,Stoke_City,Away,51652,,Steven​ N'Zonzi,steven-n-zonzi,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583112,32,110,Stoke_City,Away,9104,32318,Marc Wilson,marc-wilson,M,False,,,2.0,14.0,11.0,25.0,,4.0,4.0,,,,2.0,,,3.0,4.0,,,,0.0,0.0,,,,1.0,,49.0,,,0.0,,,6.4,,,,,4.0,1.0,,,4.0,,18.0,12.0,30.0,0.0,,,,,
2014-15,5583112,32,110,Stoke_City,Away,9360,20208,Charlie Adam,charlie-adam,M,False,1.0,,5.0,25.0,19.0,43.0,,,9.0,,,2.0,,,,3.0,5.0,,,3.0,0.0,0.0,,,,1.0,,90.0,1.0,,0.0,,,7.0,,,4.0,,,,17.0,,9.0,,49.0,20.0,52.0,7.0,2.0,,2.0,3.0,
2014-15,5583112,32,110,Stoke_City,Away,9682,20481,Stephen Ireland,stephen-ireland,M,True,1.0,,,8.0,3.0,10.0,,,3.0,,,,,,,1.0,,,,,0.0,0.0,,,,2.0,,23.0,,,0.0,,,6.8,,,1.0,,1.0,1.0,1.0,,1.0,,10.0,3.0,12.0,1.0,,,,,
2014-15,5583112,32,110,Stoke_City,Away,10468,11735,Steve Sidwell,steve-sidwell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583112,32,110,Stoke_City,Away,10535,12150,Glenn Whelan,glenn-whelan,M,False,,,6.0,18.0,11.0,29.0,,,,,,1.0,,,,2.0,3.0,,,1.0,0.0,0.0,,,1.0,1.0,,67.0,,,0.0,,,6.9,,,,,1.0,2.0,,,7.0,,24.0,11.0,35.0,1.0,,,2.0,2.0,1.0
2014-15,5583112,32,110,Stoke_City,Away,51652,,Steven​ N'Zonzi,steven-n-zonzi,M,False,1.0,,3.0,37.0,19.0,55.0,3.0,13.0,3.0,,,,2.0,,1.0,8.0,15.0,,,1.0,0.0,0.0,,,,1.0,,90.0,,,0.0,,,6.6,,,,,,3.0,1.0,,6.0,1.0,51.0,23.0,73.0,0.0,,,1.0,,2.0
2014-15,5583132,33,110,Stoke_City,Home,9104,32318,Marc Wilson,marc-wilson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583132,33,110,Stoke_City,Home,9360,20208,Charlie Adam,charlie-adam,M,True,1.0,,5.0,12.0,11.0,22.0,1.0,1.0,6.0,,,,1.0,,1.0,8.0,2.0,,,4.0,0.0,1.0,,,,1.0,,45.0,1.0,,0.0,,,6.8,,,1.0,,1.0,1.0,5.0,,8.0,,23.0,12.0,30.0,2.0,,,1.0,1.0,
2014-15,5583132,33,110,Stoke_City,Home,9682,20481,Stephen Ireland,stephen-ireland,M,False,1.0,,2.0,9.0,11.0,19.0,2.0,,3.0,,,,,,2.0,7.0,1.0,,,1.0,0.0,0.0,,,1.0,2.0,,45.0,,,0.0,,,6.3,,,,,,2.0,2.0,,4.0,,13.0,12.0,23.0,0.0,1.0,,,,
2014-15,5583132,33,110,Stoke_City,Home,10468,11735,Steve Sidwell,steve-sidwell,M,True,,,,,3.0,3.0,,1.0,,,,,,,1.0,1.0,1.0,,,,0.0,0.0,,,,,,14.0,,,0.0,,,6.3,,,,,,,,,1.0,,2.0,4.0,6.0,0.0,,,,,
2014-15,5583132,33,110,Stoke_City,Home,10535,12150,Glenn Whelan,glenn-whelan,M,False,,,2.0,19.0,14.0,33.0,1.0,1.0,9.0,,,,2.0,1.0,,3.0,3.0,,,,0.0,0.0,,,3.0,,,76.0,,3.0,0.0,,,6.8,,,,,4.0,,1.0,,8.0,,32.0,15.0,46.0,0.0,,,,2.0,
2014-15,5583132,33,110,Stoke_City,Home,51652,,Steven​ N'Zonzi,steven-n-zonzi,M,False,,,5.0,30.0,27.0,57.0,2.0,2.0,6.0,,1.0,,,,1.0,3.0,10.0,,,,0.0,0.0,,1.0,,1.0,,90.0,,,0.0,,,7.5,,,3.0,,,3.0,2.0,,6.0,,38.0,28.0,64.0,3.0,3.0,,2.0,2.0,3.0
2014-15,5583150,34,110,Stoke_City,Home,9104,32318,Marc Wilson,marc-wilson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583150,34,110,Stoke_City,Home,9360,20208,Charlie Adam,charlie-adam,M,False,4.0,,9.0,30.0,12.0,38.0,1.0,1.0,8.0,1.0,,2.0,1.0,,,3.0,3.0,,,,0.0,1.0,,,1.0,4.0,,90.0,3.0,,0.0,,,8.3,,,3.0,,4.0,2.0,19.0,,15.0,,57.0,13.0,51.0,8.0,1.0,,1.0,,1.0
2014-15,5583150,34,110,Stoke_City,Home,9682,20481,Stephen Ireland,stephen-ireland,M,False,1.0,,2.0,31.0,14.0,44.0,,,3.0,,,,,,,,4.0,,,,0.0,0.0,,,1.0,3.0,,90.0,,,0.0,,,7.6,,,1.0,,,1.0,1.0,,3.0,1.0,38.0,14.0,51.0,1.0,2.0,,1.0,1.0,1.0
2014-15,5583150,34,110,Stoke_City,Home,10468,11735,Steve Sidwell,steve-sidwell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583150,34,110,Stoke_City,Home,10535,12150,Glenn Whelan,glenn-whelan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583150,34,110,Stoke_City,Home,51652,,Steven​ N'Zonzi,steven-n-zonzi,M,False,,,,21.0,23.0,44.0,,3.0,6.0,,,,1.0,,3.0,10.0,10.0,,,5.0,0.0,0.0,,,1.0,,,90.0,,,0.0,,,6.6,,,,,2.0,2.0,,,1.0,1.0,27.0,27.0,54.0,0.0,5.0,,1.0,1.0,1.0
2014-15,5583168,35,110,Stoke_City,Away,9104,32318,Marc Wilson,marc-wilson,M,False,,,3.0,11.0,28.0,39.0,,1.0,1.0,,,,1.0,,,5.0,4.0,,,4.0,0.0,0.0,,,1.0,,1.0,84.0,,,0.0,,,6.7,,,,,8.0,,,,9.0,,22.0,29.0,51.0,0.0,3.0,,,,
2014-15,5583168,35,110,Stoke_City,Away,9360,20208,Charlie Adam,charlie-adam,M,False,1.0,,2.0,10.0,10.0,19.0,1.0,1.0,4.0,,,1.0,,,1.0,5.0,1.0,,,1.0,0.0,0.0,,,1.0,2.0,,71.0,,,0.0,,,6.4,,,1.0,,,2.0,4.0,,4.0,,18.0,12.0,26.0,2.0,,,3.0,,
2014-15,5583168,35,110,Stoke_City,Away,9682,20481,Stephen Ireland,stephen-ireland,M,True,,,,8.0,6.0,14.0,,,2.0,,,,,,,,3.0,,,,0.0,0.0,,,,,,19.0,,,0.0,,,6.7,,,,,,,1.0,,1.0,,13.0,6.0,18.0,0.0,3.0,,,,
2014-15,5583168,35,110,Stoke_City,Away,10468,11735,Steve Sidwell,steve-sidwell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583168,35,110,Stoke_City,Away,10535,12150,Glenn Whelan,glenn-whelan,M,False,,,4.0,25.0,33.0,58.0,,2.0,9.0,,,,1.0,,1.0,2.0,6.0,,,,0.0,0.0,,,2.0,2.0,,90.0,,2.0,0.0,,,7.2,,,,,5.0,1.0,,,6.0,,31.0,33.0,64.0,0.0,2.0,,,2.0,1.0
2014-15,5583168,35,110,Stoke_City,Away,51652,,Steven​ N'Zonzi,steven-n-zonzi,M,False,1.0,,1.0,25.0,35.0,59.0,1.0,4.0,10.0,,,,2.0,,3.0,7.0,8.0,,,1.0,0.0,0.0,,,1.0,2.0,,90.0,1.0,,0.0,,,6.9,,,,,1.0,,2.0,,3.0,,31.0,38.0,67.0,1.0,4.0,,1.0,,
2014-15,5583192,36,110,Stoke_City,Home,9360,20208,Charlie Adam,charlie-adam,M,False,1.0,,6.0,13.0,9.0,21.0,3.0,,7.0,,,,1.0,,2.0,7.0,3.0,,,3.0,0.0,1.0,,,,,,73.0,2.0,,0.0,,,6.9,,,1.0,,,1.0,10.0,,13.0,,29.0,9.0,28.0,3.0,1.0,48.0,1.0,1.0,1.0
2014-15,5583192,36,110,Stoke_City,Home,9682,20481,Stephen Ireland,stephen-ireland,M,True,1.0,,,7.0,,6.0,,,,,,,2.0,,,3.0,,,,1.0,0.0,0.0,,,,,,17.0,,,0.0,,,6.2,,,,,,,2.0,,,,9.0,,7.0,0.0,,9.0,,,
2014-15,5583192,36,110,Stoke_City,Home,10468,11735,Steve Sidwell,steve-sidwell,M,True,,,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,,,,0.0,0.0,,,,,,2.0,,,0.0,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,3.0,,,
2014-15,5583192,36,110,Stoke_City,Home,10535,12150,Glenn Whelan,glenn-whelan,M,False,1.0,,4.0,17.0,15.0,31.0,,,3.0,,,,,,,1.0,2.0,,,1.0,0.0,0.0,,,3.0,,1.0,88.0,,1.0,0.0,,,7.2,,,,,,,1.0,,8.0,,21.0,17.0,37.0,0.0,2.0,47.0,2.0,,
2014-15,5583192,36,110,Stoke_City,Home,51652,,Steven​ N'Zonzi,steven-n-zonzi,M,False,,,3.0,22.0,27.0,49.0,1.0,,12.0,,,2.0,1.0,,,2.0,7.0,,,,0.0,1.0,,,1.0,2.0,,90.0,1.0,,0.0,,,8.2,,,,,,1.0,1.0,,5.0,,32.0,27.0,58.0,3.0,3.0,72.0,1.0,3.0,1.0
2014-15,5583194,37,110,Stoke_City,Away,9104,32318,Marc Wilson,marc-wilson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583194,37,110,Stoke_City,Away,9360,20208,Charlie Adam,charlie-adam,M,False,2.0,,4.0,20.0,13.0,31.0,,1.0,7.0,,,2.0,2.0,,2.0,5.0,8.0,,,1.0,0.0,0.0,,,2.0,2.0,,83.0,,,0.0,,,7.2,,,1.0,,,2.0,9.0,,8.0,,35.0,14.0,40.0,3.0,2.0,67.0,1.0,3.0,2.0
2014-15,5583194,37,110,Stoke_City,Away,9682,20481,Stephen Ireland,stephen-ireland,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583194,37,110,Stoke_City,Away,10468,11735,Steve Sidwell,steve-sidwell,M,True,,,,2.0,2.0,4.0,,,1.0,,,,,,,,,,,,0.0,0.0,,,1.0,,,7.0,,,0.0,,,,,,,,1.0,,,,,,3.0,2.0,5.0,0.0,,7.0,,,
2014-15,5583194,37,110,Stoke_City,Away,10535,12150,Glenn Whelan,glenn-whelan,M,False,,,1.0,17.0,27.0,44.0,2.0,4.0,7.0,,,,1.0,,,4.0,8.0,,,1.0,0.0,0.0,,,2.0,,,90.0,,1.0,0.0,,,7.1,,,,,4.0,,2.0,,6.0,,28.0,30.0,56.0,0.0,3.0,70.0,,1.0,
2014-15,5583194,37,110,Stoke_City,Away,51652,,Steven​ N'Zonzi,steven-n-zonzi,M,False,,,2.0,21.0,30.0,51.0,1.0,,10.0,,,,3.0,,,6.0,3.0,,,1.0,0.0,0.0,,,,1.0,,90.0,,,0.0,,,6.5,,,1.0,,3.0,2.0,3.0,,3.0,,29.0,30.0,56.0,1.0,2.0,73.0,4.0,,1.0
2014-15,5583232,38,110,Stoke_City,Home,9104,32318,Marc Wilson,marc-wilson,M,True,,,,,4.0,4.0,,,2.0,,,,,,1.0,1.0,,,,,0.0,0.0,,,2.0,,,19.0,,,0.0,,,6.5,,,,,,,,,,,,4.0,4.0,0.0,,7.0,,,
2014-15,5583232,38,110,Stoke_City,Home,9360,20208,Charlie Adam,charlie-adam,M,False,,,5.0,17.0,19.0,36.0,,1.0,8.0,,,2.0,1.0,,4.0,9.0,6.0,,,2.0,0.0,1.0,,,2.0,1.0,,90.0,2.0,,0.0,,,7.3,,,2.0,,,3.0,7.0,,11.0,,35.0,19.0,47.0,6.0,4.0,78.0,4.0,,1.0
2014-15,5583232,38,110,Stoke_City,Home,9682,20481,Stephen Ireland,stephen-ireland,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583232,38,110,Stoke_City,Home,10468,11735,Steve Sidwell,steve-sidwell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
