season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,substitute.1,totalShots
2011-12,1768174,1,110,Stoke_City,Home,572,3658,Jermaine Pennant,jermaine-pennant,M,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768174,1,110,Stoke_City,Home,709,6769,Salif Alassane Diao,salif-alassane-diao,M,True,,,,,,,
2011-12,1768174,1,110,Stoke_City,Home,900,1679,Rory Delap,rory-delap,M,False,0.0,0.0,71.0,0.0,,,0.0
2011-12,1768174,1,110,Stoke_City,Home,9104,32318,Marc Wilson,marc-wilson,M,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768174,1,110,Stoke_City,Home,9710,5589,Dean Whitehead,dean-whitehead,M,True,0.0,0.0,28.0,0.0,,,0.0
2011-12,1768174,1,110,Stoke_City,Home,9736,2570,Matthew Etherington,matthew-etherington,M,False,0.0,0.0,62.0,0.0,,,0.0
2011-12,1768174,1,110,Stoke_City,Home,10198,14489,Danny Pugh,danny-pugh,M,True,0.0,0.0,19.0,0.0,,,0.0
2011-12,1768174,1,110,Stoke_City,Home,10535,12150,Glenn Whelan,glenn-whelan,M,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768345,2,110,Stoke_City,Away,572,3658,Jermaine Pennant,jermaine-pennant,M,False,0.0,0.0,31.0,0.0,,,0.0
2011-12,1768345,2,110,Stoke_City,Away,9104,32318,Marc Wilson,marc-wilson,M,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768345,2,110,Stoke_City,Away,9710,5589,Dean Whitehead,dean-whitehead,M,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768345,2,110,Stoke_City,Away,9736,2570,Matthew Etherington,matthew-etherington,M,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768345,2,110,Stoke_City,Away,10198,14489,Danny Pugh,danny-pugh,M,True,0.0,0.0,59.0,0.0,,,0.0
2011-12,1768345,2,110,Stoke_City,Away,10535,12150,Glenn Whelan,glenn-whelan,M,False,1.0,0.0,90.0,0.0,,,0.0
2011-12,1768357,3,110,Stoke_City,Away,572,3658,Jermaine Pennant,jermaine-pennant,M,False,0.0,0.0,75.0,0.0,,,0.0
2011-12,1768357,3,110,Stoke_City,Away,647,18074,Tom Soares,tom-soares,M,True,,,,,,,
2011-12,1768357,3,110,Stoke_City,Away,9104,32318,Marc Wilson,marc-wilson,M,False,0.0,0.0,37.0,0.0,,,0.0
2011-12,1768357,3,110,Stoke_City,Away,9710,5589,Dean Whitehead,dean-whitehead,M,False,0.0,0.0,90.0,0.0,,,0.0
2011-12,1768357,3,110,Stoke_City,Away,9736,2570,Matthew Etherington,matthew-etherington,M,False,0.0,0.0,67.0,0.0,,,0.0
2011-12,1768357,3,110,Stoke_City,Away,10198,14489,Danny Pugh,danny-pugh,M,True,0.0,0.0,23.0,0.0,,,0.0
2011-12,1768357,3,110,Stoke_City,Away,10535,12150,Glenn Whelan,glenn-whelan,M,False,0.0,0.0,90.0,0.0,,,0.0
