season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7089880,1,110,Stoke_City,Away,917,3773,Peter Crouch,peter-crouch,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7089880,1,110,Stoke_City,Away,19524,12813,Jonathan Walters,jonathan-walters,F,True,,,,2.0,,2.0,1.0,1.0,2.0,,,,,,,1.0,3.0,1.0,,,1.0,,,,,1.0,,,21.0,,,,,,,,,3.0,,6.6,,,,,,,,,,,3.0,1.0,4.0,0,,9.0,,1.0,,
2016-17,7089880,1,110,Stoke_City,Away,21927,41464,Marko Arnautović,marko-arnautovic,F,False,,,,10.0,8.0,18.0,2.0,,6.0,,,1.0,,,,1.0,8.0,5.0,,,4.0,,,,,1.0,2.0,,90.0,,,,,,,,,10.0,,7.0,,,4.0,,1.0,4.0,,,1.0,1.0,14.0,9.0,23.0,5,2.0,45.0,2.0,1.0,2.0,2.0
2016-17,7089880,1,110,Stoke_City,Away,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,False,,,,1.0,2.0,3.0,5.0,4.0,1.0,,,,,,,1.0,6.0,5.0,,,1.0,,,,,1.0,,,69.0,,,,,,,,,9.0,,6.6,,,,,1.0,,1.0,,,,6.0,3.0,8.0,0,1.0,16.0,2.0,1.0,,1.0
2016-17,7089880,1,110,Stoke_City,Away,25929,40276,Bojan Krkić,bojan-krkic,F,False,,,,20.0,11.0,31.0,1.0,,1.0,,,,1.0,,,1.0,4.0,5.0,,,,,,,,,,,78.0,,,,,,,,,14.0,,6.7,,,1.0,,1.0,4.0,5.0,,,,29.0,13.0,37.0,1,,52.0,1.0,2.0,3.0,
2016-17,7090031,2,110,Stoke_City,Home,917,3773,Peter Crouch,peter-crouch,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090031,2,110,Stoke_City,Home,19524,12813,Jonathan Walters,jonathan-walters,F,True,,,,,4.0,4.0,1.0,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,18.0,,,,,,,,,3.0,,6.6,,,,,,1.0,,,,,2.0,4.0,6.0,0,1.0,10.0,1.0,,1.0,1.0
2016-17,7090031,2,110,Stoke_City,Home,21927,41464,Marko Arnautović,marko-arnautovic,F,False,,,,4.0,5.0,9.0,1.0,1.0,3.0,,,1.0,3.0,,,3.0,10.0,8.0,,,2.0,,,,,,,,88.0,,,,,,,,,19.0,,6.5,,,,,,5.0,2.0,,1.0,1.0,13.0,5.0,16.0,1,1.0,39.0,5.0,2.0,4.0,1.0
2016-17,7090031,2,110,Stoke_City,Home,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,False,1.0,,2.0,6.0,7.0,12.0,10.0,10.0,3.0,,1.0,1.0,1.0,,,1.0,14.0,13.0,,,2.0,,,,,,,,90.0,,,,,,,,,12.0,,6.5,,,1.0,,1.0,,2.0,,2.0,2.0,14.0,9.0,21.0,2,1.0,33.0,1.0,2.0,,1.0
2016-17,7090031,2,110,Stoke_City,Home,25929,40276,Bojan Krkić,bojan-krkic,F,False,,,2.0,17.0,11.0,28.0,1.0,1.0,1.0,,,,2.0,,,,7.0,5.0,,,2.0,,1.0,,,,,,90.0,2.0,,,,,,,,8.0,,7.2,,,,,1.0,4.0,,,2.0,,21.0,11.0,32.0,2,1.0,44.0,2.0,1.0,2.0,
