season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2015-16,6768272,28,110,Stoke_City,Home,25929,40276,Bojan Krkić,bojan-krkic,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768272,28,110,Stoke_City,Home,69418,61316,Joselu,joselu,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768275,29,110,Stoke_City,Away,917,3773,Peter Crouch,peter-crouch,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768275,29,110,Stoke_City,Away,19524,12813,Jonathan Walters,jonathan-walters,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768275,29,110,Stoke_City,Away,21927,41464,Marko Arnautović,marko-arnautovic,F,False,,,3.0,24.0,10.0,34.0,1.0,,6.0,,1.0,1.0,,,,1.0,3.0,2.0,,1.0,,,,,,1.0,,,89.0,1.0,,,,,,6.4,,,1.0,,,3.0,2.0,,4.0,3.0,34.0,11.0,43.0,3,,54.0,1.0,,2.0,
2015-16,6768275,29,110,Stoke_City,Away,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,False,,,,8.0,3.0,11.0,3.0,5.0,2.0,1.0,1.0,,,,,1.0,4.0,12.0,,,1.0,,1.0,,,,2.0,,86.0,1.0,,,,,,8.0,,,2.0,,1.0,3.0,,,2.0,,15.0,3.0,18.0,3,2.0,32.0,,2.0,3.0,
2015-16,6768275,29,110,Stoke_City,Away,25929,40276,Bojan Krkić,bojan-krkic,F,True,,,1.0,7.0,2.0,9.0,,,1.0,,,,1.0,,,1.0,2.0,2.0,,,1.0,,,,,,1.0,,15.0,1.0,,,,,,6.8,,,,,,1.0,,,1.0,,11.0,2.0,13.0,1,,18.0,1.0,1.0,1.0,
2015-16,6768275,29,110,Stoke_City,Away,69418,61316,Joselu,joselu,F,True,,,,3.0,,3.0,1.0,2.0,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,4.0,,,,,,,6.6,,,,,,,,,,,4.0,,4.0,1,,6.0,1.0,,,
2015-16,6768285,30,110,Stoke_City,Home,917,3773,Peter Crouch,peter-crouch,F,True,,,,2.0,,2.0,4.0,5.0,,,,,1.0,,,,6.0,5.0,,,1.0,,,,,,,,12.0,,,,,,,6.5,,,,,,,,,,,6.0,,6.0,0,,7.0,1.0,,,
2015-16,6768285,30,110,Stoke_City,Home,19524,12813,Jonathan Walters,jonathan-walters,F,True,,,,,,,2.0,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2015-16,6768285,30,110,Stoke_City,Home,21927,41464,Marko Arnautović,marko-arnautovic,F,False,,,2.0,15.0,4.0,19.0,,,4.0,,,,,,,2.0,6.0,5.0,,,3.0,,1.0,,,,1.0,,90.0,2.0,,,,,,7.3,,,1.0,,,4.0,3.0,,2.0,,23.0,6.0,26.0,3,2.0,48.0,4.0,,3.0,
2015-16,6768285,30,110,Stoke_City,Home,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,False,,,,10.0,1.0,11.0,5.0,5.0,3.0,,1.0,1.0,,,,1.0,6.0,8.0,,,,,,,,,,,90.0,,,,,,,6.6,,,1.0,,,1.0,,,,,18.0,2.0,20.0,2,1.0,28.0,,1.0,1.0,
2015-16,6768285,30,110,Stoke_City,Home,25929,40276,Bojan Krkić,bojan-krkic,F,True,,,1.0,17.0,6.0,23.0,1.0,1.0,2.0,,,1.0,1.0,,,,6.0,7.0,,,,,,,,,,,59.0,,,,,,,6.6,,,,,,6.0,1.0,,1.0,,21.0,6.0,26.0,1,3.0,42.0,3.0,1.0,2.0,
2015-16,6768285,30,110,Stoke_City,Home,69418,61316,Joselu,joselu,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768307,31,110,Stoke_City,Away,917,3773,Peter Crouch,peter-crouch,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768307,31,110,Stoke_City,Away,19524,12813,Jonathan Walters,jonathan-walters,F,False,,,4.0,18.0,6.0,24.0,8.0,5.0,11.0,1.0,,,,,,1.0,13.0,6.0,,,2.0,1.0,1.0,,,1.0,2.0,,90.0,1.0,,,,,,7.6,,,,,5.0,2.0,4.0,,6.0,1.0,33.0,6.0,35.0,1,,55.0,2.0,1.0,,
2015-16,6768307,31,110,Stoke_City,Away,21927,41464,Marko Arnautović,marko-arnautovic,F,False,,,1.0,12.0,5.0,17.0,,,1.0,,1.0,1.0,1.0,,,2.0,8.0,7.0,,,4.0,,,,,,1.0,,84.0,1.0,,,,,,6.5,,,1.0,,,2.0,2.0,,2.0,3.0,17.0,5.0,20.0,3,3.0,42.0,2.0,3.0,1.0,
2015-16,6768307,31,110,Stoke_City,Away,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,True,,,,1.0,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,6.0,,,,,,,6.4,,,,,1.0,1.0,,,,,1.0,,1.0,0,,7.0,2.0,,,
2015-16,6768307,31,110,Stoke_City,Away,25929,40276,Bojan Krkić,bojan-krkic,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768307,31,110,Stoke_City,Away,69418,61316,Joselu,joselu,F,False,,,1.0,11.0,11.0,22.0,2.0,6.0,5.0,,,,2.0,,,1.0,7.0,12.0,,,,,1.0,,,1.0,,,90.0,3.0,,,,,,7.7,,,,,2.0,2.0,2.0,,1.0,,20.0,17.0,35.0,3,5.0,59.0,3.0,1.0,,
2015-16,6768318,32,110,Stoke_City,Home,917,3773,Peter Crouch,peter-crouch,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768318,32,110,Stoke_City,Home,21927,41464,Marko Arnautović,marko-arnautovic,F,False,3.0,,1.0,21.0,5.0,23.0,,,8.0,1.0,,1.0,,,,,4.0,1.0,,,2.0,1.0,,,,,3.0,,90.0,,,,,,,7.2,,,1.0,,1.0,2.0,4.0,,1.0,2.0,27.0,5.0,28.0,2,1.0,43.0,,,,
2015-16,6768318,32,110,Stoke_City,Home,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,True,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,16.0,,,,,,,6.6,,,,,2.0,,,,,,1.0,,1.0,0,1.0,4.0,,,,
2015-16,6768318,32,110,Stoke_City,Home,25929,40276,Bojan Krkić,bojan-krkic,F,False,,,1.0,24.0,7.0,31.0,,,2.0,,,,2.0,,,,4.0,3.0,,,,,1.0,,,1.0,1.0,,74.0,1.0,,,,,,7.1,,,,,,4.0,1.0,,2.0,,33.0,7.0,39.0,1,1.0,51.0,1.0,,2.0,
2015-16,6768318,32,110,Stoke_City,Home,69418,61316,Joselu,joselu,F,False,,,1.0,16.0,5.0,21.0,3.0,6.0,,,1.0,,,,,1.0,4.0,9.0,,,,,,,,,,,90.0,2.0,,,,,,6.9,,,2.0,,,1.0,,,2.0,3.0,26.0,9.0,35.0,4,,46.0,2.0,2.0,1.0,
2015-16,6768318,32,110,Stoke_City,Home,286161,,Mohamed Cholay,mohamed-cholay,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768326,33,110,Stoke_City,Away,917,3773,Peter Crouch,peter-crouch,F,False,,,,12.0,1.0,13.0,2.0,6.0,3.0,,,2.0,,,,2.0,8.0,7.0,,,4.0,,,,,,1.0,,90.0,,,,,,,6.4,,,,,,,,,,3.0,20.0,2.0,22.0,2,,31.0,3.0,1.0,,
2015-16,6768326,33,110,Stoke_City,Away,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,True,1.0,,,3.0,2.0,4.0,,,2.0,,,,1.0,,,,1.0,3.0,,,,,,,,,1.0,,19.0,,,,,,,6.8,,,,,,1.0,1.0,,1.0,,4.0,3.0,6.0,0,1.0,11.0,1.0,1.0,1.0,
2015-16,6768326,33,110,Stoke_City,Away,25929,40276,Bojan Krkić,bojan-krkic,F,False,,,,15.0,16.0,31.0,,,5.0,,,,,,,1.0,2.0,2.0,,,,,1.0,,,1.0,1.0,,71.0,1.0,,,,,,7.1,,,1.0,,,3.0,,,,,20.0,16.0,36.0,2,,44.0,,,2.0,
2015-16,6768326,33,110,Stoke_City,Away,69418,61316,Joselu,joselu,F,True,,,,7.0,,7.0,,,,,,,2.0,,,1.0,3.0,2.0,,,,,,,,,,,19.0,,,,,,,6.5,,,,,1.0,,,,,,7.0,,7.0,0,2.0,11.0,,,,
2015-16,6768367,34,110,Stoke_City,Home,917,3773,Peter Crouch,peter-crouch,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768367,34,110,Stoke_City,Home,21927,41464,Marko Arnautović,marko-arnautovic,F,False,1.0,,,10.0,7.0,16.0,,,2.0,,,1.0,1.0,,,2.0,6.0,7.0,,,1.0,,,,,1.0,1.0,,90.0,1.0,,,,,,7.0,,,1.0,,3.0,4.0,5.0,,1.0,,20.0,9.0,24.0,3,3.0,50.0,2.0,2.0,2.0,
2015-16,6768367,34,110,Stoke_City,Home,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768367,34,110,Stoke_City,Home,25929,40276,Bojan Krkić,bojan-krkic,F,False,,,2.0,11.0,8.0,19.0,2.0,,7.0,,,,1.0,,,,7.0,7.0,,,1.0,,,,,,1.0,,90.0,,,,,,,6.7,,,1.0,,,5.0,2.0,,5.0,,20.0,9.0,27.0,1,4.0,46.0,2.0,1.0,2.0,
2015-16,6768367,34,110,Stoke_City,Home,69418,61316,Joselu,joselu,F,True,,,,8.0,4.0,12.0,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,1.0,,,,,,1.0,,45.0,1.0,,,,,,6.6,,,1.0,,,1.0,1.0,,,,11.0,4.0,14.0,2,,20.0,,,1.0,
2015-16,6768340,35,110,Stoke_City,Away,917,3773,Peter Crouch,peter-crouch,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768340,35,110,Stoke_City,Away,21927,41464,Marko Arnautović,marko-arnautovic,F,False,,,1.0,13.0,8.0,21.0,1.0,3.0,6.0,2.0,,,1.0,,,1.0,8.0,15.0,,,,,,,,,3.0,,75.0,1.0,,,,,,7.7,,,,,,14.0,,,3.0,,18.0,11.0,29.0,1,3.0,53.0,2.0,,9.0,
2015-16,6768340,35,110,Stoke_City,Away,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,False,,,,7.0,5.0,12.0,2.0,2.0,5.0,,,1.0,,,,,4.0,6.0,,,1.0,,,,,1.0,,,90.0,,,,,,,6.6,,,1.0,,,2.0,1.0,,,1.0,12.0,6.0,17.0,2,2.0,31.0,3.0,1.0,1.0,
2015-16,6768340,35,110,Stoke_City,Away,25929,40276,Bojan Krkić,bojan-krkic,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768340,35,110,Stoke_City,Away,69418,61316,Joselu,joselu,F,False,,,,12.0,13.0,25.0,3.0,7.0,5.0,,2.0,,1.0,,,2.0,7.0,7.0,,,1.0,,,,,1.0,,,90.0,,,,,,,6.0,,,2.0,,,,,,,,22.0,15.0,37.0,2,,45.0,3.0,,,
2015-16,6768340,35,110,Stoke_City,Away,286161,,Mohamed Cholay,mohamed-cholay,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768387,36,110,Stoke_City,Home,917,3773,Peter Crouch,peter-crouch,F,False,,,,11.0,5.0,16.0,7.0,13.0,3.0,,,1.0,,,,1.0,9.0,15.0,,,,1.0,,,,1.0,1.0,,90.0,1.0,,,,,,7.5,,,1.0,,2.0,2.0,,,,,27.0,6.0,33.0,3,,45.0,1.0,2.0,1.0,
2015-16,6768387,36,110,Stoke_City,Home,19524,12813,Jonathan Walters,jonathan-walters,F,True,,,1.0,2.0,2.0,4.0,,2.0,1.0,,,,1.0,,,2.0,4.0,3.0,,,,,,,,,1.0,,34.0,,,,,,,6.6,,,,,,1.0,,,1.0,,5.0,2.0,7.0,0,1.0,15.0,1.0,,,
2015-16,6768387,36,110,Stoke_City,Home,21927,41464,Marko Arnautović,marko-arnautovic,F,False,1.0,,,8.0,3.0,10.0,3.0,,2.0,,,1.0,,,,,3.0,7.0,,,,,1.0,,,,2.0,,56.0,1.0,,,,,,8.0,,,1.0,,,5.0,2.0,,,1.0,12.0,4.0,14.0,3,1.0,27.0,,1.0,5.0,
2015-16,6768387,36,110,Stoke_City,Home,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,True,,,,1.0,2.0,3.0,,,2.0,,,,,,,,2.0,,,,1.0,,,,,,,,12.0,,,,,,,6.3,,,,,1.0,1.0,,,1.0,,1.0,4.0,5.0,0,,7.0,,,,
2015-16,6768387,36,110,Stoke_City,Home,25929,40276,Bojan Krkić,bojan-krkic,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768387,36,110,Stoke_City,Home,69418,61316,Joselu,joselu,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768380,37,110,Stoke_City,Away,917,3773,Peter Crouch,peter-crouch,F,False,,,,7.0,2.0,9.0,4.0,10.0,2.0,,,,2.0,,,1.0,10.0,14.0,,,3.0,,,,,,1.0,,90.0,1.0,,,,,,7.0,,,,,4.0,1.0,,,,1.0,15.0,6.0,21.0,1,3.0,35.0,1.0,,1.0,
2015-16,6768380,37,110,Stoke_City,Away,19524,12813,Jonathan Walters,jonathan-walters,F,True,,,,2.0,,2.0,,1.0,,,,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,25.0,,,,,,,6.4,,,1.0,,1.0,,2.0,,,1.0,4.0,,2.0,1,,7.0,,,,
2015-16,6768380,37,110,Stoke_City,Away,21927,41464,Marko Arnautović,marko-arnautovic,F,False,,,2.0,10.0,9.0,19.0,1.0,,8.0,,1.0,,,,,,1.0,4.0,,,1.0,1.0,,,,,1.0,,90.0,,,,,,,7.5,,,3.0,,,3.0,,,4.0,,16.0,12.0,28.0,3,1.0,38.0,,,3.0,
2015-16,6768380,37,110,Stoke_City,Away,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768380,37,110,Stoke_City,Away,25929,40276,Bojan Krkić,bojan-krkic,F,True,,,1.0,3.0,,3.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,15.0,,,,,,,6.5,,,,,,1.0,,,1.0,,5.0,1.0,6.0,0,,7.0,,,,
2015-16,6768380,37,110,Stoke_City,Away,69418,61316,Joselu,joselu,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768360,38,110,Stoke_City,Home,917,3773,Peter Crouch,peter-crouch,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768360,38,110,Stoke_City,Home,19524,12813,Jonathan Walters,jonathan-walters,F,False,,,,10.0,4.0,14.0,4.0,5.0,3.0,,,,1.0,,,,6.0,6.0,,,,,,,,,2.0,,90.0,,2.0,,,,,6.6,,,,,1.0,1.0,2.0,,,4.0,20.0,4.0,22.0,0,,34.0,1.0,2.0,,
2015-16,6768360,38,110,Stoke_City,Home,21927,41464,Marko Arnautović,marko-arnautovic,F,False,1.0,,,9.0,7.0,15.0,,,8.0,,,,,,,1.0,3.0,7.0,,,,,,,,,,,90.0,,,,,,,7.2,,,,,1.0,5.0,2.0,,,1.0,14.0,9.0,21.0,0,2.0,44.0,6.0,2.0,3.0,
2015-16,6768360,38,110,Stoke_City,Home,22481,61858,Mame Biram Diouf,mame-biram-diouf,F,True,,,,2.0,,2.0,1.0,2.0,1.0,,,,1.0,,,,2.0,3.0,,,,,1.0,,,,,,16.0,1.0,,,,,,7.3,,,,,3.0,,,,,,4.0,1.0,5.0,1,,10.0,,1.0,,
2015-16,6768360,38,110,Stoke_City,Home,25929,40276,Bojan Krkić,bojan-krkic,F,False,,,2.0,14.0,14.0,28.0,,,2.0,,,,,,,,1.0,6.0,,,,,,,,,,,78.0,,,,,,,7.4,,,2.0,,,5.0,1.0,,3.0,,19.0,14.0,32.0,2,1.0,46.0,,1.0,4.0,
2015-16,6768360,38,110,Stoke_City,Home,69418,61316,Joselu,joselu,F,False,,,,8.0,,8.0,3.0,3.0,1.0,,,,,,,1.0,5.0,5.0,,,1.0,,,,,,,,74.0,,,,,,,6.6,,,,,1.0,1.0,,,,1.0,11.0,1.0,12.0,0,1.0,22.0,3.0,1.0,1.0,
