season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436879,1,94,Brentford,Home,137774,51927,Ben Mee,ben-mee,D,True,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,1.318e-05,,,,0.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,2.0,,1.0,1.0,2.0,0,,2.0,,,,
2024-25,12436879,1,94,Brentford,Home,576384,191866,Kristoffer Ajer,kristoffer-ajer,D,False,,,2.0,9.0,16.0,25.0,2.0,1.0,2.0,,1.0,,,,,,2.0,2.0,,,0.00477794,0.2772,0.824,,0.0,,,,,1.0,,,90.0,1.0,,,,,,,12.0,,6.5,,,,,,1.0,,,5.0,,14.0,21.0,35.0,1,,44.0,2.0,,1.0,
2024-25,12436879,1,94,Brentford,Home,826057,226956,Mads Roerslev,mads-roerslev,D,False,,,4.0,10.0,19.0,29.0,,,3.0,,,,,,,4.0,4.0,2.0,,,0.00436489,,,,0.0,,,,,1.0,,,90.0,,,,,,,,14.0,,6.5,,,,,2.0,,1.0,,6.0,,15.0,23.0,37.0,0,,55.0,1.0,2.0,,
2024-25,12436879,1,94,Brentford,Home,855864,231065,Ethan Pinnock,ethan-pinnock,D,False,,,2.0,5.0,29.0,34.0,2.0,5.0,4.0,,,,1.0,,,1.0,6.0,7.0,,,0.00102101,0.0093,0.229,,0.0,,,,,1.0,,,90.0,1.0,1.0,1.0,,,,,11.0,,6.6,,,,,5.0,2.0,,,4.0,,9.0,33.0,42.0,1,2.0,59.0,,,,
2024-25,12436879,1,94,Brentford,Home,958916,432830,Nathan Collins,nathan-collins,D,False,,,,8.0,38.0,46.0,1.0,2.0,8.0,,,,1.0,,,1.0,3.0,8.0,,,0.00317892,0.2214,0.7491,,0.0,,,,,,,,90.0,1.0,2.0,,,,,,7.0,,7.3,,,,,6.0,,,,3.0,,14.0,38.0,52.0,1,5.0,69.0,,1.0,,2.0
2024-25,12436879,1,94,Brentford,Home,972421,249231,Keane Lewis-Potter,keane-lewis-potter,D,True,,,,2.0,,2.0,,1.0,,,,,,,,1.0,1.0,2.0,,,0.00086652,,,,0.0,,,,,,,,16.0,,,,,,,,4.0,,6.6,,,,,,,,,,,3.0,1.0,4.0,0,1.0,7.0,1.0,,,1.0
2024-25,12436896,2,94,Brentford,Away,137774,51927,Ben Mee,ben-mee,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436896,2,94,Brentford,Away,576384,191866,Kristoffer Ajer,kristoffer-ajer,D,False,,,,14.0,12.0,26.0,,2.0,3.0,,,,2.0,,,1.0,5.0,3.0,,,0.0208958,,,1.0,0.0,,,,,,1.0,,90.0,,,,,,,,13.0,,6.1,,,,,3.0,1.0,,,1.0,,21.0,13.0,34.0,0,1.0,52.0,3.0,,,
2024-25,12436896,2,94,Brentford,Away,826057,226956,Mads Roerslev,mads-roerslev,D,False,,,1.0,10.0,20.0,30.0,,,5.0,,,,1.0,,,1.0,5.0,2.0,,,0.00497064,0.005,,,0.0,,,,,,,,90.0,,,,,,,,14.0,,6.0,,,1.0,,2.0,4.0,1.0,,3.0,,13.0,26.0,38.0,1,1.0,57.0,1.0,,1.0,1.0
2024-25,12436896,2,94,Brentford,Away,855864,231065,Ethan Pinnock,ethan-pinnock,D,False,,,1.0,1.0,33.0,34.0,3.0,1.0,5.0,,,,1.0,,,,4.0,2.0,,,0.00038442,,,,0.0,,,,,2.0,,,90.0,,1.0,,,,,,5.0,,6.7,,,,,2.0,,,,2.0,,1.0,38.0,39.0,0,1.0,45.0,,,,1.0
