season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896998,1,36,Brighton_and_Hove_Albion,Home,268903,115382,Neal Maupay,neal-maupay,F,False,,,,5.0,5.0,10.0,3.0,,1.0,,1.0,,,,,1.0,4.0,1.0,,,,,,,,1.0,,,90.0,,,,,,,,5.0,,6.2,,,1.0,,,1.0,,,,9.0,5.0,13.0,1,,18.0,,1.0,,
2020-21,8896998,1,36,Brighton_and_Hove_Albion,Home,301288,109345,Solly March,solly-march,M,False,1.0,,5.0,25.0,15.0,39.0,1.0,,4.0,,,1.0,,,,,5.0,6.0,,,2.0,,,,,2.0,1.0,,90.0,,,,,,,,19.0,,7.0,,,,1.0,5.0,6.0,,8.0,,37.0,17.0,48.0,1,2.0,80.0,2.0,1.0,3.0,
2020-21,8896998,1,36,Brighton_and_Hove_Albion,Home,331837,165210,Alireza Jahanbakhsh,alireza-jahanbakhsh,F,True,,,,4.0,2.0,6.0,,,,,,,,,,,,1.0,,,,,,,,,,,11.0,,,,,,,,4.0,,6.6,,,,,,1.0,,,,8.0,2.0,9.0,0,1.0,13.0,,,,
2020-21,8896998,1,36,Brighton_and_Hove_Albion,Home,844842,227127,Yves Bissouma,yves-bissouma,M,False,,,8.0,25.0,21.0,46.0,1.0,2.0,8.0,,,,1.0,,,,6.0,7.0,,,2.0,,,,,3.0,,,90.0,,,,,,,,14.0,,6.9,,,2.0,1.0,2.0,,,11.0,,34.0,23.0,57.0,2,3.0,71.0,1.0,2.0,,3.0
2020-21,8896998,1,36,Brighton_and_Hove_Albion,Home,846036,198869,Ben White,ben-white,D,False,,,1.0,14.0,25.0,39.0,1.0,3.0,4.0,,,,1.0,,,,3.0,6.0,,,1.0,,,,,,,,79.0,,1.0,,,,,,10.0,,6.3,,,,,1.0,,,6.0,,19.0,29.0,48.0,0,2.0,56.0,,,1.0,2.0
2020-21,8896998,1,36,Brighton_and_Hove_Albion,Home,871822,235382,Steven Alzate,steven-alzate,M,False,,,5.0,20.0,8.0,28.0,,,4.0,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,2.0,,79.0,1.0,,,,,,,7.0,,6.8,,,,1.0,2.0,,,5.0,,24.0,10.0,34.0,2,,42.0,,,1.0,
2020-21,8896998,1,36,Brighton_and_Hove_Albion,Home,895579,233425,Aaron Connolly,aaron-connolly,F,True,,,,2.0,,2.0,1.0,,,,,1.0,,,,1.0,4.0,,,,,,,,,,,,45.0,1.0,,,,,,,4.0,,6.4,,,1.0,,2.0,,,,,2.0,,2.0,3,,12.0,1.0,,,
2020-21,8896998,1,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,False,1.0,,,16.0,14.0,29.0,,1.0,5.0,1.0,,1.0,1.0,,,1.0,4.0,7.0,,,1.0,1.0,,,,3.0,2.0,,90.0,,,,,,,,27.0,,7.2,,,,1.0,3.0,3.0,,3.0,,28.0,20.0,45.0,1,3.0,81.0,2.0,1.0,2.0,2.0
2020-21,8896922,2,36,Brighton_and_Hove_Albion,Away,17054,39155,Adam Lallana,adam-lallana,M,True,,,,8.0,4.0,12.0,,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,12.0,,,,,,,,2.0,,6.6,,,,3.0,1.0,,,,,9.0,4.0,13.0,0,,19.0,,,,
2020-21,8896922,2,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896922,2,36,Brighton_and_Hove_Albion,Away,48480,60307,Pascal Groß,pascal-gro,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896922,2,36,Brighton_and_Hove_Albion,Away,99090,78916,Dan Burn,dan-burn,D,True,,,1.0,8.0,6.0,14.0,,3.0,2.0,,,,,,,,,3.0,,,,,,,,2.0,,,32.0,,,,,,,,4.0,,6.7,,,,,,,,2.0,,12.0,6.0,18.0,0,,20.0,,,,
2020-21,8896922,2,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,10.0,10.0,34.0,44.0,3.0,2.0,6.0,,,,,,,,5.0,3.0,,,2.0,,,,,,,,90.0,,1.0,,,,,,7.0,,7.3,,,,7.0,,,,13.0,,15.0,35.0,50.0,0,,62.0,1.0,1.0,,
2020-21,8896922,2,36,Brighton_and_Hove_Albion,Away,134029,131897,Mathew Ryan,mathew-ryan,G,False,,,6.0,3.0,19.0,22.0,,,9.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,,12.0,1.0,7.0,,,,2.0,,,,18.0,,10.0,24.0,34.0,0,,46.0,,,,
2020-21,8896922,2,36,Brighton_and_Hove_Albion,Away,135666,116216,Leandro Trossard,leandro-trossard,F,False,1.0,,2.0,11.0,3.0,13.0,,,6.0,1.0,,,,,,1.0,4.0,2.0,,,3.0,1.0,,,1.0,2.0,3.0,,90.0,1.0,,,,,,,18.0,,7.8,,,2.0,,,5.0,,5.0,,24.0,4.0,23.0,3,1.0,41.0,2.0,1.0,,
2020-21,8896922,2,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,False,,,1.0,15.0,29.0,44.0,1.0,2.0,1.0,,,,,,,,2.0,3.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,12.0,,6.8,,,,3.0,,,,7.0,,23.0,33.0,56.0,0,,62.0,,1.0,,
2020-21,8896922,2,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896922,2,36,Brighton_and_Hove_Albion,Away,268903,115382,Neal Maupay,neal-maupay,F,False,,,2.0,14.0,10.0,24.0,4.0,,3.0,,,,1.0,,,1.0,6.0,3.0,,,,1.0,2.0,,,,1.0,,90.0,3.0,,,,,,,8.0,,8.9,,,1.0,1.0,,,,3.0,,18.0,11.0,29.0,4,1.0,41.0,2.0,2.0,,
2020-21,8896922,2,36,Brighton_and_Hove_Albion,Away,301288,109345,Solly March,solly-march,M,False,,,1.0,15.0,15.0,30.0,,1.0,3.0,,,,,,,,1.0,4.0,,,,,,,,,1.0,,78.0,,,,,,,,14.0,,6.9,,,,,1.0,2.0,,6.0,,22.0,18.0,38.0,0,3.0,54.0,1.0,,,1.0
2020-21,8896922,2,36,Brighton_and_Hove_Albion,Away,331837,165210,Alireza Jahanbakhsh,alireza-jahanbakhsh,F,True,,,,2.0,1.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,1,,4.0,,,,
2020-21,8896922,2,36,Brighton_and_Hove_Albion,Away,828571,209362,Bernardo,bernardo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896922,2,36,Brighton_and_Hove_Albion,Away,844842,227127,Yves Bissouma,yves-bissouma,M,False,,,7.0,25.0,21.0,46.0,1.0,2.0,10.0,,,,,,,1.0,4.0,5.0,,,1.0,,,,,,,,89.0,,,,,,,,9.0,,6.7,,,2.0,1.0,1.0,,,10.0,,26.0,24.0,50.0,2,1.0,65.0,2.0,2.0,,1.0
2020-21,8896922,2,36,Brighton_and_Hove_Albion,Away,846036,198869,Ben White,ben-white,D,False,,,3.0,19.0,19.0,38.0,2.0,1.0,1.0,,,,,,,,2.0,2.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,17.0,,7.0,,,,2.0,,1.0,,8.0,,26.0,28.0,53.0,0,,64.0,,1.0,,
2020-21,8896922,2,36,Brighton_and_Hove_Albion,Away,871822,235382,Steven Alzate,steven-alzate,M,False,,,5.0,27.0,16.0,43.0,3.0,,5.0,,,,1.0,,,2.0,10.0,2.0,,,4.0,,,,,,1.0,,90.0,,,,,,,,3.0,,6.6,,,,1.0,1.0,,,5.0,,28.0,16.0,44.0,0,1.0,54.0,,,1.0,1.0
2020-21,8896922,2,36,Brighton_and_Hove_Albion,Away,895579,233425,Aaron Connolly,aaron-connolly,F,False,,,,8.0,2.0,10.0,5.0,2.0,2.0,,,,,,,,7.0,7.0,,,1.0,,1.0,,,,1.0,,89.0,1.0,,,,,,,6.0,,7.5,,,1.0,,2.0,,,1.0,2.0,10.0,3.0,13.0,2,1.0,25.0,2.0,3.0,1.0,
2020-21,8896922,2,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,False,,,1.0,5.0,10.0,15.0,2.0,1.0,3.0,,,,,,,,5.0,5.0,,,2.0,,,,,4.0,,,58.0,1.0,,,,,,1.0,10.0,,7.3,,,,,1.0,1.0,,2.0,,10.0,11.0,20.0,1,,41.0,1.0,4.0,,
2020-21,8896929,3,36,Brighton_and_Hove_Albion,Home,17054,39155,Adam Lallana,adam-lallana,M,False,,,3.0,15.0,15.0,30.0,2.0,1.0,3.0,,,,5.0,,,1.0,11.0,2.0,,,4.0,,,,,3.0,,,74.0,,,,,,,,7.0,,6.1,,,,,,1.0,,4.0,,20.0,15.0,34.0,0,,44.0,1.0,1.0,,
2020-21,8896929,3,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896929,3,36,Brighton_and_Hove_Albion,Home,48480,60307,Pascal Groß,pascal-gro,M,True,1.0,,3.0,15.0,1.0,15.0,1.0,1.0,2.0,,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,16.0,,,,,,,,4.0,,6.8,,,,,,4.0,,3.0,,18.0,2.0,16.0,1,,21.0,,,,
2020-21,8896929,3,36,Brighton_and_Hove_Albion,Home,99090,78916,Dan Burn,dan-burn,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896929,3,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,2.0,9.0,50.0,59.0,2.0,2.0,7.0,,,,1.0,,,,4.0,3.0,,,1.0,,,,,1.0,,,90.0,,,1.0,,,,,6.0,,6.0,,,,1.0,,,,5.0,,14.0,51.0,65.0,0,,72.0,,1.0,,
2020-21,8896929,3,36,Brighton_and_Hove_Albion,Home,134029,131897,Mathew Ryan,mathew-ryan,G,False,,,4.0,2.0,27.0,29.0,,,2.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,1.0,,,9.0,,5.8,,1.0,,,,,,13.0,,7.0,31.0,38.0,0,,41.0,,,,
2020-21,8896929,3,36,Brighton_and_Hove_Albion,Home,135666,116216,Leandro Trossard,leandro-trossard,F,False,,,4.0,20.0,6.0,26.0,1.0,,1.0,,2.0,,1.0,,,1.0,5.0,2.0,,,1.0,,,,3.0,,2.0,,90.0,1.0,,,,,,,17.0,,6.6,,,3.0,,3.0,5.0,,7.0,,33.0,7.0,35.0,4,,51.0,,,2.0,
2020-21,8896929,3,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,False,,,5.0,7.0,35.0,42.0,,1.0,5.0,,,,,,,,,3.0,,,,,,,1.0,2.0,,,90.0,1.0,,,,,,,11.0,,6.7,,,,1.0,,,,9.0,,11.0,40.0,51.0,1,1.0,60.0,2.0,1.0,,
2020-21,8896929,3,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896929,3,36,Brighton_and_Hove_Albion,Home,268903,115382,Neal Maupay,neal-maupay,F,False,1.0,,2.0,12.0,11.0,22.0,2.0,3.0,5.0,1.0,,1.0,,,,2.0,5.0,8.0,,,1.0,,1.0,,,,3.0,,90.0,2.0,,,1.0,,,,18.0,,7.7,,,1.0,,4.0,2.0,,2.0,,23.0,12.0,33.0,4,,54.0,3.0,2.0,3.0,
2020-21,8896929,3,36,Brighton_and_Hove_Albion,Home,301288,109345,Solly March,solly-march,M,False,1.0,,3.0,22.0,15.0,36.0,,,9.0,,1.0,1.0,,,,2.0,4.0,14.0,,,1.0,,1.0,,1.0,2.0,1.0,,90.0,1.0,,,,,,,22.0,,8.2,,,3.0,,8.0,11.0,,9.0,,40.0,16.0,45.0,5,4.0,93.0,,3.0,7.0,2.0
2020-21,8896929,3,36,Brighton_and_Hove_Albion,Home,331837,165210,Alireza Jahanbakhsh,alireza-jahanbakhsh,F,True,2.0,,1.0,14.0,1.0,13.0,,,,2.0,,1.0,2.0,,,,2.0,1.0,,,,1.0,,,,,2.0,,15.0,,,,,,,,2.0,,7.5,,,,,1.0,3.0,,1.0,,16.0,1.0,14.0,1,,20.0,,,1.0,
2020-21,8896929,3,36,Brighton_and_Hove_Albion,Home,828571,209362,Bernardo,bernardo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896929,3,36,Brighton_and_Hove_Albion,Home,846036,198869,Ben White,ben-white,D,False,1.0,,2.0,23.0,37.0,59.0,,2.0,4.0,,,,3.0,,,,4.0,5.0,,,1.0,,,,,2.0,1.0,1.0,90.0,,1.0,,,,,,6.0,,6.4,,,,1.0,1.0,1.0,,5.0,,26.0,40.0,65.0,0,2.0,74.0,,,1.0,1.0
2020-21,8896929,3,36,Brighton_and_Hove_Albion,Home,856718,220738,Jayson Molumby,jayson-molumby,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896929,3,36,Brighton_and_Hove_Albion,Home,871822,235382,Steven Alzate,steven-alzate,M,False,,,1.0,26.0,21.0,47.0,,,12.0,1.0,,,1.0,,,1.0,10.0,10.0,,,6.0,,,,,2.0,3.0,,90.0,,,,,,,,8.0,,7.3,,,1.0,,6.0,,,2.0,,28.0,23.0,51.0,1,4.0,70.0,1.0,2.0,4.0,4.0
2020-21,8896929,3,36,Brighton_and_Hove_Albion,Home,895579,233425,Aaron Connolly,aaron-connolly,F,False,,,,5.0,1.0,6.0,3.0,,1.0,,,,1.0,,,2.0,7.0,1.0,,,1.0,,,,,,1.0,,75.0,,,,,,,,7.0,,6.4,,,1.0,,,,,,1.0,5.0,2.0,7.0,1,,16.0,4.0,1.0,,
2020-21,8896929,3,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,False,,,1.0,15.0,14.0,29.0,,,6.0,,,,,,,,3.0,8.0,,1.0,2.0,,,,,2.0,,,90.0,,1.0,,,,,1.0,9.0,,7.1,,,,1.0,3.0,2.0,,2.0,,20.0,16.0,34.0,0,1.0,60.0,1.0,5.0,2.0,
2020-21,8896893,4,36,Brighton_and_Hove_Albion,Away,17054,39155,Adam Lallana,adam-lallana,M,True,,,,13.0,3.0,16.0,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,24.0,,,,,,,,6.0,,6.6,,,,,1.0,1.0,,,,17.0,4.0,20.0,0,,24.0,1.0,,1.0,
2020-21,8896893,4,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896893,4,36,Brighton_and_Hove_Albion,Away,48480,60307,Pascal Groß,pascal-gro,M,True,,,2.0,15.0,2.0,17.0,,,2.0,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,1.0,,6.7,,,,,,1.0,,2.0,,16.0,2.0,17.0,0,,18.0,,,,
2020-21,8896893,4,36,Brighton_and_Hove_Albion,Away,99090,78916,Dan Burn,dan-burn,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896893,4,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,1.0,20.0,38.0,58.0,1.0,1.0,2.0,,,,,,,,1.0,3.0,,,,,,,,1.0,,,90.0,,,,,,,,7.0,,6.2,,,1.0,6.0,,,,5.0,,25.0,39.0,64.0,1,,76.0,1.0,2.0,,
2020-21,8896893,4,36,Brighton_and_Hove_Albion,Away,134029,131897,Mathew Ryan,mathew-ryan,G,False,,,4.0,,19.0,19.0,,,5.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,2.0,,5.8,,2.0,,,,,,6.0,,,21.0,21.0,0,,28.0,,,,
2020-21,8896893,4,36,Brighton_and_Hove_Albion,Away,135666,116216,Leandro Trossard,leandro-trossard,F,False,,,3.0,31.0,4.0,35.0,,,6.0,,,1.0,1.0,,,2.0,3.0,1.0,1.0,,,,,,,,1.0,,90.0,1.0,,,,,,,13.0,,6.5,,,2.0,,1.0,,,3.0,,38.0,7.0,45.0,4,,55.0,,,1.0,
2020-21,8896893,4,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,False,,,1.0,37.0,27.0,64.0,2.0,1.0,5.0,,,1.0,,,,1.0,4.0,2.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,16.0,,5.8,,,,,1.0,,,8.0,,46.0,33.0,79.0,1,,87.0,,,1.0,
2020-21,8896893,4,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,True,,,2.0,29.0,11.0,40.0,1.0,1.0,4.0,,,,,,,1.0,3.0,9.0,,,,,,,,,,,45.0,,,,,,,,16.0,,7.0,,,,3.0,2.0,5.0,,4.0,,39.0,15.0,49.0,0,5.0,70.0,,2.0,1.0,3.0
2020-21,8896893,4,36,Brighton_and_Hove_Albion,Away,268903,115382,Neal Maupay,neal-maupay,F,False,,,,13.0,8.0,21.0,,,3.0,,,2.0,2.0,,,4.0,8.0,5.0,,,2.0,,1.0,,,1.0,,,90.0,1.0,,,,,,,11.0,,7.2,,,,,1.0,,,,,16.0,9.0,25.0,3,3.0,45.0,3.0,1.0,1.0,1.0
2020-21,8896893,4,36,Brighton_and_Hove_Albion,Away,301288,109345,Solly March,solly-march,M,False,,,,33.0,8.0,41.0,1.0,,6.0,,,,3.0,,,3.0,9.0,8.0,,,3.0,1.0,,,,,2.0,,90.0,,,,,,,,20.0,,6.7,,,,2.0,5.0,3.0,,2.0,,46.0,9.0,52.0,0,2.0,75.0,1.0,1.0,5.0,2.0
2020-21,8896893,4,36,Brighton_and_Hove_Albion,Away,828571,209362,Bernardo,bernardo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896893,4,36,Brighton_and_Hove_Albion,Away,844842,227127,Yves Bissouma,yves-bissouma,M,False,,,2.0,47.0,20.0,67.0,,,10.0,,,1.0,,,,,5.0,7.0,,,3.0,,1.0,,,3.0,,,90.0,1.0,,,,,,,15.0,,7.6,,,,1.0,5.0,1.0,,4.0,,54.0,23.0,76.0,2,3.0,101.0,1.0,1.0,3.0,2.0
2020-21,8896893,4,36,Brighton_and_Hove_Albion,Away,846036,198869,Ben White,ben-white,D,False,,,3.0,29.0,47.0,76.0,1.0,1.0,8.0,,,,,,,1.0,3.0,3.0,,,,,,,,2.0,,,90.0,,2.0,,,,,,16.0,,6.5,,,,1.0,2.0,1.0,,7.0,,41.0,49.0,89.0,0,1.0,104.0,,,1.0,
2020-21,8896893,4,36,Brighton_and_Hove_Albion,Away,871822,235382,Steven Alzate,steven-alzate,M,False,,,,41.0,17.0,58.0,,,3.0,,,,,,,2.0,7.0,3.0,,,4.0,,,,,1.0,1.0,,82.0,,1.0,,,,,,11.0,,6.3,,,,,2.0,1.0,,,,46.0,18.0,63.0,0,2.0,75.0,2.0,,1.0,1.0
2020-21,8896893,4,36,Brighton_and_Hove_Albion,Away,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896893,4,36,Brighton_and_Hove_Albion,Away,895579,233425,Aaron Connolly,aaron-connolly,F,False,,,,1.0,,1.0,2.0,,1.0,,,,1.0,,,,4.0,5.0,,,,,,,,,,,66.0,,,,,,,,5.0,,6.5,,,,,1.0,1.0,,,2.0,4.0,1.0,4.0,0,2.0,11.0,,3.0,,2.0
2020-21,8896893,4,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,False,1.0,,,7.0,7.0,13.0,1.0,,2.0,,,,2.0,,,,4.0,5.0,,,1.0,,,,,,1.0,,45.0,,,,,,,,5.0,,6.7,,,,1.0,1.0,2.0,,,,9.0,7.0,14.0,0,2.0,31.0,1.0,2.0,1.0,2.0
2020-21,8896907,5,36,Brighton_and_Hove_Albion,Away,17054,39155,Adam Lallana,adam-lallana,M,False,,,,14.0,3.0,17.0,3.0,,3.0,,,,1.0,,,1.0,6.0,3.0,,,1.0,,,,,,,,78.0,,,,,,,,3.0,,6.7,,,1.0,,1.0,,,,1.0,15.0,3.0,18.0,1,,27.0,1.0,2.0,1.0,
2020-21,8896907,5,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896907,5,36,Brighton_and_Hove_Albion,Away,48480,60307,Pascal Groß,pascal-gro,M,True,1.0,,2.0,7.0,2.0,8.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,8.0,,,,,,,,,,6.9,,,,,,1.0,,2.0,,7.0,2.0,8.0,0,,9.0,,,,
2020-21,8896907,5,36,Brighton_and_Hove_Albion,Away,99090,78916,Dan Burn,dan-burn,D,False,,,1.0,23.0,31.0,54.0,3.0,2.0,4.0,,,,,,,,4.0,2.0,,,1.0,,,,,,,,82.0,,,,,,,,11.0,,6.6,,,1.0,3.0,,1.0,,5.0,,31.0,31.0,61.0,1,,76.0,1.0,,,
2020-21,8896907,5,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,2.0,16.0,59.0,75.0,1.0,3.0,5.0,,,1.0,,,,,4.0,7.0,,,3.0,,,,,1.0,1.0,,90.0,,,,,,,,9.0,,6.7,,,1.0,1.0,1.0,,,9.0,,23.0,61.0,84.0,2,1.0,95.0,,2.0,1.0,
