season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352551,4,36,Brighton_and_Hove_Albion,Home,907668,243568,Billy Gilmour,billy-gilmour,M,False,,,2.0,27.0,30.0,57.0,,,4.0,,,,4.0,,,4.0,1.0,,,0.172722,0.0196,0.1018,,1.0,,,,,,2.0,,77.0,1.0,,,,,,,10.0,,7.1,,,,,,,,6.0,,34.0,31.0,65.0,1,,72.0,1.0,1.0,,
2023-24,11352551,4,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,,4.0,1.0,5.0,,,1.0,,,,,,,1.0,1.0,,,0.00084911,0.0,0.0,1.0,,,,,,1.0,,,13.0,,,,,,,,2.0,,6.5,,,,,1.0,,,,,6.0,1.0,7.0,0,,9.0,,,1.0,
2023-24,11352551,4,36,Brighton_and_Hove_Albion,Home,936849,451340,Kaoru Mitoma,kaoru-mitoma,M,False,,,,15.0,2.0,17.0,1.0,,6.0,,,3.0,2.0,,,9.0,3.0,,,0.170171,0.1762,0.2081,1.0,1.0,,,,,,3.0,,90.0,1.0,,,,,,,9.0,,6.7,,,,,7.0,1.0,,,2.0,19.0,2.0,20.0,4,,38.0,,1.0,2.0,
2023-24,11352551,4,36,Brighton_and_Hove_Albion,Home,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,False,,,,23.0,60.0,83.0,,2.0,4.0,,,,2.0,,,2.0,4.0,,,0.00772646,0.0,0.0,,,,,,,,,,90.0,,3.0,,,,,,4.0,,7.2,,,,2.0,,,,1.0,,24.0,63.0,87.0,0,1.0,97.0,,1.0,,1.0
2023-24,11352551,4,36,Brighton_and_Hove_Albion,Home,975079,475168,João Pedro,joao-pedro,F,False,,,,9.0,7.0,16.0,,2.0,3.0,,,,,,3.0,4.0,7.0,,,0.00892237,0.2174,0.0,1.0,,,,,,2.0,2.0,,77.0,,,,,,,,10.0,,7.3,,,2.0,1.0,1.0,,,,,11.0,8.0,19.0,2,,39.0,3.0,4.0,1.0,
2023-24,11352551,4,36,Brighton_and_Hove_Albion,Home,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,,10.0,2.0,48.0,50.0,,1.0,6.0,,,,,,,,2.0,,,0.0003516,0.0,0.0,,,,-0.5951,1.0,,,,,90.0,,,,,,,,7.0,1.0,7.2,1.0,2.0,,1.0,1.0,,,16.0,,7.0,50.0,57.0,0,,66.0,,,1.0,
2023-24,11352551,4,36,Brighton_and_Hove_Albion,Home,999231,487117,Evan Ferguson,evan-ferguson,F,False,,,,13.0,4.0,17.0,,1.0,1.0,,,,,,1.0,2.0,7.0,,,0.0355383,0.7827,1.4268,1.0,,3.0,,,,,,,81.0,4.0,,,,,,,6.0,,9.7,,,,,2.0,,,,,14.0,4.0,18.0,4,,34.0,3.0,4.0,2.0,
2023-24,11352551,4,36,Brighton_and_Hove_Albion,Home,1110842,535818,Simon Adingra,simon-adingra,M,True,,,,2.0,1.0,3.0,,,1.0,,,1.0,,,,,1.0,,,0.00645821,0.0996,0.0,,,,,,,,,,10.0,,,,,,,,,,6.6,,,,,,,,,,2.0,1.0,3.0,1,,5.0,,1.0,,
2023-24,11352551,4,36,Brighton_and_Hove_Albion,Home,1117025,536916,Facundo Buonanotte,facundo-buonanotte,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352611,5,36,Brighton_and_Hove_Albion,Away,791,15157,James Milner,james-milner,M,True,,,,1.0,7.0,8.0,,,,,,,1.0,,,2.0,,,,,,,1.0,0.0,,,,,,,,13.0,,,,,,,,,,6.4,,,,1.0,,,,,,1.0,7.0,8.0,0,,9.0,,,,
2023-24,11352611,5,36,Brighton_and_Hove_Albion,Away,17054,39155,Adam Lallana,adam-lallana,M,False,,,,7.0,12.0,19.0,,,2.0,,,,2.0,,1.0,3.0,3.0,,,,,,,0.0,,,,,1.0,1.0,,64.0,,,,,,,,4.0,,6.7,,,,,1.0,,,,,9.0,12.0,21.0,0,1.0,28.0,1.0,1.0,1.0,
2023-24,11352611,5,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,False,,1.0,9.0,1.0,47.0,48.0,,,8.0,,,,,,,,,,,,,,,0.0,,,,,,,,90.0,,,,,,,,5.0,,6.9,1.0,3.0,,,,,1.0,13.0,,3.0,50.0,53.0,0,,60.0,,,,
2023-24,11352611,5,36,Brighton_and_Hove_Albion,Away,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,9.0,11.0,20.0,,,,,,,,,,2.0,3.0,,,,,,1.0,0.0,1.0,,,,1.0,1.0,,64.0,1.0,,,,,,,7.0,,7.6,,,1.0,2.0,1.0,,,,,11.0,12.0,23.0,2,3.0,35.0,3.0,,,2.0
2023-24,11352611,5,36,Brighton_and_Hove_Albion,Away,48480,60307,Pascal Groß,pascal-gro,M,False,,,5.0,33.0,65.0,98.0,,,6.0,,,,2.0,,,4.0,2.0,,,,,,1.0,0.0,1.0,,,,,,,90.0,2.0,,,,,,,6.0,,7.7,,,,,2.0,,,5.0,,35.0,65.0,100.0,2,1.0,113.0,3.0,,1.0,
2023-24,11352611,5,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,10.0,12.0,74.0,86.0,,1.0,11.0,,,,,,1.0,2.0,3.0,,,,,,1.0,0.0,,,,,2.0,,,90.0,,1.0,,,,,,9.0,,7.1,,,,2.0,1.0,,,15.0,,17.0,77.0,94.0,0,,102.0,,1.0,1.0,
2023-24,11352611,5,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352611,5,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,,,2.0,14.0,43.0,57.0,,1.0,6.0,,,,2.0,,,3.0,6.0,,,,,,1.0,0.0,,,,,1.0,,,90.0,,2.0,,,,,,12.0,,7.4,,,,5.0,1.0,,,3.0,,19.0,47.0,66.0,0,3.0,87.0,2.0,1.0,1.0,3.0
2023-24,11352611,5,36,Brighton_and_Hove_Albion,Away,341589,168090,Mahmoud Dahoud,mahmoud-dahoud,M,False,,,2.0,5.0,37.0,42.0,,,3.0,,,,2.0,,1.0,3.0,3.0,,,,,,,0.0,,,,,,1.0,,77.0,,1.0,,,,,,7.0,,6.6,,,,2.0,,,,4.0,,10.0,38.0,48.0,0,2.0,55.0,,1.0,,
2023-24,11352611,5,36,Brighton_and_Hove_Albion,Away,842513,223434,Igor Júlio,igor-julio,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352611,5,36,Brighton_and_Hove_Albion,Away,907668,243568,Billy Gilmour,billy-gilmour,M,True,,,,2.0,13.0,15.0,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,0.0,,,,,,1.0,,13.0,,,,,,,,2.0,,7.0,,,,,,,,,,3.0,13.0,16.0,0,,17.0,,,,
2023-24,11352611,5,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,False,,,1.0,14.0,22.0,36.0,,,3.0,,,,2.0,,,3.0,2.0,,,,,,,2.0,,,,,,2.0,,77.0,,,,,,,,8.0,,7.2,,,1.0,,2.0,,,2.0,,17.0,25.0,42.0,1,1.0,54.0,,,1.0,1.0
2023-24,11352611,5,36,Brighton_and_Hove_Albion,Away,936849,451340,Kaoru Mitoma,kaoru-mitoma,M,False,,,,13.0,7.0,20.0,,,3.0,,1.0,,3.0,,,8.0,2.0,,,,,,,0.0,,,,,1.0,,,90.0,1.0,,,,,,,15.0,,5.9,,,,,5.0,2.0,,,,18.0,8.0,24.0,1,1.0,40.0,3.0,1.0,,
2023-24,11352611,5,36,Brighton_and_Hove_Albion,Away,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,False,,,3.0,8.0,90.0,98.0,1.0,2.0,4.0,,,,2.0,,,3.0,4.0,,,,,,,0.0,,,,,1.0,,,90.0,,2.0,,,,,,4.0,,6.9,,,,3.0,,,,4.0,,9.0,93.0,102.0,0,2.0,111.0,,,,
2023-24,11352611,5,36,Brighton_and_Hove_Albion,Away,962883,465607,Ansu Fati,ansu-fati,F,True,,,1.0,4.0,4.0,8.0,,,,,1.0,,2.0,,,2.0,1.0,,,,,,,0.0,,,,,,,,26.0,2.0,,,,,,,1.0,,6.5,,,,,,,,1.0,,4.0,5.0,9.0,2,,14.0,,1.0,,
2023-24,11352611,5,36,Brighton_and_Hove_Albion,Away,975079,475168,João Pedro,joao-pedro,F,True,,,,9.0,8.0,17.0,,,3.0,1.0,,,1.0,,,2.0,2.0,,,,,,,0.0,1.0,,,,1.0,3.0,,26.0,1.0,,,,,,,4.0,,7.9,,,,1.0,1.0,,,1.0,,10.0,10.0,20.0,1,2.0,26.0,,,,1.0
2023-24,11352611,5,36,Brighton_and_Hove_Albion,Away,994363,489639,Bart Verbruggen,bart-verbruggen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352611,5,36,Brighton_and_Hove_Albion,Away,999231,487117,Evan Ferguson,evan-ferguson,F,True,,,,5.0,1.0,6.0,,,1.0,,,,,,2.0,2.0,2.0,,,,,,,0.0,,,,,,,,5.0,1.0,,,,,,,3.0,,,,,,,,,,,,5.0,1.0,6.0,1,,13.0,1.0,2.0,,
2023-24,11352611,5,36,Brighton_and_Hove_Albion,Away,1110842,535818,Simon Adingra,simon-adingra,M,False,2.0,,2.0,6.0,20.0,24.0,,1.0,7.0,1.0,,,3.0,,,8.0,5.0,,,,,,4.0,1.0,,,,,2.0,1.0,,85.0,,,,,,,,10.0,,7.1,,,,1.0,2.0,2.0,,4.0,1.0,9.0,22.0,29.0,0,3.0,44.0,4.0,,1.0,2.0
2023-24,11352611,5,36,Brighton_and_Hove_Albion,Away,1199043,535301,Carlos Baleba,carlos-baleba,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352629,6,36,Brighton_and_Hove_Albion,Home,17054,39155,Adam Lallana,adam-lallana,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352629,6,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352629,6,36,Brighton_and_Hove_Albion,Home,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,8.0,9.0,17.0,,,1.0,,,,,,,2.0,1.0,,,0.00720894,0.0,0.0,,,,,,,1.0,1.0,,63.0,,,,,,,,7.0,,6.4,,,,,2.0,1.0,,1.0,,10.0,10.0,19.0,0,,26.0,2.0,1.0,,
2023-24,11352629,6,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,7.0,13.0,59.0,72.0,,2.0,7.0,,,1.0,2.0,1.0,,3.0,2.0,,,0.00864659,0.2636,0.0,1.0,,,,,,2.0,,,90.0,,4.0,,,,,,6.0,,8.0,,,1.0,,,,,9.0,,17.0,61.0,78.0,2,,87.0,,,,
2023-24,11352629,6,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,False,,,4.0,14.0,66.0,80.0,,2.0,5.0,,,1.0,,,,1.0,4.0,,,0.0053049,0.0652,0.0,1.0,,,,,,,,,90.0,,,,,,,,9.0,,7.1,,,,5.0,,,,7.0,,17.0,72.0,89.0,1,2.0,100.0,,,,2.0
2023-24,11352629,6,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,False,,,4.0,13.0,22.0,35.0,,2.0,4.0,,,,,,1.0,2.0,14.0,,,0.0127255,0.0,0.0,1.0,,,,,,2.0,,,90.0,,,,,,,,16.0,,7.4,,,,2.0,,1.0,,6.0,,19.0,29.0,47.0,0,8.0,81.0,1.0,4.0,,5.0
2023-24,11352629,6,36,Brighton_and_Hove_Albion,Home,301288,109345,Solly March,solly-march,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352629,6,36,Brighton_and_Hove_Albion,Home,341589,168090,Mahmoud Dahoud,mahmoud-dahoud,M,False,,,,7.0,16.0,23.0,,,1.0,1.0,,1.0,1.0,,,2.0,1.0,,,0.0472808,0.03,0.0,,1.0,,,,,,1.0,,74.0,,,,,,,,6.0,,6.9,,,,2.0,1.0,,,1.0,,11.0,17.0,28.0,1,1.0,33.0,,,,1.0
2023-24,11352629,6,36,Brighton_and_Hove_Albion,Home,805465,204214,Pervis Estupiñán,pervis-estupinan,M,False,1.0,,1.0,13.0,22.0,34.0,,2.0,8.0,1.0,,1.0,1.0,,,4.0,4.0,,,0.329166,0.0204,0.0,2.0,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,9.0,,7.1,,,,2.0,1.0,1.0,,1.0,,16.0,23.0,38.0,1,1.0,61.0,4.0,1.0,,
2023-24,11352629,6,36,Brighton_and_Hove_Albion,Home,842513,223434,Igor Júlio,igor-julio,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352629,6,36,Brighton_and_Hove_Albion,Home,907668,243568,Billy Gilmour,billy-gilmour,M,False,2.0,,2.0,22.0,44.0,64.0,,,5.0,,,,4.0,,,5.0,4.0,,,0.13796,0.005,0.0,1.0,,,,,,,4.0,,90.0,,,,,,,,13.0,,7.5,,,1.0,1.0,1.0,6.0,,5.0,,31.0,47.0,72.0,1,3.0,88.0,,,1.0,3.0
2023-24,11352629,6,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,1.0,2.0,1.0,3.0,,,,,,,1.0,,,2.0,1.0,,,0.00266282,0.0,0.0,,,,,,,,,,10.0,,,,,,,,2.0,,6.3,,,,,1.0,,,1.0,,2.0,1.0,3.0,0,,7.0,1.0,1.0,,
2023-24,11352629,6,36,Brighton_and_Hove_Albion,Home,936849,451340,Kaoru Mitoma,kaoru-mitoma,M,True,,,,4.0,4.0,8.0,,1.0,4.0,,,,,,1.0,3.0,3.0,,,0.0156317,0.7223,1.7894,,,2.0,,,,,,,45.0,2.0,,,,,,,8.0,,8.3,,,,,2.0,,,,,5.0,6.0,11.0,2,1.0,22.0,2.0,1.0,,1.0
2023-24,11352629,6,36,Brighton_and_Hove_Albion,Home,962883,465607,Ansu Fati,ansu-fati,F,True,,,2.0,9.0,12.0,21.0,,,3.0,,1.0,1.0,2.0,,1.0,6.0,2.0,,,0.0460211,0.6169,0.0,2.0,,,,,,,,,45.0,,,,,,,,4.0,,6.3,,,1.0,,1.0,,,2.0,,9.0,12.0,21.0,2,1.0,30.0,2.0,1.0,,1.0
2023-24,11352629,6,36,Brighton_and_Hove_Albion,Home,975079,475168,João Pedro,joao-pedro,F,True,,,,8.0,1.0,9.0,1.0,1.0,1.0,,,1.0,2.0,,2.0,5.0,9.0,,,0.0901093,0.0777,0.0,,,,,,,,1.0,,27.0,,,,,,,,4.0,,7.1,,,,1.0,4.0,,,,,8.0,1.0,9.0,1,1.0,24.0,2.0,3.0,4.0,
2023-24,11352629,6,36,Brighton_and_Hove_Albion,Home,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,,8.0,7.0,26.0,33.0,,,5.0,,,,,,,,,1.0,,0.00239312,0.0,0.0,,,,-0.3817,1.0,,,,,90.0,,,,,,,,16.0,,6.2,2.0,2.0,,,,,,22.0,,19.0,30.0,49.0,0,,55.0,,,,
2023-24,11352629,6,36,Brighton_and_Hove_Albion,Home,999231,487117,Evan Ferguson,evan-ferguson,F,False,,,1.0,4.0,2.0,6.0,,,1.0,,,,,,1.0,1.0,,,,0.328555,0.016,0.3437,,,,,,,,1.0,,45.0,1.0,,,,,,,6.0,,6.7,,,,1.0,,,,1.0,,5.0,3.0,8.0,1,,16.0,3.0,,,
2023-24,11352629,6,36,Brighton_and_Hove_Albion,Home,1110842,535818,Simon Adingra,simon-adingra,M,False,1.0,,,16.0,11.0,26.0,,1.0,5.0,1.0,,,2.0,,1.0,8.0,4.0,,,0.112697,0.0,0.0,2.0,,,,,,2.0,2.0,,87.0,,,,,,,,11.0,,6.7,,,,,5.0,3.0,,,1.0,18.0,11.0,26.0,0,,44.0,5.0,1.0,2.0,
2023-24,11352629,6,36,Brighton_and_Hove_Albion,Home,1117025,536916,Facundo Buonanotte,facundo-buonanotte,M,False,,,,4.0,6.0,10.0,,,4.0,,,,,,3.0,6.0,6.0,,,0.0239291,0.0368,0.1285,2.0,,,,,,2.0,,,45.0,1.0,,,,,,,10.0,,6.6,,,,,1.0,1.0,,,,5.0,9.0,13.0,1,2.0,29.0,2.0,4.0,,
2023-24,11352629,6,36,Brighton_and_Hove_Albion,Home,1199043,535301,Carlos Baleba,carlos-baleba,M,True,,,,5.0,3.0,8.0,,,1.0,,,,1.0,,1.0,2.0,4.0,,,0.0030078,0.0,0.0,,,,,,,,,,16.0,,,,,,,,1.0,,6.8,,,,,,,,,,5.0,3.0,8.0,0,4.0,13.0,,,,2.0
2023-24,11352638,7,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,False,,,2.0,1.0,24.0,25.0,,,7.0,,,,,,,,1.0,,,8.379e-05,0.0,0.0,,,,-2.7523,1.0,,,,,90.0,,,,,,,,,,5.7,4.0,4.0,,,,,,2.0,,1.0,24.0,25.0,0,,35.0,,1.0,,
2023-24,11352638,7,36,Brighton_and_Hove_Albion,Away,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,7.0,3.0,10.0,,,,,,,1.0,,1.0,3.0,4.0,,,0.00529186,0.0,0.0,1.0,,,,,,,,,45.0,,,,,,,,7.0,,6.2,,,,,,,,,,7.0,5.0,12.0,0,3.0,22.0,3.0,1.0,,1.0
2023-24,11352638,7,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,6.0,23.0,59.0,82.0,1.0,2.0,3.0,,,,,,,1.0,3.0,,,0.159281,0.0,0.0,,,,,,,1.0,,,90.0,,2.0,,,,,,19.0,,6.3,,,,2.0,1.0,,,13.0,,36.0,62.0,98.0,0,,108.0,2.0,,1.0,
2023-24,11352638,7,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,False,,,2.0,20.0,42.0,62.0,1.0,2.0,2.0,,,,,,,2.0,3.0,,,0.0126059,0.0,0.0,1.0,,,,,,1.0,,,90.0,,2.0,,,,,,8.0,,6.1,,,,2.0,,,,4.0,,24.0,46.0,70.0,0,1.0,76.0,,,,1.0
2023-24,11352638,7,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,,,2.0,14.0,14.0,28.0,2.0,,4.0,1.0,,,2.0,,,5.0,10.0,1.0,,0.143524,0.0,0.0,1.0,,,,,,1.0,1.0,,90.0,,1.0,,,,,,5.0,,6.2,,,,4.0,,,,3.0,,16.0,16.0,32.0,0,6.0,57.0,,4.0,,5.0
2023-24,11352638,7,36,Brighton_and_Hove_Albion,Away,301288,109345,Solly March,solly-march,M,False,1.0,,,8.0,1.0,8.0,,1.0,3.0,,1.0,,,,,1.0,6.0,,,0.134564,0.3442,0.0,1.0,,,,,,,,,62.0,,,,,,,,3.0,,6.7,,,1.0,1.0,,1.0,,1.0,1.0,11.0,1.0,11.0,1,4.0,21.0,,1.0,,3.0
2023-24,11352638,7,36,Brighton_and_Hove_Albion,Away,341589,168090,Mahmoud Dahoud,mahmoud-dahoud,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352638,7,36,Brighton_and_Hove_Albion,Away,805465,204214,Pervis Estupiñán,pervis-estupinan,M,False,,,,7.0,13.0,20.0,,,2.0,,1.0,,,,,3.0,3.0,,,0.0193761,0.4908,0.2795,2.0,,,,,,1.0,,,45.0,1.0,,1.0,,,,,3.0,,6.0,,,,1.0,1.0,,,,,8.0,13.0,21.0,1,2.0,31.0,,1.0,,1.0
2023-24,11352638,7,36,Brighton_and_Hove_Albion,Away,842513,223434,Igor Júlio,igor-julio,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352638,7,36,Brighton_and_Hove_Albion,Away,907668,243568,Billy Gilmour,billy-gilmour,M,False,,,3.0,35.0,44.0,79.0,,1.0,4.0,1.0,,,1.0,,,2.0,5.0,,,0.240885,0.0312,0.0,,,,,,,,2.0,,90.0,,1.0,,,,,,11.0,,7.2,,,1.0,1.0,2.0,4.0,,4.0,,40.0,45.0,81.0,1,,98.0,4.0,3.0,1.0,
2023-24,11352638,7,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,1.0,14.0,18.0,32.0,,,3.0,,,,,,1.0,2.0,7.0,,,0.00383653,0.0,0.0,2.0,,,,,,1.0,,,45.0,,,,,,,,4.0,,6.6,,,,,3.0,,,1.0,,15.0,19.0,34.0,0,2.0,51.0,1.0,2.0,3.0,2.0
2023-24,11352638,7,36,Brighton_and_Hove_Albion,Away,936849,451340,Kaoru Mitoma,kaoru-mitoma,M,False,1.0,,1.0,18.0,1.0,18.0,,,4.0,,,1.0,2.0,,2.0,12.0,3.0,,,0.0809778,0.0844,0.0,3.0,,,,,,,2.0,,90.0,,,,,,,,20.0,,6.0,,,1.0,1.0,7.0,2.0,,1.0,1.0,27.0,2.0,27.0,2,,49.0,1.0,1.0,2.0,
2023-24,11352638,7,36,Brighton_and_Hove_Albion,Away,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352638,7,36,Brighton_and_Hove_Albion,Away,962883,465607,Ansu Fati,ansu-fati,F,True,,,,8.0,1.0,9.0,1.0,1.0,,,,3.0,,,1.0,5.0,3.0,,,0.03814,0.6867,0.8163,2.0,,1.0,,,,,1.0,,45.0,1.0,,,,,,,3.0,,7.1,,,,,1.0,,,,,8.0,1.0,9.0,4,1.0,20.0,,1.0,,
2023-24,11352638,7,36,Brighton_and_Hove_Albion,Away,975079,475168,João Pedro,joao-pedro,F,True,,,,13.0,7.0,20.0,,1.0,4.0,1.0,,1.0,,,2.0,4.0,5.0,,,0.761557,0.0434,0.0,1.0,1.0,,,,,,2.0,,45.0,,,,,,,,9.0,,7.4,,,,,4.0,2.0,,,1.0,18.0,7.0,23.0,1,,34.0,,1.0,3.0,
2023-24,11352638,7,36,Brighton_and_Hove_Albion,Away,994363,489639,Bart Verbruggen,bart-verbruggen,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352638,7,36,Brighton_and_Hove_Albion,Away,999231,487117,Evan Ferguson,evan-ferguson,F,False,,,,3.0,8.0,11.0,,,1.0,,,,,,1.0,4.0,1.0,,,0.00254643,0.0,0.0,2.0,,,,,,,,,45.0,,,,,,,,3.0,,6.3,,,,,1.0,,,,2.0,3.0,8.0,11.0,0,,17.0,1.0,1.0,,
2023-24,11352638,7,36,Brighton_and_Hove_Albion,Away,1110842,535818,Simon Adingra,simon-adingra,M,True,,,1.0,4.0,1.0,5.0,,,2.0,,,,,,2.0,4.0,1.0,,,0.00248206,0.0278,0.0503,1.0,,,,,,,,,28.0,1.0,,,,,,,5.0,,6.4,,,,,1.0,1.0,,1.0,1.0,6.0,1.0,6.0,1,,12.0,,1.0,,
2023-24,11352638,7,36,Brighton_and_Hove_Albion,Away,1142315,532529,Jack Hinshelwood,jack-hinshelwood,M,False,,,,18.0,27.0,45.0,,,5.0,,,,3.0,,,5.0,1.0,,,0.023861,0.0,0.0,2.0,,,,,,3.0,2.0,,86.0,,,,,,,,6.0,,6.4,,,,,,,,,,21.0,30.0,51.0,0,,57.0,,1.0,,
2023-24,11352638,7,36,Brighton_and_Hove_Albion,Away,1199043,535301,Carlos Baleba,carlos-baleba,M,True,,,,2.0,5.0,7.0,,,,,,,,,,2.0,,,,0.00074958,0.0,0.0,2.0,,,,,,,,,12.0,,,,,,,,,,6.3,,,,,,,,,,2.0,5.0,7.0,0,,7.0,,,,
2023-24,11352648,8,36,Brighton_and_Hove_Albion,Home,17054,39155,Adam Lallana,adam-lallana,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352648,8,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352648,8,36,Brighton_and_Hove_Albion,Home,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,,,,1.0,,1.0,,,,,,,2.0,,,,,,,1.0,0.0,,,,,,,,30.0,,,,,,,,1.0,,6.5,,,,1.0,,,,,,,,,0,,2.0,1.0,,,
2023-24,11352648,8,36,Brighton_and_Hove_Albion,Home,48480,60307,Pascal Groß,pascal-gro,M,False,2.0,,2.0,16.0,40.0,54.0,,1.0,1.0,,,2.0,2.0,,,3.0,1.0,,,0.0600836,0.087,,1.0,0.0,,,,,,1.0,,90.0,,,,1.0,,,,10.0,,6.2,,,,1.0,,3.0,,6.0,,23.0,41.0,61.0,2,,73.0,1.0,,,
2023-24,11352648,8,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,1.0,,5.0,17.0,50.0,66.0,1.0,2.0,4.0,,,1.0,,,,1.0,5.0,,,0.0634694,0.7904,0.8658,,0.0,1.0,,,,,1.0,,90.0,1.0,1.0,,,,,,12.0,,7.7,,,1.0,3.0,1.0,1.0,,9.0,,24.0,55.0,78.0,3,1.0,89.0,,1.0,1.0,
2023-24,11352648,8,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
