season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436528,20,36,Brighton_and_Hove_Albion,Home,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436528,20,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,True,,,1.0,10.0,10.0,20.0,1.0,2.0,,2.0,,,,,,,,2.0,4.0,,,0.0068912,0.0191,0.0319,,0.0,,,,,1.0,,,24.0,1.0,,,,,,2.0,,,7.1,,,,,3.0,1.0,,,2.0,,11.0,10.0,21.0,,,1,2.0,31.0,,,,1.0
2024-25,12436528,20,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,False,,,,7.0,12.0,19.0,1.0,1.0,,4.0,1.0,,,,,,,3.0,6.0,,,0.0023209,,,2.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,9.0,,,7.0,,,,,3.0,1.0,1.0,,1.0,,13.0,13.0,25.0,,,0,1.0,39.0,,3.0,1.0,1.0
2024-25,12436528,20,36,Brighton_and_Hove_Albion,Home,301288,109345,Solly March,solly-march,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436528,20,36,Brighton_and_Hove_Albion,Home,805465,204214,Pervis Estupiñán,pervis-estupinan,M,False,,,,18.0,17.0,35.0,1.0,2.0,,2.0,,,,1.0,,,,6.0,7.0,,,0.00886663,0.012,0.1032,3.0,0.0,,,,,,,,90.0,1.0,,,,,,14.0,,,6.8,,,,,1.0,4.0,2.0,,1.0,,23.0,19.0,40.0,,,1,3.0,60.0,2.0,,2.0,3.0
2024-25,12436528,20,36,Brighton_and_Hove_Albion,Home,842513,223434,Igor Júlio,igor-julio,D,False,,,3.0,25.0,50.0,75.0,,,,4.0,,,,,,,,,,,,0.0123943,,,,0.0,,,,,2.0,,,66.0,,1.0,,,,,4.0,,,7.0,,,,,,,,,4.0,,27.0,52.0,79.0,,,0,,84.0,,,,
2024-25,12436528,20,36,Brighton_and_Hove_Albion,Home,886242,243505,Jakub Moder,jakub-moder,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436528,20,36,Brighton_and_Hove_Albion,Home,891829,219249,Matt O'Riley,matt-oriley,M,False,,,1.0,4.0,6.0,10.0,,1.0,,,1.0,,1.0,,,,,3.0,1.0,,,0.0901202,0.0146,,3.0,0.0,,,,,,1.0,,45.0,,1.0,,,,,5.0,,,6.7,,,,,1.0,,2.0,,2.0,,7.0,7.0,12.0,,,1,,21.0,1.0,,,
2024-25,12436528,20,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436528,20,36,Brighton_and_Hove_Albion,Home,936849,451340,Kaoru Mitoma,kaoru-mitoma,M,True,,,,6.0,2.0,8.0,1.0,1.0,,2.0,,,,,,,,1.0,4.0,,,0.122936,,,,0.0,,,,,,,,28.0,,,,,,,4.0,,,6.8,,,,,,1.0,,,,,7.0,2.0,9.0,,,0,1.0,15.0,3.0,1.0,1.0,1.0
2024-25,12436528,20,36,Brighton_and_Hove_Albion,Home,946695,463067,Georginio Rutter,georginio-rutter,M,True,,,,1.0,1.0,2.0,1.0,,,4.0,,,,,,,1.0,4.0,4.0,,,0.00011576,,,1.0,0.0,,,,,,,,45.0,,,,,,,7.0,,,6.5,,,,,,1.0,,,,,3.0,3.0,6.0,,,0,,13.0,1.0,4.0,,
2024-25,12436528,20,36,Brighton_and_Hove_Albion,Home,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,False,,,7.0,26.0,39.0,65.0,2.0,3.0,,3.0,,,,,,,,2.0,5.0,,,0.018545,,,,0.0,,,,,,1.0,,90.0,,,,,,,9.0,,,7.2,,,,,8.0,,,,10.0,,33.0,41.0,74.0,,,0,,85.0,,2.0,,
2024-25,12436528,20,36,Brighton_and_Hove_Albion,Home,973556,474120,Julio Enciso,julio-enciso,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436528,20,36,Brighton_and_Hove_Albion,Home,975079,475168,João Pedro,joao-pedro,F,False,,,,12.0,3.0,15.0,2.0,1.0,,5.0,,,,,,,1.0,5.0,7.0,,,0.0298327,0.7884,0.9631,1.0,0.0,1.0,,,,,,,90.0,1.0,,,,,1.0,8.0,,,7.8,,,,,1.0,3.0,1.0,,,,16.0,3.0,18.0,,,1,1.0,32.0,1.0,4.0,2.0,1.0
2024-25,12436528,20,36,Brighton_and_Hove_Albion,Home,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,,5.0,1.0,28.0,29.0,,1.0,,8.0,,,,,,,,,2.0,,,0.00010661,,,,0.0,,-0.6391,1.0,,,,,90.0,,,,,,,9.0,,,6.9,1.0,2.0,,,1.0,1.0,,,13.0,,8.0,30.0,38.0,,,0,,48.0,,,1.0,
2024-25,12436528,20,36,Brighton_and_Hove_Albion,Home,1036269,509416,Yasin Ayari,yasin-ayari,M,False,,,,14.0,21.0,35.0,,,,9.0,,,,2.0,,,,3.0,4.0,,,0.00610645,0.0385,,1.0,0.0,,,,,2.0,1.0,,90.0,,,,,,,7.0,,,7.1,,,1.0,,1.0,2.0,,,1.0,,19.0,22.0,41.0,,,1,2.0,53.0,1.0,,2.0,2.0
2024-25,12436528,20,36,Brighton_and_Hove_Albion,Home,1110842,535818,Simon Adingra,simon-adingra,M,False,1.0,,,13.0,2.0,14.0,,1.0,,1.0,,1.0,2.0,,,,,2.0,1.0,,,0.199293,0.3367,,1.0,0.0,,,,,,1.0,,62.0,,,,,,,5.0,,,6.3,,,1.0,,,1.0,2.0,,1.0,,16.0,3.0,17.0,,,3,,25.0,,,,
2024-25,12436528,20,36,Brighton_and_Hove_Albion,Home,1198075,513433,Brajan Gruda,gruda-brajan,M,False,,,,7.0,2.0,9.0,1.0,,,3.0,,,,2.0,,,3.0,9.0,,,,0.01846,0.1633,0.7674,1.0,0.0,,,,,1.0,,,45.0,1.0,,,,,,8.0,,,6.1,,,,,,2.0,,,1.0,,7.0,4.0,11.0,,,1,,24.0,1.0,,,
2024-25,12436528,20,36,Brighton_and_Hove_Albion,Home,1199043,535301,Carlos Baleba,carlos-baleba,M,False,,,1.0,8.0,22.0,30.0,2.0,,,6.0,,,,2.0,,,,8.0,2.0,,,0.0137933,0.0363,,3.0,0.0,,,,,1.0,,,90.0,,,,,,,5.0,,,6.6,,,1.0,,2.0,2.0,,,2.0,,10.0,22.0,32.0,,,1,1.0,48.0,2.0,,1.0,1.0
2024-25,12436528,20,36,Brighton_and_Hove_Albion,Home,1400106,592031,Yankuba Minteh,yankuba-minteh,M,True,1.0,,,2.0,1.0,2.0,1.0,,,1.0,,1.0,,,,,,2.0,2.0,,,0.0361075,0.1125,,1.0,0.0,,,,,,1.0,,45.0,,,,,,,4.0,,,6.6,,,1.0,,1.0,2.0,2.0,,,,4.0,2.0,4.0,,,1,,11.0,1.0,,2.0,
2024-25,12436524,21,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436524,21,36,Brighton_and_Hove_Albion,Away,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,0.00175553,,,,0.0,,,,,,,,12.0,,,,,,,1.0,,,6.5,,,,,,,,,,,2.0,,2.0,,,0,,2.0,,,,
2024-25,12436524,21,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,True,,,3.0,10.0,13.0,23.0,,,,4.0,,,,,,,,,,,,0.00258445,,,,0.0,,,,,,,,27.0,,,,,,,1.0,,,6.8,,,,,3.0,,,,3.0,,11.0,13.0,24.0,,,0,,27.0,,,,
2024-25,12436524,21,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,False,,,3.0,20.0,52.0,72.0,,2.0,,4.0,,,,2.0,,,,3.0,4.0,,,0.00909967,,,1.0,0.0,,,,,,,,63.0,,,,,,,8.0,,,6.9,,,,,,1.0,,,9.0,,27.0,52.0,79.0,,,0,1.0,84.0,1.0,,1.0,1.0
2024-25,12436524,21,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,2.0,,,20.0,13.0,31.0,,2.0,,3.0,,,,,,,,4.0,10.0,,,0.0419376,,,4.0,0.0,,,,,,,,90.0,,,,,,,12.0,,,7.4,,,,,3.0,,3.0,,1.0,,30.0,14.0,41.0,,,0,3.0,60.0,1.0,5.0,,3.0
2024-25,12436524,21,36,Brighton_and_Hove_Albion,Away,301288,109345,Solly March,solly-march,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436524,21,36,Brighton_and_Hove_Albion,Away,805465,204214,Pervis Estupiñán,pervis-estupinan,M,False,2.0,,1.0,17.0,29.0,44.0,3.0,4.0,,7.0,,,1.0,,,,4.0,7.0,10.0,,,0.0891357,0.0452,,,0.0,,,,,,1.0,,90.0,,,,,,,13.0,,,7.5,,,,,1.0,2.0,4.0,,1.0,,21.0,29.0,46.0,,,1,2.0,78.0,3.0,2.0,2.0,2.0
2024-25,12436524,21,36,Brighton_and_Hove_Albion,Away,886242,243505,Jakub Moder,jakub-moder,M,True,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436524,21,36,Brighton_and_Hove_Albion,Away,891829,219249,Matt O'Riley,matt-oriley,M,False,1.0,,,11.0,6.0,16.0,,,,4.0,,,,,,,,1.0,2.0,,,0.180755,,,1.0,1.0,,,,,1.0,2.0,,63.0,,,,,,,5.0,,,7.2,,,,,,,3.0,,1.0,,15.0,6.0,18.0,,,0,1.0,26.0,1.0,1.0,,1.0
2024-25,12436524,21,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436524,21,36,Brighton_and_Hove_Albion,Away,936849,451340,Kaoru Mitoma,kaoru-mitoma,M,False,,,1.0,12.0,8.0,20.0,1.0,,,3.0,,,,,,,1.0,3.0,1.0,,,0.047846,0.1837,0.6765,1.0,0.0,1.0,,,,1.0,2.0,,90.0,2.0,,,,,,15.0,,,7.6,,,,,,,3.0,,1.0,1.0,24.0,9.0,30.0,,,2,,43.0,1.0,1.0,,
2024-25,12436524,21,36,Brighton_and_Hove_Albion,Away,946695,463067,Georginio Rutter,georginio-rutter,M,True,,,,6.0,,6.0,1.0,,,1.0,,,1.0,,,,1.0,3.0,1.0,,,0.188961,0.1732,0.8209,,0.0,1.0,,,,,2.0,,27.0,1.0,,,,,,5.0,,,7.4,,,,,,2.0,,,,,8.0,,8.0,,,2,,16.0,1.0,,1.0,
2024-25,12436524,21,36,Brighton_and_Hove_Albion,Away,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,False,1.0,,2.0,25.0,28.0,52.0,,1.0,,4.0,,,1.0,1.0,,,,1.0,3.0,,,0.0916641,0.1262,,,0.0,,,,,3.0,1.0,,90.0,,,,,,,6.0,,,7.3,,,,,2.0,,1.0,,7.0,,30.0,29.0,58.0,,,1,1.0,67.0,,1.0,,1.0
2024-25,12436524,21,36,Brighton_and_Hove_Albion,Away,973556,474120,Julio Enciso,julio-enciso,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436524,21,36,Brighton_and_Hove_Albion,Away,975079,475168,João Pedro,joao-pedro,F,False,,,,14.0,2.0,16.0,5.0,2.0,,2.0,,,1.0,1.0,,,3.0,10.0,4.0,,,0.071738,0.1614,0.8427,2.0,0.0,,,,,,,,78.0,2.0,,,,,,9.0,,,7.0,,,,,1.0,1.0,2.0,,,,17.0,4.0,19.0,,,3,,34.0,1.0,1.0,1.0,
2024-25,12436524,21,36,Brighton_and_Hove_Albion,Away,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,,6.0,3.0,30.0,33.0,,,,7.0,,,,,,,,,,,,0.00135367,,,,0.0,,0.476,1.0,,,,,90.0,,,,,,,10.0,,,7.6,1.0,3.0,,,,,,,16.0,,13.0,30.0,43.0,,,0,,48.0,,,,
2024-25,12436524,21,36,Brighton_and_Hove_Albion,Away,1036269,509416,Yasin Ayari,yasin-ayari,M,False,1.0,,,19.0,19.0,37.0,1.0,,,5.0,,,,,,,2.0,5.0,2.0,,,0.0970611,,,2.0,0.0,,,,,,,,89.0,,,,,,,16.0,,,6.6,,,,,,,5.0,,2.0,,28.0,21.0,44.0,,,0,1.0,60.0,2.0,1.0,,1.0
2024-25,12436524,21,36,Brighton_and_Hove_Albion,Away,1110842,535818,Simon Adingra,simon-adingra,M,False,,,,7.0,5.0,12.0,,,,2.0,,,1.0,1.0,,,,3.0,3.0,,,0.155654,0.1749,,1.0,0.0,,,,,,1.0,,63.0,,,,,,,4.0,,,6.7,,,,,1.0,3.0,1.0,,,,8.0,5.0,12.0,,,1,1.0,21.0,2.0,,2.0,1.0
2024-25,12436524,21,36,Brighton_and_Hove_Albion,Away,1199043,535301,Carlos Baleba,carlos-baleba,M,False,,,1.0,20.0,10.0,30.0,,4.0,,5.0,,,,,,,,,10.0,,,0.0337164,,,,0.0,,,,,2.0,1.0,,90.0,,,,,,,10.0,,,7.5,,,,,,1.0,,,5.0,,28.0,11.0,39.0,,,0,4.0,54.0,1.0,1.0,1.0,3.0
2024-25,12436524,21,36,Brighton_and_Hove_Albion,Away,1400106,592031,Yankuba Minteh,yankuba-minteh,M,True,,,,3.0,,3.0,1.0,1.0,,2.0,,,1.0,,,,,2.0,3.0,,,0.00944487,0.1075,,2.0,0.0,,,,,,,,27.0,,,,,,,2.0,,,6.8,,,,,1.0,2.0,,,,,4.0,1.0,5.0,,,1,,9.0,,,2.0,
2024-25,12436883,22,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436883,22,36,Brighton_and_Hove_Albion,Away,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,14.0,6.0,20.0,,,,4.0,,1.0,1.0,1.0,,,,2.0,6.0,,,0.009828,0.2931,,,0.0,,,,,1.0,,,69.0,,,,,,,4.0,,,6.7,,,,,,3.0,1.0,,,,15.0,7.0,21.0,,,1,1.0,35.0,1.0,3.0,2.0,1.0
2024-25,12436883,22,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,3.0,19.0,49.0,68.0,,1.0,,,,,,,,,,1.0,3.0,,,0.00989538,,,1.0,0.0,,,,,,,,90.0,,1.0,,,,,7.0,,,6.9,,,,,3.0,,,,7.0,,23.0,50.0,73.0,,,0,1.0,82.0,,1.0,,1.0
2024-25,12436883,22,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436883,22,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,,,2.0,13.0,14.0,27.0,,1.0,,6.0,,,,1.0,,,,1.0,3.0,,,0.014335,,,,0.0,,,,,,,,90.0,,1.0,,,,,19.0,,,6.7,,,,,4.0,,,,7.0,,23.0,17.0,40.0,,,0,1.0,61.0,1.0,1.0,,
2024-25,12436883,22,36,Brighton_and_Hove_Albion,Away,301288,109345,Solly March,solly-march,M,True,1.0,,,6.0,,5.0,,,,,,,,,,,,,5.0,,,0.015072,,,,0.0,,,,,,,,21.0,,,,,,,4.0,,,7.1,,,,,,1.0,2.0,,,,10.0,,8.0,,,0,3.0,17.0,,1.0,1.0,1.0
2024-25,12436883,22,36,Brighton_and_Hove_Albion,Away,805465,204214,Pervis Estupiñán,pervis-estupinan,M,False,,,2.0,12.0,22.0,34.0,,,,3.0,,,,,,,1.0,3.0,6.0,,,0.00480084,,,,0.0,,,,,1.0,,,84.0,,,,,,,7.0,,,6.7,,,,,2.0,3.0,1.0,,3.0,,14.0,24.0,37.0,,,0,3.0,61.0,,2.0,1.0,1.0
2024-25,12436883,22,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,,,2.0,2.0,1.0,,,2.0,,,,1.0,,,,2.0,,,,6.66e-06,,,,0.0,,,,,,,,15.0,,1.0,,,,,2.0,,,6.6,,,,,,,,,,,,2.0,2.0,,,0,,6.0,,,,
2024-25,12436883,22,36,Brighton_and_Hove_Albion,Away,936849,451340,Kaoru Mitoma,kaoru-mitoma,M,False,,,1.0,14.0,7.0,21.0,,,,4.0,1.0,,,,,,1.0,6.0,3.0,,,0.28196,0.8009,0.9927,3.0,1.0,1.0,,,,1.0,2.0,,90.0,1.0,,,,,,12.0,,,8.0,,,,,1.0,2.0,1.0,,3.0,1.0,19.0,10.0,28.0,,,1,3.0,46.0,1.0,,,1.0
2024-25,12436883,22,36,Brighton_and_Hove_Albion,Away,946695,463067,Georginio Rutter,georginio-rutter,M,True,,,,2.0,2.0,4.0,1.0,1.0,,1.0,,,,,,,,1.0,3.0,,,0.0197125,0.2723,0.7369,,0.0,1.0,,,,,,,21.0,1.0,,,,,,3.0,,,7.5,,,,,,,,,,2.0,3.0,2.0,5.0,,,1,1.0,14.0,1.0,1.0,,1.0
2024-25,12436883,22,36,Brighton_and_Hove_Albion,Away,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,False,,,3.0,15.0,42.0,57.0,1.0,3.0,,5.0,,,,,,,,2.0,5.0,,,0.0103491,,,1.0,0.0,,,,,,,,90.0,,2.0,,,,,11.0,,,7.1,,,,,2.0,,,,5.0,,20.0,47.0,67.0,,,0,2.0,76.0,1.0,,,1.0
2024-25,12436883,22,36,Brighton_and_Hove_Albion,Away,973556,474120,Julio Enciso,julio-enciso,M,True,,,,1.0,,1.0,,,,,,,,,,,1.0,2.0,,,,0.00023317,,,,0.0,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,1.0,,,,,1.0,,1.0,,,0,,5.0,,,,
2024-25,12436883,22,36,Brighton_and_Hove_Albion,Away,975079,475168,João Pedro,joao-pedro,F,False,,,1.0,10.0,8.0,18.0,3.0,2.0,,3.0,,,,,,,1.0,8.0,6.0,,,0.00610441,,,1.0,0.0,,,,,,,,89.0,,,,,,,15.0,,,6.6,,,,,,5.0,,,1.0,,15.0,9.0,24.0,,,0,1.0,41.0,4.0,1.0,2.0,
2024-25,12436883,22,36,Brighton_and_Hove_Albion,Away,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,,5.0,2.0,20.0,22.0,,,,4.0,,,,,,,,,,,,0.00034126,,,,0.0,,-0.1841,,,,,,90.0,,,,,1.0,,14.0,,3.0,6.5,,,,,3.0,,,,18.0,,10.0,26.0,36.0,,,0,,40.0,,,,
2024-25,12436883,22,36,Brighton_and_Hove_Albion,Away,1036269,509416,Yasin Ayari,yasin-ayari,M,False,,,1.0,16.0,29.0,45.0,2.0,2.0,,3.0,,,,,,,,4.0,5.0,,,0.0207992,,,3.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,12.0,,,6.9,,,,,2.0,2.0,3.0,,3.0,,24.0,31.0,52.0,,,0,1.0,65.0,2.0,,2.0,
2024-25,12436883,22,36,Brighton_and_Hove_Albion,Away,1065588,514254,Diego Gómez,diego-gomez,M,True,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,0.00659003,,,,0.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,2.0,,,0,,2.0,,,,
2024-25,12436883,22,36,Brighton_and_Hove_Albion,Away,1110842,535818,Simon Adingra,simon-adingra,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436883,22,36,Brighton_and_Hove_Albion,Away,1142324,,Ruairi McConville,ruairi-mcconville,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436883,22,36,Brighton_and_Hove_Albion,Away,1199043,535301,Carlos Baleba,carlos-baleba,M,False,,,4.0,8.0,14.0,22.0,1.0,2.0,,5.0,,,,,,,1.0,7.0,8.0,,,0.00828204,0.0232,,2.0,0.0,,,,,1.0,2.0,,89.0,,,,1.0,,,14.0,,,6.4,,,1.0,,,5.0,,,8.0,,13.0,15.0,28.0,,,1,2.0,46.0,4.0,2.0,2.0,1.0
2024-25,12436883,22,36,Brighton_and_Hove_Albion,Away,1400106,592031,Yankuba Minteh,yankuba-minteh,M,False,,,,5.0,3.0,8.0,4.0,,,2.0,2.0,,1.0,1.0,,,1.0,7.0,4.0,,,0.653227,0.5391,0.4604,1.0,1.0,1.0,,,,1.0,2.0,,69.0,1.0,,,,,,9.0,,,8.5,,,,,,1.0,1.0,,,,11.0,3.0,13.0,,,2,3.0,27.0,,,1.0,3.0
2024-25,12436895,23,36,Brighton_and_Hove_Albion,Home,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,14.0,2.0,16.0,1.0,1.0,,2.0,,,1.0,,,,1.0,2.0,4.0,,,0.0208706,0.0524,,,0.0,,,,,,,,90.0,,,,,,,5.0,,,6.9,,,1.0,,1.0,,,,,,16.0,2.0,18.0,,,2,2.0,28.0,2.0,1.0,,1.0
2024-25,12436895,23,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,10.0,57.0,63.0,120.0,3.0,6.0,,5.0,,,,2.0,,,,5.0,8.0,,,0.086178,,,,0.0,,,,,,,,90.0,,,,,,,10.0,,,7.3,,,,,6.0,,,,17.0,,67.0,63.0,130.0,,,0,2.0,138.0,,,,
2024-25,12436895,23,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,True,,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,0.0171563,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,0,,1.0,,,,
2024-25,12436895,23,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,False,2.0,,3.0,56.0,28.0,82.0,,2.0,,4.0,,,1.0,,,,,1.0,7.0,,,0.0968972,0.0653,,2.0,0.0,,,,,2.0,2.0,,84.0,,,,1.0,,,17.0,,,7.4,,,1.0,,4.0,1.0,3.0,,5.0,,68.0,30.0,95.0,,,2,4.0,128.0,2.0,,1.0,2.0
2024-25,12436895,23,36,Brighton_and_Hove_Albion,Home,891829,219249,Matt O'Riley,matt-oriley,M,True,,,,6.0,1.0,7.0,,1.0,,,,,,1.0,,,,1.0,1.0,,,0.00654679,0.0345,,,0.0,,,,,,,,16.0,,,,,,,5.0,,,6.7,,,1.0,,,,3.0,,,,11.0,1.0,9.0,,,1,,13.0,,,,
2024-25,12436895,23,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,False,1.0,,,16.0,15.0,30.0,1.0,,,2.0,,,,,,,1.0,5.0,3.0,,,0.0662786,0.0607,,,0.0,,,,,,1.0,,74.0,,,,,,,13.0,,,6.7,,,1.0,,1.0,4.0,6.0,,2.0,,24.0,15.0,33.0,,,1,1.0,54.0,1.0,1.0,1.0,1.0
2024-25,12436895,23,36,Brighton_and_Hove_Albion,Home,936849,451340,Kaoru Mitoma,kaoru-mitoma,M,False,,,,31.0,2.0,33.0,2.0,2.0,,1.0,,,,1.0,,,3.0,11.0,4.0,,,0.0689467,0.067,,1.0,0.0,,,,,1.0,,,90.0,,,,,,,17.0,,,6.5,,,2.0,,,5.0,4.0,,,,38.0,3.0,37.0,,,2,1.0,62.0,1.0,,1.0,
2024-25,12436895,23,36,Brighton_and_Hove_Albion,Home,946695,463067,Georginio Rutter,georginio-rutter,M,True,,,1.0,6.0,,6.0,6.0,,,1.0,,,,,,,2.0,8.0,3.0,,,0.0534691,0.053,,,0.0,,,,,,,,45.0,,,,,,,11.0,,,6.8,,,1.0,,,1.0,1.0,,2.0,,14.0,,13.0,,,1,1.0,25.0,1.0,1.0,1.0,
2024-25,12436895,23,36,Brighton_and_Hove_Albion,Home,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,False,1.0,,3.0,55.0,43.0,97.0,4.0,4.0,,7.0,,,,,,,,4.0,8.0,,,0.106205,,,1.0,0.0,,,,,1.0,2.0,,90.0,,,,,,,14.0,,,7.4,,,,,3.0,,3.0,,8.0,,67.0,44.0,108.0,,,0,2.0,123.0,,2.0,,1.0
2024-25,12436895,23,36,Brighton_and_Hove_Albion,Home,975079,475168,João Pedro,joao-pedro,F,False,,,,20.0,6.0,26.0,4.0,3.0,,2.0,,,1.0,1.0,,,2.0,10.0,4.0,,,0.0598539,0.2031,0.6075,2.0,0.0,,,,,1.0,,,90.0,1.0,,,,,,17.0,,,6.6,,,1.0,,,3.0,,,1.0,,28.0,7.0,35.0,,,3,,52.0,4.0,,1.0,
2024-25,12436895,23,36,Brighton_and_Hove_Albion,Home,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,,3.0,2.0,26.0,28.0,,,,6.0,,,,,,,,,1.0,,,0.0072303,,,,0.0,,-0.1008,,,,,,90.0,,,,,1.0,,3.0,,,6.6,,,,,,,,,5.0,,4.0,27.0,31.0,,,0,,33.0,,1.0,,
2024-25,12436895,23,36,Brighton_and_Hove_Albion,Home,1005800,472739,Carl Rushworth,carl-rushworth,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
