season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437082,1,80,Swansea_City,Away,20538,15114,Leon Britton,leon-britton,M,False,,,,10.0,14.0,24.0,1.0,,4.0,,,,1.0,,,,3.0,,,,1.0,,,,,,,,74.0,,1.0,,,,,,2.0,,6.5,,,,,1.0,,,,,,11.0,14.0,25.0,0,,30.0,1.0,,,
2017-18,7437082,1,80,Swansea_City,Away,31821,49277,Leroy Fer,leroy-fer,M,False,,,4.0,18.0,17.0,35.0,,2.0,4.0,,,,1.0,,,2.0,4.0,11.0,,1.0,1.0,,,,,,1.0,,90.0,,,,,,,,9.0,,7.3,,,1.0,,2.0,3.0,,,5.0,,19.0,21.0,40.0,1,5.0,56.0,1.0,2.0,2.0,3.0
2017-18,7437082,1,80,Swansea_City,Away,164291,96305,Jay Fulton,jay-fulton,M,True,,,,,3.0,3.0,,,1.0,,,,,,,,2.0,,,,2.0,,,,,,,,16.0,,,,,,,,1.0,,6.4,,,,,,,,,,,1.0,3.0,4.0,0,,5.0,,,,
2017-18,7437082,1,80,Swansea_City,Away,182243,,Roque Mesa,roque-mesa,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437082,1,80,Swansea_City,Away,801460,93464,Tom Carroll,carroll-tom,M,False,1.0,,3.0,22.0,11.0,32.0,3.0,1.0,8.0,,,,1.0,,,1.0,5.0,3.0,,,,,,,,2.0,1.0,,90.0,,1.0,,,,,,9.0,,7.0,,,,,,,2.0,,5.0,,27.0,13.0,38.0,0,2.0,51.0,1.0,1.0,,1.0
2017-18,7437724,2,80,Swansea_City,Home,31821,49277,Leroy Fer,leroy-fer,M,False,,,5.0,23.0,26.0,49.0,,,5.0,,,,2.0,,,2.0,6.0,4.0,,,2.0,,,,,1.0,,,90.0,,1.0,,,,,,9.0,,6.6,,,1.0,,,1.0,1.0,,7.0,,28.0,26.0,53.0,1,2.0,65.0,1.0,1.0,1.0,
2017-18,7437724,2,80,Swansea_City,Home,164291,96305,Jay Fulton,jay-fulton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437724,2,80,Swansea_City,Home,182243,,Roque Mesa,roque-mesa,M,False,1.0,,,7.0,23.0,29.0,,,7.0,,,,3.0,,,,6.0,,,,2.0,,,,,,,,67.0,,,,,,,,9.0,,6.4,,,,,,1.0,1.0,,,,10.0,27.0,36.0,0,,40.0,1.0,,,
2017-18,7437724,2,80,Swansea_City,Home,801460,93464,Tom Carroll,carroll-tom,M,False,3.0,,1.0,32.0,26.0,55.0,1.0,,9.0,1.0,,,5.0,,,1.0,8.0,7.0,1.0,,1.0,,,,,1.0,2.0,,90.0,,,,,,,,13.0,,6.4,,,,,1.0,,6.0,,2.0,,41.0,28.0,63.0,0,5.0,82.0,,2.0,,
2017-18,7437746,3,80,Swansea_City,Away,31821,49277,Leroy Fer,leroy-fer,M,False,1.0,,2.0,8.0,16.0,23.0,1.0,1.0,4.0,,,1.0,1.0,,,1.0,6.0,8.0,,,3.0,1.0,,,,,1.0,,90.0,,1.0,,,,,,11.0,,7.2,,,,,2.0,1.0,1.0,,4.0,,14.0,18.0,31.0,1,4.0,47.0,1.0,2.0,1.0,
