season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7438040,2,20,Southampton,Home,115346,83283,Nathan Redmond,nathan-redmond,M,False,,,,23.0,2.0,25.0,,,4.0,,,2.0,1.0,,,3.0,6.0,3.0,,,2.0,1.0,,,1.0,,3.0,,90.0,1.0,,,,,,14.0,,7.0,,,1.0,,,1.0,1.0,,2.0,,32.0,3.0,34.0,4,1.0,46.0,1.0,1.0,1.0,
2017-18,7438040,2,20,Southampton,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,True,1.0,,1.0,19.0,3.0,21.0,1.0,,,,,,,,,,1.0,,,,,,,,,,2.0,,25.0,,,,,,,6.0,,6.8,,,,,,,6.0,,1.0,,25.0,3.0,22.0,0,,28.0,,,,
2017-18,7438040,2,20,Southampton,Home,307284,151086,Mario Lemina,mario-lemina,M,False,,,3.0,24.0,21.0,45.0,3.0,2.0,8.0,,,,,,,,5.0,4.0,,1.0,2.0,,,,,1.0,,,65.0,,,,,,,9.0,,6.6,,,,,2.0,,,,8.0,,30.0,23.0,53.0,0,2.0,61.0,1.0,,,
2017-18,7438040,2,20,Southampton,Home,387082,153373,Sam McQueen,sam-mcqueen,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437798,3,20,Southampton,Away,559,17339,Steven Davis,steven-davis,M,False,,,5.0,25.0,30.0,55.0,1.0,,8.0,1.0,,,1.0,,,1.0,3.0,3.0,,,,,,,,3.0,1.0,,90.0,,1.0,,,,,22.0,,7.6,,,,,3.0,,4.0,,9.0,,38.0,33.0,67.0,0,2.0,91.0,4.0,1.0,,
2017-18,7437798,3,20,Southampton,Away,44760,58822,Cédric Soares,cedric-soares,M,False,,,1.0,17.0,9.0,26.0,2.0,2.0,6.0,,,,1.0,,,1.0,7.0,6.0,,,3.0,,,,,1.0,,,90.0,,,,,,,14.0,,6.9,,,,,4.0,,1.0,,6.0,,27.0,11.0,37.0,0,3.0,65.0,,1.0,,
2017-18,7437798,3,20,Southampton,Away,69416,78056,Oriol Romeu,oriol-romeu,M,False,,,4.0,19.0,31.0,50.0,5.0,4.0,9.0,,,,2.0,,,,9.0,8.0,,,3.0,,,,,1.0,,,90.0,,,,,,,21.0,,6.6,,,,,4.0,1.0,,,11.0,1.0,27.0,42.0,69.0,0,2.0,82.0,2.0,1.0,1.0,
2017-18,7437798,3,20,Southampton,Away,115346,83283,Nathan Redmond,nathan-redmond,M,False,,,1.0,13.0,12.0,25.0,,,6.0,,1.0,,1.0,,,3.0,6.0,8.0,,,1.0,,,,,1.0,1.0,,90.0,1.0,,,,,,10.0,,6.7,,,2.0,,,5.0,,,2.0,,16.0,13.0,29.0,3,2.0,51.0,1.0,2.0,4.0,
2017-18,7437798,3,20,Southampton,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,True,,,,5.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,8.0,,6.5,,,,,1.0,,,,,,10.0,2.0,12.0,0,,16.0,2.0,,,
2017-18,7437798,3,20,Southampton,Away,307284,151086,Mario Lemina,mario-lemina,M,False,,,1.0,12.0,28.0,40.0,2.0,1.0,6.0,,,,1.0,,,1.0,4.0,2.0,,,,,,,,1.0,1.0,,64.0,,,,,,,4.0,,6.6,,,1.0,,2.0,,,,1.0,,13.0,29.0,42.0,1,1.0,54.0,,,,
2017-18,7437798,3,20,Southampton,Away,387082,153373,Sam McQueen,sam-mcqueen,M,True,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,5.0,,6.3,,,,,,,,,,1.0,1.0,1.0,2.0,0,,6.0,4.0,,,
2017-18,7437760,4,20,Southampton,Home,559,17339,Steven Davis,steven-davis,M,False,1.0,,2.0,23.0,20.0,42.0,3.0,2.0,5.0,,,1.0,2.0,,,1.0,6.0,4.0,,,,,,,,1.0,1.0,,90.0,,,,,,,14.0,,6.8,,,,,4.0,,3.0,,6.0,,36.0,20.0,53.0,1,2.0,66.0,,,,
2017-18,7437760,4,20,Southampton,Home,44760,58822,Cédric Soares,cedric-soares,M,False,1.0,,5.0,19.0,8.0,26.0,1.0,2.0,4.0,,,,,,,2.0,5.0,12.0,,,2.0,,,,,4.0,,,90.0,1.0,,,,,,24.0,,7.6,,,,,3.0,,3.0,,10.0,,33.0,13.0,43.0,1,10.0,93.0,1.0,,,
2017-18,7437760,4,20,Southampton,Home,69416,78056,Oriol Romeu,oriol-romeu,M,False,,,5.0,23.0,15.0,38.0,,5.0,7.0,,,1.0,2.0,,,,6.0,7.0,,,4.0,,,,,3.0,2.0,,90.0,,1.0,,,,,16.0,,6.5,,,,,2.0,,,,10.0,,35.0,19.0,54.0,1,,69.0,,2.0,,
2017-18,7437760,4,20,Southampton,Home,115346,83283,Nathan Redmond,nathan-redmond,M,False,,,,25.0,3.0,28.0,2.0,,5.0,,,1.0,1.0,,,3.0,7.0,7.0,,,,,,,,,1.0,,90.0,,,,,,,23.0,,6.4,,,1.0,,2.0,4.0,3.0,,2.0,,40.0,4.0,41.0,2,,68.0,3.0,4.0,3.0,
2017-18,7437760,4,20,Southampton,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,,,,2.0,3.0,5.0,2.0,,,,,,,,,,2.0,,,,,,,,,1.0,,,45.0,,,,,,,7.0,,6.5,,,,,1.0,,1.0,,,,7.0,3.0,9.0,0,,14.0,1.0,,,
2017-18,7437760,4,20,Southampton,Home,307284,151086,Mario Lemina,mario-lemina,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437760,4,20,Southampton,Home,387082,153373,Sam McQueen,sam-mcqueen,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437742,5,20,Southampton,Away,559,17339,Steven Davis,steven-davis,M,False,2.0,,1.0,28.0,19.0,45.0,3.0,,6.0,,,,2.0,,,1.0,6.0,4.0,,,,,1.0,,,,3.0,,90.0,1.0,,,,,,14.0,,7.6,,,,,1.0,,4.0,,3.0,,39.0,21.0,56.0,1,4.0,68.0,,,,
2017-18,7437742,5,20,Southampton,Away,44760,58822,Cédric Soares,cedric-soares,M,False,,,2.0,17.0,17.0,34.0,1.0,1.0,3.0,,,1.0,,,,,4.0,3.0,,,,,,,,,,,90.0,1.0,,,,,,22.0,,6.7,,,,,5.0,3.0,3.0,,6.0,,28.0,21.0,46.0,2,,76.0,3.0,2.0,,
2017-18,7437742,5,20,Southampton,Away,69416,78056,Oriol Romeu,oriol-romeu,M,False,,,6.0,31.0,28.0,59.0,2.0,3.0,12.0,,,1.0,1.0,,,,6.0,7.0,,,3.0,,,,,1.0,1.0,,90.0,,,,,,,13.0,,7.3,,,1.0,,3.0,,,,8.0,,38.0,32.0,70.0,2,2.0,86.0,2.0,2.0,,
2017-18,7437742,5,20,Southampton,Away,115346,83283,Nathan Redmond,nathan-redmond,M,False,1.0,,4.0,21.0,7.0,27.0,1.0,,6.0,,,,1.0,,,3.0,8.0,3.0,,1.0,2.0,,,,,,2.0,,85.0,2.0,,,,,,9.0,,6.8,,,1.0,,,3.0,1.0,,4.0,,23.0,9.0,31.0,3,1.0,45.0,,,2.0,
2017-18,7437742,5,20,Southampton,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,True,,,,4.0,,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,5.0,,,,,,,4.0,,6.5,,,,,,,1.0,,1.0,,7.0,,6.0,0,,10.0,1.0,,,
2017-18,7437742,5,20,Southampton,Away,307284,151086,Mario Lemina,mario-lemina,M,False,,,5.0,33.0,32.0,65.0,,1.0,15.0,,,1.0,3.0,,,,4.0,11.0,,,1.0,,,,,3.0,1.0,,90.0,,1.0,,,,,7.0,,8.0,,,1.0,,3.0,3.0,,,8.0,,35.0,37.0,72.0,2,5.0,95.0,,2.0,3.0,
2017-18,7437755,6,20,Southampton,Home,559,17339,Steven Davis,steven-davis,M,False,2.0,,1.0,28.0,15.0,41.0,,,7.0,,,,1.0,,,,1.0,3.0,,,,,,,,,1.0,,73.0,,,,,,,13.0,,7.2,,,1.0,,1.0,,6.0,,2.0,1.0,40.0,16.0,50.0,1,2.0,65.0,,1.0,,
2017-18,7437755,6,20,Southampton,Home,44760,58822,Cédric Soares,cedric-soares,M,False,1.0,,,11.0,16.0,26.0,1.0,,5.0,,,,1.0,,,1.0,4.0,,,,1.0,,,,,1.0,,,83.0,,,,,,,21.0,,6.1,,,,,1.0,,5.0,,2.0,,22.0,21.0,38.0,0,,60.0,2.0,,,
2017-18,7437755,6,20,Southampton,Home,69416,78056,Oriol Romeu,oriol-romeu,M,False,,,3.0,41.0,29.0,70.0,5.0,1.0,5.0,,,,1.0,,,2.0,9.0,8.0,,,1.0,,,,,4.0,,,90.0,1.0,,,,,,6.0,,7.6,,,2.0,,,1.0,,,3.0,,43.0,30.0,73.0,3,6.0,94.0,1.0,,1.0,
2017-18,7437755,6,20,Southampton,Home,115346,83283,Nathan Redmond,nathan-redmond,M,False,1.0,,,30.0,9.0,38.0,,,3.0,,,2.0,,,,1.0,3.0,5.0,,,1.0,,,,,1.0,2.0,,90.0,2.0,,,,,,13.0,,7.4,,,1.0,,,5.0,2.0,,,,38.0,9.0,45.0,5,,63.0,3.0,1.0,4.0,
2017-18,7437755,6,20,Southampton,Home,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437755,6,20,Southampton,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,True,1.0,,,6.0,,5.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,7.0,,,,,,,6.0,,6.5,,,,,,,3.0,,1.0,,11.0,,8.0,0,,15.0,,,,
2017-18,7437755,6,20,Southampton,Home,307284,151086,Mario Lemina,mario-lemina,M,False,,,2.0,43.0,21.0,64.0,,,11.0,,,,,,,1.0,2.0,9.0,,,1.0,,,,,,2.0,,90.0,1.0,,,,,,15.0,,7.7,,,,,,3.0,2.0,,3.0,,52.0,25.0,75.0,1,4.0,92.0,,2.0,3.0,
2017-18,7437734,7,20,Southampton,Away,559,17339,Steven Davis,steven-davis,M,False,1.0,,1.0,18.0,8.0,25.0,3.0,,4.0,,,,,,,,3.0,,,,,,,,,1.0,,,61.0,,,,,,,6.0,,6.6,,,,,,,2.0,,2.0,,22.0,8.0,28.0,0,,34.0,2.0,,,
2017-18,7437734,7,20,Southampton,Away,44760,58822,Cédric Soares,cedric-soares,M,False,2.0,,2.0,32.0,24.0,54.0,3.0,,6.0,,,1.0,,,,2.0,6.0,5.0,1.0,,1.0,,,,,1.0,3.0,,90.0,,,,,,,19.0,,6.8,,,2.0,,2.0,,4.0,,6.0,,43.0,26.0,65.0,3,4.0,97.0,2.0,1.0,,
2017-18,7437734,7,20,Southampton,Away,69416,78056,Oriol Romeu,oriol-romeu,M,False,,,5.0,47.0,49.0,96.0,3.0,3.0,8.0,1.0,,,2.0,,,,6.0,7.0,,,1.0,,,,,1.0,2.0,,90.0,,,,,,,17.0,,7.0,,,,,4.0,1.0,3.0,,9.0,,57.0,54.0,108.0,0,3.0,125.0,2.0,,1.0,
2017-18,7437734,7,20,Southampton,Away,115346,83283,Nathan Redmond,nathan-redmond,M,False,1.0,,4.0,17.0,15.0,31.0,,,5.0,,,1.0,,,,1.0,3.0,2.0,,,1.0,,,,,,1.0,,67.0,,,,,,,9.0,,6.9,,,1.0,,,3.0,2.0,,5.0,1.0,21.0,17.0,36.0,2,,46.0,1.0,,2.0,
2017-18,7437734,7,20,Southampton,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437734,7,20,Southampton,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437734,7,20,Southampton,Away,307284,151086,Mario Lemina,mario-lemina,M,False,,,3.0,30.0,36.0,66.0,,1.0,7.0,,,,,,,3.0,4.0,7.0,,,1.0,,,,,2.0,1.0,,86.0,,1.0,,,,,7.0,,7.4,,,2.0,,,3.0,,,4.0,,32.0,37.0,69.0,2,2.0,86.0,1.0,1.0,3.0,
2017-18,7437761,8,20,Southampton,Home,559,17339,Steven Davis,steven-davis,M,True,,,1.0,11.0,6.0,17.0,,1.0,3.0,,,,1.0,1.0,,,2.0,1.0,,,1.0,,,,,,,,23.0,,2.0,,,,,4.0,,6.9,,,,,2.0,,,,2.0,,13.0,7.0,20.0,0,,26.0,1.0,,,
2017-18,7437761,8,20,Southampton,Home,44760,58822,Cédric Soares,cedric-soares,M,False,1.0,,3.0,23.0,20.0,42.0,3.0,3.0,4.0,,,,1.0,,,2.0,6.0,6.0,,,,,,,,1.0,1.0,,90.0,,,,,,,20.0,,6.7,,,1.0,,4.0,1.0,7.0,,7.0,,39.0,21.0,53.0,1,1.0,91.0,1.0,1.0,1.0,
2017-18,7437761,8,20,Southampton,Home,69416,78056,Oriol Romeu,oriol-romeu,M,False,,,1.0,18.0,24.0,42.0,,1.0,5.0,,,,,,,,1.0,2.0,,,1.0,,,,,2.0,,,67.0,,,,,,,11.0,,6.7,,,1.0,,,,,,2.0,,27.0,25.0,52.0,1,1.0,57.0,,,,
2017-18,7437761,8,20,Southampton,Home,115346,83283,Nathan Redmond,nathan-redmond,M,False,2.0,,3.0,19.0,10.0,27.0,,,3.0,2.0,,,1.0,,,,1.0,3.0,,,,1.0,,,,1.0,4.0,,57.0,,,,,,,7.0,,7.8,,,,,,,4.0,,3.0,,26.0,10.0,32.0,0,1.0,42.0,,2.0,,
2017-18,7437761,8,20,Southampton,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437761,8,20,Southampton,Home,307284,151086,Mario Lemina,mario-lemina,M,False,,,3.0,30.0,23.0,53.0,,2.0,7.0,,,1.0,1.0,,,2.0,5.0,14.0,,,1.0,,,,,2.0,,,90.0,,,,,,,10.0,,7.6,,,1.0,,4.0,7.0,1.0,,6.0,,34.0,24.0,57.0,2,3.0,86.0,,3.0,6.0,
2017-18,7437761,8,20,Southampton,Home,387082,153373,Sam McQueen,sam-mcqueen,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437864,9,20,Southampton,Home,559,17339,Steven Davis,steven-davis,M,False,3.0,,3.0,51.0,18.0,66.0,2.0,1.0,5.0,,,,,,,1.0,3.0,2.0,,,,,,,,,4.0,,90.0,,,,,,,19.0,,7.5,,,,,1.0,,8.0,,4.0,,64.0,20.0,76.0,0,1.0,97.0,3.0,,,1.0
2017-18,7437864,9,20,Southampton,Home,44760,58822,Cédric Soares,cedric-soares,M,False,2.0,,5.0,26.0,13.0,37.0,3.0,1.0,6.0,,,,,,,,4.0,1.0,,,,,,,,,2.0,,90.0,,,,,,,18.0,,7.0,,,1.0,,3.0,1.0,6.0,,13.0,,39.0,16.0,49.0,1,,71.0,,,,
2017-18,7437864,9,20,Southampton,Home,69416,78056,Oriol Romeu,oriol-romeu,M,False,,,,40.0,14.0,54.0,5.0,1.0,8.0,,1.0,,,,,,7.0,7.0,,,2.0,,,,,,1.0,,69.0,,,,,,,9.0,,7.2,,,1.0,,4.0,,,,4.0,,46.0,15.0,61.0,1,6.0,77.0,2.0,,,5.0
2017-18,7437864,9,20,Southampton,Home,115346,83283,Nathan Redmond,nathan-redmond,M,True,,,1.0,10.0,5.0,15.0,,,1.0,1.0,,,,,,,,4.0,,,,,,,,,1.0,,21.0,,,,,,,2.0,,7.5,,,1.0,,1.0,1.0,,,1.0,,12.0,5.0,17.0,1,3.0,24.0,,,1.0,1.0
2017-18,7437864,9,20,Southampton,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437864,9,20,Southampton,Home,307284,151086,Mario Lemina,mario-lemina,M,False,,,4.0,40.0,27.0,67.0,1.0,2.0,5.0,,,,1.0,,,1.0,6.0,10.0,,,4.0,,,,,,,,90.0,,,,,,,11.0,,7.5,,,2.0,,2.0,3.0,1.0,,6.0,,44.0,28.0,71.0,2,4.0,92.0,4.0,1.0,3.0,4.0
2017-18,7437864,9,20,Southampton,Home,387082,153373,Sam McQueen,sam-mcqueen,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437783,10,20,Southampton,Away,559,17339,Steven Davis,steven-davis,M,False,,,,28.0,22.0,50.0,,,7.0,,,,,,,2.0,3.0,3.0,,,1.0,,1.0,,,,1.0,,90.0,1.0,,,,,,10.0,,7.3,,,,,2.0,2.0,,,1.0,,34.0,22.0,56.0,1,1.0,68.0,1.0,,2.0,
2017-18,7437783,10,20,Southampton,Away,44760,58822,Cédric Soares,cedric-soares,M,False,,,6.0,25.0,18.0,43.0,3.0,2.0,7.0,,,,,,,,4.0,5.0,,,1.0,,,,,,,,90.0,,,,,,,21.0,,6.9,,,,,2.0,,5.0,,15.0,,39.0,22.0,56.0,0,3.0,78.0,1.0,,,
2017-18,7437783,10,20,Southampton,Away,69416,78056,Oriol Romeu,oriol-romeu,M,False,,,2.0,15.0,28.0,43.0,2.0,1.0,10.0,,,,1.0,,,,4.0,4.0,,,1.0,,,,,1.0,,,90.0,,,,,,,9.0,,6.8,,,,,1.0,,,,4.0,,21.0,30.0,51.0,0,3.0,58.0,1.0,,,
2017-18,7437783,10,20,Southampton,Away,115346,83283,Nathan Redmond,nathan-redmond,M,True,,,,2.0,2.0,4.0,,,,,,,1.0,,,1.0,3.0,,,,,,,,,,,,18.0,,,,,,,8.0,,6.1,,,,,,1.0,3.0,,1.0,,7.0,2.0,6.0,0,,15.0,1.0,,,
2017-18,7437783,10,20,Southampton,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,True,,,,5.0,1.0,6.0,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,6.0,,,,,,,3.0,,6.7,,,,,,2.0,,,,,7.0,1.0,8.0,0,1.0,12.0,,,1.0,
2017-18,7437783,10,20,Southampton,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,,,,14.0,18.0,32.0,1.0,1.0,7.0,,,,,,,1.0,3.0,1.0,,,2.0,,,,1.0,1.0,,,84.0,,,,,,,16.0,,6.6,,,1.0,,1.0,,8.0,,1.0,,26.0,19.0,37.0,1,,54.0,2.0,,,
2017-18,7437783,10,20,Southampton,Away,387082,153373,Sam McQueen,sam-mcqueen,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437881,11,20,Southampton,Home,559,17339,Steven Davis,steven-davis,M,False,,,6.0,53.0,20.0,73.0,,,10.0,,,,3.0,,,,3.0,6.0,,,,,,,,,,,90.0,,,,,,,12.0,,7.3,,,2.0,,,2.0,3.0,,7.0,,63.0,20.0,80.0,2,3.0,96.0,1.0,1.0,2.0,
2017-18,7437881,11,20,Southampton,Home,44760,58822,Cédric Soares,cedric-soares,M,False,2.0,,,24.0,12.0,34.0,2.0,1.0,9.0,,,,,,,1.0,3.0,1.0,,,,,,,,,2.0,,90.0,,1.0,,,,,33.0,,6.6,,,,,,,9.0,,10.0,,43.0,19.0,53.0,0,,86.0,3.0,,,
2017-18,7437881,11,20,Southampton,Home,69416,78056,Oriol Romeu,oriol-romeu,M,False,,,3.0,43.0,26.0,69.0,4.0,3.0,14.0,,,,,,,,5.0,9.0,,,1.0,,,,,,1.0,,90.0,,,,,,,14.0,,7.4,,,,,2.0,,,,8.0,,50.0,31.0,81.0,0,6.0,98.0,2.0,,,
2017-18,7437881,11,20,Southampton,Home,115346,83283,Nathan Redmond,nathan-redmond,M,False,,,4.0,35.0,9.0,44.0,,,4.0,,,,1.0,,,2.0,4.0,6.0,,,,,,,,1.0,2.0,,90.0,1.0,,,,,,17.0,,7.7,,,2.0,,,5.0,6.0,,5.0,,47.0,11.0,52.0,3,1.0,72.0,,1.0,4.0,
2017-18,7437881,11,20,Southampton,Home,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437881,11,20,Southampton,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,1.0,,1.0,,2.0,,1.0,0,,3.0,,,,
2017-18,7437881,11,20,Southampton,Home,387082,153373,Sam McQueen,sam-mcqueen,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437914,12,20,Southampton,Away,559,17339,Steven Davis,steven-davis,M,False,,,1.0,10.0,20.0,30.0,,,9.0,,,,2.0,,,1.0,3.0,3.0,,,,,,,,3.0,,,90.0,,,,,,,14.0,,6.7,,,,,3.0,1.0,1.0,,1.0,,16.0,24.0,39.0,0,2.0,57.0,1.0,,1.0,
2017-18,7437914,12,20,Southampton,Away,44760,58822,Cédric Soares,cedric-soares,M,False,1.0,,3.0,14.0,13.0,26.0,1.0,2.0,6.0,,,,,,,,1.0,4.0,,,,,,,,2.0,,,90.0,,1.0,,,,,11.0,,6.8,,,,,7.0,,2.0,,6.0,,20.0,15.0,33.0,0,,62.0,,3.0,,
2017-18,7437914,12,20,Southampton,Away,69416,78056,Oriol Romeu,oriol-romeu,M,False,,,1.0,8.0,23.0,31.0,,2.0,8.0,,,,6.0,,,,8.0,8.0,,,2.0,,,,,,,,90.0,,2.0,,,,,8.0,,6.4,,,,,,,,,4.0,,15.0,24.0,39.0,0,6.0,49.0,,,,
