season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243424,3,20,Southampton,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,4.0,,1.0,20.0,11.0,27.0,4.0,2.0,9.0,,,,1.0,,2.0,9.0,4.0,,,2.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,,15.0,,7.0,,,2.0,,2.0,,6.0,,4.0,,29.0,14.0,37.0,2,2.0,60.0,1.0,1.0,,2.0
2019-20,8243437,4,20,Southampton,Home,44760,58822,Cédric Soares,cedric-soares,M,False,1.0,,3.0,13.0,10.0,22.0,2.0,1.0,1.0,,,,,,1.0,3.0,3.0,,,,,,,,2.0,,,90.0,,,,,,,,,14.0,,7.0,,,,,3.0,,5.0,,6.0,,23.0,11.0,29.0,0,2.0,59.0,,,,2.0
2019-20,8243437,4,20,Southampton,Home,69416,78056,Oriol Romeu,oriol-romeu,M,False,,,3.0,21.0,14.0,35.0,2.0,,11.0,,,1.0,2.0,,,6.0,7.0,,,2.0,,,,,2.0,1.0,,90.0,,,,,,,,,10.0,,7.1,,,,,1.0,,,,8.0,,29.0,16.0,45.0,1,7.0,58.0,,,,6.0
2019-20,8243437,4,20,Southampton,Home,117083,91047,Stuart Armstrong,stuart-armstrong,M,True,,,,2.0,2.0,4.0,1.0,,2.0,,,,,,1.0,4.0,1.0,,,1.0,,,,,,,,19.0,,,,,,,,,3.0,,6.2,,,,,,1.0,,,,,2.0,2.0,4.0,0,1.0,13.0,1.0,,,
2019-20,8243437,4,20,Southampton,Home,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,4.0,29.0,15.0,44.0,1.0,3.0,11.0,,,,3.0,,3.0,8.0,7.0,,,1.0,,,,,6.0,1.0,,90.0,,,,,,,,,18.0,,6.9,,,2.0,,4.0,,,,7.0,,40.0,17.0,57.0,2,2.0,84.0,2.0,2.0,,2.0
2019-20,8243437,4,20,Southampton,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,1.0,,3.0,17.0,8.0,24.0,1.0,,3.0,,,,,,,2.0,1.0,,,2.0,,,,,,1.0,,90.0,,1.0,,,,,,,10.0,,6.7,,,,,1.0,,4.0,,5.0,,26.0,9.0,31.0,0,,39.0,,1.0,,
2019-20,8243456,5,20,Southampton,Away,44760,58822,Cédric Soares,cedric-soares,M,False,,,1.0,14.0,13.0,27.0,2.0,,2.0,,1.0,,5.0,,,7.0,4.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,,14.0,,6.4,,,1.0,,3.0,,,,5.0,,20.0,17.0,37.0,1,4.0,64.0,3.0,,,3.0
2019-20,8243456,5,20,Southampton,Away,69416,78056,Oriol Romeu,oriol-romeu,M,False,,,3.0,26.0,34.0,60.0,,3.0,9.0,,,,,,,,5.0,,,,,,,,,,,90.0,,,,,,,,,9.0,,7.1,,,,,2.0,,1.0,,5.0,,34.0,35.0,68.0,0,2.0,78.0,,,,2.0
2019-20,8243456,5,20,Southampton,Away,117083,91047,Stuart Armstrong,stuart-armstrong,M,True,,,,1.0,,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,12.0,,,,,,,,,2.0,,6.4,,,,,,,,,,,1.0,1.0,2.0,0,,5.0,,1.0,,
2019-20,8243456,5,20,Southampton,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,1.0,,1.0,30.0,20.0,49.0,2.0,1.0,10.0,,,,1.0,,4.0,8.0,7.0,,,1.0,,,,,2.0,3.0,,90.0,,1.0,,,,,,,28.0,,6.9,,,,,2.0,2.0,2.0,,7.0,,45.0,26.0,69.0,0,2.0,93.0,1.0,2.0,2.0,1.0
2019-20,8243456,5,20,Southampton,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,2.0,,2.0,17.0,10.0,25.0,1.0,1.0,5.0,1.0,,,3.0,,,4.0,2.0,,,,,,,,1.0,2.0,,90.0,,,,,,,,,17.0,,7.1,,,,,1.0,,10.0,,6.0,,32.0,12.0,34.0,0,1.0,54.0,,1.0,,
2019-20,8243465,6,20,Southampton,Home,44760,58822,Cédric Soares,cedric-soares,M,False,3.0,,2.0,24.0,16.0,37.0,2.0,1.0,5.0,,,,,,,2.0,5.0,,,,,,,,,3.0,,90.0,,,,,,,,,22.0,,6.9,,,,,4.0,,8.0,,10.0,,37.0,23.0,52.0,0,4.0,90.0,1.0,,,2.0
2019-20,8243465,6,20,Southampton,Home,69416,78056,Oriol Romeu,oriol-romeu,M,False,,,4.0,32.0,22.0,54.0,,4.0,11.0,,,,4.0,,,6.0,18.0,,,2.0,,,,,2.0,3.0,,90.0,,,,,,,,,16.0,,7.6,,,,,,1.0,,,10.0,,40.0,29.0,69.0,0,10.0,89.0,1.0,3.0,1.0,8.0
2019-20,8243465,6,20,Southampton,Home,115346,83283,Nathan Redmond,nathan-redmond,M,False,1.0,,1.0,23.0,7.0,29.0,,2.0,6.0,,,1.0,2.0,,2.0,7.0,6.0,,,2.0,,,,,,3.0,,88.0,1.0,,,,,,,,20.0,,7.0,,,1.0,,,2.0,1.0,,4.0,,35.0,7.0,41.0,3,3.0,61.0,5.0,,1.0,1.0
2019-20,8243465,6,20,Southampton,Home,117083,91047,Stuart Armstrong,stuart-armstrong,M,True,,,,4.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,1.0,,6.4,,,,,,,1.0,,,1.0,5.0,1.0,5.0,0,,6.0,,,,
2019-20,8243465,6,20,Southampton,Home,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,7.0,48.0,28.0,76.0,2.0,,13.0,,1.0,1.0,2.0,,1.0,6.0,5.0,,,1.0,,,,,,,,90.0,1.0,,,,,,,,18.0,,6.7,,,1.0,,2.0,,2.0,,9.0,,60.0,29.0,87.0,3,5.0,110.0,4.0,,,2.0
2019-20,8243465,6,20,Southampton,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,1.0,,1.0,23.0,16.0,38.0,2.0,,5.0,,,,,,,2.0,1.0,,,,,1.0,,,1.0,3.0,,90.0,1.0,1.0,,,,,,,9.0,,8.0,,,6.0,,,,5.0,,2.0,,31.0,17.0,43.0,7,1.0,61.0,,,,1.0
2019-20,8243472,7,20,Southampton,Away,69416,78056,Oriol Romeu,oriol-romeu,M,False,,,5.0,41.0,29.0,70.0,2.0,,7.0,,,,2.0,,1.0,7.0,4.0,,,2.0,,,,,2.0,,,90.0,,,,,,,,,10.0,,6.4,,,,,1.0,2.0,1.0,,7.0,,49.0,29.0,77.0,0,2.0,89.0,1.0,,2.0,1.0
2019-20,8243472,7,20,Southampton,Away,115346,83283,Nathan Redmond,nathan-redmond,M,False,,,4.0,32.0,7.0,39.0,3.0,1.0,8.0,,,2.0,,,4.0,8.0,3.0,,,,,,,,,1.0,,90.0,,,,,,,,,18.0,,6.7,,,2.0,,,1.0,3.0,,8.0,,43.0,7.0,47.0,4,1.0,68.0,2.0,1.0,,
2019-20,8243472,7,20,Southampton,Away,117083,91047,Stuart Armstrong,stuart-armstrong,M,True,,,,4.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,11.0,1.0,,,,,,,,2.0,,6.7,,,,,,,,,,,4.0,3.0,7.0,1,,11.0,2.0,,,
2019-20,8243472,7,20,Southampton,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,2.0,52.0,22.0,74.0,,3.0,10.0,,,,1.0,,,5.0,5.0,,,3.0,,,,,,,,90.0,1.0,1.0,,,,,,,9.0,,6.9,,,2.0,,,2.0,,,2.0,1.0,59.0,22.0,81.0,3,1.0,90.0,1.0,,1.0,
2019-20,8243472,7,20,Southampton,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,1.0,,2.0,33.0,10.0,42.0,4.0,1.0,2.0,,,,2.0,,,9.0,4.0,,,3.0,,,,,,1.0,,90.0,1.0,,,,,,,,11.0,,6.8,,,,,3.0,,7.0,,2.0,,41.0,12.0,46.0,1,3.0,66.0,1.0,,,2.0
2019-20,8243480,8,20,Southampton,Home,69416,78056,Oriol Romeu,oriol-romeu,M,False,,,,19.0,23.0,42.0,2.0,,12.0,,,1.0,,,,4.0,6.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,,17.0,,6.5,,,,,,2.0,,,5.0,,30.0,26.0,56.0,1,5.0,72.0,2.0,,1.0,1.0
2019-20,8243480,8,20,Southampton,Home,115346,83283,Nathan Redmond,nathan-redmond,M,False,,,,6.0,2.0,8.0,4.0,,5.0,,,,,,1.0,7.0,5.0,,,,,,,,1.0,,,81.0,,,,,,,,,12.0,,6.7,,,2.0,,,4.0,2.0,,4.0,,13.0,3.0,14.0,2,1.0,30.0,1.0,2.0,2.0,1.0
2019-20,8243480,8,20,Southampton,Home,117083,91047,Stuart Armstrong,stuart-armstrong,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243480,8,20,Southampton,Home,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,5.0,29.0,28.0,57.0,,,11.0,,,,2.0,,2.0,7.0,3.0,,,3.0,,,,,1.0,2.0,,90.0,,,,,,,,,8.0,,6.7,,,1.0,,,,,,6.0,,34.0,28.0,62.0,1,1.0,75.0,,2.0,,
2019-20,8243480,8,20,Southampton,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,1.0,,,8.0,11.0,18.0,,2.0,2.0,,,,,,,1.0,5.0,,,,,,,,,2.0,,90.0,,1.0,,,,,,,13.0,,6.9,,,1.0,,,2.0,3.0,,1.0,,15.0,13.0,25.0,1,2.0,43.0,2.0,,1.0,1.0
2019-20,8243493,9,20,Southampton,Away,69416,78056,Oriol Romeu,oriol-romeu,M,False,,,,21.0,16.0,37.0,2.0,2.0,8.0,,,,3.0,,1.0,9.0,4.0,,,2.0,,,,,1.0,1.0,,82.0,,,,,,,,,13.0,,6.1,,,,,1.0,1.0,,,4.0,1.0,29.0,17.0,46.0,0,2.0,55.0,2.0,,,2.0
2019-20,8243493,9,20,Southampton,Away,115346,83283,Nathan Redmond,nathan-redmond,M,False,,,,20.0,10.0,30.0,1.0,,7.0,,,2.0,,,2.0,5.0,4.0,,,1.0,,,,,,,,90.0,,,,,,,,,14.0,,6.7,,,,,,6.0,1.0,,1.0,,26.0,12.0,37.0,2,,52.0,1.0,,4.0,
2019-20,8243493,9,20,Southampton,Away,117083,91047,Stuart Armstrong,stuart-armstrong,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243493,9,20,Southampton,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,2.0,20.0,19.0,39.0,1.0,3.0,6.0,,,,2.0,,,6.0,8.0,,,3.0,,,,,,3.0,,90.0,,,,1.0,,,,,18.0,,6.8,,,1.0,,1.0,2.0,,,5.0,,32.0,20.0,52.0,1,2.0,67.0,5.0,1.0,2.0,1.0
2019-20,8243493,9,20,Southampton,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,3.0,,,16.0,7.0,20.0,1.0,1.0,2.0,,,,2.0,,,4.0,4.0,,,1.0,,,,,1.0,3.0,,90.0,2.0,,,,,,,,8.0,,7.4,,,,,1.0,,4.0,,1.0,,21.0,8.0,25.0,2,2.0,43.0,1.0,1.0,,
2019-20,8243497,10,20,Southampton,Home,69416,78056,Oriol Romeu,oriol-romeu,M,False,,,2.0,13.0,10.0,23.0,,,5.0,,,,7.0,,,7.0,4.0,,,,,,,,3.0,,,90.0,,2.0,,,,,,,9.0,,5.8,,,,,,1.0,,,5.0,,20.0,12.0,32.0,0,2.0,42.0,,1.0,1.0,1.0
2019-20,8243497,10,20,Southampton,Home,115346,83283,Nathan Redmond,nathan-redmond,M,False,,,1.0,11.0,10.0,21.0,2.0,2.0,7.0,,,,,,3.0,7.0,11.0,,,1.0,,,,,1.0,,,90.0,1.0,,,,,,,,17.0,,7.2,,,1.0,,,6.0,2.0,,1.0,1.0,18.0,11.0,27.0,2,2.0,54.0,5.0,2.0,5.0,2.0
2019-20,8243497,10,20,Southampton,Home,117083,91047,Stuart Armstrong,stuart-armstrong,M,True,,,,5.0,3.0,8.0,,,4.0,,,,2.0,,1.0,3.0,1.0,,,,,,,,1.0,,,20.0,,,,,,,,,5.0,,6.0,,,,,,,1.0,,,,6.0,4.0,9.0,0,,16.0,2.0,1.0,,
2019-20,8243497,10,20,Southampton,Home,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,1.0,17.0,7.0,24.0,1.0,1.0,8.0,,,,2.0,,2.0,6.0,4.0,,,,,,,,1.0,3.0,,90.0,,,,,,,,,10.0,,5.8,,,,,,4.0,,,2.0,,21.0,9.0,30.0,0,,42.0,1.0,,3.0,
2019-20,8243497,10,20,Southampton,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,1.0,,,15.0,7.0,21.0,1.0,1.0,10.0,,,1.0,2.0,,2.0,5.0,8.0,,,,,,,,5.0,,,90.0,1.0,,,,,,,,12.0,,6.8,,,,,1.0,2.0,3.0,,2.0,,22.0,9.0,28.0,2,3.0,55.0,1.0,2.0,2.0,1.0
2019-20,8243510,11,20,Southampton,Away,69416,78056,Oriol Romeu,oriol-romeu,M,False,,,,8.0,7.0,15.0,1.0,,5.0,,,,2.0,,,4.0,4.0,,,1.0,,,,,1.0,,,90.0,,2.0,,,,,,,6.0,,6.8,,,,,6.0,,,,2.0,,10.0,10.0,20.0,0,4.0,38.0,1.0,,,1.0
2019-20,8243510,11,20,Southampton,Away,115346,83283,Nathan Redmond,nathan-redmond,M,False,,,1.0,9.0,5.0,14.0,3.0,1.0,7.0,,,,5.0,,1.0,12.0,6.0,,,,,,,,,2.0,,90.0,,,,,,,,,16.0,,6.6,,,,,,6.0,1.0,,2.0,,13.0,9.0,21.0,0,1.0,39.0,3.0,1.0,3.0,1.0
2019-20,8243510,11,20,Southampton,Away,117083,91047,Stuart Armstrong,stuart-armstrong,M,False,1.0,,,9.0,4.0,12.0,1.0,1.0,1.0,,,,2.0,,,4.0,3.0,,,1.0,,,,,1.0,,,90.0,1.0,1.0,,,,,,,5.0,,6.6,,,,,2.0,1.0,1.0,,,,11.0,5.0,15.0,1,1.0,30.0,2.0,,1.0,
2019-20,8243510,11,20,Southampton,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,1.0,6.0,11.0,17.0,2.0,1.0,11.0,,,,5.0,,,9.0,9.0,,,2.0,,,,,,,,90.0,,,,,,,,,11.0,,6.1,,,,,9.0,4.0,1.0,,6.0,,11.0,16.0,26.0,0,3.0,50.0,1.0,1.0,4.0,2.0
2019-20,8243510,11,20,Southampton,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,,,,9.0,3.0,12.0,1.0,2.0,4.0,,,,2.0,,,5.0,7.0,,,2.0,,1.0,,,3.0,,,90.0,1.0,2.0,,,,,,,10.0,,7.4,,,,,7.0,1.0,1.0,,5.0,,15.0,6.0,20.0,1,3.0,45.0,1.0,2.0,1.0,2.0
2019-20,8243520,12,20,Southampton,Home,44760,58822,Cédric Soares,cedric-soares,M,False,,,,3.0,8.0,11.0,,,4.0,,,,,,1.0,1.0,,,,,,,,,,,,45.0,,1.0,,,,,,,8.0,,6.4,,,,,,,1.0,,2.0,,6.0,9.0,14.0,0,,23.0,,,,
2019-20,8243520,12,20,Southampton,Home,69416,78056,Oriol Romeu,oriol-romeu,M,False,,,,11.0,15.0,26.0,,5.0,4.0,,,,4.0,,,4.0,5.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,,16.0,,6.2,,,,,2.0,,,,2.0,,22.0,19.0,41.0,0,,49.0,1.0,,,
2019-20,8243520,12,20,Southampton,Home,115346,83283,Nathan Redmond,nathan-redmond,M,False,,,,6.0,8.0,14.0,6.0,1.0,3.0,,,,,,1.0,7.0,2.0,,,,,,,,,,,81.0,,,,,,,,,10.0,,6.3,,,,,,,,,3.0,,10.0,9.0,19.0,0,1.0,30.0,3.0,,,
2019-20,8243520,12,20,Southampton,Home,117083,91047,Stuart Armstrong,stuart-armstrong,M,False,,,,10.0,7.0,17.0,6.0,1.0,6.0,,,,1.0,,1.0,11.0,6.0,,1.0,1.0,,,,,1.0,,,89.0,,,,,,,,,13.0,,6.1,,,,,1.0,4.0,1.0,,2.0,1.0,16.0,10.0,25.0,0,2.0,50.0,1.0,1.0,2.0,1.0
2019-20,8243520,12,20,Southampton,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,1.0,,1.0,14.0,16.0,29.0,,,8.0,,,,2.0,,,3.0,2.0,,,1.0,,,,,1.0,2.0,,90.0,1.0,1.0,,,,,,,9.0,,6.9,,,,,1.0,,7.0,,2.0,,22.0,17.0,32.0,1,,45.0,,2.0,,
2019-20,8243522,13,20,Southampton,Away,44760,58822,Cédric Soares,cedric-soares,M,False,,,1.0,11.0,9.0,20.0,,,9.0,,,1.0,1.0,,,2.0,2.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,,13.0,,6.2,,,,,2.0,,1.0,,7.0,,19.0,13.0,31.0,1,2.0,52.0,,,,1.0
2019-20,8243522,13,20,Southampton,Away,69416,78056,Oriol Romeu,oriol-romeu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243522,13,20,Southampton,Away,115346,83283,Nathan Redmond,nathan-redmond,M,False,,,1.0,14.0,6.0,20.0,1.0,,7.0,1.0,,1.0,1.0,,2.0,7.0,8.0,,,1.0,,,,,,2.0,,90.0,1.0,,,,,,,,16.0,,7.2,,,1.0,,1.0,5.0,2.0,,4.0,,24.0,7.0,29.0,3,3.0,53.0,1.0,2.0,3.0,1.0
2019-20,8243522,13,20,Southampton,Away,117083,91047,Stuart Armstrong,stuart-armstrong,M,False,,,,12.0,6.0,18.0,,,5.0,,,,2.0,,3.0,9.0,4.0,,,3.0,,,,,,,,86.0,,1.0,,,,,,,13.0,,6.2,,,2.0,,,2.0,,,,,19.0,6.0,25.0,2,1.0,40.0,2.0,2.0,1.0,
2019-20,8243522,13,20,Southampton,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,3.0,20.0,15.0,35.0,1.0,1.0,5.0,,,,1.0,,3.0,9.0,6.0,,,3.0,,,,,6.0,2.0,,90.0,,,,,,,,,12.0,,7.0,,,3.0,,1.0,2.0,,,4.0,,23.0,17.0,40.0,3,3.0,67.0,3.0,1.0,1.0,3.0
2019-20,8243522,13,20,Southampton,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,2.0,,2.0,23.0,15.0,36.0,,1.0,10.0,,1.0,,2.0,,,6.0,4.0,,,4.0,,1.0,,,1.0,3.0,,90.0,3.0,,,,,1.0,,,16.0,,7.6,,,1.0,,2.0,,8.0,,3.0,,36.0,18.0,46.0,4,2.0,65.0,,1.0,,
2019-20,8243537,14,20,Southampton,Home,44760,58822,Cédric Soares,cedric-soares,M,False,2.0,,2.0,22.0,22.0,42.0,4.0,,3.0,,,,,,,4.0,2.0,,,,,,,,1.0,1.0,,76.0,,,,,,,,,19.0,,6.8,,,,,1.0,,6.0,,7.0,,35.0,24.0,53.0,0,1.0,88.0,3.0,1.0,,1.0
2019-20,8243537,14,20,Southampton,Home,69416,78056,Oriol Romeu,oriol-romeu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243537,14,20,Southampton,Home,115346,83283,Nathan Redmond,nathan-redmond,M,False,,,2.0,14.0,12.0,26.0,1.0,,4.0,,,,,,3.0,4.0,1.0,,,,,,,,,,,57.0,1.0,,,,,,,,13.0,,6.5,,,1.0,,,1.0,,,2.0,1.0,20.0,15.0,35.0,2,,44.0,,,1.0,
2019-20,8243537,14,20,Southampton,Home,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,1.0,,1.0,38.0,21.0,58.0,1.0,1.0,12.0,,,,1.0,,1.0,3.0,12.0,,1.0,,,,,,3.0,1.0,,90.0,,,,,,,,,22.0,,7.5,,,1.0,,,4.0,1.0,,5.0,,51.0,26.0,76.0,1,3.0,101.0,2.0,4.0,4.0,2.0
