season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,totalShots
2010-11,1379610,2,6,Tottenham_Hotspur,Away,18488,38462,Vedran Ćorluka,vedran-corluka,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379610,2,6,Tottenham_Hotspur,Away,30223,34296,Wilson Palacios,wilson-palacios,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379610,2,6,Tottenham_Hotspur,Away,32821,49539,Kyle Naughton,kyle-naughton,D,True,,,,,,
2010-11,1379610,2,6,Tottenham_Hotspur,Away,34578,49944,Jake Livermore,jake-livermore,M,True,,,,,,
2010-11,1379610,2,6,Tottenham_Hotspur,Away,44614,58621,Kyle Walker,kyle-walker,D,True,0.0,0.0,3.0,0.0,,0.0
2010-11,1379622,3,6,Tottenham_Hotspur,Home,783,10451,Jermaine Jenas,jermaine-jenas,M,True,,,,,,
2010-11,1379622,3,6,Tottenham_Hotspur,Home,917,3773,Peter Crouch,peter-crouch,F,False,0.0,0.0,46.0,0.0,,0.0
2010-11,1379622,3,6,Tottenham_Hotspur,Home,927,12679,Michael Dawson,michael-dawson,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379622,3,6,Tottenham_Hotspur,Home,943,1710,Robbie Keane,robbie-keane,F,True,,,,,,
2010-11,1379622,3,6,Tottenham_Hotspur,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379622,3,6,Tottenham_Hotspur,Home,1018,37742,Younès Kaboul,younes-kaboul,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379622,3,6,Tottenham_Hotspur,Home,1188,1708,Carlo Cudicini,carlo-cudicini,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379622,3,6,Tottenham_Hotspur,Home,3413,28146,Benoît Assou-Ekotto,benoit-assou-ekotto,D,False,0.0,0.0,46.0,0.0,,0.0
2010-11,1379622,3,6,Tottenham_Hotspur,Home,8969,42744,Sebastien Bassong,sebastien-bassong,D,True,,,,,,
2010-11,1379622,3,6,Tottenham_Hotspur,Home,9689,15109,Tom Huddlestone,tom-huddlestone,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379622,3,6,Tottenham_Hotspur,Home,9692,17349,Aaron Lennon,aaron-lennon,M,False,0.0,0.0,73.0,0.0,,0.0
2010-11,1379622,3,6,Tottenham_Hotspur,Home,9695,11662,Ben Alnwick,ben-alnwick,G,True,,,,,,
2010-11,1379622,3,6,Tottenham_Hotspur,Home,10936,20298,Roman Pavlyuchenko,roman-pavlyuchenko,F,True,0.0,0.0,17.0,0.0,,0.0
2010-11,1379622,3,6,Tottenham_Hotspur,Home,11269,28097,Niko Kranjčar,niko-kranjcar,M,True,0.0,0.0,44.0,0.0,,0.0
2010-11,1379622,3,6,Tottenham_Hotspur,Home,15354,36903,Gareth Bale,gareth-bale,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379622,3,6,Tottenham_Hotspur,Home,28366,40275,Giovani Dos Santos,giovani-dos-santos,F,True,0.0,0.0,44.0,0.0,,0.0
2010-11,1379622,3,6,Tottenham_Hotspur,Home,30223,34296,Wilson Palacios,wilson-palacios,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379622,3,6,Tottenham_Hotspur,Home,1422767,1934,Ledley King,ledley-king,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379799,4,6,Tottenham_Hotspur,Away,783,10451,Jermaine Jenas,jermaine-jenas,M,True,,,,,,
2010-11,1379799,4,6,Tottenham_Hotspur,Away,917,3773,Peter Crouch,peter-crouch,F,True,0.0,0.0,13.0,0.0,,0.0
2010-11,1379799,4,6,Tottenham_Hotspur,Away,943,1710,Robbie Keane,robbie-keane,F,True,0.0,0.0,26.0,0.0,,0.0
2010-11,1379799,4,6,Tottenham_Hotspur,Away,1018,37742,Younès Kaboul,younes-kaboul,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379799,4,6,Tottenham_Hotspur,Away,1188,1708,Carlo Cudicini,carlo-cudicini,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379799,4,6,Tottenham_Hotspur,Away,1951,4611,Rafael van der Vaart,rafael-van-der-vaart,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379799,4,6,Tottenham_Hotspur,Away,3413,28146,Benoît Assou-Ekotto,benoit-assou-ekotto,D,True,,,,,,
2010-11,1379799,4,6,Tottenham_Hotspur,Away,8969,42744,Sebastien Bassong,sebastien-bassong,D,True,,,,,,
2010-11,1379799,4,6,Tottenham_Hotspur,Away,9689,15109,Tom Huddlestone,tom-huddlestone,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379799,4,6,Tottenham_Hotspur,Away,9692,17349,Aaron Lennon,aaron-lennon,M,False,0.0,0.0,77.0,0.0,,0.0
2010-11,1379799,4,6,Tottenham_Hotspur,Away,10936,20298,Roman Pavlyuchenko,roman-pavlyuchenko,F,False,0.0,0.0,64.0,0.0,,0.0
2010-11,1379799,4,6,Tottenham_Hotspur,Away,11269,28097,Niko Kranjčar,niko-kranjcar,M,True,0.0,0.0,58.0,0.0,,0.0
2010-11,1379799,4,6,Tottenham_Hotspur,Away,12400,7810,Stipe Pletikosa,stipe-pletikosa,G,True,,,,,,
2010-11,1379799,4,6,Tottenham_Hotspur,Away,15354,36903,Gareth Bale,gareth-bale,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379799,4,6,Tottenham_Hotspur,Away,15466,37055,Luka Modrić,luka-modric,M,False,0.0,1.0,32.0,0.0,,0.0
2010-11,1379799,4,6,Tottenham_Hotspur,Away,18488,38462,Vedran Ćorluka,vedran-corluka,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379799,4,6,Tottenham_Hotspur,Away,30223,34296,Wilson Palacios,wilson-palacios,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379799,4,6,Tottenham_Hotspur,Away,1422708,6254,William Gallas,william-gallas,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379809,5,6,Tottenham_Hotspur,Home,783,10451,Jermaine Jenas,jermaine-jenas,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379809,5,6,Tottenham_Hotspur,Home,917,3773,Peter Crouch,peter-crouch,F,False,2.0,0.0,90.0,0.0,,0.0
2010-11,1379809,5,6,Tottenham_Hotspur,Home,943,1710,Robbie Keane,robbie-keane,F,False,0.0,0.0,67.0,0.0,,0.0
2010-11,1379809,5,6,Tottenham_Hotspur,Home,1018,37742,Younès Kaboul,younes-kaboul,D,False,0.0,0.0,45.0,0.0,,0.0
2010-11,1379809,5,6,Tottenham_Hotspur,Home,1188,1708,Carlo Cudicini,carlo-cudicini,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379809,5,6,Tottenham_Hotspur,Home,1951,4611,Rafael van der Vaart,rafael-van-der-vaart,M,False,0.0,1.0,86.0,0.0,,0.0
2010-11,1379809,5,6,Tottenham_Hotspur,Home,3413,28146,Benoît Assou-Ekotto,benoit-assou-ekotto,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379809,5,6,Tottenham_Hotspur,Home,8969,42744,Sebastien Bassong,sebastien-bassong,D,True,,,,,,
2010-11,1379809,5,6,Tottenham_Hotspur,Home,9329,15405,Alan Hutton,alan-hutton,D,True,0.0,1.0,45.0,0.0,,0.0
2010-11,1379809,5,6,Tottenham_Hotspur,Home,9689,15109,Tom Huddlestone,tom-huddlestone,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379809,5,6,Tottenham_Hotspur,Home,9692,17349,Aaron Lennon,aaron-lennon,M,True,0.0,0.0,4.0,0.0,,0.0
2010-11,1379809,5,6,Tottenham_Hotspur,Home,10936,20298,Roman Pavlyuchenko,roman-pavlyuchenko,F,True,0.0,1.0,23.0,0.0,,0.0
2010-11,1379809,5,6,Tottenham_Hotspur,Home,11269,28097,Niko Kranjčar,niko-kranjcar,M,True,,,,,,
2010-11,1379809,5,6,Tottenham_Hotspur,Home,12400,7810,Stipe Pletikosa,stipe-pletikosa,G,True,,,,,,
2010-11,1379809,5,6,Tottenham_Hotspur,Home,15354,36903,Gareth Bale,gareth-bale,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379809,5,6,Tottenham_Hotspur,Home,30223,34296,Wilson Palacios,wilson-palacios,M,True,,,,,,
2010-11,1379809,5,6,Tottenham_Hotspur,Home,1422708,6254,William Gallas,william-gallas,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379809,5,6,Tottenham_Hotspur,Home,1422767,1934,Ledley King,ledley-king,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379820,6,6,Tottenham_Hotspur,Away,783,10451,Jermaine Jenas,jermaine-jenas,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379820,6,6,Tottenham_Hotspur,Away,917,3773,Peter Crouch,peter-crouch,F,False,0.0,0.0,80.0,0.0,,0.0
2010-11,1379820,6,6,Tottenham_Hotspur,Away,943,1710,Robbie Keane,robbie-keane,F,True,0.0,0.0,24.0,0.0,,0.0
2010-11,1379820,6,6,Tottenham_Hotspur,Away,1188,1708,Carlo Cudicini,carlo-cudicini,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379820,6,6,Tottenham_Hotspur,Away,1951,4611,Rafael van der Vaart,rafael-van-der-vaart,M,False,0.0,0.0,78.0,0.0,,0.0
2010-11,1379820,6,6,Tottenham_Hotspur,Away,8969,42744,Sebastien Bassong,sebastien-bassong,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379820,6,6,Tottenham_Hotspur,Away,9329,15405,Alan Hutton,alan-hutton,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379820,6,6,Tottenham_Hotspur,Away,9689,15109,Tom Huddlestone,tom-huddlestone,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379820,6,6,Tottenham_Hotspur,Away,9692,17349,Aaron Lennon,aaron-lennon,M,False,0.0,0.0,66.0,0.0,,0.0
2010-11,1379820,6,6,Tottenham_Hotspur,Away,10936,20298,Roman Pavlyuchenko,roman-pavlyuchenko,F,True,0.0,0.0,10.0,0.0,,0.0
2010-11,1379820,6,6,Tottenham_Hotspur,Away,11269,28097,Niko Kranjčar,niko-kranjcar,M,True,,,,,,
2010-11,1379820,6,6,Tottenham_Hotspur,Away,12400,7810,Stipe Pletikosa,stipe-pletikosa,G,True,,,,,,
2010-11,1379820,6,6,Tottenham_Hotspur,Away,15354,36903,Gareth Bale,gareth-bale,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379820,6,6,Tottenham_Hotspur,Away,15466,37055,Luka Modrić,luka-modric,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379820,6,6,Tottenham_Hotspur,Away,18488,38462,Vedran Ćorluka,vedran-corluka,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379820,6,6,Tottenham_Hotspur,Away,28366,40275,Giovani Dos Santos,giovani-dos-santos,F,True,0.0,0.0,12.0,0.0,,0.0
2010-11,1379820,6,6,Tottenham_Hotspur,Away,30223,34296,Wilson Palacios,wilson-palacios,M,True,,,,,,
2010-11,1379820,6,6,Tottenham_Hotspur,Away,43301,52876,Sandro,sandro,M,True,,,,,,
2010-11,1379828,7,6,Tottenham_Hotspur,Home,783,10451,Jermaine Jenas,jermaine-jenas,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379828,7,6,Tottenham_Hotspur,Home,917,3773,Peter Crouch,peter-crouch,F,False,2.0,0.0,90.0,0.0,,0.0
2010-11,1379828,7,6,Tottenham_Hotspur,Home,943,1710,Robbie Keane,robbie-keane,F,True,,,,,,
2010-11,1379828,7,6,Tottenham_Hotspur,Home,1188,1708,Carlo Cudicini,carlo-cudicini,G,True,,,,,,
2010-11,1379828,7,6,Tottenham_Hotspur,Home,1951,4611,Rafael van der Vaart,rafael-van-der-vaart,M,False,0.0,2.0,90.0,0.0,,0.0
2010-11,1379828,7,6,Tottenham_Hotspur,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379828,7,6,Tottenham_Hotspur,Home,3413,28146,Benoît Assou-Ekotto,benoit-assou-ekotto,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379828,7,6,Tottenham_Hotspur,Home,8969,42744,Sebastien Bassong,sebastien-bassong,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379828,7,6,Tottenham_Hotspur,Home,9329,15405,Alan Hutton,alan-hutton,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379828,7,6,Tottenham_Hotspur,Home,9689,15109,Tom Huddlestone,tom-huddlestone,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379828,7,6,Tottenham_Hotspur,Home,9692,17349,Aaron Lennon,aaron-lennon,M,True,0.0,0.0,44.0,0.0,,0.0
2010-11,1379828,7,6,Tottenham_Hotspur,Home,10936,20298,Roman Pavlyuchenko,roman-pavlyuchenko,F,False,0.0,0.0,46.0,0.0,,0.0
2010-11,1379828,7,6,Tottenham_Hotspur,Home,11269,28097,Niko Kranjčar,niko-kranjcar,M,True,,,,,,
2010-11,1379828,7,6,Tottenham_Hotspur,Home,15354,36903,Gareth Bale,gareth-bale,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379828,7,6,Tottenham_Hotspur,Home,15466,37055,Luka Modrić,luka-modric,M,False,0.0,0.0,77.0,0.0,,0.0
2010-11,1379828,7,6,Tottenham_Hotspur,Home,18488,38462,Vedran Ćorluka,vedran-corluka,D,True,,,,,,
2010-11,1379828,7,6,Tottenham_Hotspur,Home,30223,34296,Wilson Palacios,wilson-palacios,M,True,0.0,0.0,13.0,0.0,,0.0
2010-11,1379828,7,6,Tottenham_Hotspur,Home,43301,52876,Sandro,sandro,M,True,0.0,0.0,1.0,0.0,,0.0
2010-11,1379838,8,6,Tottenham_Hotspur,Away,783,10451,Jermaine Jenas,jermaine-jenas,M,True,,,,,,
2010-11,1379838,8,6,Tottenham_Hotspur,Away,917,3773,Peter Crouch,peter-crouch,F,True,0.0,0.0,20.0,0.0,,0.0
2010-11,1379838,8,6,Tottenham_Hotspur,Away,943,1710,Robbie Keane,robbie-keane,F,True,,,,,,
2010-11,1379838,8,6,Tottenham_Hotspur,Away,1188,1708,Carlo Cudicini,carlo-cudicini,G,True,,,,,,
2010-11,1379838,8,6,Tottenham_Hotspur,Away,1951,4611,Rafael van der Vaart,rafael-van-der-vaart,M,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379838,8,6,Tottenham_Hotspur,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379838,8,6,Tottenham_Hotspur,Away,3413,28146,Benoît Assou-Ekotto,benoit-assou-ekotto,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379838,8,6,Tottenham_Hotspur,Away,8969,42744,Sebastien Bassong,sebastien-bassong,D,True,0.0,0.0,46.0,0.0,,0.0
2010-11,1379838,8,6,Tottenham_Hotspur,Away,9329,15405,Alan Hutton,alan-hutton,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379838,8,6,Tottenham_Hotspur,Away,9689,15109,Tom Huddlestone,tom-huddlestone,M,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379838,8,6,Tottenham_Hotspur,Away,9692,17349,Aaron Lennon,aaron-lennon,M,True,0.0,0.0,44.0,0.0,,0.0
2010-11,1379838,8,6,Tottenham_Hotspur,Away,10936,20298,Roman Pavlyuchenko,roman-pavlyuchenko,F,False,0.0,1.0,70.0,0.0,,0.0
2010-11,1379838,8,6,Tottenham_Hotspur,Away,11269,28097,Niko Kranjčar,niko-kranjcar,M,True,,,,,,
2010-11,1379838,8,6,Tottenham_Hotspur,Away,15354,36903,Gareth Bale,gareth-bale,F,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379838,8,6,Tottenham_Hotspur,Away,15466,37055,Luka Modrić,luka-modric,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379838,8,6,Tottenham_Hotspur,Away,43301,52876,Sandro,sandro,M,False,0.0,0.0,46.0,0.0,,0.0
2010-11,1379838,8,6,Tottenham_Hotspur,Away,1422708,6254,William Gallas,william-gallas,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379838,8,6,Tottenham_Hotspur,Away,1422767,1934,Ledley King,ledley-king,D,False,0.0,0.0,44.0,0.0,,0.0
2010-11,1379848,9,6,Tottenham_Hotspur,Home,783,10451,Jermaine Jenas,jermaine-jenas,M,True,,,,,,
2010-11,1379848,9,6,Tottenham_Hotspur,Home,917,3773,Peter Crouch,peter-crouch,F,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1379848,9,6,Tottenham_Hotspur,Home,943,1710,Robbie Keane,robbie-keane,F,True,,,,,,
2010-11,1379848,9,6,Tottenham_Hotspur,Home,1018,37742,Younès Kaboul,younes-kaboul,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379848,9,6,Tottenham_Hotspur,Home,1188,1708,Carlo Cudicini,carlo-cudicini,G,True,,,,,,
2010-11,1379848,9,6,Tottenham_Hotspur,Home,1951,4611,Rafael van der Vaart,rafael-van-der-vaart,M,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379848,9,6,Tottenham_Hotspur,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379848,9,6,Tottenham_Hotspur,Home,3413,28146,Benoît Assou-Ekotto,benoit-assou-ekotto,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379848,9,6,Tottenham_Hotspur,Home,8969,42744,Sebastien Bassong,sebastien-bassong,D,True,,,,,,
2010-11,1379848,9,6,Tottenham_Hotspur,Home,9329,15405,Alan Hutton,alan-hutton,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379848,9,6,Tottenham_Hotspur,Home,9692,17349,Aaron Lennon,aaron-lennon,M,False,0.0,0.0,69.0,0.0,,0.0
2010-11,1379848,9,6,Tottenham_Hotspur,Home,10936,20298,Roman Pavlyuchenko,roman-pavlyuchenko,F,True,0.0,0.0,21.0,0.0,,0.0
2010-11,1379848,9,6,Tottenham_Hotspur,Home,11269,28097,Niko Kranjčar,niko-kranjcar,M,True,,,,,,
2010-11,1379848,9,6,Tottenham_Hotspur,Home,15354,36903,Gareth Bale,gareth-bale,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379848,9,6,Tottenham_Hotspur,Home,15466,37055,Luka Modrić,luka-modric,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379848,9,6,Tottenham_Hotspur,Home,30223,34296,Wilson Palacios,wilson-palacios,M,False,0.0,0.0,46.0,0.0,,0.0
2010-11,1379848,9,6,Tottenham_Hotspur,Home,43301,52876,Sandro,sandro,M,True,0.0,0.0,44.0,0.0,,0.0
2010-11,1379848,9,6,Tottenham_Hotspur,Home,1422708,6254,William Gallas,william-gallas,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379859,10,6,Tottenham_Hotspur,Away,783,10451,Jermaine Jenas,jermaine-jenas,M,False,0.0,0.0,66.0,0.0,,0.0
2010-11,1379859,10,6,Tottenham_Hotspur,Away,917,3773,Peter Crouch,peter-crouch,F,True,0.0,0.0,13.0,0.0,,0.0
2010-11,1379859,10,6,Tottenham_Hotspur,Away,943,1710,Robbie Keane,robbie-keane,F,False,0.0,0.0,62.0,0.0,,0.0
2010-11,1379859,10,6,Tottenham_Hotspur,Away,1018,37742,Younès Kaboul,younes-kaboul,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379859,10,6,Tottenham_Hotspur,Away,1188,1708,Carlo Cudicini,carlo-cudicini,G,True,,,,,,
2010-11,1379859,10,6,Tottenham_Hotspur,Away,1951,4611,Rafael van der Vaart,rafael-van-der-vaart,M,False,0.0,0.0,77.0,0.0,,0.0
2010-11,1379859,10,6,Tottenham_Hotspur,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379859,10,6,Tottenham_Hotspur,Away,3413,28146,Benoît Assou-Ekotto,benoit-assou-ekotto,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379859,10,6,Tottenham_Hotspur,Away,8969,42744,Sebastien Bassong,sebastien-bassong,D,True,,,,,,
2010-11,1379859,10,6,Tottenham_Hotspur,Away,9329,15405,Alan Hutton,alan-hutton,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379859,10,6,Tottenham_Hotspur,Away,9692,17349,Aaron Lennon,aaron-lennon,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379859,10,6,Tottenham_Hotspur,Away,10936,20298,Roman Pavlyuchenko,roman-pavlyuchenko,F,True,0.0,0.0,28.0,0.0,,0.0
2010-11,1379859,10,6,Tottenham_Hotspur,Away,11269,28097,Niko Kranjčar,niko-kranjcar,M,True,,,,,,
2010-11,1379859,10,6,Tottenham_Hotspur,Away,15354,36903,Gareth Bale,gareth-bale,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379859,10,6,Tottenham_Hotspur,Away,15466,37055,Luka Modrić,luka-modric,M,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379859,10,6,Tottenham_Hotspur,Away,30223,34296,Wilson Palacios,wilson-palacios,M,True,0.0,0.0,24.0,0.0,,0.0
2010-11,1379859,10,6,Tottenham_Hotspur,Away,43301,52876,Sandro,sandro,M,True,,,,,,
2010-11,1379859,10,6,Tottenham_Hotspur,Away,1422708,6254,William Gallas,william-gallas,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379866,11,6,Tottenham_Hotspur,Away,783,10451,Jermaine Jenas,jermaine-jenas,M,True,,,,,,
2010-11,1379866,11,6,Tottenham_Hotspur,Away,917,3773,Peter Crouch,peter-crouch,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379866,11,6,Tottenham_Hotspur,Away,1018,37742,Younès Kaboul,younes-kaboul,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379866,11,6,Tottenham_Hotspur,Away,1188,1708,Carlo Cudicini,carlo-cudicini,G,True,,,,,,
2010-11,1379866,11,6,Tottenham_Hotspur,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379866,11,6,Tottenham_Hotspur,Away,3413,28146,Benoît Assou-Ekotto,benoit-assou-ekotto,D,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1379866,11,6,Tottenham_Hotspur,Away,8969,42744,Sebastien Bassong,sebastien-bassong,D,True,,,,,,
2010-11,1379866,11,6,Tottenham_Hotspur,Away,9329,15405,Alan Hutton,alan-hutton,D,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1379866,11,6,Tottenham_Hotspur,Away,9622,15440,David Bentley,david-bentley,M,True,0.0,0.0,12.0,0.0,,0.0
