season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,totalShots
2009-10,1062472,1,6,Tottenham_Hotspur,Home,917,3773,Peter Crouch,peter-crouch,F,True,0.0,0.0,22.0,0.0,,0.0
2009-10,1062472,1,6,Tottenham_Hotspur,Home,943,1710,Robbie Keane,robbie-keane,F,False,0.0,0.0,68.0,0.0,,0.0
2009-10,1062472,1,6,Tottenham_Hotspur,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062472,1,6,Tottenham_Hotspur,Home,1188,1708,Carlo Cudicini,carlo-cudicini,G,True,,,,,,
2009-10,1062472,1,6,Tottenham_Hotspur,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062472,1,6,Tottenham_Hotspur,Home,3413,28146,Benoît Assou-Ekotto,benoit-assou-ekotto,D,False,0.0,1.0,90.0,0.0,,0.0
2009-10,1062472,1,6,Tottenham_Hotspur,Home,8969,42744,Sebastien Bassong,sebastien-bassong,D,False,0.0,1.0,90.0,0.0,,0.0
2009-10,1062472,1,6,Tottenham_Hotspur,Home,9329,15405,Alan Hutton,alan-hutton,D,True,,,,,,
2009-10,1062472,1,6,Tottenham_Hotspur,Home,9622,15440,David Bentley,david-bentley,M,True,,,,,,
2009-10,1062472,1,6,Tottenham_Hotspur,Home,9689,15109,Tom Huddlestone,tom-huddlestone,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062472,1,6,Tottenham_Hotspur,Home,9692,17349,Aaron Lennon,aaron-lennon,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062472,1,6,Tottenham_Hotspur,Home,10936,20298,Roman Pavlyuchenko,roman-pavlyuchenko,F,True,0.0,0.0,1.0,0.0,,0.0
2009-10,1062472,1,6,Tottenham_Hotspur,Home,15466,37055,Luka Modrić,luka-modric,M,False,1.0,0.0,83.0,0.0,,0.0
2009-10,1062472,1,6,Tottenham_Hotspur,Home,16849,28568,Jamie O'Hara,jamie-ohara,M,True,0.0,0.0,7.0,0.0,,0.0
2009-10,1062472,1,6,Tottenham_Hotspur,Home,18488,38462,Vedran Ćorluka,vedran-corluka,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062472,1,6,Tottenham_Hotspur,Home,30223,34296,Wilson Palacios,wilson-palacios,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062472,1,6,Tottenham_Hotspur,Home,32821,49539,Kyle Naughton,kyle-naughton,D,True,,,,,,
2009-10,1062472,1,6,Tottenham_Hotspur,Home,1422767,1934,Ledley King,ledley-king,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062478,2,6,Tottenham_Hotspur,Away,917,3773,Peter Crouch,peter-crouch,F,True,0.0,0.0,9.0,0.0,,0.0
2009-10,1062478,2,6,Tottenham_Hotspur,Away,943,1710,Robbie Keane,robbie-keane,F,False,2.0,1.0,81.0,0.0,,0.0
2009-10,1062478,2,6,Tottenham_Hotspur,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,0.0,3.0,90.0,0.0,,0.0
2009-10,1062478,2,6,Tottenham_Hotspur,Away,1188,1708,Carlo Cudicini,carlo-cudicini,G,True,0.0,0.0,74.0,0.0,,0.0
2009-10,1062478,2,6,Tottenham_Hotspur,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,0.0,0.0,16.0,0.0,,0.0
2009-10,1062478,2,6,Tottenham_Hotspur,Away,3413,28146,Benoît Assou-Ekotto,benoit-assou-ekotto,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062478,2,6,Tottenham_Hotspur,Away,8969,42744,Sebastien Bassong,sebastien-bassong,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062478,2,6,Tottenham_Hotspur,Away,9329,15405,Alan Hutton,alan-hutton,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062478,2,6,Tottenham_Hotspur,Away,9622,15440,David Bentley,david-bentley,M,True,0.0,0.0,5.0,0.0,,0.0
2009-10,1062478,2,6,Tottenham_Hotspur,Away,9689,15109,Tom Huddlestone,tom-huddlestone,M,False,1.0,0.0,90.0,0.0,,0.0
2009-10,1062478,2,6,Tottenham_Hotspur,Away,9692,17349,Aaron Lennon,aaron-lennon,M,False,2.0,0.0,90.0,0.0,,0.0
2009-10,1062478,2,6,Tottenham_Hotspur,Away,9769,13396,Pascal Chimbonda,pascal-chimbonda,D,True,,,,,,
2009-10,1062478,2,6,Tottenham_Hotspur,Away,10936,20298,Roman Pavlyuchenko,roman-pavlyuchenko,F,True,,,,,,
2009-10,1062478,2,6,Tottenham_Hotspur,Away,15466,37055,Luka Modrić,luka-modric,M,False,0.0,0.0,85.0,0.0,,0.0
2009-10,1062478,2,6,Tottenham_Hotspur,Away,16849,28568,Jamie O'Hara,jamie-ohara,M,True,,,,,,
2009-10,1062478,2,6,Tottenham_Hotspur,Away,18488,38462,Vedran Ćorluka,vedran-corluka,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062478,2,6,Tottenham_Hotspur,Away,30223,34296,Wilson Palacios,wilson-palacios,M,False,0.0,1.0,90.0,0.0,,0.0
2009-10,1062478,2,6,Tottenham_Hotspur,Away,32821,49539,Kyle Naughton,kyle-naughton,D,True,,,,,,
2009-10,1062492,3,6,Tottenham_Hotspur,Away,917,3773,Peter Crouch,peter-crouch,F,True,0.0,0.0,9.0,0.0,,0.0
2009-10,1062492,3,6,Tottenham_Hotspur,Away,943,1710,Robbie Keane,robbie-keane,F,False,0.0,0.0,81.0,0.0,,0.0
2009-10,1062492,3,6,Tottenham_Hotspur,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,0.0,1.0,90.0,0.0,,0.0
2009-10,1062492,3,6,Tottenham_Hotspur,Away,1188,1708,Carlo Cudicini,carlo-cudicini,G,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062492,3,6,Tottenham_Hotspur,Away,3413,28146,Benoît Assou-Ekotto,benoit-assou-ekotto,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062492,3,6,Tottenham_Hotspur,Away,8969,42744,Sebastien Bassong,sebastien-bassong,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062492,3,6,Tottenham_Hotspur,Away,9329,15405,Alan Hutton,alan-hutton,D,True,,,,,,
2009-10,1062492,3,6,Tottenham_Hotspur,Away,9622,15440,David Bentley,david-bentley,M,True,,,,,,
2009-10,1062492,3,6,Tottenham_Hotspur,Away,9689,15109,Tom Huddlestone,tom-huddlestone,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062492,3,6,Tottenham_Hotspur,Away,9692,17349,Aaron Lennon,aaron-lennon,M,False,0.0,1.0,90.0,0.0,,0.0
2009-10,1062492,3,6,Tottenham_Hotspur,Away,10936,20298,Roman Pavlyuchenko,roman-pavlyuchenko,F,True,,,,,,
2009-10,1062492,3,6,Tottenham_Hotspur,Away,15466,37055,Luka Modrić,luka-modric,M,False,0.0,0.0,86.0,0.0,,0.0
2009-10,1062492,3,6,Tottenham_Hotspur,Away,16849,28568,Jamie O'Hara,jamie-ohara,M,True,0.0,0.0,4.0,0.0,,0.0
2009-10,1062492,3,6,Tottenham_Hotspur,Away,18488,38462,Vedran Ćorluka,vedran-corluka,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062492,3,6,Tottenham_Hotspur,Away,30223,34296,Wilson Palacios,wilson-palacios,M,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062492,3,6,Tottenham_Hotspur,Away,32673,50093,David Button,david-button,G,True,,,,,,
2009-10,1062492,3,6,Tottenham_Hotspur,Away,32821,49539,Kyle Naughton,kyle-naughton,D,True,0.0,0.0,1.0,0.0,,0.0
2009-10,1062492,3,6,Tottenham_Hotspur,Away,1422767,1934,Ledley King,ledley-king,D,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062502,4,6,Tottenham_Hotspur,Home,917,3773,Peter Crouch,peter-crouch,F,True,0.0,1.0,41.0,0.0,,0.0
2009-10,1062502,4,6,Tottenham_Hotspur,Home,943,1710,Robbie Keane,robbie-keane,F,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062502,4,6,Tottenham_Hotspur,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,0.0,0.0,80.0,0.0,,0.0
2009-10,1062502,4,6,Tottenham_Hotspur,Home,1188,1708,Carlo Cudicini,carlo-cudicini,G,False,0.0,0.0,90.0,0.0,,0.0
2009-10,1062502,4,6,Tottenham_Hotspur,Home,3413,28146,Benoît Assou-Ekotto,benoit-assou-ekotto,D,False,0.0,0.0,90.0,0.0,,0.0
